id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamKit;value_DirectionOfPlay;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Defensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_OutOfPlay;value_DeletedEventType;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_RightFooted;value_BlockedCross;value_Assist;value_TakeOnSpace;value_BoxRight;value_CloseHigh;value_Assisted;value_RegularPlay;value_SwerveRight;value_GkX;value_IndividualPlay;value_GkY;value_GoalmouthZ;value_RelatedEventId;value_LeftFooted;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedX;value_LowCentre;value_NotAssisted;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_Handball;value_TakeOnOvertake;value_IntentionalAssist;value_ThroughBall;value_FastBreak;value_CloseLeft;value_1On1;value_BigChance;value_Overrun;value_LowGkIntervention;value_KeeperThrow;value_TouchTypePass;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalShotGameClock;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_LayOff;value_InSwinger;value_NotPastGoalLine;value_BoxCentre;value_Head;value_FirstTouch;value_FromCorner;value_PullBack;value_TempBlocked;value_MediumGkIntervention;value_RecklessOffence;value_YellowCard;value_OutOfBoxDeepLeft;value_FreeKick;value_Stooping;value_Hands;value_Collected;value_OverArm;value_OverhitCross;value_FlickOn;value_ShirtPull/Holding;value_Argument;value_Minutes;value_EndType;value_Tactical;value_Shove/Push;value_Defensive1V1;value_TacticalFoul;value_FloatedCross;value_Straight;value_BoxLeft;value_SwerveLeft;value_HighLeft;value_HighGkIntervention;value_HighClaim;value_Penalty;value_PenaltyTakerId;value_LowRight;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_Diving;value_Scored;value_DrivenCross;value_AerialFoul;value_High;value_Dissent;value_SmallBoxCentre;value_GkKickFromHands;value_ParriedSafe;value_GoesToPenalties;value_HighCentre;value_HitWoodwork;value_HighRight;value_Saved;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665964435;285;1;1;29;15;6gaq85erpkvbyxvivd96wuw44;1;44,8;74,2;2024-04-01T00:34:09.112Z;2024-04-01T00:36:22Z;[{'id': 4913907675, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913907679, 'qualifierId': 141, 'value': '95.6'}, {'id': 4913907681, 'qualifierId': 212, 'value': '22.9'}, {'id': 4913907683, 'qualifierId': 213, 'value': '0.69'}, {'id': 4913907677, 'qualifierId': 140, 'value': '61.7'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,69;22,9;61,7;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;61,7;95,6;;;;;;;;0;29;15;Colorado Rapids II;1755;DC;1,0
2665964449;286;1;1;29;18;6gaq85erpkvbyxvivd96wuw44;1;61,8;95,6;2024-04-01T00:34:12.186Z;2024-04-01T00:34:13Z;[{'id': 4913907737, 'qualifierId': 141, 'value': '80.2'}, {'id': 4913907741, 'qualifierId': 213, 'value': '4.51'}, {'id': 4913907739, 'qualifierId': 212, 'value': '10.7'}, {'id': 4913907733, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913907735, 'qualifierId': 140, 'value': '59.8'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,51;10,7;59,8;80,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;59,8;80,2;;;;;;;;0;29;18;Colorado Rapids II;1758;DC;1,0
2665964457;287;1;1;29;20;6gaq85erpkvbyxvivd96wuw44;1;60,3;77,9;2024-04-01T00:34:13.848Z;2024-04-01T00:34:14Z;[{'id': 4913907783, 'qualifierId': 141, 'value': '67.8'}, {'id': 4913907781, 'qualifierId': 140, 'value': '55.7'}, {'id': 4913907785, 'qualifierId': 212, 'value': '8.4'}, {'id': 4913907787, 'qualifierId': 213, 'value': '4.10'}, {'id': 4913907779, 'qualifierId': 56, 'value': 'Center'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,1;8,4;55,7;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;55,7;67,8;;;;;;;;0;29;20;Colorado Rapids II;1760;MC;1,0
2665964463;288;1;1;29;21;6gaq85erpkvbyxvivd96wuw44;1;55,6;67,8;2024-04-01T00:34:14.696Z;2024-04-01T00:34:16Z;[{'id': 4913907827, 'qualifierId': 212, 'value': '11.6'}, {'id': 4913907829, 'qualifierId': 213, 'value': '2.81'}, {'id': 4913907821, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913907823, 'qualifierId': 140, 'value': '45.1'}, {'id': 4913907825, 'qualifierId': 141, 'value': '73.3'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,81;11,6;45,1;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;45,1;73,3;;;;;;;;0;29;21;Colorado Rapids II;1761;MC;1,0
2665964493;289;1;1;29;22;6gaq85erpkvbyxvivd96wuw44;1;45,1;73,3;2024-04-01T00:34:16.008Z;2024-04-01T00:34:20Z;[{'id': 4913908035, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913908043, 'qualifierId': 213, 'value': '4.18'}, {'id': 4913908041, 'qualifierId': 212, 'value': '28.6'}, {'id': 4913908037, 'qualifierId': 140, 'value': '31.2'}, {'id': 4913908039, 'qualifierId': 141, 'value': '37.1'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,18;28,6;31,2;37,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;31,2;37,1;;;;;;;;0;29;22;Colorado Rapids II;1762;DC;1,0
2665964541;290;1;1;29;30;6gaq85erpkvbyxvivd96wuw44;1;38,2;33,6;2024-04-01T00:34:24.104Z;2024-04-01T00:34:29Z;[{'id': 4913908405, 'qualifierId': 140, 'value': '79.3'}, {'id': 4913908409, 'qualifierId': 212, 'value': '56.8'}, {'id': 4913908401, 'qualifierId': 155}, {'id': 4913908403, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913908413, 'qualifierId': 1}, {'id': 4913908411, 'qualifierId': 213, 'value': '0.71'}, {'id': 4913908407, 'qualifierId': 141, 'value': '87.9'}];do2o6ka25talswmmillufejqi;D. Rosales;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,71;56,8;79,3;87,9;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;79,3;87,9;;;;;;;;0;29;30;Colorado Rapids II;1770;DL;1,0
2665964545;291;61;1;29;35;6gaq85erpkvbyxvivd96wuw44;0;80,9;85,7;2024-04-01T00:34:28.585Z;2024-04-01T00:34:29Z;[{'id': 4913908421, 'qualifierId': 56, 'value': 'Left'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;29;35;Colorado Rapids II;1775;DC;1,0
2665964543;254;5;1;29;35;iiolvosiuokkrl5iuoxcjo4p;1;-1,0;14,4;2024-04-01T00:34:29.160Z;2024-04-01T01:05:49Z;[{'id': 4913908465, 'qualifierId': 233, 'value': '292'}, {'id': 4913908419, 'qualifierId': 346}, {'id': 4913908417, 'qualifierId': 56, 'value': 'Back'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;292,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;29;35;Los Angeles II;1775;DR;1,0
2665964549;292;5;1;29;35;6gaq85erpkvbyxvivd96wuw44;0;101,0;85,6;2024-04-01T00:34:29.160Z;2024-04-01T00:34:30Z;[{'id': 4913908441, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913908471, 'qualifierId': 233, 'value': '254'}, {'id': 4913908443, 'qualifierId': 346}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;254,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;29;35;Colorado Rapids II;1775;DC;1,0
2665964605;255;1;1;29;40;iiolvosiuokkrl5iuoxcjo4p;1;3,8;44,0;2024-04-01T00:34:33.871Z;2024-04-01T00:34:38Z;[{'id': 4913908897, 'qualifierId': 124}, {'id': 4913908909, 'qualifierId': 212, 'value': '12.3'}, {'id': 4913908903, 'qualifierId': 140, 'value': '12.3'}, {'id': 4913908899, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913908911, 'qualifierId': 213, 'value': '5.53'}, {'id': 4913908915, 'qualifierId': 237}, {'id': 4913908907, 'qualifierId': 141, 'value': '31.6'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,53;12,3;12,3;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;12,3;31,6;;;;;;;;0;29;40;Los Angeles II;1780;GK;1,0
2665964627;256;1;1;29;44;iiolvosiuokkrl5iuoxcjo4p;1;15,0;30,6;2024-04-01T00:34:38.167Z;2024-04-01T00:34:41Z;[{'id': 4913909057, 'qualifierId': 213, 'value': '1.64'}, {'id': 4913909055, 'qualifierId': 212, 'value': '14.2'}, {'id': 4913909049, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913909053, 'qualifierId': 141, 'value': '51.4'}, {'id': 4913909051, 'qualifierId': 140, 'value': '14.0'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,64;14,2;14,0;51,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;14,0;51,4;;;;;;;;0;29;44;Los Angeles II;1784;DL;1,0
2665964657;257;1;1;29;47;iiolvosiuokkrl5iuoxcjo4p;1;16,0;50,7;2024-04-01T00:34:41.351Z;2024-04-01T00:34:45Z;[{'id': 4913909317, 'qualifierId': 141, 'value': '63.6'}, {'id': 4913909321, 'qualifierId': 213, 'value': '0.99'}, {'id': 4913909315, 'qualifierId': 140, 'value': '21.5'}, {'id': 4913909319, 'qualifierId': 212, 'value': '10.5'}, {'id': 4913909313, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,99;10,5;21,5;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,5;63,6;;;;;;;;0;29;47;Los Angeles II;1787;GK;1,0
2665964695;258;1;1;29;52;iiolvosiuokkrl5iuoxcjo4p;1;24,0;65,7;2024-04-01T00:34:45.455Z;2024-04-01T00:34:50Z;[{'id': 4913909519, 'qualifierId': 141, 'value': '19.7'}, {'id': 4913909517, 'qualifierId': 140, 'value': '26.5'}, {'id': 4913909523, 'qualifierId': 213, 'value': '4.80'}, {'id': 4913909521, 'qualifierId': 212, 'value': '31.4'}, {'id': 4913909515, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;4,8;31,4;26,5;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;26,5;19,7;;;;;;;;0;29;52;Los Angeles II;1792;DC;1,0
2665964711;259;1;1;29;56;iiolvosiuokkrl5iuoxcjo4p;1;27,9;16,5;2024-04-01T00:34:49.878Z;2024-04-01T00:34:51Z;[{'id': 4913909625, 'qualifierId': 213, 'value': '5.31'}, {'id': 4913909617, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913909619, 'qualifierId': 140, 'value': '33.9'}, {'id': 4913909621, 'qualifierId': 141, 'value': '3.0'}, {'id': 4913909623, 'qualifierId': 212, 'value': '11.1'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,31;11,1;33,9;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;33,9;3,0;;;;;;;;0;29;56;Los Angeles II;1796;DL;1,0
2665964737;260;1;1;29;58;iiolvosiuokkrl5iuoxcjo4p;1;34,2;3,8;2024-04-01T00:34:51.455Z;2024-04-01T00:34:55Z;[{'id': 4913909787, 'qualifierId': 141, 'value': '20.2'}, {'id': 4913909791, 'qualifierId': 213, 'value': '2.37'}, {'id': 4913909785, 'qualifierId': 140, 'value': '23.3'}, {'id': 4913909789, 'qualifierId': 212, 'value': '16.0'}, {'id': 4913909783, 'qualifierId': 56, 'value': 'Back'}];8qqehla9xvhut6uua4a0zcju2;S. Anderson;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,37;16,0;23,3;20,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;23,3;20,2;;;;;;;;0;29;58;Los Angeles II;1798;DR;1,0
2665964767;261;1;1;30;1;iiolvosiuokkrl5iuoxcjo4p;1;24,0;23,2;2024-04-01T00:34:54.983Z;2024-04-01T00:34:58Z;[{'id': 4913909925, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913909933, 'qualifierId': 212, 'value': '15.8'}, {'id': 4913909929, 'qualifierId': 141, 'value': '45.1'}, {'id': 4913909927, 'qualifierId': 140, 'value': '18.9'}, {'id': 4913909937, 'qualifierId': 213, 'value': '1.92'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,92;15,8;18,9;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;18,9;45,1;;;;;;;;0;30;1;Los Angeles II;1801;DL;1,0
2665964785;262;1;1;30;4;iiolvosiuokkrl5iuoxcjo4p;1;18,9;45,1;2024-04-01T00:34:58.190Z;2024-04-01T01:03:02Z;[{'id': 4913910019, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913910027, 'qualifierId': 213, 'value': '1.38'}, {'id': 4913910021, 'qualifierId': 140, 'value': '21.2'}, {'id': 4913910023, 'qualifierId': 141, 'value': '63.6'}, {'id': 4913910025, 'qualifierId': 212, 'value': '12.8'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;1,38;12,8;21,2;63,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;21,2;63,6;;;;;;;;0;30;4;Los Angeles II;1804;GK;1,0
2665964793;263;1;1;30;7;iiolvosiuokkrl5iuoxcjo4p;1;21,7;65,1;2024-04-01T00:35:00.551Z;2024-04-01T00:35:02Z;[{'id': 4913910109, 'qualifierId': 141, 'value': '47.0'}, {'id': 4913910107, 'qualifierId': 140, 'value': '34.2'}, {'id': 4913910105, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913910111, 'qualifierId': 212, 'value': '18.0'}, {'id': 4913910113, 'qualifierId': 213, 'value': '5.53'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;5,53;18,0;34,2;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;34,2;47,0;;;;;;;;0;30;7;Los Angeles II;1807;DC;1,0
2665964823;264;1;1;30;8;iiolvosiuokkrl5iuoxcjo4p;1;32,5;47,8;2024-04-01T00:35:01.919Z;2024-04-01T00:35:06Z;[{'id': 4913910287, 'qualifierId': 141, 'value': '63.3'}, {'id': 4913910291, 'qualifierId': 213, 'value': '2.26'}, {'id': 4913910289, 'qualifierId': 212, 'value': '13.6'}, {'id': 4913910283, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913910285, 'qualifierId': 140, 'value': '24.3'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;2,26;13,6;24,3;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;24,3;63,3;;;;;;;;0;30;8;Los Angeles II;1808;MC;1,0
2665964839;265;1;1;30;12;iiolvosiuokkrl5iuoxcjo4p;1;25,7;66,8;2024-04-01T00:35:06.039Z;2024-04-01T00:35:08Z;[{'id': 4913910379, 'qualifierId': 141, 'value': '71.0'}, {'id': 4913910375, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913910377, 'qualifierId': 140, 'value': '43.6'}, {'id': 4913910383, 'qualifierId': 213, 'value': '0.15'}, {'id': 4913910381, 'qualifierId': 212, 'value': '19.0'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,15;19,0;43,6;71,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;43,6;71,0;;;;;;;;0;30;12;Los Angeles II;1812;DC;1,0
2665964851;266;1;1;30;15;iiolvosiuokkrl5iuoxcjo4p;0;43,7;71,0;2024-04-01T00:35:08.551Z;2024-04-01T00:35:09Z;[{'id': 4913910451, 'qualifierId': 213, 'value': '0.88'}, {'id': 4913910439, 'qualifierId': 140, 'value': '56.0'}, {'id': 4913910437, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913910447, 'qualifierId': 212, 'value': '20.3'}, {'id': 4913910443, 'qualifierId': 141, 'value': '94.0'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;bytb7hv1ld07ucu44cse2t7o4;Pass;;;;;;;;;;0,88;20,3;56,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;56,0;94,0;;;;;;;;0;30;15;Los Angeles II;1815;FWL;1,0
2665964859;293;8;1;30;16;6gaq85erpkvbyxvivd96wuw44;1;42,8;7,1;2024-04-01T00:35:10.232Z;2024-04-05T14:14:59Z;[{'id': 4923059093, 'qualifierId': 385}, {'id': 4913910519, 'qualifierId': 56, 'value': 'Back'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Interception;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;16;Colorado Rapids II;1816;MC;1,0
2665964969;267;5;1;30;17;iiolvosiuokkrl5iuoxcjo4p;1;42,0;102,0;2024-04-01T00:35:10.760Z;2024-04-01T01:05:50Z;[{'id': 4913911055, 'qualifierId': 347}, {'id': 4913911061, 'qualifierId': 233, 'value': '294'}, {'id': 4913911053, 'qualifierId': 56, 'value': 'Back'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;294,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;30;17;Los Angeles II;1817;FWL;1,0
2665964863;294;5;1;30;17;6gaq85erpkvbyxvivd96wuw44;0;58,0;-2,0;2024-04-01T00:35:10.760Z;2024-04-01T00:35:30Z;[{'id': 4913910531, 'qualifierId': 347}, {'id': 4913910529, 'qualifierId': 56, 'value': 'Right'}, {'id': 4913911069, 'qualifierId': 233, 'value': '267'}];8f5h44hnjdt4rdflu8qqhx5d6;T. Musto;;bytb7hv1ld07ucu44cse2t7o4;Out;;;;;;;;;;;;;;;;;;;;;267,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;30;17;Colorado Rapids II;1817;MC;1,0
