id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_Involved;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_DeletedEventType;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_IntendedTackleTarget;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TouchTypePass;value_Straight;value_DrivenCross;value_RightFooted;value_Cross;value_NotVisible;value_LeftFooted;value_OutSwinger;value_HeadPass;value_LayOff;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_NotAssisted;value_BigChance;value_GkX;value_GkY;value_GoalmouthY;value_GoalmouthZ;value_FantasyAssistId;value_GoalShotGameClock;value_LowCentre;value_GoalShotTimestamp;value_FirstTouch;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_RegularPlay;value_SmallBoxCentre;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_OutOfPlay;value_TouchTypeClearance;value_Overrun;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnOvertake;value_Defensive1V1;value_SixYardBlocked;value_FreeKick;value_BlockedX;value_OutOfBoxDeepRight;value_Blocked;value_BlockedY;value_LowLeft;value_DefBlock;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_OutOfBoxCentre;value_SavedOffLine;value_FromCorner;value_Volley;value_LastLine;value_BoxCentre;value_LowRight;value_BlockedPass;value_BlockedCross;value_ShirtPull/Holding;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_Assist;value_Assisted;value_NotPastGoalLine;value_Head;value_Handball;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_LeadingToGoal;value_1On1;value_BoxRight;value_RelatedError1Id;value_ThroughBall;value_IndividualPlay;value_BoxDeepLeft;value_Hands;value_Diving;value_ParriedDanger;value_Minutes;value_HighRight;value_ThrowInSetPiece;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_PullBack;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_OverhitCross;value_LeadingToAttempt;value_Collected;value_LowGkIntervention;value_FlickOn;value_SwerveRight;value_FastBreak;value_High;value_Stooping;value_InjuredPlayerId;value_Injury;value_RecklessOffence;value_FloatedCross;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708420761;5;1;1;0;11;cbip96wzs3jc2xadoluhhxotl;0;68,7;4,6;2024-08-12T02:05:02.150Z;2024-08-12T02:05:03Z;[{'id': 5145543225, 'qualifierId': 212, 'value': '8.7'}, {'id': 5145543221, 'qualifierId': 140, 'value': '76.7'}, {'id': 5145543223, 'qualifierId': 141, 'value': '8.2'}, {'id': 5145543219, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145543227, 'qualifierId': 213, 'value': '0.28'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;76,7;8,7;0,28;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;76,7;8,2;;;;;;;0;0;0;11;Tacoma Defiance;11;MC;1,0
2708420791;6;50;1;0;11;5icuo8utnztpsd9l03gdd68dl;1;63,8;50,5;2024-08-12T02:05:02.586Z;2024-08-12T04:22:22Z;[{'id': 5145597277, 'qualifierId': 233, 'value': '511'}, {'id': 5145586281, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145586283, 'qualifierId': 286}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;enswumy4bzfogye70d9a11atw;Dispossessed;;;;;;;;;;;;;;;;;;;;;511,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;11;Real Monarchs;11;DC;1,0
2708429257;511;7;1;0;12;cbip96wzs3jc2xadoluhhxotl;1;36,2;49,5;2024-08-12T02:05:02.587Z;2024-08-14T08:28:09Z;[{'id': 5148253215, 'qualifierId': 383}, {'id': 5145586707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145597275, 'qualifierId': 285}, {'id': 5145597271, 'qualifierId': 233, 'value': '6'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;enswumy4bzfogye70d9a11atw;Tackle;;;;;;;;;;;;;;;;;;;;;6,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;12;Tacoma Defiance;12;AMC;1,0
2708420775;6;1;1;0;14;cbip96wzs3jc2xadoluhhxotl;0;70,1;20,3;2024-08-12T02:05:05.180Z;2024-08-12T02:27:43Z;[{'id': 5145543337, 'qualifierId': 212, 'value': '7.6'}, {'id': 5145543333, 'qualifierId': 140, 'value': '65.5'}, {'id': 5145543331, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145543339, 'qualifierId': 213, 'value': '2.26'}, {'id': 5145543335, 'qualifierId': 141, 'value': '28.9'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;65,5;7,6;2,26;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;65,5;28,9;;;;;;;0;0;0;14;Tacoma Defiance;14;AMC;1,0
2708420805;7;1;1;0;18;5icuo8utnztpsd9l03gdd68dl;1;35,9;51,7;2024-08-12T02:05:08.760Z;2024-08-12T04:27:55Z;[{'id': 5145543557, 'qualifierId': 213, 'value': '3.14'}, {'id': 5145543549, 'qualifierId': 141, 'value': '51.7'}, {'id': 5145543545, 'qualifierId': 140, 'value': '25.8'}, {'id': 5145543541, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543553, 'qualifierId': 212, 'value': '10.6'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;25,8;10,6;3,14;51,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;25,8;51,7;;;;;;;0;0;0;18;Real Monarchs;18;AMC;1,0
2708420819;8;1;1;0;20;5icuo8utnztpsd9l03gdd68dl;1;27,2;50,3;2024-08-12T02:05:11.088Z;2024-08-12T04:27:59Z;[{'id': 5145543653, 'qualifierId': 141, 'value': '28.2'}, {'id': 5145543651, 'qualifierId': 140, 'value': '32.0'}, {'id': 5145543657, 'qualifierId': 213, 'value': '5.04'}, {'id': 5145543649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543655, 'qualifierId': 212, 'value': '15.9'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;32,0;15,9;5,04;28,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,0;28,2;;;;;;;0;0;0;20;Real Monarchs;20;MC;1,0
2708420827;9;1;1;0;25;5icuo8utnztpsd9l03gdd68dl;0;46,9;26,4;2024-08-12T02:05:16.304Z;2024-08-20T06:36:44Z;[{'id': 5145543739, 'qualifierId': 213, 'value': '0.09'}, {'id': 5145543731, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145543733, 'qualifierId': 140, 'value': '87.0'}, {'id': 5145543735, 'qualifierId': 141, 'value': '31.7'}, {'id': 5145586599, 'qualifierId': 1}, {'id': 5145543737, 'qualifierId': 212, 'value': '42.3'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;87,0;42,3;0,09;31,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;87,0;31,7;;;;;;;0;0;0;25;Real Monarchs;25;DR;1,0
2708420789;7;49;1;0;26;cbip96wzs3jc2xadoluhhxotl;1;13,2;62,1;2024-08-12T02:05:16.665Z;2024-08-12T02:05:16Z;[];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;enswumy4bzfogye70d9a11atw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;0;26;Tacoma Defiance;26;GK;1,0
2708420809;8;1;1;0;29;cbip96wzs3jc2xadoluhhxotl;1;13,9;61,2;2024-08-12T02:05:19.618Z;2024-08-12T02:05:26Z;[{'id': 5145543587, 'qualifierId': 140, 'value': '17.1'}, {'id': 5145543589, 'qualifierId': 141, 'value': '73.6'}, {'id': 5145543593, 'qualifierId': 213, 'value': '1.19'}, {'id': 5145543591, 'qualifierId': 212, 'value': '9.1'}, {'id': 5145543585, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;17,1;9,1;1,19;73,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;17,1;73,6;;;;;;;0;0;0;29;Tacoma Defiance;29;GK;1,0
2708420821;9;1;1;0;35;cbip96wzs3jc2xadoluhhxotl;1;23,1;73,9;2024-08-12T02:05:26.136Z;2024-08-12T02:05:29Z;[{'id': 5145543673, 'qualifierId': 141, 'value': '38.5'}, {'id': 5145543671, 'qualifierId': 140, 'value': '22.9'}, {'id': 5145543677, 'qualifierId': 213, 'value': '4.70'}, {'id': 5145543669, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543675, 'qualifierId': 212, 'value': '24.1'}];f5cmlyf69p88bb6qabbjhris5;M. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;22,9;24,1;4,7;38,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;22,9;38,5;;;;;;;0;0;0;35;Tacoma Defiance;35;DC;1,0
2708420825;10;1;1;0;38;cbip96wzs3jc2xadoluhhxotl;1;23,9;32,8;2024-08-12T02:05:29.120Z;2024-08-12T02:05:31Z;[{'id': 5145543723, 'qualifierId': 141, 'value': '8.8'}, {'id': 5145543721, 'qualifierId': 140, 'value': '27.0'}, {'id': 5145543725, 'qualifierId': 212, 'value': '16.6'}, {'id': 5145543727, 'qualifierId': 213, 'value': '4.91'}, {'id': 5145543719, 'qualifierId': 56, 'value': 'Back'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;27,0;16,6;4,91;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,0;8,8;;;;;;;0;0;0;38;Tacoma Defiance;38;DL;1,0
2708420839;11;1;1;0;41;cbip96wzs3jc2xadoluhhxotl;0;27,3;7,4;2024-08-12T02:05:31.807Z;2024-08-12T02:05:33Z;[{'id': 5145543797, 'qualifierId': 212, 'value': '13.9'}, {'id': 5145543799, 'qualifierId': 213, 'value': '1.46'}, {'id': 5145543791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543793, 'qualifierId': 140, 'value': '28.8'}, {'id': 5145543795, 'qualifierId': 141, 'value': '27.7'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;28,8;13,9;1,46;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;28,8;27,7;;;;;;;0;0;0;41;Tacoma Defiance;41;DR;1,0
2708420837;10;8;1;0;41;5icuo8utnztpsd9l03gdd68dl;1;68,2;63,4;2024-08-12T02:05:31.824Z;2024-08-14T08:32:03Z;[{'id': 5145543773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5148253683, 'qualifierId': 384}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;enswumy4bzfogye70d9a11atw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;41;Real Monarchs;41;AMC;1,0
2708420849;12;1;1;0;45;cbip96wzs3jc2xadoluhhxotl;1;24,4;46,3;2024-08-12T02:05:35.853Z;2024-08-12T02:05:37Z;[{'id': 5145543867, 'qualifierId': 212, 'value': '26.0'}, {'id': 5145543865, 'qualifierId': 141, 'value': '84.5'}, {'id': 5145543861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543869, 'qualifierId': 213, 'value': '1.58'}, {'id': 5145543863, 'qualifierId': 140, 'value': '24.1'}];1z750xyx7stmv6uf51h1y6ehh;E. Holt;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;24,1;26,0;1,58;84,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,1;84,5;;;;;;;0;0;0;45;Tacoma Defiance;45;DL;1,0
2708420855;13;1;1;0;47;cbip96wzs3jc2xadoluhhxotl;1;24,4;92,6;2024-08-12T02:05:37.727Z;2024-08-12T02:05:40Z;[{'id': 5145543899, 'qualifierId': 140, 'value': '33.0'}, {'id': 5145543905, 'qualifierId': 213, 'value': '0.39'}, {'id': 5145543901, 'qualifierId': 141, 'value': '98.1'}, {'id': 5145543903, 'qualifierId': 212, 'value': '9.8'}, {'id': 5145543897, 'qualifierId': 56, 'value': 'Back'}];f5cmlyf69p88bb6qabbjhris5;M. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;33,0;9,8;0,39;98,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;33,0;98,1;;;;;;;0;0;0;47;Tacoma Defiance;47;DC;1,0
2708420859;11;43;1;0;48;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-08-12T02:05:38.824Z;2024-08-12T04:29:21Z;[{'id': 5145543929, 'qualifierId': 141, 'value': '50.3'}, {'id': 5145543925, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145543933, 'qualifierId': 213, 'value': '0.09'}, {'id': 5145631677, 'qualifierId': 144, 'value': '1'}, {'id': 5145543931, 'qualifierId': 212, 'value': '24.7'}, {'id': 5145543927, 'qualifierId': 140, 'value': '33.8'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;enswumy4bzfogye70d9a11atw;Deleted event;;;;;;;;;;;1,0;33,8;24,7;0,09;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,8;50,3;;;;;;;0;0;0;48;Real Monarchs;48;DR;1,0
2708420863;12;43;1;0;48;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-08-12T02:05:39.279Z;2024-08-12T04:29:15Z;[{'id': 5145543963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145631645, 'qualifierId': 144, 'value': '61'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;enswumy4bzfogye70d9a11atw;Deleted event;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;48;Real Monarchs;48;FW;1,0
2708420871;14;1;1;0;49;cbip96wzs3jc2xadoluhhxotl;1;33,9;98,1;2024-08-12T02:05:39.868Z;2024-08-20T06:37:16Z;[{'id': 5145544033, 'qualifierId': 141, 'value': '95.7'}, {'id': 5145544031, 'qualifierId': 140, 'value': '53.1'}, {'id': 5145544029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145544035, 'qualifierId': 212, 'value': '20.2'}, {'id': 5145544037, 'qualifierId': 213, 'value': '6.20'}];asy97zdxk0352toy38huzk222;T. Silva;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;53,1;20,2;6,2;95,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;53,1;95,7;;;;;;;0;0;0;49;Tacoma Defiance;49;DC;1,0
2708905593;792;43;1;0;50;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-08-12T02:05:40.787Z;2024-08-20T06:37:12Z;[{'id': 5161225213, 'qualifierId': 144, 'value': '61'}, {'id': 5148254625, 'qualifierId': 56, 'value': 'Right'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;enswumy4bzfogye70d9a11atw;Deleted event;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;0;50;Real Monarchs;50;DR;1,0
2708420877;15;1;1;0;57;cbip96wzs3jc2xadoluhhxotl;1;64,7;72,1;2024-08-12T02:05:47.976Z;2024-08-12T02:05:49Z;[{'id': 5145544087, 'qualifierId': 140, 'value': '60.6'}, {'id': 5145544089, 'qualifierId': 141, 'value': '64.3'}, {'id': 5145544093, 'qualifierId': 213, 'value': '4.03'}, {'id': 5145544091, 'qualifierId': 212, 'value': '6.8'}, {'id': 5145544085, 'qualifierId': 56, 'value': 'Center'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;60,6;6,8;4,03;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;60,6;64,3;;;;;;;0;0;0;57;Tacoma Defiance;57;AML;1,0
2708420881;16;1;1;0;59;cbip96wzs3jc2xadoluhhxotl;1;61,8;60,6;2024-08-12T02:05:49.663Z;2024-08-12T02:29:52Z;[{'id': 5145544131, 'qualifierId': 140, 'value': '62.4'}, {'id': 5145544133, 'qualifierId': 141, 'value': '24.4'}, {'id': 5145544129, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145544135, 'qualifierId': 212, 'value': '24.6'}, {'id': 5145544137, 'qualifierId': 213, 'value': '4.74'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;62,4;24,6;4,74;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;62,4;24,4;;;;;;;0;0;0;59;Tacoma Defiance;59;MC;1,0
2708420885;17;1;1;1;1;cbip96wzs3jc2xadoluhhxotl;1;62,7;21,0;2024-08-12T02:05:52.226Z;2024-08-12T02:30:02Z;[{'id': 5145544169, 'qualifierId': 140, 'value': '76.2'}, {'id': 5145544175, 'qualifierId': 213, 'value': '5.64'}, {'id': 5145544167, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145544171, 'qualifierId': 141, 'value': '5.5'}, {'id': 5145544173, 'qualifierId': 212, 'value': '17.7'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;76,2;17,7;5,64;5,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;76,2;5,5;;;;;;;0;0;1;1;Tacoma Defiance;61;DR;1,0
2708420895;18;1;1;1;3;cbip96wzs3jc2xadoluhhxotl;1;78,0;5,9;2024-08-12T02:05:54.132Z;2024-08-12T02:05:57Z;[{'id': 5145544237, 'qualifierId': 141, 'value': '19.1'}, {'id': 5145544241, 'qualifierId': 213, 'value': '0.56'}, {'id': 5145544235, 'qualifierId': 140, 'value': '91.6'}, {'id': 5145544233, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145544239, 'qualifierId': 212, 'value': '16.9'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;91,6;16,9;0,56;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;91,6;19,1;;;;;;;0;0;1;3;Tacoma Defiance;63;AMR;1,0
2708420899;19;1;1;1;5;cbip96wzs3jc2xadoluhhxotl;0;94,8;18,9;2024-08-12T02:05:55.897Z;2024-08-20T06:40:17Z;[{'id': 5148254729, 'qualifierId': 225}, {'id': 5145544263, 'qualifierId': 141, 'value': '50.3'}, {'id': 5145544261, 'qualifierId': 140, 'value': '87.5'}, {'id': 5148254731, 'qualifierId': 386}, {'id': 5148254733, 'qualifierId': 20}, {'id': 5145544265, 'qualifierId': 212, 'value': '22.7'}, {'id': 5145586711, 'qualifierId': 2}, {'id': 5145544259, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145544267, 'qualifierId': 213, 'value': '1.92'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;enswumy4bzfogye70d9a11atw;Pass;;;;;;;;;;;;87,5;22,7;1,92;50,3;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;87,5;50,3;;;;;;;0;0;1;5;Tacoma Defiance;65;AMC;1,0
