id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamKit;value_Captain;value_PlayerPosition;value_Resume;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TouchTypeControl;value_TakeOnOvertake;value_DeletedEventType;value_Direct;value_Foul;value_Shove/Push;value_NextEventThrowIn;value_FreeKickTaken;value_Chipped;value_TouchTypeClearance;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_AttemptedTackle;value_ThroughBall;value_RegularPlay;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_Assisted;value_GkY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_GkX;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_LowCentre;value_FirstTouch;value_GoalShotGameClock;value_RelatedEventId;value_LayOff;value_OutOfBoxCentre;value_IndividualPlay;value_High;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_ThrowIn;value_OutOfPlay;value_Indirect;value_TouchTypePass;value_ShirtPull/Holding;value_Left;value_CornerTaken;value_BlockedPass;value_Head;value_OutSwinger;value_Cross;value_BlockedCross;value_InSwinger;value_Handball;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_TakeOnSpace;value_AerialFoul;value_Low;value_CloseRight;value_PullBack;value_CloseLeft;value_Defensive1V1;value_YellowCard;value_Argument;value_BlockedX;value_Blocked;value_FreeKick;value_NotAssisted;value_BlockedY;value_DefBlock;value_ByWall;value_InjuredPlayerId;value_Injury;value_MediumGkIntervention;value_GkHoof;value_SmallBoxCentre;value_LowLeft;value_HighClaim;value_HighGkIntervention;value_Right;value_Minutes;value_Straight;value_FloatedCross;value_Sliding;value_Feet;value_ParriedDanger;value_EndType;value_Volley;value_LowRight;value_SixYardBlocked;value_BoxRight;value_Stooping;value_Hands;value_SmallBoxRight;value_Deflection;value_Diving;value_Fumble;value_HighCentre;value_Collected;value_NotPastGoalLine;value_BoxLeft;value_FromShotOffTarget;value_Dissent;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_FastBreak;value_FromCorner;value_Standing;value_Overrun;value_OtherObstacle;value_BallHitsReferee;value_ParriedSafe;value_HighRight;value_TacticalFoul;value_GoesToPenalties;value_Penalty;value_HitWoodwork;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682615577;13;1;1;0;30;cwnjxlibb02fuh0vwgvac6h45;0;17,9;51,9;2024-05-04T21:05:15.952Z;2024-05-04T21:56:24Z;[{'id': 5003896137, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003896143, 'qualifierId': 212, 'value': '50.1'}, {'id': 5003896147, 'qualifierId': 1}, {'id': 5003896141, 'qualifierId': 141, 'value': '74.4'}, {'id': 5003896145, 'qualifierId': 213, 'value': '0.31'}, {'id': 5003896139, 'qualifierId': 140, 'value': '63.3'}, {'id': 5003896135, 'qualifierId': 157}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;50,1;0,31;74,4;63,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;63,3;74,4;;;;;;;;0;0;30;Orlando City B;30;GK;1,0
2682615591;8;1;1;0;32;479lsfr4cwlzewpbuda3y2xv4;0;31,7;26,1;2024-05-04T21:05:18.156Z;2024-05-04T21:05:19Z;[{'id': 5003896221, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003896229, 'qualifierId': 212, 'value': '28.4'}, {'id': 5003896231, 'qualifierId': 213, 'value': '0.19'}, {'id': 5003896227, 'qualifierId': 141, 'value': '33.9'}, {'id': 5003896223, 'qualifierId': 140, 'value': '58.3'}, {'id': 5003896219, 'qualifierId': 3}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;28,4;0,19;33,9;58,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;58,3;33,9;;;;;;;;0;0;32;Chattanooga;32;DL;1,0
2682615607;14;1;1;0;34;cwnjxlibb02fuh0vwgvac6h45;1;42,0;67,9;2024-05-04T21:05:20.512Z;2024-05-04T21:56:23Z;[{'id': 5003896367, 'qualifierId': 140, 'value': '49.7'}, {'id': 5003896373, 'qualifierId': 213, 'value': '0.92'}, {'id': 5003896371, 'qualifierId': 212, 'value': '13.4'}, {'id': 5003896369, 'qualifierId': 141, 'value': '83.6'}, {'id': 5003896365, 'qualifierId': 56, 'value': 'Back'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;13,4;0,92;83,6;49,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;49,7;83,6;;;;;;;;0;0;34;Orlando City B;34;MC;1,0
2682615625;15;1;1;0;37;cwnjxlibb02fuh0vwgvac6h45;1;54,5;90,8;2024-05-04T21:05:23.263Z;2024-05-10T07:34:48Z;[{'id': 5003896467, 'qualifierId': 141, 'value': '86.5'}, {'id': 5003896463, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003896471, 'qualifierId': 213, 'value': '5.97'}, {'id': 5003896469, 'qualifierId': 212, 'value': '9.6'}, {'id': 5003896465, 'qualifierId': 140, 'value': '63.2'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;9,6;5,97;86,5;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;63,2;86,5;;;;;;;;0;0;37;Orlando City B;37;DC;1,0
2682615633;16;3;1;0;39;cwnjxlibb02fuh0vwgvac6h45;0;62,6;87,2;2024-05-04T21:05:25.247Z;2024-05-10T07:34:54Z;[{'id': 5003896505, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003896987, 'qualifierId': 286}, {'id': 5004037009, 'qualifierId': 233, 'value': '9'}, {'id': 5016349041, 'qualifierId': 465}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cm8b3670jp7hdcqioiu7a3or8;Take On;;;;;;;;;;;;;;;;;;;9,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;39;Orlando City B;39;AML;1,0
2682615665;9;7;1;0;39;479lsfr4cwlzewpbuda3y2xv4;1;37,4;12,8;2024-05-04T21:05:25.248Z;2024-05-10T07:34:58Z;[{'id': 5003896717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5016349057, 'qualifierId': 383}, {'id': 5004036987, 'qualifierId': 233, 'value': '16'}, {'id': 5003896719, 'qualifierId': 285}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Tackle;;;;;;;;;;;;;;;;;;1,0;16,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;0;39;Chattanooga;39;MC;1,0
2682615679;10;43;1;0;42;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-04T21:05:28.196Z;2024-05-04T21:05:51Z;[{'id': 5003896779, 'qualifierId': 213, 'value': '5.81'}, {'id': 5003897683, 'qualifierId': 144, 'value': '1'}, {'id': 5003896771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003896775, 'qualifierId': 141, 'value': '0.0'}, {'id': 5003896777, 'qualifierId': 212, 'value': '9.0'}, {'id': 5003896773, 'qualifierId': 140, 'value': '38.3'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;9,0;5,81;0,0;38,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;38,3;0,0;;;;;;;;0;0;42;Chattanooga;42;MC;1,0
2682615747;12;4;1;0;42;479lsfr4cwlzewpbuda3y2xv4;1;33,6;4,8;2024-05-04T21:05:28.428Z;2024-05-04T23:31:42Z;[{'id': 5003897211, 'qualifierId': 152}, {'id': 5003897209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897215, 'qualifierId': 286}, {'id': 5003897207, 'qualifierId': 13}, {'id': 5003897361, 'qualifierId': 233, 'value': '18'}, {'id': 5004269995, 'qualifierId': 294}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Foul;;;;;;;;;;;;;;;;;;;18,0;1,0;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;0;42;Chattanooga;42;MC;1,0
2682615763;18;4;1;0;42;cwnjxlibb02fuh0vwgvac6h45;0;66,4;95,2;2024-05-04T21:05:28.429Z;2024-05-04T21:56:55Z;[{'id': 5004039205, 'qualifierId': 294}, {'id': 5003897291, 'qualifierId': 13}, {'id': 5003897293, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003897391, 'qualifierId': 233, 'value': '12'}, {'id': 5003897295, 'qualifierId': 152}, {'id': 5003897395, 'qualifierId': 285}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;cm8b3670jp7hdcqioiu7a3or8;Foul;;;;;;;;;;;;;;;;;;1,0;12,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;42;Orlando City B;42;FW;1,0
2682615759;17;43;1;0;43;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-05-04T21:05:28.752Z;2024-05-04T21:56:57Z;[{'id': 5003897235, 'qualifierId': 347, 'value': '0'}, {'id': 5004039299, 'qualifierId': 144, 'value': '5'}, {'id': 5003897233, 'qualifierId': 56, 'value': 'Left'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;0;43;Orlando City B;43;AML;1,0
2682615681;11;43;1;0;45;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-04T21:05:31.470Z;2024-05-04T21:05:49Z;[{'id': 5003896789, 'qualifierId': 347, 'value': '0'}, {'id': 5003897567, 'qualifierId': 144, 'value': '5'}, {'id': 5003896787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897403, 'qualifierId': 233, 'value': '17'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cm8b3670jp7hdcqioiu7a3or8;Deleted event;;;;;;;;;;;;;;;;;;;17,0;;;;;5,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;0;45;Chattanooga;45;MC;1,0
2682615781;13;1;1;0;58;479lsfr4cwlzewpbuda3y2xv4;1;37,5;3,3;2024-05-04T21:05:44.188Z;2024-05-04T21:05:45Z;[{'id': 5003897417, 'qualifierId': 212, 'value': '6.9'}, {'id': 5003897413, 'qualifierId': 140, 'value': '31.8'}, {'id': 5003897407, 'qualifierId': 5}, {'id': 5003897411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897415, 'qualifierId': 141, 'value': '8.3'}, {'id': 5003897419, 'qualifierId': 213, 'value': '2.62'}, {'id': 5003897409, 'qualifierId': 152}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;6,9;2,62;8,3;31,8;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;31,8;8,3;;;;;;;;0;0;58;Chattanooga;58;DR;1,0
2682615785;14;1;1;0;59;479lsfr4cwlzewpbuda3y2xv4;0;31,8;8,3;2024-05-04T21:05:45.612Z;2024-05-04T21:05:46Z;[{'id': 5003897445, 'qualifierId': 56, 'value': 'Center'}, {'id': 5003897455, 'qualifierId': 1}, {'id': 5003897449, 'qualifierId': 141, 'value': '21.2'}, {'id': 5003897453, 'qualifierId': 213, 'value': '0.27'}, {'id': 5003897443, 'qualifierId': 155}, {'id': 5003897447, 'qualifierId': 140, 'value': '61.5'}, {'id': 5003897451, 'qualifierId': 212, 'value': '32.4'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;32,4;0,27;21,2;61,5;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;61,5;21,2;;;;;;;;0;0;59;Chattanooga;59;DL;1,0
2682615789;19;49;1;1;1;cwnjxlibb02fuh0vwgvac6h45;1;42,0;67,6;2024-05-04T21:05:46.879Z;2024-05-04T21:05:46Z;[];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cm8b3670jp7hdcqioiu7a3or8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;1;Orlando City B;61;DC;1,0
2682615817;20;1;1;1;1;cwnjxlibb02fuh0vwgvac6h45;1;42,1;66,1;2024-05-04T21:05:47.439Z;2024-05-04T21:05:50Z;[{'id': 5003897655, 'qualifierId': 212, 'value': '13.6'}, {'id': 5003897649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897653, 'qualifierId': 141, 'value': '49.0'}, {'id': 5003897657, 'qualifierId': 213, 'value': '4.16'}, {'id': 5003897651, 'qualifierId': 140, 'value': '35.3'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;13,6;4,16;49,0;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;35,3;49,0;;;;;;;;0;1;1;Orlando City B;61;DC;1,0
2682615841;21;1;1;1;4;cwnjxlibb02fuh0vwgvac6h45;1;34,4;48,7;2024-05-04T21:05:50.575Z;2024-05-04T21:05:53Z;[{'id': 5003897817, 'qualifierId': 140, 'value': '36.3'}, {'id': 5003897815, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897819, 'qualifierId': 141, 'value': '63.0'}, {'id': 5003897823, 'qualifierId': 213, 'value': '1.37'}, {'id': 5003897821, 'qualifierId': 212, 'value': '9.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;9,9;1,37;63,0;36,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,3;63,0;;;;;;;;0;1;4;Orlando City B;64;DL;1,0
2682615869;22;1;1;1;7;cwnjxlibb02fuh0vwgvac6h45;1;35,8;63,0;2024-05-04T21:05:53.359Z;2024-05-04T21:05:56Z;[{'id': 5003897947, 'qualifierId': 140, 'value': '31.3'}, {'id': 5003897953, 'qualifierId': 213, 'value': '4.44'}, {'id': 5003897951, 'qualifierId': 212, 'value': '17.8'}, {'id': 5003897945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003897949, 'qualifierId': 141, 'value': '37.7'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;17,8;4,44;37,7;31,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;31,3;37,7;;;;;;;;0;1;7;Orlando City B;67;DC;1,0
2682615905;23;1;1;1;10;cwnjxlibb02fuh0vwgvac6h45;1;27,4;28,0;2024-05-04T21:05:56.239Z;2024-05-04T21:06:01Z;[{'id': 5003898177, 'qualifierId': 213, 'value': '4.86'}, {'id': 5003898173, 'qualifierId': 141, 'value': '7.9'}, {'id': 5003898171, 'qualifierId': 140, 'value': '29.4'}, {'id': 5003898175, 'qualifierId': 212, 'value': '13.8'}, {'id': 5003898169, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;13,8;4,86;7,9;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;29,4;7,9;;;;;;;;0;1;10;Orlando City B;70;DL;1,0
2682615919;24;1;1;1;15;cwnjxlibb02fuh0vwgvac6h45;1;29,4;7,9;2024-05-04T21:06:01.584Z;2024-05-04T21:06:03Z;[{'id': 5003898257, 'qualifierId': 212, 'value': '10.5'}, {'id': 5003898253, 'qualifierId': 140, 'value': '39.2'}, {'id': 5003898259, 'qualifierId': 213, 'value': '6.07'}, {'id': 5003898251, 'qualifierId': 56, 'value': 'Back'}, {'id': 5003898255, 'qualifierId': 141, 'value': '4.7'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;10,5;6,07;4,7;39,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;39,2;4,7;;;;;;;;0;1;15;Orlando City B;75;DR;1,0
2682615923;25;50;1;1;18;cwnjxlibb02fuh0vwgvac6h45;1;39,6;6,8;2024-05-04T21:06:03.695Z;2024-05-04T21:57:39Z;[{'id': 5003898273, 'qualifierId': 286}, {'id': 5003898419, 'qualifierId': 233, 'value': '15'}, {'id': 5003898271, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cm8b3670jp7hdcqioiu7a3or8;Dispossessed;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;18;Orlando City B;78;AMR;1,0
2682615947;15;7;1;1;18;479lsfr4cwlzewpbuda3y2xv4;0;60,4;93,2;2024-05-04T21:06:03.696Z;2024-05-10T07:35:53Z;[{'id': 5003898411, 'qualifierId': 233, 'value': '25'}, {'id': 5003898371, 'qualifierId': 56, 'value': 'Left'}, {'id': 5016349395, 'qualifierId': 385}, {'id': 5003898373, 'qualifierId': 285}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cm8b3670jp7hdcqioiu7a3or8;Tackle;;;;;;;;;;;;;;;;;;1,0;25,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;18;Chattanooga;78;DC;1,0
2684909745;819;83;1;1;19;479lsfr4cwlzewpbuda3y2xv4;1;57,8;85,3;2024-05-04T21:06:04.796Z;2024-05-10T13:05:34Z;[{'id': 5016349561, 'qualifierId': 399, 'value': '4hdai9za2ls03tjpcw0ahu5wq'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cm8b3670jp7hdcqioiu7a3or8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;19;Chattanooga;79;AMC;1,0
2682642119;443;61;1;1;20;cwnjxlibb02fuh0vwgvac6h45;0;44,6;6,5;2024-05-04T21:06:05.644Z;2024-05-10T07:36:20Z;[{'id': 5004040989, 'qualifierId': 56, 'value': 'Back'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;cm8b3670jp7hdcqioiu7a3or8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;1;20;Orlando City B;80;AMR;1,0
2682615949;16;49;1;1;21;479lsfr4cwlzewpbuda3y2xv4;1;59,3;91,0;2024-05-04T21:06:06.924Z;2024-05-04T21:57:02Z;[];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cm8b3670jp7hdcqioiu7a3or8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;1;21;Chattanooga;81;AMC;1,0
2682615959;17;1;1;1;21;479lsfr4cwlzewpbuda3y2xv4;1;60,3;91,2;2024-05-04T21:06:07.244Z;2024-05-04T21:57:05Z;[{'id': 5003898445, 'qualifierId': 212, 'value': '14.3'}, {'id': 5003898441, 'qualifierId': 140, 'value': '72.4'}, {'id': 5003898439, 'qualifierId': 56, 'value': 'Left'}, {'id': 5003898443, 'qualifierId': 141, 'value': '81.7'}, {'id': 5003898447, 'qualifierId': 213, 'value': '5.81'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cm8b3670jp7hdcqioiu7a3or8;Pass;;;;;;;;;;;;14,3;5,81;81,7;72,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;72,4;81,7;;;;;;;;0;1;21;Chattanooga;81;AMC;1,0
