id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_KickOff;value_PassEndX;value_Length;value_Launch;value_LongBall;value_Chipped;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TakeOnSpace;value_Overrun;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_DrivenCross;value_IntentionalAssist;value_Cross;value_RightFooted;value_Straight;value_Assist;value_GoalmouthZ;value_BoxCentre;value_Assisted;value_GkX;value_GoalmouthY;value_RegularPlay;value_RelatedEventId;value_GkY;value_FirstTouch;value_HighLeft;value_LeftFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_TakeOnOvertake;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_Saved;value_Diving;value_Left;value_BlockedX;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_BigChance;value_BlockedY;value_LowRight;value_NotAssisted;value_LowGkIntervention;value_ParriedDanger;value_Hands;value_OutSwinger;value_DeletedEventType;value_PullBack;value_FastBreak;value_LowCentre;value_Blocked;value_DefBlock;value_NotVisible;value_CornerTaken;value_TouchTypeControl;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_KeeperThrow;value_OverhitCross;value_OutOfPlay;value_BlockedCross;value_Right;value_Head;value_FromCorner;value_Deflection;value_LowLeft;value_MediumGkIntervention;value_Standing;value_Collected;value_OverArm;value_BoxRight;value_IndividualPlay;value_OutOfBoxCentre;value_HighRight;value_GkXTimeOfGoal;value_Volley;value_SmallBoxCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_InSwinger;value_OwnPlayer;value_SixYardBlocked;value_LayOff;value_ThroughBall;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_HighGkIntervention;value_LeadingToAttempt;value_RelatedError1Id;value_Sliding;value_Feet;value_ParriedSafe;value_High;value_InjuredPlayerId;value_Injury;value_BoxLeft;value_Minutes;value_EndType;value_OtherBodyPart;value_CloseRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Stooping;value_SoloRun;value_KeeperTouched;value_FollowsADribble;value_FlickOn;value_HighClaim;value_SavedOffLine;value_LastLine;value_BoxDeepRight;value_1On1;value_NotPastGoalLine;value_CloseRightAndHigh;value_CaptainChange;value_SwerveLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731984559;577;18;2;72;55;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-10-06T18:35:38.086Z;2024-10-11T05:41:48Z;[{'id': 5274759675, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5274759677, 'qualifierId': 59, 'value': '35'}, {'id': 5274759781, 'qualifierId': 55, 'value': '578'}, {'id': 5274759673, 'qualifierId': 42}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;lnl62p79qgjnrle68w8wvmz8;Player off;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;578,0;anysxg2z6niqapc5m3f4tzims;;0;72;55;Columbus Crew II;4375;MC;1,0
2731984573;578;19;2;72;55;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-10-06T18:35:38.087Z;2024-10-11T05:41:49Z;[{'id': 5274759749, 'qualifierId': 59, 'value': '16'}, {'id': 5274759747, 'qualifierId': 145, 'value': '4'}, {'id': 5274810553, 'qualifierId': 292, 'value': '8'}, {'id': 5274759753, 'qualifierId': 55, 'value': '577'}, {'id': 5274810555, 'qualifierId': 293, 'value': '1'}, {'id': 5274759743, 'qualifierId': 42}, {'id': 5274759751, 'qualifierId': 44, 'value': 'Forward'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;lnl62p79qgjnrle68w8wvmz8;Player on;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;577,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;1,0;8,0;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;577,0;c8wq3ofarkeeisqr49fhrvwno;;0;72;55;Columbus Crew II;4375;Sub;1,0
2731984941;579;1;2;73;14;csntc7hucmo21gknxc5y0kc4q;1;49,8;50,1;2024-10-06T18:35:57.286Z;2024-10-06T18:36:03Z;[{'id': 5274762059, 'qualifierId': 140, 'value': '30.0'}, {'id': 5274762063, 'qualifierId': 212, 'value': '20.8'}, {'id': 5274762061, 'qualifierId': 141, 'value': '50.3'}, {'id': 5274762057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274762065, 'qualifierId': 213, 'value': '3.14'}, {'id': 5274762067, 'qualifierId': 279, 'value': 'G'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;50,3;3,14;;;30,0;20,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;30,0;50,3;;;;;;;;0;73;14;Columbus Crew II;4394;MC;1,0
2731984979;580;1;2;73;17;csntc7hucmo21gknxc5y0kc4q;1;27,8;52,2;2024-10-06T18:35:59.790Z;2024-10-11T05:43:18Z;[{'id': 5274762261, 'qualifierId': 212, 'value': '14.6'}, {'id': 5274762259, 'qualifierId': 141, 'value': '73.4'}, {'id': 5274762263, 'qualifierId': 213, 'value': '1.40'}, {'id': 5274762257, 'qualifierId': 140, 'value': '30.1'}, {'id': 5274762255, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;73,4;1,4;;;30,1;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;30,1;73,4;;;;;;;;0;73;17;Columbus Crew II;4397;Sub;1,0
2731985007;581;1;2;73;22;csntc7hucmo21gknxc5y0kc4q;1;30,0;73,4;2024-10-06T18:36:04.430Z;2024-10-11T05:43:25Z;[{'id': 5274762401, 'qualifierId': 212, 'value': '14.9'}, {'id': 5274762399, 'qualifierId': 141, 'value': '51.6'}, {'id': 5274762395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274762397, 'qualifierId': 140, 'value': '28.2'}, {'id': 5274762403, 'qualifierId': 213, 'value': '4.59'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;51,6;4,59;;;28,2;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;28,2;51,6;;;;;;;;0;73;22;Columbus Crew II;4402;DC;1,0
2731985097;582;1;2;73;24;csntc7hucmo21gknxc5y0kc4q;1;25,7;46,7;2024-10-06T18:36:06.727Z;2024-10-06T18:36:10Z;[{'id': 5274762951, 'qualifierId': 213, 'value': '4.68'}, {'id': 5274762943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274762947, 'qualifierId': 141, 'value': '28.9'}, {'id': 5274762945, 'qualifierId': 140, 'value': '25.3'}, {'id': 5274762949, 'qualifierId': 212, 'value': '12.1'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;28,9;4,68;;;25,3;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;25,3;28,9;;;;;;;;0;73;24;Columbus Crew II;4404;Sub;1,0
2731985129;583;1;2;73;28;csntc7hucmo21gknxc5y0kc4q;0;25,5;19,9;2024-10-06T18:36:10.863Z;2024-10-06T18:36:13Z;[{'id': 5274763105, 'qualifierId': 157}, {'id': 5274763107, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274763119, 'qualifierId': 213, 'value': '6.24'}, {'id': 5274763121, 'qualifierId': 1}, {'id': 5274763115, 'qualifierId': 212, 'value': '54.3'}, {'id': 5274763111, 'qualifierId': 141, 'value': '16.6'}, {'id': 5274763109, 'qualifierId': 140, 'value': '77.2'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;16,6;6,24;;;77,2;54,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;77,2;16,6;;;;;;;;0;73;28;Columbus Crew II;4408;DL;1,0
2731985215;804;1;2;73;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,3;83,8;2024-10-06T18:36:14.060Z;2024-10-06T18:36:17Z;[{'id': 5274763653, 'qualifierId': 3}, {'id': 5274763661, 'qualifierId': 212, 'value': '21.7'}, {'id': 5274763659, 'qualifierId': 141, 'value': '75.9'}, {'id': 5274763663, 'qualifierId': 213, 'value': '3.39'}, {'id': 5274763657, 'qualifierId': 140, 'value': '5.3'}, {'id': 5274763655, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;75,9;3,39;;;5,3;21,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;5,3;75,9;;;;;;;;0;73;31;New England II;4411;DC;1,0
2731985229;805;52;2;73;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,3;75,9;2024-10-06T18:36:17.228Z;2024-10-11T05:43:49Z;[{'id': 5280855569, 'qualifierId': 376}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;73;34;New England II;4414;GK;1,0
2731985517;806;1;2;73;45;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,5;48,8;2024-10-06T18:36:27.788Z;2024-10-06T18:36:31Z;[{'id': 5274765413, 'qualifierId': 123}, {'id': 5274765415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274765421, 'qualifierId': 141, 'value': '59.0'}, {'id': 5274765417, 'qualifierId': 140, 'value': '9.3'}, {'id': 5274765425, 'qualifierId': 212, 'value': '7.2'}, {'id': 5274765427, 'qualifierId': 213, 'value': '1.30'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;59,0;1,3;;;9,3;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;9,3;59,0;;;;;;;;0;73;45;New England II;4425;GK;1,0
2731985575;807;1;2;73;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;10,2;63,1;2024-10-06T18:36:31.115Z;2024-10-06T18:36:33Z;[{'id': 5274765723, 'qualifierId': 140, 'value': '14.2'}, {'id': 5274765727, 'qualifierId': 212, 'value': '20.3'}, {'id': 5274765725, 'qualifierId': 141, 'value': '33.9'}, {'id': 5274765721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274765729, 'qualifierId': 213, 'value': '4.92'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;33,9;4,92;;;14,2;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;14,2;33,9;;;;;;;;0;73;48;New England II;4428;DC;1,0
2731985663;808;1;2;73;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,2;30,1;2024-10-06T18:36:33.451Z;2024-10-06T18:36:39Z;[{'id': 5274766163, 'qualifierId': 141, 'value': '3.7'}, {'id': 5274766167, 'qualifierId': 213, 'value': '5.41'}, {'id': 5274766155, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274766165, 'qualifierId': 212, 'value': '23.4'}, {'id': 5274766161, 'qualifierId': 140, 'value': '27.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;3,7;5,41;;;27,5;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;27,5;3,7;;;;;;;;0;73;51;New England II;4431;DC;1,0
2731985705;809;1;2;73;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,5;4,1;2024-10-06T18:36:38.907Z;2024-10-06T18:36:42Z;[{'id': 5274766439, 'qualifierId': 213, 'value': '2.90'}, {'id': 5274766435, 'qualifierId': 141, 'value': '7.6'}, {'id': 5274766437, 'qualifierId': 212, 'value': '10.1'}, {'id': 5274766431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274766433, 'qualifierId': 140, 'value': '25.2'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;7,6;2,9;;;25,2;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;25,2;7,6;;;;;;;;0;73;56;New England II;4436;DMR;1,0
2731985777;810;1;2;73;59;5b4ccd62yeeqdl2qk6jzsmjv8;0;25,2;7,6;2024-10-06T18:36:41.996Z;2024-10-06T18:36:45Z;[{'id': 5274766829, 'qualifierId': 213, 'value': '0.22'}, {'id': 5274766819, 'qualifierId': 157}, {'id': 5274766821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274766827, 'qualifierId': 212, 'value': '54.6'}, {'id': 5274766825, 'qualifierId': 141, 'value': '24.9'}, {'id': 5274766831, 'qualifierId': 1}, {'id': 5274766823, 'qualifierId': 140, 'value': '76.0'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;24,9;0,22;;;76,0;54,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;76,0;24,9;;;;;;;;0;73;59;New England II;4439;DC;1,0
2731985769;585;49;2;74;2;csntc7hucmo21gknxc5y0kc4q;1;24,1;74,7;2024-10-06T18:36:45.231Z;2024-10-06T18:36:45Z;[];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;74;2;Columbus Crew II;4442;DL;1,0
2731985833;586;1;2;74;3;csntc7hucmo21gknxc5y0kc4q;1;21,4;73,8;2024-10-06T18:36:45.455Z;2024-10-06T18:36:49Z;[{'id': 5274767113, 'qualifierId': 140, 'value': '6.8'}, {'id': 5274767117, 'qualifierId': 212, 'value': '18.9'}, {'id': 5274767115, 'qualifierId': 141, 'value': '57.5'}, {'id': 5274767111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274767119, 'qualifierId': 213, 'value': '3.77'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;57,5;3,77;;;6,8;18,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;6,8;57,5;;;;;;;;0;74;3;Columbus Crew II;4443;DL;1,0
2731985909;587;1;2;74;7;csntc7hucmo21gknxc5y0kc4q;1;7,9;50,1;2024-10-06T18:36:49.528Z;2024-10-06T18:36:54Z;[{'id': 5274767647, 'qualifierId': 140, 'value': '24.8'}, {'id': 5274767653, 'qualifierId': 212, 'value': '17.8'}, {'id': 5274767649, 'qualifierId': 141, 'value': '50.9'}, {'id': 5274767643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274767657, 'qualifierId': 213, 'value': '0.03'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;50,9;0,03;;;24,8;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;24,8;50,9;;;;;;;;0;74;7;Columbus Crew II;4447;GK;1,0
2731985941;588;1;2;74;10;csntc7hucmo21gknxc5y0kc4q;1;29,9;59,1;2024-10-06T18:36:52.840Z;2024-10-11T05:44:40Z;[{'id': 5274767799, 'qualifierId': 212, 'value': '15.3'}, {'id': 5274767801, 'qualifierId': 213, 'value': '0.15'}, {'id': 5274767797, 'qualifierId': 141, 'value': '62.4'}, {'id': 5274767795, 'qualifierId': 140, 'value': '44.3'}, {'id': 5274767793, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;62,4;0,15;;;44,3;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,3;62,4;;;;;;;;0;74;10;Columbus Crew II;4450;Sub;1,0
2731985963;589;1;2;74;13;csntc7hucmo21gknxc5y0kc4q;0;44,5;63,3;2024-10-06T18:36:56.232Z;2024-10-06T18:36:59Z;[{'id': 5274767947, 'qualifierId': 140, 'value': '74.9'}, {'id': 5274767989, 'qualifierId': 4}, {'id': 5274767953, 'qualifierId': 213, 'value': '0.02'}, {'id': 5274767945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274767949, 'qualifierId': 141, 'value': '64.1'}, {'id': 5274767951, 'qualifierId': 212, 'value': '31.9'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;64,1;0,02;;;74,9;31,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,9;64,1;;;;;;;;0;74;13;Columbus Crew II;4453;FWL;1,0
2731985991;811;59;2;74;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,3;45,8;2024-10-06T18:36:57.708Z;2024-10-11T05:44:50Z;[{'id': 5274768093, 'qualifierId': 56, 'value': 'Back'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;74;15;New England II;4455;GK;1,0
2731986027;812;1;2;74;16;5b4ccd62yeeqdl2qk6jzsmjv8;0;26,0;45,8;2024-10-06T18:36:59.364Z;2024-10-11T05:44:53Z;[{'id': 5274768347, 'qualifierId': 212, 'value': '53.9'}, {'id': 5274768339, 'qualifierId': 157}, {'id': 5274768345, 'qualifierId': 141, 'value': '26.4'}, {'id': 5274768341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274768343, 'qualifierId': 140, 'value': '75.8'}, {'id': 5274768349, 'qualifierId': 213, 'value': '6.04'}, {'id': 5274768351, 'qualifierId': 1}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;26,4;6,04;;;75,8;53,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;75,8;26,4;;;;;;;;0;74;16;New England II;4456;GK;1,0
2731986071;590;1;2;74;20;csntc7hucmo21gknxc5y0kc4q;0;20,6;74,3;2024-10-06T18:37:03Z;2024-10-06T18:37:05Z;[{'id': 5274768619, 'qualifierId': 141, 'value': '100.0'}, {'id': 5274768621, 'qualifierId': 212, 'value': '22.1'}, {'id': 5274768617, 'qualifierId': 140, 'value': '32.2'}, {'id': 5274768615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274768623, 'qualifierId': 213, 'value': '0.99'}, {'id': 5274768613, 'qualifierId': 3}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Pass;;;;;;;;;;100,0;0,99;;;32,2;22,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;32,2;100,0;;;;;;;;0;74;20;Columbus Crew II;4460;DL;1,0
2731986077;591;5;2;74;22;csntc7hucmo21gknxc5y0kc4q;0;31,6;101,6;2024-10-06T18:37:05.118Z;2024-10-06T18:40:02Z;[{'id': 5274768643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274771089, 'qualifierId': 233, 'value': '813'}, {'id': 5274768645, 'qualifierId': 347}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;lnl62p79qgjnrle68w8wvmz8;Out;;;;;;;;;;;;;;;;;;;;813,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;74;22;Columbus Crew II;4462;DL;1,0
2731986457;813;5;2;74;22;5b4ccd62yeeqdl2qk6jzsmjv8;1;68,4;-1,6;2024-10-06T18:37:05.118Z;2024-10-06T18:40:02Z;[{'id': 5274770991, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274770993, 'qualifierId': 347}, {'id': 5274771069, 'qualifierId': 233, 'value': '591'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;lnl62p79qgjnrle68w8wvmz8;Out;;;;;;;;;;;;;;;;;;;;591,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;74;22;New England II;4462;GK;1,0
