id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Length;value_Zone;value_PassEndY;value_KickOff;value_Angle;value_BlockedPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_TouchTypePass;value_Head;value_Launch;value_HeadPass;value_TouchTypeClearance;value_TouchTypeControl;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_GoalmouthY;value_BoxCentre;value_RegularPlay;value_GoalmouthZ;value_RightFooted;value_GkX;value_Assisted;value_RelatedEventId;value_Left;value_GkY;value_DeletedEventType;value_TakeOnSpace;value_FlickOn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_SwitchOfPlay;value_IntentionalAssist;value_OutOfBoxCentre;value_FastBreak;value_IndividualPlay;value_High;value_LayOff;value_OutOfPlay;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_NotVisible;value_HighLeft;value_LeftFooted;value_BoxLeft;value_Cross;value_OutSwinger;value_BlockedY;value_LowCentre;value_BlockedX;value_Blocked;value_DefBlock;value_DrivenCross;value_Straight;value_Right;value_CornerTaken;value_FromCorner;value_FirstTouch;value_SixYardBlocked;value_OwnPlayer;value_Volley;value_OwnShotBlocked;value_BigChance;value_NotAssisted;value_ParriedSafe;value_Feet;value_LowGkIntervention;value_Stooping;value_InSwinger;value_MediumGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_Penalty;value_CausingPlayer;value_LowRight;value_Second(2Nd)OppositeRelatedEventId;value_HitWoodwork;value_HitRightPost;value_Saved;value_Diving;value_ParriedDanger;value_HitLeftPost;value_Hands;value_LowLeft;value_BlockedCross;value_InjuredPlayerId;value_Injury;value_Shove/Push;value_CloseRight;value_BoxDeepRight;value_Minutes;value_FloatedCross;value_EndType;value_HighCentre;value_FreeKick;value_Deflection;value_Standing;value_HighGkIntervention;value_RecklessOffence;value_HighRight;value_SmallBoxCentre;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistId;value_Overrun;value_SwerveLeft;value_BoxRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkKickFromHands;value_SecondYellow;value_PullBack;value_CaptainChange;value_AerialFoul;value_FollowsADribble;value_SoloRun;value_GoesToPenalties;value_Scored;value_Argument;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702725975;583;1;2;74;56;4g68p0t2f5jzhzfr67i2rj1ex;1;56,6;57,3;2024-07-22T00:39:23.199Z;2024-07-22T00:39:25Z;[{'id': 5114094505, 'qualifierId': 213, 'value': '4.13'}, {'id': 5114094501, 'qualifierId': 141, 'value': '35.8'}, {'id': 5114094499, 'qualifierId': 140, 'value': '47.5'}, {'id': 5114094503, 'qualifierId': 212, 'value': '17.5'}, {'id': 5114094497, 'qualifierId': 56, 'value': 'Back'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;47,5;17,5;;35,8;;4,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;47,5;35,8;;;;;;;;0;74;56;Orlando City B;4496;MC;1,0
2702725997;584;1;2;74;58;4g68p0t2f5jzhzfr67i2rj1ex;1;47,5;35,8;2024-07-22T00:39:25.103Z;2024-07-22T00:39:26Z;[{'id': 5114094619, 'qualifierId': 140, 'value': '48.2'}, {'id': 5114094621, 'qualifierId': 141, 'value': '66.0'}, {'id': 5114094625, 'qualifierId': 213, 'value': '1.54'}, {'id': 5114094623, 'qualifierId': 212, 'value': '20.5'}, {'id': 5114094617, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;48,2;20,5;;66,0;;1,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;48,2;66,0;;;;;;;;0;74;58;Orlando City B;4498;DL;1,0
2702726007;585;1;2;74;59;4g68p0t2f5jzhzfr67i2rj1ex;1;47,1;65,4;2024-07-22T00:39:26.655Z;2024-07-22T00:39:28Z;[{'id': 5114094669, 'qualifierId': 140, 'value': '63.4'}, {'id': 5114094675, 'qualifierId': 213, 'value': '0.14'}, {'id': 5114094671, 'qualifierId': 141, 'value': '69.0'}, {'id': 5114094673, 'qualifierId': 212, 'value': '17.3'}, {'id': 5114094667, 'qualifierId': 56, 'value': 'Center'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;63,4;17,3;;69,0;;0,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,4;69,0;;;;;;;;0;74;59;Orlando City B;4499;DC;1,0
2702726025;586;1;2;75;1;4g68p0t2f5jzhzfr67i2rj1ex;1;62,8;69,2;2024-07-22T00:39:28.447Z;2024-07-22T00:39:32Z;[{'id': 5114094793, 'qualifierId': 140, 'value': '68.6'}, {'id': 5114094791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114094797, 'qualifierId': 212, 'value': '9.6'}, {'id': 5114094799, 'qualifierId': 213, 'value': '5.40'}, {'id': 5114094795, 'qualifierId': 141, 'value': '58.2'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;68,6;9,6;;58,2;;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;68,6;58,2;;;;;;;;0;75;1;Orlando City B;4501;MC;1,0
2702726023;636;83;2;75;5;479lsfr4cwlzewpbuda3y2xv4;0;31,1;48,7;2024-07-22T00:39:31.794Z;2024-07-22T00:40:40Z;[{'id': 5114097249, 'qualifierId': 399, 'value': 'ov4fk38lrcculu6tdbnrto2c'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;e6c5mgfl8k869h1ndixcvias4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;75;5;New York RB II;4505;AMR;1,0
2702726027;587;1;2;75;5;4g68p0t2f5jzhzfr67i2rj1ex;0;72,1;53,4;2024-07-22T00:39:31.967Z;2024-07-22T00:39:32Z;[{'id': 5114094807, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114094813, 'qualifierId': 212, 'value': '6.9'}, {'id': 5114094815, 'qualifierId': 213, 'value': '5.22'}, {'id': 5114094811, 'qualifierId': 141, 'value': '44.5'}, {'id': 5114094809, 'qualifierId': 140, 'value': '75.3'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;75,3;6,9;;44,5;;5,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;75,3;44,5;;;;;;;;0;75;5;Orlando City B;4505;Sub;1,0
2702726063;637;12;2;75;8;479lsfr4cwlzewpbuda3y2xv4;1;20,8;64,2;2024-07-22T00:39:34.850Z;2024-07-22T00:39:37Z;[{'id': 5114095039, 'qualifierId': 212, 'value': '31.2'}, {'id': 5114095037, 'qualifierId': 141, 'value': '53.0'}, {'id': 5114095035, 'qualifierId': 140, 'value': '49.6'}, {'id': 5114095041, 'qualifierId': 213, 'value': '6.04'}, {'id': 5114095033, 'qualifierId': 56, 'value': 'Back'}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;e6c5mgfl8k869h1ndixcvias4;Clearance;;;;;;;;;;49,6;31,2;;53,0;;6,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;49,6;53,0;;;;;;;;0;75;8;New York RB II;4508;Sub;1,0
2702726065;638;50;2;75;9;479lsfr4cwlzewpbuda3y2xv4;1;50,0;54,1;2024-07-22T00:39:36.366Z;2024-07-22T00:39:42Z;[{'id': 5114095287, 'qualifierId': 233, 'value': '588'}, {'id': 5114095045, 'qualifierId': 286}, {'id': 5114095043, 'qualifierId': 56, 'value': 'Center'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e6c5mgfl8k869h1ndixcvias4;Dispossessed;;;;;;;;;;;;;;;;;;588,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;75;9;New York RB II;4509;AMC;1,0
2702726097;588;7;2;75;9;4g68p0t2f5jzhzfr67i2rj1ex;1;50,0;45,9;2024-07-22T00:39:36.367Z;2024-07-24T12:53:57Z;[{'id': 5114095253, 'qualifierId': 233, 'value': '638'}, {'id': 5116034375, 'qualifierId': 383}, {'id': 5114095237, 'qualifierId': 285}, {'id': 5114095235, 'qualifierId': 56, 'value': 'Center'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;e6c5mgfl8k869h1ndixcvias4;Tackle;;;;;;;;;;;;;;;;;;638,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;75;9;Orlando City B;4509;DL;1,0
2702726099;589;13;2;75;14;4g68p0t2f5jzhzfr67i2rj1ex;1;68,2;49,8;2024-07-22T00:39:41.023Z;2024-07-22T00:39:50Z;[{'id': 5114095561, 'qualifierId': 458}, {'id': 5114095357, 'qualifierId': 20}, {'id': 5114095557, 'qualifierId': 103, 'value': '79.2'}, {'id': 5114095245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114095553, 'qualifierId': 81}, {'id': 5114095559, 'qualifierId': 215}, {'id': 5114095243, 'qualifierId': 18}, {'id': 5114095555, 'qualifierId': 102, 'value': '42.0'}, {'id': 5114095563, 'qualifierId': 230, 'value': '97.5'}, {'id': 5114095565, 'qualifierId': 231, 'value': '49.5'}, {'id': 5114095241, 'qualifierId': 22}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;e6c5mgfl8k869h1ndixcvias4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,0;;1,0;79,2;1,0;97,5;;;;49,5;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;42,0;79.2;;;;0;75;14;Orlando City B;4514;DL;1,0
2702726109;590;5;2;75;15;4g68p0t2f5jzhzfr67i2rj1ex;0;101,2;50,4;2024-07-22T00:39:42.307Z;2024-07-22T00:44:42Z;[{'id': 5114095297, 'qualifierId': 346}, {'id': 5114095295, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114095315, 'qualifierId': 233, 'value': '639'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;e6c5mgfl8k869h1ndixcvias4;Out;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;75;15;Orlando City B;4515;DL;1,0
2702726103;639;5;2;75;15;479lsfr4cwlzewpbuda3y2xv4;1;-1,2;49,6;2024-07-22T00:39:42.307Z;2024-07-22T00:39:43Z;[{'id': 5114095273, 'qualifierId': 346}, {'id': 5114095311, 'qualifierId': 233, 'value': '590'}, {'id': 5114095271, 'qualifierId': 56, 'value': 'Back'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;e6c5mgfl8k869h1ndixcvias4;Out;;;;;;;;;;;;;;;;;;590,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;75;15;New York RB II;4515;AMC;1,0
2702726177;640;1;2;75;22;479lsfr4cwlzewpbuda3y2xv4;1;4,8;56,7;2024-07-22T00:39:49.466Z;2024-07-22T00:39:54Z;[{'id': 5114095719, 'qualifierId': 237}, {'id': 5114095705, 'qualifierId': 124}, {'id': 5114095709, 'qualifierId': 140, 'value': '7.2'}, {'id': 5114095715, 'qualifierId': 213, 'value': '0.61'}, {'id': 5114095707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114095711, 'qualifierId': 141, 'value': '59.3'}, {'id': 5114095713, 'qualifierId': 212, 'value': '3.1'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;7,2;3,1;;59,3;;0,61;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;7,2;59,3;;;;;;;;0;75;22;New York RB II;4522;GK;1,0
2702726187;641;1;2;75;27;479lsfr4cwlzewpbuda3y2xv4;1;14,5;49,1;2024-07-22T00:39:54.099Z;2024-07-22T00:39:56Z;[{'id': 5114095783, 'qualifierId': 141, 'value': '69.4'}, {'id': 5114095785, 'qualifierId': 212, 'value': '15.7'}, {'id': 5114095781, 'qualifierId': 140, 'value': '21.7'}, {'id': 5114095779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114095787, 'qualifierId': 213, 'value': '1.07'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;21,7;15,7;;69,4;;1,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;21,7;69,4;;;;;;;;0;75;27;New York RB II;4527;DC;1,0
2702726253;642;1;2;75;29;479lsfr4cwlzewpbuda3y2xv4;1;24,9;71,7;2024-07-22T00:39:56.402Z;2024-07-22T00:40:06Z;[{'id': 5114096179, 'qualifierId': 140, 'value': '30.9'}, {'id': 5114096185, 'qualifierId': 213, 'value': '1.20'}, {'id': 5114096177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114096183, 'qualifierId': 212, 'value': '17.5'}, {'id': 5114096181, 'qualifierId': 141, 'value': '95.7'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;30,9;17,5;;95,7;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;30,9;95,7;;;;;;;;0;75;29;New York RB II;4529;MC;1,0
2702726257;643;4;2;75;37;479lsfr4cwlzewpbuda3y2xv4;1;66,9;75,2;2024-07-22T00:40:04.349Z;2024-07-22T00:40:10Z;[{'id': 5114096289, 'qualifierId': 13}, {'id': 5114096363, 'qualifierId': 233, 'value': '591'}, {'id': 5114096297, 'qualifierId': 286}, {'id': 5114096293, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114096295, 'qualifierId': 152}, {'id': 5114096291, 'qualifierId': 294}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;e6c5mgfl8k869h1ndixcvias4;Foul;;;;;;;;;;;;;;;;;;591,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;75;37;New York RB II;4537;Sub;1,0
2702726235;591;4;2;75;37;4g68p0t2f5jzhzfr67i2rj1ex;0;33,1;24,8;2024-07-22T00:40:04.350Z;2024-07-22T00:40:40Z;[{'id': 5114096351, 'qualifierId': 285}, {'id': 5114096397, 'qualifierId': 233, 'value': '643'}, {'id': 5114096343, 'qualifierId': 13}, {'id': 5114096347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114097297, 'qualifierId': 55, 'value': '592'}, {'id': 5114096349, 'qualifierId': 152}, {'id': 5114096345, 'qualifierId': 294}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;e6c5mgfl8k869h1ndixcvias4;Foul;;;;;;;;;;;;;;;;;;643,0;;1,0;;;;;;;;;;;;;;;;;;;;;;592,0;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;592,0;6rgdv71lxh4cpz487ygvy5nv8;;0;75;37;Orlando City B;4537;DR;1,0
2702726287;592;17;2;75;40;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-22T00:40:07.351Z;2024-07-24T12:55:41Z;[{'id': 5114097281, 'qualifierId': 32}, {'id': 5114097285, 'qualifierId': 13, 'value': '243'}, {'id': 5114097283, 'qualifierId': 393}, {'id': 5114097287, 'qualifierId': 55, 'value': '591'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;e6c5mgfl8k869h1ndixcvias4;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;591,0;;;;;;;;243,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;591,0;6rgdv71lxh4cpz487ygvy5nv8;;0;75;40;Orlando City B;4540;DR;1,0
2702726575;644;1;2;76;27;479lsfr4cwlzewpbuda3y2xv4;1;64,9;76,1;2024-07-22T00:40:53.964Z;2024-07-22T00:40:58Z;[{'id': 5114097957, 'qualifierId': 5}, {'id': 5114097969, 'qualifierId': 213, 'value': '4.91'}, {'id': 5114097961, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114097965, 'qualifierId': 141, 'value': '67.5'}, {'id': 5114097963, 'qualifierId': 140, 'value': '66.0'}, {'id': 5114097959, 'qualifierId': 152}, {'id': 5114097967, 'qualifierId': 212, 'value': '6.0'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;66,0;6,0;;67,5;;4,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;66,0;67,5;;;;;;;;0;76;27;New York RB II;4587;AMR;1,0
2702726579;593;43;2;76;30;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-07-22T00:40:57.694Z;2024-07-22T00:41:04Z;[{'id': 5114098269, 'qualifierId': 144, 'value': '83'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;e6c5mgfl8k869h1ndixcvias4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;76;30;Orlando City B;4590;FW;1,0
2702726585;645;1;2;76;31;479lsfr4cwlzewpbuda3y2xv4;1;66,7;56,4;2024-07-22T00:40:57.996Z;2024-07-22T00:40:59Z;[{'id': 5114098039, 'qualifierId': 141, 'value': '51.2'}, {'id': 5114098043, 'qualifierId': 213, 'value': '3.73'}, {'id': 5114098035, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114098041, 'qualifierId': 212, 'value': '6.3'}, {'id': 5114098037, 'qualifierId': 140, 'value': '61.7'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;61,7;6,3;;51,2;;3,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;61,7;51,2;;;;;;;;0;76;31;New York RB II;4591;AML;1,0
2702726607;646;1;2;76;32;479lsfr4cwlzewpbuda3y2xv4;1;61,7;51,2;2024-07-22T00:40:59.484Z;2024-07-22T00:41:03Z;[{'id': 5114098197, 'qualifierId': 141, 'value': '88.4'}, {'id': 5114098195, 'qualifierId': 140, 'value': '70.1'}, {'id': 5114098193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114098199, 'qualifierId': 212, 'value': '26.8'}, {'id': 5114098201, 'qualifierId': 213, 'value': '1.24'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;70,1;26,8;;88,4;;1,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;70,1;88,4;;;;;;;;0;76;32;New York RB II;4592;MC;1,0
2702726625;647;1;2;76;36;479lsfr4cwlzewpbuda3y2xv4;1;68,6;78,5;2024-07-22T00:41:03.036Z;2024-07-22T00:41:07Z;[{'id': 5114098319, 'qualifierId': 213, 'value': '0.07'}, {'id': 5114098309, 'qualifierId': 155}, {'id': 5114098317, 'qualifierId': 212, 'value': '22.7'}, {'id': 5114098311, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114098315, 'qualifierId': 141, 'value': '80.9'}, {'id': 5114098313, 'qualifierId': 140, 'value': '90.2'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;e6c5mgfl8k869h1ndixcvias4;Pass;;;;;;;;;;90,2;22,7;;80,9;;0,07;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;90,2;80,9;;;;;;;;0;76;36;New York RB II;4596;AMR;1,0
