id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_Zone;value_Angle;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Defensive;value_Direct;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_OutSwinger;value_LeftFooted;value_MediumGkIntervention;value_GkKickFromHands;value_TouchTypeClearance;value_OutOfPlay;value_TouchTypeControl;value_Handball;value_TouchTypePass;value_Head;value_Assist;value_BlockedY;value_BlockedX;value_FastBreak;value_IndividualPlay;value_BoxRight;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_RightFooted;value_Assisted;value_LowRight;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_PlayersCaughtOffside;value_SwitchOfPlay;value_Indirect;value_FlickOn;value_BlockedPass;value_Straight;value_DrivenCross;value_Shove/Push;value_LayOff;value_TakeOnSpace;value_TakeOnOvertake;value_FloatedCross;value_High;value_IntentionalAssist;value_NotPastGoalLine;value_MisHit;value_FirstTouch;value_SmallBoxRight;value_RegularPlay;value_Left;value_GkX;value_GkY;value_ShirtPull/Holding;value_NotAssisted;value_HighLeft;value_NotVisible;value_OverhitCross;value_BoxDeepLeft;value_ThroughBall;value_BigChance;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_CornerTaken;value_InSwinger;value_LowCentre;value_Diving;value_BoxCentre;value_Overrun;value_HighCentre;value_Right;value_HighGkIntervention;value_Blocked;value_FromCorner;value_Volley;value_DefBlock;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FreeKick;value_OutOfBoxCentre;value_Fingertip;value_Reaching;value_HitWoodwork;value_HitBar;value_FollowsADribble;value_GkXTimeOfGoal;value_1On1;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_FantasyAssistedBy;value_KeeperTouched;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_OwnGoal;value_SmallBoxLeft;value_Minutes;value_EndType;value_ByWall;value_SmallBoxCentre;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tactical;value_PullBack;value_OutOnSideline;value_RecklessOffence;value_YellowCard;value_CloseHigh;value_ThrowInSetPiece;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_DrinksBreak;value_RefereeDelay;value_SixYardBlocked;value_HighRight;value_CloseLeft;value_AdvantagePlayed;value_AerialFoul;value_ExcessiveCelebration;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707645947;482;1;2;70;55;1zgjjyruyufrkh4xjvryqsb1i;1;13,9;34,6;2024-08-10T21:33:06.215Z;2024-08-10T21:33:09Z;[{'id': 5141347991, 'qualifierId': 140, 'value': '27.6'}, {'id': 5141347993, 'qualifierId': 141, 'value': '93.3'}, {'id': 5141347997, 'qualifierId': 213, 'value': '1.22'}, {'id': 5141348003, 'qualifierId': 287}, {'id': 5141347999, 'qualifierId': 1}, {'id': 5141347985, 'qualifierId': 123}, {'id': 5141347989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141347995, 'qualifierId': 212, 'value': '42.4'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;27,6;42,4;;93,3;;1,22;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;27,6;93,3;;;;;;;0;0;70;55;Chicago Fire II;4255;GK;1,0
2707645997;483;1;2;71;0;1zgjjyruyufrkh4xjvryqsb1i;1;27,8;93,1;2024-08-10T21:33:11.575Z;2024-08-10T21:33:14Z;[{'id': 5141348181, 'qualifierId': 155}, {'id': 5141348191, 'qualifierId': 213, 'value': '5.48'}, {'id': 5141348187, 'qualifierId': 141, 'value': '55.6'}, {'id': 5141348183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141348193, 'qualifierId': 1}, {'id': 5141348185, 'qualifierId': 140, 'value': '51.2'}, {'id': 5141348189, 'qualifierId': 212, 'value': '35.4'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;51,2;35,4;;55,6;;5,48;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;51,2;55,6;;;;;;;0;0;71;0;Chicago Fire II;4260;DC;1,0
2707646023;484;1;2;71;3;1zgjjyruyufrkh4xjvryqsb1i;1;51,2;55,6;2024-08-10T21:33:14.231Z;2024-08-10T21:33:17Z;[{'id': 5141348347, 'qualifierId': 3}, {'id': 5141348359, 'qualifierId': 213, 'value': '6.14'}, {'id': 5141348355, 'qualifierId': 141, 'value': '54.0'}, {'id': 5141348349, 'qualifierId': 168}, {'id': 5141348353, 'qualifierId': 140, 'value': '58.5'}, {'id': 5141348357, 'qualifierId': 212, 'value': '7.7'}, {'id': 5141348351, 'qualifierId': 56, 'value': 'Center'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;58,5;7,7;;54,0;;6,14;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;58,5;54,0;;;;;;;0;0;71;3;Chicago Fire II;4263;AMC;1,0
2707646025;485;61;2;71;4;1zgjjyruyufrkh4xjvryqsb1i;0;58,5;54,0;2024-08-10T21:33:15.223Z;2024-08-10T22:06:25Z;[{'id': 5141348363, 'qualifierId': 56, 'value': 'Center'}];434xf7moiduhzy9ivp7jxr10;S. Olivas;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;4;Chicago Fire II;4264;FW;1,0
2707646007;640;49;2;71;4;8o8m08he36u0j4w08aj2iodn8;1;41,4;39,6;2024-08-10T21:33:15.610Z;2024-08-10T21:33:15Z;[];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;71;4;Philadelphia Union II;4264;DC;1,0
2707646053;641;1;2;71;5;8o8m08he36u0j4w08aj2iodn8;1;36,4;48,1;2024-08-10T21:33:16.938Z;2024-08-10T21:33:21Z;[{'id': 5141348523, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141348529, 'qualifierId': 212, 'value': '13.9'}, {'id': 5141348531, 'qualifierId': 213, 'value': '1.29'}, {'id': 5141348527, 'qualifierId': 141, 'value': '67.7'}, {'id': 5141348525, 'qualifierId': 140, 'value': '40.0'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;40,0;13,9;;67,7;;1,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;40,0;67,7;;;;;;;0;0;71;5;Philadelphia Union II;4265;DC;1,0
2707646069;642;1;2;71;10;8o8m08he36u0j4w08aj2iodn8;1;41,3;73,7;2024-08-10T21:33:21.178Z;2024-08-10T21:33:22Z;[{'id': 5141348661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141348663, 'qualifierId': 140, 'value': '53.8'}, {'id': 5141348667, 'qualifierId': 212, 'value': '13.7'}, {'id': 5141348669, 'qualifierId': 213, 'value': '0.28'}, {'id': 5141348665, 'qualifierId': 141, 'value': '79.3'}];cmwt0ezk7xwvni92pnkhgi0b8;K. Held;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;53,8;13,7;;79,3;;0,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;53,8;79,3;;;;;;;0;0;71;10;Philadelphia Union II;4270;Sub;1,0
2707646091;643;1;2;71;11;8o8m08he36u0j4w08aj2iodn8;1;54,1;79,1;2024-08-10T21:33:22.585Z;2024-08-10T21:33:25Z;[{'id': 5141348781, 'qualifierId': 212, 'value': '7.2'}, {'id': 5141348777, 'qualifierId': 140, 'value': '48.6'}, {'id': 5141348783, 'qualifierId': 213, 'value': '2.50'}, {'id': 5141348775, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141348779, 'qualifierId': 141, 'value': '85.4'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;48,6;7,2;;85,4;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;48,6;85,4;;;;;;;0;0;71;11;Philadelphia Union II;4271;MR;1,0
2707646111;486;83;2;71;14;1zgjjyruyufrkh4xjvryqsb1i;0;43,0;10,4;2024-08-10T21:33:25.427Z;2024-08-10T22:05:45Z;[{'id': 5141420159, 'qualifierId': 399, 'value': 'cmwt0ezk7xwvni92pnkhgi0b8'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;ekssgpj6t0a0vxxzf7qq2rdas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;14;Chicago Fire II;4274;MR;1,0
2707646099;644;1;2;71;15;8o8m08he36u0j4w08aj2iodn8;0;54,8;91,0;2024-08-10T21:33:26.426Z;2024-08-10T21:34:03Z;[{'id': 5141350173, 'qualifierId': 141, 'value': '88.3'}, {'id': 5141350177, 'qualifierId': 213, 'value': '6.08'}, {'id': 5141350175, 'qualifierId': 212, 'value': '9.0'}, {'id': 5141348815, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141350171, 'qualifierId': 140, 'value': '63.2'}];cmwt0ezk7xwvni92pnkhgi0b8;K. Held;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;63,2;9,0;;88,3;;6,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;63,2;88,3;;;;;;;0;0;71;15;Philadelphia Union II;4275;Sub;1,0
2707646115;487;49;2;71;16;1zgjjyruyufrkh4xjvryqsb1i;1;35,0;11,4;2024-08-10T21:33:27.752Z;2024-08-10T21:33:28Z;[];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;16;Chicago Fire II;4276;DMC;1,0
2707646125;488;1;2;71;16;1zgjjyruyufrkh4xjvryqsb1i;1;35,0;11,4;2024-08-10T21:33:27.864Z;2024-08-10T21:33:29Z;[{'id': 5141348903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141348907, 'qualifierId': 141, 'value': '11.4'}, {'id': 5141348911, 'qualifierId': 213, 'value': '0.00'}, {'id': 5141348909, 'qualifierId': 212, 'value': '6.4'}, {'id': 5141348905, 'qualifierId': 140, 'value': '41.1'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;41,1;6,4;;11,4;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;41,1;11,4;;;;;;;0;0;71;16;Chicago Fire II;4276;DMC;1,0
2707646131;489;1;2;71;17;1zgjjyruyufrkh4xjvryqsb1i;0;41,1;11,4;2024-08-10T21:33:28.951Z;2024-08-10T21:33:30Z;[{'id': 5141349003, 'qualifierId': 236}, {'id': 5141348953, 'qualifierId': 212, 'value': '2.9'}, {'id': 5141348949, 'qualifierId': 140, 'value': '43.8'}, {'id': 5141348951, 'qualifierId': 141, 'value': '10.8'}, {'id': 5141349005, 'qualifierId': 233, 'value': '645'}, {'id': 5141348955, 'qualifierId': 213, 'value': '6.14'}, {'id': 5141349009, 'qualifierId': 286}, {'id': 5141348947, 'qualifierId': 56, 'value': 'Back'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;43,8;2,9;;10,8;;6,14;;;645,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;43,8;10,8;;;;;;;0;0;71;17;Chicago Fire II;4277;MR;1,0
2707646139;645;74;2;71;17;8o8m08he36u0j4w08aj2iodn8;1;52,6;83,9;2024-08-10T21:33:28.952Z;2024-08-10T21:57:04Z;[{'id': 5141348977, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141348979, 'qualifierId': 285}, {'id': 5141349055, 'qualifierId': 233, 'value': '489'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;ekssgpj6t0a0vxxzf7qq2rdas;Blocked Pass;;;;;;;;;;;;;;;;;;489,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;71;17;Philadelphia Union II;4277;MR;1,0
2707646141;490;61;2;71;18;1zgjjyruyufrkh4xjvryqsb1i;1;43,8;10,8;2024-08-10T21:33:29.797Z;2024-08-10T21:33:30Z;[{'id': 5141348981, 'qualifierId': 56, 'value': 'Back'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;18;Chicago Fire II;4278;MR;1,0
2707646161;646;43;2;71;20;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-10T21:33:31.803Z;2024-08-10T21:34:15Z;[{'id': 5141350495, 'qualifierId': 144, 'value': '49'}];cmwt0ezk7xwvni92pnkhgi0b8;K. Held;;;ekssgpj6t0a0vxxzf7qq2rdas;Deleted event;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;71;20;Philadelphia Union II;4280;Sub;1,0
2707646177;647;1;2;71;20;8o8m08he36u0j4w08aj2iodn8;1;54,4;89,1;2024-08-10T21:33:31.882Z;2024-08-10T21:33:33Z;[{'id': 5141349147, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141349155, 'qualifierId': 213, 'value': '0.13'}, {'id': 5141349153, 'qualifierId': 212, 'value': '9.0'}, {'id': 5141349149, 'qualifierId': 140, 'value': '62.9'}, {'id': 5141349151, 'qualifierId': 141, 'value': '90.8'}];cmwt0ezk7xwvni92pnkhgi0b8;K. Held;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;62,9;9,0;;90,8;;0,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,9;90,8;;;;;;;0;0;71;20;Philadelphia Union II;4280;Sub;1,0
2711270363;702;83;2;71;21;1zgjjyruyufrkh4xjvryqsb1i;1;26,5;9,5;2024-08-10T21:33:32.981Z;2024-08-20T10:06:11Z;[{'id': 5161344169, 'qualifierId': 399, 'value': '2atsox1bassuexlgta8h3us4p'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;ekssgpj6t0a0vxxzf7qq2rdas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;21;Chicago Fire II;4281;DMC;1,0
2707646183;648;3;2;71;22;8o8m08he36u0j4w08aj2iodn8;0;62,3;89,9;2024-08-10T21:33:33.818Z;2024-08-13T12:38:40Z;[{'id': 5141349183, 'qualifierId': 211}, {'id': 5141349175, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141349177, 'qualifierId': 286}, {'id': 5146748873, 'qualifierId': 465}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;ekssgpj6t0a0vxxzf7qq2rdas;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;71;22;Philadelphia Union II;4282;FW;1,0
2707646197;491;49;2;71;24;1zgjjyruyufrkh4xjvryqsb1i;1;28,4;12,6;2024-08-10T21:33:35.592Z;2024-08-10T21:33:35Z;[];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ekssgpj6t0a0vxxzf7qq2rdas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;24;Chicago Fire II;4284;DL;1,0
2707646245;492;1;2;71;25;1zgjjyruyufrkh4xjvryqsb1i;1;28,4;12,6;2024-08-10T21:33:36.184Z;2024-08-10T21:33:41Z;[{'id': 5141349467, 'qualifierId': 155}, {'id': 5141349479, 'qualifierId': 1}, {'id': 5141349475, 'qualifierId': 212, 'value': '32.8'}, {'id': 5141349469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141349471, 'qualifierId': 140, 'value': '59.6'}, {'id': 5141349473, 'qualifierId': 141, 'value': '10.6'}, {'id': 5141349477, 'qualifierId': 213, 'value': '6.24'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;59,6;32,8;;10,6;;6,24;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,6;10,6;;;;;;;0;0;71;25;Chicago Fire II;4285;DL;1,0
2707646259;493;1;2;71;30;1zgjjyruyufrkh4xjvryqsb1i;1;63,1;29,3;2024-08-10T21:33:41.864Z;2024-08-10T21:33:43Z;[{'id': 5141349537, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141349545, 'qualifierId': 213, 'value': '1.56'}, {'id': 5141349543, 'qualifierId': 212, 'value': '9.7'}, {'id': 5141349539, 'qualifierId': 140, 'value': '63.2'}, {'id': 5141349541, 'qualifierId': 141, 'value': '43.6'}];20wmdzih6b1t0ekt1v2qd4b2s;C. Sullivan;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;63,2;9,7;;43,6;;1,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;63,2;43,6;;;;;;;0;0;71;30;Chicago Fire II;4290;AMC;1,0
2707646281;494;1;2;71;32;1zgjjyruyufrkh4xjvryqsb1i;0;63,2;43,6;2024-08-10T21:33:43.144Z;2024-08-10T21:33:46Z;[{'id': 5141349645, 'qualifierId': 212, 'value': '35.8'}, {'id': 5141349649, 'qualifierId': 1}, {'id': 5141349641, 'qualifierId': 140, 'value': '81.6'}, {'id': 5141349643, 'qualifierId': 141, 'value': '0.0'}, {'id': 5141349647, 'qualifierId': 213, 'value': '5.28'}, {'id': 5141349639, 'qualifierId': 56, 'value': 'Right'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ekssgpj6t0a0vxxzf7qq2rdas;Pass;;;;;;;;;;81,6;35,8;;0,0;;5,28;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;81,6;0,0;;;;;;;0;0;71;32;Chicago Fire II;4292;ML;1,0
2707646285;495;5;2;71;35;1zgjjyruyufrkh4xjvryqsb1i;0;78,0;-1,0;2024-08-10T21:33:46.396Z;2024-08-10T21:34:04Z;[{'id': 5141349675, 'qualifierId': 347}, {'id': 5141350215, 'qualifierId': 233, 'value': '649'}, {'id': 5141349673, 'qualifierId': 56, 'value': 'Right'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ekssgpj6t0a0vxxzf7qq2rdas;Out;;;;;;;;;;;;;;;;;;649,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;71;35;Chicago Fire II;4295;ML;1,0
