id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_Assist;value_BlockedX;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LowLeft;value_LeftFooted;value_BlockedY;value_GoalmouthZ;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_ParriedSafe;value_Standing;value_Hands;value_KeeperThrow;value_NotVisible;value_SwitchOfPlay;value_OutOfPlay;value_DeletedEventType;value_IncorrectOutOfPlayDecision;value_LayOff;value_PullBack;value_Left;value_Right;value_CornerTaken;value_HighClaim;value_GkKickFromHands;value_FlickOn;value_Cross;value_AttemptedTackle;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_GkX;value_RightFooted;value_GkY;value_Low;value_GoalKick;value_HighCentre;value_BoxLeft;value_OutSwinger;value_IntentionalAssist;value_GoalShotGameClock;value_LowCentre;value_BoxRight;value_GoalShotTimestamp;value_BigChance;value_FollowsADribble;value_LowRight;value_Blocked;value_BoxCentre;value_DefBlock;value_Straight;value_YellowCard;value_TacticalFoul;value_SetPiece;value_NotAssisted;value_HighRight;value_InSwinger;value_InjuredPlayerId;value_Injury;value_FirstTouch;value_NotPastGoalLine;value_Overrun;value_Minutes;value_FastBreak;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromCorner;value_PlayersCaughtOffside;value_Indirect;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_Feet;value_Sliding;value_High;value_RecklessOffence;value_BlockedCross;value_Collected;value_Stooping;value_Diving;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_CloseLeft;value_PenaltyTakerId;value_Penalty;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_ThroughBall;value_OverArm;value_BoxDeepLeft;value_Shove/Push;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718542601;642;3;2;81;18;6ubc4y1v6hr63mca7ica4hp90;1;45,7;7,4;2024-09-08T20:47:21.039Z;2024-09-08T21:10:31Z;[{'id': 5201328545, 'qualifierId': 233, 'value': '700'}, {'id': 5201328513, 'qualifierId': 286}, {'id': 5201328511, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;f5akd2ro7u6o8xebmfwk2meqc;Take On;;;;;;;;;;;;;;;;;;700,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;81;18;Orlando City B;4878;Sub;1,0
2718542605;700;45;2;81;18;479lsfr4cwlzewpbuda3y2xv4;0;54,3;92,6;2024-09-08T20:47:21.039Z;2024-09-08T21:10:32Z;[{'id': 5201328527, 'qualifierId': 285}, {'id': 5201328525, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201328553, 'qualifierId': 233, 'value': '642'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;f5akd2ro7u6o8xebmfwk2meqc;Challenge;;;;;;;;;;;;;;;;;;642,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;81;18;Crown Legacy;4878;AMC;1,0
2718542633;643;1;2;81;19;6ubc4y1v6hr63mca7ica4hp90;1;40,0;4,7;2024-09-08T20:47:22.375Z;2024-09-08T20:47:25Z;[{'id': 5201328661, 'qualifierId': 140, 'value': '27.9'}, {'id': 5201328667, 'qualifierId': 213, 'value': '1.94'}, {'id': 5201328665, 'qualifierId': 212, 'value': '35.5'}, {'id': 5201328659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201328663, 'qualifierId': 141, 'value': '53.4'}, {'id': 5201328669, 'qualifierId': 1}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,94;53,4;35,5;27,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,9;53,4;;;;;;;;0;81;19;Orlando City B;4879;Sub;1,0
2718542669;644;1;2;81;22;6ubc4y1v6hr63mca7ica4hp90;1;32,9;60,8;2024-09-08T20:47:25.534Z;2024-09-08T20:53:00Z;[{'id': 5201328893, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201328899, 'qualifierId': 212, 'value': '24.9'}, {'id': 5201328897, 'qualifierId': 141, 'value': '83.0'}, {'id': 5201328895, 'qualifierId': 140, 'value': '51.8'}, {'id': 5201328901, 'qualifierId': 213, 'value': '0.65'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,65;83,0;24,9;51,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;51,8;83,0;;;;;;;;0;81;22;Orlando City B;4882;MC;1,0
2718542707;645;1;2;81;29;6ubc4y1v6hr63mca7ica4hp90;1;69,9;91,8;2024-09-08T20:47:31.967Z;2024-09-08T20:47:37Z;[{'id': 5201329085, 'qualifierId': 140, 'value': '69.2'}, {'id': 5201329087, 'qualifierId': 141, 'value': '81.1'}, {'id': 5201329091, 'qualifierId': 213, 'value': '4.61'}, {'id': 5201329083, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201329089, 'qualifierId': 212, 'value': '7.3'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,61;81,1;7,3;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;69,2;81,1;;;;;;;;0;81;29;Orlando City B;4889;FWR;1,0
2718542749;646;1;2;81;34;6ubc4y1v6hr63mca7ica4hp90;1;70,4;77,9;2024-09-08T20:47:37.519Z;2024-09-08T20:47:44Z;[{'id': 5201329301, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201329305, 'qualifierId': 141, 'value': '39.8'}, {'id': 5201329307, 'qualifierId': 212, 'value': '26.5'}, {'id': 5201329303, 'qualifierId': 140, 'value': '65.0'}, {'id': 5201329309, 'qualifierId': 213, 'value': '4.50'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,5;39,8;26,5;65,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;65,0;39,8;;;;;;;;0;81;34;Orlando City B;4894;Sub;1,0
2718542761;647;1;2;81;41;6ubc4y1v6hr63mca7ica4hp90;1;58,1;34,8;2024-09-08T20:47:44.742Z;2024-09-08T20:47:47Z;[{'id': 5201329369, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201329373, 'qualifierId': 141, 'value': '2.6'}, {'id': 5201329375, 'qualifierId': 212, 'value': '22.2'}, {'id': 5201329377, 'qualifierId': 213, 'value': '4.87'}, {'id': 5201329371, 'qualifierId': 140, 'value': '61.4'}];66bdf9l614g2dx43x8003m162;N. Petković;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,87;2,6;22,2;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;61,4;2,6;;;;;;;;0;81;41;Orlando City B;4901;MC;1,0
2718542767;648;61;2;81;45;6ubc4y1v6hr63mca7ica4hp90;0;61,4;2,6;2024-09-08T20:47:47.782Z;2024-09-08T20:47:48Z;[{'id': 5201329397, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;81;45;Orlando City B;4905;DR;1,0
2718542775;649;45;2;81;46;6ubc4y1v6hr63mca7ica4hp90;0;53,1;3,7;2024-09-08T20:47:49.543Z;2024-09-08T21:10:32Z;[{'id': 5201329467, 'qualifierId': 233, 'value': '701'}, {'id': 5201329439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201329441, 'qualifierId': 285}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Challenge;;;;;;;;;;;;;;;;;;701,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;81;46;Orlando City B;4906;DR;1,0
2718542777;701;3;2;81;46;479lsfr4cwlzewpbuda3y2xv4;1;46,9;96,3;2024-09-08T20:47:49.543Z;2024-09-08T21:10:32Z;[{'id': 5201329463, 'qualifierId': 233, 'value': '649'}, {'id': 5201329447, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201329449, 'qualifierId': 286}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;f5akd2ro7u6o8xebmfwk2meqc;Take On;;;;;;;;;;;;;;;;;;649,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;81;46;Crown Legacy;4906;Sub;1,0
2718542781;702;49;2;81;47;479lsfr4cwlzewpbuda3y2xv4;1;62,7;92,6;2024-09-08T20:47:50.345Z;2024-09-08T20:47:50Z;[];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;81;47;Crown Legacy;4907;Sub;1,0
2718542817;703;1;2;81;51;479lsfr4cwlzewpbuda3y2xv4;0;90,5;72,1;2024-09-08T20:47:53.992Z;2024-09-08T20:48:02Z;[{'id': 5201329613, 'qualifierId': 212, 'value': '14.1'}, {'id': 5201329607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201329611, 'qualifierId': 141, 'value': '51.6'}, {'id': 5201329615, 'qualifierId': 213, 'value': '4.57'}, {'id': 5201329609, 'qualifierId': 140, 'value': '88.6'}];2wsgrwgiotfis2l96i0sxlvys;T. Reid-Brown;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;4,57;51,6;14,1;88,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;88,6;51,6;;;;;;;;0;81;51;Crown Legacy;4911;Sub;1,0
2718542847;650;8;2;81;57;6ubc4y1v6hr63mca7ica4hp90;1;13,0;56,9;2024-09-08T20:48:00.351Z;2024-09-08T20:48:00Z;[{'id': 5201329735, 'qualifierId': 56, 'value': 'Back'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;f5akd2ro7u6o8xebmfwk2meqc;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;81;57;Orlando City B;4917;Sub;1,0
2718542897;651;1;2;82;4;6ubc4y1v6hr63mca7ica4hp90;1;16,2;18,2;2024-09-08T20:48:07.127Z;2024-09-08T20:48:11Z;[{'id': 5201330043, 'qualifierId': 213, 'value': '2.16'}, {'id': 5201330035, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330037, 'qualifierId': 140, 'value': '5.3'}, {'id': 5201330041, 'qualifierId': 212, 'value': '20.6'}, {'id': 5201330039, 'qualifierId': 141, 'value': '43.3'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,16;43,3;20,6;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;5,3;43,3;;;;;;;;0;82;4;Orlando City B;4924;DL;1,0
2718542899;652;49;2;82;8;6ubc4y1v6hr63mca7ica4hp90;1;4,4;45,7;2024-09-08T20:48:11.278Z;2024-09-08T20:48:11Z;[];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f5akd2ro7u6o8xebmfwk2meqc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;82;8;Orlando City B;4928;GK;1,0
2718542925;653;1;2;82;8;6ubc4y1v6hr63mca7ica4hp90;1;4,4;45,7;2024-09-08T20:48:11.639Z;2024-09-08T20:48:17Z;[{'id': 5201330187, 'qualifierId': 141, 'value': '48.8'}, {'id': 5201330185, 'qualifierId': 140, 'value': '26.0'}, {'id': 5201330183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330189, 'qualifierId': 212, 'value': '22.8'}, {'id': 5201330191, 'qualifierId': 213, 'value': '0.09'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,09;48,8;22,8;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,0;48,8;;;;;;;;0;82;8;Orlando City B;4928;GK;1,0
2718542947;654;1;2;82;14;6ubc4y1v6hr63mca7ica4hp90;1;26,0;48,8;2024-09-08T20:48:17.254Z;2024-09-08T20:48:21Z;[{'id': 5201330361, 'qualifierId': 212, 'value': '14.3'}, {'id': 5201330355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330357, 'qualifierId': 140, 'value': '14.6'}, {'id': 5201330363, 'qualifierId': 213, 'value': '2.56'}, {'id': 5201330359, 'qualifierId': 141, 'value': '60.3'}];doqbp8fg8hke6hhifdr4jzklw;E. Peña;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;2,56;60,3;14,3;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;14,6;60,3;;;;;;;;0;82;14;Orlando City B;4934;Sub;1,0
2718542961;655;1;2;82;18;6ubc4y1v6hr63mca7ica4hp90;1;14,6;60,3;2024-09-08T20:48:21.318Z;2024-09-08T21:24:23Z;[{'id': 5201330437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330447, 'qualifierId': 1}, {'id': 5201330439, 'qualifierId': 140, 'value': '48.4'}, {'id': 5201330443, 'qualifierId': 212, 'value': '48.9'}, {'id': 5201330435, 'qualifierId': 157}, {'id': 5201330441, 'qualifierId': 141, 'value': '10.9'}, {'id': 5201330445, 'qualifierId': 213, 'value': '5.53'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;5,53;10,9;48,9;48,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;48,4;10,9;;;;;;;;0;82;18;Orlando City B;4938;MC;1,0
2718542973;656;1;2;82;21;6ubc4y1v6hr63mca7ica4hp90;1;48,4;10,9;2024-09-08T20:48:24.058Z;2024-09-08T20:48:26Z;[{'id': 5201330503, 'qualifierId': 213, 'value': '3.45'}, {'id': 5201330499, 'qualifierId': 141, 'value': '5.0'}, {'id': 5201330501, 'qualifierId': 212, 'value': '13.0'}, {'id': 5201330495, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330497, 'qualifierId': 140, 'value': '36.6'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;3,45;5,0;13,0;36,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,6;5,0;;;;;;;;0;82;21;Orlando City B;4941;Sub;1,0
2718542997;657;1;2;82;23;6ubc4y1v6hr63mca7ica4hp90;1;36,4;5,0;2024-09-08T20:48:26.142Z;2024-09-08T20:48:29Z;[{'id': 5201330613, 'qualifierId': 141, 'value': '19.7'}, {'id': 5201330605, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201330619, 'qualifierId': 213, 'value': '0.94'}, {'id': 5201330617, 'qualifierId': 212, 'value': '12.3'}, {'id': 5201330609, 'qualifierId': 140, 'value': '43.3'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,94;19,7;12,3;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;43,3;19,7;;;;;;;;0;82;23;Orlando City B;4943;DR;1,0
2718543017;658;1;2;82;27;6ubc4y1v6hr63mca7ica4hp90;1;43,3;19,7;2024-09-08T20:48:30.519Z;2024-09-08T21:24:24Z;[{'id': 5201330733, 'qualifierId': 141, 'value': '11.9'}, {'id': 5201330731, 'qualifierId': 140, 'value': '60.4'}, {'id': 5201330737, 'qualifierId': 213, 'value': '6.00'}, {'id': 5201330729, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201330735, 'qualifierId': 212, 'value': '18.7'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;6,0;11,9;18,7;60,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;60,4;11,9;;;;;;;;0;82;27;Orlando City B;4947;MC;1,0
2718543037;659;1;2;82;30;6ubc4y1v6hr63mca7ica4hp90;1;60,4;11,9;2024-09-08T20:48:32.791Z;2024-09-08T20:48:42Z;[{'id': 5201330975, 'qualifierId': 213, 'value': '0.06'}, {'id': 5201330971, 'qualifierId': 141, 'value': '14.7'}, {'id': 5201330967, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201330973, 'qualifierId': 212, 'value': '32.7'}, {'id': 5201330969, 'qualifierId': 140, 'value': '91.5'}, {'id': 5201330977, 'qualifierId': 1}, {'id': 5201330965, 'qualifierId': 155}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;0,06;14,7;32,7;91,5;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;91,5;14,7;;;;;;;;0;82;30;Orlando City B;4950;Sub;1,0
2718543039;660;1;2;82;36;6ubc4y1v6hr63mca7ica4hp90;0;91,6;10,6;2024-09-08T20:48:39.718Z;2024-09-08T21:12:01Z;[{'id': 5201330989, 'qualifierId': 2}, {'id': 5201331001, 'qualifierId': 212, 'value': '25.6'}, {'id': 5201330991, 'qualifierId': 155}, {'id': 5201330997, 'qualifierId': 141, 'value': '48.2'}, {'id': 5201330995, 'qualifierId': 140, 'value': '90.4'}, {'id': 5201331003, 'qualifierId': 213, 'value': '1.62'}, {'id': 5201330993, 'qualifierId': 56, 'value': 'Center'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;f5akd2ro7u6o8xebmfwk2meqc;Pass;;;;;;;;;;;1,62;48,2;25,6;90,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;90,4;48,2;;;;;;;;0;82;36;Orlando City B;4956;Sub;1,0
2718543043;704;12;2;82;37;479lsfr4cwlzewpbuda3y2xv4;1;6,6;48,5;2024-09-08T20:48:39.993Z;2024-09-08T20:48:45Z;[{'id': 5201331019, 'qualifierId': 213, 'value': '0.59'}, {'id': 5201331013, 'qualifierId': 140, 'value': '33.2'}, {'id': 5201331017, 'qualifierId': 212, 'value': '33.6'}, {'id': 5201331015, 'qualifierId': 141, 'value': '76.0'}, {'id': 5201331011, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;f5akd2ro7u6o8xebmfwk2meqc;Clearance;;;;;;;;;;;0,59;76,0;33,6;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;33,2;76,0;;;;;;;;0;82;37;Crown Legacy;4957;DR;1,0
2718543045;705;61;2;82;42;479lsfr4cwlzewpbuda3y2xv4;0;33,4;76,0;2024-09-08T20:48:45.352Z;2024-09-08T20:48:45Z;[{'id': 5201331039, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;f5akd2ro7u6o8xebmfwk2meqc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;82;42;Crown Legacy;4962;AMC;1,0
2718543057;661;3;2;82;43;6ubc4y1v6hr63mca7ica4hp90;1;69,2;6,4;2024-09-08T20:48:46.136Z;2024-09-08T21:10:32Z;[{'id': 5201331117, 'qualifierId': 233, 'value': '706'}, {'id': 5201331115, 'qualifierId': 286}, {'id': 5201331113, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;f5akd2ro7u6o8xebmfwk2meqc;Take On;;;;;;;;;;;;;;;;;;706,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;82;43;Orlando City B;4963;DR;1,0
2718543047;706;45;2;82;43;479lsfr4cwlzewpbuda3y2xv4;0;30,8;93,6;2024-09-08T20:48:46.136Z;2024-09-08T21:10:33Z;[{'id': 5201331121, 'qualifierId': 233, 'value': '661'}, {'id': 5201331045, 'qualifierId': 285}, {'id': 5201331043, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;f5akd2ro7u6o8xebmfwk2meqc;Challenge;;;;;;;;;;;;;;;;;;661,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;82;43;Crown Legacy;4963;AMC;1,0
