id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_DeletedEventType;value_OutOfPlay;value_LayOff;value_KeeperThrow;value_IntendedTackleTarget;value_Cross;value_Left;value_CornerTaken;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Overrun;value_Shove/Push;value_Launch;value_SwitchOfPlay;value_Right;value_BlockedCross;value_OutSwinger;value_BlockedX;value_GkY;value_LowLeft;value_GoalmouthZ;value_IndividualPlay;value_RightFooted;value_GoalmouthY;value_RegularPlay;value_GkX;value_NotAssisted;value_OutOfBoxCentre;value_BlockedY;value_FirstTouch;value_Blocked;value_DefBlock;value_IntentionalAssist;value_Assist;value_InSwinger;value_CloseHigh;value_BoxCentre;value_RelatedEventId;value_Assisted;value_FromCorner;value_RecklessOffence;value_YellowCard;value_BoxLeft;value_LowCentre;value_Weak;value_PlayersCaughtOffside;value_Handball;value_LeftFooted;value_CloseRightAndHigh;value_Hands;value_Diving;value_ParriedSafe;value_ShirtPull/Holding;value_TacticalFoul;value_SetPiece;value_Volley;value_Collected;value_DrinksBreak;value_RefereeDelay;value_LowRight;value_ParriedDanger;value_Indirect;value_NotVisible;value_OverhitCross;value_High;value_Minutes;value_CloseLeftAndHigh;value_FlickOn;value_EndType;value_GoalShotGameClock;value_FollowsADribble;value_SmallBoxRight;value_GoalShotTimestamp;value_HighCentre;value_Standing;value_ThroughBall;value_Stooping;value_BigChance;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_TempShotOn;value_1On1;value_HighLeft;value_PullBack;value_Sliding;value_GkKickFromHands;value_OverArm;value_HighClaim;value_OtherBodyPart;value_AerialFoul;value_NotRetreating;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721298703;668;1;2;84;44;479lsfr4cwlzewpbuda3y2xv4;1;48,6;55,8;2024-09-15T22:47:31.362Z;2024-09-15T22:47:42Z;[{'id': 5216331637, 'qualifierId': 213, 'value': '0.36'}, {'id': 5216331629, 'qualifierId': 140, 'value': '61.0'}, {'id': 5216331627, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216331633, 'qualifierId': 212, 'value': '13.9'}, {'id': 5216331631, 'qualifierId': 141, 'value': '62.9'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;62,9;;13,9;0,36;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;61,0;62,9;;;;;;;0;0;84;44;New England II;5084;DC;1,0
2721298729;669;1;2;84;54;479lsfr4cwlzewpbuda3y2xv4;1;72,7;75,9;2024-09-15T22:47:41.938Z;2024-09-15T22:47:43Z;[{'id': 5216331785, 'qualifierId': 212, 'value': '9.1'}, {'id': 5216331787, 'qualifierId': 213, 'value': '3.58'}, {'id': 5216331779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216331781, 'qualifierId': 140, 'value': '64.9'}, {'id': 5216331783, 'qualifierId': 141, 'value': '70.2'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;70,2;;9,1;3,58;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,9;70,2;;;;;;;0;0;84;54;New England II;5094;Sub;1,0
2721298717;725;83;2;84;55;csntc7hucmo21gknxc5y0kc4q;0;27,6;30,0;2024-09-15T22:47:42.965Z;2024-09-15T22:47:45Z;[{'id': 5216331879, 'qualifierId': 399, 'value': 'i5wj5hcg2r9934e7gauxtgmi'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;65leoog76wm7q0pq2mg0osgk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;84;55;Orlando City B;5095;Sub;1,0
2721298741;670;1;2;84;56;479lsfr4cwlzewpbuda3y2xv4;1;64,9;70,2;2024-09-15T22:47:43.490Z;2024-09-15T22:47:44Z;[{'id': 5216331831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216331835, 'qualifierId': 141, 'value': '75.4'}, {'id': 5216331837, 'qualifierId': 212, 'value': '3.8'}, {'id': 5216331839, 'qualifierId': 213, 'value': '1.23'}, {'id': 5216331833, 'qualifierId': 140, 'value': '66.1'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;75,4;;3,8;1,23;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;66,1;75,4;;;;;;;0;0;84;56;New England II;5096;MC;1,0
2721298747;671;1;2;84;57;479lsfr4cwlzewpbuda3y2xv4;1;66,7;76,6;2024-09-15T22:47:44.498Z;2024-09-15T22:47:49Z;[{'id': 5216331867, 'qualifierId': 141, 'value': '92.3'}, {'id': 5216331865, 'qualifierId': 140, 'value': '77.2'}, {'id': 5216331863, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216331869, 'qualifierId': 212, 'value': '15.3'}, {'id': 5216331871, 'qualifierId': 213, 'value': '0.77'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;92,3;;15,3;0,77;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;77,2;92,3;;;;;;;0;0;84;57;New England II;5097;AMC;1,0
2721298839;672;2;2;85;1;479lsfr4cwlzewpbuda3y2xv4;1;82,6;94,2;2024-09-15T22:47:48.978Z;2024-09-15T22:47:57Z;[{'id': 5216332395, 'qualifierId': 140, 'value': '86.5'}, {'id': 5216332397, 'qualifierId': 141, 'value': '74.1'}, {'id': 5216332735, 'qualifierId': 7, 'value': '2wsgrwgiotfis2l96i0sxlvys'}, {'id': 5216332393, 'qualifierId': 56, 'value': 'Center'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;65leoog76wm7q0pq2mg0osgk;Offside Pass;;;;;;;;;;74,1;;;;86,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;86,5;74,1;;;;;;;0;0;85;1;New England II;5101;Sub;1,0
2721298899;726;55;2;85;1;csntc7hucmo21gknxc5y0kc4q;1;17,1;24,6;2024-09-15T22:47:48.979Z;2024-09-15T22:58:38Z;[];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;65leoog76wm7q0pq2mg0osgk;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;85;1;Orlando City B;5101;Sub;1,0
2721299191;673;18;2;85;41;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-15T22:48:28.350Z;2024-09-15T22:48:29Z;[{'id': 5216334435, 'qualifierId': 42}, {'id': 5216334471, 'qualifierId': 55, 'value': '674'}, {'id': 5216334439, 'qualifierId': 59, 'value': '49'}, {'id': 5216334437, 'qualifierId': 44, 'value': 'Forward'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;65leoog76wm7q0pq2mg0osgk;Player off;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;674,0;4ulfw4ik3i6ks2t7utgek5l3o;0;0;85;41;New England II;5141;AMC;1,0
2721299195;674;19;2;85;41;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-15T22:48:28.351Z;2024-09-15T22:48:29Z;[{'id': 5216334461, 'qualifierId': 292, 'value': '6'}, {'id': 5216334463, 'qualifierId': 293, 'value': '3'}, {'id': 5216334459, 'qualifierId': 59, 'value': '64'}, {'id': 5216334453, 'qualifierId': 42}, {'id': 5216334465, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5216334457, 'qualifierId': 145, 'value': '10'}, {'id': 5216334467, 'qualifierId': 55, 'value': '673'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;65leoog76wm7q0pq2mg0osgk;Player on;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;10,0;6,0;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;673,0;p99ze5cksh5tv01knf5oj33e;0;0;85;41;New England II;5141;Sub;1,0
2721299215;727;1;2;85;41;csntc7hucmo21gknxc5y0kc4q;1;20,2;24,9;2024-09-15T22:48:28.709Z;2024-09-15T22:48:30Z;[{'id': 5216334557, 'qualifierId': 140, 'value': '29.4'}, {'id': 5216334555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216334553, 'qualifierId': 241}, {'id': 5216334563, 'qualifierId': 213, 'value': '0.80'}, {'id': 5216334559, 'qualifierId': 141, 'value': '39.4'}, {'id': 5216334595, 'qualifierId': 189}, {'id': 5216334561, 'qualifierId': 212, 'value': '13.8'}, {'id': 5216334551, 'qualifierId': 5}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;39,4;;13,8;0,8;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;29,4;39,4;;;;;;;0;0;85;41;Orlando City B;5141;Sub;1,0
2721299277;728;1;2;85;46;csntc7hucmo21gknxc5y0kc4q;1;50,7;61,4;2024-09-15T22:48:33.477Z;2024-09-15T22:48:35Z;[{'id': 5216334931, 'qualifierId': 213, 'value': '6.02'}, {'id': 5216334919, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216334929, 'qualifierId': 212, 'value': '9.6'}, {'id': 5216334923, 'qualifierId': 140, 'value': '59.5'}, {'id': 5216334925, 'qualifierId': 141, 'value': '57.8'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;57,8;;9,6;6,02;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;59,5;57,8;;;;;;;0;0;85;46;Orlando City B;5146;Sub;1,0
2721299307;729;1;2;85;48;csntc7hucmo21gknxc5y0kc4q;1;62,4;57,2;2024-09-15T22:48:35.525Z;2024-09-15T22:48:37Z;[{'id': 5216335099, 'qualifierId': 212, 'value': '11.7'}, {'id': 5216335101, 'qualifierId': 213, 'value': '3.84'}, {'id': 5216335093, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216335097, 'qualifierId': 141, 'value': '46.1'}, {'id': 5216335095, 'qualifierId': 140, 'value': '53.9'}];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;46,1;;11,7;3,84;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;53,9;46,1;;;;;;;0;0;85;48;Orlando City B;5148;Sub;1,0
2721299371;730;1;2;85;50;csntc7hucmo21gknxc5y0kc4q;1;53,9;46,1;2024-09-15T22:48:37.284Z;2024-09-15T22:48:43Z;[{'id': 5216335419, 'qualifierId': 1}, {'id': 5216335413, 'qualifierId': 141, 'value': '8.3'}, {'id': 5216335411, 'qualifierId': 140, 'value': '76.5'}, {'id': 5216335417, 'qualifierId': 213, 'value': '5.46'}, {'id': 5216335415, 'qualifierId': 212, 'value': '35.0'}, {'id': 5216335409, 'qualifierId': 56, 'value': 'Right'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;8,3;;35,0;5,46;76,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;76,5;8,3;;;;;;;0;0;85;50;Orlando City B;5150;MC;1,0
2721299385;731;1;2;85;55;csntc7hucmo21gknxc5y0kc4q;1;77,0;21,6;2024-09-15T22:48:43.077Z;2024-09-15T22:48:44Z;[{'id': 5216335553, 'qualifierId': 212, 'value': '9.6'}, {'id': 5216335549, 'qualifierId': 140, 'value': '81.0'}, {'id': 5216335547, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216335551, 'qualifierId': 141, 'value': '8.9'}, {'id': 5216335555, 'qualifierId': 213, 'value': '5.17'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;8,9;;9,6;5,17;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;81,0;8,9;;;;;;;0;0;85;55;Orlando City B;5155;Sub;1,0
2721299409;732;1;2;85;57;csntc7hucmo21gknxc5y0kc4q;1;81,0;8,9;2024-09-15T22:48:44.500Z;2024-09-15T22:48:47Z;[{'id': 5216335675, 'qualifierId': 140, 'value': '96.4'}, {'id': 5216335679, 'qualifierId': 212, 'value': '16.7'}, {'id': 5216335677, 'qualifierId': 141, 'value': '15.2'}, {'id': 5216335681, 'qualifierId': 213, 'value': '0.26'}, {'id': 5216335673, 'qualifierId': 56, 'value': 'Right'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;15,2;;16,7;0,26;96,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;96,4;15,2;;;;;;;0;0;85;57;Orlando City B;5157;DR;1,0
2721299415;733;1;2;85;59;csntc7hucmo21gknxc5y0kc4q;0;96,2;6,2;2024-09-15T22:48:46.852Z;2024-09-15T22:48:50Z;[{'id': 5216335701, 'qualifierId': 140, 'value': '96.6'}, {'id': 5216335837, 'qualifierId': 286}, {'id': 5216335703, 'qualifierId': 141, 'value': '17.3'}, {'id': 5216335699, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216335705, 'qualifierId': 212, 'value': '7.6'}, {'id': 5216335831, 'qualifierId': 236}, {'id': 5216335695, 'qualifierId': 2}, {'id': 5216335707, 'qualifierId': 213, 'value': '1.52'}, {'id': 5216335833, 'qualifierId': 233, 'value': '675'}, {'id': 5216335697, 'qualifierId': 155}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;17,3;;7,6;1,52;96,6;;;1,0;1,0;675,0;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;96,6;17,3;;;;;;;0;0;85;59;Orlando City B;5159;Sub;1,0
2721299431;675;12;2;85;59;479lsfr4cwlzewpbuda3y2xv4;1;6,1;82,6;2024-09-15T22:48:46.952Z;2024-09-15T22:48:50Z;[{'id': 5216335799, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216335797, 'qualifierId': 185}, {'id': 5216335861, 'qualifierId': 233, 'value': '733'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;65leoog76wm7q0pq2mg0osgk;Clearance;;;;;;;;;;;;;;;;;;;733,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;85;59;New England II;5159;Sub;1,0
2721299445;676;6;2;86;0;479lsfr4cwlzewpbuda3y2xv4;0;0,6;84,6;2024-09-15T22:48:48.228Z;2024-09-15T22:58:36Z;[{'id': 5216335875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216335915, 'qualifierId': 233, 'value': '734'}, {'id': 5216335877, 'qualifierId': 73}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;65leoog76wm7q0pq2mg0osgk;Corner Awarded;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;86;0;New England II;5160;Sub;1,0
2721299423;734;6;2;86;0;csntc7hucmo21gknxc5y0kc4q;1;99,4;15,4;2024-09-15T22:48:48.228Z;2024-09-15T22:58:36Z;[{'id': 5216335817, 'qualifierId': 75}, {'id': 5216335903, 'qualifierId': 233, 'value': '676'}, {'id': 5216335815, 'qualifierId': 56, 'value': 'Right'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;65leoog76wm7q0pq2mg0osgk;Corner Awarded;;;;;;;;;;;;;;;;;;;676,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;86;0;Orlando City B;5160;Sub;1,0
2721299649;735;1;2;86;26;csntc7hucmo21gknxc5y0kc4q;1;99,5;0,5;2024-09-15T22:49:13.396Z;2024-09-15T22:49:17Z;[{'id': 5216337343, 'qualifierId': 140, 'value': '95.2'}, {'id': 5216337339, 'qualifierId': 6}, {'id': 5216337349, 'qualifierId': 213, 'value': '2.07'}, {'id': 5216337341, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216337347, 'qualifierId': 212, 'value': '9.4'}, {'id': 5216337345, 'qualifierId': 141, 'value': '12.6'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;12,6;;9,4;2,07;95,2;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;95,2;12,6;;;;;;;0;0;86;26;Orlando City B;5186;Sub;1,0
2721299671;736;1;2;86;27;csntc7hucmo21gknxc5y0kc4q;0;95,2;12,6;2024-09-15T22:49:14.692Z;2024-09-15T22:49:18Z;[{'id': 5216337463, 'qualifierId': 2}, {'id': 5216337473, 'qualifierId': 212, 'value': '25.9'}, {'id': 5216337469, 'qualifierId': 140, 'value': '94.3'}, {'id': 5216337471, 'qualifierId': 141, 'value': '50.7'}, {'id': 5216337531, 'qualifierId': 233, 'value': '677'}, {'id': 5216337467, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216337475, 'qualifierId': 213, 'value': '1.61'}, {'id': 5216337465, 'qualifierId': 155}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;50,7;;25,9;1,61;94,3;;;1,0;;677,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;94,3;50,7;;;;;;;0;0;86;27;Orlando City B;5187;FWR;1,0
2721299681;677;11;2;86;30;479lsfr4cwlzewpbuda3y2xv4;1;3,4;49,7;2024-09-15T22:49:17.490Z;2024-09-15T22:49:18Z;[{'id': 5216337513, 'qualifierId': 88}, {'id': 5216337551, 'qualifierId': 233, 'value': '736'}, {'id': 5216337511, 'qualifierId': 56, 'value': 'Back'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;65leoog76wm7q0pq2mg0osgk;Claim;;;;;;;;;;;;;;;;;;;736,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;86;30;New England II;5190;GK;1,0
2721299805;678;80;2;86;46;479lsfr4cwlzewpbuda3y2xv4;0;2,6;44,8;2024-09-15T22:49:34.082Z;2024-09-15T22:49:34Z;[];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;65leoog76wm7q0pq2mg0osgk;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;86;46;New England II;5206;GK;1,0
2721299865;679;1;2;86;49;479lsfr4cwlzewpbuda3y2xv4;1;3,1;44,5;2024-09-15T22:49:36.978Z;2024-09-15T22:49:40Z;[{'id': 5216338541, 'qualifierId': 140, 'value': '4.9'}, {'id': 5216338543, 'qualifierId': 141, 'value': '59.9'}, {'id': 5216338539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216338545, 'qualifierId': 212, 'value': '10.6'}, {'id': 5216338547, 'qualifierId': 213, 'value': '1.39'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;59,9;;10,6;1,39;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;4,9;59,9;;;;;;;0;0;86;49;New England II;5209;GK;1,0
2721299915;680;1;2;86;52;479lsfr4cwlzewpbuda3y2xv4;1;4,7;65,8;2024-09-15T22:49:39.970Z;2024-09-15T22:49:45Z;[{'id': 5216338841, 'qualifierId': 213, 'value': '1.39'}, {'id': 5216338839, 'qualifierId': 212, 'value': '17.1'}, {'id': 5216338833, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216338835, 'qualifierId': 140, 'value': '7.7'}, {'id': 5216338837, 'qualifierId': 141, 'value': '90.5'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;90,5;;17,1;1,39;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;7,7;90,5;;;;;;;0;0;86;52;New England II;5212;DC;1,0
2721299953;681;1;2;86;57;479lsfr4cwlzewpbuda3y2xv4;1;10,6;93,9;2024-09-15T22:49:45.235Z;2024-09-15T22:50:27Z;[{'id': 5216339057, 'qualifierId': 213, 'value': '0.02'}, {'id': 5216340875, 'qualifierId': 210, 'value': '15'}, {'id': 5216339043, 'qualifierId': 155}, {'id': 5216339055, 'qualifierId': 212, 'value': '71.1'}, {'id': 5216339049, 'qualifierId': 140, 'value': '78.3'}, {'id': 5216339053, 'qualifierId': 141, 'value': '96.2'}, {'id': 5216339045, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216339061, 'qualifierId': 1}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;1,0;;65leoog76wm7q0pq2mg0osgk;Pass;;;;;;;;;;96,2;;71,1;0,02;78,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;78,3;96,2;;;;;;;0;0;86;57;New England II;5217;MC;1,0
