id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_Low;value_GoalKick;value_Chipped;value_LayOff;value_Offensive;value_OutOfPlay;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_BlockedPass;value_TouchTypeControl;value_Cross;value_LeftFooted;value_OutSwinger;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Assist;value_GoalmouthY;value_IndividualPlay;value_GoalmouthZ;value_Assisted;value_RightFooted;value_HighRight;value_OutOfBoxCentre;value_RegularPlay;value_SwerveLeft;value_RelatedEventId;value_GkX;value_GkY;value_TouchTypePass;value_DeletedEventType;value_HeadPass;value_TakeOnOvertake;value_IntentionalAssist;value_BlockedX;value_LowLeft;value_Blocked;value_BoxCentre;value_BlockedY;value_FirstTouch;value_DefBlock;value_LowCentre;value_BigChance;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Head;value_InjuredPlayerId;value_Injury;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_Straight;value_DrivenCross;value_Handball;value_ThroughBall;value_LastLine;value_BlockedCross;value_High;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_RecklessOffence;value_YellowCard;value_Overrun;value_Standing;value_Hands;value_Collected;value_35Centre;value_NotAssisted;value_SwerveRight;value_1On1;value_Sliding;value_Feet;value_ParriedDanger;value_SixYardBlocked;value_SavedOffLine;value_HighLeft;value_Defensive1V1;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Diving;value_HitWoodwork;value_Shove/Push;value_PullBack;value_OtherBodyPart;value_GkHoof;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_FlickOn;value_TacticalFoul;value_OverhitCross;value_SetPiece;value_LowRight;value_TimeWasting;value_BoxRight;value_BoxLeft;value_HighGkIntervention;value_CloseRightAndHigh;value_Dissent;value_SmallBoxLeft;value_LeadingToAttempt;value_RelatedError1Id;value_Stooping;value_Weak;value_MediumGkIntervention;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;value_OfficiallyAnnounced;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689268697;7;1;1;0;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,6;73,7;2024-05-19T00:48:49.706Z;2024-05-19T00:48:51Z;[{'id': 5040083633, 'qualifierId': 140, 'value': '11.1'}, {'id': 5040083631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040083637, 'qualifierId': 212, 'value': '14.1'}, {'id': 5040083639, 'qualifierId': 213, 'value': '1.38'}, {'id': 5040083635, 'qualifierId': 141, 'value': '94.1'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;14,1;;1,38;;94,1;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;11,1;94,1;;;;;;;;0;0;30;Portland Timbers II;30;DC;1,0
2689268725;8;1;1;0;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;11,1;94,1;2024-05-19T00:48:51.690Z;2024-05-19T00:48:53Z;[{'id': 5040083821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040083827, 'qualifierId': 212, 'value': '19.2'}, {'id': 5040083829, 'qualifierId': 213, 'value': '0.07'}, {'id': 5040083825, 'qualifierId': 141, 'value': '96.2'}, {'id': 5040083823, 'qualifierId': 140, 'value': '29.3'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;19,2;;0,07;;96,2;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,3;96,2;;;;;;;;0;0;32;Portland Timbers II;32;DC;1,0
2689268735;9;1;1;0;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,3;96,2;2024-05-19T00:48:53.690Z;2024-05-19T00:48:55Z;[{'id': 5040083909, 'qualifierId': 212, 'value': '12.5'}, {'id': 5040083905, 'qualifierId': 141, 'value': '88.8'}, {'id': 5040083901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040083903, 'qualifierId': 140, 'value': '18.4'}, {'id': 5040083911, 'qualifierId': 213, 'value': '3.56'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;12,5;;3,56;;88,8;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;18,4;88,8;;;;;;;;0;0;34;Portland Timbers II;34;MC;1,0
2689268747;10;1;1;0;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;17,5;88,5;2024-05-19T00:48:55.009Z;2024-05-19T00:48:56Z;[{'id': 5040083993, 'qualifierId': 212, 'value': '10.5'}, {'id': 5040083991, 'qualifierId': 141, 'value': '79.3'}, {'id': 5040083995, 'qualifierId': 213, 'value': '3.78'}, {'id': 5040083989, 'qualifierId': 140, 'value': '9.5'}, {'id': 5040083987, 'qualifierId': 56, 'value': 'Back'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;10,5;;3,78;;79,3;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;9,5;79,3;;;;;;;;0;0;35;Portland Timbers II;35;DC;1,0
2689268761;11;1;1;0;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,5;80,0;2024-05-19T00:48:56.858Z;2024-05-19T00:48:58Z;[{'id': 5040084061, 'qualifierId': 141, 'value': '92.7'}, {'id': 5040084057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040084059, 'qualifierId': 140, 'value': '15.3'}, {'id': 5040084063, 'qualifierId': 212, 'value': '10.6'}, {'id': 5040084065, 'qualifierId': 213, 'value': '0.96'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;10,6;;0,96;;92,7;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;15,3;92,7;;;;;;;;0;0;37;Portland Timbers II;37;DC;1,0
2689268785;12;1;1;0;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,3;92,7;2024-05-19T00:48:58.161Z;2024-05-19T00:49:00Z;[{'id': 5040084205, 'qualifierId': 140, 'value': '22.8'}, {'id': 5040084209, 'qualifierId': 212, 'value': '16.4'}, {'id': 5040084207, 'qualifierId': 141, 'value': '71.6'}, {'id': 5040084211, 'qualifierId': 213, 'value': '5.21'}, {'id': 5040084203, 'qualifierId': 56, 'value': 'Back'}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;16,4;;5,21;;71,6;22,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;22,8;71,6;;;;;;;;0;0;38;Portland Timbers II;38;DC;1,0
2689268843;13;1;1;0;40;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,3;70,5;2024-05-19T00:49:00.186Z;2024-05-19T00:49:04Z;[{'id': 5040084505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040084507, 'qualifierId': 140, 'value': '3.4'}, {'id': 5040084513, 'qualifierId': 212, 'value': '20.7'}, {'id': 5040084515, 'qualifierId': 213, 'value': '3.58'}, {'id': 5040084511, 'qualifierId': 141, 'value': '57.7'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;20,7;;3,58;;57,7;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;3,4;57,7;;;;;;;;0;0;40;Portland Timbers II;40;MC;1,0
2689268885;14;1;1;0;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;5,7;64,3;2024-05-19T00:49:04.226Z;2024-05-19T00:49:06Z;[{'id': 5040084723, 'qualifierId': 140, 'value': '29.6'}, {'id': 5040084731, 'qualifierId': 1}, {'id': 5040084721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040084729, 'qualifierId': 213, 'value': '0.67'}, {'id': 5040084727, 'qualifierId': 212, 'value': '32.1'}, {'id': 5040084719, 'qualifierId': 155}, {'id': 5040084725, 'qualifierId': 141, 'value': '93.7'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;32,1;;0,67;;93,7;29,6;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;29,6;93,7;;;;;;;;0;0;44;Portland Timbers II;44;GK;1,0
2689268901;15;1;1;0;47;99l7fsj6ykgbyqcb9zqqu9dgq;0;30,2;93,7;2024-05-19T00:49:06.697Z;2024-05-19T00:49:07Z;[{'id': 5040084811, 'qualifierId': 155}, {'id': 5040084815, 'qualifierId': 140, 'value': '36.9'}, {'id': 5040084817, 'qualifierId': 141, 'value': '75.4'}, {'id': 5040084819, 'qualifierId': 212, 'value': '14.3'}, {'id': 5040084813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040084823, 'qualifierId': 213, 'value': '5.23'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;14,3;;5,23;;75,4;36,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,9;75,4;;;;;;;;0;0;47;Portland Timbers II;47;MC;1,0
2689268929;6;49;1;0;49;5ou8b446l1sl8frblkz3xi17g;1;65,5;25,6;2024-05-19T00:49:09.081Z;2024-05-19T00:49:09Z;[];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cvp2xa681aoyco6topuhzxct0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;49;North Texas;49;MC;1,0
2689268973;7;1;1;0;50;5ou8b446l1sl8frblkz3xi17g;1;65,3;26,4;2024-05-19T00:49:09.512Z;2024-05-19T00:49:12Z;[{'id': 5040085197, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040085201, 'qualifierId': 140, 'value': '61.4'}, {'id': 5040085205, 'qualifierId': 141, 'value': '33.0'}, {'id': 5040085209, 'qualifierId': 213, 'value': '2.31'}, {'id': 5040085207, 'qualifierId': 212, 'value': '6.1'}];3f5g2kijev81v9nzwsyxwiiju;A. Moreno;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;6,1;;2,31;;33,0;61,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;61,4;33,0;;;;;;;;0;0;50;North Texas;50;MC;1,0
2689268991;8;1;1;0;53;5ou8b446l1sl8frblkz3xi17g;1;58,6;25,9;2024-05-19T00:49:12.505Z;2024-05-19T01:42:57Z;[{'id': 5040085323, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040085331, 'qualifierId': 213, 'value': '3.78'}, {'id': 5040085327, 'qualifierId': 141, 'value': '12.8'}, {'id': 5040085329, 'qualifierId': 212, 'value': '15.0'}, {'id': 5040085325, 'qualifierId': 140, 'value': '47.1'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;15,0;;3,78;;12,8;47,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;47,1;12,8;;;;;;;;0;0;53;North Texas;53;MC;1,0
2689269031;9;1;1;0;54;5ou8b446l1sl8frblkz3xi17g;1;47,1;12,9;2024-05-19T00:49:14.280Z;2024-05-19T00:49:17Z;[{'id': 5040085611, 'qualifierId': 141, 'value': '15.5'}, {'id': 5040085613, 'qualifierId': 212, 'value': '10.4'}, {'id': 5040085609, 'qualifierId': 140, 'value': '56.9'}, {'id': 5040085615, 'qualifierId': 213, 'value': '0.17'}, {'id': 5040085607, 'qualifierId': 56, 'value': 'Right'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;10,4;;0,17;;15,5;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;56,9;15,5;;;;;;;;0;0;54;North Texas;54;DL;1,0
2689269083;10;1;1;0;58;5ou8b446l1sl8frblkz3xi17g;1;57,0;19,7;2024-05-19T00:49:17.385Z;2024-05-24T15:36:12Z;[{'id': 5040085955, 'qualifierId': 140, 'value': '41.9'}, {'id': 5040085959, 'qualifierId': 212, 'value': '16.9'}, {'id': 5040085961, 'qualifierId': 213, 'value': '3.49'}, {'id': 5040085957, 'qualifierId': 141, 'value': '11.1'}, {'id': 5040272159, 'qualifierId': 156}, {'id': 5040085953, 'qualifierId': 56, 'value': 'Back'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;16,9;;3,49;;11,1;41,9;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;41,9;11,1;;;;;;;;0;0;58;North Texas;58;MC;1,0
2689302357;401;1;1;1;0;5ou8b446l1sl8frblkz3xi17g;1;44,0;14,3;2024-05-19T00:49:19.355Z;2024-05-19T01:44:00Z;[{'id': 5040272991, 'qualifierId': 1}, {'id': 5040272477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040272479, 'qualifierId': 140, 'value': '35.0'}, {'id': 5040272483, 'qualifierId': 212, 'value': '38.6'}, {'id': 5040272485, 'qualifierId': 213, 'value': '1.82'}, {'id': 5040272481, 'qualifierId': 141, 'value': '69.3'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;38,6;;1,82;;69,3;35,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;35,0;69,3;;;;;;;;0;1;0;North Texas;60;DL;1,0
2689269173;11;1;1;1;2;5ou8b446l1sl8frblkz3xi17g;1;33,0;70,7;2024-05-19T00:49:22.073Z;2024-05-19T01:43:57Z;[{'id': 5040086453, 'qualifierId': 212, 'value': '17.5'}, {'id': 5040086441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040086457, 'qualifierId': 213, 'value': '0.95'}, {'id': 5040086445, 'qualifierId': 140, 'value': '42.7'}, {'id': 5040086449, 'qualifierId': 141, 'value': '91.6'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;17,5;;0,95;;91,6;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;42,7;91,6;;;;;;;;0;1;2;North Texas;62;DC;1,0
2689269179;12;50;1;1;7;5ou8b446l1sl8frblkz3xi17g;1;35,9;96,2;2024-05-19T00:49:26.633Z;2024-05-19T01:44:13Z;[{'id': 5040086747, 'qualifierId': 233, 'value': '16'}, {'id': 5040086487, 'qualifierId': 286}, {'id': 5040086485, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Dispossessed;;;;;;;;;;;;;;;;;;;16,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;1;7;North Texas;67;DC;1,0
2689269217;16;7;1;1;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,1;3,8;2024-05-19T00:49:26.634Z;2024-05-24T15:36:25Z;[{'id': 5040086685, 'qualifierId': 167}, {'id': 5040086687, 'qualifierId': 56, 'value': 'Right'}, {'id': 5040086689, 'qualifierId': 285}, {'id': 5040086707, 'qualifierId': 233, 'value': '12'}, {'id': 5050997695, 'qualifierId': 385}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cvp2xa681aoyco6topuhzxct0;Tackle;;;;;;;;;;;;;;;;;;;12,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;7;Portland Timbers II;67;FWR;1,0
2689269209;13;5;1;1;7;5ou8b446l1sl8frblkz3xi17g;1;35,7;101,0;2024-05-19T00:49:27.263Z;2024-05-19T00:49:30Z;[{'id': 5040086649, 'qualifierId': 347}, {'id': 5040086823, 'qualifierId': 233, 'value': '17'}, {'id': 5040086647, 'qualifierId': 56, 'value': 'Back'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;17,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;1;7;North Texas;67;DC;1,0
2689269231;17;5;1;1;7;99l7fsj6ykgbyqcb9zqqu9dgq;0;64,3;-1,0;2024-05-19T00:49:27.263Z;2024-05-19T00:55:10Z;[{'id': 5040086773, 'qualifierId': 347}, {'id': 5040086831, 'qualifierId': 233, 'value': '13'}, {'id': 5040086769, 'qualifierId': 56, 'value': 'Right'}];6ggqe5gi2w2jjclmbjev6dd78;Pedrinho;;;cvp2xa681aoyco6topuhzxct0;Out;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;7;Portland Timbers II;67;FWR;1,0
2689269369;14;1;1;1;13;5ou8b446l1sl8frblkz3xi17g;1;37,8;100,0;2024-05-19T00:49:32.617Z;2024-05-19T00:49:38Z;[{'id': 5040087563, 'qualifierId': 140, 'value': '52.9'}, {'id': 5040087559, 'qualifierId': 107}, {'id': 5040087561, 'qualifierId': 56, 'value': 'Left'}, {'id': 5040087565, 'qualifierId': 141, 'value': '93.3'}, {'id': 5040087567, 'qualifierId': 212, 'value': '16.7'}, {'id': 5040087569, 'qualifierId': 213, 'value': '5.97'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;16,7;;5,97;;93,3;52,9;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;52,9;93,3;;;;;;;;0;1;13;North Texas;73;DC;1,0
2689269375;15;4;1;1;18;5ou8b446l1sl8frblkz3xi17g;1;43,1;75,8;2024-05-19T00:49:37.992Z;2024-05-19T00:49:43Z;[{'id': 5040087745, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040087749, 'qualifierId': 286}, {'id': 5040087747, 'qualifierId': 152}, {'id': 5040087741, 'qualifierId': 13}, {'id': 5040087985, 'qualifierId': 233, 'value': '18'}, {'id': 5040087743, 'qualifierId': 295}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;18,0;;;;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;1;18;North Texas;78;ML;1,0
2689269437;18;4;1;1;18;99l7fsj6ykgbyqcb9zqqu9dgq;0;56,9;24,2;2024-05-19T00:49:37.993Z;2024-05-19T00:49:47Z;[{'id': 5040087917, 'qualifierId': 152}, {'id': 5040088221, 'qualifierId': 295}, {'id': 5040087915, 'qualifierId': 56, 'value': 'Center'}, {'id': 5040087921, 'qualifierId': 285}, {'id': 5040088017, 'qualifierId': 233, 'value': '15'}, {'id': 5040087913, 'qualifierId': 13}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;cvp2xa681aoyco6topuhzxct0;Foul;;;;;;;;;;;;;;;;;;;15,0;;;;;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;;0;1;18;Portland Timbers II;78;MC;1,0
2689269633;16;1;1;1;32;5ou8b446l1sl8frblkz3xi17g;1;40,8;82,1;2024-05-19T00:49:51.657Z;2024-05-19T00:49:55Z;[{'id': 5040089037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5040089039, 'qualifierId': 140, 'value': '36.0'}, {'id': 5040089035, 'qualifierId': 152}, {'id': 5040089043, 'qualifierId': 212, 'value': '29.1'}, {'id': 5040089041, 'qualifierId': 141, 'value': '40.0'}, {'id': 5040089045, 'qualifierId': 213, 'value': '4.54'}, {'id': 5040089033, 'qualifierId': 5}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;cvp2xa681aoyco6topuhzxct0;Pass;;;;;;;;;;29,1;;4,54;;40,0;36,0;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;36,0;40,0;;;;;;;;0;1;32;North Texas;92;DC;1,0
