id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_JerseyNumber;value_Resume;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_PassEndY;value_Length;value_Zone;value_Chipped;value_LongBall;value_Launch;value_BlockedPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypePass;value_LayOff;value_TakeOnOvertake;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_RightFooted;value_Cross;value_CornerTaken;value_Head;value_LeftFooted;value_PullBack;value_IntentionalAssist;value_Assist;value_FirstTouch;value_GoalmouthY;value_BoxCentre;value_LowLeft;value_BlockedY;value_Assisted;value_BlockedX;value_RegularPlay;value_RelatedEventId;value_Weak;value_GoalmouthZ;value_Hands;value_Collected;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_MediumGkIntervention;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeClearance;value_Blocked;value_GkX;value_LowCentre;value_GkY;value_NotAssisted;value_BoxRight;value_DefBlock;value_InSwinger;value_FromCorner;value_IndividualPlay;value_OutOfBoxCentre;value_Volley;value_NextEventGoalKick;value_GoalKick;value_High;value_ShirtPull/Holding;value_SetPiece;value_LowRight;value_ParriedSafe;value_Diving;value_Straight;value_DrivenCross;value_Overrun;value_BoxDeepLeft;value_SixYardBlocked;value_Low;value_HighGkIntervention;value_HighClaim;value_TakeOnSpace;value_OtherObstacle;value_SwerveLeft;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_HighLeft;value_DrinksBreak;value_RefereeDelay;value_GkKickFromHands;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_GkHoof;value_BlockedCross;value_Minutes;value_ParriedDanger;value_NotVisible;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_GkStart;value_FreeKick;value_ByWall;value_TacticalFoul;value_YellowCard;value_FastBreak;value_SmallBoxCentre;value_BigChance;value_BoxLeft;value_CaptainChange;value_Shove/Push;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Standing;value_HighRight;value_Saved;value_Missed;value_CloseHigh;value_Feet;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714102845;718;1;2;65;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,5;27,0;2024-08-26T23:29:50.540Z;2024-08-26T23:29:51Z;[{'id': 5176872211, 'qualifierId': 140, 'value': '26.5'}, {'id': 5176872217, 'qualifierId': 213, 'value': '2.84'}, {'id': 5176872209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872215, 'qualifierId': 212, 'value': '12.1'}, {'id': 5176872213, 'qualifierId': 141, 'value': '32.2'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;26,5;2,84;32,2;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;26,5;32,2;;;;;;;;0;65;29;Philadelphia Union II;3929;DMR;1,0
2714102867;719;1;2;65;31;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,8;31,0;2024-08-26T23:29:51.757Z;2024-08-26T23:29:55Z;[{'id': 5176872373, 'qualifierId': 212, 'value': '16.2'}, {'id': 5176872375, 'qualifierId': 213, 'value': '5.51'}, {'id': 5176872367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872371, 'qualifierId': 141, 'value': '14.3'}, {'id': 5176872369, 'qualifierId': 140, 'value': '37.8'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;37,8;5,51;14,3;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,8;14,3;;;;;;;;0;65;31;Philadelphia Union II;3931;DC;1,0
2714102877;720;1;2;65;34;5b4ccd62yeeqdl2qk6jzsmjv8;1;36,5;8,8;2024-08-26T23:29:55.581Z;2024-08-26T23:29:58Z;[{'id': 5176872457, 'qualifierId': 213, 'value': '2.07'}, {'id': 5176872451, 'qualifierId': 140, 'value': '31.2'}, {'id': 5176872455, 'qualifierId': 212, 'value': '11.7'}, {'id': 5176872453, 'qualifierId': 141, 'value': '23.9'}, {'id': 5176872449, 'qualifierId': 56, 'value': 'Back'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;31,2;2,07;23,9;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;31,2;23,9;;;;;;;;0;65;34;Philadelphia Union II;3934;DMR;1,0
2714102885;721;1;2;65;37;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,2;24,0;2024-08-26T23:29:58.172Z;2024-08-26T23:30:00Z;[{'id': 5176872497, 'qualifierId': 213, 'value': '1.33'}, {'id': 5176872491, 'qualifierId': 140, 'value': '32.9'}, {'id': 5176872489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872493, 'qualifierId': 141, 'value': '34.6'}, {'id': 5176872495, 'qualifierId': 212, 'value': '7.4'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;32,9;1,33;34,6;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;32,9;34,6;;;;;;;;0;65;37;Philadelphia Union II;3937;DC;1,0
2714102891;722;1;2;65;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,9;34,6;2024-08-26T23:30:00.300Z;2024-08-26T23:30:01Z;[{'id': 5176872521, 'qualifierId': 213, 'value': '5.35'}, {'id': 5176872513, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872519, 'qualifierId': 212, 'value': '8.7'}, {'id': 5176872515, 'qualifierId': 140, 'value': '37.8'}, {'id': 5176872517, 'qualifierId': 141, 'value': '24.3'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;37,8;5,35;24,3;8,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,8;24,3;;;;;;;;0;65;39;Philadelphia Union II;3939;MC;1,0
2714102913;723;1;2;65;40;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,8;24,3;2024-08-26T23:30:01.213Z;2024-08-26T23:30:08Z;[{'id': 5176872711, 'qualifierId': 213, 'value': '4.13'}, {'id': 5176872703, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872709, 'qualifierId': 212, 'value': '14.3'}, {'id': 5176872707, 'qualifierId': 141, 'value': '6.8'}, {'id': 5176872705, 'qualifierId': 140, 'value': '30.3'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;30,3;4,13;6,8;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;30,3;6,8;;;;;;;;0;65;40;Philadelphia Union II;3940;MC;1,0
2714102917;724;1;2;65;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,7;15,8;2024-08-26T23:30:08.141Z;2024-08-26T23:30:10Z;[{'id': 5176872761, 'qualifierId': 213, 'value': '2.50'}, {'id': 5176872753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872759, 'qualifierId': 212, 'value': '13.5'}, {'id': 5176872755, 'qualifierId': 140, 'value': '25.4'}, {'id': 5176872757, 'qualifierId': 141, 'value': '27.6'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;25,4;2,5;27,6;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;25,4;27,6;;;;;;;;0;65;47;Philadelphia Union II;3947;DC;1,0
2714102921;725;1;2;65;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;24,5;31,2;2024-08-26T23:30:10.637Z;2024-08-26T23:30:14Z;[{'id': 5176872809, 'qualifierId': 212, 'value': '22.9'}, {'id': 5176872807, 'qualifierId': 141, 'value': '64.8'}, {'id': 5176872805, 'qualifierId': 140, 'value': '25.9'}, {'id': 5176872803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872811, 'qualifierId': 213, 'value': '1.51'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;25,9;1,51;64,8;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;25,9;64,8;;;;;;;;0;65;50;Philadelphia Union II;3950;DC;1,0
2714102933;726;1;2;65;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;31,4;72,7;2024-08-26T23:30:13.869Z;2024-08-26T23:30:17Z;[{'id': 5176872875, 'qualifierId': 140, 'value': '47.1'}, {'id': 5176872879, 'qualifierId': 212, 'value': '22.5'}, {'id': 5176872877, 'qualifierId': 141, 'value': '95.3'}, {'id': 5176872873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872881, 'qualifierId': 213, 'value': '0.75'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;47,1;0,75;95,3;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;47,1;95,3;;;;;;;;0;65;53;Philadelphia Union II;3953;DC;1,0
2714102937;727;1;2;65;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;47,1;95,3;2024-08-26T23:30:17.469Z;2024-08-26T23:41:50Z;[{'id': 5176872925, 'qualifierId': 140, 'value': '42.2'}, {'id': 5176872929, 'qualifierId': 212, 'value': '15.4'}, {'id': 5176872931, 'qualifierId': 213, 'value': '4.37'}, {'id': 5176872923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176872927, 'qualifierId': 141, 'value': '73.9'}, {'id': 5176886627, 'qualifierId': 155}];4nvz6yrxluelbpsjavcjtgnx0;T. Brown;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;42,2;4,37;73,9;15,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,2;73,9;;;;;;;;0;65;56;Philadelphia Union II;3956;DML;1,0
2714102957;728;1;2;65;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;42,3;73,9;2024-08-26T23:30:19.164Z;2024-08-26T23:30:23Z;[{'id': 5176873089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873097, 'qualifierId': 213, 'value': '2.89'}, {'id': 5176873091, 'qualifierId': 140, 'value': '29.6'}, {'id': 5176873093, 'qualifierId': 141, 'value': '79.0'}, {'id': 5176873095, 'qualifierId': 212, 'value': '13.8'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;29,6;2,89;79,0;13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;29,6;79,0;;;;;;;;0;65;58;Philadelphia Union II;3958;MC;1,0
2714102975;729;1;2;66;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,2;78,4;2024-08-26T23:30:23.516Z;2024-08-26T23:30:27Z;[{'id': 5176873197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873203, 'qualifierId': 212, 'value': '9.5'}, {'id': 5176873205, 'qualifierId': 213, 'value': '5.77'}, {'id': 5176873199, 'qualifierId': 140, 'value': '35.1'}, {'id': 5176873201, 'qualifierId': 141, 'value': '71.5'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;35,1;5,77;71,5;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;35,1;71,5;;;;;;;;0;66;2;Philadelphia Union II;3962;DC;1,0
2714102989;730;1;2;66;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;27,2;52,7;2024-08-26T23:30:27.885Z;2024-08-26T23:30:30Z;[{'id': 5176873317, 'qualifierId': 212, 'value': '17.1'}, {'id': 5176873319, 'qualifierId': 213, 'value': '5.18'}, {'id': 5176873313, 'qualifierId': 141, 'value': '30.3'}, {'id': 5176873307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873309, 'qualifierId': 140, 'value': '34.5'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;34,5;5,18;30,3;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;34,5;30,3;;;;;;;;0;66;7;Philadelphia Union II;3967;MC;1,0
2714103003;731;1;2;66;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;34,5;30,3;2024-08-26T23:30:29.884Z;2024-08-26T23:30:34Z;[{'id': 5176873421, 'qualifierId': 140, 'value': '43.0'}, {'id': 5176873427, 'qualifierId': 213, 'value': '5.21'}, {'id': 5176873419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873423, 'qualifierId': 141, 'value': '6.4'}, {'id': 5176873425, 'qualifierId': 212, 'value': '18.5'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;43,0;5,21;6,4;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,0;6,4;;;;;;;;0;66;9;Philadelphia Union II;3969;DC;1,0
2714103007;732;1;2;66;13;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,1;4,3;2024-08-26T23:30:34.157Z;2024-08-26T23:30:35Z;[{'id': 5176873469, 'qualifierId': 212, 'value': '8.0'}, {'id': 5176873465, 'qualifierId': 140, 'value': '48.7'}, {'id': 5176873467, 'qualifierId': 141, 'value': '12.3'}, {'id': 5176873463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873471, 'qualifierId': 213, 'value': '0.75'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;48,7;0,75;12,3;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;48,7;12,3;;;;;;;;0;66;13;Philadelphia Union II;3973;DMR;1,0
2714103019;733;1;2;66;15;5b4ccd62yeeqdl2qk6jzsmjv8;1;52,7;13,1;2024-08-26T23:30:35.789Z;2024-08-26T23:30:38Z;[{'id': 5176873537, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176873541, 'qualifierId': 141, 'value': '1.1'}, {'id': 5176873539, 'qualifierId': 140, 'value': '59.1'}, {'id': 5176873545, 'qualifierId': 213, 'value': '5.40'}, {'id': 5176873543, 'qualifierId': 212, 'value': '10.6'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;59,1;5,4;1,1;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;59,1;1,1;;;;;;;;0;66;15;Philadelphia Union II;3975;DC;1,0
2714103037;734;1;2;66;18;5b4ccd62yeeqdl2qk6jzsmjv8;0;59,5;1,7;2024-08-26T23:30:38.861Z;2024-08-26T23:30:44Z;[{'id': 5176873703, 'qualifierId': 212, 'value': '29.7'}, {'id': 5176873693, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176873697, 'qualifierId': 140, 'value': '87.7'}, {'id': 5176873707, 'qualifierId': 213, 'value': '0.06'}, {'id': 5176873701, 'qualifierId': 141, 'value': '4.4'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;87,7;0,06;4,4;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;87,7;4,4;;;;;;;;0;66;18;Philadelphia Union II;3978;DMR;1,0
2714103043;519;49;2;66;24;1zgjjyruyufrkh4xjvryqsb1i;1;11,4;96,9;2024-08-26T23:30:45.308Z;2024-08-26T23:30:45Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;66;24;Columbus Crew II;3984;;1,0
2714103045;520;1;2;66;25;1zgjjyruyufrkh4xjvryqsb1i;0;11,4;96,9;2024-08-26T23:30:45.980Z;2024-08-26T23:30:48Z;[{'id': 5176873733, 'qualifierId': 140, 'value': '11.7'}, {'id': 5176873739, 'qualifierId': 213, 'value': '0.00'}, {'id': 5176873735, 'qualifierId': 141, 'value': '96.9'}, {'id': 5176873737, 'qualifierId': 212, 'value': '0.3'}, {'id': 5176873731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5176873833, 'qualifierId': 236}, {'id': 5176873839, 'qualifierId': 286}, {'id': 5176873835, 'qualifierId': 233, 'value': '735'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;11,7;0,0;96,9;0,3;;;;;1,0;1,0;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;11,7;96,9;;;;;;;;0;66;25;Columbus Crew II;3985;;1,0
2714103057;735;74;2;66;25;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,3;2,9;2024-08-26T23:30:45.981Z;2024-08-26T23:58:00Z;[{'id': 5176873809, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176873811, 'qualifierId': 285}, {'id': 5176873853, 'qualifierId': 233, 'value': '520'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Blocked Pass;;;;;;;;;;;;;;;;;;;;;520,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;66;25;Philadelphia Union II;3985;DMR;1,0
2714103055;521;61;2;66;27;1zgjjyruyufrkh4xjvryqsb1i;1;11,7;96,9;2024-08-26T23:30:47.802Z;2024-08-26T23:30:47Z;[{'id': 5176873801, 'qualifierId': 56, 'value': 'Back'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;66;27;Columbus Crew II;3987;;1,0
2714103069;522;5;2;66;28;1zgjjyruyufrkh4xjvryqsb1i;0;14,2;101,2;2024-08-26T23:30:48.654Z;2024-08-26T23:30:49Z;[{'id': 5176873907, 'qualifierId': 233, 'value': '736'}, {'id': 5176873891, 'qualifierId': 347}, {'id': 5176873889, 'qualifierId': 56, 'value': 'Back'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;736,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;66;28;Columbus Crew II;3988;;1,0
2714103071;736;5;2;66;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,8;-1,2;2024-08-26T23:30:48.654Z;2024-08-27T00:12:01Z;[{'id': 5176873895, 'qualifierId': 56, 'value': 'Right'}, {'id': 5176873899, 'qualifierId': 347}, {'id': 5176873901, 'qualifierId': 233, 'value': '522'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Out;;;;;;;;;;;;;;;;;;;;;522,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;66;28;Philadelphia Union II;3988;DMR;1,0
2714103085;737;1;2;66;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;85,6;0,0;2024-08-26T23:30:49.229Z;2024-08-26T23:30:54Z;[{'id': 5176874003, 'qualifierId': 140, 'value': '89.9'}, {'id': 5176874009, 'qualifierId': 213, 'value': '1.30'}, {'id': 5176874005, 'qualifierId': 141, 'value': '22.7'}, {'id': 5176873999, 'qualifierId': 107}, {'id': 5176874007, 'qualifierId': 212, 'value': '17.1'}, {'id': 5176874001, 'qualifierId': 56, 'value': 'Center'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;ey339zb7cuhgxb76099n0ikus;Pass;;;;;;;;;;;89,9;1,3;22,7;17,1;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;89,9;22,7;;;;;;;;0;66;28;Philadelphia Union II;3988;DMR;1,0
