id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_Resume;value_JerseyNumber;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Angle;value_PassEndX;value_Zone;value_Length;value_Chipped;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_TouchTypePass;value_TakeOnOvertake;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Launch;value_Right;value_Left;value_CornerTaken;value_RightFooted;value_Cross;value_InSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_Shove/Push;value_NotVisible;value_IntendedTackleTarget;value_AttemptedTackle;value_LeadingToAttempt;value_TouchTypeControl;value_GkY;value_OutOfBoxCentre;value_NotAssisted;value_GoalmouthY;value_RegularPlay;value_IndividualPlay;value_GkX;value_RelatedError1Id;value_CloseRight;value_BigChance;value_GoalmouthZ;value_SwerveLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_Head;value_TakeOnSpace;value_OutOfPlay;value_LayOff;value_IntentionalAssist;value_Assist;value_LowCentre;value_Assisted;value_FirstTouch;value_BlockedY;value_BlockedX;value_RelatedEventId;value_SetPiece;value_Blocked;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_OutSwinger;value_BlockedCross;value_FromCorner;value_BoxCentre;value_NotPastGoalLine;value_LeftFooted;value_HighLeft;value_Overrun;value_FlickOn;value_LowLeft;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_ThroughBall;value_SwitchOfPlay;value_PullBack;value_YellowCard;value_RecklessOffence;value_OverArm;value_AerialFoul;value_ProfessionalFoulLastMan;value_RedCard;value_HighClaim;value_HighGkIntervention;value_GkHoof;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FreeKick;value_ByWall;value_LowRight;value_High;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MisHit;value_Minutes;value_EndType;value_Volley;value_Collected;value_Stooping;value_InjuredPlayerId;value_Injury;value_BlockedClearance;value_PlayersCaughtOffside;value_Indirect;value_CaptainChange;value_2NdAssist;value_2NdRelatedEventId;value_SmallBoxCentre;value_OtherBodyPart;value_2NdAssisted;value_TacticalFoul;value_Weak;value_CloseLeft;value_VideoCoverageLost;value_35Centre;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Diving;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2690007129;514;1;2;74;10;2nnef9tr9g7m2s6n873qif95g;0;12,5;50,6;2024-05-20T00:51:02.004Z;2024-05-20T00:51:06Z;[{'id': 5044127803, 'qualifierId': 141, 'value': '100.0'}, {'id': 5044127809, 'qualifierId': 1}, {'id': 5044127797, 'qualifierId': 199}, {'id': 5044127799, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044127807, 'qualifierId': 213, 'value': '0.70'}, {'id': 5044127805, 'qualifierId': 212, 'value': '54.6'}, {'id': 5044127801, 'qualifierId': 140, 'value': '52.4'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;100,0;;0,7;52,4;;54,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;52,4;100,0;;;;;;;;0;74;10;Inter Miami II;4450;GK;1,0
2690007131;515;5;2;74;14;2nnef9tr9g7m2s6n873qif95g;0;57,4;101,6;2024-05-20T00:51:06.135Z;2024-05-20T00:51:19Z;[{'id': 5044127817, 'qualifierId': 347}, {'id': 5044127815, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044128439, 'qualifierId': 233, 'value': '644'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cw2m60tca4b8gxp2sr2r0lwyc;Out;;;;;;;;;;;;;;;;;;;644,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;74;14;Inter Miami II;4454;GK;1,0
2690007257;644;5;2;74;14;c7c4wwva2u1vb3rr7rwava044;1;42,6;-1,6;2024-05-20T00:51:06.135Z;2024-05-20T01:02:44Z;[{'id': 5044128379, 'qualifierId': 347}, {'id': 5044128415, 'qualifierId': 233, 'value': '515'}, {'id': 5044128377, 'qualifierId': 56, 'value': 'Back'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cw2m60tca4b8gxp2sr2r0lwyc;Out;;;;;;;;;;;;;;;;;;;515,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;74;14;Carolina Core;4454;MC;1,0
2690007271;645;1;2;74;26;c7c4wwva2u1vb3rr7rwava044;1;29,2;0,0;2024-05-20T00:51:18.104Z;2024-05-20T00:51:59Z;[{'id': 5044128461, 'qualifierId': 212, 'value': '13.0'}, {'id': 5044128455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044128457, 'qualifierId': 140, 'value': '26.5'}, {'id': 5044128459, 'qualifierId': 141, 'value': '17.8'}, {'id': 5044128453, 'qualifierId': 107}, {'id': 5044128463, 'qualifierId': 213, 'value': '1.79'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;17,8;;1,79;26,5;;13,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;26,5;17,8;;;;;;;;0;74;26;Carolina Core;4466;DL;1,0
2690007311;646;1;2;74;31;c7c4wwva2u1vb3rr7rwava044;1;26,1;35,4;2024-05-20T00:51:22.470Z;2024-05-20T00:52:00Z;[{'id': 5044128671, 'qualifierId': 213, 'value': '0.90'}, {'id': 5044128667, 'qualifierId': 141, 'value': '72.1'}, {'id': 5044128665, 'qualifierId': 140, 'value': '44.9'}, {'id': 5044128663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044128669, 'qualifierId': 212, 'value': '31.8'}];7x098qxoirgwlu38q1v969s6h;C. dos Santos;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;72,1;;0,9;44,9;;31,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;44,9;72,1;;;;;;;;0;74;31;Carolina Core;4471;GK;1,0
2690007323;647;43;2;74;32;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-20T00:51:23.861Z;2024-05-20T00:52:05Z;[{'id': 5044130137, 'qualifierId': 144, 'value': '1'}, {'id': 5044128725, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044128727, 'qualifierId': 140, 'value': '52.7'}, {'id': 5044128731, 'qualifierId': 212, 'value': '11.0'}, {'id': 5044128733, 'qualifierId': 213, 'value': '0.74'}, {'id': 5044128729, 'qualifierId': 141, 'value': '83.0'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;cw2m60tca4b8gxp2sr2r0lwyc;Deleted event;;;;;;;;;;83,0;;0,74;52,7;;11,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;52,7;83,0;;;;;;;;0;74;32;Carolina Core;4472;Sub;1,0
2690007357;648;1;2;74;33;c7c4wwva2u1vb3rr7rwava044;1;52,7;83,0;2024-05-20T00:51:24.982Z;2024-05-20T00:51:29Z;[{'id': 5044128929, 'qualifierId': 141, 'value': '94.1'}, {'id': 5044128925, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044128927, 'qualifierId': 140, 'value': '65.9'}, {'id': 5044128933, 'qualifierId': 213, 'value': '0.50'}, {'id': 5044128931, 'qualifierId': 212, 'value': '15.8'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;94,1;;0,5;65,9;;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;65,9;94,1;;;;;;;;0;74;33;Carolina Core;4473;DC;1,0
2690007367;649;1;2;74;38;c7c4wwva2u1vb3rr7rwava044;1;70,6;64,0;2024-05-20T00:51:29.525Z;2024-05-20T00:51:31Z;[{'id': 5044128981, 'qualifierId': 140, 'value': '81.6'}, {'id': 5044128983, 'qualifierId': 141, 'value': '46.7'}, {'id': 5044128987, 'qualifierId': 213, 'value': '5.49'}, {'id': 5044128985, 'qualifierId': 212, 'value': '16.5'}, {'id': 5044128979, 'qualifierId': 56, 'value': 'Center'}];9owtf360wi6ky1cr4qwnnfk0k;I. Zeltzer-Zubida;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;46,7;;5,49;81,6;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;81,6;46,7;;;;;;;;0;74;38;Carolina Core;4478;Sub;1,0
2690007371;650;61;2;74;39;c7c4wwva2u1vb3rr7rwava044;0;81,6;46,7;2024-05-20T00:51:31.317Z;2024-05-20T00:51:31Z;[{'id': 5044129003, 'qualifierId': 56, 'value': 'Center'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cw2m60tca4b8gxp2sr2r0lwyc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;74;39;Carolina Core;4479;AMR;1,0
2690007389;516;43;2;74;40;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:51:31.860Z;2024-05-20T01:20:56Z;[{'id': 5044129097, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044129099, 'qualifierId': 140, 'value': '16.5'}, {'id': 5044181863, 'qualifierId': 144, 'value': '12'}, {'id': 5044129101, 'qualifierId': 141, 'value': '50.3'}, {'id': 5044129105, 'qualifierId': 213, 'value': '0.00'}, {'id': 5044129103, 'qualifierId': 212, 'value': '0'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cw2m60tca4b8gxp2sr2r0lwyc;Deleted event;;;;;;;;;;50,3;;0,0;16,5;;0,0;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;16,5;50,3;;;;;;;;0;74;40;Inter Miami II;4480;DC;1,0
2690007391;517;4;2;74;41;2nnef9tr9g7m2s6n873qif95g;1;17,6;51,2;2024-05-20T00:51:33.077Z;2024-05-20T00:51:36Z;[{'id': 5044129179, 'qualifierId': 233, 'value': '651'}, {'id': 5044129117, 'qualifierId': 285}, {'id': 5044129115, 'qualifierId': 265}, {'id': 5044129113, 'qualifierId': 152}, {'id': 5044129111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044129109, 'qualifierId': 13}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cw2m60tca4b8gxp2sr2r0lwyc;Foul;;;;;;;;;;;;;;;;;;;651,0;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;74;41;Inter Miami II;4481;DC;1,0
2690007381;651;4;2;74;41;c7c4wwva2u1vb3rr7rwava044;0;82,4;48,8;2024-05-20T00:51:33.078Z;2024-05-20T00:51:36Z;[{'id': 5044129159, 'qualifierId': 152}, {'id': 5044129193, 'qualifierId': 233, 'value': '517'}, {'id': 5044129161, 'qualifierId': 265}, {'id': 5044129163, 'qualifierId': 286}, {'id': 5044129155, 'qualifierId': 13}, {'id': 5044129157, 'qualifierId': 56, 'value': 'Center'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cw2m60tca4b8gxp2sr2r0lwyc;Foul;;;;;;;;;;;;;;;;;;1,0;517,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;74;41;Carolina Core;4481;AMR;1,0
2690007445;652;43;2;74;45;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-05-20T00:51:36.534Z;2024-05-20T00:51:45Z;[{'id': 5044129393, 'qualifierId': 212, 'value': '0'}, {'id': 5044129395, 'qualifierId': 213, 'value': '3.14'}, {'id': 5044129387, 'qualifierId': 56, 'value': 'Center'}, {'id': 5044129559, 'qualifierId': 144, 'value': '1'}, {'id': 5044129391, 'qualifierId': 141, 'value': '46.7'}, {'id': 5044129389, 'qualifierId': 140, 'value': '81.6'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cw2m60tca4b8gxp2sr2r0lwyc;Deleted event;;;;;;;;;;46,7;;3,14;81,6;;0,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;81,6;46,7;;;;;;;;0;74;45;Carolina Core;4485;AMR;1,0
2690007603;520;18;2;75;4;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:51:56.092Z;2024-05-25T02:21:13Z;[{'id': 5044130131, 'qualifierId': 55, 'value': '521'}, {'id': 5044130109, 'qualifierId': 59, 'value': '10'}, {'id': 5044130107, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5044130105, 'qualifierId': 42}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cw2m60tca4b8gxp2sr2r0lwyc;Player off;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;521,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;521,0;4n2c7qt6r6qqhzjs64nvytqs;;0;75;4;Inter Miami II;4504;FWR;1,0
2690007607;521;19;2;75;4;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:51:56.093Z;2024-05-25T02:21:14Z;[{'id': 5044130123, 'qualifierId': 59, 'value': '25'}, {'id': 5044154973, 'qualifierId': 292, 'value': '9'}, {'id': 5044130127, 'qualifierId': 55, 'value': '520'}, {'id': 5044130125, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5044130139, 'qualifierId': 293, 'value': '2'}, {'id': 5044130117, 'qualifierId': 42}, {'id': 5044130121, 'qualifierId': 145, 'value': '10'}];4n2c7qt6r6qqhzjs64nvytqs;D. Hadeed;;;cw2m60tca4b8gxp2sr2r0lwyc;Player on;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;520,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;2,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;520,0;6oia90bi52zwmgdlvcvfnj1pm;;0;75;4;Inter Miami II;4504;Sub;1,0
2690007567;518;18;2;75;6;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:51:58.296Z;2024-05-25T02:21:08Z;[{'id': 5044129951, 'qualifierId': 55, 'value': '519'}, {'id': 5044129929, 'qualifierId': 59, 'value': '14'}, {'id': 5044129925, 'qualifierId': 42}, {'id': 5044129927, 'qualifierId': 44, 'value': 'Defender'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;cw2m60tca4b8gxp2sr2r0lwyc;Player off;;;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;519,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;519,0;w92nbx3n5ztvgmf89sdp95re;;0;75;6;Inter Miami II;4506;DMR;1,0
2690007571;519;19;2;75;6;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:51:58.297Z;2024-05-25T02:21:08Z;[{'id': 5044129959, 'qualifierId': 293, 'value': '4'}, {'id': 5044129937, 'qualifierId': 42}, {'id': 5044154817, 'qualifierId': 292, 'value': '4'}, {'id': 5044129941, 'qualifierId': 145, 'value': '3'}, {'id': 5044129947, 'qualifierId': 55, 'value': '518'}, {'id': 5044129945, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5044129943, 'qualifierId': 59, 'value': '5'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;;cw2m60tca4b8gxp2sr2r0lwyc;Player on;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;518,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;4,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;518,0;3acyax22zfwdjw0cpgg4x7dre;;0;75;6;Inter Miami II;4506;Sub;1,0
2690008777;538;40;2;75;13;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-20T00:52:04.503Z;2024-05-20T00:55:04Z;[{'id': 5044135859, 'qualifierId': 44, 'value': '1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5'}, {'id': 5044135857, 'qualifierId': 30, 'value': '9i2pmc50q29y560ojvik3sdg4, 11ppoeb5n4q657bwbg4cdxck, w92nbx3n5ztvgmf89sdp95re, 7s32iecltoopsjddclg0ixzx0, f0jwa1a61lxs31g47csjv7itw, clvcgt5ofonse0q96sppu7hg4, 3jx1f1s8r150i6qo2juzooro4, 4t078b0rnzmi8u83wzmdwze38, 4n2c7qt6r6qqhzjs64nvytqs, 1j1ybmazykfh5nqs7egkcdxck, 8qgdg40qe62yreujy7rueil0p, 8p0k65b4c26ssfk0zh43lme7e'}, {'id': 5044135861, 'qualifierId': 59, 'value': '99, 18, 5, 44, 20, 29, 24, 17, 25, 21, 1, 15'}, {'id': 5044135867, 'qualifierId': 194, 'value': '3jx1f1s8r150i6qo2juzooro4'}, {'id': 5044135865, 'qualifierId': 131, 'value': '1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 0, 0'}, {'id': 5044135869, 'qualifierId': 319}, {'id': 5044135863, 'qualifierId': 130, 'value': '4'}];;;;;cw2m60tca4b8gxp2sr2r0lwyc;Formation change;;;;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;75;13;Inter Miami II;4513;;
2690007757;522;1;2;75;33;2nnef9tr9g7m2s6n873qif95g;1;13,2;49,9;2024-05-20T00:52:24.628Z;2024-05-20T00:52:29Z;[{'id': 5044130923, 'qualifierId': 1}, {'id': 5044130907, 'qualifierId': 5}, {'id': 5044130909, 'qualifierId': 157}, {'id': 5044130911, 'qualifierId': 152}, {'id': 5044130921, 'qualifierId': 213, 'value': '0.46'}, {'id': 5044130917, 'qualifierId': 141, 'value': '81.2'}, {'id': 5044130915, 'qualifierId': 140, 'value': '53.9'}, {'id': 5044130913, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044130919, 'qualifierId': 212, 'value': '47.7'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;81,2;;0,46;53,9;;47,7;;1,0;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;53,9;81,2;;;;;;;;0;75;33;Inter Miami II;4533;GK;1,0
2690007775;523;4;2;75;39;2nnef9tr9g7m2s6n873qif95g;1;57,0;81,8;2024-05-20T00:52:31.013Z;2024-05-25T02:28:49Z;[{'id': 5052180751, 'qualifierId': 265}, {'id': 5044131089, 'qualifierId': 286}, {'id': 5044131091, 'qualifierId': 233, 'value': '653'}, {'id': 5044131085, 'qualifierId': 56, 'value': 'Left'}, {'id': 5044131087, 'qualifierId': 152}, {'id': 5044131081, 'qualifierId': 13}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cw2m60tca4b8gxp2sr2r0lwyc;Foul;;;;;;;;;;;;;;;;;;1,0;653,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;75;39;Inter Miami II;4539;DML;1,0
2690007767;653;4;2;75;39;c7c4wwva2u1vb3rr7rwava044;0;43,0;18,2;2024-05-20T00:52:31.014Z;2024-05-25T02:28:51Z;[{'id': 5044131073, 'qualifierId': 152}, {'id': 5044131069, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044131107, 'qualifierId': 233, 'value': '523'}, {'id': 5044131077, 'qualifierId': 285}, {'id': 5044131063, 'qualifierId': 13}, {'id': 5052180771, 'qualifierId': 265}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;cw2m60tca4b8gxp2sr2r0lwyc;Foul;;;;;;;;;;;;;;;;;;;523,0;1,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;75;39;Carolina Core;4539;DR;1,0
2690007861;524;1;2;75;49;2nnef9tr9g7m2s6n873qif95g;1;53,2;83,1;2024-05-20T00:52:40.652Z;2024-05-20T00:52:44Z;[{'id': 5044131489, 'qualifierId': 152}, {'id': 5044131487, 'qualifierId': 5}, {'id': 5044131491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5044131497, 'qualifierId': 212, 'value': '10.5'}, {'id': 5044131495, 'qualifierId': 141, 'value': '83.9'}, {'id': 5044131499, 'qualifierId': 213, 'value': '3.09'}, {'id': 5044131493, 'qualifierId': 140, 'value': '43.2'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;cw2m60tca4b8gxp2sr2r0lwyc;Pass;;;;;;;;;;83,9;;3,09;43,2;;10,5;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;43,2;83,9;;;;;;;;0;75;49;Inter Miami II;4549;Sub;1,0
