id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndX;value_Length;value_Angle;value_Zone;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_TouchTypeControl;value_Defensive;value_TakeOnSpace;value_IntentionalAssist;value_Assist;value_Assisted;value_BoxCentre;value_LowCentre;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_RegularPlay;value_RelatedEventId;value_FirstTouch;value_BlockedX;value_BlockedY;value_Collected;value_Hands;value_MediumGkIntervention;value_Stooping;value_KeeperThrow;value_OverArm;value_TakeOnOvertake;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeClearance;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_OutOfPlay;value_DangerousPlay;value_Indirect;value_Chipped;value_InSwinger;value_FreeKickTaken;value_Cross;value_Head;value_InjuredPlayerId;value_Injury;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypePass;value_AttemptedTackle;value_Foul;value_Direct;value_RightFooted;value_OutSwinger;value_Blocked;value_GkX;value_OutOfBoxCentre;value_IndividualPlay;value_GkY;value_DefBlock;value_NotVisible;value_SwitchOfPlay;value_DrivenCross;value_Straight;value_LastLine;value_FlickOn;value_LowGkIntervention;value_BoxRight;value_BoxDeepLeft;value_HighCentre;value_Standing;value_HighGkIntervention;value_ParriedDanger;value_Left;value_CornerTaken;value_FromCorner;value_Reaching;value_Fingertip;value_Right;value_NotAssisted;value_Diving;value_ParriedSafe;value_SwerveRight;value_HighLeft;value_1On1;value_BigChance;value_Defensive1V1;value_SmallBoxCentre;value_SetPiece;value_Shove/Push;value_PlayersCaughtOffside;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_ShirtPull/Holding;value_SmallBoxRight;value_OtherBodyPart;value_Minutes;value_Handball;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_GkStart;value_HighClaim;value_BlockedCross;value_OtherObstacle;value_ThroughBall;value_TacticalFoul;value_YellowCard;value_SixYardBlocked;value_Overrun;value_FastBreak;value_SwerveLeft;value_High;value_LeadingToAttempt;value_RelatedError1Id;value_NotPastGoalLine;value_LowLeft;value_BoxLeft;value_TempShotOn;value_OverhitCross;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698791257;861;1;2;82;52;csntc7hucmo21gknxc5y0kc4q;1;72,2;28,8;2024-06-30T23:45:24.027Z;2024-06-30T23:45:27Z;[{'id': 5092415795, 'qualifierId': 213, 'value': '5.28'}, {'id': 5092415789, 'qualifierId': 141, 'value': '6.2'}, {'id': 5092415787, 'qualifierId': 140, 'value': '81.6'}, {'id': 5092415791, 'qualifierId': 212, 'value': '18.3'}, {'id': 5092415785, 'qualifierId': 56, 'value': 'Right'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;81,6;18,3;5,28;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;81,6;6,2;;;;;;;0;0;82;52;Cincinnati II;4972;MC;1,0
2698791265;862;1;2;82;55;csntc7hucmo21gknxc5y0kc4q;1;81,6;6,2;2024-06-30T23:45:27.194Z;2024-06-30T23:45:30Z;[{'id': 5092415845, 'qualifierId': 141, 'value': '12.0'}, {'id': 5092415847, 'qualifierId': 212, 'value': '12.9'}, {'id': 5092415849, 'qualifierId': 213, 'value': '0.31'}, {'id': 5092415843, 'qualifierId': 140, 'value': '93.3'}, {'id': 5092415841, 'qualifierId': 56, 'value': 'Right'}];3o7f3ozutbsry5xl2l7ktct0;A. Pârvu;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;93,3;12,9;0,31;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;93,3;12,0;;;;;;;0;0;82;55;Cincinnati II;4975;Sub;1,0
2698791267;863;1;2;82;57;csntc7hucmo21gknxc5y0kc4q;0;93,2;20,9;2024-06-30T23:45:28.925Z;2024-07-03T09:43:08Z;[{'id': 5092415863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5093736359, 'qualifierId': 225}, {'id': 5092415869, 'qualifierId': 212, 'value': '21.0'}, {'id': 5092415867, 'qualifierId': 141, 'value': '51.5'}, {'id': 5093736363, 'qualifierId': 20}, {'id': 5093736361, 'qualifierId': 386}, {'id': 5092415859, 'qualifierId': 2}, {'id': 5092415871, 'qualifierId': 213, 'value': '1.42'}, {'id': 5092415865, 'qualifierId': 140, 'value': '96.2'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;96,2;21,0;1,42;;51,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;96,2;51,5;;;;;;;0;0;82;57;Cincinnati II;4977;MC;1,0
2698791297;732;12;2;82;58;bd0378yx50xpdcgwkt9p9bmz8;1;2,4;54,1;2024-06-30T23:45:30.456Z;2024-07-03T09:43:13Z;[{'id': 5092416031, 'qualifierId': 141, 'value': '93.8'}, {'id': 5092416033, 'qualifierId': 212, 'value': '27.0'}, {'id': 5092416027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092416035, 'qualifierId': 213, 'value': '1.59'}, {'id': 5092416029, 'qualifierId': 140, 'value': '2.0'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dq1h18kkxtvk8yfd7h53ll6ok;Clearance;;;;;;;;;;2,0;27,0;1,59;;93,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;2,0;93,8;;;;;;;0;0;82;58;New England II;4978;GK;1,0
2698791301;733;4;2;83;5;bd0378yx50xpdcgwkt9p9bmz8;1;4,8;94,6;2024-06-30T23:45:37.328Z;2024-06-30T23:45:39Z;[{'id': 5092416045, 'qualifierId': 13}, {'id': 5092416053, 'qualifierId': 285}, {'id': 5092416051, 'qualifierId': 265}, {'id': 5092416047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092416049, 'qualifierId': 152}, {'id': 5092416147, 'qualifierId': 233, 'value': '864'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;864,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;83;5;New England II;4985;DML;1,0
2698791303;864;4;2;83;5;csntc7hucmo21gknxc5y0kc4q;0;95,2;5,4;2024-06-30T23:45:37.329Z;2024-06-30T23:45:40Z;[{'id': 5092416101, 'qualifierId': 13}, {'id': 5092416107, 'qualifierId': 152}, {'id': 5092416109, 'qualifierId': 265}, {'id': 5092416153, 'qualifierId': 233, 'value': '733'}, {'id': 5092416111, 'qualifierId': 286}, {'id': 5092416105, 'qualifierId': 56, 'value': 'Right'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;733,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;83;5;Cincinnati II;4985;MC;1,0
2698791391;734;18;2;83;34;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-30T23:46:05.606Z;2024-06-30T23:46:06Z;[{'id': 5092416601, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5092416633, 'qualifierId': 55, 'value': '735'}, {'id': 5092416599, 'qualifierId': 42}, {'id': 5092416603, 'qualifierId': 59, 'value': '35'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dq1h18kkxtvk8yfd7h53ll6ok;Player off;;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;735,0;6hq9a0pz5ybc67wdttd54xvbp;0;0;83;34;New England II;5014;AMC;1,0
2698791393;735;19;2;83;34;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-30T23:46:05.607Z;2024-07-03T10:03:07Z;[{'id': 5092416607, 'qualifierId': 42}, {'id': 5092429905, 'qualifierId': 292, 'value': '7'}, {'id': 5092416615, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5092416637, 'qualifierId': 293, 'value': '3'}, {'id': 5092416613, 'qualifierId': 59, 'value': '40'}, {'id': 5092416611, 'qualifierId': 145, 'value': '9'}, {'id': 5092416617, 'qualifierId': 55, 'value': '734'}];6hq9a0pz5ybc67wdttd54xvbp;A. Guido;;;dq1h18kkxtvk8yfd7h53ll6ok;Player on;;;;;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;3,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;734,0;b94wogguhbhpo2mal3pfpo26s;0;0;83;34;New England II;5014;Sub;1,0
2698791423;736;18;2;83;41;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-30T23:46:12.827Z;2024-06-30T23:46:14Z;[{'id': 5092416827, 'qualifierId': 55, 'value': '737'}, {'id': 5092416781, 'qualifierId': 42}, {'id': 5092416783, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5092416785, 'qualifierId': 59, 'value': '48'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;dq1h18kkxtvk8yfd7h53ll6ok;Player off;;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;737,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;737,0;c1z6mxuhvuegd4c5b3hau93ze;0;0;83;41;New England II;5021;DC;1,0
2698791427;737;19;2;83;41;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-30T23:46:12.828Z;2024-06-30T23:58:54Z;[{'id': 5092429833, 'qualifierId': 292, 'value': '4'}, {'id': 5092416847, 'qualifierId': 293, 'value': '4'}, {'id': 5092416795, 'qualifierId': 145, 'value': '4'}, {'id': 5092416801, 'qualifierId': 55, 'value': '736'}, {'id': 5092416791, 'qualifierId': 42}, {'id': 5092416797, 'qualifierId': 59, 'value': '80'}, {'id': 5092416799, 'qualifierId': 44, 'value': 'Defender'}];dfkazpw3p03p6umdchplgivx0;L. Matuskiewicz;;;dq1h18kkxtvk8yfd7h53ll6ok;Player on;;;;;;80,0;;;;;;;;;;;;;;;;;;;;;;;;;;736,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;4,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;736,0;8za8xvdiyduedk2i99bdqv4es;0;0;83;41;New England II;5021;Sub;1,0
2698791533;738;1;2;84;7;bd0378yx50xpdcgwkt9p9bmz8;0;2,4;94,6;2024-06-30T23:46:38.995Z;2024-06-30T23:47:02Z;[{'id': 5092417405, 'qualifierId': 5}, {'id': 5092417413, 'qualifierId': 140, 'value': '72.1'}, {'id': 5092417411, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092417421, 'qualifierId': 1}, {'id': 5092417417, 'qualifierId': 212, 'value': '75.1'}, {'id': 5092417419, 'qualifierId': 213, 'value': '6.06'}, {'id': 5092417409, 'qualifierId': 152}, {'id': 5092417407, 'qualifierId': 157}, {'id': 5092417415, 'qualifierId': 141, 'value': '70.1'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;72,1;75,1;6,06;;70,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,1;70,1;;;;;;;0;0;84;7;New England II;5047;GK;1,0
2698791569;865;1;2;84;10;csntc7hucmo21gknxc5y0kc4q;1;29,6;30,9;2024-06-30T23:46:41.838Z;2024-07-03T09:44:46Z;[{'id': 5092417611, 'qualifierId': 141, 'value': '29.8'}, {'id': 5092417607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092417605, 'qualifierId': 157}, {'id': 5092417613, 'qualifierId': 212, 'value': '28.3'}, {'id': 5092417609, 'qualifierId': 140, 'value': '56.5'}, {'id': 5092417617, 'qualifierId': 1}, {'id': 5092417615, 'qualifierId': 213, 'value': '6.26'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;56,5;28,3;6,26;;29,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;56,5;29,8;;;;;;;0;0;84;10;Cincinnati II;5050;DL;1,0
2698791571;866;4;2;84;15;csntc7hucmo21gknxc5y0kc4q;1;55,6;29,4;2024-06-30T23:46:46.769Z;2024-07-01T00:03:40Z;[{'id': 5092417649, 'qualifierId': 233, 'value': '739'}, {'id': 5092417639, 'qualifierId': 13}, {'id': 5092433421, 'qualifierId': 294}, {'id': 5092417647, 'qualifierId': 286}, {'id': 5092417643, 'qualifierId': 152}, {'id': 5092417641, 'qualifierId': 56, 'value': 'Center'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;739,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;84;15;Cincinnati II;5055;Sub;1,0
2698791551;739;4;2;84;15;bd0378yx50xpdcgwkt9p9bmz8;0;44,4;70,6;2024-06-30T23:46:46.770Z;2024-06-30T23:46:52Z;[{'id': 5092417659, 'qualifierId': 233, 'value': '866'}, {'id': 5092417535, 'qualifierId': 13}, {'id': 5092417541, 'qualifierId': 152}, {'id': 5092417543, 'qualifierId': 285}, {'id': 5092417537, 'qualifierId': 294}, {'id': 5092417539, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dq1h18kkxtvk8yfd7h53ll6ok;Foul;;;;;;;;;;;;;;;;;;866,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;84;15;New England II;5055;DC;1,0
2698791603;867;1;2;84;20;csntc7hucmo21gknxc5y0kc4q;1;56,5;29,8;2024-06-30T23:46:52.383Z;2024-06-30T23:46:56Z;[{'id': 5092417791, 'qualifierId': 5}, {'id': 5092417803, 'qualifierId': 213, 'value': '2.78'}, {'id': 5092417801, 'qualifierId': 212, 'value': '23.9'}, {'id': 5092417793, 'qualifierId': 152}, {'id': 5092417797, 'qualifierId': 140, 'value': '35.2'}, {'id': 5092417799, 'qualifierId': 141, 'value': '42.2'}, {'id': 5092417795, 'qualifierId': 56, 'value': 'Back'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;35,2;23,9;2,78;;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;35,2;42,2;;;;;;;0;0;84;20;Cincinnati II;5060;Sub;1,0
2698791643;868;1;2;84;25;csntc7hucmo21gknxc5y0kc4q;1;35,2;42,5;2024-06-30T23:46:56.678Z;2024-06-30T23:47:04Z;[{'id': 5092418015, 'qualifierId': 141, 'value': '67.6'}, {'id': 5092418013, 'qualifierId': 140, 'value': '36.4'}, {'id': 5092418011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092418019, 'qualifierId': 213, 'value': '1.50'}, {'id': 5092418017, 'qualifierId': 212, 'value': '17.1'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;36,4;17,1;1,5;;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,4;67,6;;;;;;;0;0;84;25;Cincinnati II;5065;DL;1,0
2698791657;869;1;2;84;32;csntc7hucmo21gknxc5y0kc4q;1;39,1;64,5;2024-06-30T23:47:04.190Z;2024-06-30T23:47:05Z;[{'id': 5092418073, 'qualifierId': 140, 'value': '33.8'}, {'id': 5092418071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092418079, 'qualifierId': 213, 'value': '4.48'}, {'id': 5092418075, 'qualifierId': 141, 'value': '29.5'}, {'id': 5092418077, 'qualifierId': 212, 'value': '24.4'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;33,8;24,4;4,48;;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;33,8;29,5;;;;;;;0;0;84;32;Cincinnati II;5072;DC;1,0
2698791663;870;1;2;84;33;csntc7hucmo21gknxc5y0kc4q;1;33,8;29,5;2024-06-30T23:47:05.503Z;2024-06-30T23:47:06Z;[{'id': 5092418101, 'qualifierId': 140, 'value': '42.8'}, {'id': 5092418103, 'qualifierId': 141, 'value': '35.4'}, {'id': 5092418099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092418107, 'qualifierId': 213, 'value': '0.40'}, {'id': 5092418105, 'qualifierId': 212, 'value': '10.3'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;42,8;10,3;0,4;;35,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;42,8;35,4;;;;;;;0;0;84;33;Cincinnati II;5073;DL;1,0
2698791669;871;1;2;84;35;csntc7hucmo21gknxc5y0kc4q;0;42,8;35,4;2024-06-30T23:47:06.705Z;2024-06-30T23:47:10Z;[{'id': 5092418125, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092418129, 'qualifierId': 141, 'value': '54.0'}, {'id': 5092418137, 'qualifierId': 156}, {'id': 5092418127, 'qualifierId': 140, 'value': '28.5'}, {'id': 5092418131, 'qualifierId': 212, 'value': '19.6'}, {'id': 5092418133, 'qualifierId': 213, 'value': '2.44'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Pass;;;;;;;;;;28,5;19,6;2,44;;54,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;28,5;54,0;;;;;;;0;0;84;35;Cincinnati II;5075;MC;1,0
2698792065;890;51;2;84;36;csntc7hucmo21gknxc5y0kc4q;1;34,2;53,4;2024-06-30T23:47:07.637Z;2024-07-01T00:03:37Z;[{'id': 5092420529, 'qualifierId': 169, 'value': '741'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dq1h18kkxtvk8yfd7h53ll6ok;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;84;36;Cincinnati II;5076;MC;1,0
2698791679;740;49;2;84;37;bd0378yx50xpdcgwkt9p9bmz8;1;70,1;32,0;2024-06-30T23:47:09.251Z;2024-06-30T23:47:09Z;[];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dq1h18kkxtvk8yfd7h53ll6ok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;84;37;New England II;5077;FW;1,0
2698791701;741;15;2;84;41;bd0378yx50xpdcgwkt9p9bmz8;1;93,6;34,9;2024-06-30T23:47:13.107Z;2024-07-03T09:45:23Z;[{'id': 5092418545, 'qualifierId': 102, 'value': '48.9'}, {'id': 5092418553, 'qualifierId': 146, 'value': '98.9'}, {'id': 5092418551, 'qualifierId': 458}, {'id': 5092419337, 'qualifierId': 233, 'value': '872'}, {'id': 5092418547, 'qualifierId': 103, 'value': '1.9'}, {'id': 5092418549, 'qualifierId': 215}, {'id': 5092418339, 'qualifierId': 22}, {'id': 5092433401, 'qualifierId': 468, 'value': '2698792065'}, {'id': 5092418341, 'qualifierId': 63}, {'id': 5092418343, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092418397, 'qualifierId': 20}, {'id': 5092418555, 'qualifierId': 147, 'value': '47.7'}, {'id': 5092418543, 'qualifierId': 78}, {'id': 5093736433, 'qualifierId': 214}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dq1h18kkxtvk8yfd7h53ll6ok;Attempt Saved;;;;;;;;;;;;;;;;;;872,0;;;;;;;;;1,0;1,9;48,9;;1,0;;;98,9;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2698792065,0;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;98,9;47,7;48,9;1.9;;;0;0;84;41;New England II;5081;FW;1,0
2698791707;872;10;2;84;41;csntc7hucmo21gknxc5y0kc4q;1;3,0;56,7;2024-06-30T23:47:13.207Z;2024-07-03T09:45:26Z;[{'id': 5092418385, 'qualifierId': 182}, {'id': 5092419341, 'qualifierId': 233, 'value': '741'}, {'id': 5092419327, 'qualifierId': 177}, {'id': 5093736443, 'qualifierId': 376}, {'id': 5092418387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092419329, 'qualifierId': 179}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;dq1h18kkxtvk8yfd7h53ll6ok;Save;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;84;41;Cincinnati II;5081;GK;1,0
