id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_IntendedTackleTarget;value_DeletedEventType;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_OutOfPlay;value_LayOff;value_Launch;value_LongBall;value_HeadPass;value_ShirtPull/Holding;value_Direct;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutSwinger;value_LeftFooted;value_Cross;value_Head;value_BlockedPass;value_TakeOnOvertake;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxLeft;value_GkY;value_GkX;value_GoalmouthZ;value_IndividualPlay;value_NotAssisted;value_GkXTimeOfGoal;value_LowRight;value_FollowsADribble;value_GoalmouthY;value_GoalShotTimestamp;value_RegularPlay;value_TouchTypePass;value_Straight;value_RightFooted;value_DrivenCross;value_Shove/Push;value_InSwinger;value_TouchTypeClearance;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_Assist;value_IntentionalAssist;value_BoxRight;value_Assisted;value_RelatedEventId;value_Left;value_Right;value_NotVisible;value_CornerTaken;value_MediumGkIntervention;value_KeeperThrow;value_ThroughBall;value_LowGkIntervention;value_BlockedY;value_HighLeft;value_BlockedX;value_Hands;value_Standing;value_Collected;value_AttemptedTackle;value_BoxCentre;value_FirstTouch;value_SetPiece;value_HighGkIntervention;value_ParriedSafe;value_Reaching;value_CloseHigh;value_BigChance;value_SwitchOfPlay;value_TouchTypeControl;value_LowLeft;value_Diving;value_ParriedDanger;value_TakeOnSpace;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_CloseLeft;value_Low;value_OverArm;value_FastBreak;value_HighRight;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_BlockedCross;value_LowCentre;value_FromCorner;value_Minutes;value_SixYardBlocked;value_SmallBoxLeft;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PullBack;value_OverhitCross;value_ThrowInSetPiece;value_Volley;value_FloatedCross;value_IncorrectOutOfPlayDecision;value_Stooping;value_Feet;value_GkKickFromHands;value_CloseLeftAndHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2723935247;648;1;2;81;42;eo64tqkioegeb09iice2hf8bt;1;47,2;19,3;2024-09-22T00:44:26.615Z;2024-09-22T00:44:31Z;[{'id': 5230785763, 'qualifierId': 168}, {'id': 5230785775, 'qualifierId': 213, 'value': '6.05'}, {'id': 5230785769, 'qualifierId': 141, 'value': '14.0'}, {'id': 5230785767, 'qualifierId': 140, 'value': '61.7'}, {'id': 5230785765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230785771, 'qualifierId': 212, 'value': '15.6'}, {'id': 5230785761, 'qualifierId': 3}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;61,7;15,6;14,0;;6,05;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;61,7;14,0;;;;;;;0;0;81;42;Tacoma Defiance;4902;Sub;1,0
2723935249;649;50;2;81;47;eo64tqkioegeb09iice2hf8bt;1;64,4;6,0;2024-09-22T00:44:31.272Z;2024-09-22T00:44:37Z;[{'id': 5230785781, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230785935, 'qualifierId': 233, 'value': '885'}, {'id': 5230785783, 'qualifierId': 286}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;9kzo0d3c8xpjxdluxhiqlvro;Dispossessed;;;;;;;;;;;;;;;;;;;885,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;81;47;Tacoma Defiance;4907;Sub;1,0
2723935269;885;7;2;81;47;5icuo8utnztpsd9l03gdd68dl;1;35,6;94,0;2024-09-22T00:44:31.273Z;2024-09-25T13:26:56Z;[{'id': 5230785891, 'qualifierId': 285}, {'id': 5240497849, 'qualifierId': 385}, {'id': 5230785897, 'qualifierId': 233, 'value': '649'}, {'id': 5230785889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230785887, 'qualifierId': 167}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;9kzo0d3c8xpjxdluxhiqlvro;Tackle;;;;;;;;;;;;;;;;;;;649,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;81;47;Vancouver Whitecaps II;4907;Sub;1,0
2723935271;650;5;2;81;48;eo64tqkioegeb09iice2hf8bt;1;62,5;-0,6;2024-09-22T00:44:32.216Z;2024-09-22T01:07:52Z;[{'id': 5230785893, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230785895, 'qualifierId': 347}, {'id': 5230786279, 'qualifierId': 233, 'value': '886'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;886,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;81;48;Tacoma Defiance;4908;Sub;1,0
2723935325;886;5;2;81;48;5icuo8utnztpsd9l03gdd68dl;0;37,5;100,6;2024-09-22T00:44:32.216Z;2024-09-22T01:07:52Z;[{'id': 5230786201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230786205, 'qualifierId': 347}, {'id': 5230786301, 'qualifierId': 233, 'value': '650'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;650,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;81;48;Vancouver Whitecaps II;4908;Sub;1,0
2723935299;651;1;2;81;49;eo64tqkioegeb09iice2hf8bt;0;68,0;0,0;2024-09-22T00:44:32.919Z;2024-09-22T01:04:02Z;[{'id': 5230786031, 'qualifierId': 140, 'value': '74.6'}, {'id': 5230786035, 'qualifierId': 212, 'value': '23.6'}, {'id': 5230786037, 'qualifierId': 213, 'value': '1.27'}, {'id': 5230786029, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230786027, 'qualifierId': 107}, {'id': 5230786041, 'qualifierId': 1}, {'id': 5230786033, 'qualifierId': 141, 'value': '32.0'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;74,6;23,6;32,0;;1,27;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;74,6;32,0;;;;;;;0;0;81;49;Tacoma Defiance;4909;Sub;1,0
2723935331;887;1;2;81;51;5icuo8utnztpsd9l03gdd68dl;1;30,4;61,1;2024-09-22T00:44:35.375Z;2024-09-22T00:44:37Z;[{'id': 5230786219, 'qualifierId': 140, 'value': '42.4'}, {'id': 5230786221, 'qualifierId': 141, 'value': '74.4'}, {'id': 5230786215, 'qualifierId': 155}, {'id': 5230786217, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230786223, 'qualifierId': 212, 'value': '15.5'}, {'id': 5230786225, 'qualifierId': 213, 'value': '0.62'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;42,4;15,5;74,4;;0,62;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;42,4;74,4;;;;;;;0;0;81;51;Vancouver Whitecaps II;4911;DL;1,0
2723935343;888;49;2;81;52;5icuo8utnztpsd9l03gdd68dl;1;43,1;74,1;2024-09-22T00:44:36.254Z;2024-09-22T00:44:37Z;[];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;9kzo0d3c8xpjxdluxhiqlvro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;81;52;Vancouver Whitecaps II;4912;Sub;1,0
2723935335;652;43;2;81;52;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-09-22T00:44:36.471Z;2024-09-22T01:03:57Z;[{'id': 5230786241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230873901, 'qualifierId': 144, 'value': '61'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;9kzo0d3c8xpjxdluxhiqlvro;Deleted event;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;81;52;Tacoma Defiance;4912;FW;1,0
2723935367;889;1;2;81;53;5icuo8utnztpsd9l03gdd68dl;1;41,6;73,9;2024-09-22T00:44:37.598Z;2024-09-22T00:44:39Z;[{'id': 5230786395, 'qualifierId': 212, 'value': '9.8'}, {'id': 5230786389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230786393, 'qualifierId': 141, 'value': '61.5'}, {'id': 5230786397, 'qualifierId': 213, 'value': '4.18'}, {'id': 5230786391, 'qualifierId': 140, 'value': '36.9'}];chiwsyjdyk4sn4vxqu9mdr0x6;Braudílio Rodrigues;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;36,9;9,8;61,5;;4,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;36,9;61,5;;;;;;;0;0;81;53;Vancouver Whitecaps II;4913;Sub;1,0
2723935373;890;1;2;81;55;5icuo8utnztpsd9l03gdd68dl;1;37,1;61,4;2024-09-22T00:44:39.198Z;2024-09-22T00:44:40Z;[{'id': 5230786441, 'qualifierId': 141, 'value': '47.5'}, {'id': 5230786445, 'qualifierId': 213, 'value': '5.16'}, {'id': 5230786439, 'qualifierId': 140, 'value': '41.4'}, {'id': 5230786443, 'qualifierId': 212, 'value': '10.5'}, {'id': 5230786437, 'qualifierId': 56, 'value': 'Back'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;41,4;10,5;47,5;;5,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;41,4;47,5;;;;;;;0;0;81;55;Vancouver Whitecaps II;4915;MC;1,0
2723935443;891;1;2;81;56;5icuo8utnztpsd9l03gdd68dl;1;40,5;48,4;2024-09-22T00:44:40.446Z;2024-09-22T00:44:45Z;[{'id': 5230786853, 'qualifierId': 140, 'value': '33.6'}, {'id': 5230786851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230786859, 'qualifierId': 213, 'value': '2.52'}, {'id': 5230786855, 'qualifierId': 141, 'value': '56.0'}, {'id': 5230786857, 'qualifierId': 212, 'value': '8.9'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;33,6;8,9;56,0;;2,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,6;56,0;;;;;;;0;0;81;56;Vancouver Whitecaps II;4916;MC;1,0
2723935455;892;1;2;82;1;5icuo8utnztpsd9l03gdd68dl;0;35,7;48,5;2024-09-22T00:44:45.422Z;2024-09-22T00:44:46Z;[{'id': 5230786945, 'qualifierId': 141, 'value': '0.0'}, {'id': 5230786949, 'qualifierId': 212, 'value': '34.4'}, {'id': 5230786953, 'qualifierId': 213, 'value': '4.75'}, {'id': 5230786939, 'qualifierId': 140, 'value': '37.0'}, {'id': 5230786935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230786957, 'qualifierId': 1}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;37,0;34,4;0,0;;4,75;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,0;0,0;;;;;;;0;0;82;1;Vancouver Whitecaps II;4921;MC;1,0
2723935565;653;5;2;82;2;eo64tqkioegeb09iice2hf8bt;1;63,8;101,8;2024-09-22T00:44:46.039Z;2024-09-22T01:07:52Z;[{'id': 5230787575, 'qualifierId': 347}, {'id': 5230787601, 'qualifierId': 233, 'value': '893'}, {'id': 5230787571, 'qualifierId': 56, 'value': 'Left'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;893,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;82;2;Tacoma Defiance;4922;FW;1,0
2723935461;893;5;2;82;2;5icuo8utnztpsd9l03gdd68dl;0;36,2;-1,8;2024-09-22T00:44:46.039Z;2024-09-22T01:07:53Z;[{'id': 5230786989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230787639, 'qualifierId': 233, 'value': '653'}, {'id': 5230786991, 'qualifierId': 347}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;9kzo0d3c8xpjxdluxhiqlvro;Out;;;;;;;;;;;;;;;;;;1,0;653,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;82;2;Vancouver Whitecaps II;4922;MC;1,0
2723935643;654;1;2;82;9;eo64tqkioegeb09iice2hf8bt;1;63,3;100,0;2024-09-22T00:44:53.430Z;2024-09-22T00:44:57Z;[{'id': 5230787953, 'qualifierId': 107}, {'id': 5230787973, 'qualifierId': 1}, {'id': 5230787957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230787961, 'qualifierId': 140, 'value': '38.9'}, {'id': 5230787971, 'qualifierId': 213, 'value': '3.45'}, {'id': 5230787965, 'qualifierId': 141, 'value': '89.9'}, {'id': 5230787969, 'qualifierId': 212, 'value': '26.9'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;38,9;26,9;89,9;;3,45;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;38,9;89,9;;;;;;;0;0;82;9;Tacoma Defiance;4929;DC;1,0
2723935727;655;1;2;82;13;eo64tqkioegeb09iice2hf8bt;1;39,2;85,4;2024-09-22T00:44:57.207Z;2024-09-22T00:45:02Z;[{'id': 5230788379, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230788383, 'qualifierId': 141, 'value': '54.8'}, {'id': 5230788385, 'qualifierId': 212, 'value': '23.7'}, {'id': 5230788387, 'qualifierId': 213, 'value': '4.21'}, {'id': 5230788381, 'qualifierId': 140, 'value': '28.3'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;28,3;23,7;54,8;;4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;28,3;54,8;;;;;;;0;0;82;13;Tacoma Defiance;4933;DC;1,0
2723935765;656;1;2;82;18;eo64tqkioegeb09iice2hf8bt;0;35,4;39,7;2024-09-22T00:45:02.631Z;2024-09-22T00:45:05Z;[{'id': 5230788611, 'qualifierId': 213, 'value': '5.89'}, {'id': 5230788603, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230788601, 'qualifierId': 155}, {'id': 5230788607, 'qualifierId': 141, 'value': '10.3'}, {'id': 5230788613, 'qualifierId': 1}, {'id': 5230788605, 'qualifierId': 140, 'value': '80.8'}, {'id': 5230788609, 'qualifierId': 212, 'value': '51.7'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;80,8;51,7;10,3;;5,89;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;80,8;10,3;;;;;;;0;0;82;18;Tacoma Defiance;4938;DL;1,0
2723935769;894;61;2;82;21;5icuo8utnztpsd9l03gdd68dl;1;28,6;90,0;2024-09-22T00:45:05.375Z;2024-09-22T00:45:05Z;[{'id': 5230788627, 'qualifierId': 56, 'value': 'Back'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;9kzo0d3c8xpjxdluxhiqlvro;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;82;21;Vancouver Whitecaps II;4941;Sub;1,0
2723935797;657;1;2;82;24;eo64tqkioegeb09iice2hf8bt;0;70,3;16,9;2024-09-22T00:45:08.055Z;2024-09-25T13:31:59Z;[{'id': 5240505045, 'qualifierId': 224}, {'id': 5240505047, 'qualifierId': 20}, {'id': 5230788811, 'qualifierId': 140, 'value': '89.1'}, {'id': 5230788819, 'qualifierId': 1}, {'id': 5230788815, 'qualifierId': 212, 'value': '34.1'}, {'id': 5230788817, 'qualifierId': 213, 'value': '0.95'}, {'id': 5230788809, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230788807, 'qualifierId': 155}, {'id': 5240504973, 'qualifierId': 2}, {'id': 5230788813, 'qualifierId': 141, 'value': '57.8'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;89,1;34,1;57,8;;0,95;;;;;;;;;1,0;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;89,1;57,8;;;;;;;0;0;82;24;Tacoma Defiance;4944;Sub;1,0
2723935821;895;12;2;82;25;5icuo8utnztpsd9l03gdd68dl;1;11,4;45,7;2024-09-22T00:45:09.742Z;2024-09-22T00:45:11Z;[{'id': 5230788963, 'qualifierId': 212, 'value': '21.8'}, {'id': 5230788953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5230788965, 'qualifierId': 213, 'value': '6.18'}, {'id': 5230788995, 'qualifierId': 15}, {'id': 5230788957, 'qualifierId': 140, 'value': '32.1'}, {'id': 5230788959, 'qualifierId': 141, 'value': '42.5'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;9kzo0d3c8xpjxdluxhiqlvro;Clearance;;;;;;;;;;;32,1;21,8;42,5;;6,18;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,1;42,5;;;;;;;0;0;82;25;Vancouver Whitecaps II;4945;DR;1,0
2723935943;658;1;2;82;29;eo64tqkioegeb09iice2hf8bt;1;65,9;35,7;2024-09-22T00:45:13.686Z;2024-09-22T00:45:18Z;[{'id': 5230789621, 'qualifierId': 213, 'value': '5.51'}, {'id': 5230789615, 'qualifierId': 140, 'value': '80.0'}, {'id': 5230789613, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230789617, 'qualifierId': 141, 'value': '14.4'}, {'id': 5230789619, 'qualifierId': 212, 'value': '20.7'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;80,0;20,7;14,4;;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;80,0;14,4;;;;;;;0;0;82;29;Tacoma Defiance;4949;ML;1,0
2723936007;659;1;2;82;34;eo64tqkioegeb09iice2hf8bt;1;91,3;10,6;2024-09-22T00:45:18.471Z;2024-09-22T00:45:22Z;[{'id': 5230789955, 'qualifierId': 140, 'value': '74.1'}, {'id': 5230789961, 'qualifierId': 213, 'value': '3.21'}, {'id': 5230789953, 'qualifierId': 56, 'value': 'Right'}, {'id': 5230789957, 'qualifierId': 141, 'value': '8.8'}, {'id': 5230789959, 'qualifierId': 212, 'value': '18.1'}];5n7a8mn92t3qajms7udeolmok;M. Morgan;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;74,1;18,1;8,8;;3,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;74,1;8,8;;;;;;;0;0;82;34;Tacoma Defiance;4954;Sub;1,0
2723936035;660;1;2;82;38;eo64tqkioegeb09iice2hf8bt;0;66,1;16,0;2024-09-22T00:45:22.231Z;2024-09-22T00:45:28Z;[{'id': 5230790133, 'qualifierId': 212, 'value': '34.2'}, {'id': 5230790121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5230790129, 'qualifierId': 141, 'value': '40.5'}, {'id': 5230790125, 'qualifierId': 140, 'value': '94.6'}, {'id': 5230790237, 'qualifierId': 4}, {'id': 5230790137, 'qualifierId': 213, 'value': '0.51'}, {'id': 5230790403, 'qualifierId': 1}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;9kzo0d3c8xpjxdluxhiqlvro;Pass;;;;;;;;;;;94,6;34,2;40,5;;0,51;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;94,6;40,5;;;;;;;0;0;82;38;Tacoma Defiance;4958;ML;1,0
2723936047;896;52;2;82;40;5icuo8utnztpsd9l03gdd68dl;1;4,4;59,7;2024-09-22T00:45:24.606Z;2024-09-25T13:32:26Z;[{'id': 5240505635, 'qualifierId': 376}];5f1j0xharn07q39c0ymwcdu6s;M. Shour;;;9kzo0d3c8xpjxdluxhiqlvro;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;82;40;Vancouver Whitecaps II;4960;GK;1,0
