id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_TouchTypePass;value_Defensive;value_OppositeRelatedEventId;value_TakeOnSpace;value_Offensive;value_SwitchOfPlay;value_IntendedTackleTarget;value_Launch;value_HeadPass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_BlockedPass;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_TouchTypeControl;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_OutOfPlay;value_Shove/Push;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_TakeOnOvertake;value_Left;value_InSwinger;value_CornerTaken;value_RightFooted;value_Assist;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_BlockedX;value_LowCentre;value_BoxLeft;value_IndividualPlay;value_Assisted;value_GoalmouthY;value_BlockedY;value_LowGkIntervention;value_Hands;value_Diving;value_ParriedSafe;value_Right;value_ShirtPull/Holding;value_FlickOn;value_DrivenCross;value_Straight;value_IntentionalAssist;value_SmallBoxCentre;value_GkYTimeOfGoal;value_FirstTouch;value_GkXTimeOfGoal;value_GkY;value_BigChance;value_GkX;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighGkIntervention;value_Overrun;value_BoxCentre;value_CloseRightAndHigh;value_KeeperThrow;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_TacticalFoul;value_YellowCard;value_HighClaim;value_ViolentConduct;value_RedCard;value_InjuredPlayerId;value_Injury;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BlockedCross;value_FastBreak;value_RecklessOffence;value_HighCentre;value_35Centre;value_Standing;value_Collected;value_LowLeft;value_FollowsADribble;value_LowRight;value_MediumGkIntervention;value_NotVisible;value_Minutes;value_FloatedCross;value_GkKickFromHands;value_EndType;value_NotAssisted;value_Stooping;value_Volley;value_BoxRight;value_NotPastGoalLine;value_FromCorner;value_Reaching;value_GoalDisallowed;value_ParriedDanger;value_OverArm;value_High;value_OutOfBoxDeepRight;value_Feet;value_HighRight;value_SetPiece;value_SmallBoxLeft;value_SixYardBlocked;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_DrinksBreak;value_RefereeDelay;value_SmallBoxRight;value_1On1;value_Sliding;value_HighLeft;value_FreeKick;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_HitWoodwork;value_HitRightPost;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715852119;808;1;2;75;12;1pc6sx2h4rp113ldkbp5d2xas;1;48,2;32,2;2024-08-31T20:40:00.165Z;2024-08-31T20:40:03Z;[{'id': 5186524047, 'qualifierId': 213, 'value': '5.26'}, {'id': 5186524039, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186524041, 'qualifierId': 140, 'value': '58.9'}, {'id': 5186524043, 'qualifierId': 141, 'value': '5.3'}, {'id': 5186524045, 'qualifierId': 212, 'value': '21.5'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;21,5;5,3;5,26;;58,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,9;5,3;;;;;;;;0;75;12;Real Monarchs;4512;;1,0
2715852125;809;1;2;75;15;1pc6sx2h4rp113ldkbp5d2xas;0;58,9;5,3;2024-08-31T20:40:02.971Z;2024-08-31T20:40:24Z;[{'id': 5186524071, 'qualifierId': 155}, {'id': 5186525949, 'qualifierId': 236}, {'id': 5186524081, 'qualifierId': 213, 'value': '0.21'}, {'id': 5186524075, 'qualifierId': 140, 'value': '60.7'}, {'id': 5186524073, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186525959, 'qualifierId': 286}, {'id': 5186525953, 'qualifierId': 233, 'value': '558'}, {'id': 5186524077, 'qualifierId': 141, 'value': '5.9'}, {'id': 5186524079, 'qualifierId': 212, 'value': '1.9'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;1,9;5,9;0,21;;60,7;;;1,0;;;558,0;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;60,7;5,9;;;;;;;;0;75;15;Real Monarchs;4515;;1,0
2715852233;558;74;2;75;15;cbip96wzs3jc2xadoluhhxotl;1;39,2;94,4;2024-08-31T20:40:02.972Z;2024-08-31T20:40:23Z;[{'id': 5186526003, 'qualifierId': 233, 'value': '809'}, {'id': 5186524655, 'qualifierId': 285}, {'id': 5186524653, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;ez988s2obn3kmpqs73o1hxzbo;Blocked Pass;;;;;;;;;;;;;;;;;;;1,0;809,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;75;15;Minnesota United II;4515;DC;1,0
2715852247;559;5;2;75;16;cbip96wzs3jc2xadoluhhxotl;0;43,4;101,8;2024-08-31T20:40:03.820Z;2024-08-31T20:40:32Z;[{'id': 5186524703, 'qualifierId': 347}, {'id': 5186524817, 'qualifierId': 233, 'value': '810'}, {'id': 5186524701, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;ez988s2obn3kmpqs73o1hxzbo;Out;;;;;;;;;;;;;;;;;;;;810,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;75;16;Minnesota United II;4516;DC;1,0
2715852213;810;5;2;75;16;1pc6sx2h4rp113ldkbp5d2xas;1;56,6;-1,8;2024-08-31T20:40:03.820Z;2024-08-31T20:40:32Z;[{'id': 5186524751, 'qualifierId': 233, 'value': '559'}, {'id': 5186524545, 'qualifierId': 347}, {'id': 5186524543, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Out;;;;;;;;;;;;;;;;;;;;559,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;75;16;Real Monarchs;4516;;1,0
2715852327;811;1;2;75;20;1pc6sx2h4rp113ldkbp5d2xas;1;56,3;0,0;2024-08-31T20:40:08.405Z;2024-08-31T20:40:16Z;[{'id': 5186525217, 'qualifierId': 141, 'value': '19.1'}, {'id': 5186525225, 'qualifierId': 213, 'value': '0.73'}, {'id': 5186525221, 'qualifierId': 212, 'value': '20.2'}, {'id': 5186525209, 'qualifierId': 107}, {'id': 5186525215, 'qualifierId': 140, 'value': '70.6'}, {'id': 5186525213, 'qualifierId': 56, 'value': 'Right'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;20,2;19,1;0,73;;70,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;70,6;19,1;;;;;;;;0;75;20;Real Monarchs;4520;;1,0
2715852331;812;4;2;75;27;1pc6sx2h4rp113ldkbp5d2xas;1;70,6;18,2;2024-08-31T20:40:15.298Z;2024-08-31T20:40:34Z;[{'id': 5186525415, 'qualifierId': 286}, {'id': 5186525449, 'qualifierId': 233, 'value': '560'}, {'id': 5186525401, 'qualifierId': 13}, {'id': 5186525411, 'qualifierId': 152}, {'id': 5186525407, 'qualifierId': 56, 'value': 'Right'}, {'id': 5186525403, 'qualifierId': 295}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;ez988s2obn3kmpqs73o1hxzbo;Foul;;;;;;;;;;;;;;;;;;;;560,0;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;75;27;Real Monarchs;4527;;1,0
2715852307;560;4;2;75;27;cbip96wzs3jc2xadoluhhxotl;0;29,4;81,8;2024-08-31T20:40:15.299Z;2024-08-31T20:40:21Z;[{'id': 5186525291, 'qualifierId': 295}, {'id': 5186525295, 'qualifierId': 152}, {'id': 5186525293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186525297, 'qualifierId': 285}, {'id': 5186525289, 'qualifierId': 13}, {'id': 5186525491, 'qualifierId': 233, 'value': '812'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ez988s2obn3kmpqs73o1hxzbo;Foul;;;;;;;;;;;;;;;;;;;1,0;812,0;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;75;27;Minnesota United II;4527;DC;1,0
2715852833;813;1;2;76;1;1pc6sx2h4rp113ldkbp5d2xas;0;73,1;20,1;2024-08-31T20:40:48.982Z;2024-09-03T13:28:38Z;[{'id': 5186528607, 'qualifierId': 5}, {'id': 5186528611, 'qualifierId': 152}, {'id': 5194385611, 'qualifierId': 72}, {'id': 5186528615, 'qualifierId': 140, 'value': '88.3'}, {'id': 5186528621, 'qualifierId': 213, 'value': '0.86'}, {'id': 5186528619, 'qualifierId': 212, 'value': '24.5'}, {'id': 5186528609, 'qualifierId': 155}, {'id': 5194385609, 'qualifierId': 223}, {'id': 5186528605, 'qualifierId': 2}, {'id': 5186528613, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186528617, 'qualifierId': 141, 'value': '47.4'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ez988s2obn3kmpqs73o1hxzbo;Pass;;;;;;;;;;24,5;47,4;0,86;;88,3;;;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;1,0;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;88,3;47,4;;;;;;;;0;76;1;Real Monarchs;4561;;1,0
2715873491;720;44;2;76;4;cbip96wzs3jc2xadoluhhxotl;1;9,6;51,8;2024-08-31T20:40:52.132Z;2024-08-31T21:14:15Z;[{'id': 5186646323, 'qualifierId': 285}, {'id': 5186646347, 'qualifierId': 233, 'value': '814'}, {'id': 5186646321, 'qualifierId': 56, 'value': 'Back'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;1,0;814,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;76;4;Minnesota United II;4564;DC;1,0
2715852839;814;44;2;76;4;1pc6sx2h4rp113ldkbp5d2xas;0;90,4;48,2;2024-08-31T20:40:52.133Z;2024-08-31T21:14:15Z;[{'id': 5186646365, 'qualifierId': 233, 'value': '720'}, {'id': 5186528635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186528637, 'qualifierId': 286}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Aerial;;;;;;;;;;;;;;;;;;;;720,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;76;4;Real Monarchs;4564;;1,0
2715852805;561;12;2;76;4;cbip96wzs3jc2xadoluhhxotl;1;8,4;41,3;2024-08-31T20:40:52.243Z;2024-08-31T20:40:53Z;[{'id': 5186528437, 'qualifierId': 141, 'value': '31.6'}, {'id': 5186528445, 'qualifierId': 213, 'value': '4.35'}, {'id': 5186528433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186528435, 'qualifierId': 140, 'value': '6.0'}, {'id': 5186528473, 'qualifierId': 15}, {'id': 5186528441, 'qualifierId': 212, 'value': '7.1'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ez988s2obn3kmpqs73o1hxzbo;Clearance;;;;;;;;;;7,1;31,6;4,35;;6,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;6,0;31,6;;;;;;;;0;76;4;Minnesota United II;4564;DC;1,0
2715852869;815;15;2;76;5;1pc6sx2h4rp113ldkbp5d2xas;1;94,6;58,8;2024-08-31T20:40:53.229Z;2024-09-03T13:34:12Z;[{'id': 5186528817, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186536981, 'qualifierId': 103, 'value': '19'}, {'id': 5186536989, 'qualifierId': 146, 'value': '96.0'}, {'id': 5186536475, 'qualifierId': 24}, {'id': 5186536479, 'qualifierId': 61}, {'id': 5186536979, 'qualifierId': 102, 'value': '50.8'}, {'id': 5186536985, 'qualifierId': 458}, {'id': 5186536993, 'qualifierId': 230, 'value': '99.0'}, {'id': 5186538009, 'qualifierId': 233, 'value': '564'}, {'id': 5186536991, 'qualifierId': 147, 'value': '56.7'}, {'id': 5194391727, 'qualifierId': 78}, {'id': 5186536987, 'qualifierId': 100}, {'id': 5186536477, 'qualifierId': 72}, {'id': 5186536983, 'qualifierId': 328}, {'id': 5186536483, 'qualifierId': 82}, {'id': 5186536995, 'qualifierId': 231, 'value': '51.4'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Attempt Saved;;;;;;;;;;;;;;;;;;;;564,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;19,0;;96,0;1,0;;;;50,8;56,7;;;;;;;;;;;;;1,0;;51,4;;99,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;96,0;56,7;50,8;19;;;;0;76;5;Real Monarchs;4565;;1,0
2715854161;564;10;2;76;5;cbip96wzs3jc2xadoluhhxotl;1;3,8;43,0;2024-08-31T20:40:53.329Z;2024-09-03T14:53:52Z;[{'id': 5186538057, 'qualifierId': 233, 'value': '815'}, {'id': 5186538001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186537999, 'qualifierId': 94}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ez988s2obn3kmpqs73o1hxzbo;Save;;;;;;;;;;;;;;;;;;;;815,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;76;5;Minnesota United II;4565;MC;1,0
2715854259;818;15;2;76;7;1pc6sx2h4rp113ldkbp5d2xas;1;93,1;57,9;2024-08-31T20:40:55.101Z;2024-09-03T13:34:46Z;[{'id': 5186538251, 'qualifierId': 24}, {'id': 5186538657, 'qualifierId': 231, 'value': '51.8'}, {'id': 5186538653, 'qualifierId': 147, 'value': '55.2'}, {'id': 5186537439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186538647, 'qualifierId': 458}, {'id': 5186538643, 'qualifierId': 103, 'value': '19'}, {'id': 5186538655, 'qualifierId': 230, 'value': '98.9'}, {'id': 5186576823, 'qualifierId': 233, 'value': '636'}, {'id': 5186538641, 'qualifierId': 102, 'value': '52.7'}, {'id': 5186538639, 'qualifierId': 76}, {'id': 5186538649, 'qualifierId': 100}, {'id': 5186537437, 'qualifierId': 17}, {'id': 5186538253, 'qualifierId': 72}, {'id': 5186538645, 'qualifierId': 328}, {'id': 5186538257, 'qualifierId': 82}, {'id': 5186538651, 'qualifierId': 146, 'value': '95.4'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ez988s2obn3kmpqs73o1hxzbo;Attempt Saved;;;;;;;;;;;;;;;;;;;;636,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;19,0;;95,4;;;;;52,7;55,2;;;;;;;;;;;;;1,0;;51,8;;98,9;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;95,4;55,2;52,7;19;;;;0;76;7;Real Monarchs;4567;;1,0
2715860973;636;10;2;76;7;cbip96wzs3jc2xadoluhhxotl;1;4,6;44,8;2024-08-31T20:40:55.201Z;2024-09-03T13:34:23Z;[{'id': 5186576787, 'qualifierId': 94}, {'id': 5186576885, 'qualifierId': 233, 'value': '818'}, {'id': 5186576791, 'qualifierId': 56, 'value': 'Back'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;ez988s2obn3kmpqs73o1hxzbo;Save;;;;;;;;;;;;;;;;;;;;818,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;76;7;Minnesota United II;4567;Sub;1,0
2715853773;817;15;2;76;8;1pc6sx2h4rp113ldkbp5d2xas;1;89,2;48,3;2024-08-31T20:40:56.103Z;2024-09-03T13:37:07Z;[{'id': 5186534375, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186535781, 'qualifierId': 328}, {'id': 5186535823, 'qualifierId': 233, 'value': '562'}, {'id': 5186535775, 'qualifierId': 76}, {'id': 5186535785, 'qualifierId': 146, 'value': '98.4'}, {'id': 5186535779, 'qualifierId': 103, 'value': '15.8'}, {'id': 5186534373, 'qualifierId': 17}, {'id': 5186534579, 'qualifierId': 20}, {'id': 5186535773, 'qualifierId': 24}, {'id': 5186535787, 'qualifierId': 147, 'value': '49.5'}, {'id': 5186535783, 'qualifierId': 458}, {'id': 5186535777, 'qualifierId': 102, 'value': '53.2'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ez988s2obn3kmpqs73o1hxzbo;Attempt Saved;;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;15,8;;98,4;;;;;53,2;49,5;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;98,4;49,5;53,2;15.8;;;;0;76;8;Real Monarchs;4568;;1,0
2715852875;562;10;2;76;8;cbip96wzs3jc2xadoluhhxotl;1;1,8;49,9;2024-08-31T20:40:56.203Z;2024-09-03T14:53:51Z;[{'id': 5194395041, 'qualifierId': 377}, {'id': 5186528861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186534647, 'qualifierId': 233, 'value': '817'}, {'id': 5186528859, 'qualifierId': 182}, {'id': 5186529349, 'qualifierId': 179}, {'id': 5186529347, 'qualifierId': 174}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;ez988s2obn3kmpqs73o1hxzbo;Save;;;;;;;;;;;;;;;;;;;;817,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;76;8;Minnesota United II;4568;GK;1,0
2715852909;816;16;2;76;10;1pc6sx2h4rp113ldkbp5d2xas;1;96,1;48,1;2024-08-31T20:40:57.918Z;2024-09-03T13:38:51Z;[{'id': 5186532497, 'qualifierId': 102, 'value': '46.4'}, {'id': 5186532505, 'qualifierId': 231, 'value': '50'}, {'id': 5194397711, 'qualifierId': 395, 'value': '98.9'}, {'id': 5186543367, 'qualifierId': 214}, {'id': 5186532501, 'qualifierId': 458}, {'id': 5186532495, 'qualifierId': 80}, {'id': 5186532499, 'qualifierId': 103, 'value': '0.6'}, {'id': 5186530699, 'qualifierId': 24}, {'id': 5186532503, 'qualifierId': 230, 'value': '99.0'}, {'id': 5194397713, 'qualifierId': 396, 'value': '52.0'}, {'id': 5186539147, 'qualifierId': 281, 'value': '1795jw1oc3pkthyq0kqexh65m'}, {'id': 5186529087, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186530701, 'qualifierId': 72}, {'id': 5186529085, 'qualifierId': 16}, {'id': 5186530709, 'qualifierId': 375, 'value': '76:10.197'}, {'id': 5186539145, 'qualifierId': 280, 'value': 'ATTEMPT_SAVED'}, {'id': 5186539151, 'qualifierId': 472, 'value': '817'}, {'id': 5186530705, 'qualifierId': 374, 'value': '2024-08-31 21:40:57.660'}, {'id': 5186539149, 'qualifierId': 282, 'value': '19199'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ez988s2obn3kmpqs73o1hxzbo;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;0,6;;;;;;;46,4;;;;;;;;;;;;1,0;52,0;;98,9;50,0;1,0;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;817,0;19199,0;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;46,4;0.6;;;;1;76;10;Real Monarchs;4570;;1,0
2715853753;563;27;2;77;14;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-31T20:42:02.139Z;2024-08-31T20:51:27Z;[{'id': 5186534287, 'qualifierId': 246}, {'id': 5186534283, 'qualifierId': 201}, {'id': 5186574971, 'qualifierId': 233, 'value': '819'}];;;;;ez988s2obn3kmpqs73o1hxzbo;Start delay;;;;;;;;;;;;;;;;;;;;819,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;;0;77;14;Minnesota United II;4634;;
2715854631;819;27;2;77;14;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-31T20:42:02.139Z;2024-08-31T20:51:26Z;[{'id': 5186539515, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5186574939, 'qualifierId': 233, 'value': '563'}, {'id': 5186539517, 'qualifierId': 53, 'value': '2pka62t1zg04jwkcx6zbc4wlw'}];;;;;ez988s2obn3kmpqs73o1hxzbo;Start delay;;;;;;;;;;;;;;;;;;;;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;77;14;Real Monarchs;4634;;
2715854727;565;28;2;78;33;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-31T20:43:20.854Z;2024-08-31T20:51:27Z;[{'id': 5186575017, 'qualifierId': 233, 'value': '820'}, {'id': 5186540089, 'qualifierId': 55, 'value': '563'}];;;;;ez988s2obn3kmpqs73o1hxzbo;End delay;;;;;;;;;;;;;;;;;;;;820,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;563,0;e2olfsduxvaqsx6rdbaasa356;;0;78;33;Minnesota United II;4713;;
