id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_FlickOn;value_Chipped;value_HighGkIntervention;value_HighClaim;value_DeletedEventType;value_OverArm;value_KeeperThrow;value_TakeOnSpace;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_RelatedEventId;value_MisHit;value_GoalmouthZ;value_GkX;value_Assisted;value_RegularPlay;value_FirstTouch;value_OutOfBoxCentre;value_LeftFooted;value_Left;value_GoalmouthY;value_GkY;value_NextEventGoalKick;value_High;value_GoalKick;value_LayOff;value_OutOfPlay;value_TakeOnOvertake;value_NotVisible;value_Low;value_IntendedTackleTarget;value_BlockedPass;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_Defensive1V1;value_ShirtPull/Holding;value_SwitchOfPlay;value_Cross;value_OutSwinger;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_InjuredPlayerId;value_Injury;value_Head;value_CornerTaken;value_InSwinger;value_FromCorner;value_BoxCentre;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FantasyAssistTeam;value_OwnGoal;value_GkYTimeOfGoal;value_FantasyAssistId;value_LowRight;value_MediumGkIntervention;value_IndividualPlay;value_SwerveLeft;value_FollowsADribble;value_DrivenCross;value_Straight;value_TouchTypeControl;value_LastLine;value_BigChance;value_CloseHigh;value_SmallBoxRight;value_YellowCard;value_RecklessOffence;value_DrinksBreak;value_RefereeDelay;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_LowGkIntervention;value_TacticalFoul;value_Overrun;value_Right;value_BlockedY;value_SetPiece;value_Blocked;value_BlockedX;value_NotAssisted;value_DefBlock;value_LowCentre;value_LowLeft;value_Collected;value_Reaching;value_Hands;value_Minutes;value_EndType;value_BoxRight;value_GkKickFromHands;value_BoxLeft;value_Diving;value_ParriedDanger;value_Stooping;value_ThroughBall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighCentre;value_Caught;value_HighRight;value_SwerveRight;value_Volley;value_ThrowInSetPiece;value_ParriedSafe;value_VideoCoverageLost;value_CloseRight;value_SmallBoxCentre;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699596933;908;5;2;88;56;csntc7hucmo21gknxc5y0kc4q;1;-0,8;52,1;2024-07-07T00:55:03.406Z;2024-07-07T01:07:11Z;[{'id': 5096882941, 'qualifierId': 346}, {'id': 5096882939, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096882943, 'qualifierId': 233, 'value': '720'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dvq5a8ptkgjv17ev6ogfvklqs;Out;;;;;;;;;;;;;;;;;;720,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;88;56;Philadelphia Union II;5336;DC;1,0
2699597155;723;18;2;89;13;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-07T00:55:20.738Z;2024-07-14T08:37:56Z;[{'id': 5096884119, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5096884165, 'qualifierId': 55, 'value': '724'}, {'id': 5096884121, 'qualifierId': 59, 'value': '30'}, {'id': 5096884117, 'qualifierId': 42}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dvq5a8ptkgjv17ev6ogfvklqs;Player off;;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;724,0;872ifpo3qufi9vv9vy7ty6uj8;0;0;89;13;New England II;5353;DR;1,0
2699597157;724;19;2;89;13;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-07T00:55:20.739Z;2024-07-14T08:37:56Z;[{'id': 5096884131, 'qualifierId': 145, 'value': '2'}, {'id': 5096884145, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5096884137, 'qualifierId': 292, 'value': '3'}, {'id': 5096884133, 'qualifierId': 59, 'value': '58'}, {'id': 5096884141, 'qualifierId': 293, 'value': '2'}, {'id': 5096884149, 'qualifierId': 55, 'value': '723'}, {'id': 5096884127, 'qualifierId': 42}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dvq5a8ptkgjv17ev6ogfvklqs;Player on;;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;2,0;2,0;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;723,0;15v2azulwhof0p216i7bjp250;0;0;89;13;New England II;5353;Sub;1,0
2699597099;721;18;2;89;28;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-07T00:55:35.271Z;2024-07-14T08:38:05Z;[{'id': 5096883821, 'qualifierId': 42}, {'id': 5096883855, 'qualifierId': 55, 'value': '722'}, {'id': 5096883825, 'qualifierId': 59, 'value': '77'}, {'id': 5096883823, 'qualifierId': 44, 'value': 'Midfielder'}];9j3va21w5i9ypf8qmt4g1vggk;E. Davis;;;dvq5a8ptkgjv17ev6ogfvklqs;Player off;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;722,0;5aszabja459117mqykvfpajh0;0;0;89;28;New England II;5368;FW;1,0
2699597105;722;19;2;89;28;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-07T00:55:35.272Z;2024-07-14T08:38:05Z;[{'id': 5096883839, 'qualifierId': 59, 'value': '42'}, {'id': 5096883837, 'qualifierId': 145, 'value': '9'}, {'id': 5096883845, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5096883833, 'qualifierId': 42}, {'id': 5096883841, 'qualifierId': 292, 'value': '10'}, {'id': 5096883843, 'qualifierId': 293, 'value': '3'}, {'id': 5096883847, 'qualifierId': 55, 'value': '721'}];5aszabja459117mqykvfpajh0;C. Rojas;;;dvq5a8ptkgjv17ev6ogfvklqs;Player on;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;10,0;3,0;9,0;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;721,0;9j3va21w5i9ypf8qmt4g1vggk;0;0;89;28;New England II;5368;Sub;1,0
2699597311;910;1;2;89;38;csntc7hucmo21gknxc5y0kc4q;1;4,1;40,3;2024-07-07T00:55:45.509Z;2024-07-07T00:55:56Z;[{'id': 5096885197, 'qualifierId': 237}, {'id': 5096885193, 'qualifierId': 1}, {'id': 5096885185, 'qualifierId': 140, 'value': '14.7'}, {'id': 5096885191, 'qualifierId': 213, 'value': '1.28'}, {'id': 5096885189, 'qualifierId': 212, 'value': '39.4'}, {'id': 5096885181, 'qualifierId': 124}, {'id': 5096885183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096885187, 'qualifierId': 141, 'value': '95.9'}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;1,28;14,7;;39,4;95,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;14,7;95,9;;;;;;;0;0;89;38;Philadelphia Union II;5378;DL;1,0
2699597327;911;1;2;89;44;csntc7hucmo21gknxc5y0kc4q;1;27,8;89,9;2024-07-07T00:55:51.317Z;2024-07-07T00:55:52Z;[{'id': 5096885297, 'qualifierId': 213, 'value': '0.35'}, {'id': 5096885289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096885293, 'qualifierId': 141, 'value': '96.6'}, {'id': 5096885295, 'qualifierId': 212, 'value': '13.3'}, {'id': 5096885291, 'qualifierId': 140, 'value': '39.7'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;0,35;39,7;;13,3;96,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;39,7;96,6;;;;;;;0;0;89;44;Philadelphia Union II;5384;DC;1,0
2699597341;912;1;2;89;45;csntc7hucmo21gknxc5y0kc4q;0;39,3;98,6;2024-07-07T00:55:52.550Z;2024-07-07T00:55:55Z;[{'id': 5096885437, 'qualifierId': 1}, {'id': 5096885425, 'qualifierId': 155}, {'id': 5096885433, 'qualifierId': 212, 'value': '52.9'}, {'id': 5096885431, 'qualifierId': 141, 'value': '57.6'}, {'id': 5096885427, 'qualifierId': 56, 'value': 'Center'}, {'id': 5096885435, 'qualifierId': 213, 'value': '5.73'}, {'id': 5096885429, 'qualifierId': 140, 'value': '82.1'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;5,73;82,1;;52,9;57,6;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;82,1;57,6;;;;;;;0;0;89;45;Philadelphia Union II;5385;DC;1,0
2699597355;725;59;2;89;49;1zgjjyruyufrkh4xjvryqsb1i;1;18,7;39,0;2024-07-07T00:55:55.886Z;2024-07-07T00:56:08Z;[{'id': 5096885511, 'qualifierId': 56, 'value': 'Back'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dvq5a8ptkgjv17ev6ogfvklqs;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;89;49;New England II;5389;GK;1,0
2699597379;726;1;2;89;50;1zgjjyruyufrkh4xjvryqsb1i;0;18,7;39,0;2024-07-07T00:55:57.182Z;2024-07-07T00:56:07Z;[{'id': 5096885627, 'qualifierId': 140, 'value': '42.4'}, {'id': 5096885623, 'qualifierId': 157}, {'id': 5096885635, 'qualifierId': 1}, {'id': 5096885629, 'qualifierId': 141, 'value': '14.2'}, {'id': 5096885625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096885633, 'qualifierId': 213, 'value': '5.69'}, {'id': 5096885631, 'qualifierId': 212, 'value': '30.1'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;5,69;42,4;;30,1;14,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;42,4;14,2;;;;;;;0;0;89;50;New England II;5390;GK;1,0
2699597385;913;44;2;89;53;csntc7hucmo21gknxc5y0kc4q;1;56,2;84,4;2024-07-07T00:56:00.476Z;2024-07-07T00:56:01Z;[{'id': 5096885659, 'qualifierId': 286}, {'id': 5096885669, 'qualifierId': 233, 'value': '727'}, {'id': 5096885657, 'qualifierId': 56, 'value': 'Left'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dvq5a8ptkgjv17ev6ogfvklqs;Aerial;;;;;;;;;;;;;;;;;;727,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;89;53;Philadelphia Union II;5393;DC;1,0
2699597383;727;44;2;89;53;1zgjjyruyufrkh4xjvryqsb1i;0;43,8;15,6;2024-07-07T00:56:00.477Z;2024-07-07T00:56:02Z;[{'id': 5096885693, 'qualifierId': 233, 'value': '913'}, {'id': 5096885655, 'qualifierId': 285}, {'id': 5096885653, 'qualifierId': 56, 'value': 'Back'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dvq5a8ptkgjv17ev6ogfvklqs;Aerial;;;;;;;;;;;;;;;;;;913,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;89;53;New England II;5393;Sub;1,0
2699597393;914;1;2;89;54;csntc7hucmo21gknxc5y0kc4q;0;55,6;82,6;2024-07-07T00:56:01.285Z;2024-07-07T00:56:02Z;[{'id': 5096885699, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096885701, 'qualifierId': 140, 'value': '78.0'}, {'id': 5096885697, 'qualifierId': 3}, {'id': 5096885707, 'qualifierId': 213, 'value': '0.51'}, {'id': 5096885703, 'qualifierId': 141, 'value': '100.0'}, {'id': 5096885705, 'qualifierId': 212, 'value': '26.9'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;0,51;78,0;;26,9;100,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;78,0;100,0;;;;;;;0;0;89;54;Philadelphia Union II;5394;DC;1,0
2699597429;728;5;2;89;55;1zgjjyruyufrkh4xjvryqsb1i;1;25,5;-1,7;2024-07-07T00:56:02.537Z;2024-07-07T01:07:11Z;[{'id': 5096885893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096885895, 'qualifierId': 347}, {'id': 5096885931, 'qualifierId': 233, 'value': '915'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;dvq5a8ptkgjv17ev6ogfvklqs;Out;;;;;;;;;;;;;;;;;;915,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;89;55;New England II;5395;Sub;1,0
2699597395;915;5;2;89;55;csntc7hucmo21gknxc5y0kc4q;0;74,5;101,7;2024-07-07T00:56:02.537Z;2024-07-07T00:56:07Z;[{'id': 5096885957, 'qualifierId': 233, 'value': '728'}, {'id': 5096885709, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096885711, 'qualifierId': 347}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dvq5a8ptkgjv17ev6ogfvklqs;Out;;;;;;;;;;;;;;;;;;728,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;89;55;Philadelphia Union II;5395;DC;1,0
2699597463;916;70;2;90;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-07-07T00:56:07.207Z;2024-07-07T00:56:12Z;[{'id': 5096886069, 'qualifierId': 277, 'value': '5'}];;;;;dvq5a8ptkgjv17ev6ogfvklqs;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;90;0;Philadelphia Union II;5400;;
2699597509;729;1;2;90;7;1zgjjyruyufrkh4xjvryqsb1i;0;38,0;0,0;2024-07-07T00:56:14.333Z;2024-07-07T00:56:16Z;[{'id': 5096886323, 'qualifierId': 140, 'value': '69.1'}, {'id': 5096886319, 'qualifierId': 107}, {'id': 5096886327, 'qualifierId': 212, 'value': '33.1'}, {'id': 5096886321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5096886329, 'qualifierId': 213, 'value': '0.15'}, {'id': 5096886325, 'qualifierId': 141, 'value': '6.0'}, {'id': 5096886331, 'qualifierId': 1}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;0,15;69,1;;33,1;6,0;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;69,1;6,0;;;;;;;0;0;90;7;New England II;5407;Sub;1,0
2699597545;917;49;2;90;12;csntc7hucmo21gknxc5y0kc4q;1;29,1;90,6;2024-07-07T00:56:19.701Z;2024-07-07T00:56:19Z;[];et772m1f5cqceeffckpnty1p0;E. Klein;;;dvq5a8ptkgjv17ev6ogfvklqs;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;90;12;Philadelphia Union II;5412;MC;1,0
2699597615;918;1;2;90;13;csntc7hucmo21gknxc5y0kc4q;1;29,1;90,6;2024-07-07T00:56:20.197Z;2024-07-07T00:56:25Z;[{'id': 5096886879, 'qualifierId': 212, 'value': '18.8'}, {'id': 5096886881, 'qualifierId': 213, 'value': '4.56'}, {'id': 5096886873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096886877, 'qualifierId': 141, 'value': '63.3'}, {'id': 5096886875, 'qualifierId': 140, 'value': '26.4'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;4,56;26,4;;18,8;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;26,4;63,3;;;;;;;0;0;90;13;Philadelphia Union II;5413;MC;1,0
2699597647;919;1;2;90;18;csntc7hucmo21gknxc5y0kc4q;0;26,1;52,4;2024-07-07T00:56:25.462Z;2024-07-07T00:56:28Z;[{'id': 5096887021, 'qualifierId': 56, 'value': 'Left'}, {'id': 5096887029, 'qualifierId': 212, 'value': '54.8'}, {'id': 5096887023, 'qualifierId': 140, 'value': '74.9'}, {'id': 5096887019, 'qualifierId': 157}, {'id': 5096887031, 'qualifierId': 213, 'value': '0.36'}, {'id': 5096887025, 'qualifierId': 141, 'value': '81.1'}, {'id': 5096887033, 'qualifierId': 1}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;0,36;74,9;;54,8;81,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;74,9;81,1;;;;;;;0;0;90;18;Philadelphia Union II;5418;DL;1,0
2699597659;730;12;2;90;22;1zgjjyruyufrkh4xjvryqsb1i;1;25,0;19,8;2024-07-07T00:56:28.797Z;2024-07-07T00:56:30Z;[{'id': 5096887125, 'qualifierId': 15}, {'id': 5096887105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096887109, 'qualifierId': 141, 'value': '3.0'}, {'id': 5096887111, 'qualifierId': 212, 'value': '11.4'}, {'id': 5096887113, 'qualifierId': 213, 'value': '4.75'}, {'id': 5096887107, 'qualifierId': 140, 'value': '25.4'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dvq5a8ptkgjv17ev6ogfvklqs;Clearance;;;;;;;;;;;4,75;25,4;;11,4;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;25,4;3,0;;;;;;;0;0;90;22;New England II;5422;Sub;1,0
2699597715;920;1;2;90;25;csntc7hucmo21gknxc5y0kc4q;0;77,4;95,3;2024-07-07T00:56:31.989Z;2024-07-07T00:56:35Z;[{'id': 5096887425, 'qualifierId': 141, 'value': '70.2'}, {'id': 5096887423, 'qualifierId': 140, 'value': '92.9'}, {'id': 5096887427, 'qualifierId': 212, 'value': '23.6'}, {'id': 5096887429, 'qualifierId': 213, 'value': '5.47'}, {'id': 5096887421, 'qualifierId': 56, 'value': 'Center'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;dvq5a8ptkgjv17ev6ogfvklqs;Pass;;;;;;;;;;;5,47;92,9;;23,6;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;92,9;70,2;;;;;;;0;0;90;25;Philadelphia Union II;5425;FWL;1,0
2699597763;731;43;2;90;29;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-07-07T00:56:35.885Z;2024-07-07T01:07:06Z;[{'id': 5096887709, 'qualifierId': 212, 'value': '0'}, {'id': 5096887701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096887713, 'qualifierId': 213, 'value': '3.14'}, {'id': 5096887703, 'qualifierId': 140, 'value': '6.2'}, {'id': 5096911859, 'qualifierId': 144, 'value': '12'}, {'id': 5096887705, 'qualifierId': 141, 'value': '34.8'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dvq5a8ptkgjv17ev6ogfvklqs;Deleted event;;;;;;;;;;;3,14;6,2;;0,0;34,8;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;6,2;34,8;;;;;;;0;0;90;29;New England II;5429;DL;1,0
2699597767;732;12;2;90;29;1zgjjyruyufrkh4xjvryqsb1i;1;4,6;34,9;2024-07-07T00:56:35.941Z;2024-07-07T01:06:52Z;[{'id': 5096887739, 'qualifierId': 212, 'value': '6.1'}, {'id': 5096887741, 'qualifierId': 213, 'value': '3.18'}, {'id': 5096887733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5096887735, 'qualifierId': 140, 'value': '0.0'}, {'id': 5096887737, 'qualifierId': 141, 'value': '34.6'}, {'id': 5096887775, 'qualifierId': 167}];dvems493n5l4twsq6cq2fg26s;R. Meneses;;;dvq5a8ptkgjv17ev6ogfvklqs;Clearance;;;;;;;;;;;3,18;0,0;;6,1;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;0,0;34,6;;;;;;;0;0;90;29;New England II;5429;Sub;1,0
