id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_TouchTypeClearance;value_Chipped;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_BigChance;value_LowRight;value_GoalmouthY;value_GoalShotTimestamp;value_BoxCentre;value_GkY;value_RelatedEventId;value_RightFooted;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_FirstTouch;value_GoalShotGameClock;value_GkX;value_LayOff;value_Cross;value_OutSwinger;value_LeftFooted;value_SmallBoxLeft;value_CloseLeft;value_ThroughBall;value_SwitchOfPlay;value_PullBack;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistedBy;value_NotAssisted;value_Defensive1V1;value_AttemptedTackle;value_Overrun;value_TouchTypePass;value_TakeOnSpace;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_HighGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_Blocked;value_BlockedX;value_FromCorner;value_BlockedY;value_LowLeft;value_BoxLeft;value_DefBlock;value_CloseLeftAndHigh;value_OutOfBoxCentre;value_NotVisible;value_LowCentre;value_IndividualPlay;value_LowGkIntervention;value_OverArm;value_FlickOn;value_RecklessOffence;value_YellowCard;value_FastBreak;value_HighCentre;value_MediumGkIntervention;value_RefereeStop;value_WeatherProblem;value_ClockAffecting;value_SixYardBlocked;value_HeadPass;value_TacticalFoul;value_CloseRight;value_BoxRight;value_Penalty;value_PenaltyTakerId;value_Hands;value_ParriedSafe;value_Standing;value_Saved;value_Diving;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Collected;value_Minutes;value_BoxDeepLeft;value_OverhitCross;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Shove/Push;value_HighLeft;value_Volley;value_Handball;value_Straight;value_DrivenCross;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_MisHit;value_NotPastGoalLine;value_SmallBoxCentre;value_HighRight;value_Reaching;value_GkKickFromHands;value_SwerveLeft;value_KeeperTouched;value_VideoCoverageLost;value_BlockedCross;value_SoloRun;value_ParriedDanger;value_OtherBodyPart;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_NewStartTime;value_Estimated;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698800137;384;1;1;46;21;8o8m08he36u0j4w08aj2iodn8;1;67,6;78,7;2024-07-01T00:24:19.407Z;2024-07-03T06:10:20Z;[{'id': 5092464889, 'qualifierId': 141, 'value': '77.6'}, {'id': 5092464893, 'qualifierId': 213, 'value': '6.20'}, {'id': 5092464887, 'qualifierId': 140, 'value': '75.9'}, {'id': 5092464885, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092464891, 'qualifierId': 212, 'value': '8.7'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;8,7;;;6,2;75,9;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;75,9;77,6;;;;;;;;0;46;21;Crown Legacy;2781;DL;1,0
2698800141;385;49;1;46;23;8o8m08he36u0j4w08aj2iodn8;1;87,1;72,6;2024-07-01T00:24:20.965Z;2024-07-03T06:10:26Z;[];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dpnd9apr7pvehvnwqne9dmrkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;46;23;Crown Legacy;2783;FW;1,0
2698800169;386;1;1;46;28;8o8m08he36u0j4w08aj2iodn8;1;87,3;71,5;2024-07-01T00:24:25.522Z;2024-07-01T00:24:28Z;[{'id': 5092465015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092465019, 'qualifierId': 141, 'value': '57.8'}, {'id': 5092465017, 'qualifierId': 140, 'value': '81.8'}, {'id': 5092465023, 'qualifierId': 213, 'value': '4.16'}, {'id': 5092465021, 'qualifierId': 212, 'value': '11.0'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;11,0;;;4,16;81,8;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;81,8;57,8;;;;;;;;0;46;28;Crown Legacy;2788;FW;1,0
2698800179;387;1;1;46;30;8o8m08he36u0j4w08aj2iodn8;1;81,2;59,3;2024-07-01T00:24:28.161Z;2024-07-01T00:24:30Z;[{'id': 5092465101, 'qualifierId': 213, 'value': '4.70'}, {'id': 5092465097, 'qualifierId': 141, 'value': '49.6'}, {'id': 5092465095, 'qualifierId': 140, 'value': '81.1'}, {'id': 5092465099, 'qualifierId': 212, 'value': '6.6'}, {'id': 5092465093, 'qualifierId': 56, 'value': 'Center'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;6,6;;;4,7;81,1;49,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;81,1;49,6;;;;;;;;0;46;30;Crown Legacy;2790;FW;1,0
2698800207;388;1;1;46;32;8o8m08he36u0j4w08aj2iodn8;1;80,6;57,6;2024-07-01T00:24:30.353Z;2024-07-01T00:24:42Z;[{'id': 5092465211, 'qualifierId': 213, 'value': '0.52'}, {'id': 5092465209, 'qualifierId': 212, 'value': '11.9'}, {'id': 5092465203, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092465473, 'qualifierId': 154}, {'id': 5092465207, 'qualifierId': 141, 'value': '66.3'}, {'id': 5092465205, 'qualifierId': 140, 'value': '90.4'}, {'id': 5092465471, 'qualifierId': 210, 'value': '15'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;1,0;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;11,9;;;0,52;90,4;66,3;;;;;;;;;;;;;;;;;;;;;;;1,0;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;90,4;66,3;;;;;;;;0;46;32;Crown Legacy;2792;MC;1,0
2698800213;389;15;1;46;33;8o8m08he36u0j4w08aj2iodn8;1;96,9;64,2;2024-07-01T00:24:31.298Z;2024-07-03T06:11:06Z;[{'id': 5092465245, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092465487, 'qualifierId': 78}, {'id': 5092465491, 'qualifierId': 154}, {'id': 5092465319, 'qualifierId': 72}, {'id': 5092465489, 'qualifierId': 29}, {'id': 5092465243, 'qualifierId': 65}, {'id': 5092465505, 'qualifierId': 147, 'value': '55.4'}, {'id': 5092465497, 'qualifierId': 102, 'value': '51.1'}, {'id': 5092465241, 'qualifierId': 22}, {'id': 5092465525, 'qualifierId': 233, 'value': '338'}, {'id': 5092465499, 'qualifierId': 103, 'value': '13.9'}, {'id': 5092465503, 'qualifierId': 146, 'value': '98.8'}, {'id': 5092465493, 'qualifierId': 55, 'value': '388'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dpnd9apr7pvehvnwqne9dmrkk;Attempt Saved;;;;;;;;;;;;;;;;;;338,0;;;;;;;;;;;;;;;;;;;;1,0;;1,0;1,0;13,9;;;51,1;;;;388,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;98,8;;55,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;98,8;55,4;51,1;13.9;388,0;afdz1ibldn2vc8gtezyw8tqay;;0;46;33;Crown Legacy;2793;FW;1,0
2698800211;338;10;1;46;33;6ubc4y1v6hr63mca7ica4hp90;1;0,9;45,7;2024-07-01T00:24:31.398Z;2024-07-03T06:11:13Z;[{'id': 5092465233, 'qualifierId': 178}, {'id': 5092465361, 'qualifierId': 233, 'value': '389'}, {'id': 5092465231, 'qualifierId': 173}, {'id': 5092465693, 'qualifierId': 182}, {'id': 5093725263, 'qualifierId': 377}, {'id': 5092465237, 'qualifierId': 56, 'value': 'Back'}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dpnd9apr7pvehvnwqne9dmrkk;Save;;;;;;;;;;;;;;;;;;389,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;46;33;Chicago Fire II;2793;GK;1,0
2698800233;339;6;1;46;37;6ubc4y1v6hr63mca7ica4hp90;0;2,4;41,2;2024-07-01T00:24:34.850Z;2024-07-03T06:11:17Z;[{'id': 5092465383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092465391, 'qualifierId': 233, 'value': '390'}, {'id': 5092465385, 'qualifierId': 73}];aiifscgp07zvj7thb3p3huelm;G. Marks;;;dpnd9apr7pvehvnwqne9dmrkk;Corner Awarded;;;;;;;;;;;;;;;;;;390,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;46;37;Chicago Fire II;2797;GK;1,0
2698800215;390;6;1;46;37;8o8m08he36u0j4w08aj2iodn8;1;97,6;58,8;2024-07-01T00:24:34.850Z;2024-07-01T00:24:40Z;[{'id': 5092465255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092465257, 'qualifierId': 73}, {'id': 5092465387, 'qualifierId': 233, 'value': '339'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;dpnd9apr7pvehvnwqne9dmrkk;Corner Awarded;;;;;;;;;;;;;;;;;;339,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;46;37;Crown Legacy;2797;FW;1,0
2698800437;391;1;1;47;13;8o8m08he36u0j4w08aj2iodn8;1;99,5;99,5;2024-07-01T00:25:10.881Z;2024-07-03T06:11:25Z;[{'id': 5092466507, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092466505, 'qualifierId': 223}, {'id': 5092466511, 'qualifierId': 141, 'value': '44.2'}, {'id': 5092466499, 'qualifierId': 2}, {'id': 5092466509, 'qualifierId': 140, 'value': '89.2'}, {'id': 5093725307, 'qualifierId': 20}, {'id': 5092466503, 'qualifierId': 155}, {'id': 5092466513, 'qualifierId': 212, 'value': '39.1'}, {'id': 5092466501, 'qualifierId': 6}, {'id': 5092466517, 'qualifierId': 1}, {'id': 5092466515, 'qualifierId': 213, 'value': '4.43'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;39,1;;;4,43;89,2;44,2;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;89,2;44,2;;;;;;;;0;47;13;Crown Legacy;2833;DR;1,0
2698800937;346;43;1;47;14;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-01T00:25:11.415Z;2024-07-01T00:30:03Z;[{'id': 5092469577, 'qualifierId': 141, 'value': '55.6'}, {'id': 5092469579, 'qualifierId': 212, 'value': '21.6'}, {'id': 5092469575, 'qualifierId': 140, 'value': '30.8'}, {'id': 5092469581, 'qualifierId': 213, 'value': '0.07'}, {'id': 5092474685, 'qualifierId': 144, 'value': '12'}, {'id': 5092469573, 'qualifierId': 56, 'value': 'Back'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;dpnd9apr7pvehvnwqne9dmrkk;Deleted event;;;;;;;;;;21,6;;;0,07;30,8;55,6;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;30,8;55,6;;;;;;;;0;47;14;Chicago Fire II;2834;DC;1,0
2698801829;398;61;1;47;14;8o8m08he36u0j4w08aj2iodn8;1;86,0;50,0;2024-07-01T00:25:11.415Z;2024-07-03T06:11:39Z;[{'id': 5092474571, 'qualifierId': 56, 'value': 'Center'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;1,0;dpnd9apr7pvehvnwqne9dmrkk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;47;14;Crown Legacy;2834;DC;1,0
2698800447;392;15;1;47;15;8o8m08he36u0j4w08aj2iodn8;1;75,7;44,2;2024-07-01T00:25:12.746Z;2024-07-03T06:12:03Z;[{'id': 5092467841, 'qualifierId': 82}, {'id': 5092471023, 'qualifierId': 72}, {'id': 5092474817, 'qualifierId': 29}, {'id': 5092467875, 'qualifierId': 146, 'value': '85.3'}, {'id': 5093725427, 'qualifierId': 76}, {'id': 5092471025, 'qualifierId': 328}, {'id': 5092471765, 'qualifierId': 25}, {'id': 5092467909, 'qualifierId': 233, 'value': '340'}, {'id': 5092474823, 'qualifierId': 55, 'value': '398'}, {'id': 5092467881, 'qualifierId': 231, 'value': '48.6'}, {'id': 5092467879, 'qualifierId': 230, 'value': '98.1'}, {'id': 5092467877, 'qualifierId': 147, 'value': '47.5'}, {'id': 5092467869, 'qualifierId': 102, 'value': '52.5'}, {'id': 5092466567, 'qualifierId': 18}, {'id': 5092467871, 'qualifierId': 103, 'value': '19'}, {'id': 5092466569, 'qualifierId': 56, 'value': 'Center'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;dpnd9apr7pvehvnwqne9dmrkk;Attempt Saved;;;;;;;;;;;;;;;;;;340,0;;;;;;;;;;;;;;;;;;;;;;;1,0;19,0;;;52,5;;;48,6;398,0;;;;1,0;;98,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;85,3;1,0;47,5;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;85,3;47,5;52,5;19;398,0;84oe7sbhy91b5xvbo2w28i7f8;;0;47;15;Crown Legacy;2835;MC;1,0
2698800431;340;10;1;47;15;6ubc4y1v6hr63mca7ica4hp90;1;13,6;53,4;2024-07-01T00:25:12.846Z;2024-07-03T06:11:47Z;[{'id': 5092467913, 'qualifierId': 233, 'value': '392'}, {'id': 5092466459, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092466457, 'qualifierId': 94}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Save;;;;;;;;;;;;;;;;;;392,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;15;Chicago Fire II;2835;FWL;1,0
2698800459;393;15;1;47;18;8o8m08he36u0j4w08aj2iodn8;1;71,6;43,2;2024-07-01T00:25:15.720Z;2024-07-03T06:12:35Z;[{'id': 5092467949, 'qualifierId': 82}, {'id': 5093725509, 'qualifierId': 215}, {'id': 5092468023, 'qualifierId': 102, 'value': '51.0'}, {'id': 5092468031, 'qualifierId': 147, 'value': '45.5'}, {'id': 5092468029, 'qualifierId': 146, 'value': '79.9'}, {'id': 5092468025, 'qualifierId': 103, 'value': '19'}, {'id': 5092468027, 'qualifierId': 458}, {'id': 5092468037, 'qualifierId': 233, 'value': '342'}, {'id': 5092468035, 'qualifierId': 231, 'value': '47.1'}, {'id': 5092471609, 'qualifierId': 328}, {'id': 5092466635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092466633, 'qualifierId': 18}, {'id': 5092468021, 'qualifierId': 78}, {'id': 5092467941, 'qualifierId': 20}, {'id': 5092468033, 'qualifierId': 230, 'value': '97.5'}, {'id': 5092471607, 'qualifierId': 25}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dpnd9apr7pvehvnwqne9dmrkk;Attempt Saved;;;;;;;;;;;;;;;;;;342,0;;;;;;;;;;;;;;;;;;;;;;;;19,0;;;51,0;;;47,1;;1,0;;;1,0;;97,5;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;79,9;1,0;45,5;;;;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;79,9;45,5;51,0;19;;;;0;47;18;Crown Legacy;2838;DC;1,0
2698800499;342;10;1;47;18;6ubc4y1v6hr63mca7ica4hp90;1;7,5;54,0;2024-07-01T00:25:15.820Z;2024-07-03T06:12:17Z;[{'id': 5092468057, 'qualifierId': 233, 'value': '393'}, {'id': 5092466851, 'qualifierId': 94}, {'id': 5092466853, 'qualifierId': 56, 'value': 'Back'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Save;;;;;;;;;;;;;;;;;;393,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;18;Chicago Fire II;2838;FWL;1,0
2698800445;341;43;1;47;21;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-07-01T00:25:18.989Z;2024-07-01T00:25:33Z;[{'id': 5092466559, 'qualifierId': 346, 'value': '0'}, {'id': 5092466557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092467103, 'qualifierId': 144, 'value': '5'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;21;Chicago Fire II;2841;FWL;1,0
2698800503;343;6;1;47;22;6ubc4y1v6hr63mca7ica4hp90;0;19,8;55,4;2024-07-01T00:25:20.413Z;2024-07-03T06:12:44Z;[{'id': 5092466893, 'qualifierId': 73}, {'id': 5092467167, 'qualifierId': 233, 'value': '394'}, {'id': 5092466889, 'qualifierId': 56, 'value': 'Back'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Corner Awarded;;;;;;;;;;;;;;;;;;394,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;22;Chicago Fire II;2842;FWL;1,0
2698800465;394;6;1;47;22;8o8m08he36u0j4w08aj2iodn8;1;80,2;44,6;2024-07-01T00:25:20.413Z;2024-07-01T00:41:11Z;[{'id': 5092466675, 'qualifierId': 73}, {'id': 5092466673, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092467163, 'qualifierId': 233, 'value': '343'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;dpnd9apr7pvehvnwqne9dmrkk;Corner Awarded;;;;;;;;;;;;;;;;;;343,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;47;22;Crown Legacy;2842;DC;1,0
2698800617;395;1;1;47;49;8o8m08he36u0j4w08aj2iodn8;0;99,5;99,5;2024-07-01T00:25:47.002Z;2024-07-03T06:12:59Z;[{'id': 5092467559, 'qualifierId': 212, 'value': '57.5'}, {'id': 5093725573, 'qualifierId': 20}, {'id': 5093725587, 'qualifierId': 345}, {'id': 5092467553, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092467557, 'qualifierId': 141, 'value': '14.9'}, {'id': 5092467555, 'qualifierId': 140, 'value': '100.0'}, {'id': 5092467561, 'qualifierId': 213, 'value': '4.74'}, {'id': 5092467549, 'qualifierId': 223}, {'id': 5092467533, 'qualifierId': 2}, {'id': 5092467667, 'qualifierId': 1}, {'id': 5092467539, 'qualifierId': 6}, {'id': 5092467543, 'qualifierId': 155}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dpnd9apr7pvehvnwqne9dmrkk;Pass;;;;;;;;;;57,5;;;4,74;100,0;14,9;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;100,0;14,9;;;;;;;;0;47;49;Crown Legacy;2869;DR;1,0
2698800631;344;5;1;47;51;6ubc4y1v6hr63mca7ica4hp90;1;-1,2;78,5;2024-07-01T00:25:49.374Z;2024-07-01T00:25:51Z;[{'id': 5092467673, 'qualifierId': 233, 'value': '396'}, {'id': 5092467639, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092467641, 'qualifierId': 346}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;dpnd9apr7pvehvnwqne9dmrkk;Out;;;;;;;;;;;;;;;;;;396,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;47;51;Chicago Fire II;2871;FWL;1,0
2698800633;396;5;1;47;51;8o8m08he36u0j4w08aj2iodn8;0;101,2;21,5;2024-07-01T00:25:49.374Z;2024-07-01T00:41:08Z;[{'id': 5092467685, 'qualifierId': 233, 'value': '344'}, {'id': 5092467671, 'qualifierId': 346}, {'id': 5092467669, 'qualifierId': 56, 'value': 'Center'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dpnd9apr7pvehvnwqne9dmrkk;Out;;;;;;;;;;;;;;;;;;344,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;47;51;Crown Legacy;2871;DR;1,0
