id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_TeamFormation;value_TeamKit;value_Captain;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_Chipped;value_LongBall;value_KeeperThrow;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Cross;value_SwitchOfPlay;value_BlockedPass;value_Assist;value_Left;value_RegularPlay;value_IndividualPlay;value_GoalmouthY;value_GoalmouthZ;value_GkX;value_Assisted;value_RelatedEventId;value_35Centre;value_GkY;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_Launch;value_Head;value_LayOff;value_DeletedEventType;value_Direct;value_Handball;value_YellowCard;value_NotRetreating;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_IntentionalAssist;value_CloseHigh;value_FirstTouch;value_LeftFooted;value_BoxCentre;value_Foul;value_AttemptedTackle;value_FlickOn;value_OutOfPlay;value_HighLeft;value_OutOfBoxCentre;value_GoalShotGameClock;value_HitWoodwork;value_HitBar;value_GoalShotTimestamp;value_BlockedY;value_KickOff;value_NotAssisted;value_HighCentre;value_BlockedX;value_Hands;value_ParriedSafe;value_Reaching;value_InSwinger;value_CornerTaken;value_High;value_SecondYellow;value_RecklessOffence;value_GkKickFromHands;value_PlayersCaughtOffside;value_Indirect;value_Blocked;value_LowRight;value_SixYardBlocked;value_Volley;value_DefBlock;value_Right;value_FromCorner;value_CloseLeft;value_AerialFoul;value_LowCentre;value_ParriedDanger;value_Diving;value_HighRight;value_ShirtPull/Holding;value_TacticalFoul;value_BigChance;value_SetPiece;value_Injury;value_InjuredPlayerId;value_HighClaim;value_SwerveRight;value_BoxRight;value_Minutes;value_CloseRight;value_NotPastGoalLine;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tap;value_BoxDeepRight;value_Standing;value_Collected;value_OverArm;value_BoxLeft;value_LowLeft;value_GkHoof;value_OwnPlayer;value_OwnShotBlocked;value_Stooping;value_BlockedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713014979;545;43;2;74;8;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:08:52.304Z;2024-08-25T01:08:56Z;[{'id': 5170972953, 'qualifierId': 144, 'value': '49'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;euott0tjh2b3wppm63c9url78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;74;8;Carolina Core;4448;AMC;1,0
2713015051;546;1;2;74;13;csntc7hucmo21gknxc5y0kc4q;1;53,2;22,9;2024-08-25T01:08:56.672Z;2024-08-25T01:08:58Z;[{'id': 5170973095, 'qualifierId': 213, 'value': '4.27'}, {'id': 5170973087, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170973091, 'qualifierId': 141, 'value': '4.3'}, {'id': 5170973093, 'qualifierId': 212, 'value': '14.0'}, {'id': 5170973089, 'qualifierId': 140, 'value': '47.5'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;14,0;47,5;4,3;;4,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;47,5;4,3;;;;;;;0;0;74;13;Carolina Core;4453;AMC;1,0
2713015061;547;1;2;74;15;csntc7hucmo21gknxc5y0kc4q;0;47,5;4,3;2024-08-25T01:08:58.351Z;2024-08-25T01:40:26Z;[{'id': 5170973155, 'qualifierId': 56, 'value': 'Right'}, {'id': 5170973163, 'qualifierId': 213, 'value': '0.08'}, {'id': 5170973159, 'qualifierId': 141, 'value': '7.7'}, {'id': 5170973157, 'qualifierId': 140, 'value': '74.6'}, {'id': 5171102055, 'qualifierId': 155}, {'id': 5170973161, 'qualifierId': 212, 'value': '28.5'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;28,5;74,6;7,7;;0,08;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;74,6;7,7;;;;;;;0;0;74;15;Carolina Core;4455;DR;1,0
2713015075;716;49;2;74;16;2nnef9tr9g7m2s6n873qif95g;1;14,4;96,2;2024-08-25T01:09:00.186Z;2024-08-25T01:09:00Z;[];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;euott0tjh2b3wppm63c9url78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;16;New England II;4456;DC;1,0
2713015117;717;61;2;74;20;2nnef9tr9g7m2s6n873qif95g;0;7,9;95,4;2024-08-25T01:09:03.467Z;2024-08-25T01:09:03Z;[{'id': 5170973527, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;euott0tjh2b3wppm63c9url78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;20;New England II;4460;DC;1,0
2713015263;549;5;2;74;21;csntc7hucmo21gknxc5y0kc4q;1;88,4;-1,0;2024-08-25T01:09:04.506Z;2024-08-25T01:57:43Z;[{'id': 5170974317, 'qualifierId': 347}, {'id': 5170974315, 'qualifierId': 56, 'value': 'Right'}, {'id': 5171123871, 'qualifierId': 233, 'value': '718'}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;euott0tjh2b3wppm63c9url78;Out;;;;;;;;;;;;;;;;;;718,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;74;21;Carolina Core;4461;GK;1,0
2713015255;718;5;2;74;21;2nnef9tr9g7m2s6n873qif95g;0;11,6;101,0;2024-08-25T01:09:04.506Z;2024-08-25T01:50:34Z;[{'id': 5171123879, 'qualifierId': 233, 'value': '549'}, {'id': 5170974283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170974285, 'qualifierId': 347}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;euott0tjh2b3wppm63c9url78;Out;;;;;;;;;;;;;;;;;;549,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;21;New England II;4461;DC;1,0
2713015815;550;27;2;75;5;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:09:48.976Z;2024-08-25T01:32:50Z;[{'id': 5170977245, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5171079139, 'qualifierId': 233, 'value': '719'}, {'id': 5170977247, 'qualifierId': 53, 'value': '9a5pacvk3wisje1491zslwkr8'}];;;;;euott0tjh2b3wppm63c9url78;Start delay;;;;;;;;;;;;;;;;;;719,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;75;5;Carolina Core;4505;;
2713016117;719;27;2;75;5;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-25T01:09:48.976Z;2024-08-25T01:32:50Z;[{'id': 5171079111, 'qualifierId': 233, 'value': '550'}];;;;;euott0tjh2b3wppm63c9url78;Start delay;;;;;;;;;;;;;;;;;;550,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;75;5;New England II;4505;;
2713017035;551;18;2;76;39;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:11:22.566Z;2024-08-25T01:11:24Z;[{'id': 5170983879, 'qualifierId': 59, 'value': '88'}, {'id': 5170983875, 'qualifierId': 41}, {'id': 5170984005, 'qualifierId': 55, 'value': '552'}, {'id': 5170983877, 'qualifierId': 44, 'value': 'Defender'}];9a5pacvk3wisje1491zslwkr8;S. Kinner;;;euott0tjh2b3wppm63c9url78;Player off;;;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;552,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;552,0;5adul4r3hifu5x4tv8efr05ey;0;0;76;39;Carolina Core;4599;DL;1,0
2713017047;552;19;2;76;39;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:11:22.567Z;2024-08-25T01:11:24Z;[{'id': 5170983979, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5170983955, 'qualifierId': 41}, {'id': 5170983973, 'qualifierId': 293, 'value': '5'}, {'id': 5170983983, 'qualifierId': 55, 'value': '551'}, {'id': 5170983969, 'qualifierId': 292, 'value': '4'}, {'id': 5170983961, 'qualifierId': 145, 'value': '5'}, {'id': 5170983965, 'qualifierId': 59, 'value': '13'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;euott0tjh2b3wppm63c9url78;Player on;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;551,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;4,0;5,0;5,0;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;551,0;9a5pacvk3wisje1491zslwkr8;0;0;76;39;Carolina Core;4599;Sub;1,0
2713018319;562;40;2;76;40;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:11:24.106Z;2024-08-25T01:13:19Z;[{'id': 5170991511, 'qualifierId': 59, 'value': '73, 41, 32, 13, 17, 31, 16, 39, 22, 11, 42, 45, 23, 19, 30, 54, 27'}, {'id': 5170991509, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5170991515, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5170991507, 'qualifierId': 30, 'value': 'opnutov04c33y3gq2fjpkaac, dc8u2bssrhxycx8vtn0kutp4a, bzv3yqbc7ttf7fftbm2nelxck, 5adul4r3hifu5x4tv8efr05ey, 40qi53orb0eur2jevowkvrcb8, et772m1f5cqceeffckpnty1p0, anysxg2z6niqapc5m3f4tzims, 69ypla76c710iv0yegix1maz8, 4iepghv4p490fxo5s429qeicq, 6han4f5xq1d0ii0ol2drgi4bu, c1z6mxuhvuegd4c5b3hau93ze, bnspew1iw2jxr1s3a5oubp4ic, akwjik09wytzzr3yras0diqz8, 5e00w1rqym73habcl01wm7jtg, dbyiafdyf93b8rtpceqitgopg, c8wq3ofarkeeisqr49fhrvwno, 6j4ibkpbos6w5ikle58u2vo'}, {'id': 5170991513, 'qualifierId': 130, 'value': '8'}, {'id': 5170991517, 'qualifierId': 194, 'value': 'dc8u2bssrhxycx8vtn0kutp4a'}];;;;;euott0tjh2b3wppm63c9url78;Formation change;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;76;40;Carolina Core;4600;;
2713017169;553;28;2;76;49;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-25T01:11:32.951Z;2024-08-25T01:32:50Z;[{'id': 5171079175, 'qualifierId': 233, 'value': '721'}, {'id': 5170984643, 'qualifierId': 55, 'value': '550'}];;;;;euott0tjh2b3wppm63c9url78;End delay;;;;;;;;;;;;;;;;;;721,0;;;;;;;;;;;;;;550,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;550,0;;0;0;76;49;Carolina Core;4609;;
2713017263;721;28;2;76;49;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-08-25T01:11:32.951Z;2024-08-25T01:32:50Z;[{'id': 5170985259, 'qualifierId': 55, 'value': '719'}, {'id': 5171079159, 'qualifierId': 233, 'value': '553'}];;;;;euott0tjh2b3wppm63c9url78;End delay;;;;;;;;;;;;;;;;;;553,0;;;;;;;;;;;;;;719,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;719,0;;0;0;76;49;New England II;4609;;
2713017187;554;1;2;76;50;csntc7hucmo21gknxc5y0kc4q;0;83,0;0,0;2024-08-25T01:11:33.623Z;2024-08-25T01:57:45Z;[{'id': 5170984753, 'qualifierId': 56, 'value': 'Right'}, {'id': 5170984751, 'qualifierId': 107}, {'id': 5170984755, 'qualifierId': 140, 'value': '88.2'}, {'id': 5170984759, 'qualifierId': 141, 'value': '14.6'}, {'id': 5170984761, 'qualifierId': 212, 'value': '11.6'}, {'id': 5170984763, 'qualifierId': 213, 'value': '1.08'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;11,6;88,2;14,6;;1,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;88,2;14,6;;;;;;;0;0;76;50;Carolina Core;4610;DR;1,0
2713017293;722;8;2;76;54;2nnef9tr9g7m2s6n873qif95g;1;4,9;81,5;2024-08-25T01:11:37.809Z;2024-08-25T01:37:41Z;[{'id': 5170985409, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;euott0tjh2b3wppm63c9url78;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;76;54;New England II;4614;DC;1,0
2713017243;555;6;2;76;55;csntc7hucmo21gknxc5y0kc4q;1;97,1;17,5;2024-08-25T01:11:38.656Z;2024-08-25T01:27:36Z;[{'id': 5170985173, 'qualifierId': 75}, {'id': 5170985171, 'qualifierId': 56, 'value': 'Right'}, {'id': 5171057729, 'qualifierId': 233, 'value': '723'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;euott0tjh2b3wppm63c9url78;Corner Awarded;;;;;;;;;;;;;;;;;;723,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;76;55;Carolina Core;4615;DR;1,0
2713017305;723;6;2;76;55;2nnef9tr9g7m2s6n873qif95g;0;2,9;82,5;2024-08-25T01:11:38.656Z;2024-08-25T01:27:36Z;[{'id': 5170985571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170985573, 'qualifierId': 73}, {'id': 5171057733, 'qualifierId': 233, 'value': '555'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;euott0tjh2b3wppm63c9url78;Corner Awarded;;;;;;;;;;;;;;;;;;555,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;76;55;New England II;4615;FW;1,0
2713017585;556;1;2;77;16;csntc7hucmo21gknxc5y0kc4q;1;99,5;0,5;2024-08-25T01:11:59.927Z;2024-08-25T01:12:13Z;[{'id': 5170987193, 'qualifierId': 141, 'value': '2.6'}, {'id': 5170987187, 'qualifierId': 6}, {'id': 5170987195, 'qualifierId': 212, 'value': '14.7'}, {'id': 5170987191, 'qualifierId': 140, 'value': '85.6'}, {'id': 5170987197, 'qualifierId': 213, 'value': '3.04'}, {'id': 5170987189, 'qualifierId': 56, 'value': 'Right'}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;14,7;85,6;2,6;;3,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;85,6;2,6;;;;;;;0;0;77;16;Carolina Core;4636;AMC;1,0
2713017593;557;50;2;77;28;csntc7hucmo21gknxc5y0kc4q;1;88,2;5,8;2024-08-25T01:12:11.416Z;2024-08-25T01:12:14Z;[{'id': 5170987233, 'qualifierId': 286}, {'id': 5170987315, 'qualifierId': 233, 'value': '724'}, {'id': 5170987231, 'qualifierId': 56, 'value': 'Right'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;euott0tjh2b3wppm63c9url78;Dispossessed;;;;;;;;;;;;;;;;;;724,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;77;28;Carolina Core;4648;AML;1,0
2713017597;724;7;2;77;28;2nnef9tr9g7m2s6n873qif95g;0;11,8;94,2;2024-08-25T01:12:11.417Z;2024-08-25T01:12:14Z;[{'id': 5170987259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170987275, 'qualifierId': 233, 'value': '557'}, {'id': 5170987261, 'qualifierId': 285}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;euott0tjh2b3wppm63c9url78;Tackle;;;;;;;;;;;;;;;;;;557,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;77;28;New England II;4648;DMR;1,0
2713017657;558;1;2;77;30;csntc7hucmo21gknxc5y0kc4q;1;83,0;4,7;2024-08-25T01:12:13.575Z;2024-08-25T01:12:16Z;[{'id': 5170987591, 'qualifierId': 140, 'value': '71.6'}, {'id': 5170987599, 'qualifierId': 213, 'value': '3.20'}, {'id': 5170987593, 'qualifierId': 141, 'value': '3.7'}, {'id': 5170987597, 'qualifierId': 212, 'value': '12.0'}, {'id': 5170987589, 'qualifierId': 56, 'value': 'Right'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;12,0;71,6;3,7;;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;71,6;3,7;;;;;;;0;0;77;30;Carolina Core;4650;AML;1,0
2713017699;559;1;2;77;33;csntc7hucmo21gknxc5y0kc4q;1;67,8;4,1;2024-08-25T01:12:16.350Z;2024-08-25T01:12:19Z;[{'id': 5170987829, 'qualifierId': 212, 'value': '14.4'}, {'id': 5170987821, 'qualifierId': 56, 'value': 'Right'}, {'id': 5170987825, 'qualifierId': 141, 'value': '5.9'}, {'id': 5170987823, 'qualifierId': 140, 'value': '54.1'}, {'id': 5170987839, 'qualifierId': 213, 'value': '3.06'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;14,4;54,1;5,9;;3,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;54,1;5,9;;;;;;;0;0;77;33;Carolina Core;4653;Sub;1,0
2713017715;560;1;2;77;35;csntc7hucmo21gknxc5y0kc4q;0;54,7;7,6;2024-08-25T01:12:19.095Z;2024-08-25T01:12:20Z;[{'id': 5170987913, 'qualifierId': 213, 'value': '6.27'}, {'id': 5170987915, 'qualifierId': 1}, {'id': 5170987911, 'qualifierId': 212, 'value': '32.0'}, {'id': 5170987903, 'qualifierId': 56, 'value': 'Right'}, {'id': 5170987901, 'qualifierId': 155}, {'id': 5170987905, 'qualifierId': 140, 'value': '85.2'}, {'id': 5170987909, 'qualifierId': 141, 'value': '6.8'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;32,0;85,2;6,8;;6,27;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;85,2;6,8;;;;;;;0;0;77;35;Carolina Core;4655;DR;1,0
2713017757;725;1;2;77;36;2nnef9tr9g7m2s6n873qif95g;1;22,0;92,4;2024-08-25T01:12:19.641Z;2024-08-25T01:12:21Z;[{'id': 5170988123, 'qualifierId': 213, 'value': '4.94'}, {'id': 5170988117, 'qualifierId': 140, 'value': '23.6'}, {'id': 5170988113, 'qualifierId': 3}, {'id': 5170988121, 'qualifierId': 212, 'value': '7.4'}, {'id': 5170988119, 'qualifierId': 141, 'value': '81.8'}, {'id': 5170988115, 'qualifierId': 56, 'value': 'Back'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;7,4;23,6;81,8;;4,94;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,6;81,8;;;;;;;0;0;77;36;New England II;4656;DMR;1,0
2713017771;726;1;2;77;38;2nnef9tr9g7m2s6n873qif95g;0;23,6;80,6;2024-08-25T01:12:21.803Z;2024-08-25T01:12:22Z;[{'id': 5170988213, 'qualifierId': 212, 'value': '20.5'}, {'id': 5170988207, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170988211, 'qualifierId': 141, 'value': '80.2'}, {'id': 5170988215, 'qualifierId': 213, 'value': '6.27'}, {'id': 5170988217, 'qualifierId': 1}, {'id': 5170988209, 'qualifierId': 140, 'value': '43.1'}, {'id': 5170988205, 'qualifierId': 157}];1d3o1u737jwck27g5ql2pp3vt;O. Ramos;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;20,5;43,1;80,2;;6,27;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,1;80,2;;;;;;;0;0;77;38;New England II;4658;Sub;1,0
2713017823;727;1;2;77;42;2nnef9tr9g7m2s6n873qif95g;1;40,8;79,0;2024-08-25T01:12:25.513Z;2024-08-25T01:12:26Z;[{'id': 5170988529, 'qualifierId': 213, 'value': '4.87'}, {'id': 5170988525, 'qualifierId': 141, 'value': '61.8'}, {'id': 5170988521, 'qualifierId': 56, 'value': 'Back'}, {'id': 5170988519, 'qualifierId': 3}, {'id': 5170988527, 'qualifierId': 212, 'value': '11.8'}, {'id': 5170988523, 'qualifierId': 140, 'value': '42.6'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;euott0tjh2b3wppm63c9url78;Pass;;;;;;;;;;11,8;42,6;61,8;;4,87;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;42,6;61,8;;;;;;;0;0;77;42;New England II;4662;Sub;1,0
