id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_Zone;value_TouchTypeControl;value_Direct;value_AttemptedTackle;value_OppositeRelatedEventId;value_Foul;value_Offensive;value_Defensive;value_FreeKickTaken;value_Launch;value_LongBall;value_Chipped;value_DeletedEventType;value_HeadPass;value_IntendedTackleTarget;value_LayOff;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_GoalmouthZ;value_FirstTouch;value_BoxRight;value_GkY;value_RegularPlay;value_RightFooted;value_NotAssisted;value_GoalmouthY;value_GkX;value_High;value_NextEventGoalKick;value_GoalKick;value_InSwinger;value_Cross;value_LeftFooted;value_TakeOnSpace;value_FlickOn;value_OutSwinger;value_Head;value_OutOfPlay;value_TouchTypePass;value_Handball;value_Right;value_Left;value_CornerTaken;value_LowGkIntervention;value_KeeperThrow;value_Defensive1V1;value_Shove/Push;value_IndividualPlay;value_CloseRight;value_OutOfBoxCentre;value_FromCorner;value_Assist;value_IntentionalAssist;value_PullBack;value_RelatedEventId;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxCentre;value_Assisted;value_DefBlock;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_MediumGkIntervention;value_OverArm;value_Volley;value_HighLeft;value_MisHit;value_Low;value_ShirtPull/Holding;value_NotVisible;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_FreeKick;value_CloseLeft;value_RecklessOffence;value_YellowCard;value_LowCentre;value_Deflection;value_Collected;value_Diving;value_Hands;value_Minutes;value_VideoCoverageLost;value_EndType;value_Straight;value_FloatedCross;value_ThroughBall;value_HighRight;value_BigChance;value_GkHoof;value_LastLine;value_CloseHigh;value_BoxLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HighCentre;value_Standing;value_NotPastGoalLine;value_Weak;value_SetPiece;value_HighClaim;value_HighGkIntervention;value_ParriedSafe;value_Sliding;value_Feet;value_TacticalFoul;value_LeadingToAttempt;value_RelatedError1Id;value_1On1;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GkKickFromHands;value_SecondYellow;value_EnteringField;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2685282195;808;1;2;80;38;29nx7yxy1rdqv2oobqn5pjf8p;1;57,8;59,4;2024-05-11T01:44:19.599Z;2024-05-11T01:44:21Z;[{'id': 5018440631, 'qualifierId': 140, 'value': '62.8'}, {'id': 5018440633, 'qualifierId': 141, 'value': '13.5'}, {'id': 5018440637, 'qualifierId': 213, 'value': '4.88'}, {'id': 5018440629, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018440635, 'qualifierId': 212, 'value': '31.7'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,88;62,8;13,5;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;62,8;13,5;;;;;;;0;0;80;38;Huntsville City;4838;DC;1,0
2685282211;809;1;2;80;40;29nx7yxy1rdqv2oobqn5pjf8p;1;63,9;10,9;2024-05-11T01:44:21.823Z;2024-05-11T01:44:27Z;[{'id': 5018440763, 'qualifierId': 141, 'value': '18.9'}, {'id': 5018440761, 'qualifierId': 140, 'value': '86.2'}, {'id': 5018440767, 'qualifierId': 213, 'value': '0.23'}, {'id': 5018440765, 'qualifierId': 212, 'value': '24.0'}, {'id': 5018440759, 'qualifierId': 56, 'value': 'Right'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,23;86,2;18,9;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;86,2;18,9;;;;;;;0;0;80;40;Huntsville City;4840;DMR;1,0
2685282227;810;1;2;80;45;29nx7yxy1rdqv2oobqn5pjf8p;1;81,0;12,5;2024-05-11T01:44:27.023Z;2024-05-11T01:44:30Z;[{'id': 5018440827, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018440829, 'qualifierId': 140, 'value': '72.3'}, {'id': 5018440835, 'qualifierId': 213, 'value': '1.96'}, {'id': 5018440831, 'qualifierId': 141, 'value': '44.8'}, {'id': 5018440833, 'qualifierId': 212, 'value': '23.8'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,96;72,3;44,8;23,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;72,3;44,8;;;;;;;0;0;80;45;Huntsville City;4845;Sub;1,0
2685282241;811;1;2;80;48;29nx7yxy1rdqv2oobqn5pjf8p;1;72,3;44,8;2024-05-11T01:44:30.063Z;2024-05-11T01:44:33Z;[{'id': 5018440913, 'qualifierId': 213, 'value': '1.50'}, {'id': 5018440911, 'qualifierId': 212, 'value': '16.6'}, {'id': 5018440907, 'qualifierId': 140, 'value': '73.4'}, {'id': 5018440909, 'qualifierId': 141, 'value': '69.1'}, {'id': 5018440905, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,5;73,4;69,1;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;73,4;69,1;;;;;;;0;0;80;48;Huntsville City;4848;AMC;1,0
2685282249;812;1;2;80;51;29nx7yxy1rdqv2oobqn5pjf8p;1;73,4;69,1;2024-05-11T01:44:33.087Z;2024-05-11T01:44:36Z;[{'id': 5018440955, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018440957, 'qualifierId': 140, 'value': '85.1'}, {'id': 5018440959, 'qualifierId': 141, 'value': '83.6'}, {'id': 5018440961, 'qualifierId': 212, 'value': '15.8'}, {'id': 5018440963, 'qualifierId': 213, 'value': '0.68'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,68;85,1;83,6;15,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;85,1;83,6;;;;;;;0;0;80;51;Huntsville City;4851;MC;1,0
2685282271;813;1;2;80;55;29nx7yxy1rdqv2oobqn5pjf8p;1;85,2;83,5;2024-05-11T01:44:36.494Z;2024-05-11T01:44:41Z;[{'id': 5018441077, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018441085, 'qualifierId': 213, 'value': '2.71'}, {'id': 5018441079, 'qualifierId': 140, 'value': '78.0'}, {'id': 5018441083, 'qualifierId': 212, 'value': '8.3'}, {'id': 5018441081, 'qualifierId': 141, 'value': '88.6'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,71;78,0;88,6;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;78,0;88,6;;;;;;;0;0;80;55;Huntsville City;4855;DML;1,0
2685282291;814;1;2;81;0;29nx7yxy1rdqv2oobqn5pjf8p;1;72,5;85,4;2024-05-11T01:44:41.774Z;2024-05-11T01:44:45Z;[{'id': 5018441181, 'qualifierId': 212, 'value': '16.6'}, {'id': 5018441183, 'qualifierId': 213, 'value': '3.60'}, {'id': 5018441179, 'qualifierId': 141, 'value': '74.7'}, {'id': 5018441177, 'qualifierId': 140, 'value': '58.3'}, {'id': 5018441175, 'qualifierId': 56, 'value': 'Center'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,6;58,3;74,7;16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;58,3;74,7;;;;;;;0;0;81;0;Huntsville City;4860;MC;1,0
2685282303;815;1;2;81;3;29nx7yxy1rdqv2oobqn5pjf8p;1;58,3;74,7;2024-05-11T01:44:45.150Z;2024-05-11T01:44:47Z;[{'id': 5018441243, 'qualifierId': 141, 'value': '51.9'}, {'id': 5018441241, 'qualifierId': 140, 'value': '57.6'}, {'id': 5018441239, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018441247, 'qualifierId': 213, 'value': '4.67'}, {'id': 5018441245, 'qualifierId': 212, 'value': '15.5'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,67;57,6;51,9;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;57,6;51,9;;;;;;;0;0;81;3;Huntsville City;4863;DC;1,0
2685282329;816;1;2;81;5;29nx7yxy1rdqv2oobqn5pjf8p;1;57,6;51,9;2024-05-11T01:44:47.199Z;2024-05-11T01:44:49Z;[{'id': 5018441371, 'qualifierId': 213, 'value': '4.84'}, {'id': 5018441367, 'qualifierId': 141, 'value': '24.1'}, {'id': 5018441369, 'qualifierId': 212, 'value': '19.1'}, {'id': 5018441365, 'qualifierId': 140, 'value': '60.0'}, {'id': 5018441363, 'qualifierId': 56, 'value': 'Center'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,84;60,0;24,1;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;60,0;24,1;;;;;;;0;0;81;5;Huntsville City;4865;DC;1,0
2685282353;817;1;2;81;8;29nx7yxy1rdqv2oobqn5pjf8p;1;60,0;24,1;2024-05-11T01:44:49.726Z;2024-05-11T01:44:52Z;[{'id': 5018441523, 'qualifierId': 212, 'value': '16.4'}, {'id': 5018441517, 'qualifierId': 140, 'value': '68.9'}, {'id': 5018441519, 'qualifierId': 141, 'value': '4.3'}, {'id': 5018441515, 'qualifierId': 56, 'value': 'Right'}, {'id': 5018441525, 'qualifierId': 213, 'value': '5.32'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;5,32;68,9;4,3;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,9;4,3;;;;;;;0;0;81;8;Huntsville City;4868;DC;1,0
2685282373;818;1;2;81;10;29nx7yxy1rdqv2oobqn5pjf8p;1;68,9;4,3;2024-05-11T01:44:52.414Z;2024-05-11T01:44:54Z;[{'id': 5018441619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018441623, 'qualifierId': 141, 'value': '30.7'}, {'id': 5018441621, 'qualifierId': 140, 'value': '65.6'}, {'id': 5018441627, 'qualifierId': 213, 'value': '1.76'}, {'id': 5018441625, 'qualifierId': 212, 'value': '18.3'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,76;65,6;30,7;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,6;30,7;;;;;;;0;0;81;10;Huntsville City;4870;DMR;1,0
2685282381;819;1;2;81;13;29nx7yxy1rdqv2oobqn5pjf8p;1;65,6;30,7;2024-05-11T01:44:54.558Z;2024-05-11T01:44:56Z;[{'id': 5018441663, 'qualifierId': 212, 'value': '5.1'}, {'id': 5018441661, 'qualifierId': 141, 'value': '24.0'}, {'id': 5018441659, 'qualifierId': 140, 'value': '63.5'}, {'id': 5018441665, 'qualifierId': 213, 'value': '4.26'}, {'id': 5018441657, 'qualifierId': 56, 'value': 'Center'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;4,26;63,5;24,0;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;63,5;24,0;;;;;;;0;0;81;13;Huntsville City;4873;AMC;1,0
2685282399;820;1;2;81;15;29nx7yxy1rdqv2oobqn5pjf8p;1;63,5;24,0;2024-05-11T01:44:56.558Z;2024-05-11T01:44:58Z;[{'id': 5018441771, 'qualifierId': 140, 'value': '66.5'}, {'id': 5018441773, 'qualifierId': 141, 'value': '61.7'}, {'id': 5018441769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018441777, 'qualifierId': 213, 'value': '1.45'}, {'id': 5018441775, 'qualifierId': 212, 'value': '25.8'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,45;66,5;61,7;25,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;66,5;61,7;;;;;;;0;0;81;15;Huntsville City;4875;Sub;1,0
2685282405;821;1;2;81;16;29nx7yxy1rdqv2oobqn5pjf8p;1;66,5;61,7;2024-05-11T01:44:58.158Z;2024-05-11T01:44:59Z;[{'id': 5018441803, 'qualifierId': 212, 'value': '11.5'}, {'id': 5018441801, 'qualifierId': 141, 'value': '69.6'}, {'id': 5018441805, 'qualifierId': 213, 'value': '2.66'}, {'id': 5018441797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018441799, 'qualifierId': 140, 'value': '56.8'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;2,66;56,8;69,6;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;56,8;69,6;;;;;;;0;0;81;16;Huntsville City;4876;MC;1,0
2685282431;822;1;2;81;17;29nx7yxy1rdqv2oobqn5pjf8p;1;56,8;69,6;2024-05-11T01:44:59.231Z;2024-05-11T01:45:04Z;[{'id': 5018441939, 'qualifierId': 140, 'value': '69.7'}, {'id': 5018441943, 'qualifierId': 212, 'value': '16.2'}, {'id': 5018441941, 'qualifierId': 141, 'value': '82.6'}, {'id': 5018441937, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018441945, 'qualifierId': 213, 'value': '0.58'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,58;69,7;82,6;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;69,7;82,6;;;;;;;0;0;81;17;Huntsville City;4877;DC;1,0
2685282441;823;1;2;81;23;29nx7yxy1rdqv2oobqn5pjf8p;1;66,5;73,3;2024-05-11T01:45:04.511Z;2024-05-11T01:45:06Z;[{'id': 5018442001, 'qualifierId': 141, 'value': '63.0'}, {'id': 5018442003, 'qualifierId': 212, 'value': '13.4'}, {'id': 5018441997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018441999, 'qualifierId': 140, 'value': '55.6'}, {'id': 5018442005, 'qualifierId': 213, 'value': '3.69'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,69;55,6;63,0;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,6;63,0;;;;;;;0;0;81;23;Huntsville City;4883;FW;1,0
2685282465;824;1;2;81;25;29nx7yxy1rdqv2oobqn5pjf8p;1;55,6;63,0;2024-05-11T01:45:06.462Z;2024-05-11T01:45:08Z;[{'id': 5018442115, 'qualifierId': 213, 'value': '3.60'}, {'id': 5018442109, 'qualifierId': 140, 'value': '45.9'}, {'id': 5018442107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018442111, 'qualifierId': 141, 'value': '55.7'}, {'id': 5018442113, 'qualifierId': 212, 'value': '11.3'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,6;45,9;55,7;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;45,9;55,7;;;;;;;0;0;81;25;Huntsville City;4885;AMC;1,0
2685282483;825;1;2;81;27;29nx7yxy1rdqv2oobqn5pjf8p;1;45,9;56,0;2024-05-11T01:45:08.750Z;2024-05-11T01:45:11Z;[{'id': 5018442231, 'qualifierId': 140, 'value': '48.1'}, {'id': 5018442233, 'qualifierId': 141, 'value': '79.9'}, {'id': 5018442235, 'qualifierId': 212, 'value': '16.4'}, {'id': 5018442229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5018442237, 'qualifierId': 213, 'value': '1.43'}];c71n0j2gn476m4fzwxldxfms4;A. Ćurić;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;1,43;48,1;79,9;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;48,1;79,9;;;;;;;0;0;81;27;Huntsville City;4887;DC;1,0
2685282491;826;1;2;81;29;29nx7yxy1rdqv2oobqn5pjf8p;1;48,1;79,9;2024-05-11T01:45:11.342Z;2024-05-11T01:45:13Z;[{'id': 5018442293, 'qualifierId': 140, 'value': '64.9'}, {'id': 5018442291, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018442295, 'qualifierId': 141, 'value': '97.1'}, {'id': 5018442299, 'qualifierId': 213, 'value': '0.59'}, {'id': 5018442297, 'qualifierId': 212, 'value': '21.2'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,59;64,9;97,1;21,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;64,9;97,1;;;;;;;0;0;81;29;Huntsville City;4889;DC;1,0
2685282511;827;1;2;81;31;29nx7yxy1rdqv2oobqn5pjf8p;1;64,9;97,1;2024-05-11T01:45:13.375Z;2024-05-11T01:45:17Z;[{'id': 5018442413, 'qualifierId': 212, 'value': '7.0'}, {'id': 5018442411, 'qualifierId': 141, 'value': '90.9'}, {'id': 5018442407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018442409, 'qualifierId': 140, 'value': '59.6'}, {'id': 5018442415, 'qualifierId': 213, 'value': '3.79'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,79;59,6;90,9;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;59,6;90,9;;;;;;;0;0;81;31;Huntsville City;4891;DML;1,0
2685282541;828;1;2;81;35;29nx7yxy1rdqv2oobqn5pjf8p;1;61,4;90,3;2024-05-11T01:45:17.326Z;2024-05-11T01:45:21Z;[{'id': 5018442549, 'qualifierId': 56, 'value': 'Center'}, {'id': 5018442555, 'qualifierId': 212, 'value': '11.7'}, {'id': 5018442557, 'qualifierId': 213, 'value': '5.08'}, {'id': 5018442551, 'qualifierId': 140, 'value': '65.4'}, {'id': 5018442553, 'qualifierId': 141, 'value': '74.2'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;5,08;65,4;74,2;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;65,4;74,2;;;;;;;0;0;81;35;Huntsville City;4895;MC;1,0
2685282553;829;1;2;81;39;29nx7yxy1rdqv2oobqn5pjf8p;1;68,1;84,5;2024-05-11T01:45:21.231Z;2024-05-11T01:45:23Z;[{'id': 5018442607, 'qualifierId': 56, 'value': 'Left'}, {'id': 5018442609, 'qualifierId': 140, 'value': '81.1'}, {'id': 5018442615, 'qualifierId': 213, 'value': '0.52'}, {'id': 5018442613, 'qualifierId': 212, 'value': '15.7'}, {'id': 5018442611, 'qualifierId': 141, 'value': '95.9'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;0,52;81,1;95,9;15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;81,1;95,9;;;;;;;0;0;81;39;Huntsville City;4899;AMC;1,0
2685282565;830;1;2;81;41;29nx7yxy1rdqv2oobqn5pjf8p;1;81,3;96,2;2024-05-11T01:45:23.119Z;2024-05-11T01:45:25Z;[{'id': 5018442697, 'qualifierId': 140, 'value': '70.7'}, {'id': 5018442699, 'qualifierId': 141, 'value': '96.5'}, {'id': 5018442703, 'qualifierId': 213, 'value': '3.12'}, {'id': 5018442701, 'qualifierId': 212, 'value': '11.1'}, {'id': 5018442695, 'qualifierId': 56, 'value': 'Left'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;cqrztc709br7ids019kqi1tlg;Pass;;;;;;;;;;;3,12;70,7;96,5;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;70,7;96,5;;;;;;;0;0;81;41;Huntsville City;4901;DML;1,0
