id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Involved;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_TakeOnSpace;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_LongBall;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_TouchTypeClearance;value_IntendedTackleTarget;value_ThroughBall;value_LowGkIntervention;value_OverArm;value_Launch;value_BlockedPass;value_RightFooted;value_Cross;value_OutSwinger;value_BlockedCross;value_SwitchOfPlay;value_Head;value_NextEventGoalKick;value_High;value_GoalKick;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_Assisted;value_GoalmouthY;value_GkX;value_BlockedY;value_Blocked;value_RegularPlay;value_BoxCentre;value_LowCentre;value_GkY;value_BlockedX;value_RelatedEventId;value_DefBlock;value_GkXTimeOfGoal;value_GoalShotGameClock;value_IndividualPlay;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_BigChance;value_Left;value_CornerTaken;value_InSwinger;value_AerialFoul;value_Direct;value_Foul;value_FreeKickTaken;value_FlickOn;value_LowLeft;value_OverhitCross;value_AttemptedTackle;value_LeftFooted;value_FloatedCross;value_Straight;value_Defensive1V1;value_ShirtPull/Holding;value_SetPiece;value_FirstTouch;value_YellowCard;value_RecklessOffence;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_OutOfBoxCentre;value_Low;value_CloseLeft;value_Minutes;value_EndType;value_NotVisible;value_HighCentre;value_HighGkIntervention;value_Hands;value_Reaching;value_Caught;value_GkKickFromHands;value_BoxLeft;value_PullBack;value_Overrun;value_ThrowInSetPiece;value_Volley;value_Standing;value_Collected;value_Right;value_BoxRight;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_PlayersCaughtOffside;value_Indirect;value_Shove/Push;value_TacticalFoul;value_LastLine;value_Deflection;value_HighClaim;value_Stooping;value_CloseRightAndHigh;value_LeadingToAttempt;value_RelatedError1Id;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681922267;652;1;2;74;30;c7c4wwva2u1vb3rr7rwava044;1;7,3;27,5;2024-05-03T23:38:54.243Z;2024-05-03T23:38:56Z;[{'id': 5000151097, 'qualifierId': 141, 'value': '4.6'}, {'id': 5000151099, 'qualifierId': 212, 'value': '16.3'}, {'id': 5000151101, 'qualifierId': 213, 'value': '5.01'}, {'id': 5000151095, 'qualifierId': 140, 'value': '11.8'}, {'id': 5000151093, 'qualifierId': 56, 'value': 'Back'}];8qdq9aaienjzfbfn61f77ov10;L. García;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;16,3;11,8;;5,01;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;11,8;4,6;;;;;;;0;0;74;30;New York RB II;4470;DC;1,0
2681922273;653;1;2;74;32;c7c4wwva2u1vb3rr7rwava044;0;11,8;4,6;2024-05-03T23:38:55.875Z;2024-05-03T23:38:57Z;[{'id': 5000151131, 'qualifierId': 212, 'value': '18.6'}, {'id': 5000151127, 'qualifierId': 140, 'value': '27.3'}, {'id': 5000151129, 'qualifierId': 141, 'value': '17.8'}, {'id': 5000151133, 'qualifierId': 213, 'value': '0.50'}, {'id': 5000151125, 'qualifierId': 56, 'value': 'Back'}];55y26r9mz105vrqmnq739l62;D. Reyes;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;18,6;27,3;;0,5;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;27,3;17,8;;;;;;;0;0;74;32;New York RB II;4472;Sub;1,0
2681922279;771;49;2;74;35;4g68p0t2f5jzhzfr67i2rj1ex;1;76,4;84,1;2024-05-03T23:38:58.412Z;2024-05-03T23:38:58Z;[];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;cjyep0rzj9vbw215sjryjgavo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;74;35;Inter Miami II;4475;Sub;1,0
2681922285;772;1;2;74;35;4g68p0t2f5jzhzfr67i2rj1ex;1;76,4;84,5;2024-05-03T23:38:58.652Z;2024-05-03T23:39:01Z;[{'id': 5000151189, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151193, 'qualifierId': 141, 'value': '77.6'}, {'id': 5000151195, 'qualifierId': 212, 'value': '16.8'}, {'id': 5000151197, 'qualifierId': 213, 'value': '3.42'}, {'id': 5000151191, 'qualifierId': 140, 'value': '61.0'}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;16,8;61,0;;3,42;77,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;61,0;77,6;;;;;;;0;0;74;35;Inter Miami II;4475;Sub;1,0
2681922291;773;1;2;74;37;4g68p0t2f5jzhzfr67i2rj1ex;1;59,1;77,0;2024-05-03T23:39:00.908Z;2024-05-03T23:39:03Z;[{'id': 5000151233, 'qualifierId': 140, 'value': '73.8'}, {'id': 5000151235, 'qualifierId': 141, 'value': '57.2'}, {'id': 5000151231, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151237, 'qualifierId': 212, 'value': '20.5'}, {'id': 5000151239, 'qualifierId': 213, 'value': '5.57'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;20,5;73,8;;5,57;57,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;73,8;57,2;;;;;;;0;0;74;37;Inter Miami II;4477;MC;1,0
2681922297;774;1;2;74;38;4g68p0t2f5jzhzfr67i2rj1ex;1;73,8;57,2;2024-05-03T23:39:02.277Z;2024-05-07T08:56:06Z;[{'id': 5000151279, 'qualifierId': 212, 'value': '11.7'}, {'id': 5000151277, 'qualifierId': 141, 'value': '45.8'}, {'id': 5000151273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151275, 'qualifierId': 140, 'value': '65.4'}, {'id': 5000151281, 'qualifierId': 213, 'value': '3.86'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;11,7;65,4;;3,86;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;65,4;45,8;;;;;;;0;0;74;38;Inter Miami II;4478;AMC;1,0
2681922301;654;45;2;74;39;c7c4wwva2u1vb3rr7rwava044;0;33,5;43,2;2024-05-03T23:39:02.634Z;2024-05-07T09:44:56Z;[{'id': 5011481635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5011531485, 'qualifierId': 233, 'value': '977'}, {'id': 5011481637, 'qualifierId': 285}];9owtf360wi6ky1cr4qwnnfk0k;I. Zeltzer-Zubida;;;cjyep0rzj9vbw215sjryjgavo;Challenge;;;;;;;;;;;;;;;;;;977,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;74;39;New York RB II;4479;Sub;1,0
2684022941;977;3;2;74;39;4g68p0t2f5jzhzfr67i2rj1ex;1;66,5;56,8;2024-05-03T23:39:02.634Z;2024-05-07T09:44:56Z;[{'id': 5011481729, 'qualifierId': 286}, {'id': 5011481727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5011481731, 'qualifierId': 464}, {'id': 5011531469, 'qualifierId': 233, 'value': '654'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cjyep0rzj9vbw215sjryjgavo;Take On;;;;;;;;;;;;;;;;1,0;1,0;654,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;74;39;Inter Miami II;4479;DR;1,0
2681922309;775;1;2;74;41;4g68p0t2f5jzhzfr67i2rj1ex;1;67,5;52,8;2024-05-03T23:39:04.733Z;2024-05-03T23:39:06Z;[{'id': 5000151321, 'qualifierId': 213, 'value': '2.27'}, {'id': 5000151317, 'qualifierId': 141, 'value': '65.7'}, {'id': 5000151319, 'qualifierId': 212, 'value': '11.4'}, {'id': 5000151313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151315, 'qualifierId': 140, 'value': '60.5'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;11,4;60,5;;2,27;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;60,5;65,7;;;;;;;0;0;74;41;Inter Miami II;4481;DR;1,0
2681922327;776;1;2;74;42;4g68p0t2f5jzhzfr67i2rj1ex;1;60,5;65,7;2024-05-03T23:39:06.204Z;2024-05-03T23:39:08Z;[{'id': 5000151429, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000151445, 'qualifierId': 213, 'value': '0.92'}, {'id': 5000151437, 'qualifierId': 141, 'value': '88.3'}, {'id': 5000151433, 'qualifierId': 140, 'value': '71.6'}, {'id': 5000151441, 'qualifierId': 212, 'value': '19.3'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;19,3;71,6;;0,92;88,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;71,6;88,3;;;;;;;0;0;74;42;Inter Miami II;4482;MC;1,0
2681922345;777;1;2;74;45;4g68p0t2f5jzhzfr67i2rj1ex;1;72,1;89,9;2024-05-03T23:39:08.318Z;2024-05-07T08:56:26Z;[{'id': 5000151529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151527, 'qualifierId': 155}, {'id': 5000151531, 'qualifierId': 140, 'value': '95.5'}, {'id': 5000151537, 'qualifierId': 213, 'value': '5.31'}, {'id': 5011482141, 'qualifierId': 224}, {'id': 5000151539, 'qualifierId': 1}, {'id': 5000151533, 'qualifierId': 141, 'value': '37.0'}, {'id': 5000151525, 'qualifierId': 2}, {'id': 5011482143, 'qualifierId': 72}, {'id': 5000151535, 'qualifierId': 212, 'value': '43.6'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;43,6;95,5;;5,31;37,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;95,5;37,0;;;;;;;0;0;74;45;Inter Miami II;4485;Sub;1,0
2681922361;778;1;2;74;49;4g68p0t2f5jzhzfr67i2rj1ex;1;92,4;33,7;2024-05-03T23:39:12.541Z;2024-05-03T23:39:16Z;[{'id': 5000151583, 'qualifierId': 141, 'value': '48.8'}, {'id': 5000151587, 'qualifierId': 212, 'value': '11.9'}, {'id': 5000151581, 'qualifierId': 140, 'value': '86.7'}, {'id': 5000151579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151589, 'qualifierId': 213, 'value': '2.10'}];afqry84j23xgkhqryrontj190;I. Kasule;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;11,9;86,7;;2,1;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;86,7;48,8;;;;;;;0;0;74;49;Inter Miami II;4489;AMC;1,0
2681922365;779;50;2;74;52;4g68p0t2f5jzhzfr67i2rj1ex;1;88,2;51,0;2024-05-03T23:39:15.586Z;2024-05-03T23:39:17Z;[{'id': 5000151595, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151641, 'qualifierId': 233, 'value': '655'}, {'id': 5000151597, 'qualifierId': 286}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;cjyep0rzj9vbw215sjryjgavo;Dispossessed;;;;;;;;;;;;;;;;;1,0;655,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;74;52;Inter Miami II;4492;Sub;1,0
2681922359;655;7;2;74;52;c7c4wwva2u1vb3rr7rwava044;0;11,8;49,0;2024-05-03T23:39:15.587Z;2024-05-07T08:56:37Z;[{'id': 5011482255, 'qualifierId': 385}, {'id': 5000151575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000151577, 'qualifierId': 285}, {'id': 5000151631, 'qualifierId': 233, 'value': '779'}];8qdq9aaienjzfbfn61f77ov10;L. García;;;cjyep0rzj9vbw215sjryjgavo;Tackle;;;;;;;;;;;;;;;;;;779,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;74;52;New York RB II;4492;DC;1,0
2681922369;780;15;2;74;53;4g68p0t2f5jzhzfr67i2rj1ex;1;86,9;52,7;2024-05-03T23:39:16.573Z;2024-05-03T23:39:35Z;[{'id': 5000151607, 'qualifierId': 17}, {'id': 5000152085, 'qualifierId': 102, 'value': '51.2'}, {'id': 5000151609, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151987, 'qualifierId': 82}, {'id': 5000152083, 'qualifierId': 78}, {'id': 5000152097, 'qualifierId': 230, 'value': '98.1'}, {'id': 5000152091, 'qualifierId': 458}, {'id': 5000152099, 'qualifierId': 231, 'value': '49.6'}, {'id': 5000152101, 'qualifierId': 233, 'value': '656'}, {'id': 5000152093, 'qualifierId': 146, 'value': '88.4'}, {'id': 5000152087, 'qualifierId': 103, 'value': '19'}, {'id': 5000151605, 'qualifierId': 22}, {'id': 5000152089, 'qualifierId': 328}, {'id': 5000151983, 'qualifierId': 72}, {'id': 5000152095, 'qualifierId': 147, 'value': '52.5'}];ov4fk38lrcculu6tdbnrto2c;M. Dembele;;;cjyep0rzj9vbw215sjryjgavo;Attempt Saved;;;;;;;;;;;;;;;;;;656,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;;51,2;98,1;52,5;1,0;1,0;1,0;1,0;49,6;88,4;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;88,4;52,5;51,2;19;;;0;0;74;53;Inter Miami II;4493;Sub;1,0
2681922377;656;10;2;74;53;c7c4wwva2u1vb3rr7rwava044;1;11,6;47,5;2024-05-03T23:39:16.673Z;2024-05-03T23:39:35Z;[{'id': 5000151651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000151649, 'qualifierId': 94}, {'id': 5000152109, 'qualifierId': 233, 'value': '780'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;cjyep0rzj9vbw215sjryjgavo;Save;;;;;;;;;;;;;;;;;;780,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;74;53;New York RB II;4493;MC;1,0
2681922395;657;4;2;74;57;c7c4wwva2u1vb3rr7rwava044;1;12,9;62,6;2024-05-03T23:39:20.404Z;2024-05-03T23:39:22Z;[{'id': 5000151805, 'qualifierId': 233, 'value': '781'}, {'id': 5000151769, 'qualifierId': 13}, {'id': 5000151777, 'qualifierId': 285}, {'id': 5000151771, 'qualifierId': 294}, {'id': 5000151773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000151775, 'qualifierId': 152}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;cjyep0rzj9vbw215sjryjgavo;Foul;;;;;;;;;;;;;;;;;;781,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;74;57;New York RB II;4497;DC;1,0
2681922397;781;4;2;74;57;4g68p0t2f5jzhzfr67i2rj1ex;0;87,1;37,4;2024-05-03T23:39:20.405Z;2024-05-03T23:39:23Z;[{'id': 5000151785, 'qualifierId': 294}, {'id': 5000151783, 'qualifierId': 13}, {'id': 5000151811, 'qualifierId': 233, 'value': '657'}, {'id': 5000151791, 'qualifierId': 286}, {'id': 5000151787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000151789, 'qualifierId': 152}];65g50zt5gbo1lnrbc7uvwsbo4;T. Rosborough;;;cjyep0rzj9vbw215sjryjgavo;Foul;;;;;;;;;;;;;;;;;1,0;657,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;74;57;Inter Miami II;4497;Sub;1,0
2681922461;658;1;2;75;8;c7c4wwva2u1vb3rr7rwava044;1;12,8;64,5;2024-05-03T23:39:31.972Z;2024-05-03T23:39:37Z;[{'id': 5000152173, 'qualifierId': 141, 'value': '55.4'}, {'id': 5000152165, 'qualifierId': 5}, {'id': 5000152175, 'qualifierId': 212, 'value': '6.3'}, {'id': 5000152167, 'qualifierId': 152}, {'id': 5000152171, 'qualifierId': 140, 'value': '14.0'}, {'id': 5000152177, 'qualifierId': 213, 'value': '4.91'}, {'id': 5000152169, 'qualifierId': 56, 'value': 'Back'}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;6,3;14,0;;4,91;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;14,0;55,4;;;;;;;0;0;75;8;New York RB II;4508;GK;1,0
2681922471;659;1;2;75;14;c7c4wwva2u1vb3rr7rwava044;1;18,5;56,3;2024-05-03T23:39:37.524Z;2024-05-03T23:39:40Z;[{'id': 5000152239, 'qualifierId': 213, 'value': '1.51'}, {'id': 5000152231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000152237, 'qualifierId': 212, 'value': '21.1'}, {'id': 5000152235, 'qualifierId': 141, 'value': '87.3'}, {'id': 5000152233, 'qualifierId': 140, 'value': '19.8'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;21,1;19,8;;1,51;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;19,8;87,3;;;;;;;0;0;75;14;New York RB II;4514;DC;1,0
2681922477;660;1;2;75;17;c7c4wwva2u1vb3rr7rwava044;0;19,5;86,0;2024-05-03T23:39:40.758Z;2024-05-03T23:39:42Z;[{'id': 5000152263, 'qualifierId': 141, 'value': '86.7'}, {'id': 5000152255, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000152259, 'qualifierId': 140, 'value': '35.0'}, {'id': 5000152275, 'qualifierId': 1}, {'id': 5000152253, 'qualifierId': 157}, {'id': 5000152271, 'qualifierId': 213, 'value': '0.03'}, {'id': 5000152267, 'qualifierId': 212, 'value': '16.3'}];cngjy2fgv7bd3262mp7onczkk;S. Garcia;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;16,3;35,0;;0,03;86,7;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;35,0;86,7;;;;;;;0;0;75;17;New York RB II;4517;DC;1,0
2681922495;661;1;2;75;21;c7c4wwva2u1vb3rr7rwava044;1;42,9;88,1;2024-05-03T23:39:44.885Z;2024-05-03T23:39:48Z;[{'id': 5000152361, 'qualifierId': 212, 'value': '6.3'}, {'id': 5000152357, 'qualifierId': 140, 'value': '37.9'}, {'id': 5000152359, 'qualifierId': 141, 'value': '93.2'}, {'id': 5000152355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000152363, 'qualifierId': 213, 'value': '2.56'}];9owtf360wi6ky1cr4qwnnfk0k;I. Zeltzer-Zubida;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;6,3;37,9;;2,56;93,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;37,9;93,2;;;;;;;0;0;75;21;New York RB II;4521;Sub;1,0
2681922499;662;1;2;75;25;c7c4wwva2u1vb3rr7rwava044;0;40,9;94,1;2024-05-03T23:39:48.342Z;2024-05-07T08:57:15Z;[{'id': 5000152389, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000152393, 'qualifierId': 141, 'value': '82.8'}, {'id': 5011482567, 'qualifierId': 157}, {'id': 5000152395, 'qualifierId': 212, 'value': '34.2'}, {'id': 5000152399, 'qualifierId': 1}, {'id': 5000152391, 'qualifierId': 140, 'value': '72.6'}, {'id': 5000152397, 'qualifierId': 213, 'value': '6.06'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cjyep0rzj9vbw215sjryjgavo;Pass;;;;;;;;;;34,2;72,6;;6,06;82,8;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;72,6;82,8;;;;;;;0;0;75;25;New York RB II;4525;MC;1,0
2681922509;782;49;2;75;27;4g68p0t2f5jzhzfr67i2rj1ex;1;10,8;8,3;2024-05-03T23:39:50.798Z;2024-05-03T23:39:50Z;[];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;cjyep0rzj9vbw215sjryjgavo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;75;27;Inter Miami II;4527;DC;1,0
2681922519;663;45;2;75;28;c7c4wwva2u1vb3rr7rwava044;0;81,4;92,9;2024-05-03T23:39:51.551Z;2024-05-03T23:39:55Z;[{'id': 5000152535, 'qualifierId': 286}, {'id': 5000152601, 'qualifierId': 233, 'value': '783'}, {'id': 5000152533, 'qualifierId': 56, 'value': 'Left'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cjyep0rzj9vbw215sjryjgavo;Challenge;;;;;;;;;;;;;;;;;1,0;783,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;75;28;New York RB II;4528;FWL;1,0
