id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Angle;value_PassEndX;value_LongBall;value_IntendedTackleTarget;value_Direct;value_Foul;value_Offensive;value_AttemptedTackle;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Cross;value_Chipped;value_DeletedEventType;value_Head;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_RightFooted;value_GkX;value_Assisted;value_GkY;value_RegularPlay;value_BoxRight;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_ShirtPull/Holding;value_BoxCentre;value_TempBlocked;value_OutOfPlay;value_OutOfBoxCentre;value_BlockedY;value_BlockedX;value_LowLeft;value_IndividualPlay;value_Hands;value_Stooping;value_Caught;value_NotVisible;value_GkHoof;value_HeadPass;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_HighRight;value_Volley;value_FromCorner;value_FirstTouch;value_FlickOn;value_Dissent;value_YellowCard;value_SwitchOfPlay;value_BlockedCross;value_Right;value_OutSwinger;value_GkChallenge;value_Shove/Push;value_Penalty;value_PenaltyTakerId;value_Injury;value_InjuredPlayerId;value_Diving;value_Saved;value_HitWoodwork;value_LeftFooted;value_NotAssisted;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_HitLeftPost;value_LowCentre;value_CausingPlayer;value_Feet;value_ParriedDanger;value_OverhitCross;value_KeeperThrow;value_PullBack;value_Collected;value_Standing;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_CloseRight;value_GoalShotGameClock;value_HighCentre;value_GoalShotTimestamp;value_LowRight;value_ParriedSafe;value_TempMissed;value_PositionSideId;value_DetailedPositionId;value_Blocked;value_DefBlock;value_High;value_BoxLeft;value_NotRetreating;value_RecklessOffence;value_NotPastGoalLine;value_Sliding;value_Reaching;value_CloseHigh;value_1On1;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710874497;12;1;1;0;59;d0c07im4a6oj8qa7f1zlt3pqs;1;15,5;75,9;2024-08-18T23:05:10.276Z;2024-08-18T23:05:12Z;[{'id': 5159167977, 'qualifierId': 141, 'value': '92.9'}, {'id': 5159167981, 'qualifierId': 213, 'value': '1.26'}, {'id': 5159167975, 'qualifierId': 140, 'value': '19.0'}, {'id': 5159167973, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159167979, 'qualifierId': 212, 'value': '12.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;12,1;92,9;1,26;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;19,0;92,9;;;;;;;;0;0;59;Sporting KC II;59;DC;1,0
2710874527;13;1;1;1;2;d0c07im4a6oj8qa7f1zlt3pqs;1;19,0;93,0;2024-08-18T23:05:12.516Z;2024-08-18T23:05:16Z;[{'id': 5159168133, 'qualifierId': 141, 'value': '71.8'}, {'id': 5159168129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159168135, 'qualifierId': 212, 'value': '16.8'}, {'id': 5159168131, 'qualifierId': 140, 'value': '27.2'}, {'id': 5159168137, 'qualifierId': 213, 'value': '5.25'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;16,8;71,8;5,25;27,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;27,2;71,8;;;;;;;;0;1;2;Sporting KC II;62;DC;1,0
2710874559;14;1;1;1;5;d0c07im4a6oj8qa7f1zlt3pqs;0;28,7;73,2;2024-08-18T23:05:15.988Z;2024-08-18T23:05:19Z;[{'id': 5159168247, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159168251, 'qualifierId': 141, 'value': '84.8'}, {'id': 5159168257, 'qualifierId': 1}, {'id': 5159168255, 'qualifierId': 213, 'value': '0.16'}, {'id': 5159168249, 'qualifierId': 140, 'value': '74.5'}, {'id': 5159168253, 'qualifierId': 212, 'value': '48.7'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;48,7;84,8;0,16;74,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;74,5;84,8;;;;;;;;0;1;5;Sporting KC II;65;MC;1,0
2710874619;13;1;1;1;10;7fbej4xwoq4imaf5l39304m37;1;19,9;9,5;2024-08-18T23:05:20.564Z;2024-08-18T23:53:22Z;[{'id': 5159168611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159168617, 'qualifierId': 141, 'value': '38.2'}, {'id': 5159168615, 'qualifierId': 140, 'value': '5.3'}, {'id': 5159168621, 'qualifierId': 213, 'value': '2.24'}, {'id': 5159168619, 'qualifierId': 212, 'value': '24.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;24,8;38,2;2,24;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;5,3;38,2;;;;;;;;0;1;10;Austin II;70;DC;1,0
2710898367;344;49;1;1;12;7fbej4xwoq4imaf5l39304m37;1;4,5;42,5;2024-08-18T23:05:22.306Z;2024-08-18T23:53:20Z;[];78geqjj0pzo2gp7p8xg3q39w;J. Kortkamp;;;erzackp6huaw3w59c0b7oerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;12;Austin II;72;GK;1,0
2710874645;14;1;1;1;20;7fbej4xwoq4imaf5l39304m37;1;6,7;41,5;2024-08-18T23:05:30.565Z;2024-08-18T23:05:33Z;[{'id': 5159168741, 'qualifierId': 141, 'value': '29.5'}, {'id': 5159168735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159168739, 'qualifierId': 140, 'value': '7.3'}, {'id': 5159168745, 'qualifierId': 213, 'value': '4.79'}, {'id': 5159168743, 'qualifierId': 212, 'value': '8.2'}];78geqjj0pzo2gp7p8xg3q39w;J. Kortkamp;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;8,2;29,5;4,79;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;7,3;29,5;;;;;;;;0;1;20;Austin II;80;GK;1,0
2710874667;15;1;1;1;23;7fbej4xwoq4imaf5l39304m37;1;9,9;27,0;2024-08-18T23:05:33.653Z;2024-08-18T23:05:36Z;[{'id': 5159168883, 'qualifierId': 141, 'value': '29.1'}, {'id': 5159168879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159168885, 'qualifierId': 212, 'value': '11.4'}, {'id': 5159168887, 'qualifierId': 213, 'value': '0.13'}, {'id': 5159168881, 'qualifierId': 140, 'value': '20.7'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;11,4;29,1;0,13;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;20,7;29,1;;;;;;;;0;1;23;Austin II;83;DC;1,0
2710874695;16;1;1;1;25;7fbej4xwoq4imaf5l39304m37;1;19,2;24,6;2024-08-18T23:05:36.293Z;2024-08-18T23:53:35Z;[{'id': 5159169063, 'qualifierId': 213, 'value': '4.76'}, {'id': 5159169055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159169059, 'qualifierId': 141, 'value': '2.9'}, {'id': 5159169057, 'qualifierId': 140, 'value': '19.8'}, {'id': 5159169061, 'qualifierId': 212, 'value': '14.8'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;14,8;2,9;4,76;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;19,8;2,9;;;;;;;;0;1;25;Austin II;85;MC;1,0
2710874705;17;1;1;1;30;7fbej4xwoq4imaf5l39304m37;0;31,3;2,0;2024-08-18T23:05:41.157Z;2024-08-18T23:05:42Z;[{'id': 5159169127, 'qualifierId': 212, 'value': '24.5'}, {'id': 5159169121, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159169123, 'qualifierId': 140, 'value': '53.3'}, {'id': 5159169125, 'qualifierId': 141, 'value': '13.8'}, {'id': 5159169129, 'qualifierId': 213, 'value': '0.33'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;24,5;13,8;0,33;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;53,3;13,8;;;;;;;;0;1;30;Austin II;90;DC;1,0
2710874711;15;49;1;1;32;d0c07im4a6oj8qa7f1zlt3pqs;1;37,0;81,5;2024-08-18T23:05:42.948Z;2024-08-18T23:05:43Z;[];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;1;32;Sporting KC II;92;DC;1,0
2710874727;16;1;1;1;32;d0c07im4a6oj8qa7f1zlt3pqs;1;37,0;81,5;2024-08-18T23:05:43.140Z;2024-08-18T23:05:44Z;[{'id': 5159169215, 'qualifierId': 212, 'value': '20.9'}, {'id': 5159169213, 'qualifierId': 141, 'value': '73.3'}, {'id': 5159169209, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159169217, 'qualifierId': 213, 'value': '6.01'}, {'id': 5159169211, 'qualifierId': 140, 'value': '56.2'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;20,9;73,3;6,01;56,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,2;73,3;;;;;;;;0;1;32;Sporting KC II;92;DC;1,0
2710874735;17;1;1;1;33;d0c07im4a6oj8qa7f1zlt3pqs;1;57,9;75,0;2024-08-18T23:05:44.084Z;2024-08-18T23:05:45Z;[{'id': 5159169263, 'qualifierId': 213, 'value': '4.42'}, {'id': 5159169255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159169259, 'qualifierId': 141, 'value': '65.2'}, {'id': 5159169257, 'qualifierId': 140, 'value': '56.0'}, {'id': 5159169261, 'qualifierId': 212, 'value': '7.0'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;7,0;65,2;4,42;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,0;65,2;;;;;;;;0;1;33;Sporting KC II;93;MC;1,0
2710874775;18;1;1;1;34;d0c07im4a6oj8qa7f1zlt3pqs;1;56,0;65,2;2024-08-18T23:05:45.076Z;2024-08-18T23:05:50Z;[{'id': 5159169495, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159169501, 'qualifierId': 212, 'value': '28.2'}, {'id': 5159169499, 'qualifierId': 141, 'value': '88.4'}, {'id': 5159169497, 'qualifierId': 140, 'value': '78.3'}, {'id': 5159169503, 'qualifierId': 213, 'value': '0.59'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;28,2;88,4;0,59;78,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;78,3;88,4;;;;;;;;0;1;34;Sporting KC II;94;MC;1,0
2710874783;19;4;1;1;40;d0c07im4a6oj8qa7f1zlt3pqs;1;79,5;78,2;2024-08-18T23:05:50.628Z;2024-08-18T23:41:24Z;[{'id': 5159169549, 'qualifierId': 152}, {'id': 5159169543, 'qualifierId': 13}, {'id': 5159169557, 'qualifierId': 286}, {'id': 5159169553, 'qualifierId': 265}, {'id': 5159169545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159169709, 'qualifierId': 233, 'value': '18'}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;1;40;Sporting KC II;100;FWL;1,0
2710874795;18;4;1;1;40;7fbej4xwoq4imaf5l39304m37;0;20,5;21,8;2024-08-18T23:05:50.629Z;2024-08-18T23:41:25Z;[{'id': 5159169697, 'qualifierId': 265}, {'id': 5159169691, 'qualifierId': 13}, {'id': 5159169693, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159169695, 'qualifierId': 152}, {'id': 5159169699, 'qualifierId': 285}, {'id': 5159169717, 'qualifierId': 233, 'value': '19'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;erzackp6huaw3w59c0b7oerdg;Foul;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;19,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;40;Austin II;100;AMC;1,0
2710875187;20;1;1;2;31;d0c07im4a6oj8qa7f1zlt3pqs;0;82,4;83,8;2024-08-18T23:06:42.172Z;2024-08-18T23:07:38Z;[{'id': 5159171647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159171641, 'qualifierId': 5}, {'id': 5159171639, 'qualifierId': 2}, {'id': 5159171645, 'qualifierId': 152}, {'id': 5159171653, 'qualifierId': 212, 'value': '30.6'}, {'id': 5159171651, 'qualifierId': 141, 'value': '43.4'}, {'id': 5159171643, 'qualifierId': 155}, {'id': 5159171655, 'qualifierId': 213, 'value': '5.17'}, {'id': 5159171649, 'qualifierId': 140, 'value': '95.2'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;30,6;43,4;5,17;95,2;;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;95,2;43,4;;;;;;;;0;2;31;Sporting KC II;151;MC;1,0
2710875197;19;43;1;2;36;7fbej4xwoq4imaf5l39304m37;1;0,0;0,0;2024-08-18T23:06:47.077Z;2024-08-18T23:06:49Z;[{'id': 5159171709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159171713, 'qualifierId': 141, 'value': '54.5'}, {'id': 5159171785, 'qualifierId': 144, 'value': '1'}, {'id': 5159171717, 'qualifierId': 213, 'value': '0.00'}, {'id': 5159171711, 'qualifierId': 140, 'value': '7.4'}, {'id': 5159171707, 'qualifierId': 155, 'value': '0'}, {'id': 5159171715, 'qualifierId': 212, 'value': '0'}, {'id': 5159171705, 'qualifierId': 2, 'value': '0'}];cqmvrx028gh19yh8qh7w01y0a;R. Avila;;;erzackp6huaw3w59c0b7oerdg;Deleted event;;;;;;;;;;;;0,0;54,5;0,0;7,4;;;;;;;;;;0,0;0,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;7,4;54,5;;;;;;;;0;2;36;Austin II;156;FW;1,0
2710875205;20;12;1;2;36;7fbej4xwoq4imaf5l39304m37;1;7,4;54,5;2024-08-18T23:06:47.085Z;2024-08-18T23:41:14Z;[{'id': 5159171753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159171759, 'qualifierId': 212, 'value': '32.7'}, {'id': 5159171765, 'qualifierId': 15}, {'id': 5159171755, 'qualifierId': 140, 'value': '36.4'}, {'id': 5159171757, 'qualifierId': 141, 'value': '72.1'}, {'id': 5159171761, 'qualifierId': 213, 'value': '0.37'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;erzackp6huaw3w59c0b7oerdg;Clearance;;;;;;;;;;;;32,7;72,1;0,37;36,4;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,4;72,1;;;;;;;;0;2;36;Austin II;156;DC;1,0
2710875233;21;1;1;2;37;d0c07im4a6oj8qa7f1zlt3pqs;1;74,5;23,6;2024-08-18T23:06:48.211Z;2024-08-18T23:06:53Z;[{'id': 5159171957, 'qualifierId': 212, 'value': '17.5'}, {'id': 5159171951, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159171953, 'qualifierId': 140, 'value': '60.3'}, {'id': 5159171955, 'qualifierId': 141, 'value': '37.0'}, {'id': 5159171959, 'qualifierId': 213, 'value': '2.59'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;17,5;37,0;2,59;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,3;37,0;;;;;;;;0;2;37;Sporting KC II;157;MC;1,0
2710875241;22;1;1;2;42;d0c07im4a6oj8qa7f1zlt3pqs;1;58,5;40,1;2024-08-18T23:06:52.884Z;2024-08-18T23:07:34Z;[{'id': 5159171999, 'qualifierId': 140, 'value': '58.0'}, {'id': 5159172005, 'qualifierId': 213, 'value': '1.60'}, {'id': 5159172003, 'qualifierId': 212, 'value': '17.2'}, {'id': 5159172001, 'qualifierId': 141, 'value': '65.4'}, {'id': 5159171997, 'qualifierId': 56, 'value': 'Center'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;17,2;65,4;1,6;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;58,0;65,4;;;;;;;;0;2;42;Sporting KC II;162;MC;1,0
2710875257;23;1;1;2;45;d0c07im4a6oj8qa7f1zlt3pqs;1;58,8;73,9;2024-08-18T23:06:55.476Z;2024-08-18T23:07:32Z;[{'id': 5159172117, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159172129, 'qualifierId': 213, 'value': '0.44'}, {'id': 5159172123, 'qualifierId': 212, 'value': '31.1'}, {'id': 5159172121, 'qualifierId': 141, 'value': '93.5'}, {'id': 5159172119, 'qualifierId': 140, 'value': '85.6'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;31,1;93,5;0,44;85,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;85,6;93,5;;;;;;;;0;2;45;Sporting KC II;165;DR;1,0
2710875313;24;1;1;2;47;d0c07im4a6oj8qa7f1zlt3pqs;1;84,2;86,5;2024-08-18T23:06:57.796Z;2024-08-18T23:07:02Z;[{'id': 5159172379, 'qualifierId': 140, 'value': '67.7'}, {'id': 5159172383, 'qualifierId': 212, 'value': '17.3'}, {'id': 5159172381, 'qualifierId': 141, 'value': '86.2'}, {'id': 5159172377, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159172385, 'qualifierId': 213, 'value': '3.15'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;17,3;86,2;3,15;67,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;67,7;86,2;;;;;;;;0;2;47;Sporting KC II;167;MC;1,0
2710875331;25;1;1;2;51;d0c07im4a6oj8qa7f1zlt3pqs;1;73,1;85,9;2024-08-18T23:07:01.988Z;2024-08-18T23:07:03Z;[{'id': 5159172453, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159172463, 'qualifierId': 213, 'value': '5.77'}, {'id': 5159172459, 'qualifierId': 212, 'value': '9.0'}, {'id': 5159172457, 'qualifierId': 141, 'value': '79.4'}, {'id': 5159172455, 'qualifierId': 140, 'value': '80.6'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;9,0;79,4;5,77;80,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;80,6;79,4;;;;;;;;0;2;51;Sporting KC II;171;DR;1,0
2710875339;26;1;1;2;53;d0c07im4a6oj8qa7f1zlt3pqs;0;80,7;79,6;2024-08-18T23:07:03.428Z;2024-08-18T23:07:03Z;[{'id': 5159172497, 'qualifierId': 213, 'value': '3.95'}, {'id': 5159172489, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159172491, 'qualifierId': 140, 'value': '71.2'}, {'id': 5159172493, 'qualifierId': 141, 'value': '64.3'}, {'id': 5159172495, 'qualifierId': 212, 'value': '14.4'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;14,4;64,3;3,95;71,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;71,2;64,3;;;;;;;;0;2;53;Sporting KC II;173;DC;1,0
2710875377;21;1;1;2;54;7fbej4xwoq4imaf5l39304m37;1;27,9;34,2;2024-08-18T23:07:05.284Z;2024-08-18T23:54:26Z;[{'id': 5159172591, 'qualifierId': 213, 'value': '4.59'}, {'id': 5159172589, 'qualifierId': 212, 'value': '14.1'}, {'id': 5159172585, 'qualifierId': 141, 'value': '13.7'}, {'id': 5159172581, 'qualifierId': 140, 'value': '26.2'}, {'id': 5159172577, 'qualifierId': 56, 'value': 'Back'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;;erzackp6huaw3w59c0b7oerdg;Pass;;;;;;;;;;;;14,1;13,7;4,59;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;26,2;13,7;;;;;;;;0;2;54;Austin II;174;MC;1,0
