id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_PassEndY;value_Zone;value_Length;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_RightFooted;value_OutSwinger;value_Cross;value_LongBall;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_Head;value_HeadPass;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_TakeOnOvertake;value_RegularPlay;value_Assist;value_GoalmouthY;value_GkX;value_Assisted;value_IndividualPlay;value_GkXTimeOfGoal;value_GkY;value_GkYTimeOfGoal;value_OutOfBoxCentre;value_RelatedEventId;value_GoalShotTimestamp;value_HighRight;value_GoalShotGameClock;value_GoalmouthZ;value_OutOfPlay;value_Right;value_CornerTaken;value_SwitchOfPlay;value_LayOff;value_InSwinger;value_BlockedPass;value_BlockedCross;value_LeftFooted;value_MediumGkIntervention;value_ShirtPull/Holding;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_AerialFoul;value_TouchTypePass;value_NotVisible;value_TouchTypeClearance;value_TouchTypeControl;value_Left;value_Blocked;value_BlockedX;value_BlockedY;value_LowLeft;value_BoxLeft;value_DefBlock;value_YellowCard;value_TacticalFoul;value_NextEventGoalKick;value_Low;value_GoalKick;value_Defensive1V1;value_HighGkIntervention;value_Shove/Push;value_PlayersCaughtOffside;value_Indirect;value_BoxCentre;value_LowRight;value_BigChance;value_LastLine;value_HighClaim;value_SwerveRight;value_BoxRight;value_IntentionalAssist;value_HighCentre;value_FromCorner;value_Hands;value_ParriedSafe;value_Reaching;value_FirstTouch;value_High;value_LowCentre;value_DrivenCross;value_Straight;value_Minutes;value_EndType;value_Penalty;value_PenaltyTakerId;value_FantasyAssistId;value_FantasyAssistType;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_NotAssisted;value_FantasyAssistTeam;value_FantasyAssistedBy;value_Scored;value_Diving;value_CloseLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotPastGoalLine;value_SixYardBlocked;value_SmallBoxRight;value_SavedOffLine;value_OverArm;value_FairPlay;value_PullBack;value_SmallBoxLeft;value_Dissent;value_CloseRight;value_SwerveLeft;value_Standing;value_InjuredPlayerId;value_Injury;value_GkHoof;value_Overrun;value_GoesToPenalties;value_CloseHigh;value_Missed;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665140499;265;1;1;35;50;eo64tqkioegeb09iice2hf8bt;1;47,6;20,5;2024-03-30T21:40:18.245Z;2024-04-19T12:01:12Z;[{'id': 4909472385, 'qualifierId': 141, 'value': '4.3'}, {'id': 4909472381, 'qualifierId': 140, 'value': '65.1'}, {'id': 4909472389, 'qualifierId': 213, 'value': '5.74'}, {'id': 4909472377, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909472387, 'qualifierId': 212, 'value': '21.4'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;65,1;5,74;;4,3;;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;65,1;4,3;;;;;;;;0;35;50;Portland Timbers II;2150;FWR;1,0
2665140531;266;1;1;35;54;eo64tqkioegeb09iice2hf8bt;1;68,1;17,8;2024-03-30T21:40:22.373Z;2024-03-30T21:40:27Z;[{'id': 4909472635, 'qualifierId': 155}, {'id': 4909472651, 'qualifierId': 1}, {'id': 4909472641, 'qualifierId': 141, 'value': '73.6'}, {'id': 4909472647, 'qualifierId': 213, 'value': '1.04'}, {'id': 4909472645, 'qualifierId': 212, 'value': '44.1'}, {'id': 4909472639, 'qualifierId': 140, 'value': '89.5'}, {'id': 4909472637, 'qualifierId': 56, 'value': 'Center'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;89,5;1,04;;73,6;;44,1;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;89,5;73,6;;;;;;;;0;35;54;Portland Timbers II;2154;FW;1,0
2665140569;267;1;1;35;59;eo64tqkioegeb09iice2hf8bt;1;86,7;74,1;2024-03-30T21:40:26.997Z;2024-03-30T21:40:31Z;[{'id': 4909472869, 'qualifierId': 212, 'value': '6.6'}, {'id': 4909472859, 'qualifierId': 140, 'value': '81.2'}, {'id': 4909472863, 'qualifierId': 141, 'value': '78.7'}, {'id': 4909472871, 'qualifierId': 213, 'value': '2.65'}, {'id': 4909472855, 'qualifierId': 56, 'value': 'Center'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;81,2;2,65;;78,7;;6,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;81,2;78,7;;;;;;;;0;35;59;Portland Timbers II;2159;DML;1,0
2665140575;268;1;1;36;2;eo64tqkioegeb09iice2hf8bt;0;81,2;78,7;2024-03-30T21:40:29.998Z;2024-03-30T22:02:34Z;[{'id': 4909472915, 'qualifierId': 213, 'value': '4.68'}, {'id': 4909472907, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909472909, 'qualifierId': 140, 'value': '81.1'}, {'id': 4909473189, 'qualifierId': 286}, {'id': 4909473183, 'qualifierId': 236}, {'id': 4909472905, 'qualifierId': 155}, {'id': 4909472911, 'qualifierId': 141, 'value': '73.9'}, {'id': 4909545777, 'qualifierId': 233, 'value': '401'}, {'id': 4909472913, 'qualifierId': 212, 'value': '3.3'}];a6i4npit5smx1zcpgucou9y0a;L. Wright;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;81,1;4,68;;73,9;;3,3;;;;401,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;81,1;73,9;;;;;;;;0;36;2;Portland Timbers II;2162;FWL;1,0
2665140607;401;74;1;36;2;5ou8b446l1sl8frblkz3xi17g;1;18,5;23,5;2024-03-30T21:40:29.999Z;2024-03-30T22:19:58Z;[{'id': 4909473107, 'qualifierId': 285}, {'id': 4909473105, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909545713, 'qualifierId': 233, 'value': '268'}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;bxaox0u3scjlponw3iokbuyok;Blocked Pass;;;;;;;;;;;;;;;;;;;268,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;36;2;Vancouver Whitecaps II;2162;MC;1,0
2667762389;803;1;1;36;4;eo64tqkioegeb09iice2hf8bt;0;81,3;50,1;2024-03-30T21:40:32.513Z;2024-04-19T12:02:05Z;[{'id': 4960366421, 'qualifierId': 141, 'value': '42.1'}, {'id': 4923650741, 'qualifierId': 56, 'value': 'Center'}, {'id': 4960366419, 'qualifierId': 140, 'value': '85.5'}, {'id': 4960366423, 'qualifierId': 212, 'value': '7.0'}, {'id': 4960366425, 'qualifierId': 213, 'value': '5.39'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;85,5;5,39;;42,1;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;85,5;42,1;;;;;;;;0;36;4;Portland Timbers II;2164;FWR;1,0
2665140583;399;43;1;36;5;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-03-30T21:40:33.343Z;2024-04-05T18:54:44Z;[{'id': 4923653731, 'qualifierId': 144, 'value': '49'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;36;5;Vancouver Whitecaps II;2165;DC;1,0
2665140589;400;1;1;36;5;5ou8b446l1sl8frblkz3xi17g;0;14,4;64,0;2024-03-30T21:40:33.447Z;2024-03-30T21:40:34Z;[{'id': 4909473015, 'qualifierId': 157}, {'id': 4909473025, 'qualifierId': 213, 'value': '6.04'}, {'id': 4909473027, 'qualifierId': 1}, {'id': 4909473019, 'qualifierId': 140, 'value': '39.5'}, {'id': 4909473023, 'qualifierId': 212, 'value': '27.2'}, {'id': 4909473017, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909473021, 'qualifierId': 141, 'value': '54.3'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;39,5;6,04;;54,3;;27,2;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;39,5;54,3;;;;;;;;0;36;5;Vancouver Whitecaps II;2165;DC;1,0
2665140587;269;43;1;36;8;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-03-30T21:40:35.750Z;2024-04-05T18:54:40Z;[{'id': 4909473003, 'qualifierId': 140, 'value': '87.1'}, {'id': 4909473007, 'qualifierId': 212, 'value': '9.7'}, {'id': 4909473009, 'qualifierId': 213, 'value': '5.78'}, {'id': 4909473001, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909473005, 'qualifierId': 141, 'value': '45.2'}, {'id': 4923653495, 'qualifierId': 144, 'value': '1'}, {'id': 4909472999, 'qualifierId': 168, 'value': '0'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;87,1;5,78;;45,2;;9,7;;1,0;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;87,1;45,2;;;;;;;;0;36;8;Portland Timbers II;2168;FWR;1,0
2665140603;270;43;1;36;8;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-03-30T21:40:35.910Z;2024-04-05T18:54:45Z;[{'id': 4923653825, 'qualifierId': 144, 'value': '49'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;bxaox0u3scjlponw3iokbuyok;Deleted event;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;36;8;Portland Timbers II;2168;MC;1,0
2665140645;271;1;1;36;8;eo64tqkioegeb09iice2hf8bt;1;68,4;43,4;2024-03-30T21:40:36.117Z;2024-03-30T21:40:39Z;[{'id': 4909473305, 'qualifierId': 212, 'value': '15.5'}, {'id': 4909473299, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909473307, 'qualifierId': 213, 'value': '4.44'}, {'id': 4909473303, 'qualifierId': 141, 'value': '21.5'}, {'id': 4909473301, 'qualifierId': 140, 'value': '64.4'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;64,4;4,44;;21,5;;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;64,4;21,5;;;;;;;;0;36;8;Portland Timbers II;2168;MC;1,0
2665140663;272;1;1;36;10;eo64tqkioegeb09iice2hf8bt;1;64,8;21,3;2024-03-30T21:40:38.293Z;2024-03-30T21:40:42Z;[{'id': 4909473423, 'qualifierId': 213, 'value': '5.39'}, {'id': 4909473419, 'qualifierId': 141, 'value': '1.9'}, {'id': 4909473411, 'qualifierId': 56, 'value': 'Right'}, {'id': 4909473417, 'qualifierId': 140, 'value': '74.9'}, {'id': 4909473421, 'qualifierId': 212, 'value': '16.9'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;74,9;5,39;;1,9;;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;74,9;1,9;;;;;;;;0;36;10;Portland Timbers II;2170;DC;1,0
2665140703;273;1;1;36;14;eo64tqkioegeb09iice2hf8bt;1;83,8;3,1;2024-03-30T21:40:42.005Z;2024-04-05T18:55:06Z;[{'id': 4923655447, 'qualifierId': 20}, {'id': 4909473679, 'qualifierId': 1}, {'id': 4909473671, 'qualifierId': 140, 'value': '92.5'}, {'id': 4909473665, 'qualifierId': 2}, {'id': 4909473673, 'qualifierId': 141, 'value': '62.6'}, {'id': 4909473677, 'qualifierId': 213, 'value': '1.35'}, {'id': 4909473675, 'qualifierId': 212, 'value': '41.5'}, {'id': 4909473669, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909473667, 'qualifierId': 155}, {'id': 4923655445, 'qualifierId': 224}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;92,5;1,35;;62,6;;41,5;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;92,5;62,6;;;;;;;;0;36;14;Portland Timbers II;2174;DMR;1,0
2665140713;274;1;1;36;19;eo64tqkioegeb09iice2hf8bt;1;90,9;62,5;2024-03-30T21:40:47.445Z;2024-03-30T21:40:49Z;[{'id': 4909473751, 'qualifierId': 141, 'value': '56.4'}, {'id': 4909473753, 'qualifierId': 212, 'value': '11.0'}, {'id': 4909473755, 'qualifierId': 213, 'value': '3.53'}, {'id': 4909473749, 'qualifierId': 140, 'value': '81.2'}, {'id': 4909473747, 'qualifierId': 56, 'value': 'Center'}];a6i4npit5smx1zcpgucou9y0a;L. Wright;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;81,2;3,53;;56,4;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;81,2;56,4;;;;;;;;0;36;19;Portland Timbers II;2179;FWL;1,0
2665140741;275;1;1;36;20;eo64tqkioegeb09iice2hf8bt;1;81,2;56,4;2024-03-30T21:40:47.997Z;2024-04-05T18:55:31Z;[{'id': 4909473893, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909473897, 'qualifierId': 141, 'value': '46.9'}, {'id': 4909473899, 'qualifierId': 212, 'value': '6.5'}, {'id': 4909474271, 'qualifierId': 210, 'value': '15'}, {'id': 4909473901, 'qualifierId': 213, 'value': '4.76'}, {'id': 4909473895, 'qualifierId': 140, 'value': '81.5'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;1,0;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;81,5;4,76;;46,9;;6,5;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;81,5;46,9;;;;;;;;0;36;20;Portland Timbers II;2180;MC;1,0
2665140743;276;15;1;36;21;eo64tqkioegeb09iice2hf8bt;1;81,8;44,2;2024-03-30T21:40:48.870Z;2024-04-19T12:04:05Z;[{'id': 4909474299, 'qualifierId': 231, 'value': '48.9'}, {'id': 4909474293, 'qualifierId': 146, 'value': '83.8'}, {'id': 4909473915, 'qualifierId': 18}, {'id': 4909474287, 'qualifierId': 102, 'value': '50.9'}, {'id': 4909474279, 'qualifierId': 29}, {'id': 4909474295, 'qualifierId': 147, 'value': '44.9'}, {'id': 4909473913, 'qualifierId': 22}, {'id': 4909474347, 'qualifierId': 233, 'value': '402'}, {'id': 4909474291, 'qualifierId': 215}, {'id': 4909474003, 'qualifierId': 82}, {'id': 4909473999, 'qualifierId': 20}, {'id': 4909474297, 'qualifierId': 230, 'value': '99.0'}, {'id': 4909474283, 'qualifierId': 55, 'value': '275'}, {'id': 4909474289, 'qualifierId': 103, 'value': '19'}, {'id': 4909473917, 'qualifierId': 56, 'value': 'Center'}, {'id': 4909474277, 'qualifierId': 78}];dvk85r457e15hg0pw5rig0222;J. Herdman;;;bxaox0u3scjlponw3iokbuyok;Attempt Saved;;;;;;;;;;;;;;;;;;;402,0;;;1,0;;;;;;;;;;;;;;1,0;;50,9;99,0;1,0;1,0;;48,9;;1,0;275,0;;;;19,0;;;;;;;;;;;;;;;;;;;;;;1,0;83,8;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;83,8;44,9;50,9;19;275,0;8hf35b309tq3wuc59xgshmbro;;0;36;21;Portland Timbers II;2181;FWR;1,0
2665140747;402;10;1;36;21;5ou8b446l1sl8frblkz3xi17g;1;16,2;56,6;2024-03-30T21:40:48.970Z;2024-04-19T12:04:11Z;[{'id': 4909474351, 'qualifierId': 233, 'value': '276'}, {'id': 4909473937, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909473933, 'qualifierId': 94}];druwx3n136woly4objqgk7tp0;A. Enriquez;;;bxaox0u3scjlponw3iokbuyok;Save;;;;;;;;;;;;;;;;;;;276,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;36;21;Vancouver Whitecaps II;2181;MC;1,0
2665140759;403;49;1;36;25;5ou8b446l1sl8frblkz3xi17g;1;28,3;67,2;2024-03-30T21:40:52.687Z;2024-03-30T21:40:52Z;[];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;bxaox0u3scjlponw3iokbuyok;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;36;25;Vancouver Whitecaps II;2185;AMC;1,0
2665140809;404;1;1;36;25;5ou8b446l1sl8frblkz3xi17g;1;27,5;67,8;2024-03-30T21:40:53.407Z;2024-03-30T21:40:58Z;[{'id': 4909474311, 'qualifierId': 212, 'value': '22.5'}, {'id': 4909474307, 'qualifierId': 140, 'value': '36.9'}, {'id': 4909474309, 'qualifierId': 141, 'value': '97.5'}, {'id': 4909474313, 'qualifierId': 213, 'value': '1.12'}, {'id': 4909474305, 'qualifierId': 56, 'value': 'Back'}];1qfm9519iq3jailrtnk9c0nbo;M. Johnston;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;36,9;1,12;;97,5;;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;36,9;97,5;;;;;;;;0;36;25;Vancouver Whitecaps II;2185;AMC;1,0
2665140865;405;1;1;36;30;5ou8b446l1sl8frblkz3xi17g;1;36,5;96,6;2024-03-30T21:40:57.718Z;2024-03-30T21:41:02Z;[{'id': 4909474595, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909474597, 'qualifierId': 140, 'value': '21.9'}, {'id': 4909474603, 'qualifierId': 213, 'value': '3.73'}, {'id': 4909474599, 'qualifierId': 141, 'value': '81.4'}, {'id': 4909474601, 'qualifierId': 212, 'value': '18.5'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;21,9;3,73;;81,4;;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;21,9;81,4;;;;;;;;0;36;30;Vancouver Whitecaps II;2190;AML;1,0
2665140895;406;1;1;36;35;5ou8b446l1sl8frblkz3xi17g;1;21,7;81,4;2024-03-30T21:41:02.718Z;2024-03-30T21:41:04Z;[{'id': 4909474677, 'qualifierId': 140, 'value': '11.0'}, {'id': 4909474681, 'qualifierId': 212, 'value': '18.3'}, {'id': 4909474673, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909474683, 'qualifierId': 213, 'value': '4.05'}, {'id': 4909474679, 'qualifierId': 141, 'value': '60.2'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;11,0;4,05;;60,2;;18,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;11,0;60,2;;;;;;;;0;36;35;Vancouver Whitecaps II;2195;DC;1,0
2665140907;407;1;1;36;36;5ou8b446l1sl8frblkz3xi17g;1;11,0;59,9;2024-03-30T21:41:04.263Z;2024-03-30T21:41:05Z;[{'id': 4909474769, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909474779, 'qualifierId': 213, 'value': '4.65'}, {'id': 4909474771, 'qualifierId': 140, 'value': '10.0'}, {'id': 4909474773, 'qualifierId': 141, 'value': '36.1'}, {'id': 4909474777, 'qualifierId': 212, 'value': '16.2'}];d1xlw5bza316m39f9n82hir1m;K. Rad;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;10,0;4,65;;36,1;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;10,0;36,1;;;;;;;;0;36;36;Vancouver Whitecaps II;2196;DC;1,0
2665140933;408;1;1;36;37;5ou8b446l1sl8frblkz3xi17g;1;10,0;36,1;2024-03-30T21:41:05.359Z;2024-03-30T21:41:07Z;[{'id': 4909474879, 'qualifierId': 212, 'value': '8.6'}, {'id': 4909474881, 'qualifierId': 213, 'value': '1.88'}, {'id': 4909474877, 'qualifierId': 141, 'value': '48.1'}, {'id': 4909474873, 'qualifierId': 56, 'value': 'Back'}, {'id': 4909474875, 'qualifierId': 140, 'value': '7.5'}];33l8nq6xbj3pm1lkxo2qs5vfu;K. Ferdinand;;;bxaox0u3scjlponw3iokbuyok;Pass;;;;;;;;;;7,5;1,88;;48,1;;8,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;7,5;48,1;;;;;;;;0;36;37;Vancouver Whitecaps II;2197;DL;1,0
