id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_BlockedPass;value_LayOff;value_TakeOnSpace;value_Direct;value_Handball;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Defensive1V1;value_SwitchOfPlay;value_HeadPass;value_OutSwinger;value_IntentionalAssist;value_Cross;value_RightFooted;value_Assist;value_Assisted;value_FirstTouch;value_GoalmouthY;value_GkY;value_RelatedEventId;value_GkX;value_BoxCentre;value_GoalmouthZ;value_Volley;value_Right;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_NotVisible;value_Low;value_Launch;value_PlayersCaughtOffside;value_Indirect;value_LowRight;value_BoxRight;value_BlockedY;value_FastBreak;value_BlockedX;value_LowGkIntervention;value_Collected;value_Diving;value_Hands;value_OverArm;value_KeeperThrow;value_CloseLeft;value_IndividualPlay;value_OutOfBoxCentre;value_ShirtPull/Holding;value_LeftFooted;value_FloatedCross;value_Straight;value_GkYTimeOfGoal;value_BigChance;value_LowCentre;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_TouchTypePass;value_AerialFoul;value_RecklessOffence;value_YellowCard;value_SetPiece;value_Head;value_LowLeft;value_Standing;value_MediumGkIntervention;value_ParriedDanger;value_Stooping;value_NotAssisted;value_HighClaim;value_HighGkIntervention;value_High;value_RefereeDelay;value_DrinksBreak;value_LeadingToAttempt;value_CloseRight;value_BoxLeft;value_InSwinger;value_OverhitCross;value_Left;value_CornerTaken;value_NotPastGoalLine;value_FromCorner;value_GoalDisallowed;value_ParriedSafe;value_OwnPlayer;value_Blocked;value_OwnShotBlocked;value_Minutes;value_HighRight;value_HighCentre;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_HighLeft;value_FreeKick;value_SwerveLeft;value_SmallBoxRight;value_TacticalFoul;value_FlickOn;value_Shove/Push;value_MisHit;value_PersistentInfringement;value_SmallBoxCentre;value_Tap;value_DefBlock;value_Overrun;value_InjuredPlayerId;value_Injury;value_FollowsADribble;value_BoxDeepLeft;value_SoloRun;value_Dissent;value_Feet;value_ThroughBall;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692595901;744;13;2;83;48;479lsfr4cwlzewpbuda3y2xv4;1;91,2;56,6;2024-05-26T23:49:06.033Z;2024-05-31T12:06:21Z;[{'id': 5058309141, 'qualifierId': 214}, {'id': 5058302175, 'qualifierId': 15}, {'id': 5058302275, 'qualifierId': 231, 'value': '51.1'}, {'id': 5058302261, 'qualifierId': 29}, {'id': 5058302173, 'qualifierId': 24}, {'id': 5058302101, 'qualifierId': 17}, {'id': 5058302273, 'qualifierId': 230, 'value': '99.3'}, {'id': 5058302269, 'qualifierId': 102, 'value': '45.0'}, {'id': 5058302271, 'qualifierId': 103, 'value': '69.4'}, {'id': 5058302103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058302265, 'qualifierId': 55, 'value': '743'}, {'id': 5058302179, 'qualifierId': 328}, {'id': 5062717615, 'qualifierId': 74}, {'id': 5058302263, 'qualifierId': 154}];9g0pycttkbuyuetispcb2hij8;Majed Abdullah;;;d1qvmoz6u1wh5rpyr1mm9snbo;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;45,0;51,1;743,0;99,3;1,0;69,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;45,0;69.4;743,0;i5wj5hcg2r9934e7gauxtgmi;0;0;83;48;Huntsville City;5028;Sub;1,0
2692595983;648;5;2;83;49;4gymgvqmve0m2vh89v84tt3x0;1;-0,8;57,8;2024-05-26T23:49:07.088Z;2024-05-31T12:06:23Z;[{'id': 5058302519, 'qualifierId': 346}, {'id': 5058302849, 'qualifierId': 233, 'value': '745'}, {'id': 5058302513, 'qualifierId': 56, 'value': 'Back'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;d1qvmoz6u1wh5rpyr1mm9snbo;Out;;;;;;;;;;;;;;;;;;745,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;83;49;Orlando City B;5029;MC;1,0
2692595903;745;5;2;83;49;479lsfr4cwlzewpbuda3y2xv4;0;100,8;42,2;2024-05-26T23:49:07.088Z;2024-05-31T12:06:24Z;[{'id': 5058302111, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058302853, 'qualifierId': 233, 'value': '648'}, {'id': 5058302113, 'qualifierId': 346}];9g0pycttkbuyuetispcb2hij8;Majed Abdullah;;;d1qvmoz6u1wh5rpyr1mm9snbo;Out;;;;;;;;;;;;;;;;;;648,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;83;49;Huntsville City;5029;Sub;1,0
2692595947;645;1;2;84;1;4gymgvqmve0m2vh89v84tt3x0;1;4,8;56,6;2024-05-26T23:49:19.096Z;2024-05-31T12:06:40Z;[{'id': 5058302341, 'qualifierId': 212, 'value': '7.1'}, {'id': 5058302337, 'qualifierId': 140, 'value': '8.8'}, {'id': 5058302343, 'qualifierId': 213, 'value': '0.94'}, {'id': 5058302731, 'qualifierId': 124}, {'id': 5058302335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058302339, 'qualifierId': 141, 'value': '65.0'}, {'id': 5058302733, 'qualifierId': 237}];efek04gkkjjwr6vo2mi008dm;B. Martino;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,94;8,8;65,0;;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;8,8;65,0;;;;;;;0;0;84;1;Orlando City B;5041;GK;1,0
2692595955;646;1;2;84;1;4gymgvqmve0m2vh89v84tt3x0;1;9,1;65,6;2024-05-26T23:49:19.392Z;2024-05-31T12:06:45Z;[{'id': 5058302365, 'qualifierId': 140, 'value': '19.5'}, {'id': 5058302371, 'qualifierId': 213, 'value': '0.60'}, {'id': 5058302363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058302369, 'qualifierId': 212, 'value': '13.2'}, {'id': 5058302367, 'qualifierId': 141, 'value': '76.5'}];2v5j1i5ae9fnciilwy3op8and;N. DePuy;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,6;19,5;76,5;;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;19,5;76,5;;;;;;;0;0;84;1;Orlando City B;5041;Sub;1,0
2692597037;713;1;2;84;2;4gymgvqmve0m2vh89v84tt3x0;1;19,2;77,5;2024-05-26T23:49:19.727Z;2024-05-31T12:06:50Z;[{'id': 5058307741, 'qualifierId': 212, 'value': '6.7'}, {'id': 5058307743, 'qualifierId': 213, 'value': '5.61'}, {'id': 5058307737, 'qualifierId': 140, 'value': '24.2'}, {'id': 5058307735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058307739, 'qualifierId': 141, 'value': '71.4'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,61;24,2;71,4;;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;24,2;71,4;;;;;;;0;0;84;2;Orlando City B;5042;DC;1,0
2692595957;647;50;2;84;2;4gymgvqmve0m2vh89v84tt3x0;1;27,8;86,9;2024-05-26T23:49:20.407Z;2024-05-26T23:59:12Z;[{'id': 5058302375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058302383, 'qualifierId': 233, 'value': '746'}, {'id': 5058302377, 'qualifierId': 285}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;d1qvmoz6u1wh5rpyr1mm9snbo;Dispossessed;;;;;;;;;;;;;;;;;;746,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;84;2;Orlando City B;5042;MC;1,0
2692595951;746;7;2;84;2;479lsfr4cwlzewpbuda3y2xv4;1;72,2;13,1;2024-05-26T23:49:20.408Z;2024-05-31T12:06:58Z;[{'id': 5058302361, 'qualifierId': 286}, {'id': 5058302379, 'qualifierId': 233, 'value': '647'}, {'id': 5058302359, 'qualifierId': 56, 'value': 'Right'}, {'id': 5062717819, 'qualifierId': 383}];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;d1qvmoz6u1wh5rpyr1mm9snbo;Tackle;;;;;;;;;;;;;;;;;;647,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;84;2;Huntsville City;5042;Sub;1,0
2692595953;747;49;2;84;3;479lsfr4cwlzewpbuda3y2xv4;1;69,5;9,5;2024-05-26T23:49:21.225Z;2024-05-26T23:49:21Z;[];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;d1qvmoz6u1wh5rpyr1mm9snbo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;84;3;Huntsville City;5043;Sub;1,0
2692595971;748;1;2;84;5;479lsfr4cwlzewpbuda3y2xv4;1;72,1;14,6;2024-05-26T23:49:23.009Z;2024-05-26T23:49:27Z;[{'id': 5058302473, 'qualifierId': 141, 'value': '4.9'}, {'id': 5058302477, 'qualifierId': 213, 'value': '5.47'}, {'id': 5058302469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302471, 'qualifierId': 140, 'value': '78.1'}, {'id': 5058302475, 'qualifierId': 212, 'value': '9.1'}];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,47;78,1;4,9;;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;78,1;4,9;;;;;;;0;0;84;5;Huntsville City;5045;Sub;1,0
2692595985;749;1;2;84;10;479lsfr4cwlzewpbuda3y2xv4;1;76,7;5,8;2024-05-26T23:49:27.721Z;2024-05-26T23:49:30Z;[{'id': 5058302521, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302529, 'qualifierId': 213, 'value': '3.19'}, {'id': 5058302525, 'qualifierId': 141, 'value': '4.6'}, {'id': 5058302523, 'qualifierId': 140, 'value': '59.9'}, {'id': 5058302527, 'qualifierId': 212, 'value': '17.7'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,19;59,9;4,6;;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;59,9;4,6;;;;;;;0;0;84;10;Huntsville City;5050;Sub;1,0
2692595995;750;1;2;84;12;479lsfr4cwlzewpbuda3y2xv4;1;59,4;4,6;2024-05-26T23:49:29.993Z;2024-05-26T23:49:31Z;[{'id': 5058302567, 'qualifierId': 140, 'value': '64.3'}, {'id': 5058302573, 'qualifierId': 213, 'value': '0.96'}, {'id': 5058302571, 'qualifierId': 212, 'value': '8.9'}, {'id': 5058302569, 'qualifierId': 141, 'value': '15.3'}, {'id': 5058302565, 'qualifierId': 56, 'value': 'Right'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,96;64,3;15,3;;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;64,3;15,3;;;;;;;0;0;84;12;Huntsville City;5052;Sub;1,0
2692595999;751;1;2;84;13;479lsfr4cwlzewpbuda3y2xv4;1;64,3;15,3;2024-05-26T23:49:31.361Z;2024-05-26T23:49:32Z;[{'id': 5058302593, 'qualifierId': 141, 'value': '15.0'}, {'id': 5058302597, 'qualifierId': 213, 'value': '3.16'}, {'id': 5058302591, 'qualifierId': 140, 'value': '54.9'}, {'id': 5058302595, 'qualifierId': 212, 'value': '9.9'}, {'id': 5058302589, 'qualifierId': 56, 'value': 'Right'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,16;54,9;15,0;;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;54,9;15,0;;;;;;;0;0;84;13;Huntsville City;5053;MC;1,0
2692596019;752;1;2;84;14;479lsfr4cwlzewpbuda3y2xv4;1;54,9;15,2;2024-05-26T23:49:32.313Z;2024-05-26T23:49:37Z;[{'id': 5058302665, 'qualifierId': 140, 'value': '68.2'}, {'id': 5058302671, 'qualifierId': 213, 'value': '5.70'}, {'id': 5058302663, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302669, 'qualifierId': 212, 'value': '16.7'}, {'id': 5058302667, 'qualifierId': 141, 'value': '1.6'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,7;68,2;1,6;;;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,2;1,6;;;;;;;0;0;84;14;Huntsville City;5054;MC;1,0
2692596025;753;1;2;84;20;479lsfr4cwlzewpbuda3y2xv4;1;62,7;8,9;2024-05-26T23:49:37.617Z;2024-05-26T23:49:39Z;[{'id': 5058302693, 'qualifierId': 140, 'value': '68.7'}, {'id': 5058302699, 'qualifierId': 213, 'value': '0.49'}, {'id': 5058302697, 'qualifierId': 212, 'value': '7.1'}, {'id': 5058302695, 'qualifierId': 141, 'value': '13.8'}, {'id': 5058302691, 'qualifierId': 56, 'value': 'Right'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,49;68,7;13,8;;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,7;13,8;;;;;;;0;0;84;20;Huntsville City;5060;Sub;1,0
2692596041;754;1;2;84;22;479lsfr4cwlzewpbuda3y2xv4;1;68,9;12,5;2024-05-26T23:49:39.601Z;2024-05-26T23:49:43Z;[{'id': 5058302751, 'qualifierId': 213, 'value': '5.99'}, {'id': 5058302747, 'qualifierId': 141, 'value': '2.6'}, {'id': 5058302749, 'qualifierId': 212, 'value': '23.4'}, {'id': 5058302745, 'qualifierId': 140, 'value': '90.2'}, {'id': 5058302743, 'qualifierId': 56, 'value': 'Right'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,99;90,2;2,6;;;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;90,2;2,6;;;;;;;0;0;84;22;Huntsville City;5062;MC;1,0
2692596047;755;1;2;84;25;479lsfr4cwlzewpbuda3y2xv4;1;88,0;3,2;2024-05-26T23:49:43.233Z;2024-05-26T23:49:44Z;[{'id': 5058302773, 'qualifierId': 141, 'value': '3.5'}, {'id': 5058302777, 'qualifierId': 213, 'value': '3.12'}, {'id': 5058302769, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302771, 'qualifierId': 140, 'value': '77.7'}, {'id': 5058302775, 'qualifierId': 212, 'value': '10.8'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,12;77,7;3,5;;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;77,7;3,5;;;;;;;0;0;84;25;Huntsville City;5065;Sub;1,0
2692596053;756;1;2;84;27;479lsfr4cwlzewpbuda3y2xv4;1;77,6;3,5;2024-05-26T23:49:44.753Z;2024-05-26T23:49:46Z;[{'id': 5058302821, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302829, 'qualifierId': 213, 'value': '1.04'}, {'id': 5058302825, 'qualifierId': 141, 'value': '8.5'}, {'id': 5058302823, 'qualifierId': 140, 'value': '79.5'}, {'id': 5058302827, 'qualifierId': 212, 'value': '3.9'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;1,04;79,5;8,5;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;79,5;8,5;;;;;;;0;0;84;27;Huntsville City;5067;MC;1,0
2692596057;757;1;2;84;28;479lsfr4cwlzewpbuda3y2xv4;1;77,9;7,6;2024-05-26T23:49:46.521Z;2024-05-26T23:49:47Z;[{'id': 5058302841, 'qualifierId': 141, 'value': '2.3'}, {'id': 5058302843, 'qualifierId': 212, 'value': '6.0'}, {'id': 5058302837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302845, 'qualifierId': 213, 'value': '5.64'}, {'id': 5058302839, 'qualifierId': 140, 'value': '82.5'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;5,64;82,5;2,3;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;82,5;2,3;;;;;;;0;0;84;28;Huntsville City;5068;Sub;1,0
2692596061;758;1;2;84;29;479lsfr4cwlzewpbuda3y2xv4;1;82,6;2,3;2024-05-26T23:49:47.473Z;2024-05-26T23:49:49Z;[{'id': 5058302877, 'qualifierId': 213, 'value': '3.02'}, {'id': 5058302869, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302873, 'qualifierId': 141, 'value': '3.5'}, {'id': 5058302875, 'qualifierId': 212, 'value': '6.8'}, {'id': 5058302871, 'qualifierId': 140, 'value': '76.2'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;3,02;76,2;3,5;;;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;76,2;3,5;;;;;;;0;0;84;29;Huntsville City;5069;Sub;1,0
2692596069;759;1;2;84;32;479lsfr4cwlzewpbuda3y2xv4;1;74,8;3,5;2024-05-26T23:49:49.601Z;2024-05-26T23:49:51Z;[{'id': 5058302909, 'qualifierId': 213, 'value': '2.91'}, {'id': 5058302905, 'qualifierId': 141, 'value': '6.1'}, {'id': 5058302903, 'qualifierId': 140, 'value': '67.7'}, {'id': 5058302901, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302907, 'qualifierId': 212, 'value': '7.7'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;2,91;67,7;6,1;;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;67,7;6,1;;;;;;;0;0;84;32;Huntsville City;5072;Sub;1,0
2692596083;760;1;2;84;33;479lsfr4cwlzewpbuda3y2xv4;1;67,6;6,1;2024-05-26T23:49:51.049Z;2024-05-26T23:49:53Z;[{'id': 5058302961, 'qualifierId': 213, 'value': '4.90'}, {'id': 5058302957, 'qualifierId': 141, 'value': '1.3'}, {'id': 5058302953, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302955, 'qualifierId': 140, 'value': '68.2'}, {'id': 5058302959, 'qualifierId': 212, 'value': '3.3'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;4,9;68,2;1,3;;;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,2;1,3;;;;;;;0;0;84;33;Huntsville City;5073;MC;1,0
2692596091;761;1;2;84;35;479lsfr4cwlzewpbuda3y2xv4;1;67,5;1,7;2024-05-26T23:49:53.322Z;2024-05-26T23:49:54Z;[{'id': 5058302991, 'qualifierId': 141, 'value': '7.4'}, {'id': 5058302987, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058302993, 'qualifierId': 212, 'value': '4.9'}, {'id': 5058302995, 'qualifierId': 213, 'value': '0.92'}, {'id': 5058302989, 'qualifierId': 140, 'value': '70.3'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;d1qvmoz6u1wh5rpyr1mm9snbo;Pass;;;;;;;;;;0,92;70,3;7,4;;;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;70,3;7,4;;;;;;;0;0;84;35;Huntsville City;5075;Sub;1,0
