id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_Involved;value_Captain;value_Resume;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndY;value_Length;value_PassEndX;value_Angle;value_Launch;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_Left;value_RegularPlay;value_GkY;value_RelatedEventId;value_Assisted;value_GkX;value_RightFooted;value_BoxCentre;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_OutOfPlay;value_Chipped;value_HeadPass;value_KeeperThrow;value_SwitchOfPlay;value_HighClaim;value_PenaltyTakerId;value_AttemptedTackle;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistType;value_FantasyAssistId;value_LowRight;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistTeam;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_NotAssisted;value_Scored;value_Right;value_Diving;value_IntendedTackleTarget;value_DeletedEventType;value_Low;value_IntentionalAssist;value_FirstTouch;value_BoxLeft;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Overrun;value_IndividualPlay;value_HighRight;value_BoxRight;value_NotVisible;value_Cross;value_OutOfBoxCentre;value_LowCentre;value_Head;value_Shove/Push;value_Standing;value_Hands;value_Caught;value_FastBreak;value_InjuredPlayerId;value_Injury;value_Unchallenged;value_ParriedDanger;value_HitRightPost;value_SmallBoxCentre;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_CornerTaken;value_InSwinger;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_HitWoodwork;value_BlockedCross;value_OverArm;value_ParriedSafe;value_GkKickFromHands;value_LeftFooted;value_LowLeft;value_FlickOn;value_SmallBoxLeft;value_FromCorner;value_CloseLeftAndHigh;value_YellowCard;value_RecklessOffence;value_LayOff;value_Volley;value_HighLeft;value_FreeKick;value_OutSwinger;value_BoxDeepRight;value_TacticalFoul;value_GoesToPenalties;value_Saved;value_TempShotOn;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718583513;414;1;1;44;43;29nx7yxy1rdqv2oobqn5pjf8p;1;90,4;89,9;2024-09-08T23:47:59.334Z;2024-09-08T23:48:01Z;[{'id': 5201555541, 'qualifierId': 140, 'value': '82.1'}, {'id': 5201555543, 'qualifierId': 141, 'value': '92.4'}, {'id': 5201555539, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201555547, 'qualifierId': 213, 'value': '2.95'}, {'id': 5201555545, 'qualifierId': 212, 'value': '8.9'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;92,4;8,9;82,1;2,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;82,1;92,4;;;;;;;;0;44;43;New England II;2683;MC;1,0
2718583529;415;1;1;44;45;29nx7yxy1rdqv2oobqn5pjf8p;1;80,2;93,0;2024-09-08T23:48:01.414Z;2024-09-08T23:48:04Z;[{'id': 5201555629, 'qualifierId': 141, 'value': '76.1'}, {'id': 5201555625, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201555633, 'qualifierId': 213, 'value': '3.55'}, {'id': 5201555631, 'qualifierId': 212, 'value': '28.7'}, {'id': 5201555627, 'qualifierId': 140, 'value': '55.2'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;76,1;28,7;55,2;3,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;55,2;76,1;;;;;;;;0;44;45;New England II;2685;DML;1,0
2718583561;416;1;1;44;48;29nx7yxy1rdqv2oobqn5pjf8p;1;55,2;76,1;2024-09-08T23:48:04.150Z;2024-09-08T23:48:08Z;[{'id': 5201555713, 'qualifierId': 212, 'value': '26.4'}, {'id': 5201555711, 'qualifierId': 141, 'value': '38.6'}, {'id': 5201555709, 'qualifierId': 140, 'value': '48.6'}, {'id': 5201555715, 'qualifierId': 213, 'value': '4.45'}, {'id': 5201555707, 'qualifierId': 56, 'value': 'Back'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;38,6;26,4;48,6;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;48,6;38,6;;;;;;;;0;44;48;New England II;2688;DC;1,0
2718583571;417;1;1;44;52;29nx7yxy1rdqv2oobqn5pjf8p;1;50,1;39,2;2024-09-08T23:48:08.262Z;2024-09-08T23:48:10Z;[{'id': 5201555757, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201555761, 'qualifierId': 141, 'value': '48.4'}, {'id': 5201555763, 'qualifierId': 212, 'value': '6.5'}, {'id': 5201555759, 'qualifierId': 140, 'value': '51.6'}, {'id': 5201555765, 'qualifierId': 213, 'value': '1.32'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;48,4;6,5;51,6;1,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;51,6;48,4;;;;;;;;0;44;52;New England II;2692;DC;1,0
2718583573;410;45;1;44;54;csntc7hucmo21gknxc5y0kc4q;0;41,3;51,2;2024-09-08T23:48:10.502Z;2024-09-08T23:50:15Z;[{'id': 5201555769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201555771, 'qualifierId': 285}, {'id': 5201555789, 'qualifierId': 233, 'value': '418'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;tiy65bcvw59783hphd2qihg;Challenge;;;;;;;;;;;;;;;;;;;418,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;44;54;Toronto II;2694;FWR;1,0
2718583577;418;3;1;44;54;29nx7yxy1rdqv2oobqn5pjf8p;1;58,7;48,8;2024-09-08T23:48:10.502Z;2024-09-08T23:50:15Z;[{'id': 5201555773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201555775, 'qualifierId': 286}, {'id': 5201555781, 'qualifierId': 233, 'value': '410'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Take On;;;;;;;;;;;;;;;;;;;410,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;44;54;New England II;2694;DC;1,0
2718583591;419;1;1;44;56;29nx7yxy1rdqv2oobqn5pjf8p;1;61,1;50,7;2024-09-08T23:48:12.263Z;2024-09-08T23:48:16Z;[{'id': 5201555911, 'qualifierId': 213, 'value': '1.44'}, {'id': 5201555909, 'qualifierId': 212, 'value': '18.2'}, {'id': 5201555903, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201555907, 'qualifierId': 141, 'value': '77.3'}, {'id': 5201555905, 'qualifierId': 140, 'value': '63.4'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;77,3;18,2;63,4;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;63,4;77,3;;;;;;;;0;44;56;New England II;2696;DC;1,0
2718583615;420;1;1;45;0;29nx7yxy1rdqv2oobqn5pjf8p;1;73,5;75,3;2024-09-08T23:48:16.167Z;2024-09-08T23:48:20Z;[{'id': 5201556065, 'qualifierId': 140, 'value': '93.9'}, {'id': 5201556071, 'qualifierId': 213, 'value': '6.27'}, {'id': 5201556063, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201556069, 'qualifierId': 212, 'value': '21.4'}, {'id': 5201556067, 'qualifierId': 141, 'value': '74.8'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;74,8;21,4;93,9;6,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;93,9;74,8;;;;;;;;0;45;0;New England II;2700;MC;1,0
2718583617;421;3;1;45;4;29nx7yxy1rdqv2oobqn5pjf8p;0;97,3;72,2;2024-09-08T23:48:20.560Z;2024-09-08T23:48:26Z;[{'id': 5201556159, 'qualifierId': 233, 'value': '411'}, {'id': 5201556077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201556079, 'qualifierId': 286}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;tiy65bcvw59783hphd2qihg;Take On;;;;;;;;;;;;;;;;;;;411,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;45;4;New England II;2704;DML;1,0
2718583627;411;7;1;45;4;csntc7hucmo21gknxc5y0kc4q;1;2,7;27,8;2024-09-08T23:48:20.561Z;2024-09-08T23:48:26Z;[{'id': 5201556133, 'qualifierId': 167}, {'id': 5201556135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201556143, 'qualifierId': 233, 'value': '421'}, {'id': 5201556137, 'qualifierId': 285}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;tiy65bcvw59783hphd2qihg;Tackle;;;;;;;;;;;;;;;;;;;421,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;45;4;Toronto II;2704;DR;1,0
2718583629;412;6;1;45;6;csntc7hucmo21gknxc5y0kc4q;0;3,0;28,7;2024-09-08T23:48:21.606Z;2024-09-08T23:49:54Z;[{'id': 5201556205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201556235, 'qualifierId': 233, 'value': '422'}, {'id': 5201556207, 'qualifierId': 73}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;tiy65bcvw59783hphd2qihg;Corner Awarded;;;;;;;;;;;;;;;;;;;422,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;45;6;Toronto II;2706;DR;1,0
2718583621;422;6;1;45;6;29nx7yxy1rdqv2oobqn5pjf8p;1;97,0;71,3;2024-09-08T23:48:21.606Z;2024-09-08T23:49:53Z;[{'id': 5201556093, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201556095, 'qualifierId': 73}, {'id': 5201556231, 'qualifierId': 233, 'value': '412'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;tiy65bcvw59783hphd2qihg;Corner Awarded;;;;;;;;;;;;;;;;;;;412,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;45;6;New England II;2706;DML;1,0
2718583665;413;70;1;45;16;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-08T23:48:31.667Z;2024-09-08T23:48:31Z;[{'id': 5201556321, 'qualifierId': 277, 'value': '1'}];;;;;tiy65bcvw59783hphd2qihg;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;45;16;Toronto II;2716;;
2718583747;423;1;1;45;41;29nx7yxy1rdqv2oobqn5pjf8p;0;99,6;99,6;2024-09-08T23:48:57.526Z;2024-09-08T23:48:59Z;[{'id': 5201556757, 'qualifierId': 213, 'value': '4.50'}, {'id': 5201556741, 'qualifierId': 2}, {'id': 5201556743, 'qualifierId': 6}, {'id': 5201556749, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201556747, 'qualifierId': 223}, {'id': 5201556751, 'qualifierId': 140, 'value': '93.0'}, {'id': 5201556753, 'qualifierId': 141, 'value': '52.7'}, {'id': 5201556759, 'qualifierId': 1}, {'id': 5201556745, 'qualifierId': 155}, {'id': 5201556755, 'qualifierId': 212, 'value': '32.6'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;52,7;32,6;93,0;4,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;93,0;52,7;;;;;;;;0;45;41;New England II;2741;FWL;1,0
2718583777;414;12;1;45;46;csntc7hucmo21gknxc5y0kc4q;1;6,3;55,1;2024-09-08T23:49:02.240Z;2024-09-08T23:49:04Z;[{'id': 5201556905, 'qualifierId': 15}, {'id': 5201556889, 'qualifierId': 212, 'value': '25.6'}, {'id': 5201556885, 'qualifierId': 140, 'value': '30.4'}, {'id': 5201556883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201556887, 'qualifierId': 141, 'value': '49.3'}, {'id': 5201556891, 'qualifierId': 213, 'value': '6.13'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Clearance;;;;;;;;;;;;49,3;25,6;30,4;6,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;30,4;49,3;;;;;;;;0;45;46;Toronto II;2746;DC;1,0
2718583789;424;1;1;45;49;29nx7yxy1rdqv2oobqn5pjf8p;1;74,1;90,0;2024-09-08T23:49:05.287Z;2024-09-08T23:49:08Z;[{'id': 5201556955, 'qualifierId': 213, 'value': '2.22'}, {'id': 5201556951, 'qualifierId': 141, 'value': '94.1'}, {'id': 5201556953, 'qualifierId': 212, 'value': '3.5'}, {'id': 5201556947, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201556949, 'qualifierId': 140, 'value': '72.1'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;94,1;3,5;72,1;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;72,1;94,1;;;;;;;;0;45;49;New England II;2749;DC;1,0
2718583793;425;1;1;45;52;29nx7yxy1rdqv2oobqn5pjf8p;0;71,5;93,0;2024-09-08T23:49:08.470Z;2024-09-08T23:49:09Z;[{'id': 5201556971, 'qualifierId': 2}, {'id': 5201556973, 'qualifierId': 155}, {'id': 5201556979, 'qualifierId': 141, 'value': '41.5'}, {'id': 5201556977, 'qualifierId': 140, 'value': '85.3'}, {'id': 5201556985, 'qualifierId': 1}, {'id': 5201556975, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201556983, 'qualifierId': 213, 'value': '5.10'}, {'id': 5201556981, 'qualifierId': 212, 'value': '37.9'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;41,5;37,9;85,3;5,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;85,3;41,5;;;;;;;;0;45;52;New England II;2752;FWL;1,0
2718583809;415;12;1;45;54;csntc7hucmo21gknxc5y0kc4q;1;14,1;57,3;2024-09-08T23:49:09.984Z;2024-09-08T23:49:11Z;[{'id': 5201557047, 'qualifierId': 212, 'value': '21.4'}, {'id': 5201557051, 'qualifierId': 15}, {'id': 5201557043, 'qualifierId': 140, 'value': '33.3'}, {'id': 5201557041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201557049, 'qualifierId': 213, 'value': '5.94'}, {'id': 5201557045, 'qualifierId': 141, 'value': '46.7'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;tiy65bcvw59783hphd2qihg;Clearance;;;;;;;;;;;;46,7;21,4;33,3;5,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;33,3;46,7;;;;;;;;0;45;54;Toronto II;2754;DC;1,0
2718583833;426;1;1;45;58;29nx7yxy1rdqv2oobqn5pjf8p;1;65,9;48,5;2024-09-08T23:49:14.231Z;2024-09-08T23:49:16Z;[{'id': 5201557165, 'qualifierId': 141, 'value': '66.6'}, {'id': 5201557167, 'qualifierId': 212, 'value': '30.5'}, {'id': 5201557159, 'qualifierId': 155}, {'id': 5201557161, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201557163, 'qualifierId': 140, 'value': '92.5'}, {'id': 5201557169, 'qualifierId': 213, 'value': '0.42'}];ekok8abryabgzadxjcg5dhes4;Alonso Coello;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;66,6;30,5;92,5;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;92,5;66,6;;;;;;;;0;45;58;New England II;2758;MC;1,0
2718583835;427;1;1;46;1;29nx7yxy1rdqv2oobqn5pjf8p;0;92,9;67,8;2024-09-08T23:49:16.663Z;2024-09-08T23:49:17Z;[{'id': 5201557181, 'qualifierId': 212, 'value': '10.7'}, {'id': 5201557183, 'qualifierId': 213, 'value': '4.13'}, {'id': 5201557175, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201557177, 'qualifierId': 140, 'value': '87.3'}, {'id': 5201557179, 'qualifierId': 141, 'value': '54.6'}, {'id': 5201557173, 'qualifierId': 3}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Pass;;;;;;;;;;;;54,6;10,7;87,3;4,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;87,3;54,6;;;;;;;;0;46;1;New England II;2761;DC;1,0
2718583847;416;12;1;46;1;csntc7hucmo21gknxc5y0kc4q;1;9,2;50,1;2024-09-08T23:49:16.800Z;2024-09-08T23:49:21Z;[{'id': 5201557243, 'qualifierId': 141, 'value': '0.1'}, {'id': 5201557239, 'qualifierId': 140, 'value': '13.0'}, {'id': 5201557235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201557251, 'qualifierId': 213, 'value': '4.83'}, {'id': 5201557247, 'qualifierId': 212, 'value': '34.2'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;tiy65bcvw59783hphd2qihg;Clearance;;;;;;;;;;;;0,1;34,2;13,0;4,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;13,0;0,1;;;;;;;;0;46;1;Toronto II;2761;DC;1,0
2718583857;417;5;1;46;2;csntc7hucmo21gknxc5y0kc4q;0;19,4;-1,4;2024-09-08T23:49:18.294Z;2024-09-08T23:49:49Z;[{'id': 5201557279, 'qualifierId': 347}, {'id': 5201557777, 'qualifierId': 233, 'value': '428'}, {'id': 5201557275, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;tiy65bcvw59783hphd2qihg;Out;;;;;;;;;;;;;;;;;;1,0;428,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;46;2;Toronto II;2762;DC;1,0
2718583869;428;5;1;46;2;29nx7yxy1rdqv2oobqn5pjf8p;1;80,6;101,4;2024-09-08T23:49:18.294Z;2024-09-08T23:49:49Z;[{'id': 5201557773, 'qualifierId': 233, 'value': '417'}, {'id': 5201557325, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201557327, 'qualifierId': 347}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;tiy65bcvw59783hphd2qihg;Out;;;;;;;;;;;;;;;;;;1,0;417,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;46;2;New England II;2762;DC;1,0
2718583865;418;30;1;46;3;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-09-08T23:49:18.841Z;2024-09-08T23:49:31Z;[{'id': 5201557311, 'qualifierId': 57, 'value': '0'}];;;;;tiy65bcvw59783hphd2qihg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;46;3;Toronto II;2763;;
2718583873;429;30;1;46;3;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-08T23:49:18.841Z;2024-09-08T23:49:30Z;[{'id': 5201557341, 'qualifierId': 57, 'value': '0'}];;;;;tiy65bcvw59783hphd2qihg;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;46;3;New England II;2763;;
2718585365;451;18;2;45;0;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-09T00:05:20.668Z;2024-09-09T00:06:41Z;[{'id': 5201565329, 'qualifierId': 59, 'value': '14'}, {'id': 5201565325, 'qualifierId': 42}, {'id': 5201565327, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5201565361, 'qualifierId': 55, 'value': '452'}];ekok8abryabgzadxjcg5dhes4;Alonso Coello;;;tiy65bcvw59783hphd2qihg;Player off;;;;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;452,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;452,0;e8i5fg3tp35k8iys32eiv7jmc;;0;45;0;New England II;2700;MC;1,0
