id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_NotVisible;value_Chipped;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_Overrun;value_DeletedEventType;value_Assist;value_RelatedEventId;value_LeftFooted;value_Assisted;value_GkX;value_IndividualPlay;value_BoxRight;value_RegularPlay;value_Blocked;value_GoalmouthY;value_LowCentre;value_GkY;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_OtherReason;value_RefereeDelay;value_RefereeStop;value_BallHitsReferee;value_OutOfPlay;value_FlickOn;value_ShirtPull/Holding;value_Left;value_IntentionalAssist;value_CornerTaken;value_Cross;value_OutSwinger;value_BoxCentre;value_High;value_FirstTouch;value_Head;value_Shove/Push;value_LowLeft;value_KeeperThrow;value_Right;value_NotAssisted;value_OutOfBoxCentre;value_FreeKick;value_Standing;value_ParriedDanger;value_Hands;value_Fumble;value_Injury;value_InjuredPlayerId;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_RightFooted;value_35Centre;value_LowRight;value_Collected;value_ThrowInSetPiece;value_PullBack;value_BoxLeft;value_1On1;value_BigChance;value_OtherBodyPart;value_Sliding;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_CloseLeft;value_YellowCard;value_RecklessOffence;value_CloseRight;value_NotPastGoalLine;value_OutOfBoxDeepRight;value_FromCorner;value_MisHit;value_Weak;value_GkKickFromHands;value_Diving;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710933855;804;43;2;90;30;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-08-19T01:51:49.009Z;2024-08-19T01:52:15Z;[{'id': 5159487167, 'qualifierId': 347, 'value': '0'}, {'id': 5159487165, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159487543, 'qualifierId': 144, 'value': '5'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;escuo3udzopdk3kvb15wo7w2c;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;90;30;Colorado Rapids II;5430;Sub;1,0
2710933871;827;43;2;90;31;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-08-19T01:51:50.286Z;2024-08-19T01:51:54Z;[{'id': 5159487241, 'qualifierId': 213, 'value': '6.05'}, {'id': 5159487259, 'qualifierId': 144, 'value': '1'}, {'id': 5159487239, 'qualifierId': 212, 'value': '22.7'}, {'id': 5159487243, 'qualifierId': 1, 'value': '0'}, {'id': 5159487231, 'qualifierId': 107, 'value': '0'}, {'id': 5159487235, 'qualifierId': 140, 'value': '43.2'}, {'id': 5159487237, 'qualifierId': 141, 'value': '93.8'}, {'id': 5159487233, 'qualifierId': 56, 'value': 'Back'}];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;escuo3udzopdk3kvb15wo7w2c;Deleted event;;;;;;;;;;22,7;;93,8;;43,2;6,05;;;0,0;;;;;;;0,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;43,2;93,8;;;;;;;0;0;90;31;Real Monarchs;5431;Sub;1,0
2710933963;805;2;2;90;50;cbip96wzs3jc2xadoluhhxotl;1;74,6;5,2;2024-08-19T01:52:08.671Z;2024-08-19T01:56:16Z;[{'id': 5159487613, 'qualifierId': 7, 'value': '6kpb5yyfk2ifjgtfkspb8xwd0'}, {'id': 5159487607, 'qualifierId': 141, 'value': '5.6'}, {'id': 5159487605, 'qualifierId': 140, 'value': '87.0'}, {'id': 5159487615, 'qualifierId': 56, 'value': 'Right'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;escuo3udzopdk3kvb15wo7w2c;Offside Pass;;;;;;;;;;;;5,6;;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;87,0;5,6;;;;;;;0;0;90;50;Colorado Rapids II;5450;Sub;1,0
2710933913;828;55;2;90;50;iiolvosiuokkrl5iuoxcjo4p;1;14,0;93,0;2024-08-19T01:52:08.672Z;2024-08-19T01:52:09Z;[];86piuxs9tep01rcbsp3t8vx90;P. Dormoh;;;escuo3udzopdk3kvb15wo7w2c;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;90;50;Real Monarchs;5450;Sub;1,0
2710933929;829;1;2;90;51;iiolvosiuokkrl5iuoxcjo4p;1;15,7;92,3;2024-08-19T01:52:09.750Z;2024-08-19T01:52:11Z;[{'id': 5159487483, 'qualifierId': 213, 'value': '4.83'}, {'id': 5159487467, 'qualifierId': 5}, {'id': 5159487481, 'qualifierId': 212, 'value': '36.8'}, {'id': 5159487485, 'qualifierId': 1}, {'id': 5159487473, 'qualifierId': 140, 'value': '19.9'}, {'id': 5159487469, 'qualifierId': 241}, {'id': 5159487477, 'qualifierId': 141, 'value': '38.5'}, {'id': 5159487471, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;36,8;;38,5;;19,9;4,83;;;1,0;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;19,9;38,5;;;;;;;0;0;90;51;Real Monarchs;5451;DC;1,0
2710933943;830;1;2;90;52;iiolvosiuokkrl5iuoxcjo4p;1;19,9;38,5;2024-08-19T01:52:11.366Z;2024-08-19T01:52:14Z;[{'id': 5159487529, 'qualifierId': 141, 'value': '9.5'}, {'id': 5159487527, 'qualifierId': 140, 'value': '32.3'}, {'id': 5159487525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487531, 'qualifierId': 212, 'value': '23.6'}, {'id': 5159487533, 'qualifierId': 213, 'value': '5.30'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;23,6;;9,5;;32,3;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,3;9,5;;;;;;;0;0;90;52;Real Monarchs;5452;DL;1,0
2710933955;831;1;2;90;55;iiolvosiuokkrl5iuoxcjo4p;1;37,6;11,9;2024-08-19T01:52:13.942Z;2024-08-19T01:52:17Z;[{'id': 5159487567, 'qualifierId': 212, 'value': '15.0'}, {'id': 5159487561, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487565, 'qualifierId': 141, 'value': '28.9'}, {'id': 5159487569, 'qualifierId': 213, 'value': '2.26'}, {'id': 5159487563, 'qualifierId': 140, 'value': '28.5'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;15,0;;28,9;;28,5;2,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;28,5;28,9;;;;;;;0;0;90;55;Real Monarchs;5455;DR;1,0
2710933989;832;1;2;90;58;iiolvosiuokkrl5iuoxcjo4p;1;32,3;29,4;2024-08-19T01:52:17.070Z;2024-08-19T01:52:24Z;[{'id': 5159487699, 'qualifierId': 141, 'value': '67.9'}, {'id': 5159487701, 'qualifierId': 212, 'value': '27.0'}, {'id': 5159487695, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487697, 'qualifierId': 140, 'value': '25.9'}, {'id': 5159487703, 'qualifierId': 213, 'value': '1.82'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;27,0;;67,9;;25,9;1,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;25,9;67,9;;;;;;;0;0;90;58;Real Monarchs;5458;DL;1,0
2710933999;833;1;2;91;5;iiolvosiuokkrl5iuoxcjo4p;1;34,2;69,9;2024-08-19T01:52:24.062Z;2024-08-19T01:52:26Z;[{'id': 5159487749, 'qualifierId': 213, 'value': '4.43'}, {'id': 5159487743, 'qualifierId': 140, 'value': '31.6'}, {'id': 5159487741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487747, 'qualifierId': 212, 'value': '9.7'}, {'id': 5159487745, 'qualifierId': 141, 'value': '56.2'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;9,7;;56,2;;31,6;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;31,6;56,2;;;;;;;0;0;91;5;Real Monarchs;5465;DC;1,0
2710934017;834;1;2;91;7;iiolvosiuokkrl5iuoxcjo4p;1;30,7;49,8;2024-08-19T01:52:26.486Z;2024-08-19T01:52:32Z;[{'id': 5159487829, 'qualifierId': 140, 'value': '63.1'}, {'id': 5159487835, 'qualifierId': 213, 'value': '5.57'}, {'id': 5159487837, 'qualifierId': 1}, {'id': 5159487831, 'qualifierId': 141, 'value': '6.2'}, {'id': 5159487827, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159487825, 'qualifierId': 155}, {'id': 5159487833, 'qualifierId': 212, 'value': '45.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;45,1;;6,2;;63,1;5,57;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;63,1;6,2;;;;;;;0;0;91;7;Real Monarchs;5467;MC;1,0
2710934025;835;1;2;91;13;iiolvosiuokkrl5iuoxcjo4p;1;63,1;6,2;2024-08-19T01:52:32.118Z;2024-08-19T01:52:33Z;[{'id': 5159487865, 'qualifierId': 212, 'value': '6.9'}, {'id': 5159487861, 'qualifierId': 140, 'value': '59.7'}, {'id': 5159487867, 'qualifierId': 213, 'value': '2.11'}, {'id': 5159487857, 'qualifierId': 3}, {'id': 5159487863, 'qualifierId': 141, 'value': '14.9'}, {'id': 5159487859, 'qualifierId': 56, 'value': 'Right'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;6,9;;14,9;;59,7;2,11;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;59,7;14,9;;;;;;;0;0;91;13;Real Monarchs;5473;DR;1,0
2710934027;836;61;2;91;14;iiolvosiuokkrl5iuoxcjo4p;0;59,7;15,4;2024-08-19T01:52:33.270Z;2024-08-19T01:52:33Z;[{'id': 5159487871, 'qualifierId': 56, 'value': 'Right'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;0;0;91;14;Real Monarchs;5474;FWR;1,0
2710934033;806;1;2;91;14;cbip96wzs3jc2xadoluhhxotl;0;44,8;69,9;2024-08-19T01:52:33.382Z;2024-08-19T01:52:35Z;[{'id': 5159487889, 'qualifierId': 212, 'value': '17.5'}, {'id': 5159487883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487893, 'qualifierId': 213, 'value': '1.74'}, {'id': 5159487887, 'qualifierId': 141, 'value': '95.3'}, {'id': 5159487881, 'qualifierId': 3}, {'id': 5159487885, 'qualifierId': 140, 'value': '42.0'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;17,5;;95,3;;42,0;1,74;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;42,0;95,3;;;;;;;0;0;91;14;Colorado Rapids II;5474;Sub;1,0
2710934043;838;1;2;91;16;iiolvosiuokkrl5iuoxcjo4p;1;57,6;7,7;2024-08-19T01:52:35.478Z;2024-08-19T01:52:37Z;[{'id': 5159487921, 'qualifierId': 212, 'value': '6.8'}, {'id': 5159487919, 'qualifierId': 141, 'value': '17.6'}, {'id': 5159487923, 'qualifierId': 213, 'value': '1.42'}, {'id': 5159487917, 'qualifierId': 140, 'value': '58.6'}, {'id': 5159487915, 'qualifierId': 56, 'value': 'Right'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;6,8;;17,6;;58,6;1,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;58,6;17,6;;;;;;;0;0;91;16;Real Monarchs;5476;DR;1,0
2710934045;839;1;2;91;18;iiolvosiuokkrl5iuoxcjo4p;1;58,0;17,6;2024-08-19T01:52:36.966Z;2024-08-19T01:52:37Z;[{'id': 5159487929, 'qualifierId': 140, 'value': '53.4'}, {'id': 5159487933, 'qualifierId': 212, 'value': '8.8'}, {'id': 5159487931, 'qualifierId': 141, 'value': '6.7'}, {'id': 5159487935, 'qualifierId': 213, 'value': '4.13'}, {'id': 5159487927, 'qualifierId': 56, 'value': 'Right'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;8,8;;6,7;;53,4;4,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;53,4;6,7;;;;;;;0;0;91;18;Real Monarchs;5478;Sub;1,0
2710934053;840;1;2;91;19;iiolvosiuokkrl5iuoxcjo4p;1;53,4;6,7;2024-08-19T01:52:37.798Z;2024-08-19T01:52:40Z;[{'id': 5159487985, 'qualifierId': 140, 'value': '36.9'}, {'id': 5159487987, 'qualifierId': 141, 'value': '12.7'}, {'id': 5159487991, 'qualifierId': 213, 'value': '2.91'}, {'id': 5159487983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159487989, 'qualifierId': 212, 'value': '17.8'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;17,8;;12,7;;36,9;2,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;36,9;12,7;;;;;;;0;0;91;19;Real Monarchs;5479;DR;1,0
2710934059;841;1;2;91;21;iiolvosiuokkrl5iuoxcjo4p;0;36,9;13,4;2024-08-19T01:52:40.335Z;2024-08-19T01:52:40Z;[{'id': 5159488003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159488015, 'qualifierId': 213, 'value': '0.18'}, {'id': 5159488009, 'qualifierId': 141, 'value': '14.2'}, {'id': 5159488013, 'qualifierId': 212, 'value': '3.0'}, {'id': 5159488005, 'qualifierId': 140, 'value': '39.7'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;3,0;;14,2;;39,7;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;39,7;14,2;;;;;;;0;0;91;21;Real Monarchs;5481;DL;1,0
2710934083;842;1;2;91;25;iiolvosiuokkrl5iuoxcjo4p;1;36,8;13,2;2024-08-19T01:52:44.150Z;2024-08-19T01:52:45Z;[{'id': 5159488115, 'qualifierId': 140, 'value': '23.4'}, {'id': 5159488117, 'qualifierId': 141, 'value': '49.3'}, {'id': 5159488121, 'qualifierId': 213, 'value': '2.09'}, {'id': 5159488119, 'qualifierId': 212, 'value': '28.3'}, {'id': 5159488113, 'qualifierId': 56, 'value': 'Back'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;28,3;;49,3;;23,4;2,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;23,4;49,3;;;;;;;0;0;91;25;Real Monarchs;5485;DL;1,0
2710934099;843;1;2;91;26;iiolvosiuokkrl5iuoxcjo4p;1;23,4;49,3;2024-08-19T01:52:45.415Z;2024-08-19T01:52:48Z;[{'id': 5159488171, 'qualifierId': 140, 'value': '29.2'}, {'id': 5159488177, 'qualifierId': 213, 'value': '0.85'}, {'id': 5159488175, 'qualifierId': 212, 'value': '9.2'}, {'id': 5159488169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159488173, 'qualifierId': 141, 'value': '59.4'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;9,2;;59,4;;29,2;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;29,2;59,4;;;;;;;0;0;91;26;Real Monarchs;5486;GK;1,0
2710934107;844;1;2;91;28;iiolvosiuokkrl5iuoxcjo4p;0;28,8;62,2;2024-08-19T01:52:47.054Z;2024-08-19T02:13:10Z;[{'id': 5159488229, 'qualifierId': 141, 'value': '21.1'}, {'id': 5159488225, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159488227, 'qualifierId': 140, 'value': '63.7'}, {'id': 5159488231, 'qualifierId': 212, 'value': '46.1'}, {'id': 5159488223, 'qualifierId': 155}, {'id': 5159488265, 'qualifierId': 1}, {'id': 5159488233, 'qualifierId': 213, 'value': '5.63'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;46,1;;21,1;;63,7;5,63;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;63,7;21,1;;;;;;;0;0;91;28;Real Monarchs;5488;DC;1,0
2710934087;807;61;2;91;28;cbip96wzs3jc2xadoluhhxotl;1;64,1;73,2;2024-08-19T01:52:47.230Z;2024-08-19T02:13:09Z;[{'id': 5159488135, 'qualifierId': 56, 'value': 'Center'}];9rgkh8j5l8n0ld96ojr47xy7e;J. Perruzza;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;91;28;Colorado Rapids II;5488;Sub;1,0
2710934119;808;61;2;91;33;cbip96wzs3jc2xadoluhhxotl;0;31,8;82,0;2024-08-19T01:52:51.831Z;2024-08-19T02:13:23Z;[{'id': 5159488299, 'qualifierId': 56, 'value': 'Back'}];asy97zdxk0352toy38huzk222;T. Silva;;;escuo3udzopdk3kvb15wo7w2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;91;33;Colorado Rapids II;5493;Sub;1,0
2710934177;847;1;2;91;33;iiolvosiuokkrl5iuoxcjo4p;1;77,7;5,4;2024-08-19T01:52:52.286Z;2024-08-19T01:53:10Z;[{'id': 5159488491, 'qualifierId': 140, 'value': '78.4'}, {'id': 5159488497, 'qualifierId': 213, 'value': '1.43'}, {'id': 5159488495, 'qualifierId': 212, 'value': '5.4'}, {'id': 5159488489, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159488493, 'qualifierId': 141, 'value': '13.2'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;5,4;;13,2;;78,4;1,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;78,4;13,2;;;;;;;0;0;91;33;Real Monarchs;5493;DR;1,0
2710934137;845;1;2;91;37;iiolvosiuokkrl5iuoxcjo4p;0;87,6;21,2;2024-08-19T01:52:56.438Z;2024-08-19T01:52:56Z;[{'id': 5159488355, 'qualifierId': 212, 'value': '12.7'}, {'id': 5159488357, 'qualifierId': 213, 'value': '1.34'}, {'id': 5159488351, 'qualifierId': 140, 'value': '90.4'}, {'id': 5159488349, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159488353, 'qualifierId': 141, 'value': '39.3'}];7pegcq6kh8s6naujxky714ys4;N. Strellnauer;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;12,7;;39,3;;90,4;1,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;90,4;39,3;;;;;;;0;0;91;37;Real Monarchs;5497;FWR;1,0
2710934145;809;49;2;91;40;cbip96wzs3jc2xadoluhhxotl;1;9,9;73,2;2024-08-19T01:52:59.303Z;2024-08-19T01:52:59Z;[];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;91;40;Colorado Rapids II;5500;DC;1,0
2710934163;810;1;2;91;42;cbip96wzs3jc2xadoluhhxotl;0;9,9;72,4;2024-08-19T01:53:01.478Z;2024-08-19T01:53:02Z;[{'id': 5159488433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159488435, 'qualifierId': 140, 'value': '33.6'}, {'id': 5159488431, 'qualifierId': 157}, {'id': 5159488437, 'qualifierId': 141, 'value': '100.0'}, {'id': 5159488439, 'qualifierId': 212, 'value': '31.9'}, {'id': 5159488443, 'qualifierId': 1}, {'id': 5159488441, 'qualifierId': 213, 'value': '0.68'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;escuo3udzopdk3kvb15wo7w2c;Pass;;;;;;;;;;31,9;;100,0;;33,6;0,68;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;33,6;100,0;;;;;;;0;0;91;42;Colorado Rapids II;5502;DC;1,0
