id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_PlayerPosition;value_Resume;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_Head;value_KeeperThrow;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_Chipped;value_NotAssisted;value_RegularPlay;value_LowRight;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_RightFooted;value_BlockedX;value_BlockedY;value_Diving;value_ParriedSafe;value_Feet;value_Left;value_Right;value_CornerTaken;value_Assist;value_FromCorner;value_Assisted;value_GkY;value_LeftFooted;value_GkX;value_RelatedEventId;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_IntentionalAssist;value_LowLeft;value_FirstTouch;value_Hands;value_Standing;value_Collected;value_GkHoof;value_GoalShotTimestamp;value_GoalShotGameClock;value_BoxLeft;value_1On1;value_BigChance;value_OutOfPlay;value_Cross;value_CloseRight;value_BlockedPass;value_AttemptedTackle;value_Shove/Push;value_Blocked;value_DefBlock;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_High;value_SmallBoxLeft;value_HighLeft;value_LowCentre;value_GkKickFromHands;value_AerialFoul;value_Minutes;value_PersistentInfringement;value_YellowCard;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LayOff;value_IntendedTackleTarget;value_IndividualPlay;value_OutSwinger;value_35Centre;value_NotPastGoalLine;value_TimeWasting;value_BlockedCross;value_ThroughBall;value_Overrun;value_InSwinger;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_HighClaim;value_NotVisible;value_MisHit;value_CaptainChange;value_HighRight;value_Argument;value_CloseLeft;value_Volley;value_BoxDeepLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710240979;729;1;2;88;17;4g68p0t2f5jzhzfr67i2rj1ex;1;75,5;49,8;2024-08-18T01:50:50.231Z;2024-08-18T01:51:18Z;[{'id': 5155674247, 'qualifierId': 212, 'value': '11.1'}, {'id': 5155674245, 'qualifierId': 141, 'value': '65.1'}, {'id': 5155675493, 'qualifierId': 210, 'value': '16'}, {'id': 5155675497, 'qualifierId': 22}, {'id': 5155674241, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155674249, 'qualifierId': 213, 'value': '1.20'}, {'id': 5155675495, 'qualifierId': 154}, {'id': 5155674243, 'qualifierId': 140, 'value': '79.3'}];afqry84j23xgkhqryrontj190;I. Kasule;;1,0;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;11,1;;1,2;65,1;;79,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;16,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;79,3;65,1;;;;;;;0;0;88;17;Huntsville City;5297;ML;1,0
2710241201;782;83;2;88;17;4gymgvqmve0m2vh89v84tt3x0;0;21,8;48,5;2024-08-18T01:50:50.953Z;2024-08-18T01:51:16Z;[{'id': 5155675455, 'qualifierId': 399, 'value': 'e4rpnf90oa672lcm8ego7vllg'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;eoz5rggu2xofxedh4twwxy39w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;88;17;New York RB II;5297;Sub;1,0
2710240985;730;16;2;88;19;4g68p0t2f5jzhzfr67i2rj1ex;1;80,7;70,2;2024-08-18T01:50:52.823Z;2024-08-18T01:51:18Z;[{'id': 5155674269, 'qualifierId': 22}, {'id': 5155674271, 'qualifierId': 18}, {'id': 5155674273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155675531, 'qualifierId': 231, 'value': '50.9'}, {'id': 5155675523, 'qualifierId': 102, 'value': '45.7'}, {'id': 5155675517, 'qualifierId': 154}, {'id': 5155675529, 'qualifierId': 230, 'value': '99.0'}, {'id': 5155674721, 'qualifierId': 374, 'value': '2024-08-18 02:50:51.354'}, {'id': 5155675515, 'qualifierId': 29}, {'id': 5155674713, 'qualifierId': 72}, {'id': 5155675525, 'qualifierId': 103, 'value': '32.3'}, {'id': 5155675513, 'qualifierId': 81}, {'id': 5155674725, 'qualifierId': 375, 'value': '88:18.302'}, {'id': 5155675519, 'qualifierId': 55, 'value': '729'}, {'id': 5155675527, 'qualifierId': 215}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;eoz5rggu2xofxedh4twwxy39w;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;45,7;32,3;;;;;;;;;;;;;1,0;50,9;1,0;99,0;729,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;45,7;32.3;729,0;afqry84j23xgkhqryrontj190;0;1;88;19;Huntsville City;5299;Sub;1,0
2710241371;731;18;2;89;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-18T01:51:33.640Z;2024-08-18T01:51:34Z;[{'id': 5155676255, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5155676283, 'qualifierId': 55, 'value': '732'}, {'id': 5155676253, 'qualifierId': 42}, {'id': 5155676257, 'qualifierId': 59, 'value': '45'}];6rgdv71lxh4cpz487ygvy5nv8;C. Berkley;;;eoz5rggu2xofxedh4twwxy39w;Player off;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;732,0;nhhmltlm3ayn7vqmp6etck5w;0;0;89;0;Huntsville City;5340;DR;1,0
2710241375;732;19;2;89;0;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-08-18T01:51:33.641Z;2024-08-18T01:51:34Z;[{'id': 5155676273, 'qualifierId': 293, 'value': '2'}, {'id': 5155676269, 'qualifierId': 59, 'value': '24'}, {'id': 5155676275, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5155676263, 'qualifierId': 42}, {'id': 5155676271, 'qualifierId': 292, 'value': '5'}, {'id': 5155676267, 'qualifierId': 145, 'value': '2'}, {'id': 5155676277, 'qualifierId': 55, 'value': '731'}];nhhmltlm3ayn7vqmp6etck5w;C. Ofori;;;eoz5rggu2xofxedh4twwxy39w;Player on;;;;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;2,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;731,0;6rgdv71lxh4cpz487ygvy5nv8;0;0;89;0;Huntsville City;5340;Sub;1,0
2710241449;783;1;2;89;3;4gymgvqmve0m2vh89v84tt3x0;1;50,1;49,9;2024-08-18T01:51:37.001Z;2024-08-18T01:51:40Z;[{'id': 5155676601, 'qualifierId': 141, 'value': '47.0'}, {'id': 5155676603, 'qualifierId': 212, 'value': '26.5'}, {'id': 5155676599, 'qualifierId': 140, 'value': '24.9'}, {'id': 5155676597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155676607, 'qualifierId': 279, 'value': 'G'}, {'id': 5155676605, 'qualifierId': 213, 'value': '3.22'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;26,5;;3,22;47,0;;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;24,9;47,0;;;;;;;0;0;89;3;New York RB II;5343;Sub;1,0
2710241469;784;1;2;89;7;4gymgvqmve0m2vh89v84tt3x0;1;24,9;47,0;2024-08-18T01:51:40.761Z;2024-08-18T01:51:42Z;[{'id': 5155676683, 'qualifierId': 140, 'value': '31.6'}, {'id': 5155676689, 'qualifierId': 213, 'value': '5.99'}, {'id': 5155676681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155676685, 'qualifierId': 141, 'value': '43.9'}, {'id': 5155676687, 'qualifierId': 212, 'value': '7.3'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;7,3;;5,99;43,9;;31,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;31,6;43,9;;;;;;;0;0;89;7;New York RB II;5347;Sub;1,0
2710241513;785;1;2;89;9;4gymgvqmve0m2vh89v84tt3x0;1;31,6;43,9;2024-08-18T01:51:42.281Z;2024-08-18T01:51:46Z;[{'id': 5155676885, 'qualifierId': 141, 'value': '64.9'}, {'id': 5155676883, 'qualifierId': 140, 'value': '21.7'}, {'id': 5155676889, 'qualifierId': 212, 'value': '17.7'}, {'id': 5155676881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155676893, 'qualifierId': 213, 'value': '2.20'}];63td0sigm6tp2tg8yovf5npm2;D. Gasso;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;17,7;;2,2;64,9;;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;21,7;64,9;;;;;;;0;0;89;9;New York RB II;5349;Sub;1,0
2710241533;786;1;2;89;13;4gymgvqmve0m2vh89v84tt3x0;0;20,8;79,0;2024-08-18T01:51:46.780Z;2024-08-18T01:51:49Z;[{'id': 5155676981, 'qualifierId': 140, 'value': '78.0'}, {'id': 5155676983, 'qualifierId': 141, 'value': '88.9'}, {'id': 5155676977, 'qualifierId': 157}, {'id': 5155676989, 'qualifierId': 1}, {'id': 5155676979, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155676987, 'qualifierId': 213, 'value': '0.11'}, {'id': 5155676985, 'qualifierId': 212, 'value': '60.4'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;60,4;;0,11;88,9;;78,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;78,0;88,9;;;;;;;0;0;89;13;New York RB II;5353;DC;1,0
2710241541;733;49;2;89;17;4g68p0t2f5jzhzfr67i2rj1ex;1;23,1;9,0;2024-08-18T01:51:50.408Z;2024-08-18T01:51:50Z;[];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;eoz5rggu2xofxedh4twwxy39w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;89;17;Huntsville City;5357;Sub;1,0
2710241571;734;1;2;89;17;4g68p0t2f5jzhzfr67i2rj1ex;1;23,1;9,0;2024-08-18T01:51:50.583Z;2024-08-18T01:51:53Z;[{'id': 5155677189, 'qualifierId': 141, 'value': '32.2'}, {'id': 5155677191, 'qualifierId': 212, 'value': '25.7'}, {'id': 5155677193, 'qualifierId': 213, 'value': '2.48'}, {'id': 5155677185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155677187, 'qualifierId': 140, 'value': '3.8'}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;25,7;;2,48;32,2;;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;3,8;32,2;;;;;;;0;0;89;17;Huntsville City;5357;Sub;1,0
2710241627;735;1;2;89;20;4g68p0t2f5jzhzfr67i2rj1ex;1;3,9;32,2;2024-08-18T01:51:53.334Z;2024-08-18T01:51:57Z;[{'id': 5155677451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155677457, 'qualifierId': 212, 'value': '20.3'}, {'id': 5155677453, 'qualifierId': 140, 'value': '20.7'}, {'id': 5155677459, 'qualifierId': 213, 'value': '0.52'}, {'id': 5155677455, 'qualifierId': 141, 'value': '47.1'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;20,3;;0,52;47,1;;20,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;20,7;47,1;;;;;;;0;0;89;20;Huntsville City;5360;GK;1,0
2710241677;736;1;2;89;24;4g68p0t2f5jzhzfr67i2rj1ex;1;23,2;51,9;2024-08-18T01:51:57.591Z;2024-08-18T01:52:01Z;[{'id': 5155677609, 'qualifierId': 213, 'value': '1.23'}, {'id': 5155677603, 'qualifierId': 140, 'value': '29.1'}, {'id': 5155677601, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155677605, 'qualifierId': 141, 'value': '77.4'}, {'id': 5155677607, 'qualifierId': 212, 'value': '18.4'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;18,4;;1,23;77,4;;29,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;29,1;77,4;;;;;;;0;0;89;24;Huntsville City;5364;DL;1,0
2710241693;737;1;2;89;28;4g68p0t2f5jzhzfr67i2rj1ex;1;40,7;79,0;2024-08-18T01:52:01.223Z;2024-08-18T01:52:03Z;[{'id': 5155677667, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155677671, 'qualifierId': 141, 'value': '75.2'}, {'id': 5155677675, 'qualifierId': 213, 'value': '6.16'}, {'id': 5155677669, 'qualifierId': 140, 'value': '60.8'}, {'id': 5155677673, 'qualifierId': 212, 'value': '21.3'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;21,3;;6,16;75,2;;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;60,8;75,2;;;;;;;0;0;89;28;Huntsville City;5368;DC;1,0
2710241753;738;1;2;89;30;4g68p0t2f5jzhzfr67i2rj1ex;1;60,0;75,6;2024-08-18T01:52:03.527Z;2024-08-18T01:52:09Z;[{'id': 5155677961, 'qualifierId': 212, 'value': '16.3'}, {'id': 5155677957, 'qualifierId': 141, 'value': '99.3'}, {'id': 5155677947, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155677951, 'qualifierId': 140, 'value': '57.9'}, {'id': 5155677965, 'qualifierId': 213, 'value': '1.71'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;16,3;;1,71;99,3;;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,9;99,3;;;;;;;0;0;89;30;Huntsville City;5370;FW;1,0
2710241801;739;1;2;89;36;4g68p0t2f5jzhzfr67i2rj1ex;1;58,0;97,4;2024-08-18T01:52:09.255Z;2024-08-18T01:52:14Z;[{'id': 5155678185, 'qualifierId': 213, 'value': '4.64'}, {'id': 5155678183, 'qualifierId': 212, 'value': '8.2'}, {'id': 5155678177, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155678181, 'qualifierId': 141, 'value': '85.4'}, {'id': 5155678179, 'qualifierId': 140, 'value': '57.4'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;8,2;;4,64;85,4;;57,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;57,4;85,4;;;;;;;0;0;89;36;Huntsville City;5376;DC;1,0
2710241809;740;1;2;89;39;4g68p0t2f5jzhzfr67i2rj1ex;0;57,2;84,0;2024-08-18T01:52:13.023Z;2024-08-18T01:53:06Z;[{'id': 5155678205, 'qualifierId': 212, 'value': '5.4'}, {'id': 5155678199, 'qualifierId': 56, 'value': 'Left'}, {'id': 5155678203, 'qualifierId': 141, 'value': '91.7'}, {'id': 5155678207, 'qualifierId': 213, 'value': '1.32'}, {'id': 5155678201, 'qualifierId': 140, 'value': '58.5'}];8u0efvao8rym6mdx0tl0h0qac;A. Jarvis;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;5,4;;1,32;91,7;;58,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;58,5;91,7;;;;;;;0;0;89;39;Huntsville City;5379;Sub;1,0
2710241811;787;1;2;89;40;4gymgvqmve0m2vh89v84tt3x0;1;24,0;14,3;2024-08-18T01:52:13.575Z;2024-08-18T01:52:15Z;[{'id': 5155678217, 'qualifierId': 141, 'value': '14.6'}, {'id': 5155678219, 'qualifierId': 212, 'value': '14.7'}, {'id': 5155678215, 'qualifierId': 140, 'value': '38.0'}, {'id': 5155678213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155678221, 'qualifierId': 213, 'value': '0.01'}];8bnjioj1guv0abf5zdd21c2ui;J. Gaines;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;14,7;;0,01;14,6;;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,0;14,6;;;;;;;0;0;89;40;New York RB II;5380;Sub;1,0
2710241851;788;1;2;89;41;4gymgvqmve0m2vh89v84tt3x0;1;34,8;14,1;2024-08-18T01:52:14.899Z;2024-08-18T01:52:19Z;[{'id': 5155678417, 'qualifierId': 141, 'value': '26.5'}, {'id': 5155678411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155678419, 'qualifierId': 212, 'value': '9.4'}, {'id': 5155678415, 'qualifierId': 140, 'value': '38.7'}, {'id': 5155678421, 'qualifierId': 213, 'value': '1.12'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;9,4;;1,12;26,5;;38,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;38,7;26,5;;;;;;;0;0;89;41;New York RB II;5381;MR;1,0
2710241855;789;49;2;89;46;4gymgvqmve0m2vh89v84tt3x0;1;38,7;28,2;2024-08-18T01:52:19.342Z;2024-08-18T01:52:19Z;[];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;eoz5rggu2xofxedh4twwxy39w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;0;0;89;46;New York RB II;5386;MC;1,0
2710241881;790;1;2;89;47;4gymgvqmve0m2vh89v84tt3x0;1;51,9;27,0;2024-08-18T01:52:20.523Z;2024-08-18T01:52:22Z;[{'id': 5155678545, 'qualifierId': 140, 'value': '58.3'}, {'id': 5155678549, 'qualifierId': 212, 'value': '13.4'}, {'id': 5155678543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5155678551, 'qualifierId': 213, 'value': '1.04'}, {'id': 5155678547, 'qualifierId': 141, 'value': '44.0'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;13,4;;1,04;44,0;;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;58,3;44,0;;;;;;;0;0;89;47;New York RB II;5387;MC;1,0
2710241919;791;1;2;89;49;4gymgvqmve0m2vh89v84tt3x0;1;58,6;46,0;2024-08-18T01:52:22.444Z;2024-08-18T01:52:50Z;[{'id': 5155678741, 'qualifierId': 140, 'value': '65.7'}, {'id': 5155678743, 'qualifierId': 141, 'value': '63.6'}, {'id': 5155678747, 'qualifierId': 213, 'value': '1.01'}, {'id': 5155679757, 'qualifierId': 210, 'value': '15'}, {'id': 5155678745, 'qualifierId': 212, 'value': '14.1'}, {'id': 5155678739, 'qualifierId': 56, 'value': 'Center'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;1,0;;eoz5rggu2xofxedh4twwxy39w;Pass;;;;;;;;;;14,1;;1,01;63,6;;65,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;65,7;63,6;;;;;;;0;0;89;49;New York RB II;5389;Sub;1,0
2710241929;792;15;2;89;53;4gymgvqmve0m2vh89v84tt3x0;1;82,6;60,1;2024-08-18T01:52:26.811Z;2024-08-18T01:52:50Z;[{'id': 5155679411, 'qualifierId': 20}, {'id': 5155679833, 'qualifierId': 233, 'value': '741'}, {'id': 5155678783, 'qualifierId': 22}, {'id': 5155679801, 'qualifierId': 147, 'value': '56.5'}, {'id': 5155679795, 'qualifierId': 215}, {'id': 5155679797, 'qualifierId': 89}, {'id': 5155679775, 'qualifierId': 80}, {'id': 5155679793, 'qualifierId': 214}, {'id': 5155679799, 'qualifierId': 146, 'value': '88.6'}, {'id': 5155678785, 'qualifierId': 18}, {'id': 5155679777, 'qualifierId': 29}, {'id': 5155679791, 'qualifierId': 103, 'value': '19.0'}, {'id': 5155679783, 'qualifierId': 55, 'value': '791'}, {'id': 5155679789, 'qualifierId': 102, 'value': '45.6'}, {'id': 5155678787, 'qualifierId': 56, 'value': 'Center'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;eoz5rggu2xofxedh4twwxy39w;Attempt Saved;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;1,0;1,0;45,6;19,0;;1,0;88,6;56,5;;;;;;;;;1,0;;;;791,0;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;88,6;56,5;45,6;19.0;791,0;6prn3rxp49rsfl8mxq2tqzf9w;0;0;89;53;New York RB II;5393;FW;1,0
2710241923;741;10;2;89;53;4g68p0t2f5jzhzfr67i2rj1ex;1;4,4;49,3;2024-08-18T01:52:26.911Z;2024-08-18T01:52:42Z;[{'id': 5155678773, 'qualifierId': 182}, {'id': 5155679421, 'qualifierId': 233, 'value': '792'}, {'id': 5155678767, 'qualifierId': 173}, {'id': 5155678923, 'qualifierId': 179}, {'id': 5155678777, 'qualifierId': 56, 'value': 'Back'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eoz5rggu2xofxedh4twwxy39w;Save;;;;;;;;;;;;;;;;;;;;792,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;89;53;Huntsville City;5393;GK;1,0
2710241963;742;6;2;89;56;4g68p0t2f5jzhzfr67i2rj1ex;0;9,1;46,2;2024-08-18T01:52:30.021Z;2024-08-18T01:57:27Z;[{'id': 5155678999, 'qualifierId': 73}, {'id': 5155678997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5155679009, 'qualifierId': 233, 'value': '793'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eoz5rggu2xofxedh4twwxy39w;Corner Awarded;;;;;;;;;;;;;;;;;;;;793,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;0;0;89;56;Huntsville City;5396;GK;1,0
