id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndX;value_PassEndY;value_Angle;value_Zone;value_Launch;value_LongBall;value_LowGkIntervention;value_KeeperThrow;value_HeadPass;value_Offensive;value_Foul;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_Assist;value_BoxLeft;value_GkX;value_LeftFooted;value_IndividualPlay;value_BlockedX;value_GkY;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_LowCentre;value_Blocked;value_Assisted;value_DefBlock;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_Cross;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_HighGkIntervention;value_HighClaim;value_LeadingToAttempt;value_IntentionalAssist;value_BoxCentre;value_LowRight;value_FirstTouch;value_RelatedError1Id;value_Diving;value_Hands;value_ParriedSafe;value_TouchTypeControl;value_ShirtPull/Holding;value_FastBreak;value_CloseLeft;value_NotAssisted;value_35Centre;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_DrivenCross;value_Straight;value_PlayersCaughtOffside;value_Indirect;value_TouchTypePass;value_NotVisible;value_Head;value_TempMissNotPassedGoalLine;value_FlickOn;value_TouchTypeClearance;value_YellowCard;value_TimeWasting;value_TakeOnOvertake;value_OutOfBoxCentre;value_Low;value_RecklessOffence;value_PenaltyTakerId;value_Penalty;value_InjuredPlayerId;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotGameClock;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_FantasyAssistedBy;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_CausingPlayer;value_Scored;value_Right;value_TakeOnSpace;value_TacticalFoul;value_OutSwinger;value_BlockedCross;value_DrinksBreak;value_RefereeDelay;value_Stooping;value_Collected;value_PullBack;value_LeadingToGoal;value_1On1;value_Minutes;value_RedCard;value_ViolentConduct;value_Argument;value_EndType;value_BoxDeepRight;value_Standing;value_OverArm;value_SwitchOfPlay;value_SetPiece;value_Overrun;value_GkKickFromHands;value_FromCorner;value_HighRight;value_Tactical;value_CaptainChange;value_SmallBoxLeft;value_SixYardBlocked;value_MediumGkIntervention;value_OverhitCross;value_FreeKick;value_SecondYellow;value_CloseHigh;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724754137;763;5;2;81;55;5b4ccd62yeeqdl2qk6jzsmjv8;0;101,5;88,7;2024-09-22T20:50:59.859Z;2024-09-22T21:05:04Z;[{'id': 5235210499, 'qualifierId': 233, 'value': '639'}, {'id': 5235209757, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235209759, 'qualifierId': 346}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;9ym7nepplsk2qt6lpaenwyl0;Out;;;;;;;;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;81;55;Carolina Core;4915;DMR;1,0
2724754327;640;1;2;82;13;2nnef9tr9g7m2s6n873qif95g;1;4,8;47,0;2024-09-22T20:51:17.071Z;2024-09-22T20:51:18Z;[{'id': 5235210929, 'qualifierId': 213, 'value': '1.25'}, {'id': 5235210921, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235210919, 'qualifierId': 124}, {'id': 5235210925, 'qualifierId': 141, 'value': '58.8'}, {'id': 5235210933, 'qualifierId': 237}, {'id': 5235210923, 'qualifierId': 140, 'value': '7.3'}, {'id': 5235210927, 'qualifierId': 212, 'value': '8.4'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;8,4;;7,3;58,8;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;7,3;58,8;;;;;;;;0;82;13;Columbus Crew II;4933;GK;1,0
2724754359;641;1;2;82;14;2nnef9tr9g7m2s6n873qif95g;1;7,3;60,2;2024-09-22T20:51:18.143Z;2024-09-22T20:51:21Z;[{'id': 5235211159, 'qualifierId': 1}, {'id': 5235211151, 'qualifierId': 140, 'value': '12.4'}, {'id': 5235211149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235211155, 'qualifierId': 212, 'value': '33.8'}, {'id': 5235211153, 'qualifierId': 141, 'value': '11.1'}, {'id': 5235211157, 'qualifierId': 213, 'value': '4.87'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;33,8;;12,4;11,1;4,87;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;12,4;11,1;;;;;;;;0;82;14;Columbus Crew II;4934;DC;1,0
2724754383;642;1;2;82;17;2nnef9tr9g7m2s6n873qif95g;1;19,3;11,7;2024-09-22T20:51:21.631Z;2024-09-22T20:51:23Z;[{'id': 5235211345, 'qualifierId': 213, 'value': '5.93'}, {'id': 5235211337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235211343, 'qualifierId': 212, 'value': '16.2'}, {'id': 5235211341, 'qualifierId': 141, 'value': '3.4'}, {'id': 5235211339, 'qualifierId': 140, 'value': '33.8'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;16,2;;33,8;3,4;5,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;33,8;3,4;;;;;;;;0;82;17;Columbus Crew II;4937;Sub;1,0
2724754409;643;1;2;82;19;2nnef9tr9g7m2s6n873qif95g;1;30,2;6,8;2024-09-22T20:51:23.759Z;2024-09-22T20:51:26Z;[{'id': 5235211529, 'qualifierId': 141, 'value': '7.9'}, {'id': 5235211531, 'qualifierId': 212, 'value': '13.7'}, {'id': 5235211533, 'qualifierId': 213, 'value': '3.09'}, {'id': 5235211525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235211527, 'qualifierId': 140, 'value': '17.2'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;13,7;;17,2;7,9;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;17,2;7,9;;;;;;;;0;82;19;Columbus Crew II;4939;DMR;1,0
2724754441;644;1;2;82;22;2nnef9tr9g7m2s6n873qif95g;1;14,9;7,4;2024-09-22T20:51:25.952Z;2024-09-22T20:51:29Z;[{'id': 5235211735, 'qualifierId': 141, 'value': '33.1'}, {'id': 5235211741, 'qualifierId': 213, 'value': '2.13'}, {'id': 5235211731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235211737, 'qualifierId': 212, 'value': '20.6'}, {'id': 5235211733, 'qualifierId': 140, 'value': '4.5'}];w92nbx3n5ztvgmf89sdp95re;A. Aguas;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;20,6;;4,5;33,1;2,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;4,5;33,1;;;;;;;;0;82;22;Columbus Crew II;4942;Sub;1,0
2724754461;645;1;2;82;25;2nnef9tr9g7m2s6n873qif95g;0;7,0;36,6;2024-09-22T20:51:29.425Z;2024-09-22T20:51:32Z;[{'id': 5235211881, 'qualifierId': 1}, {'id': 5235211871, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235211879, 'qualifierId': 213, 'value': '0.56'}, {'id': 5235211875, 'qualifierId': 141, 'value': '82.0'}, {'id': 5235211873, 'qualifierId': 140, 'value': '53.4'}, {'id': 5235211869, 'qualifierId': 155}, {'id': 5235211877, 'qualifierId': 212, 'value': '57.7'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;57,7;;53,4;82,0;0,56;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;53,4;82,0;;;;;;;;0;82;25;Columbus Crew II;4945;GK;1,0
2724754525;764;1;2;82;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,6;20,1;2024-09-22T20:51:33.537Z;2024-09-22T20:51:37Z;[{'id': 5235212255, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235212259, 'qualifierId': 141, 'value': '42.8'}, {'id': 5235212263, 'qualifierId': 213, 'value': '0.56'}, {'id': 5235212257, 'qualifierId': 140, 'value': '58.8'}, {'id': 5235212253, 'qualifierId': 3}, {'id': 5235212261, 'qualifierId': 212, 'value': '28.8'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;28,8;;58,8;42,8;0,56;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;58,8;42,8;;;;;;;;0;82;29;Carolina Core;4949;Sub;1,0
2724754535;765;4;2;82;33;5b4ccd62yeeqdl2qk6jzsmjv8;1;57,7;43,2;2024-09-22T20:51:37.101Z;2024-09-22T21:03:29Z;[{'id': 5235212431, 'qualifierId': 295}, {'id': 5235212435, 'qualifierId': 152}, {'id': 5235212487, 'qualifierId': 233, 'value': '646'}, {'id': 5235212433, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235212437, 'qualifierId': 286}, {'id': 5235212429, 'qualifierId': 13}];37zynr7fwzqg4c9w5ydefywyy;A. González;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;646,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;82;33;Carolina Core;4953;MC;1,0
2724754529;646;4;2;82;33;2nnef9tr9g7m2s6n873qif95g;0;42,3;56,8;2024-09-22T20:51:37.102Z;2024-09-22T21:03:29Z;[{'id': 5235212475, 'qualifierId': 152}, {'id': 5235212471, 'qualifierId': 295}, {'id': 5235212469, 'qualifierId': 13}, {'id': 5235212477, 'qualifierId': 285}, {'id': 5235212507, 'qualifierId': 233, 'value': '765'}, {'id': 5235212473, 'qualifierId': 56, 'value': 'Back'}];1d3o1u737jwck27g5ql2pp3vt;O. Ramos;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;765,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;82;33;Columbus Crew II;4953;Sub;1,0
2724754755;766;1;2;82;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;59,8;47,0;2024-09-22T20:51:52.984Z;2024-09-22T20:51:54Z;[{'id': 5235213483, 'qualifierId': 212, 'value': '18.4'}, {'id': 5235213473, 'qualifierId': 5}, {'id': 5235213477, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235213481, 'qualifierId': 141, 'value': '20.9'}, {'id': 5235213479, 'qualifierId': 140, 'value': '55.1'}, {'id': 5235213475, 'qualifierId': 152}, {'id': 5235213485, 'qualifierId': 213, 'value': '4.44'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;18,4;;55,1;20,9;4,44;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;55,1;20,9;;;;;;;;0;82;49;Carolina Core;4969;MC;1,0
2724754797;767;1;2;82;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;55,1;20,9;2024-09-22T20:51:54.143Z;2024-09-22T20:51:57Z;[{'id': 5235213763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235213771, 'qualifierId': 213, 'value': '5.32'}, {'id': 5235213767, 'qualifierId': 141, 'value': '5.0'}, {'id': 5235213769, 'qualifierId': 212, 'value': '13.2'}, {'id': 5235213765, 'qualifierId': 140, 'value': '62.3'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;13,2;;62,3;5,0;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;62,3;5,0;;;;;;;;0;82;50;Carolina Core;4970;DC;1,0
2724754815;768;1;2;82;53;5b4ccd62yeeqdl2qk6jzsmjv8;1;61,7;6,1;2024-09-22T20:51:57.784Z;2024-09-22T20:51:59Z;[{'id': 5235213899, 'qualifierId': 141, 'value': '27.3'}, {'id': 5235213903, 'qualifierId': 213, 'value': '0.98'}, {'id': 5235213901, 'qualifierId': 212, 'value': '17.4'}, {'id': 5235213895, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235213897, 'qualifierId': 140, 'value': '70.9'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;17,4;;70,9;27,3;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;70,9;27,3;;;;;;;;0;82;53;Carolina Core;4973;Sub;1,0
2724754819;769;1;2;82;55;5b4ccd62yeeqdl2qk6jzsmjv8;0;70,9;27,4;2024-09-22T20:51:59.814Z;2024-09-22T20:52:00Z;[{'id': 5235213929, 'qualifierId': 212, 'value': '9.0'}, {'id': 5235213925, 'qualifierId': 140, 'value': '64.9'}, {'id': 5235213981, 'qualifierId': 156}, {'id': 5235213923, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235213931, 'qualifierId': 213, 'value': '3.93'}, {'id': 5235213927, 'qualifierId': 141, 'value': '18.0'}];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;9,0;;64,9;18,0;3,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;64,9;18,0;;;;;;;;0;82;55;Carolina Core;4975;Sub;1,0
2724754853;647;8;2;82;56;2nnef9tr9g7m2s6n873qif95g;1;28,5;72,1;2024-09-22T20:52:00.910Z;2024-09-26T21:36:51Z;[{'id': 5243283429, 'qualifierId': 384}, {'id': 5235214163, 'qualifierId': 56, 'value': 'Back'}];1d3o1u737jwck27g5ql2pp3vt;O. Ramos;;9ym7nepplsk2qt6lpaenwyl0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;82;56;Columbus Crew II;4976;Sub;1,0
2724755151;653;1;2;82;57;2nnef9tr9g7m2s6n873qif95g;1;32,5;92,4;2024-09-22T20:52:01.775Z;2024-09-22T21:09:17Z;[{'id': 5235216113, 'qualifierId': 141, 'value': '92.0'}, {'id': 5235216121, 'qualifierId': 212, 'value': '14.4'}, {'id': 5235216109, 'qualifierId': 140, 'value': '46.2'}, {'id': 5235216125, 'qualifierId': 213, 'value': '6.26'}, {'id': 5235216105, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;14,4;;46,2;92,0;6,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;46,2;92,0;;;;;;;;0;82;57;Columbus Crew II;4977;FW;1,0
2724754879;648;49;2;83;1;2nnef9tr9g7m2s6n873qif95g;1;43,9;69,9;2024-09-22T20:52:05.232Z;2024-09-22T20:52:05Z;[];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;9ym7nepplsk2qt6lpaenwyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;83;1;Columbus Crew II;4981;Sub;1,0
2724754909;649;1;2;83;1;2nnef9tr9g7m2s6n873qif95g;1;43,9;69,9;2024-09-22T20:52:05.327Z;2024-09-22T20:52:07Z;[{'id': 5235214487, 'qualifierId': 213, 'value': '4.59'}, {'id': 5235214483, 'qualifierId': 141, 'value': '51.3'}, {'id': 5235214485, 'qualifierId': 212, 'value': '12.7'}, {'id': 5235214481, 'qualifierId': 140, 'value': '42.4'}, {'id': 5235214479, 'qualifierId': 56, 'value': 'Back'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;12,7;;42,4;51,3;4,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;42,4;51,3;;;;;;;;0;83;1;Columbus Crew II;4981;Sub;1,0
2724754939;650;1;2;83;3;2nnef9tr9g7m2s6n873qif95g;1;42,4;51,3;2024-09-22T20:52:07.871Z;2024-09-22T20:52:11Z;[{'id': 5235214739, 'qualifierId': 213, 'value': '0.94'}, {'id': 5235214731, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235214733, 'qualifierId': 140, 'value': '63.9'}, {'id': 5235214741, 'qualifierId': 1}, {'id': 5235214735, 'qualifierId': 141, 'value': '96.3'}, {'id': 5235214737, 'qualifierId': 212, 'value': '38.0'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;38,0;;63,9;96,3;0,94;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;63,9;96,3;;;;;;;;0;83;3;Columbus Crew II;4983;AMC;1,0
2724754953;651;1;2;83;7;2nnef9tr9g7m2s6n873qif95g;0;77,2;81,5;2024-09-22T20:52:11.375Z;2024-09-22T20:52:13Z;[{'id': 5235214837, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235214845, 'qualifierId': 213, 'value': '5.79'}, {'id': 5235214843, 'qualifierId': 212, 'value': '16.1'}, {'id': 5235214841, 'qualifierId': 141, 'value': '70.2'}, {'id': 5235214839, 'qualifierId': 140, 'value': '90.7'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;16,1;;90,7;70,2;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;90,7;70,2;;;;;;;;0;83;7;Columbus Crew II;4987;FW;1,0
2724754979;770;4;2;83;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,2;25,4;2024-09-22T20:52:15.070Z;2024-09-22T20:52:18Z;[{'id': 5235215061, 'qualifierId': 13}, {'id': 5235215069, 'qualifierId': 285}, {'id': 5235215065, 'qualifierId': 152}, {'id': 5235215075, 'qualifierId': 233, 'value': '652'}, {'id': 5235215063, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235215067, 'qualifierId': 265}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;652,0;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;;0;83;11;Carolina Core;4991;DC;1,0
2724754977;652;4;2;83;11;2nnef9tr9g7m2s6n873qif95g;0;91,8;74,6;2024-09-22T20:52:15.071Z;2024-09-22T20:52:18Z;[{'id': 5235215031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235215035, 'qualifierId': 265}, {'id': 5235215033, 'qualifierId': 152}, {'id': 5235215113, 'qualifierId': 233, 'value': '770'}, {'id': 5235215029, 'qualifierId': 13}, {'id': 5235215037, 'qualifierId': 286}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;9ym7nepplsk2qt6lpaenwyl0;Foul;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;770,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;83;11;Columbus Crew II;4991;AMC;1,0
2724755355;771;1;2;83;43;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,6;30,9;2024-09-22T20:52:47.478Z;2024-09-22T20:52:52Z;[{'id': 5235217447, 'qualifierId': 141, 'value': '47.0'}, {'id': 5235217443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235217445, 'qualifierId': 140, 'value': '10.7'}, {'id': 5235217441, 'qualifierId': 152}, {'id': 5235217449, 'qualifierId': 212, 'value': '11.4'}, {'id': 5235217439, 'qualifierId': 5}, {'id': 5235217451, 'qualifierId': 213, 'value': '1.28'}];8m19c2e0raanzp3dzf7aaf6jt;A. Romero;;9ym7nepplsk2qt6lpaenwyl0;Pass;;;;;;;;;;11,4;;10,7;47,0;1,28;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;10,7;47,0;;;;;;;;0;83;43;Carolina Core;5023;GK;1,0
