id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_Length;value_Zone;value_KickOff;value_LongBall;value_Launch;value_KeeperThrow;value_Chipped;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_HeadPass;value_Cross;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Right;value_DeletedEventType;value_FlickOn;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_BlockedPass;value_BlockedX;value_GoalmouthY;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_LowLeft;value_Assisted;value_IndividualPlay;value_Blocked;value_RegularPlay;value_BoxRight;value_LeftFooted;value_GkX;value_GkY;value_DefBlock;value_Assist;value_OutOfBoxCentre;value_HighCentre;value_RightFooted;value_SwerveLeft;value_Diving;value_ParriedSafe;value_Hands;value_FirstTouch;value_NotAssisted;value_HighRight;value_BoxCentre;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_IntendedTackleTarget;value_IntentionalAssist;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_Tap;value_OverArm;value_BoxLeft;value_LowRight;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_SmallBoxLeft;value_LeadingToGoal;value_ShirtPull/Holding;value_FreeKick;value_High;value_Handball;value_Head;value_LowCentre;value_ParriedDanger;value_Overrun;value_LastLine;value_HighClaim;value_SwerveRight;value_OutOfBoxLeft;value_NotPastGoalLine;value_MisHit;value_ThroughBall;value_Penalty;value_PenaltyTakerId;value_Dissent;value_NotVisible;value_Minutes;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_EndType;value_SmallBoxCentre;value_1On1;value_HighLeft;value_FastBreak;value_Sliding;value_Feet;value_BlockedCross;value_Collected;value_Standing;value_Volley;value_BoxDeepLeft;value_OutSwinger;value_SetPiece;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseLeft;value_TimeWasting;value_GkKickFromHands;value_TacticalFoul;value_AdvantagePlayed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725229047;573;1;2;71;7;1zgjjyruyufrkh4xjvryqsb1i;1;51,0;44,7;2024-09-23T21:35:31.048Z;2024-09-23T21:35:33Z;[{'id': 5237782025, 'qualifierId': 213, 'value': '1.86'}, {'id': 5237782019, 'qualifierId': 140, 'value': '45.6'}, {'id': 5237782021, 'qualifierId': 141, 'value': '72.4'}, {'id': 5237782017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782023, 'qualifierId': 212, 'value': '19.7'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;1,86;45,6;72,4;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;45,6;72,4;;;;;;;;0;71;7;New York City II;4267;DL;1,0
2725229067;574;1;2;71;9;1zgjjyruyufrkh4xjvryqsb1i;1;46,6;71,4;2024-09-23T21:35:32.919Z;2024-09-23T21:35:37Z;[{'id': 5237782095, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237782099, 'qualifierId': 141, 'value': '94.4'}, {'id': 5237782097, 'qualifierId': 140, 'value': '59.8'}, {'id': 5237782101, 'qualifierId': 212, 'value': '20.9'}, {'id': 5237782103, 'qualifierId': 213, 'value': '0.85'}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,85;59,8;94,4;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;59,8;94,4;;;;;;;;0;71;9;New York City II;4269;DC;1,0
2725229071;575;1;2;71;14;1zgjjyruyufrkh4xjvryqsb1i;0;53,4;88,5;2024-09-23T21:35:37.688Z;2024-09-23T21:35:38Z;[{'id': 5237782119, 'qualifierId': 56, 'value': 'Left'}, {'id': 5237782125, 'qualifierId': 212, 'value': '17.1'}, {'id': 5237782123, 'qualifierId': 141, 'value': '86.4'}, {'id': 5237782127, 'qualifierId': 213, 'value': '6.20'}, {'id': 5237782121, 'qualifierId': 140, 'value': '69.6'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;6,2;69,6;86,4;17,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;69,6;86,4;;;;;;;;0;71;14;New York City II;4274;ML;1,0
2725229083;720;1;2;71;15;6ddsx316t3j0z6nolrky9k4r8;1;29,7;19,4;2024-09-23T21:35:38.492Z;2024-09-23T21:35:40Z;[{'id': 5237782195, 'qualifierId': 212, 'value': '16.7'}, {'id': 5237782187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782193, 'qualifierId': 141, 'value': '4.1'}, {'id': 5237782191, 'qualifierId': 140, 'value': '42.2'}, {'id': 5237782197, 'qualifierId': 213, 'value': '5.61'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,61;42,2;4,1;16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;42,2;4,1;;;;;;;;0;71;15;Philadelphia Union II;4275;DR;1,0
2725229087;721;49;2;71;16;6ddsx316t3j0z6nolrky9k4r8;1;42,2;4,1;2024-09-23T21:35:39.981Z;2024-09-23T21:35:40Z;[];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;ckyt6lr21moqyj7gdzc15n9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;71;16;Philadelphia Union II;4276;FWR;1,0
2725229113;576;83;2;71;20;1zgjjyruyufrkh4xjvryqsb1i;0;55,1;63,6;2024-09-23T21:35:43.961Z;2024-09-23T21:35:48Z;[{'id': 5237782407, 'qualifierId': 399, 'value': 'cwyml9l4tfvb4ceh8tv3au0wk'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;ckyt6lr21moqyj7gdzc15n9w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;71;20;New York City II;4280;DC;1,0
2725229119;722;1;2;71;21;6ddsx316t3j0z6nolrky9k4r8;1;38,9;42,4;2024-09-23T21:35:44.508Z;2024-09-23T21:35:47Z;[{'id': 5237782369, 'qualifierId': 213, 'value': '2.59'}, {'id': 5237782367, 'qualifierId': 212, 'value': '9.4'}, {'id': 5237782361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782363, 'qualifierId': 140, 'value': '31.3'}, {'id': 5237782365, 'qualifierId': 141, 'value': '49.7'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;2,59;31,3;49,7;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;31,3;49,7;;;;;;;;0;71;21;Philadelphia Union II;4281;FWR;1,0
2725229125;723;1;2;71;23;6ddsx316t3j0z6nolrky9k4r8;1;31,2;49,7;2024-09-23T21:35:47.088Z;2024-09-23T21:35:48Z;[{'id': 5237782393, 'qualifierId': 140, 'value': '38.6'}, {'id': 5237782391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782397, 'qualifierId': 212, 'value': '9.0'}, {'id': 5237782399, 'qualifierId': 213, 'value': '5.76'}, {'id': 5237782395, 'qualifierId': 141, 'value': '43.1'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,76;38,6;43,1;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;38,6;43,1;;;;;;;;0;71;23;Philadelphia Union II;4283;DC;1,0
2725229143;724;1;2;71;25;6ddsx316t3j0z6nolrky9k4r8;1;38,6;43,1;2024-09-23T21:35:48.812Z;2024-09-23T21:35:51Z;[{'id': 5237782469, 'qualifierId': 213, 'value': '5.29'}, {'id': 5237782463, 'qualifierId': 140, 'value': '43.7'}, {'id': 5237782461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782467, 'qualifierId': 212, 'value': '9.9'}, {'id': 5237782465, 'qualifierId': 141, 'value': '30.9'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,29;43,7;30,9;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;43,7;30,9;;;;;;;;0;71;25;Philadelphia Union II;4285;FWR;1,0
2725229163;725;1;2;71;27;6ddsx316t3j0z6nolrky9k4r8;1;43,7;30,9;2024-09-23T21:35:51.388Z;2024-09-23T21:35:55Z;[{'id': 5237782563, 'qualifierId': 155}, {'id': 5237782573, 'qualifierId': 213, 'value': '5.59'}, {'id': 5237782567, 'qualifierId': 140, 'value': '65.5'}, {'id': 5237782571, 'qualifierId': 212, 'value': '29.7'}, {'id': 5237782569, 'qualifierId': 141, 'value': '3.1'}, {'id': 5237782565, 'qualifierId': 56, 'value': 'Right'}];2676930j149yvanqev61emh62;J. Rozhansky;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;5,59;65,5;3,1;29,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,5;3,1;;;;;;;;0;71;27;Philadelphia Union II;4287;MC;1,0
2725229173;726;1;2;71;32;6ddsx316t3j0z6nolrky9k4r8;0;66,1;3,4;2024-09-23T21:35:55.756Z;2024-09-23T21:35:57Z;[{'id': 5237782625, 'qualifierId': 141, 'value': '5.5'}, {'id': 5237782629, 'qualifierId': 213, 'value': '0.07'}, {'id': 5237782627, 'qualifierId': 212, 'value': '21.0'}, {'id': 5237782621, 'qualifierId': 56, 'value': 'Right'}, {'id': 5237782623, 'qualifierId': 140, 'value': '86.1'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,07;86,1;5,5;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;86,1;5,5;;;;;;;;0;71;32;Philadelphia Union II;4292;DR;1,0
2725229175;577;49;2;71;34;1zgjjyruyufrkh4xjvryqsb1i;1;14,1;89,9;2024-09-23T21:35:57.528Z;2024-09-23T21:35:57Z;[];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ckyt6lr21moqyj7gdzc15n9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;71;34;New York City II;4294;DC;1,0
2725229187;578;4;2;71;37;1zgjjyruyufrkh4xjvryqsb1i;1;18,6;94,4;2024-09-23T21:36:00.759Z;2024-09-23T21:37:07Z;[{'id': 5237782681, 'qualifierId': 285}, {'id': 5237782675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237782677, 'qualifierId': 152}, {'id': 5237782795, 'qualifierId': 233, 'value': '727'}, {'id': 5237782673, 'qualifierId': 13}, {'id': 5237782679, 'qualifierId': 265}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;ckyt6lr21moqyj7gdzc15n9w;Foul;;;;;;;;;;;;;;;;;;;;;727,0;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;71;37;New York City II;4297;DC;1,0
2725229193;727;4;2;71;37;6ddsx316t3j0z6nolrky9k4r8;0;81,4;5,6;2024-09-23T21:36:00.760Z;2024-09-23T21:37:07Z;[{'id': 5237782785, 'qualifierId': 13}, {'id': 5237782791, 'qualifierId': 265}, {'id': 5237782793, 'qualifierId': 286}, {'id': 5237782789, 'qualifierId': 152}, {'id': 5237782811, 'qualifierId': 233, 'value': '578'}, {'id': 5237782787, 'qualifierId': 56, 'value': 'Right'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;ckyt6lr21moqyj7gdzc15n9w;Foul;;;;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;71;37;Philadelphia Union II;4297;FW;1,0
2725229311;579;1;2;72;4;1zgjjyruyufrkh4xjvryqsb1i;0;19,2;93,2;2024-09-23T21:36:28.011Z;2024-09-23T21:36:29Z;[{'id': 5237783409, 'qualifierId': 141, 'value': '74.3'}, {'id': 5237783399, 'qualifierId': 5}, {'id': 5237783403, 'qualifierId': 152}, {'id': 5237783415, 'qualifierId': 1}, {'id': 5237783401, 'qualifierId': 157}, {'id': 5237783407, 'qualifierId': 140, 'value': '65.5'}, {'id': 5237783413, 'qualifierId': 213, 'value': '6.02'}, {'id': 5237783405, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237783411, 'qualifierId': 212, 'value': '50.3'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;6,02;65,5;74,3;50,3;;;1,0;1,0;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;65,5;74,3;;;;;;;;0;72;4;New York City II;4324;GK;1,0
2725229323;729;1;2;72;7;6ddsx316t3j0z6nolrky9k4r8;0;35,3;31,9;2024-09-23T21:36:30.622Z;2024-09-23T21:36:31Z;[{'id': 5237783519, 'qualifierId': 213, 'value': '0.06'}, {'id': 5237783515, 'qualifierId': 141, 'value': '34.0'}, {'id': 5237783509, 'qualifierId': 3}, {'id': 5237783513, 'qualifierId': 140, 'value': '56.8'}, {'id': 5237783511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237783517, 'qualifierId': 212, 'value': '22.6'}];2676930j149yvanqev61emh62;J. Rozhansky;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,06;56,8;34,0;22,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,8;34,0;;;;;;;;0;72;7;Philadelphia Union II;4327;MC;1,0
2725229333;580;1;2;72;7;1zgjjyruyufrkh4xjvryqsb1i;1;43,5;63,2;2024-09-23T21:36:31.111Z;2024-09-23T21:36:32Z;[{'id': 5237783579, 'qualifierId': 141, 'value': '56.4'}, {'id': 5237783575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237783573, 'qualifierId': 3}, {'id': 5237783583, 'qualifierId': 213, 'value': '3.61'}, {'id': 5237783581, 'qualifierId': 212, 'value': '10.3'}, {'id': 5237783577, 'qualifierId': 140, 'value': '34.7'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;3,61;34,7;56,4;10,3;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;34,7;56,4;;;;;;;;0;72;7;New York City II;4327;DMC;1,0
2725229349;581;1;2;72;9;1zgjjyruyufrkh4xjvryqsb1i;1;32,0;56,2;2024-09-23T21:36:32.762Z;2024-09-23T21:36:35Z;[{'id': 5237783653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237783657, 'qualifierId': 141, 'value': '60.0'}, {'id': 5237783659, 'qualifierId': 212, 'value': '13.2'}, {'id': 5237783661, 'qualifierId': 213, 'value': '2.94'}, {'id': 5237783655, 'qualifierId': 140, 'value': '19.7'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;2,94;19,7;60,0;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;19,7;60,0;;;;;;;;0;72;9;New York City II;4329;DR;1,0
2725229389;582;1;2;72;11;1zgjjyruyufrkh4xjvryqsb1i;1;19,7;60,0;2024-09-23T21:36:35.142Z;2024-09-23T21:36:43Z;[{'id': 5237783845, 'qualifierId': 157}, {'id': 5237783855, 'qualifierId': 213, 'value': '0.20'}, {'id': 5237783849, 'qualifierId': 140, 'value': '54.9'}, {'id': 5237783853, 'qualifierId': 212, 'value': '37.7'}, {'id': 5237783851, 'qualifierId': 141, 'value': '71.2'}, {'id': 5237783857, 'qualifierId': 1}, {'id': 5237783847, 'qualifierId': 56, 'value': 'Center'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,2;54,9;71,2;37,7;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;54,9;71,2;;;;;;;;0;72;11;New York City II;4331;GK;1,0
2725229381;730;4;2;72;17;6ddsx316t3j0z6nolrky9k4r8;1;45,0;28,6;2024-09-23T21:36:40.878Z;2024-09-23T21:36:45Z;[{'id': 5237783819, 'qualifierId': 286}, {'id': 5237783813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5237783811, 'qualifierId': 13}, {'id': 5237783817, 'qualifierId': 265}, {'id': 5237783873, 'qualifierId': 233, 'value': '583'}, {'id': 5237783815, 'qualifierId': 152}];2676930j149yvanqev61emh62;J. Rozhansky;;;ckyt6lr21moqyj7gdzc15n9w;Foul;;;;;;;;;;;;;;;;;;;;;583,0;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;72;17;Philadelphia Union II;4337;MC;1,0
2725229391;583;4;2;72;17;1zgjjyruyufrkh4xjvryqsb1i;0;55,0;71,4;2024-09-23T21:36:40.879Z;2024-09-23T21:37:08Z;[{'id': 5237783865, 'qualifierId': 152}, {'id': 5237784401, 'qualifierId': 55, 'value': '584'}, {'id': 5237783877, 'qualifierId': 233, 'value': '730'}, {'id': 5237783871, 'qualifierId': 285}, {'id': 5237783861, 'qualifierId': 13}, {'id': 5237783867, 'qualifierId': 265}, {'id': 5237783863, 'qualifierId': 56, 'value': 'Center'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;ckyt6lr21moqyj7gdzc15n9w;Foul;;;;;;;;;;;;;;;;;;;;;730,0;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;584,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;584,0;ngmdu10fjli45jvddeljv8yc;;0;72;17;New York City II;4337;FW;1,0
2725229395;584;17;2;72;21;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-09-23T21:36:44.938Z;2024-09-23T21:37:02Z;[{'id': 5237783907, 'qualifierId': 392}, {'id': 5237783905, 'qualifierId': 31}, {'id': 5237784387, 'qualifierId': 55, 'value': '583'}, {'id': 5237783909, 'qualifierId': 13, 'value': '243'}];ngmdu10fjli45jvddeljv8yc;M. Anderson;;;ckyt6lr21moqyj7gdzc15n9w;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;583,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;583,0;ngmdu10fjli45jvddeljv8yc;;0;72;21;New York City II;4341;FW;1,0
2725229581;731;1;2;72;49;6ddsx316t3j0z6nolrky9k4r8;1;44,8;32,2;2024-09-23T21:37:13.247Z;2024-09-23T21:37:18Z;[{'id': 5237784879, 'qualifierId': 212, 'value': '19.5'}, {'id': 5237784871, 'qualifierId': 152}, {'id': 5237784877, 'qualifierId': 141, 'value': '33.3'}, {'id': 5237784873, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237784875, 'qualifierId': 140, 'value': '63.4'}, {'id': 5237784869, 'qualifierId': 5}, {'id': 5237784881, 'qualifierId': 213, 'value': '0.04'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;;ckyt6lr21moqyj7gdzc15n9w;Pass;;;;;;;;;;0,04;63,4;33,3;19,5;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,4;33,3;;;;;;;;0;72;49;Philadelphia Union II;4369;DL;1,0
2725229585;732;50;2;72;54;6ddsx316t3j0z6nolrky9k4r8;1;67,6;27,4;2024-09-23T21:37:18.351Z;2024-09-23T21:37:38Z;[{'id': 5237784895, 'qualifierId': 56, 'value': 'Center'}, {'id': 5237784897, 'qualifierId': 286}, {'id': 5237785377, 'qualifierId': 233, 'value': '585'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;ckyt6lr21moqyj7gdzc15n9w;Dispossessed;;;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;72;54;Philadelphia Union II;4374;FWR;1,0
2725229661;585;7;2;72;54;1zgjjyruyufrkh4xjvryqsb1i;1;32,4;72,6;2024-09-23T21:37:18.352Z;2024-09-23T21:37:35Z;[{'id': 5237785337, 'qualifierId': 285}, {'id': 5237785355, 'qualifierId': 233, 'value': '732'}, {'id': 5237785335, 'qualifierId': 56, 'value': 'Back'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;ckyt6lr21moqyj7gdzc15n9w;Tackle;;;;;;;;;;;;;;;;;;;;;732,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;72;54;New York City II;4374;ML;1,0
