id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_Chipped;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Launch;value_IntendedTackleTarget;value_BlockedPass;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_RightFooted;value_OutSwinger;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypePass;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_NotVisible;value_OutOfPlay;value_SwitchOfPlay;value_DeletedEventType;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_LeftFooted;value_BlockedCross;value_Left;value_CornerTaken;value_LayOff;value_Right;value_Head;value_IndividualPlay;value_LowLeft;value_OutOfBoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_GkY;value_Volley;value_BlockedY;value_Blocked;value_NotAssisted;value_GoalmouthZ;value_BlockedX;value_DefBlock;value_InSwinger;value_TouchTypeControl;value_BoxDeepRight;value_FirstTouch;value_AttemptedTackle;value_Defensive1V1;value_IntentionalAssist;value_Assist;value_BoxCentre;value_RelatedEventId;value_High;value_RegularPlay;value_Assisted;value_BoxRight;value_LowRight;value_ParriedSafe;value_Diving;value_Hands;value_CloseRight;value_RecklessOffence;value_YellowCard;value_LowGkIntervention;value_ThroughBall;value_LowCentre;value_HighGkIntervention;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_NotRetreating;value_TacticalFoul;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_Minutes;value_GkKickFromHands;value_NotPastGoalLine;value_MisHit;value_Straight;value_FloatedCross;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Collected;value_HighRight;value_Injury;value_InjuredPlayerId;value_SecondYellow;value_BoxLeft;value_CloseRightAndHigh;value_Shove/Push;value_BigChance;value_Stooping;value_ParriedDanger;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GoalShotGameClock;value_SetPiece;value_GkYTimeOfGoal;value_Overrun;value_Dissent;value_SmallBoxRight;value_OtherBodyPart;value_Sliding;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_SmallBoxCentre;value_PullBack;value_HighLeft;value_AerialFoul;value_PenaltyTakerId;value_Penalty;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684584955;162;1;1;14;21;csntc7hucmo21gknxc5y0kc4q;1;64,1;87,0;2024-05-08T23:48:02.562Z;2024-05-08T23:48:05Z;[{'id': 5014543269, 'qualifierId': 212, 'value': '17.2'}, {'id': 5014543261, 'qualifierId': 140, 'value': '78.8'}, {'id': 5014543273, 'qualifierId': 213, 'value': '0.45'}, {'id': 5014543265, 'qualifierId': 141, 'value': '98.0'}, {'id': 5014543255, 'qualifierId': 56, 'value': 'Left'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;17,2;;98,0;78,8;;0,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;78,8;98,0;;;;;;;;0;14;21;Crown Legacy;861;MC;1,0
2684584987;163;1;1;14;24;csntc7hucmo21gknxc5y0kc4q;1;79,7;97,1;2024-05-08T23:48:04.978Z;2024-05-08T23:48:10Z;[{'id': 5014543517, 'qualifierId': 212, 'value': '19.2'}, {'id': 5014543511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014543513, 'qualifierId': 140, 'value': '96.8'}, {'id': 5014543515, 'qualifierId': 141, 'value': '87.0'}, {'id': 5014543519, 'qualifierId': 213, 'value': '5.92'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;19,2;;87,0;96,8;;5,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;96,8;87,0;;;;;;;;0;14;24;Crown Legacy;864;MC;1,0
2688006943;799;83;1;14;29;6ubc4y1v6hr63mca7ica4hp90;1;2,4;9,5;2024-05-08T23:48:10.183Z;2024-05-16T10:30:02Z;[{'id': 5033214385, 'qualifierId': 399, 'value': '6han4f5xq1d0ii0ol2drgi4bu'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;29;New England II;869;DR;1,0
2684584989;164;50;1;14;30;csntc7hucmo21gknxc5y0kc4q;1;97,0;92,2;2024-05-08T23:48:11.466Z;2024-05-16T12:08:54Z;[{'id': 5033215297, 'qualifierId': 286}, {'id': 5033286185, 'qualifierId': 233, 'value': '800'}, {'id': 5014543523, 'qualifierId': 56, 'value': 'Left'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;cpmvernaow086rgpiwuke60ic;Dispossessed;;;;;;;;;;;;;;;;;;;800,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;30;Crown Legacy;870;AML;1,0
2688007141;800;7;1;14;30;6ubc4y1v6hr63mca7ica4hp90;1;3,0;7,8;2024-05-08T23:48:11.467Z;2024-05-16T12:08:54Z;[{'id': 5033215191, 'qualifierId': 56, 'value': 'Back'}, {'id': 5033286181, 'qualifierId': 233, 'value': '164'}, {'id': 5033215193, 'qualifierId': 285}, {'id': 5033215195, 'qualifierId': 383}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Tackle;;;;;;;;;;;;;;;;;;;164,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;30;New England II;870;DR;1,0
2684585023;126;1;1;14;31;6ubc4y1v6hr63mca7ica4hp90;1;5,4;7,6;2024-05-08T23:48:12.216Z;2024-05-08T23:48:14Z;[{'id': 5014543689, 'qualifierId': 140, 'value': '9.7'}, {'id': 5014543687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014543691, 'qualifierId': 141, 'value': '6.5'}, {'id': 5014543695, 'qualifierId': 213, 'value': '6.12'}, {'id': 5014543693, 'qualifierId': 212, 'value': '4.6'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;4,6;;6,5;9,7;;6,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;9,7;6,5;;;;;;;;0;14;31;New England II;871;DR;1,0
2684585025;127;61;1;14;33;6ubc4y1v6hr63mca7ica4hp90;0;9,6;6,2;2024-05-08T23:48:14.489Z;2024-06-13T09:05:11Z;[{'id': 5014543699, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;33;New England II;873;MC;1,0
2684585029;165;43;1;14;33;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-05-08T23:48:14.490Z;2024-06-13T09:05:16Z;[{'id': 5014543775, 'qualifierId': 233, 'value': '127'}, {'id': 5014543721, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014543723, 'qualifierId': 286, 'value': '0'}, {'id': 5033215409, 'qualifierId': 383, 'value': '0'}, {'id': 5076354805, 'qualifierId': 144, 'value': '7'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;cpmvernaow086rgpiwuke60ic;Deleted event;;;;;;;;;;;;;;;;;;;127,0;;;;;;0,0;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;33;Crown Legacy;873;AMC;1,0
2684585035;128;83;1;14;34;6ubc4y1v6hr63mca7ica4hp90;0;9,5;7,6;2024-05-08T23:48:15.248Z;2024-05-16T12:46:00Z;[{'id': 5014550601, 'qualifierId': 399, 'value': 'akwjik09wytzzr3yras0diqz8'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cpmvernaow086rgpiwuke60ic;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;34;New England II;874;FWR;1,0
2684585037;166;1;1;14;35;csntc7hucmo21gknxc5y0kc4q;1;90,4;93,7;2024-05-08T23:48:16.667Z;2024-05-16T10:31:52Z;[{'id': 5014543807, 'qualifierId': 141, 'value': '85.5'}, {'id': 5014543803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014543809, 'qualifierId': 212, 'value': '6.1'}, {'id': 5014543805, 'qualifierId': 140, 'value': '88.0'}, {'id': 5014543811, 'qualifierId': 213, 'value': '4.29'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;6,1;;85,5;88,0;;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;88,0;85,5;;;;;;;;0;14;35;Crown Legacy;875;AMC;1,0
2684585055;167;1;1;14;36;csntc7hucmo21gknxc5y0kc4q;1;88,0;85,5;2024-05-08T23:48:17.403Z;2024-05-16T10:31:45Z;[{'id': 5014543919, 'qualifierId': 140, 'value': '85.9'}, {'id': 5014543921, 'qualifierId': 141, 'value': '89.6'}, {'id': 5014543925, 'qualifierId': 213, 'value': '2.24'}, {'id': 5014543915, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014543923, 'qualifierId': 212, 'value': '3.6'}];6han4f5xq1d0ii0ol2drgi4bu;G. Diarbian;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;3,6;;89,6;85,9;;2,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;85,9;89,6;;;;;;;;0;14;36;Crown Legacy;876;AML;1,0
2684585075;168;1;1;14;37;csntc7hucmo21gknxc5y0kc4q;1;84,0;89,2;2024-05-08T23:48:18.019Z;2024-05-08T23:48:21Z;[{'id': 5014544023, 'qualifierId': 140, 'value': '70.0'}, {'id': 5014544025, 'qualifierId': 141, 'value': '90.1'}, {'id': 5014544027, 'qualifierId': 212, 'value': '14.7'}, {'id': 5014544021, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014544029, 'qualifierId': 213, 'value': '3.10'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;14,7;;90,1;70,0;;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;70,0;90,1;;;;;;;;0;14;37;Crown Legacy;877;MC;1,0
2684585089;169;1;1;14;40;csntc7hucmo21gknxc5y0kc4q;1;69,0;87,8;2024-05-08T23:48:21.043Z;2024-05-08T23:48:25Z;[{'id': 5014544091, 'qualifierId': 140, 'value': '63.6'}, {'id': 5014544097, 'qualifierId': 213, 'value': '2.33'}, {'id': 5014544093, 'qualifierId': 141, 'value': '96.5'}, {'id': 5014544089, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014544095, 'qualifierId': 212, 'value': '8.2'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;8,2;;96,5;63,6;;2,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;63,6;96,5;;;;;;;;0;14;40;Crown Legacy;880;MC;1,0
2684585093;170;50;1;14;43;csntc7hucmo21gknxc5y0kc4q;1;66,8;93,6;2024-05-08T23:48:24.883Z;2024-05-08T23:48:28Z;[{'id': 5014544115, 'qualifierId': 286}, {'id': 5014544247, 'qualifierId': 233, 'value': '129'}, {'id': 5014544113, 'qualifierId': 56, 'value': 'Left'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cpmvernaow086rgpiwuke60ic;Dispossessed;;;;;;;;;;;;;;;;;;;129,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;43;Crown Legacy;883;DC;1,0
2684585105;129;7;1;14;43;6ubc4y1v6hr63mca7ica4hp90;1;33,2;6,4;2024-05-08T23:48:24.884Z;2024-05-16T10:36:25Z;[{'id': 5033218561, 'qualifierId': 385}, {'id': 5014544181, 'qualifierId': 285}, {'id': 5014544177, 'qualifierId': 167}, {'id': 5014544179, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014544241, 'qualifierId': 233, 'value': '170'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cpmvernaow086rgpiwuke60ic;Tackle;;;;;;;;;;;;;;;;;;;170,0;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;43;New England II;883;MC;1,0
2684585113;130;5;1;14;44;6ubc4y1v6hr63mca7ica4hp90;0;29,8;-1,4;2024-05-08T23:48:25.539Z;2024-05-09T00:33:21Z;[{'id': 5014544525, 'qualifierId': 233, 'value': '171'}, {'id': 5014544229, 'qualifierId': 347}, {'id': 5014544227, 'qualifierId': 56, 'value': 'Back'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;cpmvernaow086rgpiwuke60ic;Out;;;;;;;;;;;;;;;;;;;171,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;44;New England II;884;MC;1,0
2684585163;171;5;1;14;44;csntc7hucmo21gknxc5y0kc4q;1;70,2;101,4;2024-05-08T23:48:25.539Z;2024-05-08T23:48:34Z;[{'id': 5014544509, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014544511, 'qualifierId': 347}, {'id': 5014544519, 'qualifierId': 233, 'value': '130'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cpmvernaow086rgpiwuke60ic;Out;;;;;;;;;;;;;;;;;;;130,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;44;Crown Legacy;884;DC;1,0
2684585185;172;1;1;14;53;csntc7hucmo21gknxc5y0kc4q;1;68,8;100,0;2024-05-08T23:48:34.291Z;2024-05-08T23:48:39Z;[{'id': 5014544671, 'qualifierId': 140, 'value': '89.6'}, {'id': 5014544677, 'qualifierId': 213, 'value': '6.05'}, {'id': 5014544679, 'qualifierId': 1}, {'id': 5014544667, 'qualifierId': 107}, {'id': 5014544673, 'qualifierId': 141, 'value': '93.9'}, {'id': 5014544669, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014544675, 'qualifierId': 212, 'value': '22.4'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;22,4;;93,9;89,6;;6,05;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;89,6;93,9;;;;;;;;0;14;53;Crown Legacy;893;DC;1,0
2684585191;173;3;1;14;58;csntc7hucmo21gknxc5y0kc4q;0;88,6;93,4;2024-05-08T23:48:38.915Z;2024-05-16T10:36:43Z;[{'id': 5014544719, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014544793, 'qualifierId': 233, 'value': '131'}, {'id': 5014544721, 'qualifierId': 286}, {'id': 5033218783, 'qualifierId': 464}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;cpmvernaow086rgpiwuke60ic;Take On;;;;;;;;;;;;;;;;;;;131,0;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;58;Crown Legacy;898;AMC;1,0
2684585201;131;7;1;14;58;6ubc4y1v6hr63mca7ica4hp90;0;11,4;6,6;2024-05-08T23:48:38.916Z;2024-05-16T10:36:48Z;[{'id': 5014544765, 'qualifierId': 233, 'value': '173'}, {'id': 5033218807, 'qualifierId': 385}, {'id': 5014544759, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014544761, 'qualifierId': 285}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cpmvernaow086rgpiwuke60ic;Tackle;;;;;;;;;;;;;;;;;;;173,0;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;14;58;New England II;898;FWR;1,0
2688007811;830;61;1;14;59;csntc7hucmo21gknxc5y0kc4q;1;89,0;91,6;2024-05-08T23:48:40.413Z;2024-05-16T10:36:55Z;[{'id': 5033218863, 'qualifierId': 56, 'value': 'Left'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;cpmvernaow086rgpiwuke60ic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;14;59;Crown Legacy;899;AMC;1,0
2684585203;132;49;1;15;0;6ubc4y1v6hr63mca7ica4hp90;1;5,4;7,0;2024-05-08T23:48:41.898Z;2024-05-08T23:48:42Z;[];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;15;0;New England II;900;DR;1,0
2684585209;133;1;1;15;1;6ubc4y1v6hr63mca7ica4hp90;1;5,4;7,0;2024-05-08T23:48:42.189Z;2024-05-08T23:48:44Z;[{'id': 5014544807, 'qualifierId': 140, 'value': '7.6'}, {'id': 5014544811, 'qualifierId': 212, 'value': '5.5'}, {'id': 5014544809, 'qualifierId': 141, 'value': '14.3'}, {'id': 5014544805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014544813, 'qualifierId': 213, 'value': '1.14'}];35i699wz5v6nush729peu776c;Josué;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;5,5;;14,3;7,6;;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;7,6;14,3;;;;;;;;0;15;1;New England II;901;DR;1,0
2684585245;134;1;1;15;3;6ubc4y1v6hr63mca7ica4hp90;1;4,9;15,6;2024-05-08T23:48:43.978Z;2024-05-08T23:48:47Z;[{'id': 5014544993, 'qualifierId': 141, 'value': '31.5'}, {'id': 5014544991, 'qualifierId': 140, 'value': '3.6'}, {'id': 5014544997, 'qualifierId': 213, 'value': '1.70'}, {'id': 5014544995, 'qualifierId': 212, 'value': '10.9'}, {'id': 5014544989, 'qualifierId': 56, 'value': 'Back'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;10,9;;31,5;3,6;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;3,6;31,5;;;;;;;;0;15;3;New England II;903;MC;1,0
2684585281;135;1;1;15;6;6ubc4y1v6hr63mca7ica4hp90;1;3,1;31,3;2024-05-08T23:48:47.786Z;2024-05-16T10:37:08Z;[{'id': 5014545177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014545183, 'qualifierId': 212, 'value': '40.4'}, {'id': 5014545179, 'qualifierId': 140, 'value': '41.4'}, {'id': 5033219005, 'qualifierId': 157}, {'id': 5014545185, 'qualifierId': 213, 'value': '0.11'}, {'id': 5014545181, 'qualifierId': 141, 'value': '37.6'}, {'id': 5014545187, 'qualifierId': 1}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;cpmvernaow086rgpiwuke60ic;Pass;;;;;;;;;;40,4;;37,6;41,4;;0,11;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,4;37,6;;;;;;;;0;15;6;New England II;906;DL;1,0
2684585539;142;44;1;15;9;6ubc4y1v6hr63mca7ica4hp90;1;44,9;39,5;2024-05-08T23:48:50.116Z;2024-05-08T23:49:29Z;[{'id': 5014546513, 'qualifierId': 285}, {'id': 5014546931, 'qualifierId': 233, 'value': '179'}, {'id': 5014546511, 'qualifierId': 56, 'value': 'Back'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;cpmvernaow086rgpiwuke60ic;Aerial;;;;;;;;;;;;;;;;;;;179,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;15;9;New England II;909;FW;1,0
