id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_Involved;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_LongBall;value_Launch;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_DeletedEventType;value_FlickOn;value_HeadPass;value_Assist;value_IntentionalAssist;value_Chipped;value_Volley;value_FirstTouch;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_Right;value_GoalmouthY;value_GkX;value_LeftFooted;value_GkY;value_BoxLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypePass;value_BlockedY;value_LowLeft;value_BoxDeepLeft;value_RightFooted;value_BlockedX;value_IndividualPlay;value_ParriedSafe;value_LowGkIntervention;value_Stooping;value_Hands;value_Left;value_CornerTaken;value_Cross;value_OutSwinger;value_Head;value_OutOfPlay;value_InSwinger;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_Foul;value_ShirtPull/Holding;value_Direct;value_TouchTypeClearance;value_PullBack;value_SixYardBlocked;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_BlockedPass;value_AttemptedTackle;value_NotVisible;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_HighCentre;value_OutOfBoxCentre;value_Standing;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_LowRight;value_Diving;value_ThroughBall;value_BoxRight;value_LastLine;value_LeadingToGoal;value_Deflection;value_NotAssisted;value_RelatedError1Id;value_BlockedCross;value_Dissent;value_YellowCard;value_Defensive1V1;value_KeeperTouched;value_BlockedClearance;value_Shove/Push;value_Feet;value_Sliding;value_Minutes;value_TimeWasting;value_CloseLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HighLeft;value_OtherBodyPart;value_FantasyAssistType;value_FantasyAssistedBy;value_SmallBoxCentre;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_SwerveRight;value_MisHit;value_HighRight;value_FromCorner;value_VideoCoverageLost;value_ParriedDanger;value_FastBreak;value_High;value_NotPastGoalLine;value_Straight;value_FloatedCross;value_Overrun;value_OverhitCross;value_TempShotOn;value_SoloRun;value_Collected;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2687691677;331;43;1;40;32;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-05-15T16:45:18.113Z;2024-05-15T16:45:27Z;[{'id': 5031477289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031477619, 'qualifierId': 144, 'value': '7'}, {'id': 5031477291, 'qualifierId': 285, 'value': '0'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cttgrnfsz8kmly51qadv8euj8;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;40;32;Columbus Crew II;2432;DC;1,0
2687691703;332;1;1;40;32;479lsfr4cwlzewpbuda3y2xv4;1;21,0;52,5;2024-05-15T16:45:18.150Z;2024-05-15T16:45:22Z;[{'id': 5031477437, 'qualifierId': 141, 'value': '17.5'}, {'id': 5031477433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031477439, 'qualifierId': 212, 'value': '25.2'}, {'id': 5031477435, 'qualifierId': 140, 'value': '13.1'}, {'id': 5031477441, 'qualifierId': 213, 'value': '4.38'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;4,38;13,1;17,5;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;13,1;17,5;;;;;;;0;0;40;32;Columbus Crew II;2432;DC;1,0
2687691719;333;1;1;40;35;479lsfr4cwlzewpbuda3y2xv4;1;14,3;29,0;2024-05-15T16:45:22.041Z;2024-05-15T16:45:25Z;[{'id': 5031477537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031477547, 'qualifierId': 1}, {'id': 5031477545, 'qualifierId': 213, 'value': '0.76'}, {'id': 5031477539, 'qualifierId': 140, 'value': '39.3'}, {'id': 5031477535, 'qualifierId': 155}, {'id': 5031477543, 'qualifierId': 212, 'value': '36.2'}, {'id': 5031477541, 'qualifierId': 141, 'value': '65.7'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;0,76;39,3;65,7;;36,2;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;39,3;65,7;;;;;;;0;0;40;35;Columbus Crew II;2435;DL;1,0
2687691725;334;50;1;40;38;479lsfr4cwlzewpbuda3y2xv4;1;39,4;66,6;2024-05-15T16:45:24.913Z;2024-05-15T16:45:27Z;[{'id': 5031477563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031477637, 'qualifierId': 233, 'value': '377'}, {'id': 5031477565, 'qualifierId': 286}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cttgrnfsz8kmly51qadv8euj8;Dispossessed;;;;;;;;;;;;;;;;;;;377,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;40;38;Columbus Crew II;2438;AMC;1,0
2687691735;377;7;1;40;38;5b4ccd62yeeqdl2qk6jzsmjv8;0;60,6;33,4;2024-05-15T16:45:24.914Z;2024-05-21T07:54:18Z;[{'id': 5031477625, 'qualifierId': 285}, {'id': 5031477623, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031477629, 'qualifierId': 233, 'value': '334'}, {'id': 5046807991, 'qualifierId': 385}];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;cttgrnfsz8kmly51qadv8euj8;Tackle;;;;;;;;;;;;;;;;;;;334,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;40;38;Orlando City B;2438;DC;1,0
2687691771;335;1;1;40;43;479lsfr4cwlzewpbuda3y2xv4;1;37,2;96,0;2024-05-15T16:45:29.841Z;2024-05-15T16:45:45Z;[{'id': 5031478309, 'qualifierId': 4}, {'id': 5031477837, 'qualifierId': 140, 'value': '85.5'}, {'id': 5031477841, 'qualifierId': 212, 'value': '62.5'}, {'id': 5031477843, 'qualifierId': 213, 'value': '5.66'}, {'id': 5031477835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031477839, 'qualifierId': 141, 'value': '42.2'}, {'id': 5031477833, 'qualifierId': 155}, {'id': 5031477845, 'qualifierId': 1}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,66;85,5;42,2;;62,5;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;85,5;42,2;;;;;;;0;0;40;43;Columbus Crew II;2443;DC;1,0
2687691773;336;61;1;40;47;479lsfr4cwlzewpbuda3y2xv4;1;76,9;65,8;2024-05-15T16:45:33.728Z;2024-05-15T17:04:15Z;[{'id': 5031478509, 'qualifierId': 56, 'value': 'Center'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;1,0;;cttgrnfsz8kmly51qadv8euj8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;40;47;Columbus Crew II;2447;FW;1,0
2687691785;337;15;1;40;49;479lsfr4cwlzewpbuda3y2xv4;1;86,0;42,8;2024-05-15T16:45:35.241Z;2024-05-21T07:54:38Z;[{'id': 5031479003, 'qualifierId': 214}, {'id': 5031479009, 'qualifierId': 147, 'value': '46.9'}, {'id': 5031479001, 'qualifierId': 103, 'value': '0.6'}, {'id': 5031478995, 'qualifierId': 55, 'value': '336'}, {'id': 5031479015, 'qualifierId': 233, 'value': '378'}, {'id': 5031477909, 'qualifierId': 22}, {'id': 5031477911, 'qualifierId': 17}, {'id': 5031477913, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031479005, 'qualifierId': 328}, {'id': 5031478529, 'qualifierId': 20}, {'id': 5031479007, 'qualifierId': 146, 'value': '93.4'}, {'id': 5031478991, 'qualifierId': 78}, {'id': 5031478993, 'qualifierId': 29}, {'id': 5031478999, 'qualifierId': 102, 'value': '49.5'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cttgrnfsz8kmly51qadv8euj8;Attempt Saved;;;;;;;;;;;;;;;;;;;378,0;;;;;;;;;;;1,0;1,0;1,0;0,6;336,0;;49,5;;;;;;;;;;;;;46,9;;;1,0;93,4;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;93,4;46,9;49,5;0.6;336,0;aa4v8xfn3ra4digk5h7gdrbze;0;0;40;49;Columbus Crew II;2449;DR;1,0
2687691791;378;10;1;40;49;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,3;53,1;2024-05-15T16:45:35.341Z;2024-05-21T07:55:10Z;[{'id': 5031478195, 'qualifierId': 183}, {'id': 5031478537, 'qualifierId': 233, 'value': '337'}, {'id': 5031477955, 'qualifierId': 173}, {'id': 5031477961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5046808173, 'qualifierId': 376}, {'id': 5031478191, 'qualifierId': 389}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Save;;;;;;;;;;;;;;;;;;;337,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;40;49;Orlando City B;2449;GK;1,0
2687691789;338;6;1;40;50;479lsfr4cwlzewpbuda3y2xv4;1;89,6;46,0;2024-05-15T16:45:36.617Z;2024-05-15T16:45:38Z;[{'id': 5031478003, 'qualifierId': 75}, {'id': 5031478001, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031478007, 'qualifierId': 233, 'value': '379'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cttgrnfsz8kmly51qadv8euj8;Corner Awarded;;;;;;;;;;;;;;;;;;;379,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;40;50;Columbus Crew II;2450;DR;1,0
2687691797;379;6;1;40;50;5b4ccd62yeeqdl2qk6jzsmjv8;0;10,4;54,0;2024-05-15T16:45:36.617Z;2024-05-21T07:55:24Z;[{'id': 5031477999, 'qualifierId': 73}, {'id': 5031477997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031478013, 'qualifierId': 233, 'value': '338'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Corner Awarded;;;;;;;;;;;;;;;;;;;338,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;40;50;Orlando City B;2450;GK;1,0
2687692001;339;1;1;41;29;479lsfr4cwlzewpbuda3y2xv4;1;99,5;0,5;2024-05-15T16:46:15.880Z;2024-05-15T16:46:24Z;[{'id': 5031479257, 'qualifierId': 212, 'value': '24.5'}, {'id': 5031479249, 'qualifierId': 6}, {'id': 5031479251, 'qualifierId': 56, 'value': 'Right'}, {'id': 5031479259, 'qualifierId': 213, 'value': '2.65'}, {'id': 5031479253, 'qualifierId': 140, 'value': '79.0'}, {'id': 5031479255, 'qualifierId': 141, 'value': '17.6'}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;2,65;79,0;17,6;;24,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;79,0;17,6;;;;;;;0;0;41;29;Columbus Crew II;2489;FW;1,0
2687691989;380;83;1;41;34;5b4ccd62yeeqdl2qk6jzsmjv8;0;20,2;64,0;2024-05-15T16:46:20.901Z;2024-05-15T17:06:07Z;[{'id': 5031504879, 'qualifierId': 399, 'value': '25rizu4n91uyax4z6l5jv6dqs'}];8warl67c0id3dorr48mn7h82c;G. De Libera;;;cttgrnfsz8kmly51qadv8euj8;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;41;34;Orlando City B;2494;MC;1,0
2687692005;340;1;1;41;36;479lsfr4cwlzewpbuda3y2xv4;1;77,3;25,9;2024-05-15T16:46:23.097Z;2024-05-15T16:46:24Z;[{'id': 5031479275, 'qualifierId': 213, 'value': '5.20'}, {'id': 5031479271, 'qualifierId': 141, 'value': '13.6'}, {'id': 5031479273, 'qualifierId': 212, 'value': '9.5'}, {'id': 5031479267, 'qualifierId': 56, 'value': 'Right'}, {'id': 5031479269, 'qualifierId': 140, 'value': '81.5'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,2;81,5;13,6;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;81,5;13,6;;;;;;;0;0;41;36;Columbus Crew II;2496;AMR;1,0
2687692009;341;2;1;41;38;479lsfr4cwlzewpbuda3y2xv4;1;81,4;13,6;2024-05-15T16:46:24.624Z;2024-05-21T07:56:34Z;[{'id': 5031479307, 'qualifierId': 141, 'value': '54.0'}, {'id': 5046808297, 'qualifierId': 223}, {'id': 5046808285, 'qualifierId': 2}, {'id': 5031479303, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031480397, 'qualifierId': 7, 'value': '6g7i7z6m8vts105dny1g6z3hm'}, {'id': 5031479305, 'qualifierId': 140, 'value': '89.0'}, {'id': 5046808299, 'qualifierId': 72}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;cttgrnfsz8kmly51qadv8euj8;Offside Pass;;;;;;;;;;;;89,0;54,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;89,0;54,0;;;;;;;0;0;41;38;Columbus Crew II;2498;FW;1,0
2687692031;381;55;1;41;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,7;46,4;2024-05-15T16:46:24.625Z;2024-05-21T07:56:54Z;[];9elhnfsovx9efu5f92mkkls7o;C. Pearson;;;cttgrnfsz8kmly51qadv8euj8;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;41;38;Orlando City B;2498;DC;1,0
2687692193;382;1;1;42;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,0;47,8;2024-05-15T16:47:05.478Z;2024-05-15T16:47:10Z;[{'id': 5031480427, 'qualifierId': 212, 'value': '14.3'}, {'id': 5031480417, 'qualifierId': 5}, {'id': 5031480423, 'qualifierId': 140, 'value': '19.7'}, {'id': 5031480429, 'qualifierId': 213, 'value': '5.23'}, {'id': 5031480421, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031480425, 'qualifierId': 141, 'value': '29.5'}, {'id': 5031480419, 'qualifierId': 241}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,23;19,7;29,5;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;19,7;29,5;;;;;;;0;0;42;19;Orlando City B;2539;GK;1,0
2687692203;383;1;1;42;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,2;19,5;2024-05-15T16:47:10.358Z;2024-05-15T16:47:12Z;[{'id': 5031480477, 'qualifierId': 155}, {'id': 5031480487, 'qualifierId': 213, 'value': '0.49'}, {'id': 5031480485, 'qualifierId': 212, 'value': '44.1'}, {'id': 5031480479, 'qualifierId': 56, 'value': 'Center'}, {'id': 5031480483, 'qualifierId': 141, 'value': '50.0'}, {'id': 5031480489, 'qualifierId': 1}, {'id': 5031480481, 'qualifierId': 140, 'value': '66.3'}];1cc8cz8wtm8f05109tjb02xka;D. Almeida;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;0,49;66,3;50,0;;44,1;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;66,3;50,0;;;;;;;0;0;42;24;Orlando City B;2544;DC;1,0
2687692207;342;49;1;42;27;479lsfr4cwlzewpbuda3y2xv4;1;34,8;50,3;2024-05-15T16:47:13.928Z;2024-05-15T16:47:14Z;[];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;42;27;Columbus Crew II;2547;DL;1,0
2687692219;343;1;1;42;28;479lsfr4cwlzewpbuda3y2xv4;1;34,8;50,3;2024-05-15T16:47:14.377Z;2024-05-15T16:47:15Z;[{'id': 5031480565, 'qualifierId': 140, 'value': '34.5'}, {'id': 5031480563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031480569, 'qualifierId': 212, 'value': '4.7'}, {'id': 5031480567, 'qualifierId': 141, 'value': '57.2'}, {'id': 5031480571, 'qualifierId': 213, 'value': '1.64'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,64;34,5;57,2;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;34,5;57,2;;;;;;;0;0;42;28;Columbus Crew II;2548;DL;1,0
2687692271;344;1;1;42;29;479lsfr4cwlzewpbuda3y2xv4;1;34,5;57,2;2024-05-15T16:47:15.784Z;2024-05-15T16:47:22Z;[{'id': 5031480837, 'qualifierId': 140, 'value': '7.9'}, {'id': 5031480843, 'qualifierId': 213, 'value': '3.32'}, {'id': 5031480841, 'qualifierId': 212, 'value': '28.4'}, {'id': 5031480835, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031480839, 'qualifierId': 141, 'value': '50.0'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;3,32;7,9;50,0;;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;7,9;50,0;;;;;;;0;0;42;29;Columbus Crew II;2549;MC;1,0
2687692293;345;1;1;42;36;479lsfr4cwlzewpbuda3y2xv4;1;7,7;47,3;2024-05-15T16:47:22.736Z;2024-05-15T16:47:27Z;[{'id': 5031480969, 'qualifierId': 140, 'value': '14.6'}, {'id': 5031480975, 'qualifierId': 213, 'value': '5.27'}, {'id': 5031480973, 'qualifierId': 212, 'value': '13.6'}, {'id': 5031480967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031480971, 'qualifierId': 141, 'value': '30.4'}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;5,27;14,6;30,4;;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,6;30,4;;;;;;;0;0;42;36;Columbus Crew II;2556;GK;1,0
2687692309;346;1;1;42;40;479lsfr4cwlzewpbuda3y2xv4;1;18,9;29,2;2024-05-15T16:47:26.896Z;2024-05-15T16:47:30Z;[{'id': 5031481047, 'qualifierId': 141, 'value': '50.9'}, {'id': 5031481049, 'qualifierId': 212, 'value': '15.3'}, {'id': 5031481043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031481045, 'qualifierId': 140, 'value': '14.9'}, {'id': 5031481051, 'qualifierId': 213, 'value': '1.85'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,85;14,9;50,9;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;14,9;50,9;;;;;;;0;0;42;40;Columbus Crew II;2560;DL;1,0
2687692325;347;1;1;42;44;479lsfr4cwlzewpbuda3y2xv4;1;15,9;56,0;2024-05-15T16:47:30.280Z;2024-05-15T16:47:32Z;[{'id': 5031481125, 'qualifierId': 141, 'value': '77.6'}, {'id': 5031481121, 'qualifierId': 56, 'value': 'Back'}, {'id': 5031481129, 'qualifierId': 213, 'value': '1.55'}, {'id': 5031481123, 'qualifierId': 140, 'value': '16.2'}, {'id': 5031481127, 'qualifierId': 212, 'value': '14.7'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;cttgrnfsz8kmly51qadv8euj8;Pass;;;;;;;;;;;1,55;16,2;77,6;;14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;16,2;77,6;;;;;;;0;0;42;44;Columbus Crew II;2564;DC;1,0
