id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_IntendedTackleTarget;value_OutSwinger;value_Chipped;value_LeftFooted;value_Cross;value_TakeOnSpace;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TouchTypePass;value_GoalmouthZ;value_GkY;value_RightFooted;value_CloseLeft;value_GoalmouthY;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_GkX;value_Assisted;value_RegularPlay;value_NextEventGoalKick;value_GoalKick;value_High;value_TakeOnOvertake;value_TouchTypeControl;value_SwitchOfPlay;value_LayOff;value_AttemptedTackle;value_LeadingToAttempt;value_NotAssisted;value_LowCentre;value_BlockedY;value_RelatedError1Id;value_BlockedX;value_Stooping;value_ParriedSafe;value_LowGkIntervention;value_Hands;value_NotVisible;value_Defensive1V1;value_Assist;value_Left;value_BoxDeepRight;value_Low;value_Blocked;value_DefBlock;value_Right;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_OutOfPlay;value_Head;value_BoxCentre;value_TempMissed;value_PlayersCaughtOffside;value_Indirect;value_LowLeft;value_Collected;value_Diving;value_Standing;value_KeeperThrow;value_BlockedPass;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_Overrun;value_IntentionalAssist;value_BigChance;value_FirstTouch;value_CloseHigh;value_SmallBoxLeft;value_FromCorner;value_FastBreak;value_ThroughBall;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_DrivenCross;value_Straight;value_FlickOn;value_CloseRight;value_MisHit;value_PullBack;value_VideoCoverageLost;value_GkKickFromHands;value_BoxLeft;value_Minutes;value_EndType;value_RecklessOffence;value_HighLeft;value_SwerveRight;value_FantasyAssistedBy;value_FreeKick;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_Volley;value_BoxRight;value_MediumGkIntervention;value_HighClaim;value_OverArm;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowRight;value_ParriedDanger;value_IncorrectOutOfPlayDecision;value_SwerveLeft;value_FollowsADribble;value_FloatedCross;value_SecondYellow;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673269587;730;1;2;75;55;8ijkk62897so5r3bq0wgwx4bu;1;59,4;30,8;2024-04-15T03:37:33.895Z;2024-04-15T03:37:37Z;[{'id': 4953284855, 'qualifierId': 141, 'value': '68.9'}, {'id': 4953284851, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953284857, 'qualifierId': 212, 'value': '28.6'}, {'id': 4953284859, 'qualifierId': 213, 'value': '2.01'}, {'id': 4953284853, 'qualifierId': 140, 'value': '47.9'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;28,6;;68,9;;47,9;2,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;47,9;68,9;;;;;;;0;0;75;55;Los Angeles II;4555;DR;1,0
2673269595;731;1;2;75;59;8ijkk62897so5r3bq0wgwx4bu;1;48,0;67,8;2024-04-15T03:37:37.175Z;2024-04-15T03:37:41Z;[{'id': 4953284911, 'qualifierId': 212, 'value': '30.3'}, {'id': 4953284909, 'qualifierId': 141, 'value': '23.3'}, {'id': 4953284907, 'qualifierId': 140, 'value': '49.8'}, {'id': 4953284913, 'qualifierId': 213, 'value': '4.77'}, {'id': 4953284905, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;30,3;;23,3;;49,8;4,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;49,8;23,3;;;;;;;0;0;75;59;Los Angeles II;4559;DC;1,0
2673269601;732;1;2;76;3;8ijkk62897so5r3bq0wgwx4bu;1;56,2;22,7;2024-04-15T03:37:41.431Z;2024-04-15T03:37:44Z;[{'id': 4953284953, 'qualifierId': 213, 'value': '0.46'}, {'id': 4953284947, 'qualifierId': 140, 'value': '79.9'}, {'id': 4953284943, 'qualifierId': 155}, {'id': 4953284951, 'qualifierId': 212, 'value': '27.8'}, {'id': 4953284945, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953284949, 'qualifierId': 141, 'value': '41.0'}];9py9nrbgshlukfxu6pjukfxbe;J. Neal;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;27,8;;41,0;;79,9;0,46;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;79,9;41,0;;;;;;;0;0;76;3;Los Angeles II;4563;Sub;1,0
2673269605;733;44;2;76;5;8ijkk62897so5r3bq0wgwx4bu;1;81,0;38,5;2024-04-15T03:37:43.470Z;2024-04-15T03:37:47Z;[{'id': 4953285007, 'qualifierId': 233, 'value': '641'}, {'id': 4953284985, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953284987, 'qualifierId': 286}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;c8z3yr2rqui379ijraoxuqcyc;Aerial;;;;;;;;;;;;;;;;;;;641,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;76;5;Los Angeles II;4565;FW;1,0
2673269599;641;44;2;76;5;6gaq85erpkvbyxvivd96wuw44;0;19,0;61,5;2024-04-15T03:37:43.471Z;2024-04-15T03:37:48Z;[{'id': 4953284939, 'qualifierId': 285}, {'id': 4953284937, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953285011, 'qualifierId': 233, 'value': '733'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;c8z3yr2rqui379ijraoxuqcyc;Aerial;;;;;;;;;;;;;;;;;;1,0;733,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;5;Ventura County;4565;Sub;1,0
2673269607;734;1;2;76;9;8ijkk62897so5r3bq0wgwx4bu;0;99,5;33,1;2024-04-15T03:37:47.015Z;2024-04-15T03:37:48Z;[{'id': 4953284995, 'qualifierId': 140, 'value': '98.1'}, {'id': 4953285049, 'qualifierId': 233, 'value': '642'}, {'id': 4953285053, 'qualifierId': 286}, {'id': 4953284997, 'qualifierId': 141, 'value': '36.2'}, {'id': 4953284999, 'qualifierId': 212, 'value': '2.6'}, {'id': 4953285047, 'qualifierId': 236}, {'id': 4953285001, 'qualifierId': 213, 'value': '2.18'}, {'id': 4953284993, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;2,6;;36,2;;98,1;2,18;;;;642,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;98,1;36,2;;;;;;;0;0;76;9;Los Angeles II;4569;FW;1,0
2673269611;642;74;2;76;9;6gaq85erpkvbyxvivd96wuw44;1;3,4;66,3;2024-04-15T03:37:47.016Z;2024-04-15T03:41:34Z;[{'id': 4953285015, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953285055, 'qualifierId': 233, 'value': '734'}, {'id': 4953285017, 'qualifierId': 285}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;c8z3yr2rqui379ijraoxuqcyc;Blocked Pass;;;;;;;;;;;;;;;;;;1,0;734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;9;Ventura County;4569;Sub;1,0
2673269623;643;6;2;76;10;6gaq85erpkvbyxvivd96wuw44;0;0,8;68,5;2024-04-15T03:37:48.296Z;2024-04-18T18:02:43Z;[{'id': 4953285081, 'qualifierId': 73}, {'id': 4953285105, 'qualifierId': 233, 'value': '735'}, {'id': 4953285065, 'qualifierId': 56, 'value': 'Back'}];1pv6xhgaeshfrhzenz7y14glw;T. Nare;;;c8z3yr2rqui379ijraoxuqcyc;Corner Awarded;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;10;Ventura County;4570;Sub;1,0
2673269615;735;6;2;76;10;8ijkk62897so5r3bq0wgwx4bu;1;99,2;31,5;2024-04-15T03:37:48.296Z;2024-04-15T03:37:50Z;[{'id': 4953285095, 'qualifierId': 233, 'value': '643'}, {'id': 4953285087, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953285089, 'qualifierId': 75}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;c8z3yr2rqui379ijraoxuqcyc;Corner Awarded;;;;;;;;;;;;;;;;;;;643,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;76;10;Los Angeles II;4570;FW;1,0
2673269677;737;1;2;76;31;8ijkk62897so5r3bq0wgwx4bu;0;99,4;0,7;2024-04-15T03:38:09.962Z;2024-04-18T18:02:47Z;[{'id': 4953285487, 'qualifierId': 212, 'value': '43.1'}, {'id': 4953285475, 'qualifierId': 223}, {'id': 4953285491, 'qualifierId': 1}, {'id': 4953285471, 'qualifierId': 6}, {'id': 4953285477, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953285483, 'qualifierId': 141, 'value': '63.3'}, {'id': 4953285479, 'qualifierId': 140, 'value': '93.1'}, {'id': 4953285473, 'qualifierId': 155}, {'id': 4953285489, 'qualifierId': 213, 'value': '1.72'}, {'id': 4953285469, 'qualifierId': 2}, {'id': 4959634075, 'qualifierId': 72}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;43,1;;63,3;;93,1;1,72;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;93,1;63,3;;;;;;;0;0;76;31;Los Angeles II;4591;MC;1,0
2673269683;644;44;2;76;38;6gaq85erpkvbyxvivd96wuw44;1;8,3;39,6;2024-04-15T03:38:16.039Z;2024-04-15T03:38:17Z;[{'id': 4953285513, 'qualifierId': 233, 'value': '738'}, {'id': 4953285507, 'qualifierId': 285}, {'id': 4953285505, 'qualifierId': 56, 'value': 'Back'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;c8z3yr2rqui379ijraoxuqcyc;Aerial;;;;;;;;;;;;;;;;;;1,0;738,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;38;Ventura County;4598;MC;1,0
2673269681;738;44;2;76;38;8ijkk62897so5r3bq0wgwx4bu;0;91,7;60,4;2024-04-15T03:38:16.040Z;2024-04-15T03:38:17Z;[{'id': 4953285497, 'qualifierId': 286}, {'id': 4953285495, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953285517, 'qualifierId': 233, 'value': '644'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;c8z3yr2rqui379ijraoxuqcyc;Aerial;;;;;;;;;;;;;;;;;;;644,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;76;38;Los Angeles II;4598;DL;1,0
2673269685;645;12;2;76;38;6gaq85erpkvbyxvivd96wuw44;1;9,7;42,4;2024-04-15T03:38:16.993Z;2024-04-15T03:38:18Z;[{'id': 4953285531, 'qualifierId': 15}, {'id': 4953285529, 'qualifierId': 213, 'value': '0.31'}, {'id': 4953285525, 'qualifierId': 141, 'value': '49.1'}, {'id': 4953285523, 'qualifierId': 140, 'value': '23.2'}, {'id': 4953285521, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953285527, 'qualifierId': 212, 'value': '14.9'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;c8z3yr2rqui379ijraoxuqcyc;Clearance;;;;;;;;;;14,9;;49,1;;23,2;0,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;23,2;49,1;;;;;;;0;0;76;38;Ventura County;4598;MC;1,0
2673269773;651;1;2;76;39;6gaq85erpkvbyxvivd96wuw44;1;16,7;44,4;2024-04-15T03:38:17.457Z;2024-04-18T18:03:20Z;[{'id': 4953286001, 'qualifierId': 141, 'value': '44.4'}, {'id': 4953286005, 'qualifierId': 213, 'value': '0.00'}, {'id': 4953285997, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953285999, 'qualifierId': 140, 'value': '27.6'}, {'id': 4953286003, 'qualifierId': 212, 'value': '11.4'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;11,4;;44,4;;27,6;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;27,6;44,4;;;;;;;0;0;76;39;Ventura County;4599;MC;1,0
2673269689;646;49;2;76;40;6gaq85erpkvbyxvivd96wuw44;1;34,1;49,1;2024-04-15T03:38:18.264Z;2024-04-15T03:39:04Z;[];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;c8z3yr2rqui379ijraoxuqcyc;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;40;Ventura County;4600;Sub;1,0
2673269701;647;1;2;76;41;6gaq85erpkvbyxvivd96wuw44;1;30,2;40,3;2024-04-15T03:38:19.536Z;2024-04-15T03:41:51Z;[{'id': 4953285613, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953285621, 'qualifierId': 213, 'value': '1.38'}, {'id': 4953285617, 'qualifierId': 141, 'value': '61.5'}, {'id': 4953285615, 'qualifierId': 140, 'value': '32.9'}, {'id': 4953285619, 'qualifierId': 212, 'value': '14.7'}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;14,7;;61,5;;32,9;1,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;32,9;61,5;;;;;;;0;0;76;41;Ventura County;4601;Sub;1,0
2673269711;648;1;2;76;44;6gaq85erpkvbyxvivd96wuw44;1;76,4;67,5;2024-04-15T03:38:22.561Z;2024-04-18T18:03:34Z;[{'id': 4953285681, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953285687, 'qualifierId': 212, 'value': '19.0'}, {'id': 4953289051, 'qualifierId': 154}, {'id': 4953285685, 'qualifierId': 141, 'value': '44.8'}, {'id': 4953289049, 'qualifierId': 210, 'value': '13'}, {'id': 4953285683, 'qualifierId': 140, 'value': '87.0'}, {'id': 4953285689, 'qualifierId': 213, 'value': '5.34'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;1,0;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;19,0;;44,8;;87,0;5,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;87,0;44,8;;;;;;;0;0;76;44;Ventura County;4604;FWR;1,0
2673269713;649;13;2;76;47;6gaq85erpkvbyxvivd96wuw44;1;86,4;45,0;2024-04-15T03:38:25.169Z;2024-04-18T18:04:04Z;[{'id': 4953285703, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953288691, 'qualifierId': 72}, {'id': 4953288837, 'qualifierId': 214}, {'id': 4953288829, 'qualifierId': 55, 'value': '648'}, {'id': 4953288839, 'qualifierId': 328}, {'id': 4953288689, 'qualifierId': 23}, {'id': 4953288827, 'qualifierId': 154}, {'id': 4953285701, 'qualifierId': 17}, {'id': 4953288835, 'qualifierId': 103, 'value': '69.4'}, {'id': 4953288843, 'qualifierId': 231, 'value': '47.8'}, {'id': 4953288841, 'qualifierId': 230, 'value': '96.9'}, {'id': 4953288821, 'qualifierId': 74}, {'id': 4953288825, 'qualifierId': 29}, {'id': 4953288833, 'qualifierId': 102, 'value': '52.8'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;c8z3yr2rqui379ijraoxuqcyc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;69,4;47,8;;;52,8;648,0;;;96,9;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;52,8;69.4;648,0;36e17qrefearxp7lxb1eibwbu;0;0;76;47;Ventura County;4607;MC;1,0
2673269715;650;5;2;76;52;6gaq85erpkvbyxvivd96wuw44;0;101,4;54,8;2024-04-15T03:38:30.817Z;2024-04-15T03:41:31Z;[{'id': 4953285715, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953288739, 'qualifierId': 233, 'value': '739'}, {'id': 4953285717, 'qualifierId': 346}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;c8z3yr2rqui379ijraoxuqcyc;Out;;;;;;;;;;;;;;;;;;;739,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;0;0;76;52;Ventura County;4612;FWR;1,0
2673269763;739;5;2;76;52;8ijkk62897so5r3bq0wgwx4bu;1;-1,4;45,2;2024-04-15T03:38:30.817Z;2024-04-15T03:41:31Z;[{'id': 4953285961, 'qualifierId': 346}, {'id': 4953288735, 'qualifierId': 233, 'value': '650'}, {'id': 4953285959, 'qualifierId': 56, 'value': 'Back'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;c8z3yr2rqui379ijraoxuqcyc;Out;;;;;;;;;;;;;;;;;;;650,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;76;52;Los Angeles II;4612;DL;1,0
2673269795;740;18;2;77;10;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-15T03:38:48.180Z;2024-04-18T18:04:26Z;[{'id': 4953286167, 'qualifierId': 59, 'value': '52'}, {'id': 4953286191, 'qualifierId': 55, 'value': '741'}, {'id': 4953286165, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4953286163, 'qualifierId': 42}, {'id': 4959635875, 'qualifierId': 189}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c8z3yr2rqui379ijraoxuqcyc;Player off;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;741,0;58akq0ojntf5n123msb1tzeok;0;0;77;10;Los Angeles II;4630;MC;1,0
2673269797;741;19;2;77;10;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-04-15T03:38:48.181Z;2024-04-18T18:04:28Z;[{'id': 4953286181, 'qualifierId': 292, 'value': '5'}, {'id': 4953286187, 'qualifierId': 55, 'value': '740'}, {'id': 4953286185, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4953286177, 'qualifierId': 145, 'value': '4'}, {'id': 4953286179, 'qualifierId': 59, 'value': '87'}, {'id': 4953286183, 'qualifierId': 293, 'value': '4'}, {'id': 4959635917, 'qualifierId': 189}, {'id': 4953286173, 'qualifierId': 42}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;c8z3yr2rqui379ijraoxuqcyc;Player on;;;87,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;4,0;5,0;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;740,0;c44bkncqmptribnxki1dyppbe;0;0;77;10;Los Angeles II;4630;Sub;1,0
2673269803;742;1;2;77;26;8ijkk62897so5r3bq0wgwx4bu;1;4,8;43,6;2024-04-15T03:39:04.634Z;2024-04-15T03:39:07Z;[{'id': 4953286251, 'qualifierId': 237}, {'id': 4953286239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953286247, 'qualifierId': 213, 'value': '6.12'}, {'id': 4953286241, 'qualifierId': 140, 'value': '34.1'}, {'id': 4953286245, 'qualifierId': 212, 'value': '31.2'}, {'id': 4953286243, 'qualifierId': 141, 'value': '36.1'}, {'id': 4953286237, 'qualifierId': 124}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;31,2;;36,1;;34,1;6,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;34,1;36,1;;;;;;;0;0;77;26;Los Angeles II;4646;GK;1,0
2673269809;743;1;2;77;29;8ijkk62897so5r3bq0wgwx4bu;1;34,7;34,7;2024-04-15T03:39:07.050Z;2024-04-15T03:39:09Z;[{'id': 4953286287, 'qualifierId': 140, 'value': '45.1'}, {'id': 4953286289, 'qualifierId': 141, 'value': '4.1'}, {'id': 4953286293, 'qualifierId': 213, 'value': '5.20'}, {'id': 4953286285, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953286291, 'qualifierId': 212, 'value': '23.5'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;c8z3yr2rqui379ijraoxuqcyc;Pass;;;;;;;;;;23,5;;4,1;;45,1;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;45,1;4,1;;;;;;;0;0;77;29;Los Angeles II;4649;DL;1,0
