id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_LayOff;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnSpace;value_OutOfPlay;value_TouchTypeControl;value_DeletedEventType;value_Chipped;value_TakeOnOvertake;value_Left;value_RightFooted;value_Cross;value_InSwinger;value_CornerTaken;value_Head;value_SmallBoxLeft;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_GkX;value_NotAssisted;value_GkY;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_FairPlay;value_NotVisible;value_YellowCard;value_Dissent;value_LeftFooted;value_Straight;value_FloatedCross;value_Assist;value_Blocked;value_SixYardBlocked;value_BoxCentre;value_BlockedY;value_Volley;value_BlockedX;value_SavedOffLine;value_LowRight;value_LastLine;value_DefBlock;value_TouchTypePass;value_AttemptedTackle;value_SwitchOfPlay;value_Overrun;value_AerialFoul;value_BlockedCross;value_Defensive1V1;value_Low;value_Assisted;value_LowLeft;value_RelatedEventId;value_RegularPlay;value_Hands;value_LowGkIntervention;value_Stooping;value_ParriedSafe;value_Shove/Push;value_Right;value_IntentionalAssist;value_BigChance;value_Diving;value_LowCentre;value_OverArm;value_ParriedDanger;value_GkYTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_GkXTimeOfGoal;value_FantasyAssistedBy;value_HighCentre;value_GoalShotGameClock;value_FantasyAssistId;value_RefereeDelay;value_DrinksBreak;value_NotRetreating;value_IndividualPlay;value_OutOfBoxCentre;value_Minutes;value_HitWoodwork;value_HitBar;value_CloseLeft;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_SmallBoxCentre;value_TacticalFoul;value_SecondYellow;value_OverhitCross;value_ThroughBall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_GkHoof;value_HighRight;value_FreeKick;value_ByWall;value_Collected;value_OwnPlayer;value_BoxLeft;value_Standing;value_GkKickFromHands;value_CaptainChange;value_PlayersCaughtOffside;value_Indirect;value_BoxDeepRight;value_Feet;value_IncorrectOutOfPlayDecision;value_FastBreak;value_Caught;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700180125;6;1;1;0;17;csntc7hucmo21gknxc5y0kc4q;1;29,3;68,4;2024-07-10T15:05:44.470Z;2024-07-10T15:05:45Z;[{'id': 5100038923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038929, 'qualifierId': 212, 'value': '8.8'}, {'id': 5100038927, 'qualifierId': 141, 'value': '56.0'}, {'id': 5100038925, 'qualifierId': 140, 'value': '31.7'}, {'id': 5100038931, 'qualifierId': 213, 'value': '5.00'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,0;56,0;8,8;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,7;56,0;;;;;;;0;0;0;17;Huntsville City;17;DC;1,0
2700182027;408;83;1;0;18;4gymgvqmve0m2vh89v84tt3x0;0;63,9;43,1;2024-07-10T15:05:44.973Z;2024-07-11T06:11:19Z;[{'id': 5100050481, 'qualifierId': 399, 'value': '5adul4r3hifu5x4tv8efr05ey'}];1kr4ax5uy3f9gbjzr34u0svf8;I. Jones;;;dys904w2vdy4mzvqgnq1l7spg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;0;18;New England II;18;AMC;1,0
2700180127;7;1;1;0;18;csntc7hucmo21gknxc5y0kc4q;1;31,7;56,0;2024-07-10T15:05:45.606Z;2024-07-10T15:05:49Z;[{'id': 5100038941, 'qualifierId': 212, 'value': '35.7'}, {'id': 5100038945, 'qualifierId': 1}, {'id': 5100038937, 'qualifierId': 140, 'value': '32.0'}, {'id': 5100038935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038943, 'qualifierId': 213, 'value': '4.72'}, {'id': 5100038939, 'qualifierId': 141, 'value': '3.5'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;4,72;3,5;35,7;32,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;32,0;3,5;;;;;;;0;0;0;18;Huntsville City;18;MC;1,0
2700180129;8;1;1;0;22;csntc7hucmo21gknxc5y0kc4q;1;31,7;4,4;2024-07-10T15:05:49.334Z;2024-07-10T15:05:51Z;[{'id': 5100038951, 'qualifierId': 140, 'value': '37.6'}, {'id': 5100038955, 'qualifierId': 212, 'value': '14.7'}, {'id': 5100038953, 'qualifierId': 141, 'value': '24.0'}, {'id': 5100038949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038957, 'qualifierId': 213, 'value': '1.14'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,14;24,0;14,7;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;37,6;24,0;;;;;;;0;0;0;22;Huntsville City;22;DR;1,0
2700180131;9;1;1;0;24;csntc7hucmo21gknxc5y0kc4q;1;36,1;14,6;2024-07-10T15:05:51.302Z;2024-07-10T15:05:53Z;[{'id': 5100038969, 'qualifierId': 213, 'value': '4.02'}, {'id': 5100038965, 'qualifierId': 141, 'value': '3.7'}, {'id': 5100038961, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038967, 'qualifierId': 212, 'value': '9.6'}, {'id': 5100038963, 'qualifierId': 140, 'value': '30.3'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;4,02;3,7;9,6;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;30,3;3,7;;;;;;;0;0;0;24;Huntsville City;24;MC;1,0
2700180135;10;1;1;0;26;csntc7hucmo21gknxc5y0kc4q;0;29,9;3,5;2024-07-10T15:05:53.366Z;2024-07-10T15:05:55Z;[{'id': 5100038975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038983, 'qualifierId': 213, 'value': '6.18'}, {'id': 5100038979, 'qualifierId': 141, 'value': '1.7'}, {'id': 5100038981, 'qualifierId': 212, 'value': '11.6'}, {'id': 5100038977, 'qualifierId': 140, 'value': '40.9'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;6,18;1,7;11,6;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;40,9;1,7;;;;;;;0;0;0;26;Huntsville City;26;DR;1,0
2700180133;6;8;1;0;27;4gymgvqmve0m2vh89v84tt3x0;1;57,8;96,8;2024-07-10T15:05:54.118Z;2024-07-11T05:00:19Z;[{'id': 5100500029, 'qualifierId': 385}, {'id': 5100038973, 'qualifierId': 56, 'value': 'Left'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dys904w2vdy4mzvqgnq1l7spg;Interception;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;0;27;New England II;27;DC;1,0
2700180137;7;5;1;0;28;4gymgvqmve0m2vh89v84tt3x0;0;56,5;101,8;2024-07-10T15:05:55.046Z;2024-07-10T15:09:55Z;[{'id': 5100038985, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100038987, 'qualifierId': 347}, {'id': 5100039519, 'qualifierId': 233, 'value': '38'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;0;28;New England II;28;DC;1,0
2700180231;38;5;1;0;28;csntc7hucmo21gknxc5y0kc4q;1;43,5;-1,8;2024-07-10T15:05:55.046Z;2024-07-10T15:07:44Z;[{'id': 5100039511, 'qualifierId': 347}, {'id': 5100039513, 'qualifierId': 233, 'value': '7'}, {'id': 5100039509, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Out;;;;;;;;;;;;;;;;;;;;;1,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;0;28;Huntsville City;28;DC;1,0
2700180139;11;1;1;0;34;csntc7hucmo21gknxc5y0kc4q;1;40,6;0,0;2024-07-10T15:06:01.277Z;2024-07-10T15:58:14Z;[{'id': 5100038997, 'qualifierId': 212, 'value': '9.0'}, {'id': 5100038991, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100038995, 'qualifierId': 141, 'value': '7.0'}, {'id': 5100038993, 'qualifierId': 140, 'value': '33.8'}, {'id': 5100039495, 'qualifierId': 107}, {'id': 5100038999, 'qualifierId': 213, 'value': '2.49'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,49;7,0;9,0;33,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;33,8;7,0;;;;;;;0;0;0;34;Huntsville City;34;DR;1,0
2700180141;12;1;1;0;38;csntc7hucmo21gknxc5y0kc4q;1;33,4;12,6;2024-07-10T15:06:04.974Z;2024-07-10T15:06:07Z;[{'id': 5100039005, 'qualifierId': 140, 'value': '20.0'}, {'id': 5100039009, 'qualifierId': 212, 'value': '16.2'}, {'id': 5100039003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039007, 'qualifierId': 141, 'value': '24.3'}, {'id': 5100039011, 'qualifierId': 213, 'value': '2.63'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;2,63;24,3;16,2;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;20,0;24,3;;;;;;;0;0;0;38;Huntsville City;38;MC;1,0
2700180143;13;1;1;0;39;csntc7hucmo21gknxc5y0kc4q;1;20,0;24,3;2024-07-10T15:06:06.878Z;2024-07-10T15:06:08Z;[{'id': 5100039021, 'qualifierId': 212, 'value': '25.5'}, {'id': 5100039019, 'qualifierId': 141, 'value': '61.8'}, {'id': 5100039017, 'qualifierId': 140, 'value': '18.7'}, {'id': 5100039015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039023, 'qualifierId': 213, 'value': '1.62'}];7djbfbsqwu0g7wd1xo1ufp2zu;G. Calderón;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,62;61,8;25,5;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;18,7;61,8;;;;;;;0;0;0;39;Huntsville City;39;DL;1,0
2700180145;14;1;1;0;41;csntc7hucmo21gknxc5y0kc4q;1;18,8;64,5;2024-07-10T15:06:08.815Z;2024-07-10T15:06:11Z;[{'id': 5100039031, 'qualifierId': 141, 'value': '94.2'}, {'id': 5100039035, 'qualifierId': 213, 'value': '0.87'}, {'id': 5100039027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039029, 'qualifierId': 140, 'value': '35.1'}, {'id': 5100039033, 'qualifierId': 212, 'value': '26.5'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,87;94,2;26,5;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;35,1;94,2;;;;;;;0;0;0;41;Huntsville City;41;DC;1,0
2700180149;15;1;1;0;44;csntc7hucmo21gknxc5y0kc4q;1;37,5;92,7;2024-07-10T15:06:11.437Z;2024-07-10T15:06:17Z;[{'id': 5100039047, 'qualifierId': 141, 'value': '88.1'}, {'id': 5100039051, 'qualifierId': 213, 'value': '5.85'}, {'id': 5100039043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039049, 'qualifierId': 212, 'value': '7.5'}, {'id': 5100039045, 'qualifierId': 140, 'value': '44.0'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,85;88,1;7,5;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;44,0;88,1;;;;;;;0;0;0;44;Huntsville City;44;DC;1,0
2700180147;8;83;1;0;48;4gymgvqmve0m2vh89v84tt3x0;0;63,1;12,0;2024-07-10T15:06:15.199Z;2024-07-10T15:09:49Z;[{'id': 5100039955, 'qualifierId': 399, 'value': '5e00w1rqym73habcl01wm7jtg'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dys904w2vdy4mzvqgnq1l7spg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;0;48;New England II;48;MC;1,0
2700180151;16;1;1;0;50;csntc7hucmo21gknxc5y0kc4q;1;47,8;97,1;2024-07-10T15:06:17.693Z;2024-07-10T15:06:19Z;[{'id': 5100039067, 'qualifierId': 212, 'value': '15.3'}, {'id': 5100039063, 'qualifierId': 140, 'value': '61.6'}, {'id': 5100039069, 'qualifierId': 213, 'value': '5.95'}, {'id': 5100039061, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100039065, 'qualifierId': 141, 'value': '89.7'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,95;89,7;15,3;61,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;61,6;89,7;;;;;;;0;0;0;50;Huntsville City;50;AMC;1,0
2700180153;17;1;1;0;52;csntc7hucmo21gknxc5y0kc4q;1;61,6;89,7;2024-07-10T15:06:19.742Z;2024-07-10T15:06:20Z;[{'id': 5100039091, 'qualifierId': 213, 'value': '3.53'}, {'id': 5100039087, 'qualifierId': 141, 'value': '85.9'}, {'id': 5100039095, 'qualifierId': 156}, {'id': 5100039085, 'qualifierId': 140, 'value': '55.5'}, {'id': 5100039083, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100039089, 'qualifierId': 212, 'value': '6.9'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;3,53;85,9;6,9;55,5;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;55,5;85,9;;;;;;;0;0;0;52;Huntsville City;52;FW;1,0
2700180155;18;1;1;0;55;csntc7hucmo21gknxc5y0kc4q;1;54,7;71,4;2024-07-10T15:06:22.030Z;2024-07-10T15:06:24Z;[{'id': 5100039107, 'qualifierId': 213, 'value': '4.27'}, {'id': 5100039105, 'qualifierId': 212, 'value': '16.0'}, {'id': 5100039101, 'qualifierId': 140, 'value': '48.2'}, {'id': 5100039099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039103, 'qualifierId': 141, 'value': '50.1'}];5e00w1rqym73habcl01wm7jtg;O. Escobar;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;4,27;50,1;16,0;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;48,2;50,1;;;;;;;0;0;0;55;Huntsville City;55;AMC;1,0
2700180157;19;1;1;0;57;csntc7hucmo21gknxc5y0kc4q;1;52,9;42,1;2024-07-10T15:06:24.486Z;2024-07-10T15:06:31Z;[{'id': 5100039119, 'qualifierId': 213, 'value': '5.27'}, {'id': 5100039113, 'qualifierId': 140, 'value': '68.4'}, {'id': 5100039111, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100039115, 'qualifierId': 141, 'value': '3.7'}, {'id': 5100039117, 'qualifierId': 212, 'value': '30.8'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,27;3,7;30,8;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;68,4;3,7;;;;;;;0;0;0;57;Huntsville City;57;MC;1,0
2700180161;20;1;1;1;4;csntc7hucmo21gknxc5y0kc4q;1;75,0;4,3;2024-07-10T15:06:31.597Z;2024-07-10T15:06:32Z;[{'id': 5100039133, 'qualifierId': 212, 'value': '4.5'}, {'id': 5100039129, 'qualifierId': 140, 'value': '75.5'}, {'id': 5100039127, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100039131, 'qualifierId': 141, 'value': '10.9'}, {'id': 5100039135, 'qualifierId': 213, 'value': '1.45'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;1,45;10,9;4,5;75,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,5;10,9;;;;;;;0;0;1;4;Huntsville City;64;DR;1,0
2700180163;21;1;1;1;5;csntc7hucmo21gknxc5y0kc4q;0;75,5;10,9;2024-07-10T15:06:32.071Z;2024-07-10T15:06:34Z;[{'id': 5100039139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100039143, 'qualifierId': 141, 'value': '9.1'}, {'id': 5100039149, 'qualifierId': 236}, {'id': 5100039147, 'qualifierId': 213, 'value': '5.81'}, {'id': 5100039155, 'qualifierId': 286}, {'id': 5100039151, 'qualifierId': 233, 'value': '9'}, {'id': 5100039141, 'qualifierId': 140, 'value': '77.8'}, {'id': 5100039145, 'qualifierId': 212, 'value': '2.7'}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;5,81;9,1;2,7;77,8;;;;;;;9,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;77,8;9,1;;;;;;;0;0;1;5;Huntsville City;65;AMR;1,0
2700180159;9;74;1;1;5;4gymgvqmve0m2vh89v84tt3x0;1;22,1;97,4;2024-07-10T15:06:32.072Z;2024-07-10T15:06:33Z;[{'id': 5100039123, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039125, 'qualifierId': 285}, {'id': 5100039159, 'qualifierId': 233, 'value': '21'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dys904w2vdy4mzvqgnq1l7spg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;21,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;1;5;New England II;65;DC;1,0
2700180165;10;1;1;1;6;4gymgvqmve0m2vh89v84tt3x0;0;20,2;98,0;2024-07-10T15:06:32.988Z;2024-07-10T15:09:46Z;[{'id': 5100039259, 'qualifierId': 233, 'value': '23'}, {'id': 5100039163, 'qualifierId': 140, 'value': '23.6'}, {'id': 5100039169, 'qualifierId': 213, 'value': '0.02'}, {'id': 5100039263, 'qualifierId': 286}, {'id': 5100039167, 'qualifierId': 212, 'value': '3.6'}, {'id': 5100039257, 'qualifierId': 236}, {'id': 5100039161, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100039165, 'qualifierId': 141, 'value': '98.1'}];374euncv00zs2oy6ux1u519be;J. Skinner;;;dys904w2vdy4mzvqgnq1l7spg;Pass;;;;;;;;;;;;0,02;98,1;3,6;23,6;;;;;;;23,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;23,6;98,1;;;;;;;0;0;1;6;New England II;66;DC;1,0
2700180171;23;74;1;1;6;csntc7hucmo21gknxc5y0kc4q;1;76,3;3,4;2024-07-10T15:06:32.989Z;2024-07-10T15:07:00Z;[{'id': 5100039187, 'qualifierId': 56, 'value': 'Right'}, {'id': 5100039265, 'qualifierId': 233, 'value': '10'}, {'id': 5100039189, 'qualifierId': 285}];9u37akzkhdyszhevgrjghq99m;A. Monis;;;dys904w2vdy4mzvqgnq1l7spg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;;10,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;1;6;Huntsville City;66;AMR;1,0
