id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_Length;value_PassEndY;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_Offensive;value_Defensive;value_Chipped;value_LowGkIntervention;value_KeeperThrow;value_OutSwinger;value_RightFooted;value_Cross;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GkX;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_LowLeft;value_GoalmouthY;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxCentre;value_BigChance;value_GkY;value_BlockedPass;value_VideoCoverageLost;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Head;value_SwitchOfPlay;value_TakeOnSpace;value_Left;value_CornerTaken;value_NotPastGoalLine;value_BlockedX;value_FirstTouch;value_BlockedY;value_FromCorner;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_LeftFooted;value_HighGkIntervention;value_TouchTypeControl;value_TouchTypePass;value_Shove/Push;value_Blocked;value_BoxLeft;value_LowCentre;value_DefBlock;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Indirect;value_ThroughBall;value_PullBack;value_FlickOn;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_Collected;value_Hands;value_Standing;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_ShirtPull/Holding;value_TimeWasting;value_Right;value_OverhitCross;value_OwnPlayer;value_NotAssisted;value_OwnShotBlocked;value_High;value_OtherObstacle;value_LowRight;value_Diving;value_ParriedSafe;value_CloseLeftAndHigh;value_Minutes;value_OtherReason;value_BallHitsReferee;value_NotVisible;value_EndType;value_RecklessOffence;value_DrivenCross;value_Straight;value_Tactical;value_Overrun;value_MediumGkIntervention;value_HighRight;value_FollowsADribble;value_Volley;value_Caught;value_OverArm;value_AerialFoul;value_CloseRight;value_Argument;value_BoxRight;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716752569;613;19;2;64;47;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-01T21:28:40.211Z;2024-09-04T21:00:19Z;[{'id': 5191436909, 'qualifierId': 293, 'value': '2'}, {'id': 5191428745, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5191428737, 'qualifierId': 42}, {'id': 5191428743, 'qualifierId': 59, 'value': '63'}, {'id': 5191428741, 'qualifierId': 145, 'value': '3'}, {'id': 5191428747, 'qualifierId': 55, 'value': '612'}, {'id': 5191577235, 'qualifierId': 292, 'value': '3'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;f14kkaub650y9e3s39ttlfcic;Player on;;;;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;612,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;2,0;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;612,0;3q8dpwqkikbugz3ikwcmkbg4q;0;0;64;47;Portland Timbers II;3887;Sub;1,0
2716752733;616;1;2;65;7;ew2zirzye0sw1txr2m33nr25y;1;9,5;44,2;2024-09-01T21:29:00.161Z;2024-09-04T21:01:00Z;[{'id': 5191429655, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191429657, 'qualifierId': 140, 'value': '55.4'}, {'id': 5191429653, 'qualifierId': 241}, {'id': 5191429651, 'qualifierId': 157}, {'id': 5191429665, 'qualifierId': 1}, {'id': 5191429661, 'qualifierId': 212, 'value': '59.0'}, {'id': 5191429663, 'qualifierId': 213, 'value': '0.61'}, {'id': 5191429649, 'qualifierId': 5}, {'id': 5191429659, 'qualifierId': 141, 'value': '94.2'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;55,4;;59,0;94,2;0,61;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;55,4;94,2;;;;;;;0;0;65;7;Portland Timbers II;3907;GK;1,0
2716753013;631;40;2;65;10;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-09-01T21:29:03.217Z;2024-09-01T22:08:31Z;[{'id': 5191431273, 'qualifierId': 194, 'value': '5n1wehugx0qtun8oopg2jbndg'}, {'id': 5191431269, 'qualifierId': 130, 'value': '4'}, {'id': 5191431271, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0'}, {'id': 5191431263, 'qualifierId': 30, 'value': '4ss487gmb4rf044t895o21xm2, 35jkg2v338kipzlf0iwvvypuy, f2nxaemhqi8kbtbejnqekgd4a, 1on6mxrbdqnh12s4h1y0vb3mc, dqa88ma3jbk33lsyzo45uy2cq, 79z5vt08ga8prn33vi2a260kq, dhrxi7hj8xh15ky7q6u5wqi5m, 5n1wehugx0qtun8oopg2jbndg, 1bmbt6h6bsiimpzxt07cqwfvu, 7jtxek694d60c5udhyv0zsjro, au9595t3oo0zbzexhr01ts0h6, bpfl7nj8llr3dfadhtju52rro, 4nzrv75trp05nqos781kk62hg, cac9hjmdwt1gsz0qt3f6d4b2s, 23j7p7rylg9rwke4vbgquzjai'}, {'id': 5191431267, 'qualifierId': 59, 'value': '98, 63, 78, 38, 66, 77, 64, 99, 60, 71, 20, 54, 58, 52, 51'}, {'id': 5191431265, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5'}];;;;;f14kkaub650y9e3s39ttlfcic;Formation change;;;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;65;10;Portland Timbers II;3910;;
2716776915;822;1;2;65;15;ew2zirzye0sw1txr2m33nr25y;1;57,5;94,2;2024-09-01T21:29:07.380Z;2024-09-01T22:08:45Z;[{'id': 5191561843, 'qualifierId': 140, 'value': '60.2'}, {'id': 5191561847, 'qualifierId': 212, 'value': '4.2'}, {'id': 5191561841, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191561845, 'qualifierId': 141, 'value': '89.6'}, {'id': 5191561851, 'qualifierId': 213, 'value': '5.45'}];au9595t3oo0zbzexhr01ts0h6;W. Richmond;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;60,2;;4,2;89,6;5,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;60,2;89,6;;;;;;;0;0;65;15;Portland Timbers II;3915;FWL;1,0
2716752739;617;1;2;65;16;ew2zirzye0sw1txr2m33nr25y;1;61,4;87,6;2024-09-01T21:29:08.393Z;2024-09-04T21:01:24Z;[{'id': 5191429689, 'qualifierId': 141, 'value': '93.1'}, {'id': 5191429685, 'qualifierId': 56, 'value': 'Left'}, {'id': 5191429691, 'qualifierId': 212, 'value': '7.9'}, {'id': 5191429687, 'qualifierId': 140, 'value': '54.8'}, {'id': 5191429693, 'qualifierId': 213, 'value': '2.65'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;54,8;;7,9;93,1;2,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;54,8;93,1;;;;;;;0;0;65;16;Portland Timbers II;3916;MC;1,0
2716752741;618;1;2;65;18;ew2zirzye0sw1txr2m33nr25y;1;57,1;94,4;2024-09-01T21:29:10.627Z;2024-09-04T21:01:33Z;[{'id': 5191562275, 'qualifierId': 140, 'value': '43.0'}, {'id': 5191562273, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191562277, 'qualifierId': 141, 'value': '88.1'}, {'id': 5191562279, 'qualifierId': 212, 'value': '15.4'}, {'id': 5191562281, 'qualifierId': 213, 'value': '3.42'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;43,0;;15,4;88,1;3,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,0;88,1;;;;;;;0;0;65;18;Portland Timbers II;3918;Sub;1,0
2716752743;619;1;2;65;20;ew2zirzye0sw1txr2m33nr25y;1;33,9;88,9;2024-09-01T21:29:12.817Z;2024-09-04T21:01:40Z;[{'id': 5191562713, 'qualifierId': 140, 'value': '41.9'}, {'id': 5191562717, 'qualifierId': 212, 'value': '11.2'}, {'id': 5191562711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191562715, 'qualifierId': 141, 'value': '78.1'}, {'id': 5191562719, 'qualifierId': 213, 'value': '5.56'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;41,9;;11,2;78,1;5,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;41,9;78,1;;;;;;;0;0;65;20;Portland Timbers II;3920;DC;1,0
2716752763;620;1;2;65;24;ew2zirzye0sw1txr2m33nr25y;1;50,6;55,6;2024-09-01T21:29:16.553Z;2024-09-04T21:01:58Z;[{'id': 5191429789, 'qualifierId': 212, 'value': '27.8'}, {'id': 5191429787, 'qualifierId': 141, 'value': '19.2'}, {'id': 5191429791, 'qualifierId': 213, 'value': '5.19'}, {'id': 5191429783, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191429785, 'qualifierId': 140, 'value': '62.7'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;62,7;;27,8;19,2;5,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;62,7;19,2;;;;;;;0;0;65;24;Portland Timbers II;3924;MC;1,0
2716752791;621;1;2;65;28;ew2zirzye0sw1txr2m33nr25y;1;62,5;13,7;2024-09-01T21:29:21.377Z;2024-09-04T21:02:10Z;[{'id': 5191429919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191429929, 'qualifierId': 213, 'value': '2.64'}, {'id': 5191429925, 'qualifierId': 141, 'value': '35.8'}, {'id': 5191429927, 'qualifierId': 212, 'value': '31.1'}, {'id': 5191429923, 'qualifierId': 140, 'value': '36.6'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;36,6;;31,1;35,8;2,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;36,6;35,8;;;;;;;0;0;65;28;Portland Timbers II;3928;Sub;1,0
2716752817;622;1;2;65;33;ew2zirzye0sw1txr2m33nr25y;1;32,8;32,1;2024-09-01T21:29:26.368Z;2024-09-01T21:29:30Z;[{'id': 5191430103, 'qualifierId': 141, 'value': '50.7'}, {'id': 5191430107, 'qualifierId': 213, 'value': '2.46'}, {'id': 5191430101, 'qualifierId': 140, 'value': '18.0'}, {'id': 5191430105, 'qualifierId': 212, 'value': '20.0'}, {'id': 5191430099, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;18,0;;20,0;50,7;2,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;18,0;50,7;;;;;;;0;0;65;33;Portland Timbers II;3933;DL;1,0
2716752865;623;1;2;65;38;ew2zirzye0sw1txr2m33nr25y;1;18,2;49,5;2024-09-01T21:29:30.449Z;2024-09-01T21:29:39Z;[{'id': 5191430439, 'qualifierId': 140, 'value': '19.6'}, {'id': 5191430445, 'qualifierId': 213, 'value': '4.85'}, {'id': 5191430437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191430443, 'qualifierId': 212, 'value': '10.8'}, {'id': 5191430441, 'qualifierId': 141, 'value': '33.7'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;19,6;;10,8;33,7;4,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;19,6;33,7;;;;;;;0;0;65;38;Portland Timbers II;3938;GK;1,0
2716752883;624;1;2;65;47;ew2zirzye0sw1txr2m33nr25y;1;19,7;30,2;2024-09-01T21:29:39.681Z;2024-09-01T21:29:42Z;[{'id': 5191430529, 'qualifierId': 140, 'value': '22.4'}, {'id': 5191430527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191430531, 'qualifierId': 141, 'value': '8.8'}, {'id': 5191430533, 'qualifierId': 212, 'value': '14.8'}, {'id': 5191430535, 'qualifierId': 213, 'value': '4.90'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;22,4;;14,8;8,8;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;22,4;8,8;;;;;;;0;0;65;47;Portland Timbers II;3947;DL;1,0
2716752889;625;1;2;65;49;ew2zirzye0sw1txr2m33nr25y;1;22,1;7,8;2024-09-01T21:29:42.001Z;2024-09-01T21:29:43Z;[{'id': 5191430585, 'qualifierId': 212, 'value': '14.8'}, {'id': 5191430587, 'qualifierId': 213, 'value': '2.07'}, {'id': 5191430581, 'qualifierId': 140, 'value': '15.4'}, {'id': 5191430583, 'qualifierId': 141, 'value': '26.9'}, {'id': 5191430579, 'qualifierId': 56, 'value': 'Back'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;15,4;;14,8;26,9;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;15,4;26,9;;;;;;;0;0;65;49;Portland Timbers II;3949;Sub;1,0
2716752897;626;1;2;65;50;ew2zirzye0sw1txr2m33nr25y;1;14,8;27,5;2024-09-01T21:29:43.251Z;2024-09-01T21:29:45Z;[{'id': 5191430637, 'qualifierId': 155}, {'id': 5191430645, 'qualifierId': 212, 'value': '20.0'}, {'id': 5191430647, 'qualifierId': 213, 'value': '6.16'}, {'id': 5191430641, 'qualifierId': 140, 'value': '33.7'}, {'id': 5191430643, 'qualifierId': 141, 'value': '23.8'}, {'id': 5191430639, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;33,7;;20,0;23,8;6,16;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;33,7;23,8;;;;;;;0;0;65;50;Portland Timbers II;3950;DL;1,0
2716752905;627;1;2;65;52;ew2zirzye0sw1txr2m33nr25y;1;33,9;23,8;2024-09-01T21:29:44.896Z;2024-09-04T21:02:34Z;[{'id': 5191430697, 'qualifierId': 141, 'value': '26.7'}, {'id': 5191430699, 'qualifierId': 212, 'value': '5.9'}, {'id': 5191430673, 'qualifierId': 3}, {'id': 5191430677, 'qualifierId': 140, 'value': '28.6'}, {'id': 5191430675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191430701, 'qualifierId': 213, 'value': '2.80'}, {'id': 5195918089, 'qualifierId': 156}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;28,6;;5,9;26,7;2,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;28,6;26,7;;;;;;;0;0;65;52;Portland Timbers II;3952;FW;1,0
2716752965;628;1;2;65;53;ew2zirzye0sw1txr2m33nr25y;1;28,6;26,7;2024-09-01T21:29:46.115Z;2024-09-01T21:29:57Z;[{'id': 5191431029, 'qualifierId': 140, 'value': '70.5'}, {'id': 5191431037, 'qualifierId': 1}, {'id': 5191431033, 'qualifierId': 212, 'value': '45.7'}, {'id': 5191431031, 'qualifierId': 141, 'value': '8.7'}, {'id': 5191431035, 'qualifierId': 213, 'value': '6.01'}, {'id': 5191431025, 'qualifierId': 155}, {'id': 5191431027, 'qualifierId': 56, 'value': 'Right'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;70,5;;45,7;8,7;6,01;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;70,5;8,7;;;;;;;0;0;65;53;Portland Timbers II;3953;MC;1,0
2716752971;629;61;2;66;4;ew2zirzye0sw1txr2m33nr25y;0;97,1;28,1;2024-09-01T21:29:56.761Z;2024-09-01T22:01:42Z;[{'id': 5191431061, 'qualifierId': 56, 'value': 'Center'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;f14kkaub650y9e3s39ttlfcic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;66;4;Portland Timbers II;3964;Sub;1,0
2716753079;483;5;2;66;5;5ou8b446l1sl8frblkz3xi17g;1;-0,8;66,8;2024-09-01T21:29:57.684Z;2024-09-01T22:03:36Z;[{'id': 5191431683, 'qualifierId': 233, 'value': '630'}, {'id': 5191431657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191431659, 'qualifierId': 346}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;f14kkaub650y9e3s39ttlfcic;Out;;;;;;;;;;;;;;;;;;;;630,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;66;5;The Town;3965;DML;1,0
2716752977;630;5;2;66;5;ew2zirzye0sw1txr2m33nr25y;0;100,8;33,2;2024-09-01T21:29:57.684Z;2024-09-01T22:03:37Z;[{'id': 5191431693, 'qualifierId': 233, 'value': '483'}, {'id': 5191431085, 'qualifierId': 346}, {'id': 5191431083, 'qualifierId': 56, 'value': 'Center'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;f14kkaub650y9e3s39ttlfcic;Out;;;;;;;;;;;;;;;;;;;;483,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;66;5;Portland Timbers II;3965;Sub;1,0
2716753133;484;1;2;66;25;5ou8b446l1sl8frblkz3xi17g;1;4,0;57,7;2024-09-01T21:30:17.650Z;2024-09-04T21:03:20Z;[{'id': 5191431979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191431991, 'qualifierId': 237}, {'id': 5191431987, 'qualifierId': 213, 'value': '0.89'}, {'id': 5191431981, 'qualifierId': 140, 'value': '18.7'}, {'id': 5191431983, 'qualifierId': 141, 'value': '85.8'}, {'id': 5191431985, 'qualifierId': 212, 'value': '24.6'}, {'id': 5191431977, 'qualifierId': 124}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;18,7;;24,6;85,8;0,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;18,7;85,8;;;;;;;0;0;66;25;The Town;3985;DC;1,0
2716753153;485;1;2;66;30;5ou8b446l1sl8frblkz3xi17g;1;19,7;85,7;2024-09-01T21:30:22.467Z;2024-09-04T21:03:39Z;[{'id': 5191432139, 'qualifierId': 141, 'value': '69.8'}, {'id': 5191432143, 'qualifierId': 213, 'value': '5.67'}, {'id': 5191432135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191432141, 'qualifierId': 212, 'value': '18.8'}, {'id': 5191432137, 'qualifierId': 140, 'value': '34.4'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;34,4;;18,8;69,8;5,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;34,4;69,8;;;;;;;0;0;66;30;The Town;3990;DML;1,0
2716753159;486;61;2;66;31;5ou8b446l1sl8frblkz3xi17g;0;34,8;68,6;2024-09-01T21:30:23.691Z;2024-09-04T21:03:42Z;[{'id': 5191432157, 'qualifierId': 56, 'value': 'Back'}];c88etxtac9g49m3usj08lm1hw;M. Eisenberg;;;f14kkaub650y9e3s39ttlfcic;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;66;31;The Town;3991;Sub;1,0
2716756153;666;1;2;66;31;ew2zirzye0sw1txr2m33nr25y;1;62,8;38,7;2024-09-01T21:30:23.856Z;2024-09-04T21:03:54Z;[{'id': 5191456175, 'qualifierId': 140, 'value': '66.7'}, {'id': 5191456177, 'qualifierId': 141, 'value': '51.7'}, {'id': 5191456173, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191456179, 'qualifierId': 212, 'value': '9.7'}, {'id': 5191456181, 'qualifierId': 213, 'value': '1.14'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;f14kkaub650y9e3s39ttlfcic;Pass;;;;;;;;;;;66,7;;9,7;51,7;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;66,7;51,7;;;;;;;0;0;66;31;Portland Timbers II;3991;DL;1,0
