id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Direct;value_Foul;value_AttemptedTackle;value_Defensive;value_Offensive;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_TakeOnOvertake;value_LeftFooted;value_Cross;value_InSwinger;value_Shove/Push;value_DeletedEventType;value_NextEventGoalKick;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_LayOff;value_SwitchOfPlay;value_GoalKick;value_Low;value_HeadPass;value_Head;value_RightFooted;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GkX;value_RegularPlay;value_Assisted;value_HighRight;value_GoalmouthY;value_FirstTouch;value_RelatedEventId;value_GoalmouthZ;value_BoxCentre;value_GkY;value_High;value_BigChance;value_SmallBoxCentre;value_GoalShotGameClock;value_GoalShotTimestamp;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_LowLeft;value_FantasyAssistType;value_GkXTimeOfGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_NotVisible;value_OutSwinger;value_ShirtPull/Holding;value_TakeOnSpace;value_YellowCard;value_TacticalFoul;value_LowGkIntervention;value_KeeperThrow;value_Dissent;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_HighGkIntervention;value_HighClaim;value_BlockedY;value_BlockedX;value_BoxLeft;value_LowRight;value_Diving;value_ParriedDanger;value_Hands;value_VideoCoverageLost;value_Blocked;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_RecklessOffence;value_SixYardBlocked;value_SavedOffLine;value_LastLine;value_Handball;value_TouchTypePass;value_FastBreak;value_FreeKick;value_35Centre;value_NotPastGoalLine;value_SmallBoxRight;value_FromCorner;value_ThroughBall;value_Weak;value_SetPiece;value_SmallBoxLeft;value_CloseRight;value_Minutes;value_MediumGkIntervention;value_OverArm;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Injury;value_InjuredPlayerId;value_CloseLeft;value_SwerveRight;value_BoxRight;value_Volley;value_HighLeft;value_Penalty;value_PenaltyTakerId;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Straight;value_DrivenCross;value_Collected;value_GkKickFromHands;value_HighCentre;value_Standing;value_ParriedSafe;value_Defensive1V1;value_TimeWasting;value_GkHoof;value_Simulation;value_CloseHigh;value_SwerveLeft;value_OtherObstacle;value_CloseLeftAndHigh;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673074993;572;10;2;74;51;29nx7yxy1rdqv2oobqn5pjf8p;1;1,7;49,3;2024-04-14T19:34:32.897Z;2024-04-17T15:42:20Z;[{'id': 4957794731, 'qualifierId': 377}, {'id': 4952205121, 'qualifierId': 182}, {'id': 4952205119, 'qualifierId': 178}, {'id': 4952205621, 'qualifierId': 233, 'value': '639'}, {'id': 4952205123, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952205117, 'qualifierId': 173}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Save;;;;;;;;;;;;;;;;;;639,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;74;51;Cincinnati II;4491;GK;1,0
2673074997;573;52;2;74;54;29nx7yxy1rdqv2oobqn5pjf8p;1;3,4;35,4;2024-04-14T19:34:35.609Z;2024-04-17T15:42:57Z;[{'id': 4957795623, 'qualifierId': 376}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;74;54;Cincinnati II;4494;GK;1,0
2673075313;574;1;2;75;18;29nx7yxy1rdqv2oobqn5pjf8p;1;15,5;48,1;2024-04-14T19:34:59.458Z;2024-04-17T15:43:22Z;[{'id': 4952207037, 'qualifierId': 140, 'value': '66.5'}, {'id': 4952207035, 'qualifierId': 56, 'value': 'Right'}, {'id': 4952207033, 'qualifierId': 199}, {'id': 4952207049, 'qualifierId': 1}, {'id': 4952207047, 'qualifierId': 213, 'value': '5.76'}, {'id': 4952207045, 'qualifierId': 212, 'value': '61.9'}, {'id': 4952207041, 'qualifierId': 141, 'value': '2.3'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,76;;66,5;61,9;2,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;66,5;2,3;;;;;;;;0;75;18;Cincinnati II;4518;GK;1,0
2673075319;575;61;2;75;25;29nx7yxy1rdqv2oobqn5pjf8p;0;64,0;1,4;2024-04-14T19:35:06.498Z;2024-04-14T19:35:06Z;[{'id': 4952207061, 'qualifierId': 56, 'value': 'Right'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;c5kex9ls9yntut3qugnj2mcd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;25;Cincinnati II;4525;DMR;1,0
2673075325;640;49;2;75;25;bd0378yx50xpdcgwkt9p9bmz8;1;24,3;93,3;2024-04-14T19:35:07.125Z;2024-04-14T19:35:07Z;[];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;25;Toronto II;4525;DC;1,0
2673075345;641;1;2;75;26;bd0378yx50xpdcgwkt9p9bmz8;1;24,3;93,3;2024-04-14T19:35:07.685Z;2024-04-14T19:35:09Z;[{'id': 4952207197, 'qualifierId': 213, 'value': '5.71'}, {'id': 4952207195, 'qualifierId': 212, 'value': '6.6'}, {'id': 4952207193, 'qualifierId': 141, 'value': '88.0'}, {'id': 4952207189, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952207191, 'qualifierId': 140, 'value': '29.6'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,71;;29,6;6,6;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;29,6;88,0;;;;;;;;0;75;26;Toronto II;4526;DC;1,0
2673075363;642;1;2;75;28;bd0378yx50xpdcgwkt9p9bmz8;1;30,4;86,8;2024-04-14T19:35:09.813Z;2024-04-14T19:35:11Z;[{'id': 4952207307, 'qualifierId': 213, 'value': '5.71'}, {'id': 4952207301, 'qualifierId': 140, 'value': '44.1'}, {'id': 4952207305, 'qualifierId': 212, 'value': '17.1'}, {'id': 4952207303, 'qualifierId': 141, 'value': '73.2'}, {'id': 4952207299, 'qualifierId': 56, 'value': 'Back'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;5,71;;44,1;17,1;73,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;44,1;73,2;;;;;;;;0;75;28;Toronto II;4528;DML;1,0
2673075367;643;1;2;75;29;bd0378yx50xpdcgwkt9p9bmz8;0;47,4;72,3;2024-04-14T19:35:11.333Z;2024-04-14T19:35:12Z;[{'id': 4952207337, 'qualifierId': 213, 'value': '1.23'}, {'id': 4952207333, 'qualifierId': 141, 'value': '85.1'}, {'id': 4952207335, 'qualifierId': 212, 'value': '9.2'}, {'id': 4952207331, 'qualifierId': 140, 'value': '50.3'}, {'id': 4952207329, 'qualifierId': 56, 'value': 'Left'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Pass;;;;;;;;;;;1,23;;50,3;9,2;85,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;50,3;85,1;;;;;;;;0;75;29;Toronto II;4529;FW;1,0
2673075383;576;8;2;75;32;29nx7yxy1rdqv2oobqn5pjf8p;1;48,6;9,5;2024-04-14T19:35:13.852Z;2024-04-17T15:44:14Z;[{'id': 4952207425, 'qualifierId': 56, 'value': 'Back'}, {'id': 4957797477, 'qualifierId': 383}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;32;Cincinnati II;4532;AMC;1,0
2673075405;577;49;2;75;33;29nx7yxy1rdqv2oobqn5pjf8p;1;37,2;7,9;2024-04-14T19:35:15.362Z;2024-04-14T19:35:15Z;[];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;33;Cincinnati II;4533;AMC;1,0
2673075451;578;3;2;75;35;29nx7yxy1rdqv2oobqn5pjf8p;0;38,6;11,4;2024-04-14T19:35:16.869Z;2024-04-17T15:44:25Z;[{'id': 4952207735, 'qualifierId': 286}, {'id': 4952207733, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952207771, 'qualifierId': 233, 'value': '644'}, {'id': 4957797769, 'qualifierId': 465}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;c5kex9ls9yntut3qugnj2mcd0;Take On;;;;;;;;;;;;;;;;;;644,0;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;35;Cincinnati II;4535;AMC;1,0
2673075431;644;7;2;75;35;bd0378yx50xpdcgwkt9p9bmz8;1;61,4;88,6;2024-04-14T19:35:16.870Z;2024-04-17T15:44:28Z;[{'id': 4957797801, 'qualifierId': 383}, {'id': 4952207665, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952207755, 'qualifierId': 233, 'value': '578'}, {'id': 4952207667, 'qualifierId': 285}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Tackle;;;;;;;;;;;;;;;;;;578,0;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;35;Toronto II;4535;FW;1,0
2674117117;711;83;2;75;35;29nx7yxy1rdqv2oobqn5pjf8p;1;30,1;15,3;2024-04-14T19:35:17.093Z;2024-04-17T15:45:25Z;[{'id': 4957799055, 'qualifierId': 399, 'value': 'bpr7u1cp7bzt1w2t1tsmru73e'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;c5kex9ls9yntut3qugnj2mcd0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;35;Cincinnati II;4535;DMR;1,0
2673075441;645;49;2;75;35;bd0378yx50xpdcgwkt9p9bmz8;1;58,8;88,4;2024-04-14T19:35:17.381Z;2024-04-14T19:35:17Z;[];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;35;Toronto II;4535;FW;1,0
2673075469;579;45;2;75;38;29nx7yxy1rdqv2oobqn5pjf8p;0;31,1;10,4;2024-04-14T19:35:19.733Z;2024-04-14T19:35:26Z;[{'id': 4952207843, 'qualifierId': 285}, {'id': 4952208203, 'qualifierId': 233, 'value': '646'}, {'id': 4952207839, 'qualifierId': 56, 'value': 'Back'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Challenge;;;;;;;;;;;;;;;;;;646,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;38;Cincinnati II;4538;DC;1,0
2673075535;646;3;2;75;38;bd0378yx50xpdcgwkt9p9bmz8;1;68,9;89,6;2024-04-14T19:35:19.733Z;2024-04-17T15:45:36Z;[{'id': 4957799323, 'qualifierId': 465}, {'id': 4952208145, 'qualifierId': 286}, {'id': 4952208143, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952208175, 'qualifierId': 233, 'value': '579'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Take On;;;;;;;;;;;;;;;;;;579,0;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;38;Toronto II;4538;FW;1,0
2674117363;863;3;2;75;42;bd0378yx50xpdcgwkt9p9bmz8;0;89,0;93,4;2024-04-14T19:35:23.589Z;2024-04-17T15:46:27Z;[{'id': 4957800511, 'qualifierId': 465}, {'id': 4957800513, 'qualifierId': 467, 'value': '5qfwg7j8xrfv19ouu4gvrs00k'}, {'id': 4957800507, 'qualifierId': 56, 'value': 'Left'}, {'id': 4957800509, 'qualifierId': 286}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Take On;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;42;Toronto II;4542;FW;1,0
2673075543;647;4;2;75;43;bd0378yx50xpdcgwkt9p9bmz8;1;83,8;89,6;2024-04-14T19:35:24.818Z;2024-04-14T19:35:28Z;[{'id': 4952208465, 'qualifierId': 233, 'value': '580'}, {'id': 4952208435, 'qualifierId': 286}, {'id': 4952208433, 'qualifierId': 152}, {'id': 4952208431, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952208429, 'qualifierId': 295}, {'id': 4952208427, 'qualifierId': 13}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;580,0;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;75;43;Toronto II;4543;FW;1,0
2673075531;580;4;2;75;43;29nx7yxy1rdqv2oobqn5pjf8p;0;16,2;10,4;2024-04-14T19:35:24.819Z;2024-04-14T19:35:28Z;[{'id': 4952208297, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952208295, 'qualifierId': 295}, {'id': 4952208293, 'qualifierId': 13}, {'id': 4952208475, 'qualifierId': 233, 'value': '647'}, {'id': 4952208301, 'qualifierId': 285}, {'id': 4952208299, 'qualifierId': 152}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;c5kex9ls9yntut3qugnj2mcd0;Foul;;;;;;;;;;;;;;;;;;647,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;75;43;Cincinnati II;4543;DMR;1,0
2673075849;581;18;2;76;5;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:35:46.850Z;2024-04-17T15:46:41Z;[{'id': 4952209913, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4952209915, 'qualifierId': 59, 'value': '95'}, {'id': 4952209911, 'qualifierId': 42}, {'id': 4952209963, 'qualifierId': 55, 'value': '582'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;c5kex9ls9yntut3qugnj2mcd0;Player off;;;;;95,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;582,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;582,0;5l9js12tsf18c7st0oac3swes;;0;76;5;Cincinnati II;4565;DMR;1,0
2673075855;582;19;2;76;5;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:35:46.851Z;2024-04-17T15:46:41Z;[{'id': 4952209985, 'qualifierId': 293, 'value': '2'}, {'id': 4952209939, 'qualifierId': 59, 'value': '92'}, {'id': 4952209941, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4952209933, 'qualifierId': 42}, {'id': 4952209937, 'qualifierId': 145, 'value': '2'}, {'id': 4952236971, 'qualifierId': 292, 'value': '5'}, {'id': 4952209945, 'qualifierId': 55, 'value': '581'}];5l9js12tsf18c7st0oac3swes;T. Rigopoulos;;;c5kex9ls9yntut3qugnj2mcd0;Player on;;;;;92,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;581,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;2,0;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;581,0;5qfwg7j8xrfv19ouu4gvrs00k;;0;76;5;Cincinnati II;4565;Sub;1,0
2673076045;583;18;2;76;25;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:36:07.219Z;2024-04-14T19:36:07Z;[{'id': 4952211099, 'qualifierId': 55, 'value': '584'}, {'id': 4952211045, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4952211043, 'qualifierId': 42}, {'id': 4952211047, 'qualifierId': 59, 'value': '97'}];u5v1owoegnvaqvk214qlvh90;T. Pusztahegyi;;;c5kex9ls9yntut3qugnj2mcd0;Player off;;;;;97,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;584,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;584,0;d8u6lnk9lmbrgv9obcshpec8a;;0;76;25;Cincinnati II;4585;DC;1,0
2673076053;584;19;2;76;25;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:36:07.220Z;2024-04-14T19:42:51Z;[{'id': 4952237385, 'qualifierId': 292, 'value': '5'}, {'id': 4952211075, 'qualifierId': 55, 'value': '583'}, {'id': 4952211073, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4952211123, 'qualifierId': 293, 'value': '3'}, {'id': 4952211069, 'qualifierId': 145, 'value': '6'}, {'id': 4952211065, 'qualifierId': 42}, {'id': 4952211071, 'qualifierId': 59, 'value': '85'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;c5kex9ls9yntut3qugnj2mcd0;Player on;;;;;85,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;583,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;3,0;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;583,0;u5v1owoegnvaqvk214qlvh90;;0;76;25;Cincinnati II;4585;Sub;1,0
2673076105;585;18;2;76;28;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:36:09.605Z;2024-04-17T15:47:51Z;[{'id': 4952211413, 'qualifierId': 55, 'value': '586'}, {'id': 4952211359, 'qualifierId': 42}, {'id': 4952211361, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4952211363, 'qualifierId': 59, 'value': '82'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;c5kex9ls9yntut3qugnj2mcd0;Player off;;;;;82,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;586,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;586,0;51mr4jcfm42888lds1temurro;;0;76;28;Cincinnati II;4588;FW;1,0
2673076109;586;19;2;76;28;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-04-14T19:36:09.606Z;2024-04-17T15:47:51Z;[{'id': 4952211393, 'qualifierId': 59, 'value': '84'}, {'id': 4952211395, 'qualifierId': 44, 'value': 'Forward'}, {'id': 4952241115, 'qualifierId': 293, 'value': '1'}, {'id': 4952211387, 'qualifierId': 42}, {'id': 4952241113, 'qualifierId': 292, 'value': '9'}, {'id': 4952211397, 'qualifierId': 55, 'value': '585'}, {'id': 4952211391, 'qualifierId': 145, 'value': '9'}];51mr4jcfm42888lds1temurro;P. Igbinobaro;;;c5kex9ls9yntut3qugnj2mcd0;Player on;;;;;84,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;1,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;585,0;c760g3hvhvi7nra7gpdrynn1m;;0;76;28;Cincinnati II;4588;Sub;1,0
