id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_IntentionalAssist;value_PassEndY;value_Angle;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_RelatedEventId;value_LowCentre;value_GkX;value_RightFooted;value_Assisted;value_BoxCentre;value_GoalmouthZ;value_GkY;value_GkYTimeOfGoal;value_GoalmouthY;value_LongBall;value_Launch;value_NotVisible;value_DeletedEventType;value_KickOff;value_TouchTypePass;value_OppositeRelatedEventId;value_AttemptedTackle;value_Direct;value_Foul;value_Defensive;value_Offensive;value_FreeKickTaken;value_LeftFooted;value_Cross;value_Chipped;value_OutSwinger;value_Head;value_NextEventGoalKick;value_GoalKick;value_Low;value_CloseRight;value_BoxRight;value_TouchTypeControl;value_TouchTypeClearance;value_BlockedY;value_NotAssisted;value_BlockedX;value_FirstTouch;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_HeadPass;value_LayOff;value_IndividualPlay;value_HighRight;value_BoxLeft;value_TakeOnSpace;value_LowLeft;value_Stooping;value_ParriedDanger;value_LowGkIntervention;value_Feet;value_BlockedPass;value_BlockedCross;value_KeeperThrow;value_PlayersCaughtOffside;value_ShirtPull/Holding;value_Standing;value_Collected;value_MediumGkIntervention;value_Hands;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_TakeOnOvertake;value_Overrun;value_Shove/Push;value_DrivenCross;value_Straight;value_1On1;value_BigChance;value_LowRight;value_DrinksBreak;value_RefereeDelay;value_Tap;value_TempBlocked;value_CloseHigh;value_FlickOn;value_YellowCard;value_RecklessOffence;value_SwitchOfPlay;value_Minutes;value_OverArm;value_EndType;value_FastBreak;value_High;value_Volley;value_KeeperTouched;value_TimeWasting;value_HighGkIntervention;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_GkKickFromHands;value_TacticalFoul;value_LeadingToGoal;value_HighCentre;value_FromCorner;value_Fingertip;value_Diving;value_Indirect;value_HitWoodwork;value_FloatedCross;value_HitBar;value_ParriedSafe;value_SixYardBlocked;value_SmallBoxRight;value_IncorrectOutOfPlayDecision;value_SmallBoxCentre;value_InjuredPlayerId;value_Injury;value_OverhitCross;value_BlockedClearance;value_CaptainChange;value_FollowsADribble;value_GameEnd;value_CloseLeft;value_35Centre;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2714652953;474;43;2;76;48;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-28T22:15:18.367Z;2024-08-28T22:15:27Z;[{'id': 5179976575, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179976577, 'qualifierId': 347, 'value': '0'}, {'id': 5179976831, 'qualifierId': 144, 'value': '5'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;dovq58lh0wixpngarrcqxw45w;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;76;48;Orlando City B;4608;DC;1,0
2714652993;475;61;2;76;58;6ddsx316t3j0z6nolrky9k4r8;0;47,2;7,4;2024-08-28T22:15:28.911Z;2024-08-28T22:15:29Z;[{'id': 5179976847, 'qualifierId': 56, 'value': 'Back'}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;dovq58lh0wixpngarrcqxw45w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;76;58;Orlando City B;4618;Sub;1,0
2714653003;561;4;2;76;59;479lsfr4cwlzewpbuda3y2xv4;1;49,1;90,4;2024-08-28T22:15:29.704Z;2024-08-28T22:26:34Z;[{'id': 5179976951, 'qualifierId': 233, 'value': '476'}, {'id': 5179976949, 'qualifierId': 286}, {'id': 5179976945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179976941, 'qualifierId': 13}, {'id': 5179976947, 'qualifierId': 152}, {'id': 5179976943, 'qualifierId': 295}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;476,0;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;76;59;New York City II;4619;DC;1,0
2714653007;476;4;2;76;59;6ddsx316t3j0z6nolrky9k4r8;0;50,9;9,6;2024-08-28T22:15:29.705Z;2024-08-28T22:40:51Z;[{'id': 5180014085, 'qualifierId': 295}, {'id': 5179976899, 'qualifierId': 285}, {'id': 5179976973, 'qualifierId': 233, 'value': '561'}, {'id': 5179976891, 'qualifierId': 13}, {'id': 5179976895, 'qualifierId': 152}, {'id': 5179976893, 'qualifierId': 56, 'value': 'Right'}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;561,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;76;59;Orlando City B;4619;Sub;1,0
2714653065;477;27;2;77;17;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-28T22:15:47.945Z;2024-08-28T22:15:57Z;[{'id': 5179977213, 'qualifierId': 246}, {'id': 5179977215, 'qualifierId': 233, 'value': '562'}, {'id': 5179977211, 'qualifierId': 201}];;;;;dovq58lh0wixpngarrcqxw45w;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;77;17;Orlando City B;4637;;
2714653055;562;27;2;77;17;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:15:47.945Z;2024-08-28T22:15:57Z;[{'id': 5179977141, 'qualifierId': 201}, {'id': 5179977249, 'qualifierId': 233, 'value': '477'}, {'id': 5179977143, 'qualifierId': 246}];;;;;dovq58lh0wixpngarrcqxw45w;Start delay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;477,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;77;17;New York City II;4637;;
2714653489;565;18;2;78;42;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:17:12.741Z;2024-09-04T09:17:48Z;[{'id': 5179979843, 'qualifierId': 55, 'value': '566'}, {'id': 5179979819, 'qualifierId': 59, 'value': '32'}, {'id': 5179979815, 'qualifierId': 42}, {'id': 5179979817, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5195462795, 'qualifierId': 189}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;dovq58lh0wixpngarrcqxw45w;Player off;;;;;;;;32,0;;;;;;;;;;;;;566,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;566,0;c2b6h5zwjvzdvdcybyuqd6exg;0;0;78;42;New York City II;4722;FW;1,0
2714653491;566;19;2;78;42;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:17:12.742Z;2024-09-04T09:17:51Z;[{'id': 5180014711, 'qualifierId': 292, 'value': '9'}, {'id': 5195462819, 'qualifierId': 189}, {'id': 5179979825, 'qualifierId': 42}, {'id': 5179979829, 'qualifierId': 145, 'value': '9'}, {'id': 5179979835, 'qualifierId': 55, 'value': '565'}, {'id': 5179979831, 'qualifierId': 59, 'value': '59'}, {'id': 5179979833, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5180006869, 'qualifierId': 293, 'value': '3'}];c2b6h5zwjvzdvdcybyuqd6exg;J. Ellis;;;dovq58lh0wixpngarrcqxw45w;Player on;;;;;;;;59,0;;;;;;;;;;;;;565,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;3,0;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;565,0;aa4v8xfn3ra4digk5h7gdrbze;0;0;78;42;New York City II;4722;Sub;1,0
2714653543;567;18;2;78;45;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:17:15.571Z;2024-09-04T09:15:00Z;[{'id': 5179980113, 'qualifierId': 55, 'value': '568'}, {'id': 5195462093, 'qualifierId': 189}, {'id': 5179980091, 'qualifierId': 42}, {'id': 5179980095, 'qualifierId': 59, 'value': '23'}, {'id': 5179980093, 'qualifierId': 44, 'value': 'Midfielder'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;dovq58lh0wixpngarrcqxw45w;Player off;;;;;;;;23,0;;;;;;;;;;;;;568,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;568,0;25rizu4n91uyax4z6l5jv6dqs;0;0;78;45;New York City II;4725;AMR;1,0
2714653545;568;19;2;78;45;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:17:15.572Z;2024-09-04T09:15:04Z;[{'id': 5179998039, 'qualifierId': 293, 'value': '2'}, {'id': 5195462097, 'qualifierId': 189}, {'id': 5179980105, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5179980101, 'qualifierId': 145, 'value': '7'}, {'id': 5180014665, 'qualifierId': 292, 'value': '6'}, {'id': 5179980103, 'qualifierId': 59, 'value': '95'}, {'id': 5179980097, 'qualifierId': 42}, {'id': 5179980107, 'qualifierId': 55, 'value': '567'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;dovq58lh0wixpngarrcqxw45w;Player on;;;;;;;;95,0;;;;;;;;;;;;;567,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;2,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;567,0;7tpb4dk9meee0utyu4cosnxn8;0;0;78;45;New York City II;4725;Sub;1,0
2714653383;478;28;2;79;2;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-08-28T22:17:32.213Z;2024-08-28T22:17:35Z;[{'id': 5179979221, 'qualifierId': 55, 'value': '477'}, {'id': 5179979291, 'qualifierId': 233, 'value': '564'}];;;;;dovq58lh0wixpngarrcqxw45w;End delay;;;;;;;;;;;;;;;;;;;;;477,0;;;;;;;;;;;;;;;;564,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;477,0;;0;0;79;2;Orlando City B;4742;;
2714653397;564;28;2;79;2;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-08-28T22:17:32.213Z;2024-08-28T22:17:36Z;[{'id': 5179979285, 'qualifierId': 55, 'value': '562'}, {'id': 5179979333, 'qualifierId': 233, 'value': '478'}];;;;;dovq58lh0wixpngarrcqxw45w;End delay;;;;;;;;;;;;;;;;;;;;;562,0;;;;;;;;;;;;;;;;478,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;562,0;;0;0;79;2;New York City II;4742;;
2714656905;669;1;2;79;10;479lsfr4cwlzewpbuda3y2xv4;1;42,0;87,9;2024-08-28T22:17:41.143Z;2024-09-04T09:19:05Z;[{'id': 5180015339, 'qualifierId': 5}, {'id': 5180015341, 'qualifierId': 152}, {'id': 5179999597, 'qualifierId': 141, 'value': '73.0'}, {'id': 5179999601, 'qualifierId': 213, 'value': '4.13'}, {'id': 5179999593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179999595, 'qualifierId': 140, 'value': '35.6'}, {'id': 5179999599, 'qualifierId': 212, 'value': '12.2'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;35,6;12,2;;73,0;4,13;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,6;73,0;;;;;;;0;0;79;10;New York City II;4750;MC;1,0
2714656917;670;1;2;79;12;479lsfr4cwlzewpbuda3y2xv4;1;35,8;67,3;2024-08-28T22:17:43.043Z;2024-08-28T22:33:26Z;[{'id': 5179999731, 'qualifierId': 213, 'value': '4.68'}, {'id': 5179999729, 'qualifierId': 212, 'value': '20.3'}, {'id': 5179999725, 'qualifierId': 140, 'value': '35.2'}, {'id': 5179999727, 'qualifierId': 141, 'value': '37.4'}, {'id': 5179999723, 'qualifierId': 56, 'value': 'Back'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;35,2;20,3;;37,4;4,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;35,2;37,4;;;;;;;0;0;79;12;New York City II;4752;DC;1,0
2714656973;671;1;2;79;13;479lsfr4cwlzewpbuda3y2xv4;1;37,6;33,3;2024-08-28T22:17:43.692Z;2024-08-28T22:36:08Z;[{'id': 5180000185, 'qualifierId': 140, 'value': '63.1'}, {'id': 5180000189, 'qualifierId': 212, 'value': '30.7'}, {'id': 5180000183, 'qualifierId': 56, 'value': 'Right'}, {'id': 5180000191, 'qualifierId': 213, 'value': '5.77'}, {'id': 5180000187, 'qualifierId': 141, 'value': '11.3'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;63,1;30,7;;11,3;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;63,1;11,3;;;;;;;0;0;79;13;New York City II;4753;DL;1,0
2714653565;569;4;2;79;25;479lsfr4cwlzewpbuda3y2xv4;1;59,3;23,2;2024-08-28T22:17:55.452Z;2024-08-28T22:44:50Z;[{'id': 5179986693, 'qualifierId': 233, 'value': '479'}, {'id': 5179980197, 'qualifierId': 152}, {'id': 5179980201, 'qualifierId': 286}, {'id': 5179980193, 'qualifierId': 13}, {'id': 5179980195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5180014071, 'qualifierId': 295}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479,0;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;0;0;79;25;New York City II;4765;DR;1,0
2714653535;479;4;2;79;25;6ddsx316t3j0z6nolrky9k4r8;0;40,7;76,8;2024-08-28T22:17:55.453Z;2024-08-28T22:26:34Z;[{'id': 5179980057, 'qualifierId': 13}, {'id': 5179980063, 'qualifierId': 152}, {'id': 5179980061, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179980065, 'qualifierId': 285}, {'id': 5179980059, 'qualifierId': 295}, {'id': 5179986731, 'qualifierId': 233, 'value': '569'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dovq58lh0wixpngarrcqxw45w;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;569,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;79;25;Orlando City B;4765;DC;1,0
2714653589;570;1;2;79;43;479lsfr4cwlzewpbuda3y2xv4;1;60,5;29,5;2024-08-28T22:18:13.755Z;2024-08-28T22:18:17Z;[{'id': 5179980343, 'qualifierId': 152}, {'id': 5179980341, 'qualifierId': 5}, {'id': 5179980345, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179980349, 'qualifierId': 140, 'value': '71.6'}, {'id': 5179980353, 'qualifierId': 141, 'value': '11.1'}, {'id': 5179980359, 'qualifierId': 213, 'value': '5.46'}, {'id': 5179980355, 'qualifierId': 212, 'value': '17.1'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;71,6;17,1;;11,1;5,46;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;71,6;11,1;;;;;;;0;0;79;43;New York City II;4783;MC;1,0
2714653603;571;1;2;79;46;479lsfr4cwlzewpbuda3y2xv4;1;66,2;24,9;2024-08-28T22:18:17.020Z;2024-08-28T22:18:20Z;[{'id': 5179980407, 'qualifierId': 140, 'value': '49.5'}, {'id': 5179980411, 'qualifierId': 212, 'value': '22.4'}, {'id': 5179980413, 'qualifierId': 213, 'value': '2.47'}, {'id': 5179980405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5179980409, 'qualifierId': 141, 'value': '45.4'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;49,5;22,4;;45,4;2,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;49,5;45,4;;;;;;;0;0;79;46;New York City II;4786;Sub;1,0
2714653613;572;1;2;79;49;479lsfr4cwlzewpbuda3y2xv4;1;48,4;46,0;2024-08-28T22:18:20.011Z;2024-08-28T22:18:23Z;[{'id': 5179980485, 'qualifierId': 212, 'value': '27.1'}, {'id': 5179980481, 'qualifierId': 140, 'value': '63.1'}, {'id': 5179980479, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179980487, 'qualifierId': 213, 'value': '5.32'}, {'id': 5179980483, 'qualifierId': 141, 'value': '13.2'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;63,1;27,1;;13,2;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;63,1;13,2;;;;;;;0;0;79;49;New York City II;4789;DC;1,0
2714653619;573;1;2;79;52;479lsfr4cwlzewpbuda3y2xv4;1;62,7;17,3;2024-08-28T22:18:23.132Z;2024-08-28T22:18:24Z;[{'id': 5179980525, 'qualifierId': 213, 'value': '0.82'}, {'id': 5179980521, 'qualifierId': 141, 'value': '32.1'}, {'id': 5179980523, 'qualifierId': 212, 'value': '13.8'}, {'id': 5179980517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5179980519, 'qualifierId': 140, 'value': '71.7'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;71,7;13,8;;32,1;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;71,7;32,1;;;;;;;0;0;79;52;New York City II;4792;MC;1,0
2714653631;574;1;2;79;54;479lsfr4cwlzewpbuda3y2xv4;1;71,3;29,2;2024-08-28T22:18:24.780Z;2024-08-28T22:18:26Z;[{'id': 5179980575, 'qualifierId': 141, 'value': '12.3'}, {'id': 5179980571, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179980579, 'qualifierId': 213, 'value': '4.95'}, {'id': 5179980573, 'qualifierId': 140, 'value': '74.0'}, {'id': 5179980577, 'qualifierId': 212, 'value': '11.8'}];25rizu4n91uyax4z6l5jv6dqs;F. Loyola;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;74,0;11,8;;12,3;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;74,0;12,3;;;;;;;0;0;79;54;New York City II;4794;Sub;1,0
2714653639;575;1;2;79;56;479lsfr4cwlzewpbuda3y2xv4;1;74,0;12,3;2024-08-28T22:18:26.283Z;2024-08-28T22:18:29Z;[{'id': 5179980625, 'qualifierId': 212, 'value': '11.3'}, {'id': 5179980621, 'qualifierId': 140, 'value': '66.1'}, {'id': 5179980627, 'qualifierId': 213, 'value': '2.39'}, {'id': 5179980623, 'qualifierId': 141, 'value': '23.6'}, {'id': 5179980619, 'qualifierId': 56, 'value': 'Center'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;66,1;11,3;;23,6;2,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;66,1;23,6;;;;;;;0;0;79;56;New York City II;4796;AMC;1,0
2714653645;576;1;2;79;59;479lsfr4cwlzewpbuda3y2xv4;1;63,9;23,7;2024-08-28T22:18:29.276Z;2024-08-28T22:18:31Z;[{'id': 5179980659, 'qualifierId': 212, 'value': '11.0'}, {'id': 5179980655, 'qualifierId': 140, 'value': '69.2'}, {'id': 5179980657, 'qualifierId': 141, 'value': '9.8'}, {'id': 5179980653, 'qualifierId': 56, 'value': 'Right'}, {'id': 5179980661, 'qualifierId': 213, 'value': '5.24'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;dovq58lh0wixpngarrcqxw45w;Pass;;;;;;;;;;;69,2;11,0;;9,8;5,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;69,2;9,8;;;;;;;0;0;79;59;New York City II;4799;MC;1,0
