id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamKit;value_Involved;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_KickOff;value_Angle;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Launch;value_LongBall;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_BlockedPass;value_Defensive;value_OutOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_ThroughBall;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GoalmouthY;value_Volley;value_RelatedEventId;value_GkYTimeOfGoal;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_LeftFooted;value_BigChance;value_GoalmouthZ;value_GoalShotTimestamp;value_GkX;value_GkXTimeOfGoal;value_GkY;value_HighLeft;value_FirstTouch;value_NotVisible;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_PenaltyTakerId;value_Penalty;value_AttemptedTackle;value_CausingPlayer;value_KeeperTouched;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_NotAssisted;value_LowRight;value_RightFooted;value_Scored;value_Diving;value_Left;value_Right;value_Cross;value_OutSwinger;value_CornerTaken;value_FromCorner;value_BlockedY;value_BlockedX;value_Head;value_LowCentre;value_Hands;value_Standing;value_HighGkIntervention;value_ParriedDanger;value_TouchTypeClearance;value_IntendedTackleTarget;value_BoxRight;value_CloseRight;value_FlickOn;value_AerialFoul;value_Defensive1V1;value_PlayersCaughtOffside;value_TempBlocked;value_ParriedSafe;value_Indirect;value_LayOff;value_TouchTypeControl;value_TakeOnSpace;value_Blocked;value_LowLeft;value_IndividualPlay;value_DefBlock;value_BoxLeft;value_PullBack;value_Straight;value_DrivenCross;value_LowGkIntervention;value_GkHoof;value_Handball;value_RecklessOffence;value_YellowCard;value_35Centre;value_SetPiece;value_TouchTypePass;value_KeeperThrow;value_SwitchOfPlay;value_SmallBoxCentre;value_Feet;value_InSwinger;value_ShirtPull/Holding;value_TacticalFoul;value_CloseHigh;value_OutOfBoxCentre;value_High;value_FollowsADribble;value_DeniedGoalScoringOpp;value_Minutes;value_MediumGkIntervention;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HighRight;value_Argument;value_SixYardBlocked;value_OwnPlayer;value_OwnShotBlocked;value_Overrun;value_InjuredPlayerId;value_Injury;value_Stooping;value_OverArm;value_OtherBodyPart;value_OwnGoal;value_FloatedCross;value_NotPastGoalLine;value_CloseLeft;value_FreeKick;value_SwerveRight;value_Fumble;value_HighClaim;value_GkKickFromHands;value_CloseRightAndHigh;value_BlockedClearance;value_Dissent;value_Collected;value_GoesToPenalties;value_Review;value_HighCentre;value_Weak;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673172417;467;1;2;67;22;4g68p0t2f5jzhzfr67i2rj1ex;0;92,7;26,8;2024-04-14T22:32:55.705Z;2024-04-18T11:14:41Z;[{'id': 4952750943, 'qualifierId': 155}, {'id': 4952750951, 'qualifierId': 212, 'value': '17.2'}, {'id': 4959263687, 'qualifierId': 20}, {'id': 4952750953, 'qualifierId': 213, 'value': '1.29'}, {'id': 4952750945, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952750941, 'qualifierId': 2}, {'id': 4952750947, 'qualifierId': 140, 'value': '97.3'}, {'id': 4959263685, 'qualifierId': 224}, {'id': 4952750949, 'qualifierId': 141, 'value': '51.0'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;97,3;;51,0;17,2;;1,29;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;97,3;51,0;;;;;;;;0;67;22;Chicago Fire II;4042;ML;1,0
2673172439;649;16;2;67;24;8o8m08he36u0j4w08aj2iodn8;1;6,1;53,1;2024-04-14T22:32:57.302Z;2024-04-18T12:51:44Z;[{'id': 4952750995, 'qualifierId': 56, 'value': 'Center'}, {'id': 4959264141, 'qualifierId': 396, 'value': '49.6'}, {'id': 4952750989, 'qualifierId': 22}, {'id': 4952752403, 'qualifierId': 136}, {'id': 4952752407, 'qualifierId': 231, 'value': '48.0'}, {'id': 4952752401, 'qualifierId': 103, 'value': '3.8'}, {'id': 4959264139, 'qualifierId': 395, 'value': '1.0'}, {'id': 4952752397, 'qualifierId': 76}, {'id': 4952751613, 'qualifierId': 374, 'value': '2024-04-14 23:32:56.897'}, {'id': 4952750991, 'qualifierId': 17}, {'id': 4952751617, 'qualifierId': 375, 'value': '67:23.734'}, {'id': 4959355979, 'qualifierId': 21}, {'id': 4952752411, 'qualifierId': 281, 'value': '8q2wozyqz4nveabn71hc614dm'}, {'id': 4952752409, 'qualifierId': 280, 'value': 'OWN_GOAL'}, {'id': 4952752405, 'qualifierId': 230, 'value': '99.1'}, {'id': 4952752417, 'qualifierId': 472, 'value': '467'}, {'id': 4952750993, 'qualifierId': 28}, {'id': 4952752399, 'qualifierId': 102, 'value': '54.2'}, {'id': 4952752413, 'qualifierId': 282, 'value': '12125'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;54,2;;;49,6;;1,0;;;;3,8;;99,1;1,0;48,0;;;;;;;;;;;;1,0;12125,0;;;467,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;54,2;3.8;;;;1;67;24;New York RB II;4044;DC;1,0
2673172715;650;1;2;68;7;8o8m08he36u0j4w08aj2iodn8;1;49,7;49,6;2024-04-14T22:33:40.497Z;2024-04-14T22:34:15Z;[{'id': 4952752673, 'qualifierId': 1}, {'id': 4952752669, 'qualifierId': 212, 'value': '38.0'}, {'id': 4952752671, 'qualifierId': 213, 'value': '5.27'}, {'id': 4952752675, 'qualifierId': 279, 'value': 'G'}, {'id': 4952752667, 'qualifierId': 141, 'value': '2.2'}, {'id': 4952752665, 'qualifierId': 140, 'value': '68.8'}, {'id': 4952752663, 'qualifierId': 56, 'value': 'Right'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;68,8;;2,2;38,0;;5,27;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;68,8;2,2;;;;;;;;0;68;7;New York RB II;4087;Sub;1,0
2673172757;651;1;2;68;10;8o8m08he36u0j4w08aj2iodn8;0;68,2;2,1;2024-04-14T22:33:43.887Z;2024-04-18T11:16:07Z;[{'id': 4952752893, 'qualifierId': 1}, {'id': 4952752879, 'qualifierId': 2}, {'id': 4952752881, 'qualifierId': 155}, {'id': 4952752885, 'qualifierId': 140, 'value': '100.0'}, {'id': 4952752887, 'qualifierId': 141, 'value': '87.9'}, {'id': 4959264891, 'qualifierId': 20}, {'id': 4959264887, 'qualifierId': 387}, {'id': 4952752891, 'qualifierId': 213, 'value': '1.04'}, {'id': 4952752889, 'qualifierId': 212, 'value': '67.8'}, {'id': 4952752883, 'qualifierId': 56, 'value': 'Left'}, {'id': 4959264883, 'qualifierId': 225}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;100,0;;87,9;67,8;;1,04;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;100,0;87,9;;;;;;;;0;68;10;New York RB II;4090;DR;1,0
2673172783;468;5;2;68;17;4g68p0t2f5jzhzfr67i2rj1ex;1;-1,2;11,0;2024-04-14T22:33:51.081Z;2024-04-14T22:33:52Z;[{'id': 4952753017, 'qualifierId': 346}, {'id': 4952753015, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952753057, 'qualifierId': 233, 'value': '652'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;;652,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;68;17;Chicago Fire II;4097;DR;1,0
2673172789;652;5;2;68;17;8o8m08he36u0j4w08aj2iodn8;0;101,2;89,0;2024-04-14T22:33:51.081Z;2024-04-14T23:15:35Z;[{'id': 4952753065, 'qualifierId': 233, 'value': '468'}, {'id': 4952753029, 'qualifierId': 346}, {'id': 4952753027, 'qualifierId': 56, 'value': 'Left'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c6ord72m33u09aj050i1f3m6s;Out;;;;;;;;;;;;;;;;;;;468,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;68;17;New York RB II;4097;DR;1,0
2673172887;469;1;2;68;32;4g68p0t2f5jzhzfr67i2rj1ex;1;4,6;49,9;2024-04-14T22:34:05.897Z;2024-04-14T22:34:07Z;[{'id': 4952753561, 'qualifierId': 212, 'value': '13.6'}, {'id': 4952753557, 'qualifierId': 140, 'value': '10.3'}, {'id': 4952753563, 'qualifierId': 213, 'value': '1.11'}, {'id': 4952753559, 'qualifierId': 141, 'value': '67.8'}, {'id': 4952753553, 'qualifierId': 124}, {'id': 4952753567, 'qualifierId': 237}, {'id': 4952753555, 'qualifierId': 56, 'value': 'Back'}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;10,3;;67,8;13,6;;1,11;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;10,3;67,8;;;;;;;;0;68;32;Chicago Fire II;4112;GK;1,0
2673172905;470;1;2;68;34;4g68p0t2f5jzhzfr67i2rj1ex;1;10,3;67,9;2024-04-14T22:34:07.434Z;2024-04-14T22:34:09Z;[{'id': 4952753685, 'qualifierId': 213, 'value': '4.04'}, {'id': 4952753681, 'qualifierId': 141, 'value': '55.1'}, {'id': 4952753677, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952753683, 'qualifierId': 212, 'value': '11.1'}, {'id': 4952753679, 'qualifierId': 140, 'value': '3.7'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;3,7;;55,1;11,1;;4,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;3,7;55,1;;;;;;;;0;68;34;Chicago Fire II;4114;Sub;1,0
2673172931;471;1;2;68;36;4g68p0t2f5jzhzfr67i2rj1ex;1;3,7;55,1;2024-04-14T22:34:09.497Z;2024-04-14T22:34:13Z;[{'id': 4952753811, 'qualifierId': 213, 'value': '5.90'}, {'id': 4952753809, 'qualifierId': 212, 'value': '11.5'}, {'id': 4952753805, 'qualifierId': 140, 'value': '13.9'}, {'id': 4952753803, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952753807, 'qualifierId': 141, 'value': '48.8'}];76xo0u2yd2cqf8xdyh8rteqdw;A. Rutkowski;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;13,9;;48,8;11,5;;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;13,9;48,8;;;;;;;;0;68;36;Chicago Fire II;4116;GK;1,0
2673172937;472;1;2;68;40;4g68p0t2f5jzhzfr67i2rj1ex;1;22,2;47,5;2024-04-14T22:34:13.833Z;2024-04-14T22:34:15Z;[{'id': 4952753823, 'qualifierId': 140, 'value': '24.7'}, {'id': 4952753827, 'qualifierId': 212, 'value': '10.1'}, {'id': 4952753821, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952753825, 'qualifierId': 141, 'value': '61.8'}, {'id': 4952753829, 'qualifierId': 213, 'value': '1.31'}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;24,7;;61,8;10,1;;1,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;24,7;61,8;;;;;;;;0;68;40;Chicago Fire II;4120;Sub;1,0
2673172955;473;1;2;68;42;4g68p0t2f5jzhzfr67i2rj1ex;1;23,8;66,9;2024-04-14T22:34:15.674Z;2024-04-14T22:34:18Z;[{'id': 4952753933, 'qualifierId': 140, 'value': '33.7'}, {'id': 4952753931, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952753935, 'qualifierId': 141, 'value': '62.7'}, {'id': 4952753937, 'qualifierId': 212, 'value': '10.8'}, {'id': 4952753939, 'qualifierId': 213, 'value': '6.02'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;33,7;;62,7;10,8;;6,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;33,7;62,7;;;;;;;;0;68;42;Chicago Fire II;4122;Sub;1,0
2673172967;474;1;2;68;44;4g68p0t2f5jzhzfr67i2rj1ex;1;34,6;64,5;2024-04-14T22:34:17.946Z;2024-04-14T22:34:20Z;[{'id': 4952754003, 'qualifierId': 212, 'value': '16.7'}, {'id': 4952753999, 'qualifierId': 140, 'value': '45.5'}, {'id': 4952754005, 'qualifierId': 213, 'value': '5.47'}, {'id': 4952754001, 'qualifierId': 141, 'value': '46.7'}, {'id': 4952753997, 'qualifierId': 56, 'value': 'Back'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;45,5;;46,7;16,7;;5,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;45,5;46,7;;;;;;;;0;68;44;Chicago Fire II;4124;MC;1,0
2673172977;475;1;2;68;47;4g68p0t2f5jzhzfr67i2rj1ex;0;45,9;46,4;2024-04-14T22:34:20.217Z;2024-04-14T22:34:21Z;[{'id': 4952754061, 'qualifierId': 140, 'value': '70.7'}, {'id': 4952754065, 'qualifierId': 212, 'value': '26.9'}, {'id': 4952754063, 'qualifierId': 141, 'value': '56.6'}, {'id': 4952754067, 'qualifierId': 213, 'value': '0.26'}, {'id': 4952754059, 'qualifierId': 56, 'value': 'Center'}];afqry84j23xgkhqryrontj190;I. Kasule;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;70,7;;56,6;26,9;;0,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;70,7;56,6;;;;;;;;0;68;47;Chicago Fire II;4127;Sub;1,0
2673172991;653;8;2;68;49;8o8m08he36u0j4w08aj2iodn8;1;28,6;48,4;2024-04-14T22:34:22.988Z;2024-04-18T11:16:34Z;[{'id': 4952754139, 'qualifierId': 56, 'value': 'Back'}, {'id': 4959265369, 'qualifierId': 385}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;68;49;New York RB II;4129;DC;1,0
2673173009;476;1;2;68;52;4g68p0t2f5jzhzfr67i2rj1ex;0;76,8;71,1;2024-04-14T22:34:26.121Z;2024-04-14T22:34:27Z;[{'id': 4952754277, 'qualifierId': 140, 'value': '78.7'}, {'id': 4952754281, 'qualifierId': 212, 'value': '2.0'}, {'id': 4952754321, 'qualifierId': 286}, {'id': 4952754283, 'qualifierId': 213, 'value': '0.10'}, {'id': 4952754317, 'qualifierId': 233, 'value': '654'}, {'id': 4952754279, 'qualifierId': 141, 'value': '71.4'}, {'id': 4952754315, 'qualifierId': 236}, {'id': 4952754275, 'qualifierId': 56, 'value': 'Center'}];8y7kqet5swj9dmqama0z5ngus;J. Hall;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;78,7;;71,4;2,0;;0,1;;;;654,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,7;71,4;;;;;;;;0;68;52;Chicago Fire II;4132;FW;1,0
2673173013;654;74;2;68;52;8o8m08he36u0j4w08aj2iodn8;1;21,3;42,3;2024-04-14T22:34:26.122Z;2024-04-14T23:05:03Z;[{'id': 4952754303, 'qualifierId': 285}, {'id': 4952754329, 'qualifierId': 233, 'value': '476'}, {'id': 4952754297, 'qualifierId': 56, 'value': 'Back'}];83mk9m591utxa1lboute1kvmc;B. Hency;;;c6ord72m33u09aj050i1f3m6s;Blocked Pass;;;;;;;;;;;;;;;;;;;476,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;68;52;New York RB II;4132;Sub;1,0
2673173041;477;1;2;68;56;4g68p0t2f5jzhzfr67i2rj1ex;1;74,1;63,3;2024-04-14T22:34:29.561Z;2024-04-14T22:34:32Z;[{'id': 4952754437, 'qualifierId': 140, 'value': '78.6'}, {'id': 4952754439, 'qualifierId': 141, 'value': '41.2'}, {'id': 4952754443, 'qualifierId': 213, 'value': '5.02'}, {'id': 4952754435, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952754441, 'qualifierId': 212, 'value': '15.8'}];afqry84j23xgkhqryrontj190;I. Kasule;;;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;78,6;;41,2;15,8;;5,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;78,6;41,2;;;;;;;;0;68;56;Chicago Fire II;4136;Sub;1,0
2673173051;478;1;2;68;59;4g68p0t2f5jzhzfr67i2rj1ex;1;84,8;46,6;2024-04-14T22:34:32.457Z;2024-04-14T22:34:52Z;[{'id': 4952755113, 'qualifierId': 210, 'value': '15'}, {'id': 4952754505, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952754513, 'qualifierId': 213, 'value': '5.41'}, {'id': 4952754507, 'qualifierId': 140, 'value': '89.0'}, {'id': 4952754509, 'qualifierId': 141, 'value': '38.8'}, {'id': 4952754511, 'qualifierId': 212, 'value': '6.9'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;1,0;c6ord72m33u09aj050i1f3m6s;Pass;;;;;;;;;;89,0;;38,8;6,9;;5,41;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;89,0;38,8;;;;;;;;0;68;59;Chicago Fire II;4139;ML;1,0
2673173055;479;15;2;69;3;4g68p0t2f5jzhzfr67i2rj1ex;1;90,8;40,1;2024-04-14T22:34:36.793Z;2024-04-18T11:17:20Z;[{'id': 4952754945, 'qualifierId': 72}, {'id': 4952755151, 'qualifierId': 231, 'value': '47.1'}, {'id': 4952755145, 'qualifierId': 146, 'value': '94.2'}, {'id': 4952755137, 'qualifierId': 55, 'value': '478'}, {'id': 4952755149, 'qualifierId': 230, 'value': '98.6'}, {'id': 4952754537, 'qualifierId': 22}, {'id': 4952755133, 'qualifierId': 80}, {'id': 4952754949, 'qualifierId': 82}, {'id': 4959266077, 'qualifierId': 215}, {'id': 4952754541, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952755155, 'qualifierId': 233, 'value': '655'}, {'id': 4952755141, 'qualifierId': 102, 'value': '46.8'}, {'id': 4952755135, 'qualifierId': 29}, {'id': 4952755147, 'qualifierId': 147, 'value': '42.6'}, {'id': 4952755143, 'qualifierId': 103, 'value': '19'}, {'id': 4952754539, 'qualifierId': 17}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;c6ord72m33u09aj050i1f3m6s;Attempt Saved;;;;;;;;;;;;;;;;;;;655,0;;;;;;;;;;;;;;;1,0;;46,8;;478,0;;1,0;1,0;;1,0;;19,0;;98,6;;47,1;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;42,6;94,2;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;94,2;42,6;46,8;19;478,0;8q2wozyqz4nveabn71hc614dm;;0;69;3;Chicago Fire II;4143;MC;1,0
2673173059;655;10;2;69;3;8o8m08he36u0j4w08aj2iodn8;1;5,8;57,4;2024-04-14T22:34:36.893Z;2024-04-14T23:15:52Z;[{'id': 4952755167, 'qualifierId': 233, 'value': '479'}, {'id': 4952754571, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952754569, 'qualifierId': 94}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c6ord72m33u09aj050i1f3m6s;Save;;;;;;;;;;;;;;;;;;;479,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;69;3;New York RB II;4143;DC;1,0
2673173069;656;49;2;69;6;8o8m08he36u0j4w08aj2iodn8;1;10,9;71,8;2024-04-14T22:34:39.640Z;2024-04-14T22:34:39Z;[];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c6ord72m33u09aj050i1f3m6s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;69;6;New York RB II;4146;FW;1,0
