id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndX;value_PassEndY;value_Chipped;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_DeletedEventType;value_OutSwinger;value_Cross;value_RightFooted;value_MediumGkIntervention;value_KeeperThrow;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_TakeOnSpace;value_LeftFooted;value_HeadPass;value_NotVisible;value_Overrun;value_Assist;value_IntentionalAssist;value_ThroughBall;value_Assisted;value_LowCentre;value_RelatedEventId;value_BlockedX;value_GoalmouthY;value_BoxCentre;value_BlockedY;value_RegularPlay;value_GoalmouthZ;value_Diving;value_Feet;value_ParriedSafe;value_LowGkIntervention;value_Left;value_Right;value_CornerTaken;value_Head;value_NotPastGoalLine;value_FirstTouch;value_GkX;value_FromCorner;value_GkY;value_HighRight;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_BoxDeepLeft;value_LowRight;value_Hands;value_InSwinger;value_OutOnSideline;value_FlickOn;value_LowLeft;value_IndividualPlay;value_OutOfBoxCentre;value_ParriedDanger;value_Direct;value_Shove/Push;value_Foul;value_TakeOnOvertake;value_CloseRight;value_BoxLeft;value_High;value_BlockedPass;value_NotAssisted;value_Collected;value_GkKickFromHands;value_LayOff;value_AttemptedTackle;value_SavedOffLine;value_Deflection;value_BoxRight;value_Blocked;value_LastLine;value_DefBlock;value_TouchTypePass;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_BigChance;value_FantasyAssistType;value_GoalShotGameClock;value_CausingPlayer;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_ShirtPull/Holding;value_CloseHigh;value_FreeKick;value_TouchTypeControl;value_Injury;value_InjuredPlayerId;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_SetPiece;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Review;value_FairPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692619905;697;1;2;82;39;1pc6sx2h4rp113ldkbp5d2xas;1;20,7;93,2;2024-05-27T01:45:09.104Z;2024-05-27T01:45:17Z;[{'id': 5058432849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058432949, 'qualifierId': 141, 'value': '86.9'}, {'id': 5058432951, 'qualifierId': 212, 'value': '4.6'}, {'id': 5058432953, 'qualifierId': 213, 'value': '4.34'}, {'id': 5058432947, 'qualifierId': 140, 'value': '19.1'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;4,34;;;4,6;19,1;86,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;19,1;86,9;;;;;;;;0;82;39;Colorado Rapids II;4959;Sub;1,0
2692619907;698;49;2;82;40;1pc6sx2h4rp113ldkbp5d2xas;1;18,0;88,4;2024-05-27T01:45:10.371Z;2024-05-27T01:45:10Z;[];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d3nvn82ami7cwtjwviqppmck4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;82;40;Colorado Rapids II;4960;DML;1,0
2692619909;699;1;2;82;40;1pc6sx2h4rp113ldkbp5d2xas;0;18,0;88,4;2024-05-27T01:45:10.847Z;2024-05-27T01:45:11Z;[{'id': 5058432869, 'qualifierId': 213, 'value': '6.06'}, {'id': 5058432871, 'qualifierId': 1}, {'id': 5058432865, 'qualifierId': 141, 'value': '76.4'}, {'id': 5058432863, 'qualifierId': 140, 'value': '52.8'}, {'id': 5058432861, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058432867, 'qualifierId': 212, 'value': '37.4'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;6,06;;;37,4;52,8;76,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;52,8;76,4;;;;;;;;0;82;40;Colorado Rapids II;4960;DML;1,0
2692619915;724;1;2;82;43;iiolvosiuokkrl5iuoxcjo4p;1;41,4;25,9;2024-05-27T01:45:13.102Z;2024-05-27T01:45:15Z;[{'id': 5058432919, 'qualifierId': 141, 'value': '44.5'}, {'id': 5058432913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058432917, 'qualifierId': 140, 'value': '22.0'}, {'id': 5058432923, 'qualifierId': 212, 'value': '24.0'}, {'id': 5058432925, 'qualifierId': 213, 'value': '2.59'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,59;;;24,0;22,0;44,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;22,0;44,5;;;;;;;;0;82;43;Minnesota United II;4963;Sub;1,0
2692619917;725;49;2;82;45;iiolvosiuokkrl5iuoxcjo4p;1;22,0;44,5;2024-05-27T01:45:15.550Z;2024-05-27T01:45:36Z;[];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;82;45;Minnesota United II;4965;GK;1,0
2692619921;726;1;2;82;46;iiolvosiuokkrl5iuoxcjo4p;1;23,0;46,9;2024-05-27T01:45:16.029Z;2024-05-27T01:45:25Z;[{'id': 5058432969, 'qualifierId': 212, 'value': '16.7'}, {'id': 5058432967, 'qualifierId': 141, 'value': '60.3'}, {'id': 5058432965, 'qualifierId': 140, 'value': '36.3'}, {'id': 5058432971, 'qualifierId': 213, 'value': '0.58'}, {'id': 5058432963, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,58;;;16,7;36,3;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;36,3;60,3;;;;;;;;0;82;46;Minnesota United II;4966;GK;1,0
2692619923;727;1;2;82;47;iiolvosiuokkrl5iuoxcjo4p;1;36,3;60,3;2024-05-27T01:45:17.629Z;2024-05-27T01:45:20Z;[{'id': 5058432991, 'qualifierId': 213, 'value': '3.81'}, {'id': 5058432989, 'qualifierId': 212, 'value': '21.4'}, {'id': 5058432985, 'qualifierId': 140, 'value': '20.3'}, {'id': 5058432983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058432987, 'qualifierId': 141, 'value': '40.9'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,81;;;21,4;20,3;40,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;20,3;40,9;;;;;;;;0;82;47;Minnesota United II;4967;DC;1,0
2692619929;728;1;2;82;49;iiolvosiuokkrl5iuoxcjo4p;1;21,0;37,9;2024-05-27T01:45:19.933Z;2024-05-27T01:45:35Z;[{'id': 5058433027, 'qualifierId': 140, 'value': '31.7'}, {'id': 5058433031, 'qualifierId': 212, 'value': '14.2'}, {'id': 5058433029, 'qualifierId': 141, 'value': '25.1'}, {'id': 5058433033, 'qualifierId': 213, 'value': '5.62'}, {'id': 5058433025, 'qualifierId': 56, 'value': 'Back'}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,62;;;14,2;31,7;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;31,7;25,1;;;;;;;;0;82;49;Minnesota United II;4969;GK;1,0
2692619939;729;1;2;82;55;iiolvosiuokkrl5iuoxcjo4p;1;33,9;26,0;2024-05-27T01:45:25.886Z;2024-05-27T01:45:27Z;[{'id': 5058433089, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058433091, 'qualifierId': 140, 'value': '51.6'}, {'id': 5058433097, 'qualifierId': 213, 'value': '5.77'}, {'id': 5058433095, 'qualifierId': 212, 'value': '21.3'}, {'id': 5058433093, 'qualifierId': 141, 'value': '10.7'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,77;;;21,3;51,6;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;51,6;10,7;;;;;;;;0;82;55;Minnesota United II;4975;Sub;1,0
2692619947;730;1;2;82;57;iiolvosiuokkrl5iuoxcjo4p;1;54,2;10,0;2024-05-27T01:45:27.293Z;2024-05-27T01:45:28Z;[{'id': 5058433121, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058433127, 'qualifierId': 212, 'value': '15.3'}, {'id': 5058433129, 'qualifierId': 213, 'value': '0.45'}, {'id': 5058433125, 'qualifierId': 141, 'value': '19.7'}, {'id': 5058433123, 'qualifierId': 140, 'value': '67.3'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,45;;;15,3;67,3;19,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;67,3;19,7;;;;;;;;0;82;57;Minnesota United II;4977;DL;1,0
2692619953;731;1;2;82;58;iiolvosiuokkrl5iuoxcjo4p;1;67,3;19,7;2024-05-27T01:45:28.797Z;2024-05-27T01:45:30Z;[{'id': 5058433157, 'qualifierId': 141, 'value': '24.2'}, {'id': 5058433161, 'qualifierId': 213, 'value': '3.00'}, {'id': 5058433153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433155, 'qualifierId': 140, 'value': '46.1'}, {'id': 5058433159, 'qualifierId': 212, 'value': '22.5'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,0;;;22,5;46,1;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;46,1;24,2;;;;;;;;0;82;58;Minnesota United II;4978;DR;1,0
2692619957;732;1;2;83;0;iiolvosiuokkrl5iuoxcjo4p;1;45,8;25,3;2024-05-27T01:45:30.302Z;2024-05-27T01:45:35Z;[{'id': 5058433203, 'qualifierId': 141, 'value': '38.9'}, {'id': 5058433205, 'qualifierId': 212, 'value': '16.7'}, {'id': 5058433207, 'qualifierId': 213, 'value': '2.55'}, {'id': 5058433199, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433201, 'qualifierId': 140, 'value': '32.6'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;2,55;;;16,7;32,6;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;32,6;38,9;;;;;;;;0;83;0;Minnesota United II;4980;DL;1,0
2692619969;733;1;2;83;7;iiolvosiuokkrl5iuoxcjo4p;1;34,4;37,9;2024-05-27T01:45:37.341Z;2024-05-27T01:45:40Z;[{'id': 5058433309, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433311, 'qualifierId': 140, 'value': '42.9'}, {'id': 5058433317, 'qualifierId': 213, 'value': '5.12'}, {'id': 5058433313, 'qualifierId': 141, 'value': '7.3'}, {'id': 5058433315, 'qualifierId': 212, 'value': '22.6'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;5,12;;;22,6;42,9;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;42,9;7,3;;;;;;;;0;83;7;Minnesota United II;4987;Sub;1,0
2692619979;700;45;2;83;9;1pc6sx2h4rp113ldkbp5d2xas;0;51,4;93,8;2024-05-27T01:45:39.933Z;2024-05-27T01:45:43Z;[{'id': 5058433361, 'qualifierId': 233, 'value': '734'}, {'id': 5058433355, 'qualifierId': 285}, {'id': 5058433353, 'qualifierId': 56, 'value': 'Left'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;d3nvn82ami7cwtjwviqppmck4;Challenge;;;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;83;9;Colorado Rapids II;4989;Sub;1,0
2692619973;734;3;2;83;9;iiolvosiuokkrl5iuoxcjo4p;1;48,6;6,2;2024-05-27T01:45:39.933Z;2024-05-31T15:09:21Z;[{'id': 5058433327, 'qualifierId': 286}, {'id': 5058433325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433357, 'qualifierId': 233, 'value': '700'}, {'id': 5062770113, 'qualifierId': 464}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Take On;;;;;;;;;;;;;;;;;;;;;;700,0;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;83;9;Minnesota United II;4989;DL;1,0
2692619981;735;1;2;83;11;iiolvosiuokkrl5iuoxcjo4p;1;59,8;7,1;2024-05-27T01:45:41.309Z;2024-05-27T01:45:44Z;[{'id': 5058433367, 'qualifierId': 140, 'value': '62.2'}, {'id': 5058433373, 'qualifierId': 213, 'value': '1.19'}, {'id': 5058433365, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058433371, 'qualifierId': 212, 'value': '6.7'}, {'id': 5058433369, 'qualifierId': 141, 'value': '16.3'}];dw8iyfupgsqkt8ogxssmtss4q;M. Edwards;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;1,19;;;6,7;62,2;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;62,2;16,3;;;;;;;;0;83;11;Minnesota United II;4991;DL;1,0
2692619989;736;1;2;83;13;iiolvosiuokkrl5iuoxcjo4p;1;63,2;22,3;2024-05-27T01:45:43.821Z;2024-05-27T01:45:45Z;[{'id': 5058433425, 'qualifierId': 212, 'value': '13.9'}, {'id': 5058433423, 'qualifierId': 141, 'value': '41.9'}, {'id': 5058433427, 'qualifierId': 213, 'value': '1.86'}, {'id': 5058433419, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058433421, 'qualifierId': 140, 'value': '59.4'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;1,86;;;13,9;59,4;41,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;59,4;41,9;;;;;;;;0;83;13;Minnesota United II;4993;DR;1,0
2692619999;737;1;2;83;15;iiolvosiuokkrl5iuoxcjo4p;1;61,2;46,3;2024-05-27T01:45:45.181Z;2024-05-27T01:45:50Z;[{'id': 5058433489, 'qualifierId': 140, 'value': '74.4'}, {'id': 5058433491, 'qualifierId': 141, 'value': '97.5'}, {'id': 5058433497, 'qualifierId': 1}, {'id': 5058433487, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058433493, 'qualifierId': 212, 'value': '37.5'}, {'id': 5058433495, 'qualifierId': 213, 'value': '1.19'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;1,19;;;37,5;74,4;97,5;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;74,4;97,5;;;;;;;;0;83;15;Minnesota United II;4995;Sub;1,0
2692620011;738;1;2;83;20;iiolvosiuokkrl5iuoxcjo4p;1;74,8;73,4;2024-05-27T01:45:50.653Z;2024-05-27T01:46:08Z;[{'id': 5058433537, 'qualifierId': 213, 'value': '3.74'}, {'id': 5058433531, 'qualifierId': 140, 'value': '66.0'}, {'id': 5058433535, 'qualifierId': 212, 'value': '11.2'}, {'id': 5058433533, 'qualifierId': 141, 'value': '64.2'}, {'id': 5058433529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058433783, 'qualifierId': 210, 'value': '13'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;1,0;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;3,74;;;11,2;66,0;64,2;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;66,0;64,2;;;;;;;;0;83;20;Minnesota United II;5000;Sub;1,0
2692620017;739;13;2;83;23;iiolvosiuokkrl5iuoxcjo4p;1;67,6;61,8;2024-05-27T01:45:53.245Z;2024-05-27T01:46:08Z;[{'id': 5058433787, 'qualifierId': 29}, {'id': 5058433801, 'qualifierId': 231, 'value': '50.9'}, {'id': 5058433795, 'qualifierId': 103, 'value': '31.9'}, {'id': 5058433565, 'qualifierId': 18}, {'id': 5058433789, 'qualifierId': 55, 'value': '738'}, {'id': 5058433619, 'qualifierId': 20}, {'id': 5058433797, 'qualifierId': 215}, {'id': 5058433567, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058433785, 'qualifierId': 75}, {'id': 5058433793, 'qualifierId': 102, 'value': '36.8'}, {'id': 5058433563, 'qualifierId': 22}, {'id': 5058433799, 'qualifierId': 230, 'value': '98.8'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;d3nvn82ami7cwtjwviqppmck4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;738,0;;36,8;;;1,0;31,9;;;;;;1,0;;;;;98,8;;50,9;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;36,8;31.9;738,0;1ss7pdaxmlk0sijax5brwpkyy;;0;83;23;Minnesota United II;5003;Sub;1,0
2692620015;701;5;2;83;23;1pc6sx2h4rp113ldkbp5d2xas;1;-1,2;57,9;2024-05-27T01:45:53.824Z;2024-05-27T01:45:55Z;[{'id': 5058433601, 'qualifierId': 233, 'value': '740'}, {'id': 5058433557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433559, 'qualifierId': 346}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;d3nvn82ami7cwtjwviqppmck4;Out;;;;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;83;23;Colorado Rapids II;5003;Sub;1,0
2692620021;740;5;2;83;23;iiolvosiuokkrl5iuoxcjo4p;0;101,2;42,1;2024-05-27T01:45:53.824Z;2024-05-27T02:03:42Z;[{'id': 5058433591, 'qualifierId': 346}, {'id': 5058433605, 'qualifierId': 233, 'value': '701'}, {'id': 5058433589, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;d3nvn82ami7cwtjwviqppmck4;Out;;;;;;;;;;;;;;;;;;;;;;701,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;83;23;Minnesota United II;5003;Sub;1,0
2692620079;702;1;2;83;53;1pc6sx2h4rp113ldkbp5d2xas;1;5,1;57,0;2024-05-27T01:46:23.279Z;2024-05-27T01:46:27Z;[{'id': 5058433927, 'qualifierId': 141, 'value': '81.5'}, {'id': 5058433931, 'qualifierId': 213, 'value': '0.36'}, {'id': 5058433937, 'qualifierId': 74}, {'id': 5058433921, 'qualifierId': 155}, {'id': 5058433919, 'qualifierId': 124}, {'id': 5058433923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433925, 'qualifierId': 140, 'value': '46.8'}, {'id': 5058433929, 'qualifierId': 212, 'value': '46.8'}, {'id': 5058433933, 'qualifierId': 1}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;d3nvn82ami7cwtjwviqppmck4;Pass;;;;;;;;;;0,36;;;46,8;46,8;81,5;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;46,8;81,5;;;;;;;;0;83;53;Colorado Rapids II;5033;GK;1,0
2692620083;703;44;2;83;57;1pc6sx2h4rp113ldkbp5d2xas;1;46,6;81,6;2024-05-27T01:46:27.438Z;2024-05-27T01:46:28Z;[{'id': 5058433945, 'qualifierId': 285}, {'id': 5058433943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058433951, 'qualifierId': 233, 'value': '741'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d3nvn82ami7cwtjwviqppmck4;Aerial;;;;;;;;;;;;;;;;;;;;;;741,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;83;57;Colorado Rapids II;5037;DML;1,0
