id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Involved;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_Length;value_PassEndY;value_Chipped;value_LongBall;value_Offensive;value_DeletedEventType;value_AttemptedTackle;value_OppositeRelatedEventId;value_Direct;value_Foul;value_Defensive;value_FreeKickTaken;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_BlockedPass;value_Assist;value_IntentionalAssist;value_RegularPlay;value_FirstTouch;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_SmallBoxCentre;value_GoalmouthZ;value_Assisted;value_BigChance;value_LowRight;value_RightFooted;value_BlockedX;value_Sliding;value_Feet;value_ParriedSafe;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Cross;value_LeftFooted;value_BoxCentre;value_GkY;value_GkX;value_Head;value_CloseRight;value_NotPastGoalLine;value_FromCorner;value_HeadPass;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_ShirtPull/Holding;value_Launch;value_SwitchOfPlay;value_TakeOnOvertake;value_IndividualPlay;value_BoxRight;value_LowCentre;value_Diving;value_Hands;value_OutSwinger;value_NotVisible;value_ThroughBall;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_OutOfPlay;value_Shove/Push;value_Standing;value_OwnPlayer;value_GkYTimeOfGoal;value_OutOfBoxCentre;value_KeeperTouched;value_LowLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_Overrun;value_Handball;value_Collected;value_PenaltyTakerId;value_Penalty;value_Scored;value_NotAssisted;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_OtherBodyPart;value_Blocked;value_DefBlock;value_HighClaim;value_HighGkIntervention;value_TakeOnSpace;value_High;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_BoxLeft;value_CloseHigh;value_YellowCard;value_RecklessOffence;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SixYardBlocked;value_Stooping;value_Dissent;value_FreeKick;value_ParriedDanger;value_BlockedCross;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_DrivenCross;value_Straight;value_LeadingToAttempt;value_TacticalFoul;value_HighLeft;value_FastBreak;value_1On1;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731992719;718;19;2;77;50;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-06T18:42:25.395Z;2024-10-06T18:42:26Z;[{'id': 5274807519, 'qualifierId': 55, 'value': '717'}, {'id': 5274807509, 'qualifierId': 145, 'value': '6'}, {'id': 5274807513, 'qualifierId': 292, 'value': '4'}, {'id': 5274807517, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5274807515, 'qualifierId': 293, 'value': '4'}, {'id': 5274807511, 'qualifierId': 59, 'value': '41'}, {'id': 5274807505, 'qualifierId': 42}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;kwr1zoais4pulaqepcxi8v84;Player on;;;;;;;41,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;717,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;6,0;4,0;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;717,0;dkgv1asv2glgvoddpvxe56t5g;;0;77;50;Toronto II;4670;Sub;1,0
2731993231;693;28;2;78;19;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-10-06T18:42:54.051Z;2024-10-06T18:42:56Z;[{'id': 5274810991, 'qualifierId': 233, 'value': '719'}, {'id': 5274810847, 'qualifierId': 55, 'value': '691'}];;;;;kwr1zoais4pulaqepcxi8v84;End delay;;;;;;;;;;;;;;;;;;;;;719,0;;;;;;;;;;;;;;691,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;691,0;;;0;78;19;Crown Legacy;4699;;
2731993201;719;28;2;78;19;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-10-06T18:42:54.051Z;2024-10-06T18:42:56Z;[{'id': 5274810899, 'qualifierId': 233, 'value': '693'}, {'id': 5274810675, 'qualifierId': 55, 'value': '716'}];;;;;kwr1zoais4pulaqepcxi8v84;End delay;;;;;;;;;;;;;;;;;;;;;693,0;;;;;;;;;;;;;;716,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;716,0;;;0;78;19;Toronto II;4699;;
2731993593;694;1;2;78;34;29nx7yxy1rdqv2oobqn5pjf8p;1;35,2;46,0;2024-10-06T18:43:09.891Z;2024-10-06T18:43:15Z;[{'id': 5274812971, 'qualifierId': 213, 'value': '4.96'}, {'id': 5274812955, 'qualifierId': 152}, {'id': 5274812951, 'qualifierId': 5}, {'id': 5274812967, 'qualifierId': 212, 'value': '18.1'}, {'id': 5274812963, 'qualifierId': 141, 'value': '20.2'}, {'id': 5274812957, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274812959, 'qualifierId': 140, 'value': '39.4'}];2figny7hhxiw29vizhlyta3o4;Ythallo;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,96;;39,4;;18,1;20,2;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;39,4;20,2;;;;;;;;0;78;34;Crown Legacy;4714;DC;1,0
2731993693;695;1;2;78;39;29nx7yxy1rdqv2oobqn5pjf8p;1;40,6;19,7;2024-10-06T18:43:14.932Z;2024-10-06T18:43:19Z;[{'id': 5274813653, 'qualifierId': 140, 'value': '68.3'}, {'id': 5274813661, 'qualifierId': 1}, {'id': 5274813657, 'qualifierId': 212, 'value': '35.9'}, {'id': 5274813659, 'qualifierId': 213, 'value': '0.63'}, {'id': 5274813651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274813655, 'qualifierId': 141, 'value': '50.6'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,63;;68,3;;35,9;50,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,3;50,6;;;;;;;;0;78;39;Crown Legacy;4719;DC;1,0
2731993701;696;4;2;78;43;29nx7yxy1rdqv2oobqn5pjf8p;1;66,6;58,8;2024-10-06T18:43:18.530Z;2024-10-06T18:47:35Z;[{'id': 5274813721, 'qualifierId': 265}, {'id': 5274813717, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274813715, 'qualifierId': 13}, {'id': 5274813723, 'qualifierId': 286}, {'id': 5274813719, 'qualifierId': 152}, {'id': 5274814241, 'qualifierId': 233, 'value': '721'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;1,0;;1,0;721,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;78;43;Crown Legacy;4723;Sub;1,0
2731993753;721;4;2;78;43;6ubc4y1v6hr63mca7ica4hp90;0;33,4;41,2;2024-10-06T18:43:18.531Z;2024-10-06T18:47:36Z;[{'id': 5274814211, 'qualifierId': 152}, {'id': 5274814255, 'qualifierId': 233, 'value': '696'}, {'id': 5274814207, 'qualifierId': 13}, {'id': 5274814215, 'qualifierId': 285}, {'id': 5274814213, 'qualifierId': 265}, {'id': 5274814209, 'qualifierId': 56, 'value': 'Back'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;;;1,0;696,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;78;43;Toronto II;4723;DL;1,0
2731994079;697;1;2;79;5;29nx7yxy1rdqv2oobqn5pjf8p;1;64,0;51,0;2024-10-06T18:43:40.291Z;2024-10-06T18:43:44Z;[{'id': 5274816231, 'qualifierId': 213, 'value': '4.76'}, {'id': 5274816219, 'qualifierId': 5}, {'id': 5274816225, 'qualifierId': 140, 'value': '64.7'}, {'id': 5274816221, 'qualifierId': 152}, {'id': 5274816223, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274816227, 'qualifierId': 141, 'value': '27.2'}, {'id': 5274816229, 'qualifierId': 212, 'value': '16.2'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,76;;64,7;;16,2;27,2;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;64,7;27,2;;;;;;;;0;79;5;Crown Legacy;4745;MC;1,0
2731994135;698;1;2;79;8;29nx7yxy1rdqv2oobqn5pjf8p;0;64,7;27,2;2024-10-06T18:43:43.890Z;2024-10-06T18:43:46Z;[{'id': 5274816575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274816583, 'qualifierId': 213, 'value': '0.82'}, {'id': 5274816579, 'qualifierId': 141, 'value': '65.6'}, {'id': 5274816585, 'qualifierId': 1}, {'id': 5274816581, 'qualifierId': 212, 'value': '35.8'}, {'id': 5274816577, 'qualifierId': 140, 'value': '88.0'}, {'id': 5274816573, 'qualifierId': 155}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,82;;88,0;;35,8;65,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;88,0;65,6;;;;;;;;0;79;8;Crown Legacy;4748;DC;1,0
2731994233;722;4;2;79;14;6ubc4y1v6hr63mca7ica4hp90;1;11,2;30,6;2024-10-06T18:43:49.250Z;2024-10-11T12:08:08Z;[{'id': 5274817373, 'qualifierId': 294}, {'id': 5274817377, 'qualifierId': 152}, {'id': 5274817433, 'qualifierId': 233, 'value': '699'}, {'id': 5274817379, 'qualifierId': 285}, {'id': 5274817371, 'qualifierId': 13}, {'id': 5274817375, 'qualifierId': 56, 'value': 'Back'}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;;;;699,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;79;14;Toronto II;4754;Sub;1,0
2731994199;699;4;2;79;14;29nx7yxy1rdqv2oobqn5pjf8p;0;88,8;69,4;2024-10-06T18:43:49.251Z;2024-10-06T18:43:56Z;[{'id': 5274817275, 'qualifierId': 294}, {'id': 5274817279, 'qualifierId': 152}, {'id': 5274817273, 'qualifierId': 13}, {'id': 5274817277, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274817281, 'qualifierId': 286}, {'id': 5274817489, 'qualifierId': 233, 'value': '722'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;kwr1zoais4pulaqepcxi8v84;Foul;;;;;;;;;;;;;;;;;;1,0;;;722,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;79;14;Crown Legacy;4754;DML;1,0
2731994367;723;1;2;79;18;6ubc4y1v6hr63mca7ica4hp90;1;12,9;43,6;2024-10-06T18:43:53.497Z;2024-10-06T18:43:56Z;[{'id': 5274818027, 'qualifierId': 141, 'value': '47.2'}, {'id': 5274818023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274818029, 'qualifierId': 212, 'value': '16.9'}, {'id': 5274818019, 'qualifierId': 5}, {'id': 5274818031, 'qualifierId': 213, 'value': '0.15'}, {'id': 5274818021, 'qualifierId': 152}, {'id': 5274818025, 'qualifierId': 140, 'value': '28.8'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;0,15;;28,8;;16,9;47,2;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;28,8;47,2;;;;;;;;0;79;18;Toronto II;4758;DL;1,0
2731994433;724;1;2;79;21;6ubc4y1v6hr63mca7ica4hp90;1;25,7;46,3;2024-10-06T18:43:56.082Z;2024-10-06T18:43:59Z;[{'id': 5274818387, 'qualifierId': 213, 'value': '1.68'}, {'id': 5274818383, 'qualifierId': 212, 'value': '18.5'}, {'id': 5274818377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274818381, 'qualifierId': 141, 'value': '73.3'}, {'id': 5274818379, 'qualifierId': 140, 'value': '23.7'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,68;;23,7;;18,5;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;23,7;73,3;;;;;;;;0;79;21;Toronto II;4761;Sub;1,0
2731994471;725;1;2;79;24;6ubc4y1v6hr63mca7ica4hp90;1;22,7;71,6;2024-10-06T18:43:59.578Z;2024-10-06T18:44:01Z;[{'id': 5274818587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274818593, 'qualifierId': 212, 'value': '17.7'}, {'id': 5274818589, 'qualifierId': 140, 'value': '18.2'}, {'id': 5274818591, 'qualifierId': 141, 'value': '46.5'}, {'id': 5274818595, 'qualifierId': 213, 'value': '4.44'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,44;;18,2;;17,7;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;18,2;46,5;;;;;;;;0;79;24;Toronto II;4764;DC;1,0
2731994521;726;1;2;79;26;6ubc4y1v6hr63mca7ica4hp90;1;18,0;46,1;2024-10-06T18:44:01.817Z;2024-10-06T18:44:06Z;[{'id': 5274818989, 'qualifierId': 141, 'value': '27.9'}, {'id': 5274818987, 'qualifierId': 140, 'value': '27.4'}, {'id': 5274818993, 'qualifierId': 213, 'value': '5.39'}, {'id': 5274818985, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274818991, 'qualifierId': 212, 'value': '15.8'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,39;;27,4;;15,8;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,4;27,9;;;;;;;;0;79;26;Toronto II;4766;DL;1,0
2731994545;727;1;2;79;31;6ubc4y1v6hr63mca7ica4hp90;1;30,1;27,3;2024-10-06T18:44:06.018Z;2024-10-11T12:11:11Z;[{'id': 5274819133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274819137, 'qualifierId': 141, 'value': '43.6'}, {'id': 5274819135, 'qualifierId': 140, 'value': '24.9'}, {'id': 5274819141, 'qualifierId': 213, 'value': '2.03'}, {'id': 5274819139, 'qualifierId': 212, 'value': '12.4'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;2,03;;24,9;;12,4;43,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;24,9;43,6;;;;;;;;0;79;31;Toronto II;4771;DR;1,0
2731994603;728;1;2;79;32;6ubc4y1v6hr63mca7ica4hp90;1;21,1;52,6;2024-10-06T18:44:07.945Z;2024-10-06T18:44:11Z;[{'id': 5274819493, 'qualifierId': 213, 'value': '1.29'}, {'id': 5274819489, 'qualifierId': 141, 'value': '82.2'}, {'id': 5274819485, 'qualifierId': 140, 'value': '26.7'}, {'id': 5274819481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274819491, 'qualifierId': 212, 'value': '21.0'}];9b29l83qhedv79h20lgyu9tqt;B. Tuiloma;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,29;;26,7;;21,0;82,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,7;82,2;;;;;;;;0;79;32;Toronto II;4772;DL;1,0
2731994619;729;1;2;79;36;6ubc4y1v6hr63mca7ica4hp90;1;24,9;81,8;2024-10-06T18:44:11.066Z;2024-10-06T18:44:12Z;[{'id': 5274819623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274819627, 'qualifierId': 141, 'value': '76.7'}, {'id': 5274819625, 'qualifierId': 140, 'value': '35.9'}, {'id': 5274819629, 'qualifierId': 212, 'value': '12.1'}, {'id': 5274819633, 'qualifierId': 213, 'value': '5.99'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;5,99;;35,9;;12,1;76,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;35,9;76,7;;;;;;;;0;79;36;Toronto II;4776;DC;1,0
2731994661;730;1;2;79;37;6ubc4y1v6hr63mca7ica4hp90;1;35,4;76,1;2024-10-06T18:44:12.402Z;2024-10-06T18:44:14Z;[{'id': 5274819917, 'qualifierId': 213, 'value': '1.76'}, {'id': 5274819913, 'qualifierId': 141, 'value': '86.6'}, {'id': 5274819907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274819911, 'qualifierId': 140, 'value': '34.1'}, {'id': 5274819915, 'qualifierId': 212, 'value': '7.3'}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;1,76;;34,1;;7,3;86,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;34,1;86,6;;;;;;;;0;79;37;Toronto II;4777;Sub;1,0
2731994721;731;1;2;79;39;6ubc4y1v6hr63mca7ica4hp90;1;33,2;89,8;2024-10-06T18:44:14.601Z;2024-10-06T18:44:18Z;[{'id': 5274820303, 'qualifierId': 213, 'value': '3.98'}, {'id': 5274820295, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274820297, 'qualifierId': 140, 'value': '26.3'}, {'id': 5274820299, 'qualifierId': 141, 'value': '77.9'}, {'id': 5274820301, 'qualifierId': 212, 'value': '10.9'}];603sxl8xsij9kep03px6s85m2;B. Cambridge;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;3,98;;26,3;;10,9;77,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;26,3;77,9;;;;;;;;0;79;39;Toronto II;4779;AMR;1,0
2731994783;732;1;2;79;43;6ubc4y1v6hr63mca7ica4hp90;1;28,8;69,1;2024-10-06T18:44:18.458Z;2024-10-06T18:44:23Z;[{'id': 5274820803, 'qualifierId': 213, 'value': '4.74'}, {'id': 5274820797, 'qualifierId': 140, 'value': '29.6'}, {'id': 5274820795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274820801, 'qualifierId': 212, 'value': '30.5'}, {'id': 5274820799, 'qualifierId': 141, 'value': '24.2'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;4,74;;29,6;;30,5;24,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;29,6;24,2;;;;;;;;0;79;43;Toronto II;4783;DC;1,0
2731994873;733;1;2;79;48;6ubc4y1v6hr63mca7ica4hp90;1;31,6;19,1;2024-10-06T18:44:23.283Z;2024-10-06T18:44:29Z;[{'id': 5274821543, 'qualifierId': 212, 'value': '42.2'}, {'id': 5274821547, 'qualifierId': 213, 'value': '6.27'}, {'id': 5274821553, 'qualifierId': 1}, {'id': 5274821533, 'qualifierId': 155}, {'id': 5274821537, 'qualifierId': 140, 'value': '71.8'}, {'id': 5274821539, 'qualifierId': 141, 'value': '18.2'}, {'id': 5274821535, 'qualifierId': 56, 'value': 'Right'}];52rcg38mijjjusfwqxa2l7hex;J. Lindsey;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;6,27;;71,8;;42,2;18,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;71,8;18,2;;;;;;;;0;79;48;Toronto II;4788;DR;1,0
2731994953;734;1;2;79;54;6ubc4y1v6hr63mca7ica4hp90;1;71,1;13,6;2024-10-06T18:44:29.530Z;2024-10-06T18:44:34Z;[{'id': 5274822125, 'qualifierId': 212, 'value': '19.3'}, {'id': 5274822121, 'qualifierId': 140, 'value': '89.4'}, {'id': 5274822119, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274822123, 'qualifierId': 141, 'value': '11.5'}, {'id': 5274822127, 'qualifierId': 213, 'value': '6.21'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;kwr1zoais4pulaqepcxi8v84;Pass;;;;;;;;;;6,21;;89,4;;19,3;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;89,4;11,5;;;;;;;;0;79;54;Toronto II;4794;Sub;1,0
