id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Captain;value_TeamKit;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_NotVisible;value_ThrowIn;value_Launch;value_Head;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypeClearance;value_Right;value_Left;value_CornerTaken;value_RightFooted;value_Cross;value_OutSwinger;value_MediumGkIntervention;value_GkKickFromHands;value_HeadPass;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_FirstTouch;value_Assisted;value_BigChance;value_GkX;value_GkY;value_RelatedEventId;value_SmallBoxCentre;value_BlockedY;value_NotPastGoalLine;value_GoalmouthZ;value_GoalmouthY;value_BlockedX;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Volley;value_GoalShotGameClock;value_LowLeft;value_Tap;value_BlockedPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_NotAssisted;value_IndividualPlay;value_LowCentre;value_OutOfBoxCentre;value_Hands;value_LowGkIntervention;value_Stooping;value_Collected;value_KeeperThrow;value_LeftFooted;value_Blocked;value_DefBlock;value_BlockedClearance;value_HighLeft;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_Overrun;value_OverArm;value_TouchTypeControl;value_OutOfPlay;value_InSwinger;value_SixYardBlocked;value_FromCorner;value_Defensive1V1;value_Handball;value_1On1;value_ParriedSafe;value_Feet;value_Sliding;value_FlickOn;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_LowRight;value_RelatedError1Id;value_FollowsADribble;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_SmallBoxRight;value_High;value_SetPiece;value_BoxDeepLeft;value_CloseHigh;value_BoxLeft;value_FastBreak;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_TempMissed;value_FantasyAssistType;value_FantasyAssistId;value_FreeKick;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Minutes;value_AerialFoul;value_BlockedCross;value_Deflection;value_EndType;value_Diving;value_ParriedDanger;value_Standing;value_Dissent;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PullBack;value_BoxRight;value_TimeWasting;value_GkHoof;value_VideoCoverageLost;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693554177;758;1;2;85;52;8ijkk62897so5r3bq0wgwx4bu;1;29,4;3,4;2024-06-01T03:51:16.006Z;2024-06-01T03:51:19Z;[{'id': 5063547925, 'qualifierId': 1}, {'id': 5063547917, 'qualifierId': 140, 'value': '18.2'}, {'id': 5063547915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063547923, 'qualifierId': 213, 'value': '2.59'}, {'id': 5063547913, 'qualifierId': 157}, {'id': 5063547919, 'qualifierId': 141, 'value': '14.1'}, {'id': 5063547921, 'qualifierId': 212, 'value': '13.8'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;13,8;2,59;18,2;;14,1;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;18,2;14,1;;;;;;;0;0;85;52;Tacoma Defiance;5152;DR;1,0
2693554181;759;61;2;85;56;8ijkk62897so5r3bq0wgwx4bu;0;23,1;6,4;2024-06-01T03:51:19.453Z;2024-06-01T03:51:19Z;[{'id': 5063547941, 'qualifierId': 56, 'value': 'Back'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;85;56;Tacoma Defiance;5156;DL;1,0
2693554185;818;4;2;85;58;5icuo8utnztpsd9l03gdd68dl;1;88,8;95,6;2024-06-01T03:51:21.780Z;2024-06-01T03:51:23Z;[{'id': 5063547961, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063547969, 'qualifierId': 233, 'value': '760'}, {'id': 5063547963, 'qualifierId': 152}, {'id': 5063547959, 'qualifierId': 13}, {'id': 5063547967, 'qualifierId': 286}, {'id': 5063547965, 'qualifierId': 265}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;d4s4gkd3nmz6m1oiwfrydvfo4;Foul;;;;;;;;;;;;;;;;;;;760,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;85;58;Ventura County;5158;Sub;1,0
2693554183;760;4;2;85;58;8ijkk62897so5r3bq0wgwx4bu;0;11,2;4,4;2024-06-01T03:51:21.781Z;2024-06-01T03:51:23Z;[{'id': 5063547949, 'qualifierId': 13}, {'id': 5063547953, 'qualifierId': 152}, {'id': 5063547951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063547991, 'qualifierId': 233, 'value': '818'}, {'id': 5063547955, 'qualifierId': 265}, {'id': 5063547957, 'qualifierId': 285}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;d4s4gkd3nmz6m1oiwfrydvfo4;Foul;;;;;;;;;;;;;;;;;;;818,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;85;58;Tacoma Defiance;5158;DL;1,0
2693554219;819;1;2;86;42;5icuo8utnztpsd9l03gdd68dl;0;90,0;97,1;2024-06-01T03:52:06.077Z;2024-06-07T13:40:28Z;[{'id': 5063548227, 'qualifierId': 213, 'value': '4.95'}, {'id': 5063548225, 'qualifierId': 212, 'value': '34.9'}, {'id': 5063548217, 'qualifierId': 152}, {'id': 5063548215, 'qualifierId': 155}, {'id': 5063548223, 'qualifierId': 141, 'value': '47.2'}, {'id': 5063548229, 'qualifierId': 1}, {'id': 5063548211, 'qualifierId': 2}, {'id': 5071291783, 'qualifierId': 20}, {'id': 5071291781, 'qualifierId': 223}, {'id': 5063548219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063548213, 'qualifierId': 5}, {'id': 5063548221, 'qualifierId': 140, 'value': '97.8'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;34,9;4,95;97,8;;47,2;1,0;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;97,8;47,2;;;;;;;0;0;86;42;Ventura County;5202;MC;1,0
2693554233;761;12;2;86;45;8ijkk62897so5r3bq0wgwx4bu;1;3,5;49,6;2024-06-01T03:52:08.869Z;2024-06-01T03:52:14Z;[{'id': 5063548297, 'qualifierId': 212, 'value': '22.9'}, {'id': 5063548299, 'qualifierId': 213, 'value': '1.21'}, {'id': 5063548293, 'qualifierId': 140, 'value': '11.1'}, {'id': 5063548295, 'qualifierId': 141, 'value': '81.1'}, {'id': 5063548291, 'qualifierId': 56, 'value': 'Back'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;d4s4gkd3nmz6m1oiwfrydvfo4;Clearance;;;;;;;;;;;22,9;1,21;11,1;;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;11,1;81,1;;;;;;;0;0;86;45;Tacoma Defiance;5205;GK;1,0
2693554229;820;1;2;86;49;5icuo8utnztpsd9l03gdd68dl;0;93,6;19,8;2024-06-01T03:52:12.158Z;2024-06-01T03:52:13Z;[{'id': 5063548271, 'qualifierId': 140, 'value': '96.4'}, {'id': 5063548273, 'qualifierId': 141, 'value': '51.5'}, {'id': 5063548269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063548277, 'qualifierId': 213, 'value': '1.44'}, {'id': 5063548275, 'qualifierId': 212, 'value': '21.8'}, {'id': 5063548267, 'qualifierId': 155}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;21,8;1,44;96,4;;51,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;96,4;51,5;;;;;;;0;0;86;49;Ventura County;5209;AML;1,0
2693554235;762;44;2;86;51;8ijkk62897so5r3bq0wgwx4bu;1;3,6;47,2;2024-06-01T03:52:14.229Z;2024-06-01T03:52:19Z;[{'id': 5063548307, 'qualifierId': 285}, {'id': 5063548305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063548359, 'qualifierId': 233, 'value': '821'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;d4s4gkd3nmz6m1oiwfrydvfo4;Aerial;;;;;;;;;;;;;;;;;;;821,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;86;51;Tacoma Defiance;5211;GK;1,0
2693554241;821;44;2;86;51;5icuo8utnztpsd9l03gdd68dl;0;96,4;52,8;2024-06-01T03:52:14.230Z;2024-06-01T03:52:19Z;[{'id': 5063548345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5063548363, 'qualifierId': 233, 'value': '762'}, {'id': 5063548347, 'qualifierId': 286}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;d4s4gkd3nmz6m1oiwfrydvfo4;Aerial;;;;;;;;;;;;;;;;;;;762,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;86;51;Ventura County;5211;AMR;1,0
2693554259;763;12;2;86;51;8ijkk62897so5r3bq0wgwx4bu;1;2,4;46,4;2024-06-01T03:52:14.804Z;2024-06-07T13:41:40Z;[{'id': 5063548473, 'qualifierId': 213, 'value': '5.05'}, {'id': 5063548465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063548467, 'qualifierId': 140, 'value': '6.3'}, {'id': 5063548469, 'qualifierId': 141, 'value': '29.3'}, {'id': 5063548471, 'qualifierId': 212, 'value': '12.3'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;d4s4gkd3nmz6m1oiwfrydvfo4;Clearance;;;;;;;;;;;12,3;5,05;6,3;;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;6,3;29,3;;;;;;;0;0;86;51;Tacoma Defiance;5211;GK;1,0
2694960387;965;1;2;86;53;5icuo8utnztpsd9l03gdd68dl;1;96,0;67,4;2024-06-01T03:52:16.904Z;2024-06-07T13:41:58Z;[{'id': 5071292095, 'qualifierId': 213, 'value': '2.43'}, {'id': 5071292087, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071292093, 'qualifierId': 212, 'value': '17.1'}, {'id': 5071292089, 'qualifierId': 140, 'value': '83.7'}, {'id': 5071292091, 'qualifierId': 141, 'value': '83.9'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;17,1;2,43;83,7;;83,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;83,7;83,9;;;;;;;0;0;86;53;Ventura County;5213;DR;1,0
2694960403;966;61;2;86;54;5icuo8utnztpsd9l03gdd68dl;0;85,3;85,0;2024-06-01T03:52:17.555Z;2024-06-07T13:42:25Z;[{'id': 5071292211, 'qualifierId': 56, 'value': 'Left'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;86;54;Ventura County;5214;MC;1,0
2694960433;854;49;2;86;57;8ijkk62897so5r3bq0wgwx4bu;1;35,9;4,0;2024-06-01T03:52:20.755Z;2024-06-07T13:42:56Z;[];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;86;57;Tacoma Defiance;5217;Sub;1,0
2693554263;764;50;2;87;1;8ijkk62897so5r3bq0wgwx4bu;1;38,8;4,2;2024-06-01T03:52:24.312Z;2024-06-07T14:12:46Z;[{'id': 5071299185, 'qualifierId': 233, 'value': '822'}, {'id': 5063548481, 'qualifierId': 286}, {'id': 5063548479, 'qualifierId': 56, 'value': 'Back'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Dispossessed;;;;;;;;;;;;;;;;;;;822,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;87;1;Tacoma Defiance;5221;Sub;1,0
2693554257;822;7;2;87;1;5icuo8utnztpsd9l03gdd68dl;0;61,2;95,8;2024-06-01T03:52:24.313Z;2024-06-07T13:43:17Z;[{'id': 5063548459, 'qualifierId': 285}, {'id': 5063548557, 'qualifierId': 233, 'value': '764'}, {'id': 5063548455, 'qualifierId': 167}, {'id': 5063548457, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071292499, 'qualifierId': 385}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Tackle;;;;;;;;;;;;;;;;;;;764,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;87;1;Ventura County;5221;MC;1,0
2693554275;767;61;2;87;1;8ijkk62897so5r3bq0wgwx4bu;1;40,9;7,1;2024-06-01T03:52:24.391Z;2024-06-01T04:25:41Z;[{'id': 5063548593, 'qualifierId': 56, 'value': 'Back'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;87;1;Tacoma Defiance;5221;Sub;1,0
2693554269;766;5;2;87;1;8ijkk62897so5r3bq0wgwx4bu;0;40,2;-1,6;2024-06-01T03:52:24.893Z;2024-06-01T04:18:16Z;[{'id': 5063548525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5063548553, 'qualifierId': 233, 'value': '823'}, {'id': 5063548527, 'qualifierId': 347}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Out;;;;;;;;;;;;;;;;;;1,0;823,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;87;1;Tacoma Defiance;5221;Sub;1,0
2693554261;823;5;2;87;1;5icuo8utnztpsd9l03gdd68dl;1;59,8;101,6;2024-06-01T03:52:24.893Z;2024-06-01T03:52:38Z;[{'id': 5063548475, 'qualifierId': 56, 'value': 'Left'}, {'id': 5063548477, 'qualifierId': 347}, {'id': 5063548561, 'qualifierId': 233, 'value': '766'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Out;;;;;;;;;;;;;;;;;;1,0;766,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;87;1;Ventura County;5221;MC;1,0
2693554265;765;43;2;87;1;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-06-01T03:52:25.053Z;2024-06-01T03:52:29Z;[{'id': 5063548505, 'qualifierId': 213, 'value': '0.00'}, {'id': 5063548507, 'qualifierId': 144, 'value': '12'}, {'id': 5063548499, 'qualifierId': 140, 'value': '36.2'}, {'id': 5063548503, 'qualifierId': 212, 'value': '0.1'}, {'id': 5063548501, 'qualifierId': 141, 'value': '5.0'}, {'id': 5063548497, 'qualifierId': 56, 'value': 'Back'}];2io6rajwkftjli8i14hf606ei;E. Hernandez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Deleted event;;;;;;;;;;;0,1;0,0;36,2;;5,0;;;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,2;5,0;;;;;;;0;0;87;1;Tacoma Defiance;5221;Sub;1,0
2693554291;768;79;2;87;27;8ijkk62897so5r3bq0wgwx4bu;0;0,0;0,0;2024-06-01T03:52:50.497Z;2024-06-01T03:52:50Z;[{'id': 5063548661, 'qualifierId': 344}];;;;;d4s4gkd3nmz6m1oiwfrydvfo4;Coverage interruption;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;87;27;Tacoma Defiance;5247;;
2693554317;769;79;2;87;41;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-06-01T03:53:04.453Z;2024-06-01T03:53:04Z;[{'id': 5063548771, 'qualifierId': 344}];;;;;d4s4gkd3nmz6m1oiwfrydvfo4;Coverage interruption;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;87;41;Tacoma Defiance;5261;;
2693555821;926;1;2;87;42;5icuo8utnztpsd9l03gdd68dl;1;69,0;100,0;2024-06-01T03:53:05.128Z;2024-06-01T04:27:23Z;[{'id': 5063558543, 'qualifierId': 141, 'value': '97.1'}, {'id': 5063558541, 'qualifierId': 140, 'value': '59.4'}, {'id': 5063558571, 'qualifierId': 189}, {'id': 5063558545, 'qualifierId': 212, 'value': '10.5'}, {'id': 5063558567, 'qualifierId': 107}, {'id': 5063558547, 'qualifierId': 213, 'value': '3.42'}, {'id': 5063558539, 'qualifierId': 56, 'value': 'Left'}];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;10,5;3,42;59,4;;97,1;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;59,4;97,1;;;;;;;0;0;87;42;Ventura County;5262;MC;1,0
2693555823;927;1;2;87;43;5icuo8utnztpsd9l03gdd68dl;1;59,4;97,1;2024-06-01T03:53:06.128Z;2024-06-01T04:27:20Z;[{'id': 5063558569, 'qualifierId': 189}, {'id': 5063558563, 'qualifierId': 1}, {'id': 5063558559, 'qualifierId': 212, 'value': '56.8'}, {'id': 5063558553, 'qualifierId': 56, 'value': 'Right'}, {'id': 5063558551, 'qualifierId': 157}, {'id': 5063558561, 'qualifierId': 213, 'value': '4.89'}, {'id': 5063558555, 'qualifierId': 140, 'value': '69.1'}, {'id': 5063558557, 'qualifierId': 141, 'value': '14.9'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;56,8;4,89;69,1;;14,9;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;69,1;14,9;;;;;;;0;0;87;43;Ventura County;5263;DR;1,0
2693554327;824;1;2;87;44;5icuo8utnztpsd9l03gdd68dl;1;67,7;8,0;2024-06-01T03:53:07.385Z;2024-06-01T04:28:48Z;[{'id': 5063548797, 'qualifierId': 141, 'value': '11.0'}, {'id': 5063548795, 'qualifierId': 140, 'value': '58.3'}, {'id': 5063548801, 'qualifierId': 213, 'value': '2.94'}, {'id': 5063548799, 'qualifierId': 212, 'value': '10.1'}, {'id': 5063548793, 'qualifierId': 56, 'value': 'Right'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;10,1;2,94;58,3;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;58,3;11,0;;;;;;;0;0;87;44;Ventura County;5264;AML;1,0
2693554341;825;1;2;87;48;5icuo8utnztpsd9l03gdd68dl;0;60,4;7,6;2024-06-01T03:53:11.386Z;2024-06-01T03:53:16Z;[{'id': 5063548867, 'qualifierId': 212, 'value': '21.5'}, {'id': 5063548869, 'qualifierId': 213, 'value': '6.11'}, {'id': 5063548863, 'qualifierId': 140, 'value': '80.6'}, {'id': 5063548865, 'qualifierId': 141, 'value': '2.3'}, {'id': 5063548861, 'qualifierId': 56, 'value': 'Right'}];9mi1sfptejdihpufyukrdkftg;B. Aguilar;;;d4s4gkd3nmz6m1oiwfrydvfo4;Pass;;;;;;;;;;;21,5;6,11;80,6;;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;80,6;2,3;;;;;;;0;0;87;48;Ventura County;5268;DL;1,0
