id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_Resume;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_PassEndY;value_Length;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_HeadPass;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_BlockedPass;value_OutOfPlay;value_IntendedTackleTarget;value_Left;value_IndividualPlay;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GkY;value_GoalmouthY;value_RightFooted;value_GoalmouthZ;value_NotAssisted;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_SwitchOfPlay;value_Launch;value_AttemptedTackle;value_Foul;value_Direct;value_Assist;value_FreeKickTaken;value_IntentionalAssist;value_Cross;value_RelatedEventId;value_BoxCentre;value_Assisted;value_SetPiece;value_FirstTouch;value_Head;value_NotVisible;value_High;value_FlickOn;value_LayOff;value_CloseRight;value_HighRight;value_BoxDeepLeft;value_LeftFooted;value_BlockedCross;value_Right;value_InSwinger;value_CornerTaken;value_FromCorner;value_HighLeft;value_ThroughBall;value_YellowCard;value_Dissent;value_BlockedClearance;value_Shove/Push;value_FreeKick;value_Blocked;value_BlockedY;value_LowCentre;value_OutOfBoxDeepRight;value_BlockedX;value_DefBlock;value_KeeperThrow;value_Handball;value_BoxRight;value_PullBack;value_BoxLeft;value_IncorrectOutOfPlayDecision;value_DrinksBreak;value_RefereeDelay;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Stooping;value_Hands;value_Collected;value_HighClaim;value_InjuredPlayerId;value_Injury;value_PenaltyTakerId;value_Penalty;value_Scored;value_Diving;value_FantasyAssistType;value_GoalShotTimestamp;value_FantasyAssistTeam;value_BigChance;value_CausingPlayer;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_GoalShotGameClock;value_FastBreak;value_OutSwinger;value_Minutes;value_Deflection;value_Standing;value_GkKickFromHands;value_CloseHigh;value_DeniedGoalScoringOpp;value_OverhitCross;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_LowLeft;value_ParriedSafe;value_OverArm;value_OwnPlayer;value_OwnShotBlocked;value_CloseLeft;value_TacticalFoul;value_AerialFoul;value_LastLine;value_MisHit;value_Overrun;value_ShirtPull/Holding;value_GoesToPenalties;value_KeeperTouched;value_LowRight;value_Missed;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705308295;4;1;1;0;12;eo64tqkioegeb09iice2hf8bt;1;30,8;88,6;2024-08-03T00:05:05.344Z;2024-08-03T00:05:06Z;[{'id': 5128458651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128458655, 'qualifierId': 141, 'value': '92.9'}, {'id': 5128458657, 'qualifierId': 212, 'value': '6.4'}, {'id': 5128458659, 'qualifierId': 213, 'value': '0.48'}, {'id': 5128458653, 'qualifierId': 140, 'value': '36.2'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;92,9;6,4;;;36,2;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;36,2;92,9;;;;;;;;0;0;12;Sporting KC II;12;;1,0
2705308297;5;1;1;0;14;eo64tqkioegeb09iice2hf8bt;0;36,0;93,0;2024-08-03T00:05:06.832Z;2024-08-03T00:57:07Z;[{'id': 5128458667, 'qualifierId': 140, 'value': '37.5'}, {'id': 5128458671, 'qualifierId': 212, 'value': '3.4'}, {'id': 5128458663, 'qualifierId': 3}, {'id': 5128458673, 'qualifierId': 213, 'value': '5.20'}, {'id': 5128458665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128458669, 'qualifierId': 141, 'value': '88.6'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;88,6;3,4;;;37,5;5,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;37,5;88,6;;;;;;;;0;0;14;Sporting KC II;14;;1,0
2705308317;8;1;1;0;15;7fbej4xwoq4imaf5l39304m37;1;58,1;14,9;2024-08-03T00:05:08.180Z;2024-08-03T00:05:11Z;[{'id': 5128458773, 'qualifierId': 140, 'value': '36.6'}, {'id': 5128458779, 'qualifierId': 213, 'value': '2.61'}, {'id': 5128458777, 'qualifierId': 212, 'value': '26.3'}, {'id': 5128458775, 'qualifierId': 141, 'value': '34.6'}, {'id': 5128458771, 'qualifierId': 56, 'value': 'Back'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;34,6;26,3;;;36,6;2,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;36,6;34,6;;;;;;;;0;0;15;Vancouver Whitecaps II;15;MC;1,0
2705308329;9;1;1;0;18;7fbej4xwoq4imaf5l39304m37;1;42,2;44,2;2024-08-03T00:05:11.285Z;2024-08-03T00:05:15Z;[{'id': 5128458829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128458831, 'qualifierId': 140, 'value': '43.3'}, {'id': 5128458835, 'qualifierId': 212, 'value': '22.5'}, {'id': 5128458837, 'qualifierId': 213, 'value': '1.52'}, {'id': 5128458833, 'qualifierId': 141, 'value': '77.2'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;77,2;22,5;;;43,3;1,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;43,3;77,2;;;;;;;;0;0;18;Vancouver Whitecaps II;18;MC;1,0
2705308335;10;1;1;0;22;7fbej4xwoq4imaf5l39304m37;1;43,3;77,6;2024-08-03T00:05:15.012Z;2024-08-03T00:05:17Z;[{'id': 5128458861, 'qualifierId': 212, 'value': '20.8'}, {'id': 5128458857, 'qualifierId': 140, 'value': '60.6'}, {'id': 5128458855, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128458859, 'qualifierId': 141, 'value': '92.6'}, {'id': 5128458863, 'qualifierId': 213, 'value': '0.51'}];9kahvwswke29dt3uumulbktpm;M. Visconti;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;92,6;20,8;;;60,6;0,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;60,6;92,6;;;;;;;;0;0;22;Vancouver Whitecaps II;22;DC;1,0
2705308353;11;1;1;0;24;7fbej4xwoq4imaf5l39304m37;1;60,6;92,6;2024-08-03T00:05:17.253Z;2024-08-03T00:05:23Z;[{'id': 5128458963, 'qualifierId': 140, 'value': '23.3'}, {'id': 5128458971, 'qualifierId': 1}, {'id': 5128458969, 'qualifierId': 213, 'value': '3.61'}, {'id': 5128458967, 'qualifierId': 212, 'value': '43.8'}, {'id': 5128458965, 'qualifierId': 141, 'value': '63.6'}, {'id': 5128458961, 'qualifierId': 56, 'value': 'Back'}];9ts3xs5p912m8f3pph7ni9vkk;S. Donovan;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;63,6;43,8;;;23,3;3,61;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;23,3;63,6;;;;;;;;0;0;24;Vancouver Whitecaps II;24;FWL;1,0
2705308361;12;1;1;0;30;7fbej4xwoq4imaf5l39304m37;1;24,3;57,0;2024-08-03T00:05:23.124Z;2024-08-03T00:05:27Z;[{'id': 5128459017, 'qualifierId': 212, 'value': '20.6'}, {'id': 5128459015, 'qualifierId': 141, 'value': '26.7'}, {'id': 5128459011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459013, 'qualifierId': 140, 'value': '25.6'}, {'id': 5128459019, 'qualifierId': 213, 'value': '4.78'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;26,7;20,6;;;25,6;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;25,6;26,7;;;;;;;;0;0;30;Vancouver Whitecaps II;30;DC;1,0
2705308377;13;1;1;0;34;7fbej4xwoq4imaf5l39304m37;1;24,8;22,4;2024-08-03T00:05:26.884Z;2024-08-03T00:05:32Z;[{'id': 5128459105, 'qualifierId': 212, 'value': '24.2'}, {'id': 5128459101, 'qualifierId': 140, 'value': '22.2'}, {'id': 5128459107, 'qualifierId': 213, 'value': '1.68'}, {'id': 5128459103, 'qualifierId': 141, 'value': '57.8'}, {'id': 5128459099, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;57,8;24,2;;;22,2;1,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;22,2;57,8;;;;;;;;0;0;34;Vancouver Whitecaps II;34;DL;1,0
2705308381;14;1;1;0;39;7fbej4xwoq4imaf5l39304m37;1;23,7;60,0;2024-08-03T00:05:32.532Z;2024-08-03T00:05:37Z;[{'id': 5128459133, 'qualifierId': 140, 'value': '24.9'}, {'id': 5128459139, 'qualifierId': 213, 'value': '4.76'}, {'id': 5128459137, 'qualifierId': 212, 'value': '27.4'}, {'id': 5128459131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459135, 'qualifierId': 141, 'value': '19.8'}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;19,8;27,4;;;24,9;4,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;24,9;19,8;;;;;;;;0;0;39;Vancouver Whitecaps II;39;DC;1,0
2705308387;15;1;1;0;44;7fbej4xwoq4imaf5l39304m37;0;25,2;14,3;2024-08-03T00:05:37.301Z;2024-08-03T00:05:39Z;[{'id': 5128459157, 'qualifierId': 155}, {'id': 5128459161, 'qualifierId': 140, 'value': '66.3'}, {'id': 5128459165, 'qualifierId': 212, 'value': '44.4'}, {'id': 5128459169, 'qualifierId': 1}, {'id': 5128459159, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128459167, 'qualifierId': 213, 'value': '6.05'}, {'id': 5128459163, 'qualifierId': 141, 'value': '0.0'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;0,0;44,4;;;66,3;6,05;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;66,3;0,0;;;;;;;;0;0;44;Vancouver Whitecaps II;44;DL;1,0
2705308419;6;5;1;0;47;eo64tqkioegeb09iice2hf8bt;1;36,8;100,7;2024-08-03T00:05:39.654Z;2024-08-03T00:12:44Z;[{'id': 5128459297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459301, 'qualifierId': 233, 'value': '16'}, {'id': 5128459299, 'qualifierId': 347}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;0;47;Sporting KC II;47;;1,0
2705308389;16;5;1;0;47;7fbej4xwoq4imaf5l39304m37;0;63,2;-0,7;2024-08-03T00:05:39.654Z;2024-08-03T00:05:54Z;[{'id': 5128459171, 'qualifierId': 56, 'value': 'Right'}, {'id': 5128459173, 'qualifierId': 347}, {'id': 5128459305, 'qualifierId': 233, 'value': '6'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;0;47;Vancouver Whitecaps II;47;DL;1,0
2705308425;7;1;1;1;0;eo64tqkioegeb09iice2hf8bt;1;50,1;100,0;2024-08-03T00:05:53.216Z;2024-08-03T00:05:56Z;[{'id': 5128459359, 'qualifierId': 213, 'value': '5.61'}, {'id': 5128459353, 'qualifierId': 140, 'value': '61.1'}, {'id': 5128459355, 'qualifierId': 141, 'value': '88.4'}, {'id': 5128459351, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459357, 'qualifierId': 212, 'value': '14.8'}, {'id': 5128459349, 'qualifierId': 107}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;88,4;14,8;;;61,1;5,61;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;61,1;88,4;;;;;;;;0;1;0;Sporting KC II;60;;1,0
2705308433;8;3;1;1;2;eo64tqkioegeb09iice2hf8bt;1;64,3;92,9;2024-08-03T00:05:55.284Z;2024-08-03T00:06:19Z;[{'id': 5128459383, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459385, 'qualifierId': 286}, {'id': 5128459791, 'qualifierId': 233, 'value': '17'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;edzlyy9z5g4tf6yhbzd73t9uc;Take On;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;2;Sporting KC II;62;;1,0
2705308429;17;45;1;1;2;7fbej4xwoq4imaf5l39304m37;0;35,7;7,1;2024-08-03T00:05:55.284Z;2024-08-03T00:06:19Z;[{'id': 5128459369, 'qualifierId': 285}, {'id': 5128459367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459795, 'qualifierId': 233, 'value': '8'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;edzlyy9z5g4tf6yhbzd73t9uc;Challenge;;;;;;;;;;;;;;;;;;;8,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;2;Vancouver Whitecaps II;62;DR;1,0
2705308439;19;50;1;1;4;7fbej4xwoq4imaf5l39304m37;1;35,4;6,8;2024-08-03T00:05:57.486Z;2024-08-03T00:06:39Z;[{'id': 5128459425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459479, 'qualifierId': 286}, {'id': 5128459481, 'qualifierId': 233, 'value': '10'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Dispossessed;;;;;;;;;;;;;;;;;;;10,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;4;Vancouver Whitecaps II;64;FWR;1,0
2705308443;10;7;1;1;4;eo64tqkioegeb09iice2hf8bt;0;64,6;93,2;2024-08-03T00:05:57.487Z;2024-08-03T00:38:45Z;[{'id': 5128459473, 'qualifierId': 233, 'value': '19'}, {'id': 5128459453, 'qualifierId': 285}, {'id': 5128459451, 'qualifierId': 56, 'value': 'Left'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;edzlyy9z5g4tf6yhbzd73t9uc;Tackle;;;;;;;;;;;;;;;;;;;19,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;4;Sporting KC II;64;;1,0
2705308435;9;1;1;1;4;eo64tqkioegeb09iice2hf8bt;0;62,2;89,0;2024-08-03T00:05:57.504Z;2024-08-03T00:05:58Z;[{'id': 5128459389, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459393, 'qualifierId': 141, 'value': '89.0'}, {'id': 5128459415, 'qualifierId': 233, 'value': '18'}, {'id': 5128459397, 'qualifierId': 213, 'value': '3.14'}, {'id': 5128459413, 'qualifierId': 236}, {'id': 5128459395, 'qualifierId': 212, 'value': '0.5'}, {'id': 5128459419, 'qualifierId': 286}, {'id': 5128459391, 'qualifierId': 140, 'value': '61.7'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;89,0;0,5;;;61,7;3,14;;;;18,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;61,7;89,0;;;;;;;;0;1;4;Sporting KC II;64;;1,0
2705308437;18;74;1;1;4;7fbej4xwoq4imaf5l39304m37;1;32,6;2,8;2024-08-03T00:05:57.505Z;2024-08-03T00:38:43Z;[{'id': 5128459421, 'qualifierId': 233, 'value': '9'}, {'id': 5128459403, 'qualifierId': 56, 'value': 'Back'}, {'id': 5128459405, 'qualifierId': 285}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Blocked Pass;;;;;;;;;;;;;;;;;;;9,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;4;Vancouver Whitecaps II;64;FWR;1,0
2705308469;21;61;1;1;5;7fbej4xwoq4imaf5l39304m37;1;35,0;3,4;2024-08-03T00:05:58.469Z;2024-08-03T00:06:37Z;[{'id': 5128459595, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;5;Vancouver Whitecaps II;65;FWR;1,0
2705308455;11;5;1;1;6;eo64tqkioegeb09iice2hf8bt;1;62,3;101,4;2024-08-03T00:05:59.428Z;2024-08-03T00:12:44Z;[{'id': 5128459537, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459539, 'qualifierId': 347}, {'id': 5128459827, 'qualifierId': 233, 'value': '20'}];84wint64ygxx3pi5fz3mr12j8;N. Fleuriau Chateau;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;20,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;1;6;Sporting KC II;66;;1,0
2705308465;20;5;1;1;6;7fbej4xwoq4imaf5l39304m37;0;37,7;-1,4;2024-08-03T00:05:59.428Z;2024-08-03T00:06:22Z;[{'id': 5128459589, 'qualifierId': 347}, {'id': 5128459831, 'qualifierId': 233, 'value': '11'}, {'id': 5128459587, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;edzlyy9z5g4tf6yhbzd73t9uc;Out;;;;;;;;;;;;;;;;;;;11,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;1;6;Vancouver Whitecaps II;66;FWR;1,0
2705308461;12;1;1;1;12;eo64tqkioegeb09iice2hf8bt;1;59,1;100,0;2024-08-03T00:06:04.992Z;2024-08-03T00:06:06Z;[{'id': 5128459579, 'qualifierId': 213, 'value': '4.23'}, {'id': 5128459573, 'qualifierId': 140, 'value': '54.6'}, {'id': 5128459571, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459575, 'qualifierId': 141, 'value': '87.5'}, {'id': 5128459569, 'qualifierId': 107}, {'id': 5128459577, 'qualifierId': 212, 'value': '10.2'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;87,5;10,2;;;54,6;4,23;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;54,6;87,5;;;;;;;;0;1;12;Sporting KC II;72;;1,0
2705308471;13;1;1;1;13;eo64tqkioegeb09iice2hf8bt;1;54,6;87,5;2024-08-03T00:06:05.903Z;2024-08-03T00:06:06Z;[{'id': 5128459603, 'qualifierId': 212, 'value': '4.3'}, {'id': 5128459599, 'qualifierId': 140, 'value': '57.9'}, {'id': 5128459605, 'qualifierId': 213, 'value': '0.63'}, {'id': 5128459597, 'qualifierId': 56, 'value': 'Left'}, {'id': 5128459601, 'qualifierId': 141, 'value': '91.2'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;91,2;4,3;;;57,9;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;57,9;91,2;;;;;;;;0;1;13;Sporting KC II;73;;1,0
2705308479;14;1;1;1;14;eo64tqkioegeb09iice2hf8bt;1;57,9;91,2;2024-08-03T00:06:06.735Z;2024-08-03T00:06:10Z;[{'id': 5128459653, 'qualifierId': 140, 'value': '42.2'}, {'id': 5128459659, 'qualifierId': 213, 'value': '3.15'}, {'id': 5128459657, 'qualifierId': 212, 'value': '16.5'}, {'id': 5128459655, 'qualifierId': 141, 'value': '91.1'}, {'id': 5128459651, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;edzlyy9z5g4tf6yhbzd73t9uc;Pass;;;;;;;;;;91,1;16,5;;;42,2;3,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;42,2;91,1;;;;;;;;0;1;14;Sporting KC II;74;;1,0
