id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_JerseyNumber;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Zone;value_KickOff;value_Length;value_PassEndY;value_Angle;value_TouchTypePass;value_OppositeRelatedEventId;value_Offensive;value_DeletedEventType;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Launch;value_Chipped;value_TouchTypeClearance;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_HeadPass;value_Handball;value_AttemptedTackle;value_OutSwinger;value_LeftFooted;value_Cross;value_RightFooted;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_OverhitCross;value_InSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_Assist;value_IntentionalAssist;value_Head;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_GkY;value_Assisted;value_FirstTouch;value_RelatedEventId;value_GkX;value_SetPiece;value_CloseRight;value_NotVisible;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_IndividualPlay;value_OutOfBoxCentre;value_High;value_RegularPlay;value_TouchTypeControl;value_TakeOnSpace;value_OwnPlayer;value_BlockedX;value_LowCentre;value_Blocked;value_BlockedY;value_BoxRight;value_LowRight;value_Volley;value_Diving;value_Collected;value_LowGkIntervention;value_Hands;value_TakeOnOvertake;value_SwerveLeft;value_SwitchOfPlay;value_DefBlock;value_LowLeft;value_SmallBoxLeft;value_MisHit;value_BigChance;value_CloseLeft;value_FlickOn;value_BoxLeft;value_MediumGkIntervention;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_Overrun;value_ShirtPull/Holding;value_RecklessOffence;value_YellowCard;value_SecondYellow;value_CoachId;value_Dissent;value_Straight;value_DrivenCross;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_LeadingToAttempt;value_SixYardBlocked;value_SavedOffLine;value_1On1;value_LastLine;value_Minutes;value_NotPastGoalLine;value_FromCorner;value_Stooping;value_VideoCoverageLost;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GkHoof;value_GkKickFromHands;value_SwerveMoving;value_ParriedDanger;value_FollowsShotRebound;value_SmallBoxCentre;value_NotAssisted;value_TacticalFoul;value_HitRightPost;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HitWoodwork;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_FastBreak;value_SoloRun;value_IncorrectOutOfPlayDecision;value_ThroughBall;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724870971;601;1;2;85;33;dqx48fglv1l96cyrmjdod0xec;0;47,0;15,8;2024-09-22T23:52:13.967Z;2024-09-22T23:52:15Z;[{'id': 5235837919, 'qualifierId': 140, 'value': '61.4'}, {'id': 5235837921, 'qualifierId': 141, 'value': '38.2'}, {'id': 5235837915, 'qualifierId': 3}, {'id': 5235837917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235837929, 'qualifierId': 213, 'value': '0.79'}, {'id': 5235837925, 'qualifierId': 212, 'value': '21.5'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;61,4;;;21,5;38,2;0,79;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;61,4;38,2;;;;;;;0;0;85;33;The Town;5133;Sub;1,0
2724870999;789;1;2;85;36;ew2zirzye0sw1txr2m33nr25y;1;38,4;59,0;2024-09-22T23:52:16.648Z;2024-09-22T23:52:18Z;[{'id': 5235838053, 'qualifierId': 140, 'value': '53.1'}, {'id': 5235838055, 'qualifierId': 141, 'value': '60.2'}, {'id': 5235838057, 'qualifierId': 212, 'value': '15.5'}, {'id': 5235838059, 'qualifierId': 213, 'value': '0.05'}, {'id': 5235838051, 'qualifierId': 56, 'value': 'Center'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;53,1;;;15,5;60,2;0,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;53,1;60,2;;;;;;;0;0;85;36;St. Louis City II;5136;Sub;1,0
2724871045;790;1;2;85;37;ew2zirzye0sw1txr2m33nr25y;1;53,1;60,2;2024-09-22T23:52:18.054Z;2024-09-22T23:52:29Z;[{'id': 5235838303, 'qualifierId': 141, 'value': '39.7'}, {'id': 5235838301, 'qualifierId': 140, 'value': '63.1'}, {'id': 5235838299, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235838677, 'qualifierId': 156}, {'id': 5235838307, 'qualifierId': 213, 'value': '5.36'}, {'id': 5235838305, 'qualifierId': 212, 'value': '17.5'}];bpfl7nj8llr3dfadhtju52rro;J. Spivey;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;63,1;;;17,5;39,7;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;63,1;39,7;;;;;;;0;0;85;37;St. Louis City II;5137;Sub;1,0
2724871055;791;50;2;85;42;ew2zirzye0sw1txr2m33nr25y;1;72,6;27,0;2024-09-22T23:52:22.207Z;2024-09-23T00:01:43Z;[{'id': 5235838337, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235838339, 'qualifierId': 286}, {'id': 5235838545, 'qualifierId': 233, 'value': '602'}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;b3741ns3c8mwwsubdqsbe3v8;Dispossessed;;;;;;;;;;;;;;;;;602,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;85;42;St. Louis City II;5142;Sub;1,0
2724871077;602;7;2;85;42;dqx48fglv1l96cyrmjdod0xec;1;27,4;73,0;2024-09-22T23:52:22.208Z;2024-09-27T17:35:12Z;[{'id': 5235838483, 'qualifierId': 285}, {'id': 5235838479, 'qualifierId': 167}, {'id': 5235838497, 'qualifierId': 233, 'value': '791'}, {'id': 5244260625, 'qualifierId': 385}, {'id': 5235838481, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Tackle;;;;;;;;;;;;;;;;;791,0;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;85;42;The Town;5142;DR;1,0
2724871105;603;5;2;85;44;dqx48fglv1l96cyrmjdod0xec;0;30,9;101,6;2024-09-22T23:52:24.480Z;2024-09-23T00:01:34Z;[{'id': 5235838619, 'qualifierId': 347}, {'id': 5235838711, 'qualifierId': 233, 'value': '792'}, {'id': 5235838617, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;792,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;85;44;The Town;5144;DR;1,0
2724871119;792;5;2;85;44;ew2zirzye0sw1txr2m33nr25y;1;69,1;-1,6;2024-09-22T23:52:24.480Z;2024-09-23T00:01:34Z;[{'id': 5235838675, 'qualifierId': 347}, {'id': 5235838673, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235838691, 'qualifierId': 233, 'value': '603'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;b3741ns3c8mwwsubdqsbe3v8;Out;;;;;;;;;;;;;;;;;603,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;85;44;St. Louis City II;5144;Sub;1,0
2724871161;793;1;2;85;51;ew2zirzye0sw1txr2m33nr25y;1;68,6;0,0;2024-09-22T23:52:31.616Z;2024-09-22T23:52:34Z;[{'id': 5235838901, 'qualifierId': 212, 'value': '24.1'}, {'id': 5235838905, 'qualifierId': 1}, {'id': 5235838899, 'qualifierId': 141, 'value': '7.1'}, {'id': 5235838897, 'qualifierId': 140, 'value': '46.4'}, {'id': 5235838895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235838903, 'qualifierId': 213, 'value': '2.89'}, {'id': 5235838893, 'qualifierId': 107}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;46,4;;;24,1;7,1;2,89;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;46,4;7,1;;;;;;;0;0;85;51;St. Louis City II;5151;Sub;1,0
2724871205;794;1;2;85;54;ew2zirzye0sw1txr2m33nr25y;1;46,2;7,0;2024-09-22T23:52:34.444Z;2024-09-22T23:52:40Z;[{'id': 5235839135, 'qualifierId': 1}, {'id': 5235839131, 'qualifierId': 212, 'value': '39.4'}, {'id': 5235839133, 'qualifierId': 213, 'value': '2.54'}, {'id': 5235839129, 'qualifierId': 141, 'value': '39.8'}, {'id': 5235839127, 'qualifierId': 140, 'value': '15.3'}, {'id': 5235839125, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;15,3;;;39,4;39,8;2,54;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;15,3;39,8;;;;;;;0;0;85;54;St. Louis City II;5154;DL;1,0
2724871221;795;1;2;86;0;ew2zirzye0sw1txr2m33nr25y;1;18,0;40,4;2024-09-22T23:52:40.616Z;2024-09-22T23:52:42Z;[{'id': 5235839223, 'qualifierId': 213, 'value': '0.77'}, {'id': 5235839217, 'qualifierId': 140, 'value': '26.6'}, {'id': 5235839221, 'qualifierId': 212, 'value': '12.6'}, {'id': 5235839215, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235839219, 'qualifierId': 141, 'value': '53.3'}];71y61qa3ywym9sa89dpkzfcyy;E. Ochoa;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;26,6;;;12,6;53,3;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;26,6;53,3;;;;;;;0;0;86;0;St. Louis City II;5160;GK;1,0
2724871271;796;1;2;86;2;ew2zirzye0sw1txr2m33nr25y;1;26,6;53,3;2024-09-22T23:52:42.256Z;2024-09-22T23:52:48Z;[{'id': 5235839511, 'qualifierId': 140, 'value': '21.4'}, {'id': 5235839513, 'qualifierId': 141, 'value': '12.6'}, {'id': 5235839517, 'qualifierId': 213, 'value': '4.52'}, {'id': 5235839515, 'qualifierId': 212, 'value': '28.2'}, {'id': 5235839509, 'qualifierId': 56, 'value': 'Back'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;21,4;;;28,2;12,6;4,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;21,4;12,6;;;;;;;0;0;86;2;St. Louis City II;5162;DC;1,0
2724871285;797;1;2;86;8;ew2zirzye0sw1txr2m33nr25y;0;23,8;10,1;2024-09-22T23:52:48.287Z;2024-09-22T23:52:50Z;[{'id': 5235839591, 'qualifierId': 141, 'value': '33.7'}, {'id': 5235839599, 'qualifierId': 1}, {'id': 5235839587, 'qualifierId': 140, 'value': '66.0'}, {'id': 5235839583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235839577, 'qualifierId': 155}, {'id': 5235839595, 'qualifierId': 212, 'value': '47.1'}, {'id': 5235839597, 'qualifierId': 213, 'value': '0.35'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;66,0;;;47,1;33,7;0,35;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;66,0;33,7;;;;;;;0;0;86;8;St. Louis City II;5168;DL;1,0
2724871295;604;44;2;86;9;dqx48fglv1l96cyrmjdod0xec;1;32,4;67,5;2024-09-22T23:52:50.036Z;2024-09-23T00:01:40Z;[{'id': 5235839681, 'qualifierId': 233, 'value': '798'}, {'id': 5235839631, 'qualifierId': 285}, {'id': 5235839629, 'qualifierId': 56, 'value': 'Back'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Aerial;;;;;;;;;;;;;;;;;798,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;86;9;The Town;5169;DR;1,0
2724871287;798;44;2;86;9;ew2zirzye0sw1txr2m33nr25y;0;67,6;32,5;2024-09-22T23:52:50.037Z;2024-09-23T00:01:41Z;[{'id': 5235839705, 'qualifierId': 233, 'value': '604'}, {'id': 5235839607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235839609, 'qualifierId': 286}];bpfl7nj8llr3dfadhtju52rro;J. Spivey;;;b3741ns3c8mwwsubdqsbe3v8;Aerial;;;;;;;;;;;;;;;;;604,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;86;9;St. Louis City II;5169;Sub;1,0
2724871303;605;1;2;86;10;dqx48fglv1l96cyrmjdod0xec;0;29,4;69,6;2024-09-22T23:52:50.801Z;2024-09-23T00:06:32Z;[{'id': 5235839673, 'qualifierId': 140, 'value': '41.0'}, {'id': 5235839671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235839667, 'qualifierId': 3}, {'id': 5235839679, 'qualifierId': 213, 'value': '6.27'}, {'id': 5235839675, 'qualifierId': 141, 'value': '69.3'}, {'id': 5235839677, 'qualifierId': 212, 'value': '12.2'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;41,0;;;12,2;69,3;6,27;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;41,0;69,3;;;;;;;0;0;86;10;The Town;5170;DR;1,0
2724871305;799;8;2;86;11;ew2zirzye0sw1txr2m33nr25y;1;57,6;28,3;2024-09-22T23:52:51.365Z;2024-09-27T17:36:07Z;[{'id': 5244264121, 'qualifierId': 384}, {'id': 5235839689, 'qualifierId': 56, 'value': 'Center'}];3514h23j8mh5m37hsg90245ck;C. Cowell;;;b3741ns3c8mwwsubdqsbe3v8;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;86;11;St. Louis City II;5171;Sub;1,0
2724871333;606;45;2;86;14;dqx48fglv1l96cyrmjdod0xec;0;52,6;45,9;2024-09-22T23:52:54.881Z;2024-09-23T00:01:38Z;[{'id': 5235839833, 'qualifierId': 285}, {'id': 5235839925, 'qualifierId': 233, 'value': '800'}, {'id': 5235839831, 'qualifierId': 56, 'value': 'Center'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;b3741ns3c8mwwsubdqsbe3v8;Challenge;;;;;;;;;;;;;;;;;800,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;86;14;The Town;5174;AML;1,0
2724871347;800;3;2;86;14;ew2zirzye0sw1txr2m33nr25y;1;47,4;54,1;2024-09-22T23:52:54.881Z;2024-09-27T17:36:16Z;[{'id': 5244264583, 'qualifierId': 464}, {'id': 5235839879, 'qualifierId': 286}, {'id': 5235839877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235839921, 'qualifierId': 233, 'value': '606'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;b3741ns3c8mwwsubdqsbe3v8;Take On;;;;;;;;;;;;;;;;;606,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;0;0;86;14;St. Louis City II;5174;Sub;1,0
2724871363;801;1;2;86;15;ew2zirzye0sw1txr2m33nr25y;1;42,6;60,8;2024-09-22T23:52:56.052Z;2024-09-22T23:52:59Z;[{'id': 5235839999, 'qualifierId': 140, 'value': '52.2'}, {'id': 5235839997, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235840003, 'qualifierId': 212, 'value': '19.0'}, {'id': 5235840001, 'qualifierId': 141, 'value': '84.5'}, {'id': 5235840005, 'qualifierId': 213, 'value': '1.01'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;52,2;;;19,0;84,5;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;52,2;84,5;;;;;;;0;0;86;15;St. Louis City II;5175;Sub;1,0
2724871367;802;1;2;86;18;ew2zirzye0sw1txr2m33nr25y;1;52,2;84,5;2024-09-22T23:52:59.068Z;2024-09-22T23:53:00Z;[{'id': 5235840023, 'qualifierId': 212, 'value': '13.4'}, {'id': 5235840025, 'qualifierId': 213, 'value': '0.47'}, {'id': 5235840021, 'qualifierId': 141, 'value': '93.5'}, {'id': 5235840017, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235840019, 'qualifierId': 140, 'value': '63.6'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;63,6;;;13,4;93,5;0,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;63,6;93,5;;;;;;;0;0;86;18;St. Louis City II;5178;DC;1,0
2724871377;803;1;2;86;20;ew2zirzye0sw1txr2m33nr25y;1;63,7;93,5;2024-09-22T23:53:00.552Z;2024-09-22T23:53:02Z;[{'id': 5235840061, 'qualifierId': 140, 'value': '47.3'}, {'id': 5235840059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235840067, 'qualifierId': 213, 'value': '3.09'}, {'id': 5235840063, 'qualifierId': 141, 'value': '94.7'}, {'id': 5235840065, 'qualifierId': 212, 'value': '17.2'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;47,3;;;17,2;94,7;3,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;47,3;94,7;;;;;;;0;0;86;20;St. Louis City II;5180;FW;1,0
2724871391;804;1;2;86;22;ew2zirzye0sw1txr2m33nr25y;1;47,3;94,7;2024-09-22T23:53:02.318Z;2024-09-22T23:53:04Z;[{'id': 5235840109, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235840115, 'qualifierId': 212, 'value': '12.4'}, {'id': 5235840117, 'qualifierId': 213, 'value': '5.36'}, {'id': 5235840113, 'qualifierId': 141, 'value': '80.2'}, {'id': 5235840111, 'qualifierId': 140, 'value': '54.4'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;54,4;;;12,4;80,2;5,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;54,4;80,2;;;;;;;0;0;86;22;St. Louis City II;5182;DC;1,0
2724871397;805;1;2;86;24;ew2zirzye0sw1txr2m33nr25y;0;54,4;80,2;2024-09-22T23:53:04.458Z;2024-09-22T23:53:06Z;[{'id': 5235840153, 'qualifierId': 213, 'value': '1.01'}, {'id': 5235840145, 'qualifierId': 56, 'value': 'Left'}, {'id': 5235840147, 'qualifierId': 140, 'value': '55.3'}, {'id': 5235840149, 'qualifierId': 141, 'value': '82.4'}, {'id': 5235840201, 'qualifierId': 233, 'value': '607'}, {'id': 5235840199, 'qualifierId': 236}, {'id': 5235840205, 'qualifierId': 286}, {'id': 5235840151, 'qualifierId': 212, 'value': '1.8'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;b3741ns3c8mwwsubdqsbe3v8;Pass;;;;;;;;;;55,3;;;1,8;82,4;1,01;;607,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;55,3;82,4;;;;;;;0;0;86;24;St. Louis City II;5184;Sub;1,0
2724871401;607;74;2;86;24;dqx48fglv1l96cyrmjdod0xec;1;42,3;16,8;2024-09-22T23:53:04.459Z;2024-09-23T00:01:44Z;[{'id': 5235840171, 'qualifierId': 285}, {'id': 5235840225, 'qualifierId': 233, 'value': '805'}, {'id': 5235840169, 'qualifierId': 56, 'value': 'Back'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;b3741ns3c8mwwsubdqsbe3v8;Blocked Pass;;;;;;;;;;;;;;;;;805,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;86;24;The Town;5184;Sub;1,0
