id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_Involved;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_LongBall;value_PassEndY;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_FlickOn;value_TouchTypePass;value_IntendedTackleTarget;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_Chipped;value_SwitchOfPlay;value_InSwinger;value_Cross;value_RightFooted;value_HighGkIntervention;value_HighClaim;value_TakeOnOvertake;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Left;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_High;value_OutOfBoxCentre;value_RelatedEventId;value_FromCorner;value_Volley;value_FirstTouch;value_GkX;value_NextEventGoalKick;value_Low;value_GoalKick;value_NotVisible;value_TakeOnSpace;value_Shove/Push;value_BlockedPass;value_OutSwinger;value_OutOfPlay;value_BlockedCross;value_MediumGkIntervention;value_LayOff;value_ThroughBall;value_Head;value_HighRight;value_RegularPlay;value_RefereeDelay;value_DrinksBreak;value_OutOfBoxDeepLeft;value_FreeKick;value_BlockedY;value_BlockedX;value_LowLeft;value_NotAssisted;value_Collected;value_Hands;value_LowGkIntervention;value_Stooping;value_KeeperThrow;value_LowCentre;value_Standing;value_Overrun;value_BlockedClearance;value_GkHoof;value_Minutes;value_EndType;value_BoxCentre;value_ShirtPull/Holding;value_BoxRight;value_CloseRight;value_ParriedDanger;value_Fumble;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_HighCentre;value_ParriedSafe;value_Reaching;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_Defensive1V1;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ThrowInSetPiece;value_LowRight;value_Diving;value_AerialFoul;value_HighLeft;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_OutOfBoxDeepRight;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_BigChance;value_Penalty;value_Scored;value_Missed;value_CloseLeft;value_SwerveRight;value_HitWoodwork;value_Saved;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696081021;537;3;2;65;37;5ou8b446l1sl8frblkz3xi17g;0;83,5;67,4;2024-06-15T02:29:42.892Z;2024-06-19T14:35:48Z;[{'id': 5077460919, 'qualifierId': 233, 'value': '574'}, {'id': 5077460819, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081862979, 'qualifierId': 465}, {'id': 5077460901, 'qualifierId': 286}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;dgiyycgp34t9ugam7o90yjf9w;Take On;;;;;;;;;;;;;;;;;;;574,0;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;65;37;Austin II;3937;FWL;1,0
2696081037;574;7;2;65;37;d0c07im4a6oj8qa7f1zlt3pqs;1;16,5;32,6;2024-06-15T02:29:42.893Z;2024-06-19T14:35:58Z;[{'id': 5077460875, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077460927, 'qualifierId': 167}, {'id': 5077460923, 'qualifierId': 233, 'value': '537'}, {'id': 5081863027, 'qualifierId': 385}, {'id': 5077460879, 'qualifierId': 285}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;dgiyycgp34t9ugam7o90yjf9w;Tackle;;;;;;;;;;;;;;;;;;1,0;537,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;65;37;Portland Timbers II;3937;DR;1,0
2696081025;538;6;2;65;41;5ou8b446l1sl8frblkz3xi17g;1;85,6;71,2;2024-06-15T02:29:46.757Z;2024-06-15T02:39:20Z;[{'id': 5077460825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077460933, 'qualifierId': 233, 'value': '573'}, {'id': 5077460887, 'qualifierId': 73}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;dgiyycgp34t9ugam7o90yjf9w;Corner Awarded;;;;;;;;;;;;;;;;;;;573,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;65;41;Austin II;3941;FWL;1,0
2696081023;573;6;2;65;41;d0c07im4a6oj8qa7f1zlt3pqs;0;14,4;28,8;2024-06-15T02:29:46.757Z;2024-06-19T14:36:08Z;[{'id': 5077460953, 'qualifierId': 233, 'value': '538'}, {'id': 5077460931, 'qualifierId': 73}, {'id': 5077460821, 'qualifierId': 56, 'value': 'Back'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;dgiyycgp34t9ugam7o90yjf9w;Corner Awarded;;;;;;;;;;;;;;;;;;;538,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;65;41;Portland Timbers II;3941;DR;1,0
2696081055;539;1;2;66;15;5ou8b446l1sl8frblkz3xi17g;1;99,5;99,5;2024-06-15T02:30:21.031Z;2024-06-19T14:36:13Z;[{'id': 5077461029, 'qualifierId': 212, 'value': '37.3'}, {'id': 5077461027, 'qualifierId': 141, 'value': '45.1'}, {'id': 5077461025, 'qualifierId': 140, 'value': '94.8'}, {'id': 5081863159, 'qualifierId': 20}, {'id': 5077461031, 'qualifierId': 213, 'value': '4.58'}, {'id': 5077461019, 'qualifierId': 155}, {'id': 5077461033, 'qualifierId': 1}, {'id': 5077461017, 'qualifierId': 6}, {'id': 5077461023, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077461015, 'qualifierId': 2}, {'id': 5077461021, 'qualifierId': 223}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;1,0;45,1;37,3;;;4,58;94,8;;;;;;;;;;;;;1,0;;1,0;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;94,8;45,1;;;;;;;;0;66;15;Austin II;3975;FWL;1,0
2696081057;540;44;2;66;18;5ou8b446l1sl8frblkz3xi17g;1;92,9;45,4;2024-06-15T02:30:24.284Z;2024-06-15T02:39:38Z;[{'id': 5077461037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077461039, 'qualifierId': 286}, {'id': 5077461059, 'qualifierId': 233, 'value': '575'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;dgiyycgp34t9ugam7o90yjf9w;Aerial;;;;;;;;;;;;;;;;;;;575,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;18;Austin II;3978;DC;1,0
2696081053;575;44;2;66;18;d0c07im4a6oj8qa7f1zlt3pqs;0;7,1;54,6;2024-06-15T02:30:24.285Z;2024-06-15T02:39:47Z;[{'id': 5077461011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077461063, 'qualifierId': 233, 'value': '540'}, {'id': 5077461013, 'qualifierId': 285}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;dgiyycgp34t9ugam7o90yjf9w;Aerial;;;;;;;;;;;;;;;;;;1,0;540,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;18;Portland Timbers II;3978;FWL;1,0
2696081059;541;1;2;66;18;5ou8b446l1sl8frblkz3xi17g;0;94,8;44,5;2024-06-15T02:30:24.624Z;2024-06-15T02:39:51Z;[{'id': 5077461047, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077461045, 'qualifierId': 3}, {'id': 5077461051, 'qualifierId': 141, 'value': '57.5'}, {'id': 5077461049, 'qualifierId': 140, 'value': '94.3'}, {'id': 5077461055, 'qualifierId': 213, 'value': '1.63'}, {'id': 5077461053, 'qualifierId': 212, 'value': '8.9'}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;;57,5;8,9;;;1,63;94,3;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;94,3;57,5;;;;;;;;0;66;18;Austin II;3978;DC;1,0
2696081061;576;44;2;66;20;d0c07im4a6oj8qa7f1zlt3pqs;1;8,8;42,6;2024-06-15T02:30:26.414Z;2024-06-15T02:38:57Z;[{'id': 5077461069, 'qualifierId': 285}, {'id': 5077464619, 'qualifierId': 233, 'value': '614'}, {'id': 5077461067, 'qualifierId': 56, 'value': 'Back'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;dgiyycgp34t9ugam7o90yjf9w;Aerial;;;;;;;;;;;;;;;;;;1,0;614,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;20;Portland Timbers II;3980;FW;1,0
2696081691;614;44;2;66;20;5ou8b446l1sl8frblkz3xi17g;0;91,2;57,4;2024-06-15T02:30:26.415Z;2024-06-15T02:38:57Z;[{'id': 5077464579, 'qualifierId': 286}, {'id': 5077464623, 'qualifierId': 233, 'value': '576'}, {'id': 5077464577, 'qualifierId': 56, 'value': 'Center'}];5gvvjvj3aw75jrxcmajcx2b6c;N. Santos;;dgiyycgp34t9ugam7o90yjf9w;Aerial;;;;;;;;;;;;;;;;;;;576,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;20;Austin II;3980;Sub;1,0
2696081063;577;12;2;66;21;d0c07im4a6oj8qa7f1zlt3pqs;1;9,7;45,7;2024-06-15T02:30:26.765Z;2024-06-19T14:36:35Z;[{'id': 5077461073, 'qualifierId': 140, 'value': '10.2'}, {'id': 5077461079, 'qualifierId': 213, 'value': '1.45'}, {'id': 5077461075, 'qualifierId': 141, 'value': '52.0'}, {'id': 5077461077, 'qualifierId': 212, 'value': '4.3'}, {'id': 5077461071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077461081, 'qualifierId': 15}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;dgiyycgp34t9ugam7o90yjf9w;Clearance;;;;;;;;;;;52,0;4,3;;;1,45;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;10,2;52,0;;;;;;;;0;66;21;Portland Timbers II;3981;FW;1,0
2696081145;553;15;2;66;23;5ou8b446l1sl8frblkz3xi17g;1;87,5;48,9;2024-06-15T02:30:28.881Z;2024-06-19T14:36:48Z;[{'id': 5077461957, 'qualifierId': 72}, {'id': 5077461659, 'qualifierId': 102, 'value': '53.9'}, {'id': 5077461661, 'qualifierId': 103, 'value': '19'}, {'id': 5077461525, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077461673, 'qualifierId': 233, 'value': '592'}, {'id': 5077461671, 'qualifierId': 231, 'value': '49.5'}, {'id': 5077461663, 'qualifierId': 458}, {'id': 5077461613, 'qualifierId': 82}, {'id': 5077461669, 'qualifierId': 230, 'value': '99.0'}, {'id': 5077461523, 'qualifierId': 17}, {'id': 5081863511, 'qualifierId': 76}, {'id': 5077461667, 'qualifierId': 147, 'value': '49.5'}, {'id': 5077461521, 'qualifierId': 22}, {'id': 5077461665, 'qualifierId': 146, 'value': '88.9'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Attempt Saved;;;;;;;;;;;;;;;;;;;592,0;;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;1,0;53,9;;49,5;;;;;;;;99,0;;;;;;;;;;;;;;;;1,0;;;;;49,5;88,9;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;88,9;49,5;53,9;19;;;;0;66;23;Austin II;3983;FW;1,0
2696081143;592;10;2;66;23;d0c07im4a6oj8qa7f1zlt3pqs;1;13,8;52,7;2024-06-15T02:30:28.981Z;2024-06-19T14:36:38Z;[{'id': 5077461517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077461677, 'qualifierId': 233, 'value': '553'}, {'id': 5077461515, 'qualifierId': 94}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;dgiyycgp34t9ugam7o90yjf9w;Save;;;;;;;;;;;;;;;;;;;553,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;23;Portland Timbers II;3983;MC;1,0
2696888967;748;61;2;66;24;5ou8b446l1sl8frblkz3xi17g;1;87,7;49,9;2024-06-15T02:30:30.519Z;2024-06-19T14:37:24Z;[{'id': 5081863729, 'qualifierId': 56, 'value': 'Center'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;24;Austin II;3984;FW;1,0
2696081217;602;12;2;66;26;d0c07im4a6oj8qa7f1zlt3pqs;1;10,2;63,2;2024-06-15T02:30:32.477Z;2024-06-15T02:32:54Z;[{'id': 5077462011, 'qualifierId': 140, 'value': '9.5'}, {'id': 5077462009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077462015, 'qualifierId': 212, 'value': '7.0'}, {'id': 5077462013, 'qualifierId': 141, 'value': '73.5'}, {'id': 5077462017, 'qualifierId': 213, 'value': '1.68'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;dgiyycgp34t9ugam7o90yjf9w;Clearance;;;;;;;;;;;73,5;7,0;;;1,68;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;9,5;73,5;;;;;;;;0;66;26;Portland Timbers II;3986;MC;1,0
2696081071;580;12;2;66;29;d0c07im4a6oj8qa7f1zlt3pqs;1;12,1;58,4;2024-06-15T02:30:35.413Z;2024-06-15T02:32:50Z;[{'id': 5077461091, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077461105, 'qualifierId': 167}, {'id': 5077461097, 'qualifierId': 212, 'value': '29.1'}, {'id': 5077461093, 'qualifierId': 140, 'value': '7.4'}, {'id': 5077461099, 'qualifierId': 213, 'value': '1.74'}, {'id': 5077461095, 'qualifierId': 141, 'value': '100.0'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;dgiyycgp34t9ugam7o90yjf9w;Clearance;;;;;;;;;;;100,0;29,1;;;1,74;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;7,4;100,0;;;;;;;;0;66;29;Portland Timbers II;3989;FWL;1,0
2696081069;542;61;2;66;29;5ou8b446l1sl8frblkz3xi17g;0;85,3;46,0;2024-06-15T02:30:35.669Z;2024-06-15T02:30:36Z;[{'id': 5077461089, 'qualifierId': 56, 'value': 'Center'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;29;Austin II;3989;FW;1,0
2696081077;543;5;2;66;30;5ou8b446l1sl8frblkz3xi17g;1;93,8;-0,8;2024-06-15T02:30:36.366Z;2024-06-15T02:39:27Z;[{'id': 5077461125, 'qualifierId': 56, 'value': 'Right'}, {'id': 5077461141, 'qualifierId': 233, 'value': '581'}, {'id': 5077461127, 'qualifierId': 347}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Out;;;;;;;;;;;;;;;;;;;581,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;30;Austin II;3990;FW;1,0
2696081073;581;5;2;66;30;d0c07im4a6oj8qa7f1zlt3pqs;0;6,2;100,8;2024-06-15T02:30:36.366Z;2024-06-15T02:30:43Z;[{'id': 5077461103, 'qualifierId': 347}, {'id': 5077461147, 'qualifierId': 233, 'value': '543'}, {'id': 5077461101, 'qualifierId': 56, 'value': 'Back'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;dgiyycgp34t9ugam7o90yjf9w;Out;;;;;;;;;;;;;;;;;;;543,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;30;Portland Timbers II;3990;FWL;1,0
2696081087;544;1;2;66;46;5ou8b446l1sl8frblkz3xi17g;0;93,6;0,0;2024-06-15T02:30:52.279Z;2024-06-15T02:30:55Z;[{'id': 5077461187, 'qualifierId': 140, 'value': '94.1'}, {'id': 5077461183, 'qualifierId': 107}, {'id': 5077461185, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077461191, 'qualifierId': 212, 'value': '26.3'}, {'id': 5077461195, 'qualifierId': 1}, {'id': 5077461193, 'qualifierId': 213, 'value': '1.55'}, {'id': 5077461189, 'qualifierId': 141, 'value': '37.3'}];5nykil6w1bxfevpp2c5rr32fo;J. Jones-Riley;;dgiyycgp34t9ugam7o90yjf9w;Pass;;;;;;;;;;1,0;37,3;26,3;;;1,55;94,1;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;94,1;37,3;;;;;;;;0;66;46;Austin II;4006;DR;1,0
2696081089;582;12;2;66;48;d0c07im4a6oj8qa7f1zlt3pqs;1;15,6;59,3;2024-06-15T02:30:54.581Z;2024-06-19T14:38:00Z;[{'id': 5077461199, 'qualifierId': 140, 'value': '17.2'}, {'id': 5077461205, 'qualifierId': 213, 'value': '4.87'}, {'id': 5077461203, 'qualifierId': 212, 'value': '10.4'}, {'id': 5077461207, 'qualifierId': 15}, {'id': 5077461197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077461201, 'qualifierId': 141, 'value': '44.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;dgiyycgp34t9ugam7o90yjf9w;Clearance;;;;;;;;;;;44,2;10,4;;;4,87;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;17,2;44,2;;;;;;;;0;66;48;Portland Timbers II;4008;DC;1,0
2696081091;545;15;2;66;49;5ou8b446l1sl8frblkz3xi17g;1;91,2;57,3;2024-06-15T02:30:55.137Z;2024-06-19T14:38:14Z;[{'id': 5077462759, 'qualifierId': 72}, {'id': 5077462847, 'qualifierId': 458}, {'id': 5077462845, 'qualifierId': 328}, {'id': 5077462839, 'qualifierId': 102, 'value': '50.7'}, {'id': 5077462837, 'qualifierId': 78}, {'id': 5077462851, 'qualifierId': 147, 'value': '52.7'}, {'id': 5077462757, 'qualifierId': 160}, {'id': 5077462849, 'qualifierId': 146, 'value': '99.0'}, {'id': 5077461215, 'qualifierId': 56, 'value': 'Center'}, {'id': 5077462843, 'qualifierId': 108}, {'id': 5077462841, 'qualifierId': 103, 'value': '15.2'}, {'id': 5077462855, 'qualifierId': 233, 'value': '583'}, {'id': 5077461213, 'qualifierId': 17}];7t8o8pe93me2pef74vw21nr6y;J. Penn;;dgiyycgp34t9ugam7o90yjf9w;Attempt Saved;;;;;;;;;;;;;;;;;;;583,0;;;;;;;;;;;;;;;;;;;;;;;;;;;15,2;1,0;50,7;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;52,7;99,0;;1,0;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;99,0;52,7;50,7;15.2;;;;0;66;49;Austin II;4009;FW;1,0
2696081093;583;10;2;66;49;d0c07im4a6oj8qa7f1zlt3pqs;1;1,2;46,6;2024-06-15T02:30:55.237Z;2024-06-19T14:39:02Z;[{'id': 5077461229, 'qualifierId': 182}, {'id': 5077461231, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081864449, 'qualifierId': 178}, {'id': 5081864451, 'qualifierId': 377}, {'id': 5077461225, 'qualifierId': 173}, {'id': 5077462767, 'qualifierId': 233, 'value': '545'}];81a5mbcfvbxke0w3cbq65ld2i;M. Alstrup;;dgiyycgp34t9ugam7o90yjf9w;Save;;;;;;;;;;;;;;;;;;;545,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;49;Portland Timbers II;4009;GK;1,0
2696081095;584;49;2;66;53;d0c07im4a6oj8qa7f1zlt3pqs;1;33,9;38,9;2024-06-15T02:30:59.318Z;2024-06-19T14:39:06Z;[];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;dgiyycgp34t9ugam7o90yjf9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;66;53;Portland Timbers II;4013;FW;1,0
2696081453;584;45;2;66;55;5ou8b446l1sl8frblkz3xi17g;0;58,8;56,3;2024-06-15T02:31:00.730Z;2024-06-15T02:35:40Z;[{'id': 5077463415, 'qualifierId': 233, 'value': '585'}, {'id': 5077463385, 'qualifierId': 285}, {'id': 5077463383, 'qualifierId': 56, 'value': 'Center'}];a5tjyddv4t8eg9wcum3o15qfo;S. Jura;;dgiyycgp34t9ugam7o90yjf9w;Challenge;;;;;;;;;;;;;;;;;;1,0;585,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;66;55;Austin II;4015;DC;1,0
