id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_TeamFormation;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndY;value_KickOff;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Chipped;value_DeletedEventType;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_Launch;value_Shove/Push;value_Foul;value_Direct;value_TimeWasting;value_YellowCard;value_FreeKickTaken;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_Cross;value_OutSwinger;value_RightFooted;value_Head;value_Straight;value_LeftFooted;value_FloatedCross;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_Assist;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GkX;value_BoxCentre;value_Blocked;value_LowLeft;value_GoalmouthY;value_GoalmouthZ;value_GkY;value_BlockedY;value_IndividualPlay;value_Assisted;value_DefBlock;value_FlickOn;value_BlockedPass;value_TouchTypeControl;value_TouchTypeClearance;value_MediumGkIntervention;value_LayOff;value_LowCentre;value_OutOfBoxCentre;value_Hands;value_ParriedSafe;value_Standing;value_LowGkIntervention;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntentionalAssist;value_OverArm;value_FirstTouch;value_LowRight;value_Stooping;value_NotVisible;value_GkKickFromHands;value_DrivenCross;value_NotAssisted;value_HighCentre;value_Reaching;value_Left;value_CornerTaken;value_TakeOnSpace;value_BoxLeft;value_CloseLeftAndHigh;value_FastBreak;value_Right;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_SwitchOfPlay;value_AttemptedTackle;value_High;value_ShirtPull/Holding;value_OutOfPlay;value_RecklessOffence;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_OwnPlayer;value_OwnShotBlocked;value_HighRight;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BlockedCross;value_Overrun;value_Penalty;value_PenaltyTakerId;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistType;value_Diving;value_Scored;value_NotPastGoalLine;value_FromCorner;value_CloseLeft;value_OutOfBoxDeepLeft;value_TacticalFoul;value_SetPiece;value_HighLeft;value_Collected;value_SmallBoxCentre;value_GkHoof;value_LeadingToGoal;value_Tap;value_TempBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715191699;828;1;2;88;41;5icuo8utnztpsd9l03gdd68dl;1;75,4;9,7;2024-08-31T04:18:51.361Z;2024-08-31T04:18:53Z;[{'id': 5182972795, 'qualifierId': 213, 'value': '3.78'}, {'id': 5182972789, 'qualifierId': 140, 'value': '69.2'}, {'id': 5182972793, 'qualifierId': 212, 'value': '8.1'}, {'id': 5182972791, 'qualifierId': 141, 'value': '2.6'}, {'id': 5182972787, 'qualifierId': 56, 'value': 'Right'}];3y5rrahty1k0l1hnww3bcozmy;O. De Rosario;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;2,6;;8,1;3,78;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;69,2;2,6;;;;;;;;0;88;41;Los Angeles II;5321;Sub;1,0
2715191701;829;61;2;88;43;5icuo8utnztpsd9l03gdd68dl;0;69,2;2,6;2024-08-31T04:18:53.249Z;2024-08-31T04:18:53Z;[{'id': 5182972799, 'qualifierId': 56, 'value': 'Right'}];8ofmink2axfrxg3ti4tbt2cr8;O. Hassan;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;88;43;Los Angeles II;5323;Sub;1,0
2715191705;830;5;2;88;44;5icuo8utnztpsd9l03gdd68dl;0;70,1;-0,8;2024-08-31T04:18:53.960Z;2024-08-31T04:37:14Z;[{'id': 5182972805, 'qualifierId': 56, 'value': 'Right'}, {'id': 5182972841, 'qualifierId': 233, 'value': '939'}, {'id': 5182972807, 'qualifierId': 347}];8ofmink2axfrxg3ti4tbt2cr8;O. Hassan;;;eyvmn96lmx8o7tzcfe6h6pm38;Out;;;;;;;;;;;;;;;;;;;;939,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;88;44;Los Angeles II;5324;Sub;1,0
2715191711;939;5;2;88;44;6gaq85erpkvbyxvivd96wuw44;1;29,9;100,8;2024-08-31T04:18:53.960Z;2024-08-31T04:37:14Z;[{'id': 5182972829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182972837, 'qualifierId': 233, 'value': '830'}, {'id': 5182972831, 'qualifierId': 347}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Out;;;;;;;;;;;;;;;;;;;;830,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;88;44;Tacoma Defiance;5324;Sub;1,0
2715191743;940;18;2;88;54;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T04:19:04.218Z;2024-09-03T13:28:07Z;[{'id': 5182973035, 'qualifierId': 55, 'value': '941'}, {'id': 5182973015, 'qualifierId': 59, 'value': '40'}, {'id': 5182973011, 'qualifierId': 42}, {'id': 5182973013, 'qualifierId': 44, 'value': 'Midfielder'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;eyvmn96lmx8o7tzcfe6h6pm38;Player off;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;941,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;941,0;2t5xlnzc4uiaae7x0yof4djx0;;0;88;54;Tacoma Defiance;5334;MC;1,0
2715191745;941;19;2;88;54;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-08-31T04:19:04.219Z;2024-09-03T13:28:08Z;[{'id': 5182973029, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5182973023, 'qualifierId': 59, 'value': '79'}, {'id': 5182973021, 'qualifierId': 145, 'value': '7'}, {'id': 5182973025, 'qualifierId': 292, 'value': '5'}, {'id': 5182973031, 'qualifierId': 55, 'value': '940'}, {'id': 5182973017, 'qualifierId': 42}, {'id': 5182973027, 'qualifierId': 293, 'value': '2'}];2t5xlnzc4uiaae7x0yof4djx0;D. Resich;;;eyvmn96lmx8o7tzcfe6h6pm38;Player on;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;940,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;7,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;940,0;ajxa2yfzwct5nd0ded1sa9vmy;;0;88;54;Tacoma Defiance;5334;Sub;1,0
2715191755;942;1;2;89;3;6gaq85erpkvbyxvivd96wuw44;1;30,9;100,0;2024-08-31T04:19:13.088Z;2024-08-31T04:19:15Z;[{'id': 5182973099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182973105, 'qualifierId': 212, 'value': '16.9'}, {'id': 5182973107, 'qualifierId': 213, 'value': '4.53'}, {'id': 5182973097, 'qualifierId': 107}, {'id': 5182973101, 'qualifierId': 140, 'value': '28.0'}, {'id': 5182973103, 'qualifierId': 141, 'value': '76.5'}];m8clu51iu7443ig9q6vn6fbo;L. Bombino;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;76,5;;16,9;4,53;28,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;28,0;76,5;;;;;;;;0;89;3;Tacoma Defiance;5343;DC;1,0
2715191765;943;1;2;89;5;6gaq85erpkvbyxvivd96wuw44;1;29,4;75,3;2024-08-31T04:19:14.895Z;2024-08-31T04:19:18Z;[{'id': 5182973165, 'qualifierId': 213, 'value': '4.87'}, {'id': 5182973157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182973159, 'qualifierId': 140, 'value': '33.3'}, {'id': 5182973161, 'qualifierId': 141, 'value': '38.2'}, {'id': 5182973163, 'qualifierId': 212, 'value': '25.6'}];do2o6ka25talswmmillufejqi;D. Rosales;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;38,2;;25,6;4,87;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;33,3;38,2;;;;;;;;0;89;5;Tacoma Defiance;5345;DC;1,0
2715191773;944;1;2;89;8;6gaq85erpkvbyxvivd96wuw44;0;34,8;38,9;2024-08-31T04:19:18.112Z;2024-08-31T04:19:20Z;[{'id': 5182973195, 'qualifierId': 140, 'value': '73.2'}, {'id': 5182973197, 'qualifierId': 141, 'value': '38.2'}, {'id': 5182973203, 'qualifierId': 1}, {'id': 5182973201, 'qualifierId': 213, 'value': '6.27'}, {'id': 5182973199, 'qualifierId': 212, 'value': '40.3'}, {'id': 5182973193, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182973191, 'qualifierId': 155}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;38,2;;40,3;6,27;73,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;73,2;38,2;;;;;;;;0;89;8;Tacoma Defiance;5348;DL;1,0
2715191777;831;49;2;89;11;5icuo8utnztpsd9l03gdd68dl;1;27,9;71,1;2024-08-31T04:19:20.737Z;2024-08-31T04:19:20Z;[];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;89;11;Los Angeles II;5351;DC;1,0
2715191789;832;1;2;89;15;5icuo8utnztpsd9l03gdd68dl;0;38,8;67,6;2024-08-31T04:19:24.640Z;2024-08-31T04:19:25Z;[{'id': 5182973295, 'qualifierId': 213, 'value': '6.24'}, {'id': 5182973289, 'qualifierId': 140, 'value': '56.3'}, {'id': 5182973293, 'qualifierId': 212, 'value': '18.4'}, {'id': 5182973291, 'qualifierId': 141, 'value': '66.3'}, {'id': 5182973287, 'qualifierId': 56, 'value': 'Center'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;66,3;;18,4;6,24;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;56,3;66,3;;;;;;;;0;89;15;Los Angeles II;5355;DC;1,0
2715191787;945;8;2;89;16;6gaq85erpkvbyxvivd96wuw44;1;43,3;36,1;2024-08-31T04:19:25.371Z;2024-09-03T13:28:37Z;[{'id': 5194385607, 'qualifierId': 385}, {'id': 5182973281, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;eyvmn96lmx8o7tzcfe6h6pm38;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;16;Tacoma Defiance;5356;DL;1,0
2715191797;946;49;2;89;17;6gaq85erpkvbyxvivd96wuw44;1;37,4;45,2;2024-08-31T04:19:26.863Z;2024-08-31T04:19:27Z;[];do2o6ka25talswmmillufejqi;D. Rosales;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;17;Tacoma Defiance;5357;DC;1,0
2715191803;947;1;2;89;17;6gaq85erpkvbyxvivd96wuw44;1;37,8;47,5;2024-08-31T04:19:27.170Z;2024-08-31T04:19:28Z;[{'id': 5182973365, 'qualifierId': 212, 'value': '26.9'}, {'id': 5182973367, 'qualifierId': 213, 'value': '6.17'}, {'id': 5182973359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182973361, 'qualifierId': 140, 'value': '63.3'}, {'id': 5182973363, 'qualifierId': 141, 'value': '43.1'}];do2o6ka25talswmmillufejqi;D. Rosales;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;43,1;;26,9;6,17;63,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;63,3;43,1;;;;;;;;0;89;17;Tacoma Defiance;5357;DC;1,0
2715191809;948;1;2;89;18;6gaq85erpkvbyxvivd96wuw44;0;58,6;49,1;2024-08-31T04:19:28.240Z;2024-08-31T04:19:28Z;[{'id': 5182973397, 'qualifierId': 141, 'value': '59.9'}, {'id': 5182973401, 'qualifierId': 213, 'value': '1.06'}, {'id': 5182973393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182973399, 'qualifierId': 212, 'value': '8.4'}, {'id': 5182973395, 'qualifierId': 140, 'value': '62.5'}];a55do2tx3wz5tsboyf355aiok;B. Moyado;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;59,9;;8,4;1,06;62,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,5;59,9;;;;;;;;0;89;18;Tacoma Defiance;5358;Sub;1,0
2715191811;833;49;2;89;20;5icuo8utnztpsd9l03gdd68dl;1;34,8;47,6;2024-08-31T04:19:29.378Z;2024-08-31T04:19:29Z;[];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;89;20;Los Angeles II;5360;MC;1,0
2715191813;834;1;2;89;21;5icuo8utnztpsd9l03gdd68dl;1;38,8;55,5;2024-08-31T04:19:30.449Z;2024-08-31T04:19:31Z;[{'id': 5182973425, 'qualifierId': 213, 'value': '1.80'}, {'id': 5182973419, 'qualifierId': 140, 'value': '37.3'}, {'id': 5182973417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182973423, 'qualifierId': 212, 'value': '6.9'}, {'id': 5182973421, 'qualifierId': 141, 'value': '65.4'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;65,4;;6,9;1,8;37,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,3;65,4;;;;;;;;0;89;21;Los Angeles II;5361;MC;1,0
2715191829;835;1;2;89;22;5icuo8utnztpsd9l03gdd68dl;1;37,3;65,4;2024-08-31T04:19:31.665Z;2024-08-31T04:19:38Z;[{'id': 5182973525, 'qualifierId': 213, 'value': '3.60'}, {'id': 5182973519, 'qualifierId': 140, 'value': '11.6'}, {'id': 5182973523, 'qualifierId': 212, 'value': '30.0'}, {'id': 5182973521, 'qualifierId': 141, 'value': '46.0'}, {'id': 5182973517, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;46,0;;30,0;3,6;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;11,6;46,0;;;;;;;;0;89;22;Los Angeles II;5362;DC;1,0
2715191843;836;1;2;89;28;5icuo8utnztpsd9l03gdd68dl;0;11,9;42,2;2024-08-31T04:19:37.937Z;2024-08-31T04:19:42Z;[{'id': 5182973617, 'qualifierId': 157}, {'id': 5182973627, 'qualifierId': 213, 'value': '0.00'}, {'id': 5182973625, 'qualifierId': 212, 'value': '64.5'}, {'id': 5182973621, 'qualifierId': 140, 'value': '73.3'}, {'id': 5182973623, 'qualifierId': 141, 'value': '42.4'}, {'id': 5182973619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5182973629, 'qualifierId': 1}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;42,4;;64,5;0,0;73,3;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;73,3;42,4;;;;;;;;0;89;28;Los Angeles II;5368;GK;1,0
2715191841;949;49;2;89;32;6gaq85erpkvbyxvivd96wuw44;1;25,2;56,7;2024-08-31T04:19:41.503Z;2024-08-31T04:19:41Z;[];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;32;Tacoma Defiance;5372;GK;1,0
2715191855;950;1;2;89;37;6gaq85erpkvbyxvivd96wuw44;1;28,1;51,0;2024-08-31T04:19:46.489Z;2024-09-03T13:29:27Z;[{'id': 5182973749, 'qualifierId': 1}, {'id': 5182973741, 'qualifierId': 140, 'value': '67.4'}, {'id': 5182973743, 'qualifierId': 141, 'value': '86.3'}, {'id': 5182973745, 'qualifierId': 212, 'value': '47.7'}, {'id': 5182973739, 'qualifierId': 56, 'value': 'Left'}, {'id': 5182973747, 'qualifierId': 213, 'value': '0.53'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;eyvmn96lmx8o7tzcfe6h6pm38;Pass;;;;;;;;;;;86,3;;47,7;0,53;67,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;67,4;86,3;;;;;;;;0;89;37;Tacoma Defiance;5377;GK;1,0
2715191857;951;50;2;89;40;6gaq85erpkvbyxvivd96wuw44;1;61,5;85,0;2024-08-31T04:19:49.881Z;2024-08-31T04:37:19Z;[{'id': 5182973755, 'qualifierId': 286}, {'id': 5182973785, 'qualifierId': 233, 'value': '837'}, {'id': 5182973753, 'qualifierId': 56, 'value': 'Left'}];3fbekr02uy605ppv5pzw9321g;C. Rosenthal;;;eyvmn96lmx8o7tzcfe6h6pm38;Dispossessed;;;;;;;;;;;;;;;;;;;;837,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;40;Tacoma Defiance;5380;Sub;1,0
2715191861;837;7;2;89;40;5icuo8utnztpsd9l03gdd68dl;1;38,5;15,0;2024-08-31T04:19:49.882Z;2024-09-03T13:29:33Z;[{'id': 5182973773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5182973781, 'qualifierId': 233, 'value': '951'}, {'id': 5194386725, 'qualifierId': 385}, {'id': 5182973775, 'qualifierId': 285}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;eyvmn96lmx8o7tzcfe6h6pm38;Tackle;;;;;;;;;;;;;;;;;;;;951,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;89;40;Los Angeles II;5380;DR;1,0
2717293937;1055;44;2;89;40;6gaq85erpkvbyxvivd96wuw44;1;57,8;67,4;2024-08-31T04:19:50.292Z;2024-09-03T13:47:51Z;[{'id': 5194387783, 'qualifierId': 286}, {'id': 5194387779, 'qualifierId': 56, 'value': 'Center'}, {'id': 5194406919, 'qualifierId': 233, 'value': '911'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;eyvmn96lmx8o7tzcfe6h6pm38;Aerial;;;;;;;;;;;;;;;;;;;;911,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;40;Tacoma Defiance;5380;Sub;1,0
2717293941;911;44;2;89;40;5icuo8utnztpsd9l03gdd68dl;0;42,2;32,6;2024-08-31T04:19:50.293Z;2024-09-03T13:30:30Z;[{'id': 5194387791, 'qualifierId': 56, 'value': 'Back'}, {'id': 5194387803, 'qualifierId': 233, 'value': '1055'}, {'id': 5194387799, 'qualifierId': 285}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;eyvmn96lmx8o7tzcfe6h6pm38;Aerial;;;;;;;;;;;;;;;;;;;;1055,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;89;40;Los Angeles II;5380;MC;1,0
2715191863;952;61;2;89;41;6gaq85erpkvbyxvivd96wuw44;0;56,6;74,1;2024-08-31T04:19:50.840Z;2024-09-03T13:50:32Z;[{'id': 5182973793, 'qualifierId': 56, 'value': 'Center'}];eu6pktmlz3r7qlbwoodmlgdn8;M. Wanchope;;;eyvmn96lmx8o7tzcfe6h6pm38;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;89;41;Tacoma Defiance;5381;Sub;1,0
