id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Resume;value_TeamKit;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_Chipped;value_SwitchOfPlay;value_LongBall;value_Cross;value_OutSwinger;value_LeftFooted;value_Head;value_LowLeft;value_BlockedX;value_NotAssisted;value_OppositeRelatedEventId;value_RegularPlay;value_GoalmouthZ;value_IndividualPlay;value_BlockedY;value_GoalmouthY;value_RightFooted;value_OutOfBoxCentre;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Launch;value_VideoCoverageLost;value_OutOfPlay;value_TakeOnOvertake;value_Overrun;value_AttemptedTackle;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_HighGkIntervention;value_HighClaim;value_LayOff;value_NotVisible;value_NextEventGoalKick;value_Low;value_GoalKick;value_Assist;value_GkX;value_Assisted;value_LowCentre;value_GkY;value_SixYardBlocked;value_BoxRight;value_Blocked;value_DefBlock;value_GkStart;value_BlockedPass;value_MediumGkIntervention;value_Standing;value_ParriedDanger;value_LeadingToGoal;value_RelatedError1Id;value_FirstTouch;value_GoalShotGameClock;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistType;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistId;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_BoxCentre;value_OverArm;value_TouchTypePass;value_IntendedTackleTarget;value_CloseRight;value_ParriedSafe;value_DrivenCross;value_Straight;value_LowRight;value_Sliding;value_IntentionalAssist;value_CloseLeftAndHigh;value_SmallBoxCentre;value_FastBreak;value_High;value_TouchTypeClearance;value_PullBack;value_Left;value_Right;value_CornerTaken;value_KeeperTouched;value_Diving;value_ShirtPull/Holding;value_SetPiece;value_ThroughBall;value_PlayersCaughtOffside;value_RefereeDelay;value_DrinksBreak;value_Indirect;value_FlickOn;value_HighRight;value_Minutes;value_SoloRun;value_SwerveLeft;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BoxLeft;value_Handball;value_BlockedCross;value_Deflection;value_InSwinger;value_NotPastGoalLine;value_Volley;value_BoxDeepRight;value_Injury;value_InjuredPlayerId;value_OtherReason;value_Dissent;value_HighCentre;value_Reaching;value_OverhitCross;value_Feet;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_FromCorner;value_HighLeft;value_CaptainChange;value_Defensive1V1;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716717015;508;7;2;64;45;6ubc4y1v6hr63mca7ica4hp90;1;8,6;63,4;2024-09-01T20:30:04.561Z;2024-09-04T22:42:22Z;[{'id': 5195991599, 'qualifierId': 385}, {'id': 5191232045, 'qualifierId': 285}, {'id': 5191232043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191232065, 'qualifierId': 233, 'value': '615'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;f0r4fj69c7pmpqz14p5gzkzys;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;615,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;64;45;Inter Miami II;3885;DR;1,0
2716717019;509;49;2;64;48;6ubc4y1v6hr63mca7ica4hp90;1;10,7;59,3;2024-09-01T20:30:07.157Z;2024-09-01T20:30:07Z;[];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;64;48;Inter Miami II;3888;ML;1,0
2716717043;510;1;2;64;49;6ubc4y1v6hr63mca7ica4hp90;0;9,7;62,1;2024-09-01T20:30:08.693Z;2024-09-01T20:30:09Z;[{'id': 5191232149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191232159, 'qualifierId': 1}, {'id': 5191232153, 'qualifierId': 141, 'value': '65.5'}, {'id': 5191232151, 'qualifierId': 140, 'value': '41.7'}, {'id': 5191232157, 'qualifierId': 213, 'value': '0.07'}, {'id': 5191232147, 'qualifierId': 157}, {'id': 5191232155, 'qualifierId': 212, 'value': '33.7'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;41,7;33,7;65,5;;;0,07;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;41,7;65,5;;;;;;;0;0;64;49;Inter Miami II;3889;ML;1,0
2716717047;616;49;2;64;50;c7c4wwva2u1vb3rr7rwava044;1;63,4;39,4;2024-09-01T20:30:09.697Z;2024-09-01T20:30:09Z;[];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;64;50;Crown Legacy;3890;DL;1,0
2716717107;617;1;2;64;52;c7c4wwva2u1vb3rr7rwava044;1;65,7;43,9;2024-09-01T20:30:10.753Z;2024-09-01T20:30:13Z;[{'id': 5191232425, 'qualifierId': 140, 'value': '62.6'}, {'id': 5191232427, 'qualifierId': 141, 'value': '60.0'}, {'id': 5191232429, 'qualifierId': 212, 'value': '11.4'}, {'id': 5191232431, 'qualifierId': 213, 'value': '1.86'}, {'id': 5191232423, 'qualifierId': 56, 'value': 'Center'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;62,6;11,4;60,0;;;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;62,6;60,0;;;;;;;0;0;64;52;Crown Legacy;3892;DL;1,0
2716717159;618;1;2;64;55;c7c4wwva2u1vb3rr7rwava044;1;62,3;60,6;2024-09-01T20:30:13.778Z;2024-09-01T20:30:19Z;[{'id': 5191232711, 'qualifierId': 141, 'value': '79.9'}, {'id': 5191232715, 'qualifierId': 213, 'value': '1.84'}, {'id': 5191232707, 'qualifierId': 140, 'value': '58.9'}, {'id': 5191232713, 'qualifierId': 212, 'value': '13.6'}, {'id': 5191232703, 'qualifierId': 56, 'value': 'Left'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;58,9;13,6;79,9;;;1,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;58,9;79,9;;;;;;;0;0;64;55;Crown Legacy;3895;MC;1,0
2716717281;619;1;2;65;0;c7c4wwva2u1vb3rr7rwava044;1;53,0;96,7;2024-09-01T20:30:19.330Z;2024-09-04T22:42:55Z;[{'id': 5191233339, 'qualifierId': 141, 'value': '75.2'}, {'id': 5191233343, 'qualifierId': 213, 'value': '3.58'}, {'id': 5191233341, 'qualifierId': 212, 'value': '34.2'}, {'id': 5191233345, 'qualifierId': 1}, {'id': 5191233335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191233337, 'qualifierId': 140, 'value': '23.6'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;23,6;34,2;75,2;;;3,58;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;23,6;75,2;;;;;;;0;0;65;0;Crown Legacy;3900;DC;1,0
2716717337;620;1;2;65;7;c7c4wwva2u1vb3rr7rwava044;1;21,6;68,8;2024-09-01T20:30:26.417Z;2024-09-01T20:30:31Z;[{'id': 5191233571, 'qualifierId': 212, 'value': '23.1'}, {'id': 5191233567, 'qualifierId': 140, 'value': '26.9'}, {'id': 5191233565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191233569, 'qualifierId': 141, 'value': '35.8'}, {'id': 5191233573, 'qualifierId': 213, 'value': '4.96'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;26,9;23,1;35,8;;;4,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,9;35,8;;;;;;;0;0;65;7;Crown Legacy;3907;GK;1,0
2716717411;621;1;2;65;12;c7c4wwva2u1vb3rr7rwava044;1;35,9;23,7;2024-09-01T20:30:31.264Z;2024-09-04T22:42:45Z;[{'id': 5191233991, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191233995, 'qualifierId': 141, 'value': '3.7'}, {'id': 5191233997, 'qualifierId': 212, 'value': '26.7'}, {'id': 5191233993, 'qualifierId': 140, 'value': '57.8'}, {'id': 5191233999, 'qualifierId': 213, 'value': '5.75'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;57,8;26,7;3,7;;;5,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;57,8;3,7;;;;;;;0;0;65;12;Crown Legacy;3912;DL;1,0
2716717439;622;1;2;65;16;c7c4wwva2u1vb3rr7rwava044;1;58,8;3,1;2024-09-01T20:30:35.345Z;2024-09-01T20:30:37Z;[{'id': 5191234147, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191234159, 'qualifierId': 212, 'value': '10.4'}, {'id': 5191234149, 'qualifierId': 140, 'value': '66.8'}, {'id': 5191234153, 'qualifierId': 141, 'value': '12.2'}, {'id': 5191234163, 'qualifierId': 213, 'value': '0.63'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;66,8;10,4;12,2;;;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,8;12,2;;;;;;;0;0;65;16;Crown Legacy;3916;DR;1,0
2716717455;623;3;2;65;18;c7c4wwva2u1vb3rr7rwava044;0;69,6;7,7;2024-09-01T20:30:37.697Z;2024-09-04T22:43:10Z;[{'id': 5191234213, 'qualifierId': 286}, {'id': 5191234211, 'qualifierId': 56, 'value': 'Right'}, {'id': 5195992077, 'qualifierId': 465}, {'id': 5191234399, 'qualifierId': 233, 'value': '511'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;511,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;65;18;Crown Legacy;3918;AMR;1,0
2716717491;511;7;2;65;18;6ubc4y1v6hr63mca7ica4hp90;1;30,4;92,3;2024-09-01T20:30:37.698Z;2024-09-04T22:43:12Z;[{'id': 5195992093, 'qualifierId': 383}, {'id': 5191234341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191234365, 'qualifierId': 233, 'value': '623'}, {'id': 5191234343, 'qualifierId': 285}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;65;18;Inter Miami II;3918;DC;1,0
2716717483;624;83;2;65;20;c7c4wwva2u1vb3rr7rwava044;0;67,4;8,6;2024-09-01T20:30:39.264Z;2024-09-01T20:30:41Z;[{'id': 5191234443, 'qualifierId': 399, 'value': '3xd2kq7cxmvdbqsfzgi644c4q'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;65;20;Crown Legacy;3920;AMR;1,0
2716717499;512;49;2;65;21;6ubc4y1v6hr63mca7ica4hp90;1;27,7;95,0;2024-09-01T20:30:39.742Z;2024-09-01T20:30:40Z;[];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;65;21;Inter Miami II;3921;DC;1,0
2716717535;513;3;2;65;21;6ubc4y1v6hr63mca7ica4hp90;1;31,7;92,3;2024-09-01T20:30:40.560Z;2024-09-04T22:43:19Z;[{'id': 5191234489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5195992149, 'qualifierId': 465}, {'id': 5191234545, 'qualifierId': 233, 'value': '625'}, {'id': 5191234491, 'qualifierId': 285}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;625,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;0;0;65;21;Inter Miami II;3921;DC;1,0
2716717513;625;45;2;65;21;c7c4wwva2u1vb3rr7rwava044;0;68,3;7,7;2024-09-01T20:30:40.560Z;2024-09-01T20:55:20Z;[{'id': 5191234569, 'qualifierId': 233, 'value': '513'}, {'id': 5191234407, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191234409, 'qualifierId': 286}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;513,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;65;21;Crown Legacy;3921;AMR;1,0
2716717555;514;1;2;65;23;6ubc4y1v6hr63mca7ica4hp90;0;31,7;95,3;2024-09-01T20:30:41.990Z;2024-09-01T20:30:43Z;[{'id': 5191234611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5191234613, 'qualifierId': 140, 'value': '44.2'}, {'id': 5191234615, 'qualifierId': 141, 'value': '90.0'}, {'id': 5191234619, 'qualifierId': 213, 'value': '6.02'}, {'id': 5191234617, 'qualifierId': 212, 'value': '13.6'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;44,2;13,6;90,0;;;6,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;44,2;90,0;;;;;;;0;0;65;23;Inter Miami II;3923;DC;1,0
2716717559;626;8;2;65;24;c7c4wwva2u1vb3rr7rwava044;1;56,6;14,3;2024-09-01T20:30:43.490Z;2024-09-04T22:43:25Z;[{'id': 5191234635, 'qualifierId': 56, 'value': 'Right'}, {'id': 5195992265, 'qualifierId': 384}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;f0r4fj69c7pmpqz14p5gzkzys;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;65;24;Crown Legacy;3924;DL;1,0
2716717567;627;49;2;65;25;c7c4wwva2u1vb3rr7rwava044;1;60,1;8,8;2024-09-01T20:30:44.433Z;2024-09-01T20:30:44Z;[];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;65;25;Crown Legacy;3925;AMR;1,0
2716717631;628;1;2;65;25;c7c4wwva2u1vb3rr7rwava044;1;60,1;8,8;2024-09-01T20:30:44.545Z;2024-09-01T20:30:47Z;[{'id': 5191234997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191235003, 'qualifierId': 212, 'value': '15.7'}, {'id': 5191235007, 'qualifierId': 213, 'value': '1.01'}, {'id': 5191234999, 'qualifierId': 140, 'value': '68.1'}, {'id': 5191235001, 'qualifierId': 141, 'value': '28.3'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;68,1;15,7;28,3;;;1,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;68,1;28,3;;;;;;;0;0;65;25;Crown Legacy;3925;AMR;1,0
2716717675;629;1;2;65;28;c7c4wwva2u1vb3rr7rwava044;1;72,8;26,7;2024-09-01T20:30:47.632Z;2024-09-01T20:30:50Z;[{'id': 5191235271, 'qualifierId': 213, 'value': '5.77'}, {'id': 5191235263, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191235269, 'qualifierId': 212, 'value': '16.5'}, {'id': 5191235267, 'qualifierId': 141, 'value': '14.9'}, {'id': 5191235265, 'qualifierId': 140, 'value': '86.5'}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;86,5;16,5;14,9;;;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;86,5;14,9;;;;;;;0;0;65;28;Crown Legacy;3928;FW;1,0
2716717733;630;1;2;65;31;c7c4wwva2u1vb3rr7rwava044;1;89,6;15,8;2024-09-01T20:30:50.146Z;2024-09-01T20:30:53Z;[{'id': 5191235537, 'qualifierId': 212, 'value': '15.7'}, {'id': 5191235535, 'qualifierId': 141, 'value': '11.6'}, {'id': 5191235531, 'qualifierId': 56, 'value': 'Right'}, {'id': 5191235533, 'qualifierId': 140, 'value': '74.9'}, {'id': 5191235539, 'qualifierId': 213, 'value': '3.32'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;74,9;15,7;11,6;;;3,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;74,9;11,6;;;;;;;0;0;65;31;Crown Legacy;3931;DL;1,0
2716717753;631;1;2;65;34;c7c4wwva2u1vb3rr7rwava044;1;74,4;13,1;2024-09-01T20:30:53.681Z;2024-09-01T20:30:55Z;[{'id': 5191235645, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191235647, 'qualifierId': 140, 'value': '75.8'}, {'id': 5191235651, 'qualifierId': 212, 'value': '15.2'}, {'id': 5191235653, 'qualifierId': 213, 'value': '1.47'}, {'id': 5191235649, 'qualifierId': 141, 'value': '35.4'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;75,8;15,2;35,4;;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;75,8;35,4;;;;;;;0;0;65;34;Crown Legacy;3934;AMR;1,0
2716717779;632;1;2;65;36;c7c4wwva2u1vb3rr7rwava044;1;75,8;35,4;2024-09-01T20:30:55.024Z;2024-09-01T20:30:57Z;[{'id': 5191235833, 'qualifierId': 140, 'value': '67.8'}, {'id': 5191235839, 'qualifierId': 213, 'value': '3.33'}, {'id': 5191235835, 'qualifierId': 141, 'value': '33.0'}, {'id': 5191235837, 'qualifierId': 212, 'value': '8.6'}, {'id': 5191235831, 'qualifierId': 56, 'value': 'Center'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;67,8;8,6;33,0;;;3,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;67,8;33,0;;;;;;;0;0;65;36;Crown Legacy;3936;AML;1,0
2716717799;633;1;2;65;38;c7c4wwva2u1vb3rr7rwava044;1;68,6;35,4;2024-09-01T20:30:57.170Z;2024-09-01T20:30:59Z;[{'id': 5191235929, 'qualifierId': 140, 'value': '73.8'}, {'id': 5191235927, 'qualifierId': 56, 'value': 'Center'}, {'id': 5191235931, 'qualifierId': 141, 'value': '50.1'}, {'id': 5191235935, 'qualifierId': 213, 'value': '1.07'}, {'id': 5191235933, 'qualifierId': 212, 'value': '11.4'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;f0r4fj69c7pmpqz14p5gzkzys;Pass;;;;;;;;;;73,8;11,4;50,1;;;1,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;73,8;50,1;;;;;;;0;0;65;38;Crown Legacy;3938;MC;1,0
