id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamFormation;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_Angle;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_TakeOnOvertake;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Shove/Push;value_Direct;value_Foul;value_Cross;value_Chipped;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_Head;value_FirstTouch;value_IndividualPlay;value_High;value_NotAssisted;value_Volley;value_GoalmouthZ;value_MisHit;value_GkY;value_GkX;value_OutOfBoxCentre;value_SetPiece;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Left;value_CornerTaken;value_LayOff;value_RightFooted;value_HighGkIntervention;value_AttemptedTackle;value_FlickOn;value_TouchTypePass;value_IntentionalAssist;value_Assist;value_Right;value_RelatedEventId;value_Assisted;value_RegularPlay;value_TakeOnSpace;value_IntendedTackleTarget;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeControl;value_Straight;value_DrivenCross;value_NotVisible;value_BoxCentre;value_Blocked;value_BlockedY;value_LowCentre;value_BlockedX;value_DefBlock;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_SwitchOfPlay;value_BlockedPass;value_CloseLeft;value_NotPastGoalLine;value_Hands;value_ParriedSafe;value_Diving;value_OwnPlayer;value_MediumGkIntervention;value_PullBack;value_ThroughBall;value_OtherBodyPart;value_Caught;value_Standing;value_ShirtPull/Holding;value_SwerveLeft;value_DrinksBreak;value_RefereeDelay;value_Defensive1V1;value_TacticalFoul;value_YellowCard;value_BlockedClearance;value_Collected;value_HighClaim;value_Minutes;value_IncorrectOutOfPlayDecision;value_BoxRight;value_FreeKick;value_ByWall;value_GoalShotGameClock;value_GoalShotTimestamp;value_BigChance;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CloseRightAndHigh;value_FastBreak;value_SwerveRight;value_CloseRight;value_ParriedDanger;value_RecklessOffence;value_Argument;value_BoxLeft;value_NotRetreating;value_LowRight;value_Deflection;value_LowLeft;value_GkKickFromHands;value_Reaching;value_Handball;value_HitWoodwork;value_HitBar;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701101399;691;8;2;84;12;8o8m08he36u0j4w08aj2iodn8;1;11,5;44,9;2024-07-14T21:49:57.391Z;2024-07-20T08:13:34Z;[{'id': 5105069471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5109852287, 'qualifierId': 384}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;e0njtyyivdp1qao664u7ug7x0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;84;12;New York City II;5052;DC;1,0
2701101407;692;49;2;84;14;8o8m08he36u0j4w08aj2iodn8;1;15,3;33,3;2024-07-14T21:49:59.039Z;2024-07-14T21:49:59Z;[];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;84;14;New York City II;5054;FW;1,0
2701101433;693;1;2;84;14;8o8m08he36u0j4w08aj2iodn8;1;15,3;33,3;2024-07-14T21:49:59.290Z;2024-07-14T21:50:09Z;[{'id': 5105069563, 'qualifierId': 155}, {'id': 5105069575, 'qualifierId': 1}, {'id': 5105069567, 'qualifierId': 140, 'value': '63.6'}, {'id': 5105069565, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105069571, 'qualifierId': 212, 'value': '58.4'}, {'id': 5105069573, 'qualifierId': 213, 'value': '0.52'}, {'id': 5105069569, 'qualifierId': 141, 'value': '76.0'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;63,6;58,4;76,0;;0,52;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;63,6;76,0;;;;;;;0;0;84;14;New York City II;5054;FW;1,0
2701101429;843;83;2;84;22;6ddsx316t3j0z6nolrky9k4r8;0;31,2;15,3;2024-07-14T21:50:07.158Z;2024-07-14T22:03:56Z;[{'id': 5105081867, 'qualifierId': 399, 'value': '6n0x8t513vmsmgfasovvoj7u2'}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;e0njtyyivdp1qao664u7ug7x0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;84;22;Chicago Fire II;5062;Sub;1,0
2701101437;694;61;2;84;24;8o8m08he36u0j4w08aj2iodn8;1;72,7;85,3;2024-07-14T21:50:08.894Z;2024-07-14T21:50:09Z;[{'id': 5105069583, 'qualifierId': 56, 'value': 'Left'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;e0njtyyivdp1qao664u7ug7x0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;84;24;New York City II;5064;Sub;1,0
2701101451;695;1;2;84;26;8o8m08he36u0j4w08aj2iodn8;1;72,2;66,9;2024-07-14T21:50:11.006Z;2024-07-14T21:50:12Z;[{'id': 5105069641, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105069645, 'qualifierId': 141, 'value': '58.2'}, {'id': 5105069643, 'qualifierId': 140, 'value': '70.2'}, {'id': 5105069647, 'qualifierId': 212, 'value': '6.3'}, {'id': 5105069649, 'qualifierId': 213, 'value': '4.37'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;70,2;6,3;58,2;;4,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;70,2;58,2;;;;;;;0;0;84;26;New York City II;5066;ML;1,0
2701101461;696;1;2;84;27;8o8m08he36u0j4w08aj2iodn8;1;70,2;53,1;2024-07-14T21:50:12.398Z;2024-07-14T21:50:15Z;[{'id': 5105069717, 'qualifierId': 213, 'value': '5.23'}, {'id': 5105069709, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105069713, 'qualifierId': 141, 'value': '28.6'}, {'id': 5105069711, 'qualifierId': 140, 'value': '79.2'}, {'id': 5105069715, 'qualifierId': 212, 'value': '19.2'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;79,2;19,2;28,6;;5,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;79,2;28,6;;;;;;;0;0;84;27;New York City II;5067;FW;1,0
2701101467;697;1;2;84;30;8o8m08he36u0j4w08aj2iodn8;1;80,0;28,2;2024-07-14T21:50:15.165Z;2024-07-14T21:50:17Z;[{'id': 5105069747, 'qualifierId': 213, 'value': '0.18'}, {'id': 5105069741, 'qualifierId': 140, 'value': '89.4'}, {'id': 5105069743, 'qualifierId': 141, 'value': '30.9'}, {'id': 5105069739, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105069745, 'qualifierId': 212, 'value': '10.0'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;89,4;10,0;30,9;;0,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;89,4;30,9;;;;;;;0;0;84;30;New York City II;5070;MR;1,0
2701101477;698;1;2;84;31;8o8m08he36u0j4w08aj2iodn8;1;91,5;27,2;2024-07-14T21:50:16.006Z;2024-07-20T08:14:51Z;[{'id': 5105069805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105069863, 'qualifierId': 210, 'value': '13'}, {'id': 5105069809, 'qualifierId': 141, 'value': '30.9'}, {'id': 5105069807, 'qualifierId': 140, 'value': '85.6'}, {'id': 5105069865, 'qualifierId': 154}, {'id': 5105069811, 'qualifierId': 212, 'value': '6.7'}, {'id': 5105069813, 'qualifierId': 213, 'value': '2.76'}];2atsox1bassuexlgta8h3us4p;C. Koffi;1,0;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;85,6;6,7;30,9;;2,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;85,6;30,9;;;;;;;0;0;84;31;New York City II;5071;ML;1,0
2701101475;844;83;2;84;32;6ddsx316t3j0z6nolrky9k4r8;0;16,2;69,4;2024-07-14T21:50:16.622Z;2024-07-20T08:14:55Z;[{'id': 5105081847, 'qualifierId': 399, 'value': '79knhnp7bvpjomzz14k715wtm'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;e0njtyyivdp1qao664u7ug7x0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;84;32;Chicago Fire II;5072;Sub;1,0
2701101479;699;13;2;84;34;8o8m08he36u0j4w08aj2iodn8;1;86,5;39,3;2024-07-14T21:50:18.446Z;2024-07-20T08:15:22Z;[{'id': 5105069873, 'qualifierId': 55, 'value': '698'}, {'id': 5105069877, 'qualifierId': 102, 'value': '55.8'}, {'id': 5105069881, 'qualifierId': 230, 'value': '97.7'}, {'id': 5105069869, 'qualifierId': 29}, {'id': 5105069819, 'qualifierId': 22}, {'id': 5105069821, 'qualifierId': 17}, {'id': 5105069879, 'qualifierId': 103, 'value': '76.4'}, {'id': 5105069871, 'qualifierId': 154}, {'id': 5109853213, 'qualifierId': 74}, {'id': 5105069883, 'qualifierId': 231, 'value': '48.0'}, {'id': 5105069847, 'qualifierId': 72}, {'id': 5105069823, 'qualifierId': 56, 'value': 'Center'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;76,4;;48,0;97,7;;;55,8;;;;;;;;;;;;1,0;;;698,0;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;55,8;76.4;698,0;2atsox1bassuexlgta8h3us4p;0;0;84;34;New York City II;5074;MR;1,0
2701101483;700;5;2;84;37;8o8m08he36u0j4w08aj2iodn8;0;101,1;58,2;2024-07-14T21:50:22.062Z;2024-07-14T21:50:25Z;[{'id': 5105069859, 'qualifierId': 233, 'value': '845'}, {'id': 5105069835, 'qualifierId': 346}, {'id': 5105069833, 'qualifierId': 56, 'value': 'Center'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;845,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;84;37;New York City II;5077;MR;1,0
2701101485;845;5;2;84;37;6ddsx316t3j0z6nolrky9k4r8;1;-1,1;41,8;2024-07-14T21:50:22.062Z;2024-07-14T21:56:34Z;[{'id': 5105069853, 'qualifierId': 346}, {'id': 5105069855, 'qualifierId': 233, 'value': '700'}, {'id': 5105069851, 'qualifierId': 56, 'value': 'Back'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;e0njtyyivdp1qao664u7ug7x0;Out;;;;;;;;;;;;;;;;;;;;;700,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;84;37;Chicago Fire II;5077;DC;1,0
2701101589;846;1;2;85;10;6ddsx316t3j0z6nolrky9k4r8;0;4,8;46,0;2024-07-14T21:50:54.758Z;2024-07-14T21:51:00Z;[{'id': 5105070459, 'qualifierId': 213, 'value': '6.16'}, {'id': 5105070455, 'qualifierId': 141, 'value': '34.9'}, {'id': 5105070449, 'qualifierId': 124}, {'id': 5105070463, 'qualifierId': 74}, {'id': 5105070461, 'qualifierId': 1}, {'id': 5105070453, 'qualifierId': 140, 'value': '62.9'}, {'id': 5105070451, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105070457, 'qualifierId': 212, 'value': '61.5'}];d7efidcaz053ml8l4h19i7fmx;L. Barraza;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;62,9;61,5;34,9;;6,16;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;62,9;34,9;;;;;;;0;0;85;10;Chicago Fire II;5110;GK;1,0
2701101591;701;1;2;85;17;8o8m08he36u0j4w08aj2iodn8;0;33,3;67,3;2024-07-14T21:51:01.567Z;2024-07-14T21:51:02Z;[{'id': 5105070485, 'qualifierId': 213, 'value': '0.24'}, {'id': 5105070479, 'qualifierId': 140, 'value': '38.7'}, {'id': 5105070475, 'qualifierId': 157}, {'id': 5105070483, 'qualifierId': 212, 'value': '5.8'}, {'id': 5105070481, 'qualifierId': 141, 'value': '69.3'}, {'id': 5105070487, 'qualifierId': 1}, {'id': 5105070477, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;38,7;5,8;69,3;;0,24;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;38,7;69,3;;;;;;;0;0;85;17;New York City II;5117;DL;1,0
2701101599;847;1;2;85;19;6ddsx316t3j0z6nolrky9k4r8;1;57,4;29,1;2024-07-14T21:51:03.814Z;2024-07-14T21:51:04Z;[{'id': 5105070535, 'qualifierId': 212, 'value': '4.9'}, {'id': 5105070529, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105070531, 'qualifierId': 140, 'value': '60.9'}, {'id': 5105070533, 'qualifierId': 141, 'value': '33.9'}, {'id': 5105070537, 'qualifierId': 213, 'value': '0.73'}];2676930j149yvanqev61emh62;J. Rozhansky;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;60,9;4,9;33,9;;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;60,9;33,9;;;;;;;0;0;85;19;Chicago Fire II;5119;MC;1,0
2701101605;848;1;2;85;20;6ddsx316t3j0z6nolrky9k4r8;1;60,9;33,9;2024-07-14T21:51:04.598Z;2024-07-14T21:51:06Z;[{'id': 5105070561, 'qualifierId': 212, 'value': '8.4'}, {'id': 5105070563, 'qualifierId': 213, 'value': '5.89'}, {'id': 5105070557, 'qualifierId': 140, 'value': '68.3'}, {'id': 5105070559, 'qualifierId': 141, 'value': '29.1'}, {'id': 5105070555, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;68,3;8,4;29,1;;5,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;68,3;29,1;;;;;;;0;0;85;20;Chicago Fire II;5120;MC;1,0
2701101611;702;83;2;85;21;8o8m08he36u0j4w08aj2iodn8;0;32,8;67,5;2024-07-14T21:51:05.613Z;2024-07-14T22:03:55Z;[{'id': 5105081845, 'qualifierId': 399, 'value': '1d20nyyvmp0doobj6heejkowk'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;e0njtyyivdp1qao664u7ug7x0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;85;21;New York City II;5121;Sub;1,0
2701101609;849;3;2;85;22;6ddsx316t3j0z6nolrky9k4r8;0;69,6;30,3;2024-07-14T21:51:06.550Z;2024-07-20T08:16:43Z;[{'id': 5109853973, 'qualifierId': 465}, {'id': 5105070581, 'qualifierId': 286}, {'id': 5105070579, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105070693, 'qualifierId': 233, 'value': '703'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;e0njtyyivdp1qao664u7ug7x0;Take On;;;;;;;;;;;;;;;;;;;;1,0;703,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;85;22;Chicago Fire II;5122;FW;1,0
2701101623;703;7;2;85;22;8o8m08he36u0j4w08aj2iodn8;1;30,4;69,7;2024-07-14T21:51:06.551Z;2024-07-20T08:16:48Z;[{'id': 5109854039, 'qualifierId': 384}, {'id': 5105070665, 'qualifierId': 285}, {'id': 5105070663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105070683, 'qualifierId': 233, 'value': '849'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;e0njtyyivdp1qao664u7ug7x0;Tackle;;;;;;;;;;;;;;;;;;;;;849,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;85;22;New York City II;5122;DL;1,0
2701101627;704;49;2;85;24;8o8m08he36u0j4w08aj2iodn8;1;34,8;69,7;2024-07-14T21:51:09.135Z;2024-07-14T21:52:24Z;[];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;e0njtyyivdp1qao664u7ug7x0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;85;24;New York City II;5124;Sub;1,0
2701101631;705;3;2;85;25;8o8m08he36u0j4w08aj2iodn8;1;34,9;70,0;2024-07-14T21:51:09.637Z;2024-07-20T08:17:02Z;[{'id': 5105070709, 'qualifierId': 56, 'value': 'Back'}, {'id': 5109854157, 'qualifierId': 464}, {'id': 5105070711, 'qualifierId': 286}, {'id': 5105070713, 'qualifierId': 233, 'value': '850'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;e0njtyyivdp1qao664u7ug7x0;Take On;;;;;;;;;;;;;;;;;;;;;850,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;0;0;85;25;New York City II;5125;Sub;1,0
2701101617;850;45;2;85;25;6ddsx316t3j0z6nolrky9k4r8;0;65,1;30,0;2024-07-14T21:51:09.637Z;2024-07-14T21:51:13Z;[{'id': 5105070625, 'qualifierId': 285}, {'id': 5105070623, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105070719, 'qualifierId': 233, 'value': '705'}];cwyml9l4tfvb4ceh8tv3au0wk;M. Carrizo;;;e0njtyyivdp1qao664u7ug7x0;Challenge;;;;;;;;;;;;;;;;;;;;;705,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;85;25;Chicago Fire II;5125;AMC;1,0
2701101641;706;1;2;85;27;8o8m08he36u0j4w08aj2iodn8;1;41,0;73,3;2024-07-14T21:51:12.094Z;2024-07-14T21:51:15Z;[{'id': 5105070767, 'qualifierId': 140, 'value': '45.8'}, {'id': 5105070769, 'qualifierId': 141, 'value': '89.4'}, {'id': 5105070771, 'qualifierId': 212, 'value': '12.1'}, {'id': 5105070773, 'qualifierId': 213, 'value': '1.14'}, {'id': 5105070765, 'qualifierId': 56, 'value': 'Back'}];ctwn52am38jz5ly1h8ac069lg;C. Heuer;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;45,8;12,1;89,4;;1,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;45,8;89,4;;;;;;;0;0;85;27;New York City II;5127;Sub;1,0
2701101643;707;1;2;85;30;8o8m08he36u0j4w08aj2iodn8;0;46,3;87,7;2024-07-14T21:51:14.925Z;2024-07-20T08:17:25Z;[{'id': 5105070787, 'qualifierId': 212, 'value': '2.8'}, {'id': 5105070783, 'qualifierId': 140, 'value': '48.3'}, {'id': 5105070781, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105070785, 'qualifierId': 141, 'value': '90.4'}, {'id': 5105070789, 'qualifierId': 213, 'value': '0.72'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;e0njtyyivdp1qao664u7ug7x0;Pass;;;;;;;;;;48,3;2,8;90,4;;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;48,3;90,4;;;;;;;0;0;85;30;New York City II;5130;Sub;1,0
2701101645;851;61;2;85;31;6ddsx316t3j0z6nolrky9k4r8;1;52,3;9,0;2024-07-14T21:51:15.746Z;2024-07-20T08:17:29Z;[{'id': 5105070795, 'qualifierId': 56, 'value': 'Right'}];2s085s5fgmzsmf7oup7aekm0a;N. Kapanadze;;;e0njtyyivdp1qao664u7ug7x0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;0;0;85;31;Chicago Fire II;5131;Sub;1,0
