id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_DeletedEventType;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Offensive;value_Defensive;value_HeadPass;value_IntendedTackleTarget;value_TouchTypeControl;value_TouchTypePass;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Head;value_TakeOnSpace;value_SwitchOfPlay;value_Overrun;value_BlockedPass;value_Foul;value_Direct;value_AttemptedTackle;value_MediumGkIntervention;value_KeeperThrow;value_LayOff;value_OutOfPlay;value_Handball;value_DangerousPlay;value_Shove/Push;value_NotVisible;value_ShirtPull/Holding;value_FlickOn;value_IndividualPlay;value_RightFooted;value_GkY;value_OutOfBoxCentre;value_GkX;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_NotAssisted;value_Right;value_InSwinger;value_Cross;value_HighGkIntervention;value_HighClaim;value_LowGkIntervention;value_DrivenCross;value_LeftFooted;value_Straight;value_Left;value_CornerTaken;value_Assist;value_BlockedX;value_SwerveLeft;value_Assisted;value_BoxLeft;value_Blocked;value_LowRight;value_BlockedY;value_RelatedEventId;value_DefBlock;value_LastLine;value_IntentionalAssist;value_High;value_BoxCentre;value_Dissent;value_YellowCard;value_TacticalFoul;value_FloatedCross;value_SetPiece;value_FirstTouch;value_HighRight;value_SmallBoxLeft;value_GoalDisallowed;value_LeadingToAttempt;value_1On1;value_CloseHigh;value_RelatedError1Id;value_Weak;value_BigChance;value_OutSwinger;value_PullBack;value_Minutes;value_EndType;value_RecklessOffence;value_LowLeft;value_LowCentre;value_Unchallenged;value_OverArm;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxRight;value_Hands;value_Standing;value_Collected;value_Stooping;value_ParriedDanger;value_Fumble;value_PersistentInfringement;value_SecondYellow;value_CaptainChange;value_ParriedSafe;value_Volley;value_BlockedClearance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_InjuredPlayerId;value_Injury;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2703528301;593;1;2;68;9;1pc6sx2h4rp113ldkbp5d2xas;1;53,4;84,8;2024-07-27T01:30:48.800Z;2024-07-27T01:30:49Z;[{'id': 5118595149, 'qualifierId': 140, 'value': '61.9'}, {'id': 5118595155, 'qualifierId': 213, 'value': '5.58'}, {'id': 5118595147, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118595153, 'qualifierId': 212, 'value': '11.7'}, {'id': 5118595151, 'qualifierId': 141, 'value': '73.7'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;5,58;;73,7;61,9;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;61,9;73,7;;;;;;;0;0;68;9;Colorado Rapids II;4089;AMC;1,0
2703528323;594;1;2;68;10;1pc6sx2h4rp113ldkbp5d2xas;1;62,8;73,8;2024-07-27T01:30:49.712Z;2024-07-30T11:15:00Z;[{'id': 5118595241, 'qualifierId': 141, 'value': '83.9'}, {'id': 5118595237, 'qualifierId': 56, 'value': 'Left'}, {'id': 5118595243, 'qualifierId': 212, 'value': '8.1'}, {'id': 5118595239, 'qualifierId': 140, 'value': '58.8'}, {'id': 5118595245, 'qualifierId': 213, 'value': '2.12'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;2,12;;83,9;58,8;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,8;83,9;;;;;;;0;0;68;10;Colorado Rapids II;4090;MC;1,0
2703528345;595;1;2;68;12;1pc6sx2h4rp113ldkbp5d2xas;1;58,8;83,9;2024-07-27T01:30:51.920Z;2024-07-27T01:30:54Z;[{'id': 5118595387, 'qualifierId': 140, 'value': '71.0'}, {'id': 5118595385, 'qualifierId': 56, 'value': 'Left'}, {'id': 5118595389, 'qualifierId': 141, 'value': '98.7'}, {'id': 5118595391, 'qualifierId': 212, 'value': '16.3'}, {'id': 5118595393, 'qualifierId': 213, 'value': '0.67'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,67;;98,7;71,0;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;71,0;98,7;;;;;;;0;0;68;12;Colorado Rapids II;4092;AMC;1,0
2703528371;596;1;2;68;14;1pc6sx2h4rp113ldkbp5d2xas;1;70,7;97,2;2024-07-27T01:30:54.032Z;2024-07-27T01:30:58Z;[{'id': 5118595513, 'qualifierId': 140, 'value': '65.6'}, {'id': 5118595517, 'qualifierId': 212, 'value': '8.9'}, {'id': 5118595511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5118595515, 'qualifierId': 141, 'value': '86.7'}, {'id': 5118595519, 'qualifierId': 213, 'value': '4.07'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,07;;86,7;65,6;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;65,6;86,7;;;;;;;0;0;68;14;Colorado Rapids II;4094;DML;1,0
2703528405;597;1;2;68;19;1pc6sx2h4rp113ldkbp5d2xas;1;78,7;87,0;2024-07-27T01:30:58.656Z;2024-07-27T01:31:06Z;[{'id': 5118595751, 'qualifierId': 56, 'value': 'Left'}, {'id': 5118595767, 'qualifierId': 213, 'value': '0.50'}, {'id': 5118595755, 'qualifierId': 140, 'value': '88.6'}, {'id': 5118595759, 'qualifierId': 141, 'value': '95.3'}, {'id': 5118595763, 'qualifierId': 212, 'value': '11.8'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,5;;95,3;88,6;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;88,6;95,3;;;;;;;0;0;68;19;Colorado Rapids II;4099;AMC;1,0
2703528417;598;1;2;68;26;1pc6sx2h4rp113ldkbp5d2xas;1;93,1;75,8;2024-07-27T01:31:06.080Z;2024-07-27T01:31:07Z;[{'id': 5118595841, 'qualifierId': 212, 'value': '9.3'}, {'id': 5118595835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118595837, 'qualifierId': 140, 'value': '84.5'}, {'id': 5118595843, 'qualifierId': 213, 'value': '3.38'}, {'id': 5118595839, 'qualifierId': 141, 'value': '72.6'}];clqg0gusupd6cehokpggbslck;E. Nieves;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;3,38;;72,6;84,5;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;84,5;72,6;;;;;;;0;0;68;26;Colorado Rapids II;4106;FW;1,0
2703528423;599;1;2;68;28;1pc6sx2h4rp113ldkbp5d2xas;1;85,2;71,1;2024-07-27T01:31:07.680Z;2024-07-27T01:31:08Z;[{'id': 5118595865, 'qualifierId': 213, 'value': '4.16'}, {'id': 5118595861, 'qualifierId': 141, 'value': '60.8'}, {'id': 5118595859, 'qualifierId': 140, 'value': '81.1'}, {'id': 5118595863, 'qualifierId': 212, 'value': '8.2'}, {'id': 5118595857, 'qualifierId': 56, 'value': 'Center'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,16;;60,8;81,1;8,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;81,1;60,8;;;;;;;0;0;68;28;Colorado Rapids II;4108;MC;1,0
2703528437;600;1;2;68;28;1pc6sx2h4rp113ldkbp5d2xas;1;80,9;60,0;2024-07-27T01:31:08.544Z;2024-07-27T01:31:30Z;[{'id': 5118595931, 'qualifierId': 140, 'value': '89.7'}, {'id': 5118595933, 'qualifierId': 141, 'value': '66.3'}, {'id': 5118595929, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118596617, 'qualifierId': 210, 'value': '15'}, {'id': 5118595935, 'qualifierId': 212, 'value': '10.2'}, {'id': 5118595937, 'qualifierId': 213, 'value': '0.43'}, {'id': 5118596619, 'qualifierId': 154}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;1,0;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,43;;66,3;89,7;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;89,7;66,3;;;;;;;0;0;68;28;Colorado Rapids II;4108;AMC;1,0
2703528439;601;15;2;68;30;1pc6sx2h4rp113ldkbp5d2xas;1;87,3;66,0;2024-07-27T01:31:09.777Z;2024-07-31T10:37:22Z;[{'id': 5118596649, 'qualifierId': 146, 'value': '97.7'}, {'id': 5118595947, 'qualifierId': 64}, {'id': 5118595945, 'qualifierId': 22}, {'id': 5118596639, 'qualifierId': 55, 'value': '600'}, {'id': 5125958739, 'qualifierId': 76}, {'id': 5118596663, 'qualifierId': 233, 'value': '624'}, {'id': 5118596645, 'qualifierId': 103, 'value': '1.3'}, {'id': 5118596647, 'qualifierId': 328}, {'id': 5118596103, 'qualifierId': 20}, {'id': 5118596635, 'qualifierId': 29}, {'id': 5118596637, 'qualifierId': 154}, {'id': 5118596643, 'qualifierId': 102, 'value': '52.3'}, {'id': 5118596651, 'qualifierId': 147, 'value': '52.3'}, {'id': 5118595949, 'qualifierId': 56, 'value': 'Center'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;e8p914erm3l8t24lf3s2cu4gk;Attempt Saved;;;;;;;;;;;;;;;;;;;624,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,3;52,3;;;;;;;;;;;;;;97,7;;1,0;1,0;;;52,3;600,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;97,7;52,3;52,3;1.3;600,0;a4staqjshva5lhcr0dw744nze;0;0;68;30;Colorado Rapids II;4110;MC;1,0
2703528445;624;10;2;68;30;iiolvosiuokkrl5iuoxcjo4p;1;2,2;47,8;2024-07-27T01:31:09.877Z;2024-07-30T11:16:00Z;[{'id': 5125101683, 'qualifierId': 376}, {'id': 5118596195, 'qualifierId': 233, 'value': '601'}, {'id': 5118595989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118595987, 'qualifierId': 182}, {'id': 5118595983, 'qualifierId': 173}, {'id': 5118596167, 'qualifierId': 180}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Save;;;;;;;;;;;;;;;;;;;601,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;68;30;Minnesota United II;4110;GK;1,0
2704711841;817;52;2;68;38;iiolvosiuokkrl5iuoxcjo4p;1;5,2;49,0;2024-07-27T01:31:17.679Z;2024-07-30T11:16:29Z;[{'id': 5125102041, 'qualifierId': 376}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;68;38;Minnesota United II;4118;GK;1,0
2703528489;625;1;2;68;38;iiolvosiuokkrl5iuoxcjo4p;0;2,1;50,3;2024-07-27T01:31:17.774Z;2024-07-27T01:45:10Z;[{'id': 5118626271, 'qualifierId': 212, 'value': '14.5'}, {'id': 5118626273, 'qualifierId': 213, 'value': '5.96'}, {'id': 5118626269, 'qualifierId': 141, 'value': '43.6'}, {'id': 5118626267, 'qualifierId': 140, 'value': '15.2'}, {'id': 5118626265, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118626263, 'qualifierId': 123}, {'id': 5118626299, 'qualifierId': 189}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;5,96;;43,6;15,2;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;15,2;43,6;;;;;;;0;0;68;38;Minnesota United II;4118;GK;1,0
2703528581;626;61;2;68;48;iiolvosiuokkrl5iuoxcjo4p;0;2,2;49,9;2024-07-27T01:31:27.757Z;2024-07-27T01:44:57Z;[{'id': 5118596909, 'qualifierId': 189}, {'id': 5118596725, 'qualifierId': 56, 'value': 'Back'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;68;48;Minnesota United II;4128;GK;1,0
2703528839;606;49;2;68;48;1pc6sx2h4rp113ldkbp5d2xas;1;84,5;64,8;2024-07-27T01:31:28.017Z;2024-07-27T01:32:13Z;[];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;e8p914erm3l8t24lf3s2cu4gk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;68;48;Colorado Rapids II;4128;MC;1,0
2703528651;604;1;2;68;49;1pc6sx2h4rp113ldkbp5d2xas;1;85,5;60,5;2024-07-27T01:31:29.056Z;2024-07-27T01:40:25Z;[{'id': 5118597153, 'qualifierId': 141, 'value': '40.6'}, {'id': 5118597151, 'qualifierId': 140, 'value': '87.6'}, {'id': 5118597157, 'qualifierId': 213, 'value': '4.87'}, {'id': 5118597155, 'qualifierId': 212, 'value': '13.7'}, {'id': 5118597149, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118615233, 'qualifierId': 154}, {'id': 5118615231, 'qualifierId': 210, 'value': '14'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;1,0;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;4,87;;40,6;87,6;13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;87,6;40,6;;;;;;;0;0;68;49;Colorado Rapids II;4129;MC;1,0
2703528657;605;14;2;68;50;1pc6sx2h4rp113ldkbp5d2xas;1;89,8;40,4;2024-07-27T01:31:29.608Z;2024-07-30T11:17:12Z;[{'id': 5118597189, 'qualifierId': 17}, {'id': 5118615259, 'qualifierId': 231, 'value': '48.7'}, {'id': 5118615245, 'qualifierId': 154}, {'id': 5118615247, 'qualifierId': 55, 'value': '604'}, {'id': 5118597659, 'qualifierId': 20}, {'id': 5118615251, 'qualifierId': 102, 'value': '48.4'}, {'id': 5118597187, 'qualifierId': 22}, {'id': 5118615257, 'qualifierId': 230, 'value': '98.5'}, {'id': 5118615255, 'qualifierId': 214}, {'id': 5118615241, 'qualifierId': 29}, {'id': 5118615253, 'qualifierId': 103, 'value': '39.2'}, {'id': 5118615239, 'qualifierId': 74}, {'id': 5118597191, 'qualifierId': 56, 'value': 'Center'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;e8p914erm3l8t24lf3s2cu4gk;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;48,7;;98,5;1,0;39,2;48,4;;;;;;;;;;;;;;;;1,0;;;;;604,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;48,4;39.2;604,0;8hftsf1ff8839jdbe3e6lmm1g;0;0;68;50;Colorado Rapids II;4130;FW;1,0
2703528589;602;13;2;68;53;1pc6sx2h4rp113ldkbp5d2xas;1;83,2;40,6;2024-07-27T01:31:32.809Z;2024-07-31T10:37:56Z;[{'id': 5125959405, 'qualifierId': 108}, {'id': 5118596769, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118608243, 'qualifierId': 20}, {'id': 5118608501, 'qualifierId': 103, 'value': '88.9'}, {'id': 5118608245, 'qualifierId': 17}, {'id': 5125111101, 'qualifierId': 458}, {'id': 5118608491, 'qualifierId': 74}, {'id': 5118608503, 'qualifierId': 230, 'value': '98.6'}, {'id': 5118596765, 'qualifierId': 22}, {'id': 5118608499, 'qualifierId': 102, 'value': '46.6'}, {'id': 5118608505, 'qualifierId': 231, 'value': '48.9'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;e8p914erm3l8t24lf3s2cu4gk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;48,9;;98,6;1,0;88,9;46,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;46,6;88.9;;;0;0;68;53;Colorado Rapids II;4133;MC;1,0
2703528601;603;5;2;68;56;1pc6sx2h4rp113ldkbp5d2xas;0;101,1;43,7;2024-07-27T01:31:35.630Z;2024-07-27T01:33:16Z;[{'id': 5118596843, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118596845, 'qualifierId': 346}, {'id': 5118596851, 'qualifierId': 233, 'value': '627'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;e8p914erm3l8t24lf3s2cu4gk;Out;;;;;;;;;;;;;;;;;;;627,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;68;56;Colorado Rapids II;4136;MC;1,0
2703528593;627;5;2;68;56;iiolvosiuokkrl5iuoxcjo4p;1;-1,1;56,3;2024-07-27T01:31:35.630Z;2024-07-27T01:33:16Z;[{'id': 5118596847, 'qualifierId': 233, 'value': '603'}, {'id': 5118596785, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118596787, 'qualifierId': 346}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Out;;;;;;;;;;;;;;;;;;;603,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;0;0;68;56;Minnesota United II;4136;GK;1,0
2703528869;628;1;2;69;30;iiolvosiuokkrl5iuoxcjo4p;0;5,2;59,3;2024-07-27T01:32:09.870Z;2024-07-27T01:32:13Z;[{'id': 5118598271, 'qualifierId': 140, 'value': '55.1'}, {'id': 5118598281, 'qualifierId': 74}, {'id': 5118598273, 'qualifierId': 141, 'value': '74.6'}, {'id': 5118598269, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118598267, 'qualifierId': 124}, {'id': 5118598277, 'qualifierId': 213, 'value': '0.20'}, {'id': 5118598275, 'qualifierId': 212, 'value': '53.4'}, {'id': 5118598279, 'qualifierId': 1}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,2;;74,6;55,1;53,4;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;55,1;74,6;;;;;;;0;0;69;30;Minnesota United II;4170;GK;1,0
2703528889;607;1;2;69;36;1pc6sx2h4rp113ldkbp5d2xas;0;44,5;29,5;2024-07-27T01:32:15.568Z;2024-07-27T01:32:16Z;[{'id': 5118598381, 'qualifierId': 3}, {'id': 5118598391, 'qualifierId': 213, 'value': '0.99'}, {'id': 5118598383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118598389, 'qualifierId': 212, 'value': '24.5'}, {'id': 5118598387, 'qualifierId': 141, 'value': '59.7'}, {'id': 5118598385, 'qualifierId': 140, 'value': '57.3'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,99;;59,7;57,3;24,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;57,3;59,7;;;;;;;0;0;69;36;Colorado Rapids II;4176;AMC;1,0
2703528897;629;1;2;69;36;iiolvosiuokkrl5iuoxcjo4p;0;43,7;51,3;2024-07-27T01:32:15.886Z;2024-07-27T01:32:17Z;[{'id': 5118598423, 'qualifierId': 1}, {'id': 5118598413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5118598421, 'qualifierId': 213, 'value': '0.01'}, {'id': 5118598411, 'qualifierId': 157}, {'id': 5118598417, 'qualifierId': 141, 'value': '51.8'}, {'id': 5118598415, 'qualifierId': 140, 'value': '72.9'}, {'id': 5118598419, 'qualifierId': 212, 'value': '30.7'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;0,01;;51,8;72,9;30,7;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;72,9;51,8;;;;;;;0;0;69;36;Minnesota United II;4176;DR;1,0
2703528905;608;1;2;69;39;1pc6sx2h4rp113ldkbp5d2xas;1;25,5;39,4;2024-07-27T01:32:18.624Z;2024-07-27T01:32:20Z;[{'id': 5118598455, 'qualifierId': 3}, {'id': 5118598457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5118598461, 'qualifierId': 141, 'value': '44.5'}, {'id': 5118598463, 'qualifierId': 212, 'value': '13.5'}, {'id': 5118598459, 'qualifierId': 140, 'value': '13.1'}, {'id': 5118598465, 'qualifierId': 213, 'value': '2.88'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;e8p914erm3l8t24lf3s2cu4gk;Pass;;;;;;;;;;;2,88;;44,5;13,1;13,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;13,1;44,5;;;;;;;0;0;69;39;Colorado Rapids II;4179;DC;1,0
