id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_Zone;value_LongBall;value_PassEndY;value_Angle;value_KickOff;value_Length;value_PassEndX;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_IntendedTackleTarget;value_DeletedEventType;value_TakeOnSpace;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypePass;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_Chipped;value_Overrun;value_LayOff;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_Blocked;value_GkX;value_GoalmouthZ;value_GkY;value_BoxLeft;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_RightFooted;value_LowLeft;value_BlockedX;value_BlockedY;value_Assisted;value_DefBlock;value_LowGkIntervention;value_KeeperThrow;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_FromCorner;value_LowCentre;value_BoxCentre;value_Collected;value_Stooping;value_Hands;value_NotVisible;value_Head;value_PlayersCaughtOffside;value_Indirect;value_OverArm;value_InSwinger;value_AttemptedTackle;value_Defensive1V1;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FlickOn;value_SwitchOfPlay;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxCentre;value_NotAssisted;value_MediumGkIntervention;value_PullBack;value_OverhitCross;value_GkKickFromHands;value_BoxDeepLeft;value_SixYardBlocked;value_TakeOnOvertake;value_YellowCard;value_AdvantagePlayed;value_RecklessOffence;value_SetPiece;value_High;value_BoxRight;value_OutOfBoxDeepLeft;value_FreeKick;value_Minutes;value_CloseHigh;value_EndType;value_HighGkIntervention;value_Injury;value_InjuredPlayerId;value_Shove/Push;value_TacticalFoul;value_LowRight;value_HighRight;value_Feet;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_BlockedCross;value_SwerveLeft;value_NotRetreating;value_ThroughBall;value_Volley;value_Obstruction;value_Argument;value_HighLeft;value_OtherObstacle;value_NotPastGoalLine;value_FantasyAssistedBy;value_OwnGoal;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Diving;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_TempShotOn;value_Saved;value_Missed;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2717949617;632;7;2;79;48;erwnez7ksfkns4dqmyr1fhbe;1;33,4;4,8;2024-09-06T22:48:53.481Z;2024-09-10T07:29:42Z;[{'id': 5202990635, 'qualifierId': 385}, {'id': 5198092977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198092979, 'qualifierId': 285}, {'id': 5198092975, 'qualifierId': 167}, {'id': 5198092981, 'qualifierId': 233, 'value': '767'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f3qnsnvpm43xj0644j2qikyl0;Tackle;;;;;;;;;;;;;;;;;;767,0;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;48;New York City II;4788;DC;1,0
2717949631;633;5;2;79;49;erwnez7ksfkns4dqmyr1fhbe;0;23,4;-1,3;2024-09-06T22:48:54.544Z;2024-09-06T22:53:34Z;[{'id': 5198093047, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093055, 'qualifierId': 233, 'value': '768'}, {'id': 5198093049, 'qualifierId': 347}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;768,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;49;New York City II;4789;DC;1,0
2717949627;768;5;2;79;49;6ddsx316t3j0z6nolrky9k4r8;1;76,6;101,3;2024-09-06T22:48:54.544Z;2024-09-06T22:53:34Z;[{'id': 5198093029, 'qualifierId': 347}, {'id': 5198093051, 'qualifierId': 233, 'value': '633'}, {'id': 5198093027, 'qualifierId': 56, 'value': 'Left'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Out;;;;;;;;;;;;;;;;;;633,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;79;49;Atlanta United II;4789;AMC;1,0
2717949655;769;1;2;79;59;6ddsx316t3j0z6nolrky9k4r8;1;71,2;100,0;2024-09-06T22:49:04.750Z;2024-09-06T22:49:05Z;[{'id': 5198093195, 'qualifierId': 107}, {'id': 5198093199, 'qualifierId': 140, 'value': '73.3'}, {'id': 5198093203, 'qualifierId': 212, 'value': '8.8'}, {'id': 5198093205, 'qualifierId': 213, 'value': '4.96'}, {'id': 5198093201, 'qualifierId': 141, 'value': '89.1'}, {'id': 5198093197, 'qualifierId': 56, 'value': 'Left'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;89,1;4,96;;8,8;73,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;73,3;89,1;;;;;;;;0;79;59;Atlanta United II;4799;Sub;1,0
2717949659;770;1;2;80;0;6ddsx316t3j0z6nolrky9k4r8;1;73,3;89,1;2024-09-06T22:49:05.871Z;2024-09-06T22:49:07Z;[{'id': 5198093211, 'qualifierId': 140, 'value': '73.0'}, {'id': 5198093215, 'qualifierId': 212, 'value': '5.7'}, {'id': 5198093217, 'qualifierId': 213, 'value': '1.63'}, {'id': 5198093209, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198093213, 'qualifierId': 141, 'value': '97.4'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;97,4;1,63;;5,7;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;73,0;97,4;;;;;;;;0;80;0;Atlanta United II;4800;AMC;1,0
2717949661;771;1;2;80;2;6ddsx316t3j0z6nolrky9k4r8;0;75,2;96,6;2024-09-06T22:49:07.790Z;2024-09-06T22:49:08Z;[{'id': 5198093229, 'qualifierId': 213, 'value': '5.74'}, {'id': 5198093221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5198093225, 'qualifierId': 141, 'value': '88.2'}, {'id': 5198093223, 'qualifierId': 140, 'value': '84.2'}, {'id': 5198093227, 'qualifierId': 212, 'value': '11.0'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;88,2;5,74;;11,0;84,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;84,2;88,2;;;;;;;;0;80;2;Atlanta United II;4802;Sub;1,0
2717949669;634;8;2;80;2;erwnez7ksfkns4dqmyr1fhbe;1;8,6;9,1;2024-09-06T22:49:08.104Z;2024-09-10T07:30:47Z;[{'id': 5198093283, 'qualifierId': 56, 'value': 'Back'}, {'id': 5202991091, 'qualifierId': 383}];d3gmzmf34c6o8vzngnf7ishlg;N. Cobb;;;f3qnsnvpm43xj0644j2qikyl0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;80;2;New York City II;4802;DL;1,0
2717949675;635;1;2;80;3;erwnez7ksfkns4dqmyr1fhbe;0;9,4;7,7;2024-09-06T22:49:08.904Z;2024-09-06T22:50:02Z;[{'id': 5198093309, 'qualifierId': 140, 'value': '45.0'}, {'id': 5198093317, 'qualifierId': 1}, {'id': 5198093313, 'qualifierId': 212, 'value': '41.1'}, {'id': 5198093305, 'qualifierId': 157}, {'id': 5198093307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093315, 'qualifierId': 213, 'value': '0.43'}, {'id': 5198093311, 'qualifierId': 141, 'value': '32.8'}];d3gmzmf34c6o8vzngnf7ishlg;N. Cobb;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;32,8;0,43;;41,1;45,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;45,0;32,8;;;;;;;;0;80;3;New York City II;4803;DL;1,0
2717949699;772;1;2;80;12;6ddsx316t3j0z6nolrky9k4r8;0;64,4;50,1;2024-09-06T22:49:17.502Z;2024-09-06T22:49:19Z;[{'id': 5198093435, 'qualifierId': 141, 'value': '69.8'}, {'id': 5198093431, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198093439, 'qualifierId': 213, 'value': '1.20'}, {'id': 5198093433, 'qualifierId': 140, 'value': '69.3'}, {'id': 5198093437, 'qualifierId': 212, 'value': '14.4'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;69,8;1,2;;14,4;69,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,3;69,8;;;;;;;;0;80;12;Atlanta United II;4812;DC;1,0
2717949833;779;83;2;80;13;6ddsx316t3j0z6nolrky9k4r8;0;65,6;74,0;2024-09-06T22:49:18.678Z;2024-09-10T09:03:41Z;[{'id': 5198094185, 'qualifierId': 399, 'value': 'astn4ytzoaav30ifi17s4dn8'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;80;13;Atlanta United II;4813;MC;1,0
2717949695;636;49;2;80;13;erwnez7ksfkns4dqmyr1fhbe;1;29,9;31,3;2024-09-06T22:49:18.977Z;2024-09-06T22:49:19Z;[];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;80;13;New York City II;4813;MC;1,0
2717949711;637;1;2;80;14;erwnez7ksfkns4dqmyr1fhbe;1;30,0;31,3;2024-09-06T22:49:19.632Z;2024-09-06T22:49:23Z;[{'id': 5198093505, 'qualifierId': 141, 'value': '33.4'}, {'id': 5198093509, 'qualifierId': 213, 'value': '0.16'}, {'id': 5198093501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093507, 'qualifierId': 212, 'value': '8.7'}, {'id': 5198093503, 'qualifierId': 140, 'value': '38.2'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;33,4;0,16;;8,7;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;38,2;33,4;;;;;;;;0;80;14;New York City II;4814;MC;1,0
2717949723;638;1;2;80;18;erwnez7ksfkns4dqmyr1fhbe;1;47,8;31,7;2024-09-06T22:49:23.665Z;2024-09-06T22:49:27Z;[{'id': 5198093573, 'qualifierId': 212, 'value': '19.4'}, {'id': 5198093569, 'qualifierId': 140, 'value': '59.1'}, {'id': 5198093575, 'qualifierId': 213, 'value': '5.37'}, {'id': 5198093571, 'qualifierId': 141, 'value': '9.1'}, {'id': 5198093567, 'qualifierId': 56, 'value': 'Right'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;9,1;5,37;;19,4;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;59,1;9,1;;;;;;;;0;80;18;New York City II;4818;Sub;1,0
2717949745;639;1;2;80;22;erwnez7ksfkns4dqmyr1fhbe;1;68,0;13,9;2024-09-06T22:49:27.601Z;2024-09-06T22:49:33Z;[{'id': 5198093677, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198093683, 'qualifierId': 212, 'value': '42.5'}, {'id': 5198093679, 'qualifierId': 140, 'value': '76.5'}, {'id': 5198093675, 'qualifierId': 196}, {'id': 5198093673, 'qualifierId': 155}, {'id': 5198093687, 'qualifierId': 1}, {'id': 5198093685, 'qualifierId': 213, 'value': '1.36'}, {'id': 5198093681, 'qualifierId': 141, 'value': '75.0'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;1,0;75,0;1,36;;42,5;76,5;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;76,5;75,0;;;;;;;;0;80;22;New York City II;4822;AMR;1,0
2717949753;640;3;2;80;27;erwnez7ksfkns4dqmyr1fhbe;1;77,3;73,0;2024-09-06T22:49:33.312Z;2024-09-10T07:31:40Z;[{'id': 5198093729, 'qualifierId': 233, 'value': '773'}, {'id': 5198093713, 'qualifierId': 286}, {'id': 5202991613, 'qualifierId': 464}, {'id': 5198093711, 'qualifierId': 56, 'value': 'Center'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;f3qnsnvpm43xj0644j2qikyl0;Take On;;;;;;;;;;;;;;;;;;773,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;80;27;New York City II;4827;Sub;1,0
2717949755;773;45;2;80;27;6ddsx316t3j0z6nolrky9k4r8;0;22,7;27,0;2024-09-06T22:49:33.312Z;2024-09-06T22:53:40Z;[{'id': 5198093717, 'qualifierId': 285}, {'id': 5198093715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093733, 'qualifierId': 233, 'value': '640'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Challenge;;;;;;;;;;;;;;;;;;640,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;80;27;Atlanta United II;4827;AMR;1,0
2717949757;641;1;2;80;30;erwnez7ksfkns4dqmyr1fhbe;0;81,1;70,1;2024-09-06T22:49:35.680Z;2024-09-06T22:49:37Z;[{'id': 5198093727, 'qualifierId': 213, 'value': '4.41'}, {'id': 5198093719, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198093741, 'qualifierId': 236}, {'id': 5198093721, 'qualifierId': 140, 'value': '80.2'}, {'id': 5198093747, 'qualifierId': 286}, {'id': 5198093725, 'qualifierId': 212, 'value': '3.2'}, {'id': 5198093723, 'qualifierId': 141, 'value': '65.6'}, {'id': 5198093743, 'qualifierId': 233, 'value': '774'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;65,6;4,41;;3,2;80,2;;774,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;80,2;65,6;;;;;;;;0;80;30;New York City II;4830;Sub;1,0
2717949761;774;74;2;80;30;6ddsx316t3j0z6nolrky9k4r8;1;20,6;30,4;2024-09-06T22:49:35.681Z;2024-09-06T22:53:35Z;[{'id': 5198093739, 'qualifierId': 285}, {'id': 5198093737, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093749, 'qualifierId': 233, 'value': '641'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;f3qnsnvpm43xj0644j2qikyl0;Blocked Pass;;;;;;;;;;;;;;;;;;641,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;80;30;Atlanta United II;4830;MC;1,0
2717949785;776;49;2;80;32;6ddsx316t3j0z6nolrky9k4r8;1;22,9;34,0;2024-09-06T22:49:38.454Z;2024-09-06T22:51:11Z;[];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;80;32;Atlanta United II;4832;AMC;1,0
2717949783;775;1;2;80;33;6ddsx316t3j0z6nolrky9k4r8;1;27,1;32,9;2024-09-06T22:49:38.590Z;2024-09-06T22:52:39Z;[{'id': 5198093847, 'qualifierId': 140, 'value': '22.6'}, {'id': 5198093853, 'qualifierId': 213, 'value': '2.98'}, {'id': 5198093849, 'qualifierId': 141, 'value': '34.0'}, {'id': 5198093851, 'qualifierId': 212, 'value': '4.8'}, {'id': 5198093845, 'qualifierId': 56, 'value': 'Back'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;34,0;2,98;;4,8;22,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;22,6;34,0;;;;;;;;0;80;33;Atlanta United II;4833;AMC;1,0
2717949791;777;1;2;80;35;6ddsx316t3j0z6nolrky9k4r8;1;22,9;34,0;2024-09-06T22:49:40.646Z;2024-09-06T22:51:14Z;[{'id': 5198093881, 'qualifierId': 141, 'value': '22.6'}, {'id': 5198093885, 'qualifierId': 213, 'value': '5.79'}, {'id': 5198093879, 'qualifierId': 140, 'value': '36.8'}, {'id': 5198093883, 'qualifierId': 212, 'value': '16.5'}, {'id': 5198093877, 'qualifierId': 56, 'value': 'Back'}];2676930j149yvanqev61emh62;J. Rozhansky;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;22,6;5,79;;16,5;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,8;22,6;;;;;;;;0;80;35;Atlanta United II;4835;MC;1,0
2717949795;778;4;2;80;37;6ddsx316t3j0z6nolrky9k4r8;1;38,4;23,4;2024-09-06T22:49:42.950Z;2024-09-10T07:32:29Z;[{'id': 5198093929, 'qualifierId': 233, 'value': '642'}, {'id': 5198093901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198093899, 'qualifierId': 13}, {'id': 5198093907, 'qualifierId': 286}, {'id': 5202991963, 'qualifierId': 294}, {'id': 5198093903, 'qualifierId': 152}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;f3qnsnvpm43xj0644j2qikyl0;Foul;;;;;;;;;;;;;;;;;;642,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;80;37;Atlanta United II;4837;AMR;1,0
2717949793;642;4;2;80;37;erwnez7ksfkns4dqmyr1fhbe;0;61,6;76,6;2024-09-06T22:49:42.951Z;2024-09-10T07:32:26Z;[{'id': 5198093915, 'qualifierId': 13}, {'id': 5198093925, 'qualifierId': 285}, {'id': 5198093917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5198093921, 'qualifierId': 152}, {'id': 5198093957, 'qualifierId': 233, 'value': '778'}, {'id': 5202991957, 'qualifierId': 294}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;f3qnsnvpm43xj0644j2qikyl0;Foul;;;;;;;;;;;;;;;;;;778,0;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;80;37;New York City II;4837;Sub;1,0
2717949875;780;1;2;81;2;6ddsx316t3j0z6nolrky9k4r8;1;36,5;27,5;2024-09-06T22:50:08.207Z;2024-09-06T22:50:12Z;[{'id': 5198094363, 'qualifierId': 152}, {'id': 5198094371, 'qualifierId': 212, 'value': '21.2'}, {'id': 5198094365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198094373, 'qualifierId': 213, 'value': '1.81'}, {'id': 5198094361, 'qualifierId': 5}, {'id': 5198094369, 'qualifierId': 141, 'value': '57.8'}, {'id': 5198094367, 'qualifierId': 140, 'value': '31.8'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;57,8;1,81;;21,2;31,8;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;31,8;57,8;;;;;;;;0;81;2;Atlanta United II;4862;DL;1,0
2717949897;781;1;2;81;6;6ddsx316t3j0z6nolrky9k4r8;1;28,8;54,3;2024-09-06T22:50:12.350Z;2024-09-06T22:50:20Z;[{'id': 5198094511, 'qualifierId': 212, 'value': '21.6'}, {'id': 5198094507, 'qualifierId': 140, 'value': '30.6'}, {'id': 5198094505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5198094513, 'qualifierId': 213, 'value': '4.80'}, {'id': 5198094509, 'qualifierId': 141, 'value': '22.7'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;f3qnsnvpm43xj0644j2qikyl0;Pass;;;;;;;;;;;;22,7;4,8;;21,6;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;30,6;22,7;;;;;;;;0;81;6;Atlanta United II;4866;DC;1,0
