id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_TeamKit;value_Resume;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_FlickOn;value_TouchTypeControl;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedPass;value_OutOfPlay;value_Defensive1V1;value_TakeOnSpace;value_ShirtPull/Holding;value_TakeOnOvertake;value_TouchTypeClearance;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_SwerveLeft;value_OutOfBoxCentre;value_NotAssisted;value_FreeKick;value_BlockedY;value_GoalmouthZ;value_BlockedX;value_RightFooted;value_LowCentre;value_GoalmouthY;value_Diving;value_Hands;value_ParriedSafe;value_LowGkIntervention;value_Right;value_Left;value_CornerNotTaken;value_Cross;value_OutSwinger;value_CornerTaken;value_HighGkIntervention;value_LeftFooted;value_HighClaim;value_KeeperThrow;value_OverArm;value_LeadingToGoal;value_RegularPlay;value_Assist;value_IntentionalAssist;value_Assisted;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkX;value_RelatedError1Id;value_Volley;value_GkY;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_BoxCentre;value_FirstTouch;value_InSwinger;value_Head;value_Unchallenged;value_Straight;value_DrivenCross;value_NotVisible;value_Shove/Push;value_BlockedCross;value_Handball;value_OtherObstacle;value_BallHitsReferee;value_Blocked;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_IndividualPlay;value_Deflection;value_LowRight;value_Collected;value_ThrowInSetPiece;value_SixYardBlocked;value_InjuredPlayerId;value_Injury;value_Overrun;value_RecklessOffence;value_SwitchOfPlay;value_OverhitCross;value_PullBack;value_LowLeft;value_BoxLeft;value_Minutes;value_High;value_EndType;value_CloseLeft;value_SavedOffLine;value_LastLine;value_SmallBoxRight;value_Feet;value_Stooping;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_Scored;value_FastBreak;value_FromCorner;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_MediumGkIntervention;value_OtherBodyPart;value_ParriedDanger;value_HighRight;value_HitWoodwork;value_HitRightPost;value_TempShotOn;value_AerialFoul;value_TimeWasting;value_MisHit;value_SetPiece;value_GkHoof;value_HighCentre;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663300537;827;61;2;76;57;c7c4wwva2u1vb3rr7rwava044;0;49,5;18,0;2024-03-24T22:40:32.325Z;2024-03-24T22:40:32Z;[{'id': 4899497483, 'qualifierId': 56, 'value': 'Back'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;btn4yv7vq02d43eueyko1nwno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;76;57;New York RB II;4617;Sub;1,0
2663300553;681;1;2;76;58;4g68p0t2f5jzhzfr67i2rj1ex;1;56,7;84,2;2024-03-24T22:40:33.341Z;2024-03-24T22:40:36Z;[{'id': 4899497579, 'qualifierId': 141, 'value': '73.9'}, {'id': 4899497583, 'qualifierId': 213, 'value': '4.88'}, {'id': 4899497569, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899497575, 'qualifierId': 140, 'value': '57.8'}, {'id': 4899497581, 'qualifierId': 212, 'value': '7.1'}];afqry84j23xgkhqryrontj190;I. Kasule;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;7,1;57,8;;4,88;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;57,8;73,9;;;;;;;;0;76;58;Inter Miami II;4618;ML;1,0
2663300559;682;1;2;77;1;4g68p0t2f5jzhzfr67i2rj1ex;0;57,8;73,8;2024-03-24T22:40:36.301Z;2024-03-24T22:40:38Z;[{'id': 4899497589, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899497591, 'qualifierId': 140, 'value': '88.5'}, {'id': 4899497595, 'qualifierId': 212, 'value': '33.0'}, {'id': 4899497593, 'qualifierId': 141, 'value': '84.2'}, {'id': 4899497597, 'qualifierId': 213, 'value': '0.22'}, {'id': 4899497599, 'qualifierId': 1}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;33,0;88,5;;0,22;84,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;88,5;84,2;;;;;;;;0;77;1;Inter Miami II;4621;MC;1,0
2663300571;828;12;2;77;2;c7c4wwva2u1vb3rr7rwava044;1;9,1;16,8;2024-03-24T22:40:36.869Z;2024-03-24T23:19:43Z;[{'id': 4899497645, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899497649, 'qualifierId': 141, 'value': '0.0'}, {'id': 4899497653, 'qualifierId': 213, 'value': '5.20'}, {'id': 4899497659, 'qualifierId': 167}, {'id': 4899497651, 'qualifierId': 212, 'value': '14.4'}, {'id': 4899497647, 'qualifierId': 140, 'value': '15.6'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Clearance;;;;;;;;;;;14,4;15,6;;5,2;0,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;15,6;0,0;;;;;;;;0;77;2;New York RB II;4622;DL;1,0
2663300577;683;5;2;77;4;4g68p0t2f5jzhzfr67i2rj1ex;1;84,6;101,4;2024-03-24T22:40:38.765Z;2024-03-24T22:40:41Z;[{'id': 4899497671, 'qualifierId': 347}, {'id': 4899497669, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899497673, 'qualifierId': 233, 'value': '829'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;btn4yv7vq02d43eueyko1nwno;Out;;;;;;;;;;;;;;;;;;;829,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;4;Inter Miami II;4624;MC;1,0
2663300573;829;5;2;77;4;c7c4wwva2u1vb3rr7rwava044;0;15,4;-1,4;2024-03-24T22:40:38.765Z;2024-03-24T23:23:14Z;[{'id': 4899497657, 'qualifierId': 347}, {'id': 4899497695, 'qualifierId': 233, 'value': '683'}, {'id': 4899497655, 'qualifierId': 56, 'value': 'Back'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Out;;;;;;;;;;;;;;;;;;;683,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;4;New York RB II;4624;DL;1,0
2663300651;684;1;2;77;30;4g68p0t2f5jzhzfr67i2rj1ex;1;79,4;100,0;2024-03-24T22:41:04.606Z;2024-03-24T22:41:08Z;[{'id': 4899498101, 'qualifierId': 107}, {'id': 4899498107, 'qualifierId': 141, 'value': '74.8'}, {'id': 4899498113, 'qualifierId': 1}, {'id': 4899498111, 'qualifierId': 213, 'value': '5.36'}, {'id': 4899498105, 'qualifierId': 140, 'value': '92.7'}, {'id': 4899498103, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498109, 'qualifierId': 212, 'value': '23.1'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;23,1;92,7;;5,36;74,8;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;92,7;74,8;;;;;;;;0;77;30;Inter Miami II;4650;DC;1,0
2663300657;686;50;2;77;33;4g68p0t2f5jzhzfr67i2rj1ex;1;92,0;75,2;2024-03-24T22:41:08.101Z;2024-03-24T22:41:10Z;[{'id': 4899498139, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498167, 'qualifierId': 233, 'value': '830'}, {'id': 4899498141, 'qualifierId': 286}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Dispossessed;;;;;;;;;;;;;;;;;;;830,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;33;Inter Miami II;4653;FW;1,0
2663300661;830;7;2;77;33;c7c4wwva2u1vb3rr7rwava044;1;8,0;24,8;2024-03-24T22:41:08.102Z;2024-03-29T22:37:03Z;[{'id': 4899498151, 'qualifierId': 233, 'value': '686'}, {'id': 4899498149, 'qualifierId': 285}, {'id': 4899498147, 'qualifierId': 56, 'value': 'Back'}, {'id': 4905169649, 'qualifierId': 383}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Tackle;;;;;;;;;;;;;;;;;;1,0;686,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;33;New York RB II;4653;MC;1,0
2663300653;685;43;2;77;33;4g68p0t2f5jzhzfr67i2rj1ex;1;0,0;0,0;2024-03-24T22:41:08.110Z;2024-03-24T22:41:10Z;[{'id': 4899498193, 'qualifierId': 144, 'value': '61'}, {'id': 4899498117, 'qualifierId': 56, 'value': 'Center'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Deleted event;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;33;Inter Miami II;4653;FW;1,0
2663300663;831;49;2;77;34;c7c4wwva2u1vb3rr7rwava044;1;8,0;18,2;2024-03-24T22:41:08.966Z;2024-03-24T22:41:09Z;[];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;34;New York RB II;4654;MC;1,0
2663300671;832;1;2;77;35;c7c4wwva2u1vb3rr7rwava044;0;8,1;9,7;2024-03-24T22:41:10.230Z;2024-03-24T22:41:11Z;[{'id': 4899498197, 'qualifierId': 157}, {'id': 4899498201, 'qualifierId': 140, 'value': '29.8'}, {'id': 4899498205, 'qualifierId': 212, 'value': '24.1'}, {'id': 4899498199, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899498203, 'qualifierId': 141, 'value': '21.2'}, {'id': 4899498207, 'qualifierId': 213, 'value': '0.33'}, {'id': 4899498209, 'qualifierId': 1}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;24,1;29,8;;0,33;21,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;29,8;21,2;;;;;;;;0;77;35;New York RB II;4655;MC;1,0
2663300679;687;61;2;77;38;4g68p0t2f5jzhzfr67i2rj1ex;1;70,1;75,6;2024-03-24T22:41:13.311Z;2024-03-24T22:41:13Z;[{'id': 4899498251, 'qualifierId': 56, 'value': 'Center'}];a79oz5xhvq7gz2k2j20sa02dw;R. Donkor;;;btn4yv7vq02d43eueyko1nwno;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;38;Inter Miami II;4658;MC;1,0
2663300685;688;44;2;77;40;4g68p0t2f5jzhzfr67i2rj1ex;1;71,2;44,6;2024-03-24T22:41:15.102Z;2024-03-24T22:41:16Z;[{'id': 4899498273, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498275, 'qualifierId': 286}, {'id': 4899498297, 'qualifierId': 233, 'value': '833'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;;833,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;40;Inter Miami II;4660;MR;1,0
2663300687;833;44;2;77;40;c7c4wwva2u1vb3rr7rwava044;0;28,8;55,4;2024-03-24T22:41:15.103Z;2024-03-24T22:41:17Z;[{'id': 4899498277, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899498315, 'qualifierId': 233, 'value': '688'}, {'id': 4899498279, 'qualifierId': 285}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;btn4yv7vq02d43eueyko1nwno;Aerial;;;;;;;;;;;;;;;;;;1,0;688,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;40;New York RB II;4660;Sub;1,0
2663300689;689;1;2;77;41;4g68p0t2f5jzhzfr67i2rj1ex;1;71,6;41,6;2024-03-24T22:41:15.470Z;2024-03-24T22:41:16Z;[{'id': 4899498307, 'qualifierId': 141, 'value': '38.3'}, {'id': 4899498301, 'qualifierId': 3}, {'id': 4899498303, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498309, 'qualifierId': 212, 'value': '9.2'}, {'id': 4899498311, 'qualifierId': 213, 'value': '6.04'}, {'id': 4899498305, 'qualifierId': 140, 'value': '80.1'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;9,2;80,1;;6,04;38,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;80,1;38,3;;;;;;;;0;77;41;Inter Miami II;4661;MR;1,0
2663300691;690;1;2;77;41;4g68p0t2f5jzhzfr67i2rj1ex;0;80,4;38,3;2024-03-24T22:41:16.238Z;2024-03-24T22:41:17Z;[{'id': 4899498323, 'qualifierId': 141, 'value': '45.2'}, {'id': 4899498327, 'qualifierId': 213, 'value': '0.75'}, {'id': 4899498325, 'qualifierId': 212, 'value': '6.9'}, {'id': 4899498319, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498321, 'qualifierId': 140, 'value': '85.2'}];7ak1pv4uqkfa5cxsnthsjvfca;R. Mitchell;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;6,9;85,2;;0,75;45,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;85,2;45,2;;;;;;;;0;77;41;Inter Miami II;4661;FW;1,0
2663300695;834;43;2;77;42;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-03-24T22:41:16.998Z;2024-03-24T22:41:51Z;[{'id': 4899498819, 'qualifierId': 144, 'value': '3'}, {'id': 4899498347, 'qualifierId': 285, 'value': '0'}, {'id': 4899498345, 'qualifierId': 56, 'value': 'Back'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Deleted event;;;;;;;;;;;;;;;;;;0,0;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;42;New York RB II;4662;DL;1,0
2663300715;835;12;2;77;43;c7c4wwva2u1vb3rr7rwava044;1;10,7;40,9;2024-03-24T22:41:18.118Z;2024-03-24T22:41:24Z;[{'id': 4899498465, 'qualifierId': 212, 'value': '39.7'}, {'id': 4899498461, 'qualifierId': 140, 'value': '48.2'}, {'id': 4899498459, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899498467, 'qualifierId': 213, 'value': '0.13'}, {'id': 4899498463, 'qualifierId': 141, 'value': '48.5'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;btn4yv7vq02d43eueyko1nwno;Clearance;;;;;;;;;;;39,7;48,2;;0,13;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;48,2;48,5;;;;;;;;0;77;43;New York RB II;4663;DL;1,0
2663300709;691;1;2;77;46;4g68p0t2f5jzhzfr67i2rj1ex;0;55,4;48,2;2024-03-24T22:41:20.590Z;2024-03-24T22:41:22Z;[{'id': 4899498429, 'qualifierId': 212, 'value': '18.4'}, {'id': 4899498431, 'qualifierId': 213, 'value': '0.29'}, {'id': 4899498423, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899498425, 'qualifierId': 140, 'value': '72.2'}, {'id': 4899498427, 'qualifierId': 141, 'value': '56.0'}, {'id': 4899498421, 'qualifierId': 3}];e23u0x31okggroh6dkoqx5fdg;D. Alexandre;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;18,4;72,2;;0,29;56,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;72,2;56,0;;;;;;;;0;77;46;Inter Miami II;4666;Sub;1,0
2663300717;836;49;2;77;49;c7c4wwva2u1vb3rr7rwava044;1;32,5;43,6;2024-03-24T22:41:24.311Z;2024-03-24T22:41:24Z;[];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;77;49;New York RB II;4669;MC;1,0
2663300721;837;1;2;77;50;c7c4wwva2u1vb3rr7rwava044;1;32,8;44,5;2024-03-24T22:41:24.518Z;2024-03-24T22:41:25Z;[{'id': 4899498477, 'qualifierId': 141, 'value': '47.5'}, {'id': 4899498475, 'qualifierId': 140, 'value': '36.6'}, {'id': 4899498481, 'qualifierId': 213, 'value': '0.47'}, {'id': 4899498473, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899498479, 'qualifierId': 212, 'value': '4.5'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;4,5;36,6;;0,47;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;36,6;47,5;;;;;;;;0;77;50;New York RB II;4670;MC;1,0
2663300719;692;83;2;77;50;4g68p0t2f5jzhzfr67i2rj1ex;0;71,2;54,2;2024-03-24T22:41:25.006Z;2024-03-24T22:50:20Z;[{'id': 4899506779, 'qualifierId': 399, 'value': 'cjjvy22j5q0piz5omn2tf18us'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;btn4yv7vq02d43eueyko1nwno;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;50;Inter Miami II;4670;MR;1,0
2663300725;838;1;2;77;51;c7c4wwva2u1vb3rr7rwava044;0;37,2;49,3;2024-03-24T22:41:25.638Z;2024-03-24T22:41:26Z;[{'id': 4899498499, 'qualifierId': 140, 'value': '36.7'}, {'id': 4899498501, 'qualifierId': 141, 'value': '34.6'}, {'id': 4899498497, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899498505, 'qualifierId': 213, 'value': '4.66'}, {'id': 4899498503, 'qualifierId': 212, 'value': '10.0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;btn4yv7vq02d43eueyko1nwno;Pass;;;;;;;;;;;10,0;36,7;;4,66;34,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;36,7;34,6;;;;;;;;0;77;51;New York RB II;4671;MC;1,0
2663300729;693;49;2;77;53;4g68p0t2f5jzhzfr67i2rj1ex;1;68,0;73,6;2024-03-24T22:41:27.920Z;2024-03-24T22:41:28Z;[];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;btn4yv7vq02d43eueyko1nwno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;77;53;Inter Miami II;4673;DC;1,0
