id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_PlayerPosition;value_TeamFormation;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_Captain;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_ShirtPull/Holding;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_LongBall;value_BlockedPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Cross;value_Chipped;value_AttemptedTackle;value_Head;value_Assist;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_IndividualPlay;value_Assisted;value_OutOfBoxCentre;value_LeftFooted;value_BlockedY;value_LowCentre;value_GoalmouthZ;value_Standing;value_Collected;value_Hands;value_KeeperThrow;value_NextEventGoalKick;value_High;value_GoalKick;value_Launch;value_HeadPass;value_Shove/Push;value_Handball;value_SwitchOfPlay;value_OverArm;value_LayOff;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Left;value_Right;value_CornerTaken;value_Straight;value_RightFooted;value_HighCentre;value_Reaching;value_InSwinger;value_IntentionalAssist;value_BoxCentre;value_GkY;value_FirstTouch;value_CloseLeft;value_GkX;value_OverhitCross;value_Dissent;value_Overrun;value_BlockedCross;value_HighClaim;value_GkKickFromHands;value_BoxRight;value_LowRight;value_Minutes;value_EndType;value_BoxLeft;value_HighLeft;value_FlickOn;value_LowLeft;value_Blocked;value_DefBlock;value_OutSwinger;value_BoxDeepLeft;value_Low;value_35Centre;value_BigChance;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_ThroughBall;value_InjuredPlayerId;value_Injury;value_CloseRight;value_FromCorner;value_Feet;value_Stooping;value_ParriedSafe;value_SmallBoxCentre;value_NotAssisted;value_Sliding;value_HitLeftPost;value_GoalShotGameClock;value_GoalShotTimestamp;value_HitWoodwork;value_GkHoof;value_AerialFoul;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2731990149;577;49;2;73;51;c7c4wwva2u1vb3rr7rwava044;1;14,0;60,2;2024-10-06T18:40:15.887Z;2024-10-06T18:40:16Z;[];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;jsfono2kxucpdz0mkzlx3cb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;73;51;Carolina Core;4431;DL;1,0
2731990171;578;1;2;73;52;c7c4wwva2u1vb3rr7rwava044;1;14,0;60,2;2024-10-06T18:40:16.211Z;2024-10-06T18:40:17Z;[{'id': 5274792147, 'qualifierId': 212, 'value': '13.6'}, {'id': 5274792149, 'qualifierId': 213, 'value': '6.21'}, {'id': 5274792145, 'qualifierId': 141, 'value': '58.7'}, {'id': 5274792141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274792143, 'qualifierId': 140, 'value': '26.9'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;58,7;13,6;6,21;26,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,9;58,7;;;;;;;0;0;73;52;Carolina Core;4432;DL;1,0
2731990289;579;1;2;73;55;c7c4wwva2u1vb3rr7rwava044;1;24,8;59,7;2024-10-06T18:40:19.487Z;2024-10-06T18:40:22Z;[{'id': 5274792771, 'qualifierId': 140, 'value': '41.7'}, {'id': 5274792769, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274792773, 'qualifierId': 141, 'value': '74.8'}, {'id': 5274792777, 'qualifierId': 213, 'value': '0.52'}, {'id': 5274792775, 'qualifierId': 212, 'value': '20.5'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;74,8;20,5;0,52;41,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,7;74,8;;;;;;;0;0;73;55;Carolina Core;4435;MC;1,0
2731990375;580;1;2;73;58;c7c4wwva2u1vb3rr7rwava044;1;38,1;66,6;2024-10-06T18:40:22.846Z;2024-10-06T18:40:27Z;[{'id': 5274793223, 'qualifierId': 141, 'value': '24.9'}, {'id': 5274793221, 'qualifierId': 140, 'value': '38.1'}, {'id': 5274793219, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274793227, 'qualifierId': 213, 'value': '4.71'}, {'id': 5274793225, 'qualifierId': 212, 'value': '28.4'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;24,9;28,4;4,71;38,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;38,1;24,9;;;;;;;0;0;73;58;Carolina Core;4438;FW;1,0
2731990437;581;1;2;74;2;c7c4wwva2u1vb3rr7rwava044;1;38,6;19,8;2024-10-06T18:40:27.183Z;2024-10-06T18:40:30Z;[{'id': 5274793581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274793585, 'qualifierId': 141, 'value': '33.9'}, {'id': 5274793587, 'qualifierId': 212, 'value': '16.2'}, {'id': 5274793589, 'qualifierId': 213, 'value': '2.51'}, {'id': 5274793583, 'qualifierId': 140, 'value': '26.2'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;33,9;16,2;2,51;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;26,2;33,9;;;;;;;0;0;74;2;Carolina Core;4442;DR;1,0
2731990517;582;1;2;74;6;c7c4wwva2u1vb3rr7rwava044;1;27,4;41,0;2024-10-06T18:40:30.207Z;2024-10-06T18:40:33Z;[{'id': 5274794015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274794023, 'qualifierId': 213, 'value': '0.93'}, {'id': 5274794017, 'qualifierId': 140, 'value': '34.7'}, {'id': 5274794019, 'qualifierId': 141, 'value': '56.1'}, {'id': 5274794021, 'qualifierId': 212, 'value': '12.8'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;56,1;12,8;0,93;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;34,7;56,1;;;;;;;0;0;74;6;Carolina Core;4446;DL;1,0
2731990603;583;1;2;74;9;c7c4wwva2u1vb3rr7rwava044;1;38,1;62,0;2024-10-06T18:40:33.503Z;2024-10-06T18:40:37Z;[{'id': 5274794473, 'qualifierId': 212, 'value': '23.9'}, {'id': 5274794469, 'qualifierId': 140, 'value': '39.8'}, {'id': 5274794467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274794475, 'qualifierId': 213, 'value': '1.50'}, {'id': 5274794471, 'qualifierId': 141, 'value': '97.1'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;97,1;23,9;1,5;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,8;97,1;;;;;;;0;0;74;9;Carolina Core;4449;MC;1,0
2731990643;584;1;2;74;13;c7c4wwva2u1vb3rr7rwava044;1;39,7;93,2;2024-10-06T18:40:37.311Z;2024-10-06T18:41:47Z;[{'id': 5274794705, 'qualifierId': 140, 'value': '62.5'}, {'id': 5274794707, 'qualifierId': 141, 'value': '70.0'}, {'id': 5274794709, 'qualifierId': 212, 'value': '28.7'}, {'id': 5274794711, 'qualifierId': 213, 'value': '5.70'}, {'id': 5274803197, 'qualifierId': 210, 'value': '15'}, {'id': 5274794703, 'qualifierId': 56, 'value': 'Center'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;1,0;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;70,0;28,7;5,7;62,5;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;62,5;70,0;;;;;;;0;0;74;13;Carolina Core;4453;DC;1,0
2731990671;585;43;2;74;14;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-10-06T18:40:39.103Z;2024-10-06T18:40:46Z;[{'id': 5274795555, 'qualifierId': 144, 'value': '7'}, {'id': 5274794877, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274794879, 'qualifierId': 285, 'value': '0'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;jsfono2kxucpdz0mkzlx3cb8;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;74;14;Carolina Core;4454;DC;1,0
2731990707;586;3;2;74;16;c7c4wwva2u1vb3rr7rwava044;1;72,1;56,0;2024-10-06T18:40:40.943Z;2024-10-06T19:04:35Z;[{'id': 5274795125, 'qualifierId': 233, 'value': '679'}, {'id': 5274795059, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274795061, 'qualifierId': 286}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;jsfono2kxucpdz0mkzlx3cb8;Take On;;;;;;;;;;;;;;;;;1,0;679,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;74;16;Carolina Core;4456;Sub;1,0
2731990675;679;45;2;74;16;2nnef9tr9g7m2s6n873qif95g;0;27,9;44,0;2024-10-06T18:40:40.943Z;2024-10-06T19:04:36Z;[{'id': 5274794897, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274794899, 'qualifierId': 285}, {'id': 5274795141, 'qualifierId': 233, 'value': '586'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;jsfono2kxucpdz0mkzlx3cb8;Challenge;;;;;;;;;;;;;;;;;;586,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;16;Inter Miami II;4456;DC;1,0
2731990711;587;15;2;74;18;c7c4wwva2u1vb3rr7rwava044;1;80,8;51,3;2024-10-06T18:40:42.767Z;2024-10-06T18:42:23Z;[{'id': 5274795085, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274803321, 'qualifierId': 230, 'value': '98.8'}, {'id': 5274803349, 'qualifierId': 233, 'value': '680'}, {'id': 5274803295, 'qualifierId': 29}, {'id': 5274803301, 'qualifierId': 102, 'value': '49.4'}, {'id': 5274803293, 'qualifierId': 78}, {'id': 5274795083, 'qualifierId': 18}, {'id': 5274803315, 'qualifierId': 147, 'value': '52.2'}, {'id': 5274803305, 'qualifierId': 215}, {'id': 5274803311, 'qualifierId': 146, 'value': '80.7'}, {'id': 5274803297, 'qualifierId': 55, 'value': '584'}, {'id': 5274803325, 'qualifierId': 231, 'value': '50'}, {'id': 5274795081, 'qualifierId': 22}, {'id': 5274802489, 'qualifierId': 20}, {'id': 5274803303, 'qualifierId': 103, 'value': '19'}, {'id': 5274802495, 'qualifierId': 82}];8l4bqb8gtyzqpx3pti200phqs;Y. Cohen;;;jsfono2kxucpdz0mkzlx3cb8;Attempt Saved;;;;;;;;;;;;;;;;;;680,0;;;;;;;;;;;;;;;;;49,4;584,0;80,7;1,0;1,0;1,0;1,0;;52,2;1,0;19,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;50,0;;;98,8;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;80,7;52,2;49,4;19;584,0;9hxomhr5g6zy05ei4z4lhrklw;0;0;74;18;Carolina Core;4458;Sub;1,0
2731990731;680;10;2;74;18;2nnef9tr9g7m2s6n873qif95g;1;19,3;47,8;2024-10-06T18:40:42.867Z;2024-10-06T18:41:48Z;[{'id': 5274795217, 'qualifierId': 94}, {'id': 5274795221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274803385, 'qualifierId': 233, 'value': '587'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;jsfono2kxucpdz0mkzlx3cb8;Save;;;;;;;;;;;;;;;;;;587,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;18;Inter Miami II;4458;DC;1,0
2731990817;681;12;2;74;20;2nnef9tr9g7m2s6n873qif95g;1;18,7;52,2;2024-10-06T18:40:45.037Z;2024-10-06T18:40:47Z;[{'id': 5274795659, 'qualifierId': 213, 'value': '0.64'}, {'id': 5274795651, 'qualifierId': 140, 'value': '25.7'}, {'id': 5274795655, 'qualifierId': 212, 'value': '9.1'}, {'id': 5274795649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274795653, 'qualifierId': 141, 'value': '60.2'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;jsfono2kxucpdz0mkzlx3cb8;Clearance;;;;;;;;;;60,2;9,1;0,64;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;25,7;60,2;;;;;;;0;0;74;20;Inter Miami II;4460;DC;1,0
2731990819;682;49;2;74;23;2nnef9tr9g7m2s6n873qif95g;1;26,6;60,2;2024-10-06T18:40:47.397Z;2024-10-06T18:40:47Z;[];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;jsfono2kxucpdz0mkzlx3cb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;23;Inter Miami II;4463;DMC;1,0
2731990847;683;1;2;74;23;2nnef9tr9g7m2s6n873qif95g;1;26,8;61,2;2024-10-06T18:40:47.827Z;2024-10-06T18:40:49Z;[{'id': 5274795885, 'qualifierId': 213, 'value': '2.40'}, {'id': 5274795877, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274795881, 'qualifierId': 141, 'value': '69.6'}, {'id': 5274795879, 'qualifierId': 140, 'value': '20.9'}, {'id': 5274795883, 'qualifierId': 212, 'value': '8.4'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;69,6;8,4;2,4;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;20,9;69,6;;;;;;;0;0;74;23;Inter Miami II;4463;DMC;1,0
2731990873;684;1;2;74;25;2nnef9tr9g7m2s6n873qif95g;1;25,3;74,8;2024-10-06T18:40:49.227Z;2024-10-06T18:40:50Z;[{'id': 5274796051, 'qualifierId': 213, 'value': '3.75'}, {'id': 5274796043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274796045, 'qualifierId': 140, 'value': '19.1'}, {'id': 5274796047, 'qualifierId': 141, 'value': '68.2'}, {'id': 5274796049, 'qualifierId': 212, 'value': '7.9'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;68,2;7,9;3,75;19,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;19,1;68,2;;;;;;;0;0;74;25;Inter Miami II;4465;DML;1,0
2731990915;685;1;2;74;26;2nnef9tr9g7m2s6n873qif95g;1;18,3;71,4;2024-10-06T18:40:50.497Z;2024-10-06T18:40:52Z;[{'id': 5274796277, 'qualifierId': 213, 'value': '0.67'}, {'id': 5274796261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274796269, 'qualifierId': 141, 'value': '77.3'}, {'id': 5274796273, 'qualifierId': 212, 'value': '6.4'}, {'id': 5274796265, 'qualifierId': 140, 'value': '23.1'}];1y1nw8t5bj1r6dqie0v1i189g;Juan Pablo Rodríguez;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;77,3;6,4;0,67;23,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;23,1;77,3;;;;;;;0;0;74;26;Inter Miami II;4466;DC;1,0
2731990953;588;45;2;74;28;c7c4wwva2u1vb3rr7rwava044;0;74,8;17,2;2024-10-06T18:40:52.708Z;2024-10-06T19:04:37Z;[{'id': 5274796453, 'qualifierId': 286}, {'id': 5274796451, 'qualifierId': 56, 'value': 'Right'}, {'id': 5274796497, 'qualifierId': 233, 'value': '686'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;jsfono2kxucpdz0mkzlx3cb8;Challenge;;;;;;;;;;;;;;;;;1,0;686,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;74;28;Carolina Core;4468;FWR;1,0
2731990943;686;3;2;74;28;2nnef9tr9g7m2s6n873qif95g;1;25,2;82,8;2024-10-06T18:40:52.708Z;2024-10-06T19:04:36Z;[{'id': 5274796469, 'qualifierId': 233, 'value': '588'}, {'id': 5274796423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274796425, 'qualifierId': 285}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;jsfono2kxucpdz0mkzlx3cb8;Take On;;;;;;;;;;;;;;;;;;588,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;28;Inter Miami II;4468;DML;1,0
2731990989;687;1;2;74;29;2nnef9tr9g7m2s6n873qif95g;1;36,8;80,8;2024-10-06T18:40:54.068Z;2024-10-06T18:40:56Z;[{'id': 5274796633, 'qualifierId': 141, 'value': '72.7'}, {'id': 5274796629, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274796631, 'qualifierId': 140, 'value': '48.5'}, {'id': 5274796637, 'qualifierId': 213, 'value': '5.86'}, {'id': 5274796635, 'qualifierId': 212, 'value': '13.5'}];5zhvp39a530j8j03lsrtk8bv8;C. Gregoire;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;72,7;13,5;5,86;48,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;48,5;72,7;;;;;;;0;0;74;29;Inter Miami II;4469;DML;1,0
2731991235;688;1;2;74;31;2nnef9tr9g7m2s6n873qif95g;1;48,6;73,0;2024-10-06T18:40:56.098Z;2024-10-06T18:41:07Z;[{'id': 5274798105, 'qualifierId': 213, 'value': '0.16'}, {'id': 5274798107, 'qualifierId': 1}, {'id': 5274798095, 'qualifierId': 56, 'value': 'Left'}, {'id': 5274798103, 'qualifierId': 212, 'value': '40.5'}, {'id': 5274798099, 'qualifierId': 141, 'value': '82.3'}, {'id': 5274798097, 'qualifierId': 140, 'value': '86.7'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;82,3;40,5;0,16;86,7;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;86,7;82,3;;;;;;;0;0;74;31;Inter Miami II;4471;FW;1,0
2731991253;689;1;2;74;43;2nnef9tr9g7m2s6n873qif95g;0;97,4;74,7;2024-10-06T18:41:07.518Z;2024-10-06T18:41:08Z;[{'id': 5274798229, 'qualifierId': 140, 'value': '96.7'}, {'id': 5274798225, 'qualifierId': 155}, {'id': 5274798231, 'qualifierId': 141, 'value': '71.7'}, {'id': 5274798223, 'qualifierId': 2}, {'id': 5274798233, 'qualifierId': 212, 'value': '2.2'}, {'id': 5274798311, 'qualifierId': 286}, {'id': 5274798227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274798305, 'qualifierId': 233, 'value': '589'}, {'id': 5274798303, 'qualifierId': 236}, {'id': 5274798235, 'qualifierId': 213, 'value': '4.37'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;jsfono2kxucpdz0mkzlx3cb8;Pass;;;;;;;;;;71,7;2,2;4,37;96,7;;;;1,0;589,0;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;96,7;71,7;;;;;;;0;0;74;43;Inter Miami II;4483;AMC;1,0
2731991257;589;12;2;74;43;c7c4wwva2u1vb3rr7rwava044;1;3,9;25,6;2024-10-06T18:41:07.618Z;2024-10-06T18:41:08Z;[{'id': 5274798259, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274798257, 'qualifierId': 185}, {'id': 5274798337, 'qualifierId': 233, 'value': '689'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;jsfono2kxucpdz0mkzlx3cb8;Clearance;;;;;;;;;;;;;;;;;;689,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;74;43;Carolina Core;4483;DC;1,0
2731991273;590;6;2;74;44;c7c4wwva2u1vb3rr7rwava044;0;1,8;26,8;2024-10-06T18:41:08.837Z;2024-10-06T18:41:14Z;[{'id': 5274798393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5274798767, 'qualifierId': 233, 'value': '690'}, {'id': 5274798395, 'qualifierId': 73}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;jsfono2kxucpdz0mkzlx3cb8;Corner Awarded;;;;;;;;;;;;;;;;;;690,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;74;44;Carolina Core;4484;DC;1,0
2731991293;690;6;2;74;44;2nnef9tr9g7m2s6n873qif95g;1;98,2;73,2;2024-10-06T18:41:08.837Z;2024-10-06T19:01:26Z;[{'id': 5274798675, 'qualifierId': 56, 'value': 'Center'}, {'id': 5274798735, 'qualifierId': 233, 'value': '590'}, {'id': 5274798677, 'qualifierId': 73}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;jsfono2kxucpdz0mkzlx3cb8;Corner Awarded;;;;;;;;;;;;;;;;;;590,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;74;44;Inter Miami II;4484;AMC;1,0
