id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Captain;value_TeamFormation;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Zone;value_Chipped;value_LongBall;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_DeletedEventType;value_TouchTypeControl;value_RightFooted;value_Cross;value_InSwinger;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LayOff;value_BlockedPass;value_OutOfPlay;value_Head;value_HeadPass;value_LeftFooted;value_OutSwinger;value_Left;value_CornerTaken;value_AttemptedTackle;value_TakeOnSpace;value_TouchTypeClearance;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_Straight;value_IntentionalAssist;value_DrivenCross;value_Assist;value_RegularPlay;value_GoalmouthZ;value_GkX;value_BoxCentre;value_GkY;value_Assisted;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HighCentre;value_RelatedEventId;value_GoalShotTimestamp;value_FirstTouch;value_GoalmouthY;value_GkXTimeOfGoal;value_Strong;value_LowLeft;value_NotAssisted;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_LowRight;value_Standing;value_Fumble;value_Hands;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_HighRight;value_Volley;value_High;value_SetPiece;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BigChance;value_LowCentre;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Defensive1V1;value_Collected;value_BlockedCross;value_Right;value_HighClaim;value_Overrun;value_FromCorner;value_YellowCard;value_TacticalFoul;value_Launch;value_Shove/Push;value_NotRetreating;value_CloseRight;value_Diving;value_ThrowInSetPiece;value_Feet;value_ParriedSafe;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FlickOn;value_OverhitCross;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistType;value_IncorrectOutOfPlayDecision;value_CloseLeft;value_NotPastGoalLine;value_RecklessOffence;value_FastBreak;value_Stooping;value_Dissent;value_OutOfBoxDeepLeft;value_SmallBoxRight;value_SixYardBlocked;value_PullBack;value_GkKickFromHands;value_DangerousPlay;value_HighLeft;value_SmallBoxLeft;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721163561;123;1;1;0;13;erwnez7ksfkns4dqmyr1fhbe;1;27,9;90,6;2024-09-15T19:06:39.163Z;2024-09-15T19:18:23Z;[{'id': 5215570185, 'qualifierId': 141, 'value': '89.9'}, {'id': 5215570187, 'qualifierId': 212, 'value': '9.4'}, {'id': 5215570189, 'qualifierId': 213, 'value': '3.19'}, {'id': 5215570183, 'qualifierId': 140, 'value': '19.0'}, {'id': 5215570181, 'qualifierId': 56, 'value': 'Back'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;19,0;89,9;3,19;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;19,0;89,9;;;;;;;;0;0;13;Huntsville City;13;FWL;1,0
2722476185;729;45;1;0;13;4gymgvqmve0m2vh89v84tt3x0;0;81,3;10,1;2024-09-15T19:06:39.680Z;2024-09-19T07:12:51Z;[{'id': 5222854751, 'qualifierId': 56, 'value': 'Right'}, {'id': 5222854757, 'qualifierId': 233, 'value': '839'}, {'id': 5222854755, 'qualifierId': 286}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Challenge;;;;;;;;;;;;;;;;;;;;;839,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;0;13;Atlanta United II;13;DR;1,0
2722476183;839;3;1;0;13;erwnez7ksfkns4dqmyr1fhbe;1;18,7;89,9;2024-09-15T19:06:39.680Z;2024-09-19T11:51:59Z;[{'id': 5222987971, 'qualifierId': 233, 'value': '729'}, {'id': 5222854743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5222854749, 'qualifierId': 465}, {'id': 5222854747, 'qualifierId': 285}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;5eiwin6m1ptykc4p4mdkzt3o;Take On;;;;;;;;;;;;;;;;;;;;;729,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;13;Huntsville City;13;DC;1,0
2721163811;124;1;1;0;15;erwnez7ksfkns4dqmyr1fhbe;1;18,2;88,4;2024-09-15T19:06:41.316Z;2024-09-19T07:12:21Z;[{'id': 5215571615, 'qualifierId': 213, 'value': '0.25'}, {'id': 5215571607, 'qualifierId': 141, 'value': '92.3'}, {'id': 5215571605, 'qualifierId': 140, 'value': '27.9'}, {'id': 5215571611, 'qualifierId': 212, 'value': '10.5'}, {'id': 5215571603, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;27,9;92,3;0,25;;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,9;92,3;;;;;;;;0;0;15;Huntsville City;15;DC;1,0
2721150447;5;4;1;0;18;erwnez7ksfkns4dqmyr1fhbe;1;33,2;91,0;2024-09-15T19:06:44.773Z;2024-09-15T19:18:52Z;[{'id': 5215507421, 'qualifierId': 233, 'value': '7'}, {'id': 5215501579, 'qualifierId': 285}, {'id': 5215501555, 'qualifierId': 13}, {'id': 5215501565, 'qualifierId': 152}, {'id': 5215572513, 'qualifierId': 295}, {'id': 5215501559, 'qualifierId': 56, 'value': 'Back'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;7,0;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;0;18;Huntsville City;18;FWL;1,0
2721150343;7;4;1;0;18;4gymgvqmve0m2vh89v84tt3x0;0;66,8;9,0;2024-09-15T19:06:44.774Z;2024-09-15T21:14:31Z;[{'id': 5215507503, 'qualifierId': 233, 'value': '5'}, {'id': 5215500989, 'qualifierId': 152}, {'id': 5216023737, 'qualifierId': 295}, {'id': 5215500985, 'qualifierId': 13}, {'id': 5215500987, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215507507, 'qualifierId': 286}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;5eiwin6m1ptykc4p4mdkzt3o;Foul;;;;;;;;;;;;;;;;;;;;;5,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;0;18;Atlanta United II;18;MR;1,0
2721193819;391;1;1;0;22;erwnez7ksfkns4dqmyr1fhbe;1;22,0;89,4;2024-09-15T19:06:47.897Z;2024-09-15T19:56:46Z;[{'id': 5215742223, 'qualifierId': 141, 'value': '91.7'}, {'id': 5215742221, 'qualifierId': 140, 'value': '32.3'}, {'id': 5215742215, 'qualifierId': 5}, {'id': 5215742217, 'qualifierId': 152}, {'id': 5215742227, 'qualifierId': 213, 'value': '0.14'}, {'id': 5215742225, 'qualifierId': 212, 'value': '10.9'}, {'id': 5215742219, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;32,3;91,7;0,14;;10,9;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,3;91,7;;;;;;;;0;0;22;Huntsville City;22;DC;1,0
2721194071;392;1;1;0;26;erwnez7ksfkns4dqmyr1fhbe;1;34,6;87,8;2024-09-15T19:06:51.897Z;2024-09-15T19:57:19Z;[{'id': 5215743497, 'qualifierId': 141, 'value': '69.0'}, {'id': 5215743495, 'qualifierId': 140, 'value': '21.2'}, {'id': 5215743499, 'qualifierId': 212, 'value': '19.0'}, {'id': 5215743501, 'qualifierId': 213, 'value': '3.88'}, {'id': 5215743493, 'qualifierId': 56, 'value': 'Back'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;21,2;69,0;3,88;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;21,2;69,0;;;;;;;;0;0;26;Huntsville City;26;FWL;1,0
2721194397;393;1;1;0;29;erwnez7ksfkns4dqmyr1fhbe;1;22,9;67,3;2024-09-15T19:06:54.897Z;2024-09-15T19:58:00Z;[{'id': 5215745211, 'qualifierId': 212, 'value': '21.0'}, {'id': 5215745213, 'qualifierId': 213, 'value': '4.67'}, {'id': 5215745207, 'qualifierId': 140, 'value': '22.1'}, {'id': 5215745205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215745209, 'qualifierId': 141, 'value': '36.4'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;22,1;36,4;4,67;;21,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,1;36,4;;;;;;;;0;0;29;Huntsville City;29;DC;1,0
2721150615;6;43;1;0;31;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-15T19:06:57.578Z;2024-09-15T19:57:27Z;[{'id': 5215743837, 'qualifierId': 144, 'value': '1'}, {'id': 5215502333, 'qualifierId': 141, 'value': '43.1'}, {'id': 5215502331, 'qualifierId': 140, 'value': '22.9'}, {'id': 5215502329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215502337, 'qualifierId': 213, 'value': '4.64'}, {'id': 5215502335, 'qualifierId': 212, 'value': '29.6'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;5eiwin6m1ptykc4p4mdkzt3o;Deleted event;;;;;;;;;;22,9;43,1;4,64;;29,6;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,9;43,1;;;;;;;;0;0;31;Huntsville City;31;FWL;1,0
2721194407;394;1;1;0;32;erwnez7ksfkns4dqmyr1fhbe;1;23,7;36,7;2024-09-15T19:06:57.897Z;2024-09-15T19:58:01Z;[{'id': 5215745263, 'qualifierId': 140, 'value': '23.5'}, {'id': 5215745261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215745265, 'qualifierId': 141, 'value': '65.2'}, {'id': 5215745267, 'qualifierId': 212, 'value': '19.4'}, {'id': 5215745269, 'qualifierId': 213, 'value': '1.58'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;23,5;65,2;1,58;;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;23,5;65,2;;;;;;;;0;0;32;Huntsville City;32;DL;1,0
2721150659;7;43;1;0;34;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-15T19:07:00.106Z;2024-09-15T19:57:38Z;[{'id': 5215744323, 'qualifierId': 144, 'value': '1'}, {'id': 5215502569, 'qualifierId': 141, 'value': '62.7'}, {'id': 5215502565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215502567, 'qualifierId': 140, 'value': '23.5'}, {'id': 5215502571, 'qualifierId': 212, 'value': '18.4'}, {'id': 5215502573, 'qualifierId': 213, 'value': '1.58'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Deleted event;;;;;;;;;;23,5;62,7;1,58;;18,4;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;23,5;62,7;;;;;;;;0;0;34;Huntsville City;34;DL;1,0
2721194579;395;1;1;0;35;erwnez7ksfkns4dqmyr1fhbe;1;23,7;65,2;2024-09-15T19:07:00.897Z;2024-09-15T19:58:24Z;[{'id': 5215746169, 'qualifierId': 140, 'value': '24.4'}, {'id': 5215746173, 'qualifierId': 212, 'value': '18.1'}, {'id': 5215746171, 'qualifierId': 141, 'value': '38.6'}, {'id': 5215746175, 'qualifierId': 213, 'value': '4.75'}, {'id': 5215746167, 'qualifierId': 56, 'value': 'Back'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;24,4;38,6;4,75;;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;24,4;38,6;;;;;;;;0;0;35;Huntsville City;35;DC;1,0
2721150731;8;43;1;0;36;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-15T19:07:02.355Z;2024-09-15T19:57:47Z;[{'id': 5215503021, 'qualifierId': 212, 'value': '19.1'}, {'id': 5215503023, 'qualifierId': 213, 'value': '4.72'}, {'id': 5215503015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215503017, 'qualifierId': 140, 'value': '22.9'}, {'id': 5215744773, 'qualifierId': 144, 'value': '1'}, {'id': 5215503019, 'qualifierId': 141, 'value': '37.3'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;5eiwin6m1ptykc4p4mdkzt3o;Deleted event;;;;;;;;;;22,9;37,3;4,72;;19,1;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,9;37,3;;;;;;;;0;0;36;Huntsville City;36;DC;1,0
2721194673;396;1;1;0;37;erwnez7ksfkns4dqmyr1fhbe;1;24,3;37,6;2024-09-15T19:07:02.897Z;2024-09-15T19:58:37Z;[{'id': 5215746723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215746731, 'qualifierId': 213, 'value': '5.01'}, {'id': 5215746725, 'qualifierId': 140, 'value': '30.0'}, {'id': 5215746727, 'qualifierId': 141, 'value': '9.1'}, {'id': 5215746729, 'qualifierId': 212, 'value': '20.3'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;30,0;9,1;5,01;;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,0;9,1;;;;;;;;0;0;37;Huntsville City;37;DL;1,0
2721150761;9;1;1;0;41;erwnez7ksfkns4dqmyr1fhbe;1;20,7;15,2;2024-09-15T19:07:07.179Z;2024-09-15T19:58:37Z;[{'id': 5215503199, 'qualifierId': 140, 'value': '36.0'}, {'id': 5215503205, 'qualifierId': 213, 'value': '5.82'}, {'id': 5215503197, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215503203, 'qualifierId': 212, 'value': '18.0'}, {'id': 5215503201, 'qualifierId': 141, 'value': '3.4'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;36,0;3,4;5,82;;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;36,0;3,4;;;;;;;;0;0;41;Huntsville City;41;DR;1,0
2721150921;10;1;1;0;42;erwnez7ksfkns4dqmyr1fhbe;1;36,0;3,4;2024-09-15T19:07:08.586Z;2024-09-15T19:07:16Z;[{'id': 5215503941, 'qualifierId': 212, 'value': '21.3'}, {'id': 5215503943, 'qualifierId': 213, 'value': '0.02'}, {'id': 5215503939, 'qualifierId': 141, 'value': '4.0'}, {'id': 5215503935, 'qualifierId': 56, 'value': 'Right'}, {'id': 5215503937, 'qualifierId': 140, 'value': '56.3'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;56,3;4,0;0,02;;21,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;56,3;4,0;;;;;;;;0;0;42;Huntsville City;42;FWR;1,0
2721151063;11;1;1;0;44;erwnez7ksfkns4dqmyr1fhbe;1;40,3;7,2;2024-09-15T19:07:10.305Z;2024-09-15T19:59:05Z;[{'id': 5215504659, 'qualifierId': 141, 'value': '15.0'}, {'id': 5215504663, 'qualifierId': 213, 'value': '2.11'}, {'id': 5215504657, 'qualifierId': 140, 'value': '37.3'}, {'id': 5215504661, 'qualifierId': 212, 'value': '6.2'}, {'id': 5215504655, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;37,3;15,0;2,11;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;37,3;15,0;;;;;;;;0;0;44;Huntsville City;44;MC;1,0
2721194977;397;1;1;0;45;erwnez7ksfkns4dqmyr1fhbe;1;42,4;12,8;2024-09-15T19:07:10.897Z;2024-09-15T19:59:20Z;[{'id': 5215748443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215748451, 'qualifierId': 213, 'value': '3.99'}, {'id': 5215748449, 'qualifierId': 212, 'value': '7.6'}, {'id': 5215748447, 'qualifierId': 141, 'value': '4.4'}, {'id': 5215748445, 'qualifierId': 140, 'value': '37.6'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;37,6;4,4;3,99;;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;37,6;4,4;;;;;;;;0;0;45;Huntsville City;45;MC;1,0
2721195097;398;1;1;0;50;erwnez7ksfkns4dqmyr1fhbe;1;38,7;9,4;2024-09-15T19:07:15.897Z;2024-09-15T19:59:37Z;[{'id': 5215749125, 'qualifierId': 141, 'value': '60.3'}, {'id': 5215749127, 'qualifierId': 212, 'value': '37.2'}, {'id': 5215749129, 'qualifierId': 213, 'value': '1.95'}, {'id': 5215749131, 'qualifierId': 1}, {'id': 5215749123, 'qualifierId': 140, 'value': '25.6'}, {'id': 5215749121, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;25,6;60,3;1,95;;37,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,6;60,3;;;;;;;;0;0;50;Huntsville City;50;MC;1,0
2721151191;12;1;1;0;57;erwnez7ksfkns4dqmyr1fhbe;1;31,0;64,2;2024-09-15T19:07:23.404Z;2024-09-19T07:15:43Z;[{'id': 5222856059, 'qualifierId': 155}, {'id': 5215505251, 'qualifierId': 1}, {'id': 5215505241, 'qualifierId': 140, 'value': '72.5'}, {'id': 5215505243, 'qualifierId': 141, 'value': '85.6'}, {'id': 5215505239, 'qualifierId': 56, 'value': 'Left'}, {'id': 5215505247, 'qualifierId': 213, 'value': '0.32'}, {'id': 5215505245, 'qualifierId': 212, 'value': '45.9'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;5eiwin6m1ptykc4p4mdkzt3o;Pass;;;;;;;;;;72,5;85,6;0,32;;45,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;72,5;85,6;;;;;;;;0;0;57;Huntsville City;57;DC;1,0
2721151195;13;50;1;1;1;erwnez7ksfkns4dqmyr1fhbe;1;82,9;88,0;2024-09-15T19:07:27.639Z;2024-09-15T19:54:25Z;[{'id': 5215505313, 'qualifierId': 233, 'value': '8'}, {'id': 5215505275, 'qualifierId': 286}, {'id': 5215505273, 'qualifierId': 56, 'value': 'Left'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;5eiwin6m1ptykc4p4mdkzt3o;Dispossessed;;;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;1;1;Huntsville City;61;DC;1,0
2721151181;8;7;1;1;1;4gymgvqmve0m2vh89v84tt3x0;0;17,1;12,0;2024-09-15T19:07:27.640Z;2024-09-19T07:15:49Z;[{'id': 5215505175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5215505179, 'qualifierId': 285}, {'id': 5222856119, 'qualifierId': 383}, {'id': 5215505307, 'qualifierId': 233, 'value': '13'}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;5eiwin6m1ptykc4p4mdkzt3o;Tackle;;;;;;;;;;;;;;;;;;;;;13,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;1;1;Atlanta United II;61;DR;1,0
