id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Captain;value_TeamFormation;value_JerseyNumber;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndY;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_HeadPass;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Shove/Push;value_Offensive;value_Defensive;value_FreeKickTaken;value_Assist;value_LowCentre;value_BlockedX;value_RelatedEventId;value_GoalmouthZ;value_RightFooted;value_BlockedY;value_OutOfBoxCentre;value_RegularPlay;value_GoalmouthY;value_Assisted;value_IndividualPlay;value_Collected;value_Stooping;value_Hands;value_OverArm;value_KeeperThrow;value_NextEventThrowIn;value_ThrowIn;value_AttemptedTackle;value_YellowCard;value_TacticalFoul;value_IntentionalAssist;value_Chipped;value_Cross;value_BoxCentre;value_Head;value_FirstTouch;value_HighCentre;value_SetPiece;value_Standing;value_BlockedPass;value_BlockedCross;value_IntendedTackleTarget;value_DeletedEventType;value_SwitchOfPlay;value_BigChance;value_GoalShotTimestamp;value_SmallBoxCentre;value_LowLeft;value_GoalShotGameClock;value_GkY;value_GkX;value_OutOfPlay;value_BoxRight;value_ParriedDanger;value_Diving;value_NotVisible;value_FairPlay;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_Blocked;value_HitBar;value_OutOfBoxDeepRight;value_HitWoodwork;value_LeftFooted;value_DefBlock;value_TempBlocked;value_SmallBoxLeft;value_InSwinger;value_Handball;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_High;value_FreeKick;value_SwerveLeft;value_NotAssisted;value_PlayersCaughtOffside;value_Indirect;value_Deflection;value_Injury;value_InjuredPlayerId;value_LowRight;value_ParriedSafe;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Minutes;value_ThroughBall;value_FastBreak;value_EndType;value_Tactical;value_RecklessOffence;value_ShirtPull/Holding;value_HighLeft;value_OverhitCross;value_Overrun;value_BoxLeft;value_NotPastGoalLine;value_TempShotOn;value_PullBack;value_Volley;value_CloseLeft;value_BoxDeepRight;value_TempMissed;value_Feet;value_Sliding;value_HighClaim;value_GkKickFromHands;value_OutSwinger;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2707758923;730;74;2;69;52;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,6;25,0;2024-08-11T01:49:32.445Z;2024-08-11T02:25:16Z;[{'id': 5141982279, 'qualifierId': 285}, {'id': 5141982277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141982333, 'qualifierId': 233, 'value': '569'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;eljv81fqo5qn12un1aa4at7o4;Blocked Pass;;;;;;;;;;;;;;;;;;;569,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;69;52;Sporting KC II;4192;FWR;1,0
2707758931;731;49;2;69;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,3;26,2;2024-08-11T01:49:36.305Z;2024-08-11T01:49:36Z;[];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;eljv81fqo5qn12un1aa4at7o4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;69;56;Sporting KC II;4196;FWR;1,0
2707758941;732;1;2;69;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,3;26,2;2024-08-11T01:49:36.368Z;2024-08-11T01:49:37Z;[{'id': 5141982383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141982387, 'qualifierId': 141, 'value': '32.5'}, {'id': 5141982389, 'qualifierId': 212, 'value': '4.4'}, {'id': 5141982391, 'qualifierId': 213, 'value': '1.38'}, {'id': 5141982385, 'qualifierId': 140, 'value': '36.1'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,38;4,4;32,5;;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,1;32,5;;;;;;;0;0;69;56;Sporting KC II;4196;FWR;1,0
2707758953;733;1;2;69;57;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,1;32,5;2024-08-11T01:49:37.360Z;2024-08-11T01:49:38Z;[{'id': 5141982443, 'qualifierId': 212, 'value': '3.5'}, {'id': 5141982441, 'qualifierId': 141, 'value': '27.3'}, {'id': 5141982439, 'qualifierId': 140, 'value': '36.1'}, {'id': 5141982445, 'qualifierId': 213, 'value': '4.71'}, {'id': 5141982437, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,71;3,5;27,3;;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,1;27,3;;;;;;;0;0;69;57;Sporting KC II;4197;MC;1,0
2707758965;734;1;2;69;59;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,4;33,7;2024-08-11T01:49:38.848Z;2024-08-11T01:49:40Z;[{'id': 5141982503, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141982507, 'qualifierId': 141, 'value': '56.7'}, {'id': 5141982509, 'qualifierId': 212, 'value': '15.8'}, {'id': 5141982505, 'qualifierId': 140, 'value': '33.4'}, {'id': 5141982511, 'qualifierId': 213, 'value': '1.70'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,7;15,8;56,7;;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,4;56,7;;;;;;;0;0;69;59;Sporting KC II;4199;FWR;1,0
2707758979;735;1;2;70;1;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,3;63,7;2024-08-11T01:49:40.608Z;2024-08-11T01:49:43Z;[{'id': 5141982619, 'qualifierId': 213, 'value': '0.86'}, {'id': 5141982617, 'qualifierId': 212, 'value': '28.8'}, {'id': 5141982613, 'qualifierId': 140, 'value': '54.2'}, {'id': 5141982615, 'qualifierId': 141, 'value': '95.7'}, {'id': 5141982611, 'qualifierId': 56, 'value': 'Left'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,86;28,8;95,7;;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,2;95,7;;;;;;;0;0;70;1;Sporting KC II;4201;Sub;1,0
2707759041;736;1;2;70;3;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,2;95,7;2024-08-11T01:49:42.864Z;2024-08-11T01:49:49Z;[{'id': 5141982895, 'qualifierId': 212, 'value': '6.4'}, {'id': 5141982891, 'qualifierId': 140, 'value': '48.4'}, {'id': 5141982889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141982893, 'qualifierId': 141, 'value': '92.6'}, {'id': 5141982897, 'qualifierId': 213, 'value': '3.47'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;3,47;6,4;92,6;;48,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;48,4;92,6;;;;;;;0;0;70;3;Sporting KC II;4203;DML;1,0
2707759065;737;1;2;70;10;99l7fsj6ykgbyqcb9zqqu9dgq;1;62,6;83,9;2024-08-11T01:49:49.711Z;2024-08-11T01:49:52Z;[{'id': 5141983025, 'qualifierId': 140, 'value': '64.0'}, {'id': 5141983031, 'qualifierId': 213, 'value': '1.41'}, {'id': 5141983023, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141983027, 'qualifierId': 141, 'value': '96.9'}, {'id': 5141983029, 'qualifierId': 212, 'value': '9.0'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,41;9,0;96,9;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;64,0;96,9;;;;;;;0;0;70;10;Sporting KC II;4210;Sub;1,0
2707759081;738;1;2;70;12;99l7fsj6ykgbyqcb9zqqu9dgq;1;62,8;96,3;2024-08-11T01:49:52.031Z;2024-08-11T01:49:54Z;[{'id': 5141983107, 'qualifierId': 212, 'value': '7.4'}, {'id': 5141983103, 'qualifierId': 140, 'value': '60.3'}, {'id': 5141983101, 'qualifierId': 56, 'value': 'Left'}, {'id': 5141983105, 'qualifierId': 141, 'value': '86.2'}, {'id': 5141983109, 'qualifierId': 213, 'value': '4.35'}];3risld5mac5ns2rrv6namc2l0;A. Zanne;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,35;7,4;86,2;;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;60,3;86,2;;;;;;;0;0;70;12;Sporting KC II;4212;DML;1,0
2707759097;739;1;2;70;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;58,9;85,7;2024-08-11T01:49:54.064Z;2024-08-11T01:49:56Z;[{'id': 5141983183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141983187, 'qualifierId': 141, 'value': '78.8'}, {'id': 5141983185, 'qualifierId': 140, 'value': '63.9'}, {'id': 5141983191, 'qualifierId': 213, 'value': '5.55'}, {'id': 5141983189, 'qualifierId': 212, 'value': '7.0'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,55;7,0;78,8;;63,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;63,9;78,8;;;;;;;0;0;70;14;Sporting KC II;4214;Sub;1,0
2707759131;740;1;2;70;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;64,4;70,9;2024-08-11T01:49:56.800Z;2024-08-11T01:50:01Z;[{'id': 5141983347, 'qualifierId': 212, 'value': '32.3'}, {'id': 5141983351, 'qualifierId': 1}, {'id': 5141983343, 'qualifierId': 140, 'value': '60.1'}, {'id': 5141983349, 'qualifierId': 213, 'value': '4.57'}, {'id': 5141983341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141983345, 'qualifierId': 141, 'value': '23.9'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,57;32,3;23,9;;60,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;60,1;23,9;;;;;;;0;0;70;17;Sporting KC II;4217;MC;1,0
2707759155;741;1;2;70;21;99l7fsj6ykgbyqcb9zqqu9dgq;1;56,7;26,8;2024-08-11T01:50:01.535Z;2024-08-11T01:50:04Z;[{'id': 5141983461, 'qualifierId': 140, 'value': '46.5'}, {'id': 5141983465, 'qualifierId': 212, 'value': '11.7'}, {'id': 5141983463, 'qualifierId': 141, 'value': '33.7'}, {'id': 5141983467, 'qualifierId': 213, 'value': '2.73'}, {'id': 5141983459, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,73;11,7;33,7;;46,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,5;33,7;;;;;;;0;0;70;21;Sporting KC II;4221;DMR;1,0
2707759175;742;1;2;70;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;44,3;35,5;2024-08-11T01:50:04.495Z;2024-08-11T01:50:08Z;[{'id': 5141983577, 'qualifierId': 212, 'value': '22.0'}, {'id': 5141983573, 'qualifierId': 140, 'value': '43.1'}, {'id': 5141983571, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141983575, 'qualifierId': 141, 'value': '67.8'}, {'id': 5141983579, 'qualifierId': 213, 'value': '1.63'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,63;22,0;67,8;;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;43,1;67,8;;;;;;;0;0;70;24;Sporting KC II;4224;DC;1,0
2707759187;743;1;2;70;28;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,1;67,8;2024-08-11T01:50:08.159Z;2024-08-11T01:50:09Z;[{'id': 5141983623, 'qualifierId': 140, 'value': '54.3'}, {'id': 5141983627, 'qualifierId': 212, 'value': '11.8'}, {'id': 5141983621, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141983629, 'qualifierId': 213, 'value': '0.05'}, {'id': 5141983625, 'qualifierId': 141, 'value': '68.7'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,05;11,8;68,7;;54,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,3;68,7;;;;;;;0;0;70;28;Sporting KC II;4228;Sub;1,0
2707759197;744;1;2;70;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,3;68,7;2024-08-11T01:50:09.664Z;2024-08-11T01:50:10Z;[{'id': 5141983691, 'qualifierId': 213, 'value': '3.32'}, {'id': 5141983677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141983681, 'qualifierId': 140, 'value': '48.2'}, {'id': 5141983683, 'qualifierId': 141, 'value': '67.0'}, {'id': 5141983687, 'qualifierId': 212, 'value': '6.5'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;3,32;6,5;67,0;;48,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;48,2;67,0;;;;;;;0;0;70;30;Sporting KC II;4230;Sub;1,0
2707759207;745;1;2;70;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;48,2;67,0;2024-08-11T01:50:10.447Z;2024-08-11T01:50:11Z;[{'id': 5141983725, 'qualifierId': 212, 'value': '6.2'}, {'id': 5141983721, 'qualifierId': 140, 'value': '54.1'}, {'id': 5141983719, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141983727, 'qualifierId': 213, 'value': '0.05'}, {'id': 5141983723, 'qualifierId': 141, 'value': '67.5'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;0,05;6,2;67,5;;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,1;67,5;;;;;;;0;0;70;30;Sporting KC II;4230;MC;1,0
2707759211;746;1;2;70;31;99l7fsj6ykgbyqcb9zqqu9dgq;0;54,1;67,5;2024-08-11T01:50:11.439Z;2024-08-11T01:50:12Z;[{'id': 5141983735, 'qualifierId': 56, 'value': 'Center'}, {'id': 5141983795, 'qualifierId': 236}, {'id': 5141983751, 'qualifierId': 213, 'value': '5.71'}, {'id': 5141983741, 'qualifierId': 141, 'value': '67.2'}, {'id': 5141983801, 'qualifierId': 286}, {'id': 5141983737, 'qualifierId': 140, 'value': '54.4'}, {'id': 5141983797, 'qualifierId': 233, 'value': '570'}, {'id': 5141983745, 'qualifierId': 212, 'value': '0.4'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,71;0,4;67,2;;54,4;;;;570,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;54,4;67,2;;;;;;;0;0;70;31;Sporting KC II;4231;Sub;1,0
2707759219;570;74;2;70;31;7fbej4xwoq4imaf5l39304m37;1;37,4;32,2;2024-08-11T01:50:11.440Z;2024-08-11T02:25:16Z;[{'id': 5141983825, 'qualifierId': 233, 'value': '746'}, {'id': 5141983787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141983789, 'qualifierId': 285}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;eljv81fqo5qn12un1aa4at7o4;Blocked Pass;;;;;;;;;;;;;;;;;;;746,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;70;31;North Texas;4231;DL;1,0
2707759233;747;1;2;70;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,9;64,3;2024-08-11T01:50:12.975Z;2024-08-11T01:50:14Z;[{'id': 5141983887, 'qualifierId': 140, 'value': '36.9'}, {'id': 5141983893, 'qualifierId': 213, 'value': '4.31'}, {'id': 5141983889, 'qualifierId': 141, 'value': '39.2'}, {'id': 5141983891, 'qualifierId': 212, 'value': '18.6'}, {'id': 5141983885, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;4,31;18,6;39,2;;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;36,9;39,2;;;;;;;0;0;70;33;Sporting KC II;4233;MC;1,0
2707759259;748;1;2;70;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,9;34,2;2024-08-11T01:50:14.687Z;2024-08-11T01:50:17Z;[{'id': 5141983999, 'qualifierId': 140, 'value': '53.0'}, {'id': 5141984001, 'qualifierId': 141, 'value': '6.1'}, {'id': 5141983997, 'qualifierId': 56, 'value': 'Right'}, {'id': 5141984005, 'qualifierId': 213, 'value': '5.47'}, {'id': 5141984003, 'qualifierId': 212, 'value': '26.2'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,47;26,2;6,1;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;53,0;6,1;;;;;;;0;0;70;35;Sporting KC II;4235;DC;1,0
2707759283;749;1;2;70;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;53,0;6,1;2024-08-11T01:50:17.360Z;2024-08-11T01:50:21Z;[{'id': 5141984113, 'qualifierId': 140, 'value': '38.0'}, {'id': 5141984117, 'qualifierId': 141, 'value': '27.3'}, {'id': 5141984125, 'qualifierId': 213, 'value': '2.40'}, {'id': 5141984111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141984121, 'qualifierId': 212, 'value': '21.4'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,4;21,4;27,3;;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;38,0;27,3;;;;;;;0;0;70;37;Sporting KC II;4237;DMR;1,0
2707759307;750;1;2;70;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;36,5;30,9;2024-08-11T01:50:21.199Z;2024-08-11T01:50:23Z;[{'id': 5141984217, 'qualifierId': 140, 'value': '31.1'}, {'id': 5141984223, 'qualifierId': 213, 'value': '2.03'}, {'id': 5141984219, 'qualifierId': 141, 'value': '47.6'}, {'id': 5141984221, 'qualifierId': 212, 'value': '12.7'}, {'id': 5141984215, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;2,03;12,7;47,6;;31,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,1;47,6;;;;;;;0;0;70;41;Sporting KC II;4241;DC;1,0
2707759339;751;1;2;70;43;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,9;50,6;2024-08-11T01:50:23.055Z;2024-08-11T01:50:26Z;[{'id': 5141984359, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141984363, 'qualifierId': 141, 'value': '75.1'}, {'id': 5141984367, 'qualifierId': 213, 'value': '1.32'}, {'id': 5141984365, 'qualifierId': 212, 'value': '17.2'}, {'id': 5141984361, 'qualifierId': 140, 'value': '34.0'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,32;17,2;75,1;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;34,0;75,1;;;;;;;0;0;70;43;Sporting KC II;4243;GK;1,0
2707759359;752;1;2;70;46;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,0;77,0;2024-08-11T01:50:26.207Z;2024-08-11T01:50:28Z;[{'id': 5141984471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141984473, 'qualifierId': 140, 'value': '46.9'}, {'id': 5141984477, 'qualifierId': 212, 'value': '16.3'}, {'id': 5141984479, 'qualifierId': 213, 'value': '5.69'}, {'id': 5141984475, 'qualifierId': 141, 'value': '63.6'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;5,69;16,3;63,6;;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;46,9;63,6;;;;;;;0;0;70;46;Sporting KC II;4246;Sub;1,0
2707759371;753;1;2;70;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;46,9;63,6;2024-08-11T01:50:28.303Z;2024-08-11T01:50:29Z;[{'id': 5141984563, 'qualifierId': 212, 'value': '16.8'}, {'id': 5141984557, 'qualifierId': 56, 'value': 'Back'}, {'id': 5141984561, 'qualifierId': 141, 'value': '88.0'}, {'id': 5141984565, 'qualifierId': 213, 'value': '1.71'}, {'id': 5141984559, 'qualifierId': 140, 'value': '44.7'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;eljv81fqo5qn12un1aa4at7o4;Pass;;;;;;;;;;;1,71;16,8;88,0;;44,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;44,7;88,0;;;;;;;0;0;70;48;Sporting KC II;4248;MC;1,0
