id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Zone;value_PassEndX;value_PassEndY;value_KickOff;value_Angle;value_Length;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_BlockedPass;value_NextEventGoalKick;value_GoalKick;value_Chipped;value_High;value_NextEventThrowIn;value_ThrowIn;value_LeftFooted;value_Cross;value_OutSwinger;value_OutOfPlay;value_DeletedEventType;value_TakeOnOvertake;value_IntentionalAssist;value_Assist;value_RightFooted;value_GkY;value_Assisted;value_GoalmouthY;value_GkX;value_BoxCentre;value_RegularPlay;value_FirstTouch;value_RelatedEventId;value_HighRight;value_GoalmouthZ;value_NotVisible;value_IntendedTackleTarget;value_NotAssisted;value_IndividualPlay;value_BoxLeft;value_HighLeft;value_DefBlock;value_HighGkIntervention;value_KeeperThrow;value_LayOff;value_TakeOnSpace;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_Head;value_BlockedY;value_FromCorner;value_BlockedX;value_SwerveLeft;value_OutOfBoxCentre;value_Volley;value_NotPastGoalLine;value_MisHit;value_Handball;value_SwitchOfPlay;value_TouchTypeControl;value_TouchTypeClearance;value_OverhitCross;value_PlayersCaughtOffside;value_Indirect;value_FlickOn;value_BoxRight;value_FastBreak;value_Blocked;value_LowLeft;value_TouchTypePass;value_LowGkIntervention;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_AttemptedTackle;value_FloatedCross;value_Straight;value_HighClaim;value_LeadingToAttempt;value_LowCentre;value_RelatedError1Id;value_PullBack;value_MediumGkIntervention;value_OtherObstacle;value_BallHitsReferee;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_SetPiece;value_Overrun;value_BlockedClearance;value_BigChance;value_1On1;value_Stooping;value_ParriedDanger;value_SmallBoxRight;value_Low;value_RecklessOffence;value_Minutes;value_TempBlocked;value_Standing;value_EndType;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Collected;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_35Centre;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_ThroughBall;value_BoxDeepLeft;value_Strong;value_FreeKick;value_AerialFoul;value_Dissent;value_CloseLeft;value_LastLine;value_InSwinger;value_OverArm;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_LeadingToGoal;value_FollowsADribble;value_Weak;value_SmallBoxLeft;value_GkHoof;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693873439;705;1;2;83;23;4gymgvqmve0m2vh89v84tt3x0;0;41,2;3,0;2024-06-02T01:52:35.041Z;2024-06-02T01:52:36Z;[{'id': 5065290797, 'qualifierId': 141, 'value': '4.3'}, {'id': 5065290817, 'qualifierId': 233, 'value': '794'}, {'id': 5065290821, 'qualifierId': 286}, {'id': 5065290801, 'qualifierId': 213, 'value': '2.01'}, {'id': 5065290799, 'qualifierId': 212, 'value': '1.0'}, {'id': 5065290793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065290815, 'qualifierId': 236}, {'id': 5065290795, 'qualifierId': 140, 'value': '40.8'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;40,8;4,3;;2,01;1,0;;;794,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;40,8;4,3;;;;;;;0;0;83;23;Carolina Core;5003;DR;1,0
2693873431;794;74;2;83;23;2nnef9tr9g7m2s6n873qif95g;1;58,9;96,3;2024-06-02T01:52:35.042Z;2024-06-02T01:52:36Z;[{'id': 5065290895, 'qualifierId': 233, 'value': '705'}, {'id': 5065290779, 'qualifierId': 56, 'value': 'Left'}, {'id': 5065290781, 'qualifierId': 285}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;d6arklw161x30f5jksbhj1r10;Blocked Pass;;;;;;;;;;;;;;;;;;705,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;23;Huntsville City;5003;Sub;1,0
2693873503;707;4;2;83;24;4gymgvqmve0m2vh89v84tt3x0;1;38,2;3,8;2024-06-02T01:52:35.744Z;2024-06-02T01:52:54Z;[{'id': 5065291105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065291103, 'qualifierId': 13}, {'id': 5065291111, 'qualifierId': 286}, {'id': 5065291639, 'qualifierId': 233, 'value': '796'}, {'id': 5065291109, 'qualifierId': 265}, {'id': 5065291107, 'qualifierId': 152}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;796,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;83;24;Carolina Core;5004;DR;1,0
2693873577;796;4;2;83;24;2nnef9tr9g7m2s6n873qif95g;0;61,8;96,2;2024-06-02T01:52:35.745Z;2024-06-02T01:53:47Z;[{'id': 5065291431, 'qualifierId': 152}, {'id': 5065291433, 'qualifierId': 265}, {'id': 5065291659, 'qualifierId': 233, 'value': '707'}, {'id': 5065291427, 'qualifierId': 13}, {'id': 5065291435, 'qualifierId': 285}, {'id': 5065291429, 'qualifierId': 56, 'value': 'Left'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;707,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;24;Huntsville City;5004;Sub;1,0
2693873443;795;43;2;83;24;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-02T01:52:35.839Z;2024-06-02T01:52:50Z;[{'id': 5065291487, 'qualifierId': 144, 'value': '83'}];4t078b0rnzmi8u83wzmdwze38;C. Díaz;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;24;Huntsville City;5004;Sub;1,0
2693873471;706;43;2;83;24;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:52:36.235Z;2024-06-02T01:52:59Z;[{'id': 5065290947, 'qualifierId': 140, 'value': '33.4'}, {'id': 5065291843, 'qualifierId': 144, 'value': '1'}, {'id': 5065290949, 'qualifierId': 141, 'value': '11.5'}, {'id': 5065290953, 'qualifierId': 213, 'value': '2.62'}, {'id': 5065290945, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065290951, 'qualifierId': 212, 'value': '8.7'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;33,4;11,5;;2,62;8,7;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;33,4;11,5;;;;;;;0;0;83;24;Carolina Core;5004;DR;1,0
2693873673;708;27;2;83;49;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:53:01.036Z;2024-06-02T02:12:47Z;[{'id': 5065292021, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5065292023, 'qualifierId': 53, 'value': '6jzijlp0e2w4qjan9eto35wd0'}, {'id': 5065326607, 'qualifierId': 233, 'value': '797'}];;;;;d6arklw161x30f5jksbhj1r10;Start delay;;;;;;;;;;;;;;;;;;797,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;83;49;Carolina Core;5029;;
2693873949;797;27;2;83;49;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-02T01:53:01.036Z;2024-06-02T02:12:47Z;[{'id': 5065326601, 'qualifierId': 233, 'value': '708'}];;;;;d6arklw161x30f5jksbhj1r10;Start delay;;;;;;;;;;;;;;;;;;708,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;83;49;Huntsville City;5029;;
2693874449;709;43;2;85;50;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:55:01.804Z;2024-06-02T01:55:30Z;[{'id': 5065295917, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5065295975, 'qualifierId': 55, 'value': '710'}, {'id': 5065295915, 'qualifierId': 42, 'value': '0'}, {'id': 5065297027, 'qualifierId': 144, 'value': '18'}, {'id': 5065295919, 'qualifierId': 59, 'value': '78'}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;d6arklw161x30f5jksbhj1r10;Deleted event;;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,0;;;;;;;;;;;;710,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;710,0;6prn3rxp49rsfl8mxq2tqzf9w;0;0;85;50;Carolina Core;5150;FW;1,0
2693874453;710;43;2;85;50;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:55:01.805Z;2024-06-02T01:55:30Z;[{'id': 5065297035, 'qualifierId': 144, 'value': '19'}, {'id': 5065295951, 'qualifierId': 55, 'value': '709'}, {'id': 5065295945, 'qualifierId': 145, 'value': '10'}, {'id': 5065295939, 'qualifierId': 42, 'value': '0'}, {'id': 5065295947, 'qualifierId': 59, 'value': '77'}, {'id': 5065295991, 'qualifierId': 293, 'value': '0'}, {'id': 5065295949, 'qualifierId': 44, 'value': 'Forward'}];6prn3rxp49rsfl8mxq2tqzf9w;A. Sipic;;;d6arklw161x30f5jksbhj1r10;Deleted event;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,0;;;;;;;;;;;;709,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;709,0;7udp171hmb1rdixg9awx93h1w;0;0;85;50;Carolina Core;5150;Sub;1,0
2693875005;714;28;2;86;31;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:55:43.335Z;2024-06-02T02:12:47Z;[{'id': 5065298679, 'qualifierId': 55, 'value': '708'}, {'id': 5065326629, 'qualifierId': 233, 'value': '798'}];;;;;d6arklw161x30f5jksbhj1r10;End delay;;;;;;;;;;;;;;;;;;798,0;;;;;;;;;;;;;;;;;;;;;;;;;;;708,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;708,0;;0;0;86;31;Carolina Core;5191;;
2693874739;798;28;2;86;31;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-02T01:55:43.335Z;2024-06-02T02:12:47Z;[{'id': 5065297379, 'qualifierId': 55, 'value': '797'}, {'id': 5065326617, 'qualifierId': 233, 'value': '714'}];;;;;d6arklw161x30f5jksbhj1r10;End delay;;;;;;;;;;;;;;;;;;714,0;;;;;;;;;;;;;;;;;;;;;;;;;;;797,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;797,0;;0;0;86;31;Huntsville City;5191;;
2693879395;790;1;2;86;52;4gymgvqmve0m2vh89v84tt3x0;0;37,6;8,9;2024-06-02T01:56:03.622Z;2024-06-02T02:09:40Z;[{'id': 5065321015, 'qualifierId': 152}, {'id': 5065320929, 'qualifierId': 1}, {'id': 5065320973, 'qualifierId': 189}, {'id': 5065321011, 'qualifierId': 5}, {'id': 5065320927, 'qualifierId': 213, 'value': '0.69'}, {'id': 5065320925, 'qualifierId': 212, 'value': '38.7'}, {'id': 5065320919, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065320923, 'qualifierId': 141, 'value': '45.2'}, {'id': 5065320921, 'qualifierId': 140, 'value': '66.0'}, {'id': 5065320917, 'qualifierId': 157}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;66,0;45,2;;0,69;38,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;66,0;45,2;;;;;;;0;0;86;52;Carolina Core;5212;DR;1,0
2695128711;921;61;2;86;55;2nnef9tr9g7m2s6n873qif95g;1;27,1;45,8;2024-06-02T01:56:07.554Z;2024-06-08T13:01:24Z;[{'id': 5072229127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072229187, 'qualifierId': 189}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;d6arklw161x30f5jksbhj1r10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;86;55;Huntsville City;5215;DC;1,0
2693879581;791;1;2;86;56;4gymgvqmve0m2vh89v84tt3x0;1;64,9;46,6;2024-06-02T01:56:07.622Z;2024-06-02T02:10:08Z;[{'id': 5065321873, 'qualifierId': 141, 'value': '59.0'}, {'id': 5065321871, 'qualifierId': 140, 'value': '69.6'}, {'id': 5065321875, 'qualifierId': 212, 'value': '9.8'}, {'id': 5065321877, 'qualifierId': 213, 'value': '1.04'}, {'id': 5065321867, 'qualifierId': 3}, {'id': 5065321869, 'qualifierId': 56, 'value': 'Center'}];5mkyx29nr54rr3quwdgfpz3oq;E. O'Brien;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;69,6;59,0;;1,04;9,8;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;69,6;59,0;;;;;;;0;0;86;56;Carolina Core;5216;Sub;1,0
2693879583;792;61;2;86;57;4gymgvqmve0m2vh89v84tt3x0;0;69,3;56,7;2024-06-02T01:56:08.622Z;2024-06-02T02:10:08Z;[{'id': 5065321881, 'qualifierId': 56, 'value': 'Center'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;d6arklw161x30f5jksbhj1r10;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;86;57;Carolina Core;5217;Sub;1,0
2693874965;799;1;2;86;59;2nnef9tr9g7m2s6n873qif95g;1;29,8;49,4;2024-06-02T01:56:11.428Z;2024-06-02T01:56:12Z;[{'id': 5065298499, 'qualifierId': 213, 'value': '6.25'}, {'id': 5065298497, 'qualifierId': 212, 'value': '8.3'}, {'id': 5065298495, 'qualifierId': 141, 'value': '49.0'}, {'id': 5065298491, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065298493, 'qualifierId': 140, 'value': '37.7'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;37,7;49,0;;6,25;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;37,7;49,0;;;;;;;0;0;86;59;Huntsville City;5219;DC;1,0
2693874969;800;49;2;87;1;2nnef9tr9g7m2s6n873qif95g;1;37,7;49,0;2024-06-02T01:56:12.740Z;2024-06-02T01:56:13Z;[];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;d6arklw161x30f5jksbhj1r10;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;87;1;Huntsville City;5221;MC;1,0
2693874985;801;1;2;87;1;2nnef9tr9g7m2s6n873qif95g;1;37,7;49,0;2024-06-02T01:56:13.209Z;2024-06-02T01:56:15Z;[{'id': 5065298573, 'qualifierId': 213, 'value': '4.77'}, {'id': 5065298571, 'qualifierId': 212, 'value': '19.9'}, {'id': 5065298565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065298567, 'qualifierId': 140, 'value': '38.7'}, {'id': 5065298569, 'qualifierId': 141, 'value': '19.8'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;38,7;19,8;;4,77;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;38,7;19,8;;;;;;;0;0;87;1;Huntsville City;5221;MC;1,0
2693875045;802;1;2;87;3;2nnef9tr9g7m2s6n873qif95g;0;43,2;15,9;2024-06-02T01:56:15.552Z;2024-06-02T01:56:21Z;[{'id': 5065298891, 'qualifierId': 155}, {'id': 5065298897, 'qualifierId': 141, 'value': '28.2'}, {'id': 5065298893, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065298901, 'qualifierId': 213, 'value': '0.15'}, {'id': 5065298899, 'qualifierId': 212, 'value': '55.4'}, {'id': 5065298903, 'qualifierId': 1}, {'id': 5065298895, 'qualifierId': 140, 'value': '95.4'}];3acyax22zfwdjw0cpgg4x7dre;J. Juarez;;;d6arklw161x30f5jksbhj1r10;Pass;;;;;;;;;;;95,4;28,2;;0,15;55,4;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;95,4;28,2;;;;;;;0;0;87;3;Huntsville City;5223;DMR;1,0
2693875051;715;43;2;87;10;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:56:21.834Z;2024-06-02T02:08:56Z;[{'id': 5065320019, 'qualifierId': 144, 'value': '56'}, {'id': 5065298915, 'qualifierId': 56, 'value': 'Back'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;87;10;Carolina Core;5230;DC;1,0
2693875059;716;43;2;87;11;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:56:22.731Z;2024-06-02T02:08:54Z;[{'id': 5065298965, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065298967, 'qualifierId': 346, 'value': '0'}, {'id': 5065320003, 'qualifierId': 144, 'value': '5'}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d6arklw161x30f5jksbhj1r10;Deleted event;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;87;11;Carolina Core;5231;DC;1,0
2693879155;789;4;2;87;11;4gymgvqmve0m2vh89v84tt3x0;1;3,9;68,8;2024-06-02T01:56:22.848Z;2024-06-02T10:54:10Z;[{'id': 5065319819, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065319817, 'qualifierId': 13}, {'id': 5065319821, 'qualifierId': 152}, {'id': 5065334517, 'qualifierId': 294}, {'id': 5065319831, 'qualifierId': 233, 'value': '803'}, {'id': 5065319827, 'qualifierId': 285}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;803,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;0;0;87;11;Carolina Core;5231;DC;1,0
2693875061;803;4;2;87;11;2nnef9tr9g7m2s6n873qif95g;0;96,1;31,2;2024-06-02T01:56:22.849Z;2024-06-02T02:08:52Z;[{'id': 5065299009, 'qualifierId': 286}, {'id': 5065319849, 'qualifierId': 233, 'value': '789'}, {'id': 5065299007, 'qualifierId': 152}, {'id': 5065299005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065299003, 'qualifierId': 294}, {'id': 5065299001, 'qualifierId': 13}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;d6arklw161x30f5jksbhj1r10;Foul;;;;;;;;;;;;;;;;;;789,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;87;11;Huntsville City;5231;Sub;1,0
2693874829;711;18;2;87;33;4gymgvqmve0m2vh89v84tt3x0;1;0,0;0,0;2024-06-02T01:56:45.481Z;2024-06-08T13:06:17Z;[{'id': 5065297731, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5065297733, 'qualifierId': 59, 'value': '78'}, {'id': 5065297779, 'qualifierId': 55, 'value': '712'}, {'id': 5065297729, 'qualifierId': 42}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;d6arklw161x30f5jksbhj1r10;Player off;;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;712,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;712,0;6prn3rxp49rsfl8mxq2tqzf9w;0;0;87;33;Carolina Core;5253;FW;1,0
