id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Resume;value_Involved;value_TeamKit;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Zone;value_Length;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_Launch;value_LongBall;value_NextEventThrowIn;value_ThrowIn;value_Head;value_BoxCentre;value_FirstTouch;value_BlockedY;value_LowCentre;value_RightFooted;value_Volley;value_BlockedX;value_IndividualPlay;value_GoalmouthZ;value_ThrowInSetPiece;value_GoalmouthY;value_NotAssisted;value_Hands;value_Standing;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_Chipped;value_LayOff;value_HeadPass;value_TouchTypeClearance;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_SwitchOfPlay;value_OutSwinger;value_Cross;value_LeftFooted;value_BlockedCross;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_IntendedTackleTarget;value_Right;value_IntentionalAssist;value_Assist;value_SmallBoxRight;value_RelatedEventId;value_GkX;value_FromCorner;value_CloseRightAndHigh;value_GkY;value_Assisted;value_NextEventGoalKick;value_High;value_GoalKick;value_DeletedEventType;value_Shove/Push;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_TouchTypePass;value_TakeOnSpace;value_OutOfPlay;value_Low;value_FlickOn;value_BoxRight;value_CloseHigh;value_Strong;value_RegularPlay;value_TouchTypeControl;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_ThroughBall;value_Blocked;value_LowLeft;value_BoxLeft;value_DefBlock;value_PullBack;value_BigChance;value_MediumGkIntervention;value_AerialFoul;value_CloseRight;value_OutOfBoxCentre;value_CloseLeft;value_SwerveRight;value_DangerousPlay;value_RecklessOffence;value_Diving;value_OverArm;value_InjuredPlayerId;value_Injury;value_Overrun;value_Handball;value_Stooping;value_Minutes;value_Deflection;value_LowRight;value_FreeKick;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotVisible;value_SwerveLeft;value_SetPiece;value_FastBreak;value_Feet;value_ParriedSafe;value_Sliding;value_TempShotOn;value_ParriedDanger;value_FollowsADribble;value_Weak;value_GoalShotGameClock;value_1On1;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_ExcessiveCelebration;value_BoxDeepRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686780207;341;5;1;44;10;1pc6sx2h4rp113ldkbp5d2xas;0;23,0;-1,4;2024-05-12T20:08:10.760Z;2024-05-12T20:08:17Z;[{'id': 5026555523, 'qualifierId': 233, 'value': '385'}, {'id': 5026554953, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026554959, 'qualifierId': 347}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;385,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;44;10;Ventura County;2650;MC;1,0
2686780283;385;5;1;44;10;8ijkk62897so5r3bq0wgwx4bu;1;77,0;101,4;2024-05-12T20:08:10.760Z;2024-05-12T20:12:37Z;[{'id': 5026555421, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026555423, 'qualifierId': 347}, {'id': 5026555501, 'qualifierId': 233, 'value': '341'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Out;;;;;;;;;;;;;;;;;341,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;44;10;Minnesota United II;2650;AMC;1,0
2686780359;386;1;1;44;15;8ijkk62897so5r3bq0wgwx4bu;1;76,0;100,0;2024-05-12T20:08:16.434Z;2024-05-12T20:08:41Z;[{'id': 5026555859, 'qualifierId': 213, 'value': '4.22'}, {'id': 5026555853, 'qualifierId': 140, 'value': '71.6'}, {'id': 5026555855, 'qualifierId': 141, 'value': '88.7'}, {'id': 5026555849, 'qualifierId': 107}, {'id': 5026555851, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026555857, 'qualifierId': 212, 'value': '9.7'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;4,22;88,7;71,6;;;9,7;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;71,6;88,7;;;;;;;0;0;44;15;Minnesota United II;2655;DC;1,0
2686780401;387;1;1;44;19;8ijkk62897so5r3bq0wgwx4bu;1;71,7;85,9;2024-05-12T20:08:20.082Z;2024-05-12T20:08:23Z;[{'id': 5026556095, 'qualifierId': 140, 'value': '78.4'}, {'id': 5026556099, 'qualifierId': 141, 'value': '55.2'}, {'id': 5026556091, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026556103, 'qualifierId': 212, 'value': '22.0'}, {'id': 5026556107, 'qualifierId': 213, 'value': '5.04'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;5,04;55,2;78,4;;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;78,4;55,2;;;;;;;0;0;44;19;Minnesota United II;2659;MC;1,0
2686780433;388;1;1;44;22;8ijkk62897so5r3bq0wgwx4bu;1;76,4;58,5;2024-05-12T20:08:22.850Z;2024-05-12T20:08:24Z;[{'id': 5026556297, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026556305, 'qualifierId': 213, 'value': '4.65'}, {'id': 5026556301, 'qualifierId': 141, 'value': '42.4'}, {'id': 5026556303, 'qualifierId': 212, 'value': '11.0'}, {'id': 5026556299, 'qualifierId': 140, 'value': '75.7'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;4,65;42,4;75,7;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;75,7;42,4;;;;;;;0;0;44;22;Minnesota United II;2662;AMC;1,0
2686780519;389;1;1;44;23;8ijkk62897so5r3bq0wgwx4bu;1;75,6;38,5;2024-05-12T20:08:24.018Z;2024-05-12T20:08:27Z;[{'id': 5026556769, 'qualifierId': 141, 'value': '53.6'}, {'id': 5026556773, 'qualifierId': 212, 'value': '10.3'}, {'id': 5026556775, 'qualifierId': 213, 'value': '1.69'}, {'id': 5026556765, 'qualifierId': 140, 'value': '74.4'}, {'id': 5026556763, 'qualifierId': 56, 'value': 'Center'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;1,69;53,6;74,4;;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;74,4;53,6;;;;;;;0;0;44;23;Minnesota United II;2663;AMR;1,0
2686780565;390;1;1;44;25;8ijkk62897so5r3bq0wgwx4bu;1;73,7;52,2;2024-05-12T20:08:25.682Z;2024-05-12T20:08:46Z;[{'id': 5026557009, 'qualifierId': 212, 'value': '10.1'}, {'id': 5026557011, 'qualifierId': 213, 'value': '4.59'}, {'id': 5026557005, 'qualifierId': 140, 'value': '72.5'}, {'id': 5026557003, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026557007, 'qualifierId': 141, 'value': '37.4'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;4,59;37,4;72,5;;;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;72,5;37,4;;;;;;;0;0;44;25;Minnesota United II;2665;AMC;1,0
2686780571;391;50;1;44;26;8ijkk62897so5r3bq0wgwx4bu;1;71,7;37,4;2024-05-12T20:08:27.356Z;2024-05-12T20:08:31Z;[{'id': 5026557019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026557021, 'qualifierId': 286}, {'id': 5026557093, 'qualifierId': 233, 'value': '342'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;crwpfh4qsq62xxy1rifmu7jtg;Dispossessed;;;;;;;;;;;;;;;;;342,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;44;26;Minnesota United II;2666;AMR;1,0
2686780513;342;7;1;44;26;1pc6sx2h4rp113ldkbp5d2xas;0;28,3;62,6;2024-05-12T20:08:27.357Z;2024-05-18T09:26:10Z;[{'id': 5026557069, 'qualifierId': 233, 'value': '391'}, {'id': 5026556741, 'qualifierId': 285}, {'id': 5026556739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036927175, 'qualifierId': 385}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;crwpfh4qsq62xxy1rifmu7jtg;Tackle;;;;;;;;;;;;;;;;;391,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;44;26;Ventura County;2666;MC;1,0
2686780543;343;43;1;44;28;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-05-12T20:08:28.956Z;2024-05-12T20:08:33Z;[{'id': 5026557303, 'qualifierId': 144, 'value': '42'}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;crwpfh4qsq62xxy1rifmu7jtg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;44;28;Ventura County;2668;MC;1,0
2686780589;392;4;1;44;29;8ijkk62897so5r3bq0wgwx4bu;1;71,4;38,1;2024-05-12T20:08:29.566Z;2024-05-18T09:26:34Z;[{'id': 5026557735, 'qualifierId': 286}, {'id': 5026557731, 'qualifierId': 152}, {'id': 5026557761, 'qualifierId': 233, 'value': '344'}, {'id': 5026557727, 'qualifierId': 13}, {'id': 5026557729, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036927417, 'qualifierId': 265}];5zawuirp825t4brhaj90k9duy;S. Karani;;;crwpfh4qsq62xxy1rifmu7jtg;Foul;;;;;;;;;;;;;;;;;344,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;44;29;Minnesota United II;2669;AMR;1,0
2686780559;344;4;1;44;29;1pc6sx2h4rp113ldkbp5d2xas;0;28,6;61,9;2024-05-12T20:08:29.567Z;2024-05-18T09:26:31Z;[{'id': 5026557119, 'qualifierId': 152}, {'id': 5026557117, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026557767, 'qualifierId': 233, 'value': '392'}, {'id': 5036927381, 'qualifierId': 265}, {'id': 5026557121, 'qualifierId': 285}, {'id': 5026557113, 'qualifierId': 13}];7g1lvmpww9jrvojy55zengpw4;A. Bran;;;crwpfh4qsq62xxy1rifmu7jtg;Foul;;;;;;;;;;;;;;;;;392,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;44;29;Ventura County;2669;MC;1,0
2686781321;345;70;1;45;0;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-05-12T20:09:00.751Z;2024-05-18T09:26:40Z;[{'id': 5026561305, 'qualifierId': 277, 'value': '3'}];;;;;crwpfh4qsq62xxy1rifmu7jtg;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;0;Ventura County;2700;;
2686781389;393;15;1;45;14;8ijkk62897so5r3bq0wgwx4bu;1;71,3;41,3;2024-05-12T20:09:15.378Z;2024-05-18T09:27:28Z;[{'id': 5026564485, 'qualifierId': 103, 'value': '15.8'}, {'id': 5026564489, 'qualifierId': 146, 'value': '99.3'}, {'id': 5026561761, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026564481, 'qualifierId': 133}, {'id': 5026564505, 'qualifierId': 233, 'value': '346'}, {'id': 5026561759, 'qualifierId': 18}, {'id': 5026564479, 'qualifierId': 80}, {'id': 5026561757, 'qualifierId': 26}, {'id': 5026564483, 'qualifierId': 102, 'value': '46.4'}, {'id': 5026562223, 'qualifierId': 72}, {'id': 5026564487, 'qualifierId': 458}, {'id': 5026564491, 'qualifierId': 147, 'value': '48.9'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;crwpfh4qsq62xxy1rifmu7jtg;Attempt Saved;;;;;;;;;;;;;;;;;346,0;;;;;;;;;;48,9;;;;99,3;;15,8;;46,4;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;99,3;48,9;46,4;15.8;;;0;0;45;14;Minnesota United II;2714;MC;1,0
2686781399;346;10;1;45;14;1pc6sx2h4rp113ldkbp5d2xas;1;2,8;52,2;2024-05-12T20:09:15.478Z;2024-05-18T09:27:32Z;[{'id': 5026561789, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026562183, 'qualifierId': 179}, {'id': 5026562405, 'qualifierId': 233, 'value': '393'}, {'id': 5026561787, 'qualifierId': 182}, {'id': 5026562179, 'qualifierId': 177}, {'id': 5036928193, 'qualifierId': 377}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;crwpfh4qsq62xxy1rifmu7jtg;Save;;;;;;;;;;;;;;;;;393,0;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;14;Ventura County;2714;GK;1,0
2686781407;347;52;1;45;17;1pc6sx2h4rp113ldkbp5d2xas;1;2,8;52,2;2024-05-12T20:09:17.869Z;2024-05-18T09:27:37Z;[{'id': 5036928249, 'qualifierId': 377}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;crwpfh4qsq62xxy1rifmu7jtg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;17;Ventura County;2717;GK;1,0
2686781705;348;1;1;45;33;1pc6sx2h4rp113ldkbp5d2xas;1;12,5;51,8;2024-05-12T20:09:34.030Z;2024-05-12T20:09:36Z;[{'id': 5026563913, 'qualifierId': 1}, {'id': 5026563905, 'qualifierId': 140, 'value': '33.2'}, {'id': 5026563911, 'qualifierId': 213, 'value': '5.34'}, {'id': 5026563909, 'qualifierId': 212, 'value': '36.9'}, {'id': 5026563939, 'qualifierId': 287}, {'id': 5026563903, 'qualifierId': 56, 'value': 'Back'}, {'id': 5026563901, 'qualifierId': 123}, {'id': 5026563907, 'qualifierId': 141, 'value': '8.0'}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;5,34;8,0;33,2;;;36,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,2;8,0;;;;;;;0;0;45;33;Ventura County;2733;GK;1,0
2686781825;349;1;1;45;39;1pc6sx2h4rp113ldkbp5d2xas;1;38,9;10,6;2024-05-12T20:09:39.853Z;2024-05-12T20:09:45Z;[{'id': 5026564643, 'qualifierId': 155}, {'id': 5026564655, 'qualifierId': 213, 'value': '1.20'}, {'id': 5026564647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5026564645, 'qualifierId': 196}, {'id': 5026564651, 'qualifierId': 141, 'value': '95.7'}, {'id': 5026564649, 'qualifierId': 140, 'value': '60.5'}, {'id': 5026564653, 'qualifierId': 212, 'value': '62.2'}, {'id': 5026564657, 'qualifierId': 1}];eliciww307c6fs2mg347z1iei;C. Clark;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;1,2;95,7;60,5;;;62,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;60,5;95,7;;;;;;;0;0;45;39;Ventura County;2739;DMR;1,0
2686781875;350;1;1;45;44;1pc6sx2h4rp113ldkbp5d2xas;1;62,0;90,9;2024-05-12T20:09:45.309Z;2024-05-12T20:09:49Z;[{'id': 5026564949, 'qualifierId': 213, 'value': '4.71'}, {'id': 5026564945, 'qualifierId': 141, 'value': '67.0'}, {'id': 5026564947, 'qualifierId': 212, 'value': '16.3'}, {'id': 5026564941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026564943, 'qualifierId': 140, 'value': '62.0'}];5g3yur7k1fvc47hjz5y2zrze;D. Dodson;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;4,71;67,0;62,0;;;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;62,0;67,0;;;;;;;0;0;45;44;Ventura County;2744;DML;1,0
2686781879;351;3;1;45;48;1pc6sx2h4rp113ldkbp5d2xas;0;65,3;67,1;2024-05-12T20:09:48.909Z;2024-05-18T09:28:06Z;[{'id': 5026568725, 'qualifierId': 233, 'value': '397'}, {'id': 5026564989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036928695, 'qualifierId': 465}, {'id': 5026564991, 'qualifierId': 286}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;crwpfh4qsq62xxy1rifmu7jtg;Take On;;;;;;;;;;;;;;;;;397,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;48;Ventura County;2748;FW;1,0
2686782297;397;7;1;45;48;8ijkk62897so5r3bq0wgwx4bu;0;34,7;32,9;2024-05-12T20:09:48.910Z;2024-05-18T09:28:12Z;[{'id': 5026568597, 'qualifierId': 233, 'value': '351'}, {'id': 5036928789, 'qualifierId': 385}, {'id': 5026567581, 'qualifierId': 285}, {'id': 5026567579, 'qualifierId': 56, 'value': 'Back'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;crwpfh4qsq62xxy1rifmu7jtg;Tackle;;;;;;;;;;;;;;;;;351,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;45;48;Minnesota United II;2748;DL;1,0
2686781889;352;61;1;45;49;1pc6sx2h4rp113ldkbp5d2xas;0;63,0;66,9;2024-05-12T20:09:49.998Z;2024-05-12T20:09:50Z;[{'id': 5026565057, 'qualifierId': 56, 'value': 'Center'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;crwpfh4qsq62xxy1rifmu7jtg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;45;49;Ventura County;2749;FW;1,0
2686781935;394;49;1;45;51;8ijkk62897so5r3bq0wgwx4bu;1;34,5;29,4;2024-05-12T20:09:52.417Z;2024-05-12T20:09:52Z;[];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;45;51;Minnesota United II;2751;AMC;1,0
2686781975;395;1;1;45;52;8ijkk62897so5r3bq0wgwx4bu;1;34,5;29,4;2024-05-12T20:09:52.689Z;2024-05-12T20:09:55Z;[{'id': 5026565587, 'qualifierId': 213, 'value': '5.22'}, {'id': 5026565581, 'qualifierId': 140, 'value': '40.1'}, {'id': 5026565583, 'qualifierId': 141, 'value': '13.8'}, {'id': 5026565585, 'qualifierId': 212, 'value': '12.1'}, {'id': 5026565579, 'qualifierId': 56, 'value': 'Back'}];4o8ulvahxfb06x5xhvflvwhzo;R. Ramos;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;5,22;13,8;40,1;;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;40,1;13,8;;;;;;;0;0;45;52;Minnesota United II;2752;AMC;1,0
2686781993;396;1;1;45;54;8ijkk62897so5r3bq0wgwx4bu;0;41,8;15,5;2024-05-12T20:09:54.993Z;2024-05-12T20:09:55Z;[{'id': 5026565697, 'qualifierId': 141, 'value': '42.5'}, {'id': 5026565693, 'qualifierId': 56, 'value': 'Center'}, {'id': 5026565703, 'qualifierId': 1}, {'id': 5026565695, 'qualifierId': 140, 'value': '69.4'}, {'id': 5026565701, 'qualifierId': 213, 'value': '0.56'}, {'id': 5026565699, 'qualifierId': 212, 'value': '34.3'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;crwpfh4qsq62xxy1rifmu7jtg;Pass;;;;;;;;;;0,56;42,5;69,4;;;34,3;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;69,4;42,5;;;;;;;0;0;45;54;Minnesota United II;2754;AMR;1,0
