id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Length;value_Zone;value_PassEndY;value_KickOff;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_IntendedTackleTarget;value_Defensive;value_Offensive;value_Foul;value_NotVisible;value_Shove/Push;value_Direct;value_FreeKickTaken;value_TouchTypeControl;value_TakeOnSpace;value_DrivenCross;value_Straight;value_RightFooted;value_Cross;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Right;value_BoxRight;value_Assisted;value_GkX;value_GkY;value_Head;value_RelatedEventId;value_ThrowInSetPiece;value_FirstTouch;value_GoalmouthZ;value_GoalmouthY;value_ShirtPull/Holding;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_InSwinger;value_BoxCentre;value_SetPiece;value_CloseHigh;value_OutOfBoxCentre;value_IndividualPlay;value_Left;value_LeftFooted;value_RegularPlay;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_HighRight;value_High;value_NotRetreating;value_YellowCard;value_LowGkIntervention;value_BlockedPass;value_TouchTypeClearance;value_CornerTaken;value_TempMissed;value_SmallBoxCentre;value_OutSwinger;value_FromCorner;value_LowRight;value_Blocked;value_BlockedY;value_BlockedX;value_DefBlock;value_Indirect;value_Obstruction;value_CloseLeftAndHigh;value_BoxLeft;value_Volley;value_IncorrectOutOfPlayDecision;value_LowCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_2NdAssist;value_CloseLeft;value_NotPastGoalLine;value_BigChance;value_2NdRelatedEventId;value_KeeperTouched;value_HitWoodwork;value_2NdAssisted;value_HitRightPost;value_RecklessOffence;value_Overrun;value_TacticalFoul;value_HighCentre;value_Collected;value_Standing;value_Hands;value_OverArm;value_BlockedCross;value_Minutes;value_GkKickFromHands;value_EndType;value_CaptainChange;value_FastBreak;value_SecondYellow;value_OtherObstacle;value_GkHoof;value_NotAssisted;value_InjuredPlayerId;value_Injury;value_LowLeft;value_HighGkIntervention;value_PlayersCaughtOffside;value_OverhitCross;value_Unchallenged;value_Handball;value_BoxDeepRight;value_CloseRight;value_HighClaim;value_MisHit;value_GoesToPenalties;value_Diving;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Weak;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706828459;69;1;1;5;51;ew2zirzye0sw1txr2m33nr25y;0;91,9;25,4;2024-08-09T00:10:00.151Z;2024-08-20T11:11:23Z;[{'id': 5161409571, 'qualifierId': 386}, {'id': 5136856129, 'qualifierId': 213, 'value': '1.53'}, {'id': 5161409569, 'qualifierId': 225}, {'id': 5161409573, 'qualifierId': 20}, {'id': 5136856123, 'qualifierId': 140, 'value': '92.3'}, {'id': 5161409499, 'qualifierId': 2}, {'id': 5136856121, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136856127, 'qualifierId': 212, 'value': '9.8'}, {'id': 5136856125, 'qualifierId': 141, 'value': '39.8'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;92,3;1,53;9,8;;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;92,3;39,8;;;;;;;;0;5;51;Minnesota United II;351;AMR;1,0
2706828469;72;12;1;5;52;1pc6sx2h4rp113ldkbp5d2xas;1;11,0;60,3;2024-08-09T00:10:01.561Z;2024-08-09T00:10:04Z;[{'id': 5136856177, 'qualifierId': 141, 'value': '100.0'}, {'id': 5136856175, 'qualifierId': 140, 'value': '6.7'}, {'id': 5136856173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856181, 'qualifierId': 213, 'value': '1.73'}, {'id': 5136856187, 'qualifierId': 167}, {'id': 5136856179, 'qualifierId': 212, 'value': '28.7'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Clearance;;;;;;;;;;6,7;1,73;28,7;;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;6,7;100,0;;;;;;;;0;5;52;The Town;352;DC;1,0
2706828487;70;5;1;5;55;ew2zirzye0sw1txr2m33nr25y;1;93,8;-1,5;2024-08-09T00:10:04.313Z;2024-08-09T01:22:01Z;[{'id': 5136856241, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136856245, 'qualifierId': 233, 'value': '73'}, {'id': 5136856243, 'qualifierId': 347}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;73,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;5;55;Minnesota United II;355;AMR;1,0
2706828471;73;5;1;5;55;1pc6sx2h4rp113ldkbp5d2xas;0;6,2;101,5;2024-08-09T00:10:04.313Z;2024-08-09T01:22:01Z;[{'id': 5136856257, 'qualifierId': 233, 'value': '70'}, {'id': 5136856183, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856185, 'qualifierId': 347}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;70,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;5;55;The Town;355;DC;1,0
2706828553;71;1;1;6;16;ew2zirzye0sw1txr2m33nr25y;1;94,5;0,0;2024-08-09T00:10:25.159Z;2024-08-09T00:10:42Z;[{'id': 5136856599, 'qualifierId': 140, 'value': '93.1'}, {'id': 5136856603, 'qualifierId': 212, 'value': '22.2'}, {'id': 5136856605, 'qualifierId': 213, 'value': '1.64'}, {'id': 5136856607, 'qualifierId': 1}, {'id': 5136856601, 'qualifierId': 141, 'value': '31.7'}, {'id': 5136856795, 'qualifierId': 210, 'value': '13'}, {'id': 5136856797, 'qualifierId': 154}, {'id': 5136856597, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136856595, 'qualifierId': 107}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;1,0;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;93,1;1,64;22,2;;31,7;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;93,1;31,7;;;;;;;;0;6;16;Minnesota United II;376;AMR;1,0
2706828557;73;13;1;6;18;ew2zirzye0sw1txr2m33nr25y;1;89,4;36,6;2024-08-09T00:10:26.983Z;2024-08-09T00:10:45Z;[{'id': 5136856799, 'qualifierId': 75}, {'id': 5136856617, 'qualifierId': 63}, {'id': 5136856801, 'qualifierId': 29}, {'id': 5136856813, 'qualifierId': 230, 'value': '99.0'}, {'id': 5136856815, 'qualifierId': 231, 'value': '48.7'}, {'id': 5136856735, 'qualifierId': 15}, {'id': 5136856805, 'qualifierId': 55, 'value': '71'}, {'id': 5136856803, 'qualifierId': 154}, {'id': 5136856733, 'qualifierId': 160}, {'id': 5136856739, 'qualifierId': 328}, {'id': 5136856619, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136856811, 'qualifierId': 103, 'value': '36.1'}, {'id': 5136856809, 'qualifierId': 102, 'value': '35.8'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ek1ucu60bgmb557vf6kj0du6s;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;99,0;48,7;1,0;71,0;1,0;1,0;36,1;35,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;35,8;36.1;71,0;dwyatw1wz3nrh1fcwu27ie8ve;;0;6;18;Minnesota United II;378;DR;1,0
2706828555;72;5;1;6;24;ew2zirzye0sw1txr2m33nr25y;0;101,6;33,9;2024-08-09T00:10:33.144Z;2024-08-09T01:22:02Z;[{'id': 5136856611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136856613, 'qualifierId': 346}, {'id': 5136856825, 'qualifierId': 233, 'value': '74'}];4h8dml0qrwpqza4kqazp5dnqi;W. Eisner;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;74,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;6;24;Minnesota United II;384;DR;1,0
2706828587;74;5;1;6;24;1pc6sx2h4rp113ldkbp5d2xas;1;-1,6;66,1;2024-08-09T00:10:33.144Z;2024-08-09T01:22:02Z;[{'id': 5136856817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856821, 'qualifierId': 233, 'value': '72'}, {'id': 5136856819, 'qualifierId': 346}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Out;;;;;;;;;;;;;;;;;;;;;;72,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;6;24;The Town;384;DC;1,0
2706828589;75;1;1;6;34;1pc6sx2h4rp113ldkbp5d2xas;1;3,9;52,8;2024-08-09T00:10:42.807Z;2024-08-09T00:10:44Z;[{'id': 5136856843, 'qualifierId': 237}, {'id': 5136856839, 'qualifierId': 213, 'value': '5.50'}, {'id': 5136856829, 'qualifierId': 124}, {'id': 5136856833, 'qualifierId': 140, 'value': '10.9'}, {'id': 5136856831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856835, 'qualifierId': 141, 'value': '42.1'}, {'id': 5136856837, 'qualifierId': 212, 'value': '10.3'}];aij1pddtm5ch0o8dstl3mc1jp;C. Irwin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;10,9;5,5;10,3;;42,1;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;10,9;42,1;;;;;;;;0;6;34;The Town;394;GK;1,0
2706828593;76;1;1;6;35;1pc6sx2h4rp113ldkbp5d2xas;1;10,9;42,1;2024-08-09T00:10:43.928Z;2024-08-09T00:10:45Z;[{'id': 5136856861, 'qualifierId': 141, 'value': '9.7'}, {'id': 5136856865, 'qualifierId': 213, 'value': '4.94'}, {'id': 5136856857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856863, 'qualifierId': 212, 'value': '22.6'}, {'id': 5136856859, 'qualifierId': 140, 'value': '15.7'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;15,7;4,94;22,6;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;15,7;9,7;;;;;;;;0;6;35;The Town;395;DC;1,0
2706828607;77;1;1;6;36;1pc6sx2h4rp113ldkbp5d2xas;1;15,7;9,7;2024-08-09T00:10:45.385Z;2024-08-09T00:10:52Z;[{'id': 5136856919, 'qualifierId': 140, 'value': '23.8'}, {'id': 5136856923, 'qualifierId': 212, 'value': '27.2'}, {'id': 5136856925, 'qualifierId': 213, 'value': '1.25'}, {'id': 5136856921, 'qualifierId': 141, 'value': '47.7'}, {'id': 5136856917, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;23,8;1,25;27,2;;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;23,8;47,7;;;;;;;;0;6;36;The Town;396;DC;1,0
2706828603;74;43;1;6;41;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-08-09T00:10:50.088Z;2024-08-09T00:10:55Z;[{'id': 5136857005, 'qualifierId': 144, 'value': '83'}, {'id': 5136856965, 'qualifierId': 399, 'value': 'f2sspwt1mtyf9y3z4xe1csgh6'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;6;41;Minnesota United II;401;AMR;1,0
2706828609;78;4;1;6;43;1pc6sx2h4rp113ldkbp5d2xas;1;30,2;55,1;2024-08-09T00:10:52.072Z;2024-08-09T01:22:14Z;[{'id': 5136856931, 'qualifierId': 295}, {'id': 5136856935, 'qualifierId': 152}, {'id': 5136856937, 'qualifierId': 285}, {'id': 5136856933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136856987, 'qualifierId': 233, 'value': '75'}, {'id': 5136856929, 'qualifierId': 13}];f2sspwt1mtyf9y3z4xe1csgh6;H. Dotson;;;ek1ucu60bgmb557vf6kj0du6s;Foul;;;;;;;;;;;;;;;;;;;;;;75,0;;;;;;;;;1,0;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;6;43;The Town;403;DMC;1,0
2706828613;75;4;1;6;43;ew2zirzye0sw1txr2m33nr25y;0;69,8;44,9;2024-08-09T00:10:52.073Z;2024-08-09T01:22:15Z;[{'id': 5136856967, 'qualifierId': 13}, {'id': 5136856973, 'qualifierId': 152}, {'id': 5136856969, 'qualifierId': 295}, {'id': 5136856971, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136856997, 'qualifierId': 233, 'value': '78'}, {'id': 5136856975, 'qualifierId': 286}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ek1ucu60bgmb557vf6kj0du6s;Foul;;;;;;;;;;;;;;;;;;;;;;78,0;;;;;;;;;;1,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;6;43;Minnesota United II;403;AMR;1,0
2706828625;79;1;1;6;45;1pc6sx2h4rp113ldkbp5d2xas;1;30,4;54,3;2024-08-09T00:10:53.879Z;2024-08-09T00:10:55Z;[{'id': 5136857027, 'qualifierId': 141, 'value': '75.8'}, {'id': 5136857025, 'qualifierId': 140, 'value': '29.3'}, {'id': 5136857021, 'qualifierId': 152}, {'id': 5136857031, 'qualifierId': 213, 'value': '1.65'}, {'id': 5136857023, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136857019, 'qualifierId': 5}, {'id': 5136857029, 'qualifierId': 212, 'value': '14.7'}];f2sspwt1mtyf9y3z4xe1csgh6;H. Dotson;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;29,3;1,65;14,7;;75,8;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;29,3;75,8;;;;;;;;0;6;45;The Town;405;DMC;1,0
2706828631;80;1;1;6;47;1pc6sx2h4rp113ldkbp5d2xas;1;29,7;77,0;2024-08-09T00:10:55.863Z;2024-08-09T00:10:58Z;[{'id': 5136857059, 'qualifierId': 213, 'value': '0.65'}, {'id': 5136857053, 'qualifierId': 140, 'value': '42.0'}, {'id': 5136857051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136857057, 'qualifierId': 212, 'value': '16.2'}, {'id': 5136857055, 'qualifierId': 141, 'value': '91.5'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;42,0;0,65;16,2;;91,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,0;91,5;;;;;;;;0;6;47;The Town;407;DC;1,0
2706828639;81;1;1;6;50;1pc6sx2h4rp113ldkbp5d2xas;1;40,1;88,3;2024-08-09T00:10:58.840Z;2024-08-09T00:11:01Z;[{'id': 5136857105, 'qualifierId': 213, 'value': '4.30'}, {'id': 5136857101, 'qualifierId': 141, 'value': '71.4'}, {'id': 5136857099, 'qualifierId': 140, 'value': '35.3'}, {'id': 5136857103, 'qualifierId': 212, 'value': '12.5'}, {'id': 5136857097, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;35,3;4,3;12,5;;71,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,3;71,4;;;;;;;;0;6;50;The Town;410;DML;1,0
2706828641;82;43;1;6;52;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-08-09T00:11:01.559Z;2024-08-13T06:53:04Z;[{'id': 5146708213, 'qualifierId': 144, 'value': '50'}, {'id': 5136857111, 'qualifierId': 286, 'value': '0'}, {'id': 5136857109, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136857127, 'qualifierId': 233, 'value': '76'}];f2sspwt1mtyf9y3z4xe1csgh6;H. Dotson;;;ek1ucu60bgmb557vf6kj0du6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;76,0;;;;;;;50,0;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;6;52;The Town;412;DMC;1,0
2706828643;76;83;1;6;52;ew2zirzye0sw1txr2m33nr25y;0;65,2;30,6;2024-08-09T00:11:01.560Z;2024-08-13T06:53:01Z;[{'id': 5146708195, 'qualifierId': 399, 'value': 'f2sspwt1mtyf9y3z4xe1csgh6'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;ek1ucu60bgmb557vf6kj0du6s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;6;52;Minnesota United II;412;AMC;1,0
2706828645;83;1;1;6;53;1pc6sx2h4rp113ldkbp5d2xas;1;35,3;70,4;2024-08-09T00:11:02.311Z;2024-08-09T00:11:03Z;[{'id': 5136857137, 'qualifierId': 213, 'value': '4.98'}, {'id': 5136857135, 'qualifierId': 212, 'value': '7.4'}, {'id': 5136857131, 'qualifierId': 140, 'value': '37.2'}, {'id': 5136857129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136857133, 'qualifierId': 141, 'value': '59.9'}];f2sspwt1mtyf9y3z4xe1csgh6;H. Dotson;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;37,2;4,98;7,4;;59,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;37,2;59,9;;;;;;;;0;6;53;The Town;413;DMC;1,0
2706828653;84;1;1;6;54;1pc6sx2h4rp113ldkbp5d2xas;1;37,2;59,9;2024-08-09T00:11:03.383Z;2024-08-13T06:53:25Z;[{'id': 5136857177, 'qualifierId': 141, 'value': '53.7'}, {'id': 5136857175, 'qualifierId': 140, 'value': '24.7'}, {'id': 5136857181, 'qualifierId': 213, 'value': '3.45'}, {'id': 5136857179, 'qualifierId': 212, 'value': '13.8'}, {'id': 5136857173, 'qualifierId': 56, 'value': 'Back'}];6045hqgmu7l31xwe2dp06mwnp;W. Trapp;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;24,7;3,45;13,8;;53,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;24,7;53,7;;;;;;;;0;6;54;The Town;414;DMC;1,0
2706828663;85;1;1;6;57;1pc6sx2h4rp113ldkbp5d2xas;1;24,7;53,7;2024-08-09T00:11:06.375Z;2024-08-09T00:11:09Z;[{'id': 5136857249, 'qualifierId': 213, 'value': '5.73'}, {'id': 5136857243, 'qualifierId': 140, 'value': '42.0'}, {'id': 5136857247, 'qualifierId': 212, 'value': '21.4'}, {'id': 5136857245, 'qualifierId': 141, 'value': '37.2'}, {'id': 5136857241, 'qualifierId': 56, 'value': 'Back'}];7tjrziff3z2fl88t52j3rk3bp;Z. Valentin;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;42,0;5,73;21,4;;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;42,0;37,2;;;;;;;;0;6;57;The Town;417;DC;1,0
2706828669;86;1;1;7;0;1pc6sx2h4rp113ldkbp5d2xas;1;40,4;35,0;2024-08-09T00:11:09.432Z;2024-08-09T00:11:11Z;[{'id': 5136857269, 'qualifierId': 141, 'value': '7.9'}, {'id': 5136857273, 'qualifierId': 213, 'value': '4.98'}, {'id': 5136857271, 'qualifierId': 212, 'value': '19.1'}, {'id': 5136857267, 'qualifierId': 140, 'value': '45.2'}, {'id': 5136857265, 'qualifierId': 56, 'value': 'Back'}];iu61re9bbusv2w7fu7w6505w;L. Mesanvi;;;ek1ucu60bgmb557vf6kj0du6s;Pass;;;;;;;;;;45,2;4,98;19,1;;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;45,2;7,9;;;;;;;;0;7;0;The Town;420;FW;1,0
