id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Length;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_DeletedEventType;value_Chipped;value_TouchTypeControl;value_TakeOnSpace;value_IntendedTackleTarget;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_SwitchOfPlay;value_Cross;value_LeftFooted;value_BlockedPass;value_Straight;value_DrivenCross;value_BlockedCross;value_Left;value_RightFooted;value_InSwinger;value_CornerTaken;value_Head;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_BlockedX;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_GkX;value_OutOfBoxCentre;value_LowCentre;value_GkY;value_GoalmouthZ;value_Blocked;value_RegularPlay;value_DefBlock;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_Shove/Push;value_Foul;value_Direct;value_TakeOnOvertake;value_OutSwinger;value_NextEventGoalKick;value_GoalKick;value_High;value_LayOff;value_AttemptedTackle;value_LeadingToGoal;value_FantasyAssistType;value_NotAssisted;value_FantasyAssistedBy;value_BoxCentre;value_FantasyAssistTeam;value_BigChance;value_FantasyAssistId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_FirstTouch;value_LowLeft;value_GkYTimeOfGoal;value_FlickOn;value_Low;value_Overrun;value_ShirtPull/Holding;value_LowGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_HighCentre;value_Volley;value_Collected;value_HighGkIntervention;value_Standing;value_Hands;value_Defensive1V1;value_MediumGkIntervention;value_HighClaim;value_BoxDeepLeft;value_HitLeftPost;value_HitWoodwork;value_ParriedDanger;value_HitRightPost;value_Stooping;value_TacticalFoul;value_YellowCard;value_35Centre;value_OwnPlayer;value_BoxRight;value_OwnShotBlocked;value_Dissent;value_Minutes;value_FreeKick;value_SwerveRight;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_OverArm;value_HighLeft;value_CloseRightAndHigh;value_Right;value_RecklessOffence;value_FromCorner;value_ParriedSafe;value_Reaching;value_Handball;value_PullBack;value_OtherBodyPart;value_Diving;value_FastBreak;value_Feet;value_InjuredPlayerId;value_Injury;value_SecondYellow;value_CaptainChange;value_CloseLeft;value_PersistentInfringement;value_MisHit;value_SetPiece;value_ThroughBall;value_LowRight;value_BoxLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699659519;663;1;2;76;13;5ou8b446l1sl8frblkz3xi17g;1;59,7;65,0;2024-07-07T04:08:31.228Z;2024-07-07T04:08:34Z;[{'id': 5097238099, 'qualifierId': 212, 'value': '17.4'}, {'id': 5097238097, 'qualifierId': 141, 'value': '81.7'}, {'id': 5097238101, 'qualifierId': 213, 'value': '0.71'}, {'id': 5097238093, 'qualifierId': 56, 'value': 'Left'}, {'id': 5097238095, 'qualifierId': 140, 'value': '72.3'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;17,4;;0,71;81,7;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;72,3;81,7;;;;;;;0;0;76;13;Vancouver Whitecaps II;4573;Sub;1,0
2699659531;664;1;2;76;19;5ou8b446l1sl8frblkz3xi17g;1;72,4;83,3;2024-07-07T04:08:36.403Z;2024-07-07T04:08:40Z;[{'id': 5097238151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097238159, 'qualifierId': 213, 'value': '4.49'}, {'id': 5097238157, 'qualifierId': 212, 'value': '11.8'}, {'id': 5097238155, 'qualifierId': 141, 'value': '66.4'}, {'id': 5097238153, 'qualifierId': 140, 'value': '69.9'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;11,8;;4,49;66,4;69,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;69,9;66,4;;;;;;;0;0;76;19;Vancouver Whitecaps II;4579;Sub;1,0
2699659533;665;4;2;76;23;5ou8b446l1sl8frblkz3xi17g;1;72,0;59,6;2024-07-07T04:08:40.450Z;2024-07-07T04:08:43Z;[{'id': 5097238175, 'qualifierId': 13}, {'id': 5097238177, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097238183, 'qualifierId': 265}, {'id': 5097238249, 'qualifierId': 233, 'value': '696'}, {'id': 5097238181, 'qualifierId': 152}, {'id': 5097238185, 'qualifierId': 286}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dwhau2armo9gk68ezjl1irqqc;Foul;;;;;;;;;;;;;;;;;;1,0;696,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;76;23;Vancouver Whitecaps II;4583;Sub;1,0
2699659537;696;4;2;76;23;eo64tqkioegeb09iice2hf8bt;0;28,0;40,4;2024-07-07T04:08:40.451Z;2024-07-07T04:08:54Z;[{'id': 5097238209, 'qualifierId': 13}, {'id': 5097238215, 'qualifierId': 265}, {'id': 5097238217, 'qualifierId': 285}, {'id': 5097238253, 'qualifierId': 233, 'value': '665'}, {'id': 5097238399, 'qualifierId': 55, 'value': '697'}, {'id': 5097238211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097238213, 'qualifierId': 152}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;dwhau2armo9gk68ezjl1irqqc;Foul;;;;;;;;;;;;;;;;;;;665,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;697,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;697,0;1ksu0c3adavx1gqbrhalfpatw;0;0;76;23;Portland Timbers II;4583;Sub;1,0
2699659565;697;17;2;76;35;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-07T04:08:52.546Z;2024-07-07T04:08:54Z;[{'id': 5097238391, 'qualifierId': 13, 'value': '243'}, {'id': 5097238389, 'qualifierId': 392}, {'id': 5097238387, 'qualifierId': 31}, {'id': 5097238393, 'qualifierId': 55, 'value': '696'}];1ksu0c3adavx1gqbrhalfpatw;C. Kachwele;;;dwhau2armo9gk68ezjl1irqqc;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;696,0;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;696,0;1ksu0c3adavx1gqbrhalfpatw;0;0;76;35;Portland Timbers II;4595;Sub;1,0
2699659781;666;1;2;77;35;5ou8b446l1sl8frblkz3xi17g;1;72,9;61,7;2024-07-07T04:09:52.444Z;2024-07-13T14:33:27Z;[{'id': 5097239553, 'qualifierId': 213, 'value': '5.71'}, {'id': 5097239541, 'qualifierId': 5}, {'id': 5097239549, 'qualifierId': 141, 'value': '60.1'}, {'id': 5097239547, 'qualifierId': 140, 'value': '74.5'}, {'id': 5097239545, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097240027, 'qualifierId': 154}, {'id': 5097240025, 'qualifierId': 210, 'value': '14'}, {'id': 5097239543, 'qualifierId': 152}, {'id': 5097239551, 'qualifierId': 212, 'value': '2.0'}];7t8o8pe93me2pef74vw21nr6y;J. Penn;1,0;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;2,0;;5,71;60,1;74,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,0;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;74,5;60,1;;;;;;;0;0;77;35;Vancouver Whitecaps II;4655;FWR;1,0
2699659783;667;14;2;77;37;5ou8b446l1sl8frblkz3xi17g;1;75,4;57,0;2024-07-07T04:09:54.521Z;2024-07-13T14:34:48Z;[{'id': 5097240079, 'qualifierId': 102, 'value': '44.6'}, {'id': 5097239567, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097240071, 'qualifierId': 55, 'value': '666'}, {'id': 5097239565, 'qualifierId': 18}, {'id': 5097240085, 'qualifierId': 215}, {'id': 5097240089, 'qualifierId': 230, 'value': '98.8'}, {'id': 5097240087, 'qualifierId': 328}, {'id': 5102523825, 'qualifierId': 26}, {'id': 5097239867, 'qualifierId': 20}, {'id': 5097240083, 'qualifierId': 103, 'value': '16.5'}, {'id': 5097240091, 'qualifierId': 231, 'value': '51.6'}, {'id': 5097240057, 'qualifierId': 75}, {'id': 5097240065, 'qualifierId': 154}, {'id': 5097240061, 'qualifierId': 29}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;dwhau2armo9gk68ezjl1irqqc;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;;;666,0;44,6;98,8;1,0;;51,6;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;44,6;16.5;666,0;7t8o8pe93me2pef74vw21nr6y;0;0;77;37;Vancouver Whitecaps II;4657;Sub;1,0
2699659797;668;14;2;77;41;5ou8b446l1sl8frblkz3xi17g;1;92,7;45,7;2024-07-07T04:09:58.451Z;2024-07-13T13:48:18Z;[{'id': 5097240843, 'qualifierId': 108}, {'id': 5097239647, 'qualifierId': 56, 'value': 'Center'}, {'id': 5097240851, 'qualifierId': 231, 'value': '46.9'}, {'id': 5097239645, 'qualifierId': 17}, {'id': 5097240617, 'qualifierId': 20}, {'id': 5097240839, 'qualifierId': 103, 'value': '17.1'}, {'id': 5097240841, 'qualifierId': 214}, {'id': 5097240837, 'qualifierId': 102, 'value': '55.2'}, {'id': 5097240849, 'qualifierId': 230, 'value': '98.9'}, {'id': 5097240847, 'qualifierId': 458}, {'id': 5097240845, 'qualifierId': 328}, {'id': 5097240615, 'qualifierId': 24}, {'id': 5097240835, 'qualifierId': 73}];1l275l4mj1o6y4ntho7bap016;T. Ikoba;;;dwhau2armo9gk68ezjl1irqqc;Post;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;55,2;98,9;;;46,9;17,1;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;55,2;17.1;;;0;0;77;41;Vancouver Whitecaps II;4661;FW;1,0
2699659801;698;52;2;77;42;eo64tqkioegeb09iice2hf8bt;1;3,6;49,1;2024-07-07T04:09:59.953Z;2024-07-13T13:48:27Z;[{'id': 5102472985, 'qualifierId': 377}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dwhau2armo9gk68ezjl1irqqc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;77;42;Portland Timbers II;4662;GK;1,0
2699659829;699;1;2;77;48;eo64tqkioegeb09iice2hf8bt;1;11,6;50,6;2024-07-07T04:10:05.633Z;2024-07-07T04:10:08Z;[{'id': 5097239803, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097239811, 'qualifierId': 213, 'value': '1.33'}, {'id': 5097239805, 'qualifierId': 140, 'value': '14.0'}, {'id': 5097239807, 'qualifierId': 141, 'value': '66.0'}, {'id': 5097239809, 'qualifierId': 212, 'value': '10.8'}, {'id': 5097239815, 'qualifierId': 189}, {'id': 5097239801, 'qualifierId': 123}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;10,8;;1,33;66,0;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;14,0;66,0;;;;;;;0;0;77;48;Portland Timbers II;4668;GK;1,0
2699659861;700;1;2;77;55;eo64tqkioegeb09iice2hf8bt;1;15,2;70,5;2024-07-07T04:10:12.481Z;2024-07-07T04:11:55Z;[{'id': 5097239969, 'qualifierId': 212, 'value': '21.7'}, {'id': 5097239967, 'qualifierId': 141, 'value': '63.3'}, {'id': 5097239971, 'qualifierId': 213, 'value': '6.06'}, {'id': 5097239963, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097241445, 'qualifierId': 189}, {'id': 5097239965, 'qualifierId': 140, 'value': '35.3'}];bsufynk2wfvpz40nrndah1kb8;D. Saidykhan;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;21,7;;6,06;63,3;35,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;35,3;63,3;;;;;;;0;0;77;55;Portland Timbers II;4675;DC;1,0
2699659863;701;1;2;77;59;eo64tqkioegeb09iice2hf8bt;1;35,3;63,3;2024-07-07T04:10:16.873Z;2024-07-07T04:12:06Z;[{'id': 5097239981, 'qualifierId': 212, 'value': '26.8'}, {'id': 5097239975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5097241703, 'qualifierId': 189}, {'id': 5097239979, 'qualifierId': 141, 'value': '28.4'}, {'id': 5097239983, 'qualifierId': 213, 'value': '4.23'}, {'id': 5097239977, 'qualifierId': 140, 'value': '23.5'}];8hf35b309tq3wuc59xgshmbro;M. Simmons;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;26,8;;4,23;28,4;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;23,5;28,4;;;;;;;0;0;77;59;Portland Timbers II;4679;AMC;1,0
2699659873;702;1;2;78;1;eo64tqkioegeb09iice2hf8bt;1;23,5;28,4;2024-07-07T04:10:19.106Z;2024-07-07T04:10:21Z;[{'id': 5097240037, 'qualifierId': 213, 'value': '5.95'}, {'id': 5097240031, 'qualifierId': 140, 'value': '52.1'}, {'id': 5097240029, 'qualifierId': 56, 'value': 'Right'}, {'id': 5097240033, 'qualifierId': 141, 'value': '13.1'}, {'id': 5097240035, 'qualifierId': 212, 'value': '31.8'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;31,8;;5,95;13,1;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;52,1;13,1;;;;;;;0;0;78;1;Portland Timbers II;4681;DC;1,0
2699659885;703;1;2;78;3;eo64tqkioegeb09iice2hf8bt;0;61,9;17,0;2024-07-07T04:10:20.786Z;2024-07-07T04:10:22Z;[{'id': 5097240135, 'qualifierId': 1}, {'id': 5097240129, 'qualifierId': 141, 'value': '31.6'}, {'id': 5097240133, 'qualifierId': 213, 'value': '0.31'}, {'id': 5097240127, 'qualifierId': 140, 'value': '91.5'}, {'id': 5097240131, 'qualifierId': 212, 'value': '32.6'}, {'id': 5097240125, 'qualifierId': 56, 'value': 'Center'}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;32,6;;0,31;31,6;91,5;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;91,5;31,6;;;;;;;0;0;78;3;Portland Timbers II;4683;DMR;1,0
2699659893;669;52;2;78;6;5ou8b446l1sl8frblkz3xi17g;1;7,9;71,5;2024-07-07T04:10:23.707Z;2024-07-13T13:48:58Z;[{'id': 5102473211, 'qualifierId': 376}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;78;6;Vancouver Whitecaps II;4686;GK;1,0
2699659965;670;1;2;78;12;5ou8b446l1sl8frblkz3xi17g;1;12,0;57,0;2024-07-07T04:10:29.602Z;2024-07-07T04:10:42Z;[{'id': 5097240461, 'qualifierId': 212, 'value': '8.6'}, {'id': 5097240465, 'qualifierId': 213, 'value': '1.42'}, {'id': 5097240453, 'qualifierId': 123}, {'id': 5097240457, 'qualifierId': 140, 'value': '13.2'}, {'id': 5097240459, 'qualifierId': 141, 'value': '69.5'}, {'id': 5097240455, 'qualifierId': 56, 'value': 'Back'}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;;dwhau2armo9gk68ezjl1irqqc;Pass;;;;;;;;;;;8,6;;1,42;69,5;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;13,2;69,5;;;;;;;0;0;78;12;Vancouver Whitecaps II;4692;GK;1,0
2699659967;671;27;2;78;23;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-07T04:10:40.262Z;2024-07-07T04:10:43Z;[{'id': 5097240473, 'qualifierId': 41, 'value': 'Injury'}, {'id': 5097240475, 'qualifierId': 53, 'value': '8p8xhni028mqjv6kz6fdz850q'}, {'id': 5097240477, 'qualifierId': 233, 'value': '704'}];;;;;dwhau2armo9gk68ezjl1irqqc;Start delay;;;;;;;;;;;;;;;;;;;704,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;;;0;0;78;23;Vancouver Whitecaps II;4703;;
2699659963;704;27;2;78;23;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-07T04:10:40.262Z;2024-07-07T04:10:43Z;[{'id': 5097240483, 'qualifierId': 233, 'value': '671'}];;;;;dwhau2armo9gk68ezjl1irqqc;Start delay;;;;;;;;;;;;;;;;;;;671,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;78;23;Portland Timbers II;4703;;
2699660037;705;18;2;78;46;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-07T04:11:04.050Z;2024-07-07T04:11:04Z;[{'id': 5097240779, 'qualifierId': 59, 'value': '59'}, {'id': 5097240777, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5097240823, 'qualifierId': 55, 'value': '706'}, {'id': 5097240775, 'qualifierId': 42}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;dwhau2armo9gk68ezjl1irqqc;Player off;;;;;;;;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;706,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;706,0;4lyhopb6ddaz08hd5tu2pos9g;0;0;78;46;Portland Timbers II;4726;MC;1,0
2699660039;706;19;2;78;46;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-07T04:11:04.051Z;2024-07-07T04:11:04Z;[{'id': 5097240785, 'qualifierId': 42}, {'id': 5097240793, 'qualifierId': 292, 'value': '7'}, {'id': 5097240789, 'qualifierId': 145, 'value': '7'}, {'id': 5097240795, 'qualifierId': 293, 'value': '5'}, {'id': 5097240791, 'qualifierId': 59, 'value': '49'}, {'id': 5097240797, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5097240799, 'qualifierId': 55, 'value': '705'}];4lyhopb6ddaz08hd5tu2pos9g;M. Mehri;;;dwhau2armo9gk68ezjl1irqqc;Player on;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;705,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;5,0;7,0;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;705,0;bhzjqo4qidpkmh7lqqir9h4ic;0;0;78;46;Portland Timbers II;4726;Sub;1,0
2699660161;674;28;2;79;20;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-07T04:11:37.341Z;2024-07-07T04:19:27Z;[{'id': 5097247955, 'qualifierId': 233, 'value': '707'}, {'id': 5097241367, 'qualifierId': 55, 'value': '671'}];;;;;dwhau2armo9gk68ezjl1irqqc;End delay;;;;;;;;;;;;;;;;;;;707,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;671,0;;0;0;79;20;Vancouver Whitecaps II;4760;;
2699660195;707;28;2;79;20;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-07-07T04:11:37.341Z;2024-07-07T04:19:27Z;[{'id': 5097247959, 'qualifierId': 233, 'value': '674'}, {'id': 5097241467, 'qualifierId': 55, 'value': '704'}];;;;;dwhau2armo9gk68ezjl1irqqc;End delay;;;;;;;;;;;;;;;;;;;674,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;704,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;704,0;;0;0;79;20;Portland Timbers II;4760;;
2699660143;672;18;2;79;23;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-07-07T04:11:40.901Z;2024-07-07T04:11:41Z;[{'id': 5097241315, 'qualifierId': 55, 'value': '673'}, {'id': 5097241287, 'qualifierId': 41}, {'id': 5097241289, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5097241291, 'qualifierId': 59, 'value': '77'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;dwhau2armo9gk68ezjl1irqqc;Player off;;;;;;;;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;home;;;;;;;673,0;eaqobr6ydsy8fz4h3taqu1xjo;0;0;79;23;Vancouver Whitecaps II;4763;Sub;1,0
