id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Zone;value_PassEndX;value_Angle;value_LongBall;value_Launch;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_Head;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_TouchTypePass;value_NotVisible;value_InSwinger;value_Cross;value_RightFooted;value_TouchTypeClearance;value_Direct;value_AerialFoul;value_Foul;value_FreeKickTaken;value_BlockedPass;value_TakeOnOvertake;value_TakeOnSpace;value_Shove/Push;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_OutOfBoxCentre;value_RelatedEventId;value_Assisted;value_RegularPlay;value_BlockedY;value_LowCentre;value_IndividualPlay;value_LeftFooted;value_BlockedX;value_Collected;value_Diving;value_Hands;value_LowGkIntervention;value_GkHoof;value_DangerousPlay;value_Indirect;value_IntentionalAssist;value_Tap;value_NotPastGoalLine;value_GkX;value_GkY;value_Right;value_FreeKick;value_FirstTouch;value_TouchTypeControl;value_LeadingToAttempt;value_RelatedError1Id;value_LowLeft;value_NotAssisted;value_BigChance;value_ParriedSafe;value_Left;value_CornerTaken;value_BoxCentre;value_FromCorner;value_ThroughBall;value_MediumGkIntervention;value_OtherBodyPart;value_Stooping;value_Blocked;value_DefBlock;value_Defensive1V1;value_ShirtPull/Holding;value_OutSwinger;value_Volley;value_HighLeft;value_LastLine;value_Feet;value_ParriedDanger;value_NextEventGoalKick;value_GoalKick;value_High;value_Low;value_SwitchOfPlay;value_PullBack;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_PlayersCaughtOffside;value_YellowCard;value_NotRetreating;value_RecklessOffence;value_OverhitCross;value_DrivenCross;value_Straight;value_SwerveRight;value_OutOnSideline;value_Minutes;value_EndType;value_Overrun;value_Handball;value_HighRight;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Saved;value_LowRight;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_SmallBoxCentre;value_SetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_SwerveLeft;value_Strong;value_TacticalFoul;value_CloseRight;value_Standing;value_InjuredPlayerId;value_Injury;value_SmallBoxRight;value_FastBreak;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_HighCentre;value_Reaching;value_Fingertip;value_MisHit;value_BoxRight;value_SavedOffLine;value_SixYardBlocked;value_FloatedCross;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2692576169;766;1;2;94;31;bd0378yx50xpdcgwkt9p9bmz8;1;59,6;14,3;2024-05-26T22:53:00.269Z;2024-05-26T23:00:26Z;[{'id': 5058197081, 'qualifierId': 212, 'value': '6.7'}, {'id': 5058197083, 'qualifierId': 213, 'value': '2.11'}, {'id': 5058197077, 'qualifierId': 140, 'value': '56.3'}, {'id': 5058197079, 'qualifierId': 141, 'value': '22.8'}, {'id': 5058197075, 'qualifierId': 56, 'value': 'Center'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;6,7;;22,8;;56,3;2,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,3;22,8;;;;;;;;0;94;31;Inter Miami II;5671;DMC;1,0
2692576179;767;1;2;94;32;bd0378yx50xpdcgwkt9p9bmz8;1;55,7;24,7;2024-05-26T22:53:01.176Z;2024-05-26T22:53:03Z;[{'id': 5058197145, 'qualifierId': 212, 'value': '9.6'}, {'id': 5058197139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5058197141, 'qualifierId': 140, 'value': '56.9'}, {'id': 5058197143, 'qualifierId': 141, 'value': '10.7'}, {'id': 5058197147, 'qualifierId': 213, 'value': '4.84'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;9,6;;10,7;;56,9;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;56,9;10,7;;;;;;;;0;94;32;Inter Miami II;5672;DMR;1,0
2692576197;768;1;2;94;34;bd0378yx50xpdcgwkt9p9bmz8;1;56,6;11,7;2024-05-26T22:53:03.441Z;2024-05-29T09:38:15Z;[{'id': 5058197247, 'qualifierId': 1}, {'id': 5058197243, 'qualifierId': 212, 'value': '37.7'}, {'id': 5058197241, 'qualifierId': 141, 'value': '67.0'}, {'id': 5058197239, 'qualifierId': 140, 'value': '53.7'}, {'id': 5058197237, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058197245, 'qualifierId': 213, 'value': '1.65'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;37,7;;67,0;;53,7;1,65;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;53,7;67,0;;;;;;;;0;94;34;Inter Miami II;5674;DMC;1,0
2692576225;769;1;2;94;37;bd0378yx50xpdcgwkt9p9bmz8;1;56,6;69,3;2024-05-26T22:53:06.659Z;2024-05-26T22:53:09Z;[{'id': 5058197357, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058197367, 'qualifierId': 212, 'value': '19.2'}, {'id': 5058197365, 'qualifierId': 141, 'value': '93.6'}, {'id': 5058197361, 'qualifierId': 140, 'value': '65.9'}, {'id': 5058197369, 'qualifierId': 213, 'value': '1.04'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;19,2;;93,6;;65,9;1,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,9;93,6;;;;;;;;0;94;37;Inter Miami II;5677;DMC;1,0
2692576251;770;1;2;94;40;bd0378yx50xpdcgwkt9p9bmz8;1;65,5;94,1;2024-05-26T22:53:09.487Z;2024-05-26T22:53:12Z;[{'id': 5058197495, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058197497, 'qualifierId': 140, 'value': '77.5'}, {'id': 5058197503, 'qualifierId': 213, 'value': '5.87'}, {'id': 5058197493, 'qualifierId': 155}, {'id': 5058197501, 'qualifierId': 212, 'value': '13.8'}, {'id': 5058197499, 'qualifierId': 141, 'value': '85.9'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;13,8;;85,9;;77,5;5,87;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;77,5;85,9;;;;;;;;0;94;40;Inter Miami II;5680;DML;1,0
2692576253;771;1;2;94;43;bd0378yx50xpdcgwkt9p9bmz8;1;73,9;85,6;2024-05-26T22:53:12.361Z;2024-05-26T22:53:13Z;[{'id': 5058197517, 'qualifierId': 140, 'value': '67.2'}, {'id': 5058197521, 'qualifierId': 212, 'value': '7.0'}, {'id': 5058197523, 'qualifierId': 213, 'value': '3.11'}, {'id': 5058197519, 'qualifierId': 141, 'value': '85.9'}, {'id': 5058197531, 'qualifierId': 156}, {'id': 5058197515, 'qualifierId': 56, 'value': 'Left'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;7,0;;85,9;;67,2;3,11;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,2;85,9;;;;;;;;0;94;43;Inter Miami II;5683;Sub;1,0
2692576257;731;83;2;94;44;c7c4wwva2u1vb3rr7rwava044;0;34,2;17,1;2024-05-26T22:53:13.191Z;2024-05-26T22:54:03Z;[{'id': 5058199119, 'qualifierId': 399, 'value': '4uo9isxivewjrtdg9v7lku9zo'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;94;44;Cincinnati II;5684;;1,0
2692576279;772;50;2;94;46;bd0378yx50xpdcgwkt9p9bmz8;1;64,7;80,0;2024-05-26T22:53:15.254Z;2024-05-26T22:53:17Z;[{'id': 5058197667, 'qualifierId': 233, 'value': '732'}, {'id': 5058197629, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058197631, 'qualifierId': 286}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Dispossessed;;;;;;;;;;;;;;;;;;;;732,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;94;46;Inter Miami II;5686;DMC;1,0
2692576277;732;7;2;94;46;c7c4wwva2u1vb3rr7rwava044;0;35,3;20,0;2024-05-26T22:53:15.255Z;2024-05-29T09:38:34Z;[{'id': 5060548795, 'qualifierId': 385}, {'id': 5058197615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058197617, 'qualifierId': 285}, {'id': 5058197651, 'qualifierId': 233, 'value': '772'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;d24bodha971i57dt9if9d7kt0;Tackle;;;;;;;;;;;;;;;;;;;;772,0;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;94;46;Cincinnati II;5686;;1,0
2692576289;733;45;2;94;49;c7c4wwva2u1vb3rr7rwava044;0;39,0;24,1;2024-05-26T22:53:18.063Z;2024-05-26T22:53:21Z;[{'id': 5058197711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058197713, 'qualifierId': 285}, {'id': 5058197785, 'qualifierId': 233, 'value': '773'}];1874nj27f507jqja4e8zla1as;B. Destin;;;d24bodha971i57dt9if9d7kt0;Challenge;;;;;;;;;;;;;;;;;;;;773,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;94;49;Cincinnati II;5689;;1,0
2692576297;773;3;2;94;49;bd0378yx50xpdcgwkt9p9bmz8;1;61,0;75,9;2024-05-26T22:53:18.063Z;2024-05-29T09:38:37Z;[{'id': 5058197767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5060548825, 'qualifierId': 464}, {'id': 5058197771, 'qualifierId': 233, 'value': '733'}, {'id': 5058197769, 'qualifierId': 286}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Take On;;;;;;;;;;;;;;;;;;;;733,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;94;49;Inter Miami II;5689;DMC;1,0
2693010519;799;83;2;94;50;c7c4wwva2u1vb3rr7rwava044;1;42,8;36,3;2024-05-26T22:53:18.991Z;2024-05-29T09:38:50Z;[{'id': 5060548917, 'qualifierId': 399, 'value': '4uo9isxivewjrtdg9v7lku9zo'}];1874nj27f507jqja4e8zla1as;B. Destin;;;d24bodha971i57dt9if9d7kt0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;94;50;Cincinnati II;5690;;1,0
2692576307;774;1;2;94;51;bd0378yx50xpdcgwkt9p9bmz8;1;54,1;59,9;2024-05-26T22:53:20.751Z;2024-05-26T22:53:23Z;[{'id': 5058197845, 'qualifierId': 140, 'value': '41.4'}, {'id': 5058197851, 'qualifierId': 213, 'value': '3.05'}, {'id': 5058197843, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058197849, 'qualifierId': 212, 'value': '13.4'}, {'id': 5058197847, 'qualifierId': 141, 'value': '61.7'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;13,4;;61,7;;41,4;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;41,4;61,7;;;;;;;;0;94;51;Inter Miami II;5691;DMC;1,0
2692576333;775;1;2;94;54;bd0378yx50xpdcgwkt9p9bmz8;1;41,3;61,7;2024-05-26T22:53:22.938Z;2024-05-26T22:53:26Z;[{'id': 5058198001, 'qualifierId': 1}, {'id': 5058197991, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058197999, 'qualifierId': 213, 'value': '0.63'}, {'id': 5058197993, 'qualifierId': 140, 'value': '69.0'}, {'id': 5058197997, 'qualifierId': 212, 'value': '36.1'}, {'id': 5058197995, 'qualifierId': 141, 'value': '93.2'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;36,1;;93,2;;69,0;0,63;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,0;93,2;;;;;;;;0;94;54;Inter Miami II;5694;DC;1,0
2692576347;776;1;2;94;57;bd0378yx50xpdcgwkt9p9bmz8;1;67,2;92,1;2024-05-26T22:53:26.219Z;2024-05-26T22:53:29Z;[{'id': 5058198077, 'qualifierId': 213, 'value': '4.43'}, {'id': 5058198069, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058198073, 'qualifierId': 141, 'value': '81.5'}, {'id': 5058198071, 'qualifierId': 140, 'value': '65.2'}, {'id': 5058198075, 'qualifierId': 212, 'value': '7.5'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;7,5;;81,5;;65,2;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,2;81,5;;;;;;;;0;94;57;Inter Miami II;5697;DC;1,0
2692576353;777;1;2;95;0;bd0378yx50xpdcgwkt9p9bmz8;1;70,4;86,6;2024-05-26T22:53:29.655Z;2024-05-26T22:53:32Z;[{'id': 5058198105, 'qualifierId': 212, 'value': '9.7'}, {'id': 5058198099, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058198101, 'qualifierId': 140, 'value': '63.1'}, {'id': 5058198103, 'qualifierId': 141, 'value': '77.8'}, {'id': 5058198107, 'qualifierId': 213, 'value': '3.80'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;9,7;;77,8;;63,1;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;63,1;77,8;;;;;;;;0;95;0;Inter Miami II;5700;Sub;1,0
2692576383;778;1;2;95;3;bd0378yx50xpdcgwkt9p9bmz8;1;65,0;74,2;2024-05-26T22:53:31.999Z;2024-05-26T22:53:34Z;[{'id': 5058198253, 'qualifierId': 213, 'value': '0.81'}, {'id': 5058198245, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058198251, 'qualifierId': 212, 'value': '14.2'}, {'id': 5058198247, 'qualifierId': 140, 'value': '74.3'}, {'id': 5058198249, 'qualifierId': 141, 'value': '89.3'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;14,2;;89,3;;74,3;0,81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;74,3;89,3;;;;;;;;0;95;3;Inter Miami II;5703;DMC;1,0
2692576401;779;1;2;95;6;bd0378yx50xpdcgwkt9p9bmz8;1;75,3;90,9;2024-05-26T22:53:34.842Z;2024-05-26T22:53:39Z;[{'id': 5058198349, 'qualifierId': 141, 'value': '86.5'}, {'id': 5058198347, 'qualifierId': 140, 'value': '65.5'}, {'id': 5058198353, 'qualifierId': 213, 'value': '3.42'}, {'id': 5058198345, 'qualifierId': 56, 'value': 'Left'}, {'id': 5058198351, 'qualifierId': 212, 'value': '10.7'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;10,7;;86,5;;65,5;3,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;65,5;86,5;;;;;;;;0;95;6;Inter Miami II;5706;DC;1,0
2692576439;780;1;2;95;10;bd0378yx50xpdcgwkt9p9bmz8;1;69,7;72,4;2024-05-26T22:53:38.998Z;2024-05-26T22:53:53Z;[{'id': 5058198547, 'qualifierId': 213, 'value': '4.56'}, {'id': 5058198541, 'qualifierId': 140, 'value': '66.8'}, {'id': 5058198543, 'qualifierId': 141, 'value': '43.4'}, {'id': 5058198539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058198839, 'qualifierId': 210, 'value': '15'}, {'id': 5058198545, 'qualifierId': 212, 'value': '20.0'}];4uo9isxivewjrtdg9v7lku9zo;S. Jimenez;1,0;;d24bodha971i57dt9if9d7kt0;Pass;;;;;;;;;;20,0;;43,4;;66,8;4,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;66,8;43,4;;;;;;;;0;95;10;Inter Miami II;5710;DMC;1,0
2692576441;781;15;2;95;14;bd0378yx50xpdcgwkt9p9bmz8;1;71,2;43,6;2024-05-26T22:53:43.388Z;2024-05-29T09:39:31Z;[{'id': 5058198865, 'qualifierId': 102, 'value': '49.8'}, {'id': 5058198557, 'qualifierId': 56, 'value': 'Center'}, {'id': 5058198861, 'qualifierId': 55, 'value': '780'}, {'id': 5058198701, 'qualifierId': 20}, {'id': 5058198555, 'qualifierId': 18}, {'id': 5058198891, 'qualifierId': 233, 'value': '734'}, {'id': 5058198867, 'qualifierId': 103, 'value': '29.7'}, {'id': 5058198857, 'qualifierId': 79}, {'id': 5058198871, 'qualifierId': 146, 'value': '99.0'}, {'id': 5058198859, 'qualifierId': 29}, {'id': 5058198553, 'qualifierId': 22}, {'id': 5058198873, 'qualifierId': 147, 'value': '50.9'}, {'id': 5058198869, 'qualifierId': 215}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Attempt Saved;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;29,7;49,8;1,0;780,0;1,0;1,0;50,9;;1,0;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;99,0;50,9;49,8;29.7;780,0;4uo9isxivewjrtdg9v7lku9zo;;0;95;14;Inter Miami II;5714;DC;1,0
2692576459;734;10;2;95;14;c7c4wwva2u1vb3rr7rwava044;1;1,9;50,0;2024-05-26T22:53:43.488Z;2024-05-29T09:39:36Z;[{'id': 5060549523, 'qualifierId': 181}, {'id': 5060549521, 'qualifierId': 175}, {'id': 5058198629, 'qualifierId': 182}, {'id': 5058198735, 'qualifierId': 233, 'value': '781'}, {'id': 5060549525, 'qualifierId': 378}, {'id': 5058198633, 'qualifierId': 56, 'value': 'Back'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;d24bodha971i57dt9if9d7kt0;Save;;;;;;;;;;;;;;;;;;;;781,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;95;14;Cincinnati II;5714;;1,0
2692576477;735;6;2;95;16;c7c4wwva2u1vb3rr7rwava044;0;16,8;57,8;2024-05-26T22:53:45.325Z;2024-05-29T09:39:51Z;[{'id': 5058198765, 'qualifierId': 233, 'value': '782'}, {'id': 5058198743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5058198745, 'qualifierId': 73}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;d24bodha971i57dt9if9d7kt0;Corner Awarded;;;;;;;;;;;;;;;;;;;;782,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;;0;95;16;Cincinnati II;5716;;1,0
2692576447;782;6;2;95;16;bd0378yx50xpdcgwkt9p9bmz8;1;83,2;42,2;2024-05-26T22:53:45.325Z;2024-05-26T22:53:50Z;[{'id': 5058198641, 'qualifierId': 73}, {'id': 5058198761, 'qualifierId': 233, 'value': '735'}, {'id': 5058198639, 'qualifierId': 56, 'value': 'Center'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;d24bodha971i57dt9if9d7kt0;Corner Awarded;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;95;16;Inter Miami II;5716;DC;1,0
