id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Shove/Push;value_Direct;value_Foul;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_FreeKickTaken;value_IntendedTackleTarget;value_TouchTypeControl;value_TakeOnOvertake;value_TakeOnSpace;value_TouchTypeClearance;value_LongBall;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_DeletedEventType;value_PlayersCaughtOffside;value_Indirect;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_HeadPass;value_Assist;value_RegularPlay;value_IntentionalAssist;value_GkX;value_GoalmouthZ;value_GkY;value_GoalmouthY;value_GkXTimeOfGoal;value_FirstTouch;value_BoxRight;value_Assisted;value_GoalShotTimestamp;value_RelatedEventId;value_BigChance;value_HighRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_RightFooted;value_Tap;value_Launch;value_ShirtPull/Holding;value_Cross;value_OutSwinger;value_LayOff;value_SwitchOfPlay;value_HighGkIntervention;value_KeeperThrow;value_FlickOn;value_ThroughBall;value_BlockedY;value_BlockedX;value_LeftFooted;value_IndividualPlay;value_Collected;value_Hands;value_Standing;value_NotVisible;value_AttemptedTackle;value_LowLeft;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_OutOfPlay;value_TouchTypePass;value_MediumGkIntervention;value_OverArm;value_Head;value_LowRight;value_BoxCentre;value_Diving;value_LowGkIntervention;value_Right;value_Left;value_CornerTaken;value_YellowCard;value_TacticalFoul;value_PullBack;value_High;value_Injury;value_InjuredPlayerId;value_35Centre;value_FromCorner;value_LowCentre;value_RecklessOffence;value_NotAssisted;value_BoxLeft;value_SetPiece;value_Minutes;value_FastBreak;value_KeeperTouched;value_GkKickFromHands;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_ParriedSafe;value_SmallBoxCentre;value_SixYardBlocked;value_InSwinger;value_Overrun;value_Defensive1V1;value_CloseLeftAndHigh;value_CloseRightAndHigh;value_FollowsShotRebound;value_HighClaim;value_SavedOffLine;value_LastLine;value_HighCentre;value_ParriedDanger;value_Reaching;value_NotRetreating;value_TimeWasting;value_NotPastGoalLine;value_CloseLeft;value_BoxDeepLeft;value_CloseHigh;value_GkHoof;value_SmallBoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673252197;754;1;2;75;53;5icuo8utnztpsd9l03gdd68dl;0;77,1;0,0;2024-04-15T02:11:01.358Z;2024-04-18T19:57:58Z;[{'id': 4953189669, 'qualifierId': 212, 'value': '16.4'}, {'id': 4953189665, 'qualifierId': 140, 'value': '90.5'}, {'id': 4953189663, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953189667, 'qualifierId': 141, 'value': '10.4'}, {'id': 4953189661, 'qualifierId': 107}, {'id': 4953189671, 'qualifierId': 213, 'value': '0.54'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;16,4;;;0,54;10,4;90,5;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;90,5;10,4;;;;;;;0;0;75;53;North Texas;4553;MC;1,0
2673252191;738;8;2;75;54;99l7fsj6ykgbyqcb9zqqu9dgq;1;9,1;95,3;2024-04-15T02:11:02.099Z;2024-04-18T19:58:11Z;[{'id': 4953189623, 'qualifierId': 56, 'value': 'Back'}, {'id': 4959811449, 'qualifierId': 385}, {'id': 4953189639, 'qualifierId': 15}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;c86q4wvce0uumzjzerzhml82c;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;75;54;Tacoma Defiance;4554;FWR;1,0
2673252195;739;5;2;75;57;99l7fsj6ykgbyqcb9zqqu9dgq;0;13,5;101,3;2024-04-15T02:11:05.219Z;2024-04-15T02:11:09Z;[{'id': 4953189653, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953189783, 'qualifierId': 233, 'value': '755'}, {'id': 4953189655, 'qualifierId': 347}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;75;57;Tacoma Defiance;4557;FWR;1,0
2673252215;755;5;2;75;57;5icuo8utnztpsd9l03gdd68dl;1;86,5;-1,3;2024-04-15T02:11:05.219Z;2024-04-15T02:34:30Z;[{'id': 4953189763, 'qualifierId': 347}, {'id': 4953189761, 'qualifierId': 56, 'value': 'Right'}, {'id': 4953189779, 'qualifierId': 233, 'value': '739'}];5uwkzz79ayagkh2ukysvgolwp;P. Rothrock;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;739,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;75;57;North Texas;4557;AMR;1,0
2673252229;756;1;2;76;1;5icuo8utnztpsd9l03gdd68dl;1;86,4;0,0;2024-04-15T02:11:09.038Z;2024-04-15T02:11:12Z;[{'id': 4953189839, 'qualifierId': 140, 'value': '93.8'}, {'id': 4953189835, 'qualifierId': 107}, {'id': 4953189845, 'qualifierId': 213, 'value': '1.16'}, {'id': 4953189837, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953189843, 'qualifierId': 212, 'value': '19.6'}, {'id': 4953189841, 'qualifierId': 141, 'value': '24.9'}];5uwkzz79ayagkh2ukysvgolwp;P. Rothrock;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;19,6;;;1,16;24,9;93,8;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;93,8;24,9;;;;;;;0;0;76;1;North Texas;4561;AMR;1,0
2673252231;757;61;2;76;4;5icuo8utnztpsd9l03gdd68dl;0;98,9;23,4;2024-04-15T02:11:12.398Z;2024-04-15T02:11:19Z;[{'id': 4953189865, 'qualifierId': 56, 'value': 'Center'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;c86q4wvce0uumzjzerzhml82c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;76;4;North Texas;4564;Sub;1,0
2673252255;740;5;2;76;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;-1,2;63,1;2024-04-15T02:11:16.115Z;2024-04-15T02:11:17Z;[{'id': 4953189963, 'qualifierId': 346}, {'id': 4953190017, 'qualifierId': 233, 'value': '758'}, {'id': 4953189961, 'qualifierId': 56, 'value': 'Back'}];74rnjizxzn5a0oag6sue0ja7e;C. Sainté;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;758,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;76;8;Tacoma Defiance;4568;DC;1,0
2673252261;758;5;2;76;8;5icuo8utnztpsd9l03gdd68dl;0;101,2;36,9;2024-04-15T02:11:16.115Z;2024-04-15T02:34:31Z;[{'id': 4953189983, 'qualifierId': 346}, {'id': 4953189981, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953190025, 'qualifierId': 233, 'value': '740'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;c86q4wvce0uumzjzerzhml82c;Out;;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;76;8;North Texas;4568;Sub;1,0
2673252415;741;1;2;76;30;99l7fsj6ykgbyqcb9zqqu9dgq;1;4,6;52,1;2024-04-15T02:11:37.811Z;2024-04-15T02:11:40Z;[{'id': 4953190781, 'qualifierId': 212, 'value': '15.3'}, {'id': 4953190773, 'qualifierId': 124}, {'id': 4953190777, 'qualifierId': 140, 'value': '10.6'}, {'id': 4953190775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953190791, 'qualifierId': 237}, {'id': 4953190779, 'qualifierId': 141, 'value': '72.6'}, {'id': 4953190785, 'qualifierId': 213, 'value': '1.15'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;15,3;;;1,15;72,6;10,6;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;10,6;72,6;;;;;;;0;0;76;30;Tacoma Defiance;4590;GK;1,0
2673252453;742;1;2;76;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;23,7;77,9;2024-04-15T02:11:40.402Z;2024-04-15T02:11:45Z;[{'id': 4953190943, 'qualifierId': 213, 'value': '0.63'}, {'id': 4953190941, 'qualifierId': 212, 'value': '20.0'}, {'id': 4953190937, 'qualifierId': 140, 'value': '39.0'}, {'id': 4953190935, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953190939, 'qualifierId': 141, 'value': '95.3'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;20,0;;;0,63;95,3;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;39,0;95,3;;;;;;;0;0;76;32;Tacoma Defiance;4592;MC;1,0
2673252497;743;1;2;76;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;55,0;94,7;2024-04-15T02:11:45.555Z;2024-04-15T02:12:04Z;[{'id': 4953191195, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953191631, 'qualifierId': 210, 'value': '15'}, {'id': 4953191199, 'qualifierId': 141, 'value': '81.7'}, {'id': 4953191203, 'qualifierId': 213, 'value': '5.43'}, {'id': 4953191197, 'qualifierId': 140, 'value': '62.4'}, {'id': 4953191201, 'qualifierId': 212, 'value': '11.8'}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;1,0;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;11,8;;;5,43;81,7;62,4;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;62,4;81,7;;;;;;;0;0;76;38;Tacoma Defiance;4598;FWR;1,0
2673252499;744;15;2;76;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;81,7;53,3;2024-04-15T02:11:52.258Z;2024-04-18T19:58:56Z;[{'id': 4953191667, 'qualifierId': 103, 'value': '29.1'}, {'id': 4953191217, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953191213, 'qualifierId': 18}, {'id': 4953191669, 'qualifierId': 215}, {'id': 4953191209, 'qualifierId': 22}, {'id': 4953191653, 'qualifierId': 79}, {'id': 4953191659, 'qualifierId': 55, 'value': '743'}, {'id': 4953191671, 'qualifierId': 146, 'value': '97.7'}, {'id': 4953191295, 'qualifierId': 20}, {'id': 4953191665, 'qualifierId': 102, 'value': '50.3'}, {'id': 4953191673, 'qualifierId': 147, 'value': '50.7'}, {'id': 4953191679, 'qualifierId': 233, 'value': '759'}, {'id': 4953191655, 'qualifierId': 29}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;c86q4wvce0uumzjzerzhml82c;Attempt Saved;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;1,0;;;29,1;;50,3;;;;1,0;;743,0;;;;;1,0;;;;;;;;;;;;50,7;97,7;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;97,7;50,7;50,3;29.1;743,0;19ckwd2oz9uyfjznuq2c41btg;0;0;76;44;Tacoma Defiance;4604;FWL;1,0
2673252505;759;10;2;76;44;5icuo8utnztpsd9l03gdd68dl;1;2,9;50,9;2024-04-15T02:11:52.358Z;2024-04-18T19:59:10Z;[{'id': 4953191247, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953191245, 'qualifierId': 182}, {'id': 4959811811, 'qualifierId': 174}, {'id': 4953191481, 'qualifierId': 233, 'value': '744'}, {'id': 4959811815, 'qualifierId': 378}, {'id': 4959811813, 'qualifierId': 181}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Save;;;;;;;;;;;;;;;;;;;;744,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;76;44;North Texas;4604;GK;1,0
2673252511;760;52;2;76;46;5icuo8utnztpsd9l03gdd68dl;1;2,9;50,9;2024-04-15T02:11:54.335Z;2024-04-18T19:59:14Z;[{'id': 4959811833, 'qualifierId': 377}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;76;46;North Texas;4606;GK;1,0
2673252649;761;1;2;76;58;5icuo8utnztpsd9l03gdd68dl;1;14,4;49,6;2024-04-15T02:12:05.695Z;2024-04-15T02:12:25Z;[{'id': 4953191967, 'qualifierId': 213, 'value': '0.48'}, {'id': 4953191963, 'qualifierId': 141, 'value': '90.5'}, {'id': 4953191969, 'qualifierId': 1}, {'id': 4953191965, 'qualifierId': 212, 'value': '60.6'}, {'id': 4953191957, 'qualifierId': 199}, {'id': 4953191961, 'qualifierId': 140, 'value': '65.7'}, {'id': 4953192351, 'qualifierId': 189}, {'id': 4953191959, 'qualifierId': 56, 'value': 'Left'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;60,6;;;0,48;90,5;65,7;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;65,7;90,5;;;;;;;0;0;76;58;North Texas;4618;GK;1,0
2673252761;764;44;2;76;59;5icuo8utnztpsd9l03gdd68dl;1;67,8;89,0;2024-04-15T02:12:06.797Z;2024-04-18T19:59:41Z;[{'id': 4953192531, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953192533, 'qualifierId': 286}, {'id': 4953192583, 'qualifierId': 233, 'value': '746'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;c86q4wvce0uumzjzerzhml82c;Aerial;;;;;;;;;;;;;;;;;;;;746,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;76;59;North Texas;4619;Sub;1,0
2673252771;746;44;2;76;59;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,2;11,0;2024-04-15T02:12:06.798Z;2024-04-18T19:59:43Z;[{'id': 4953192579, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953192959, 'qualifierId': 233, 'value': '764'}, {'id': 4953192581, 'qualifierId': 285}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c86q4wvce0uumzjzerzhml82c;Aerial;;;;;;;;;;;;;;;;;;;1,0;764,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;76;59;Tacoma Defiance;4619;Sub;1,0
2673252767;765;61;2;77;0;5icuo8utnztpsd9l03gdd68dl;1;67,2;91,7;2024-04-15T02:12:07.548Z;2024-04-18T19:59:45Z;[{'id': 4953192557, 'qualifierId': 56, 'value': 'Left'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;c86q4wvce0uumzjzerzhml82c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;77;0;North Texas;4620;Sub;1,0
2673252651;745;4;2;77;2;99l7fsj6ykgbyqcb9zqqu9dgq;1;32,7;12,2;2024-04-15T02:12:10.199Z;2024-04-18T19:59:55Z;[{'id': 4953192111, 'qualifierId': 152}, {'id': 4953192121, 'qualifierId': 233, 'value': '762'}, {'id': 4953192115, 'qualifierId': 285}, {'id': 4953192107, 'qualifierId': 13}, {'id': 4953192113, 'qualifierId': 265}, {'id': 4953192109, 'qualifierId': 56, 'value': 'Back'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;c86q4wvce0uumzjzerzhml82c;Foul;;;;;;;;;;;;;;;;;1,0;1,0;1,0;762,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;77;2;Tacoma Defiance;4622;Sub;1,0
2673252655;762;4;2;77;2;5icuo8utnztpsd9l03gdd68dl;0;67,3;87,8;2024-04-15T02:12:10.200Z;2024-04-18T19:59:58Z;[{'id': 4953192081, 'qualifierId': 56, 'value': 'Left'}, {'id': 4953192131, 'qualifierId': 233, 'value': '745'}, {'id': 4953192079, 'qualifierId': 13}, {'id': 4953192083, 'qualifierId': 152}, {'id': 4953192261, 'qualifierId': 55, 'value': '763'}, {'id': 4953192085, 'qualifierId': 265}, {'id': 4953192129, 'qualifierId': 286}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;c86q4wvce0uumzjzerzhml82c;Foul;;;;;;;;;;;;;;;;;1,0;1,0;;745,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;763,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;763,0;b0xuwec3m6rvxwx7gygv34o6i;0;0;77;2;North Texas;4622;Sub;1,0
2673252683;763;17;2;77;6;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-04-15T02:12:13.623Z;2024-04-18T20:00:04Z;[{'id': 4953192247, 'qualifierId': 392}, {'id': 4953192245, 'qualifierId': 31}, {'id': 4953192251, 'qualifierId': 55, 'value': '762'}, {'id': 4953192249, 'qualifierId': 13, 'value': '243'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;c86q4wvce0uumzjzerzhml82c;Card;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;762,0;b0xuwec3m6rvxwx7gygv34o6i;0;0;77;6;North Texas;4626;Sub;1,0
2673252919;747;1;2;77;48;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,0;17,6;2024-04-15T02:12:56.066Z;2024-04-15T02:12:58Z;[{'id': 4953193309, 'qualifierId': 5}, {'id': 4953193317, 'qualifierId': 141, 'value': '31.9'}, {'id': 4953193313, 'qualifierId': 56, 'value': 'Center'}, {'id': 4953193315, 'qualifierId': 140, 'value': '88.1'}, {'id': 4953193321, 'qualifierId': 213, 'value': '0.16'}, {'id': 4953193319, 'qualifierId': 212, 'value': '59.7'}, {'id': 4953193311, 'qualifierId': 152}, {'id': 4953193323, 'qualifierId': 1}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;59,7;;;0,16;31,9;88,1;;1,0;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;88,1;31,9;;;;;;;0;0;77;48;Tacoma Defiance;4668;DC;1,0
2673252935;766;49;2;77;52;5icuo8utnztpsd9l03gdd68dl;1;8,5;72,1;2024-04-15T02:13:00.013Z;2024-04-15T02:13:00Z;[];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;77;52;North Texas;4672;GK;1,0
2673252973;767;1;2;77;53;5icuo8utnztpsd9l03gdd68dl;1;8,5;71,8;2024-04-15T02:13:00.861Z;2024-04-15T02:13:08Z;[{'id': 4953193607, 'qualifierId': 1}, {'id': 4953193603, 'qualifierId': 212, 'value': '38.7'}, {'id': 4953193597, 'qualifierId': 56, 'value': 'Back'}, {'id': 4953193605, 'qualifierId': 213, 'value': '5.36'}, {'id': 4953193599, 'qualifierId': 140, 'value': '30.8'}, {'id': 4953193601, 'qualifierId': 141, 'value': '26.4'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;c86q4wvce0uumzjzerzhml82c;Pass;;;;;;;;;;38,7;;;5,36;26,4;30,8;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;30,8;26,4;;;;;;;0;0;77;53;North Texas;4673;GK;1,0
2673252975;768;61;2;78;0;5icuo8utnztpsd9l03gdd68dl;0;45,6;17,0;2024-04-15T02:13:08.287Z;2024-04-15T02:13:08Z;[{'id': 4953193615, 'qualifierId': 56, 'value': 'Back'}];5uwkzz79ayagkh2ukysvgolwp;P. Rothrock;;;c86q4wvce0uumzjzerzhml82c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;0;0;78;0;North Texas;4680;AMR;1,0
2673253049;749;61;2;78;3;99l7fsj6ykgbyqcb9zqqu9dgq;0;55,1;97,1;2024-04-15T02:13:10.858Z;2024-04-15T02:46:11Z;[{'id': 4953193979, 'qualifierId': 56, 'value': 'Left'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;c86q4wvce0uumzjzerzhml82c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;78;3;Tacoma Defiance;4683;Sub;1,0
