id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_Involved;value_TeamPlayerFormation;value_TeamKit;value_Captain;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_Chipped;value_SwitchOfPlay;value_LongBall;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Defensive;value_TakeOnSpace;value_Offensive;value_Launch;value_HeadPass;value_LayOff;value_TouchTypeControl;value_DeletedEventType;value_TouchTypeClearance;value_IntendedTackleTarget;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnOvertake;value_OutSwinger;value_RightFooted;value_Cross;value_NextEventGoalKick;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_LowGkIntervention;value_KeeperThrow;value_BlockedPass;value_LeftFooted;value_InSwinger;value_Head;value_OutOfPlay;value_Defensive1V1;value_TouchTypePass;value_ThroughBall;value_RegularPlay;value_Assist;value_GkX;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkY;value_GoalShotGameClock;value_IndividualPlay;value_FirstTouch;value_GkXTimeOfGoal;value_LowRight;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_OutOfBoxCentre;value_GoalShotTimestamp;value_Tap;value_ShirtPull/Holding;value_OtherObstacle;value_CloseLeft;value_MediumGkIntervention;value_HighRight;value_High;value_PullBack;value_IntentionalAssist;value_CloseRight;value_BoxLeft;value_RecklessOffence;value_YellowCard;value_HighClaim;value_BlockedY;value_Blocked;value_BlockedX;value_NotAssisted;value_DefBlock;value_Review;value_LowCentre;value_HitBar;value_BigChance;value_BoxCentre;value_HitWoodwork;value_ParriedSafe;value_Hands;value_Standing;value_Left;value_Right;value_CornerTaken;value_CloseHigh;value_FromCorner;value_Diving;value_ParriedDanger;value_Dissent;value_Overrun;value_BlockedClearance;value_BoxRight;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Injury;value_LastLine;value_FlickOn;value_Straight;value_DrivenCross;value_HighGkIntervention;value_LowLeft;value_Weak;value_NotPastGoalLine;value_MisHit;value_Volley;value_OverArm;value_Shove/Push;value_NotVisible;value_HighLeft;value_Stooping;value_SmallBoxRight;value_Feet;value_Collected;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728436179;776;1;2;80;55;8o8m08he36u0j4w08aj2iodn8;1;46,4;85,7;2024-09-29T20:42:27.206Z;2024-09-29T20:42:29Z;[{'id': 5255408377, 'qualifierId': 213, 'value': '6.28'}, {'id': 5255408369, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255408375, 'qualifierId': 212, 'value': '20.7'}, {'id': 5255408373, 'qualifierId': 141, 'value': '85.6'}, {'id': 5255408371, 'qualifierId': 140, 'value': '66.1'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;20,7;;;6,28;85,6;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;66,1;85,6;;;;;;;0;0;80;55;Columbus Crew II;4855;DC;1,0
2728436207;777;1;2;80;57;8o8m08he36u0j4w08aj2iodn8;1;66,1;85,6;2024-09-29T20:42:28.886Z;2024-09-29T20:42:30Z;[{'id': 5255408551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255408553, 'qualifierId': 140, 'value': '62.8'}, {'id': 5255408559, 'qualifierId': 213, 'value': '4.24'}, {'id': 5255408555, 'qualifierId': 141, 'value': '75.6'}, {'id': 5255408557, 'qualifierId': 212, 'value': '7.6'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;7,6;;;4,24;75,6;62,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;62,8;75,6;;;;;;;0;0;80;57;Columbus Crew II;4857;DC;1,0
2728436269;778;1;2;80;58;8o8m08he36u0j4w08aj2iodn8;1;64,7;76,6;2024-09-29T20:42:30.502Z;2024-09-29T20:42:33Z;[{'id': 5255408865, 'qualifierId': 140, 'value': '75.2'}, {'id': 5255408873, 'qualifierId': 212, 'value': '12.8'}, {'id': 5255408861, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255408875, 'qualifierId': 213, 'value': '0.53'}, {'id': 5255408869, 'qualifierId': 141, 'value': '86.2'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;12,8;;;0,53;86,2;75,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;75,2;86,2;;;;;;;0;0;80;58;Columbus Crew II;4858;Sub;1,0
2728436293;779;1;2;81;1;8o8m08he36u0j4w08aj2iodn8;1;75,2;86,6;2024-09-29T20:42:32.951Z;2024-09-29T20:42:35Z;[{'id': 5255409027, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255409035, 'qualifierId': 213, 'value': '3.99'}, {'id': 5255409025, 'qualifierId': 3}, {'id': 5255409029, 'qualifierId': 140, 'value': '69.5'}, {'id': 5255409033, 'qualifierId': 212, 'value': '9.1'}, {'id': 5255409031, 'qualifierId': 141, 'value': '76.6'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;9,1;;;3,99;76,6;69,5;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;69,5;76,6;;;;;;;0;0;81;1;Columbus Crew II;4861;Sub;1,0
2728436319;780;1;2;81;2;8o8m08he36u0j4w08aj2iodn8;1;71,1;84,5;2024-09-29T20:42:33.887Z;2024-10-03T12:48:21Z;[{'id': 5255409177, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255409183, 'qualifierId': 212, 'value': '6.7'}, {'id': 5255409181, 'qualifierId': 141, 'value': '84.1'}, {'id': 5255409179, 'qualifierId': 140, 'value': '77.5'}, {'id': 5255409185, 'qualifierId': 213, 'value': '6.24'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;6,7;;;6,24;84,1;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;77,5;84,1;;;;;;;0;0;81;2;Columbus Crew II;4862;FW;1,0
2729711891;881;1;2;81;4;8o8m08he36u0j4w08aj2iodn8;0;78,5;91,3;2024-09-29T20:42:35.622Z;2024-10-03T12:48:36Z;[{'id': 5262407717, 'qualifierId': 212, 'value': '8.1'}, {'id': 5262407719, 'qualifierId': 213, 'value': '3.94'}, {'id': 5262407711, 'qualifierId': 56, 'value': 'Left'}, {'id': 5262407715, 'qualifierId': 141, 'value': '82.7'}, {'id': 5262407713, 'qualifierId': 140, 'value': '73.1'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;8,1;;;3,94;82,7;73,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;73,1;82,7;;;;;;;0;0;81;4;Columbus Crew II;4864;DC;1,0
2728436303;688;8;2;81;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,0;20,9;2024-09-29T20:42:36.013Z;2024-10-03T12:48:46Z;[{'id': 5262408059, 'qualifierId': 383}, {'id': 5255409095, 'qualifierId': 56, 'value': 'Back'}];6yy07mnoy3tybp2wpvmq2ghec;A. Su;;;ew08ihuj1ikwwghnwohn43kk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;81;4;Chicago Fire II;4864;Sub;1,0
2728436311;689;49;2;81;4;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,0;22,8;2024-09-29T20:42:36.509Z;2024-09-29T20:42:36Z;[];6yy07mnoy3tybp2wpvmq2ghec;A. Su;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;81;4;Chicago Fire II;4864;Sub;1,0
2728436335;690;1;2;81;5;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,1;23,1;2024-09-29T20:42:37.196Z;2024-09-29T20:42:38Z;[{'id': 5255409265, 'qualifierId': 141, 'value': '16.1'}, {'id': 5255409267, 'qualifierId': 212, 'value': '11.5'}, {'id': 5255409263, 'qualifierId': 140, 'value': '20.1'}, {'id': 5255409261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255409269, 'qualifierId': 213, 'value': '3.57'}];6yy07mnoy3tybp2wpvmq2ghec;A. Su;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;11,5;;;3,57;16,1;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;20,1;16,1;;;;;;;0;0;81;5;Chicago Fire II;4865;Sub;1,0
2728436357;691;1;2;81;7;5b4ccd62yeeqdl2qk6jzsmjv8;1;18,9;15,2;2024-09-29T20:42:38.764Z;2024-09-29T20:42:40Z;[{'id': 5255409407, 'qualifierId': 212, 'value': '17.5'}, {'id': 5255409405, 'qualifierId': 141, 'value': '40.1'}, {'id': 5255409409, 'qualifierId': 213, 'value': '1.82'}, {'id': 5255409401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255409403, 'qualifierId': 140, 'value': '14.8'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;17,5;;;1,82;40,1;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;14,8;40,1;;;;;;;0;0;81;7;Chicago Fire II;4867;DMR;1,0
2728436389;692;1;2;81;8;5b4ccd62yeeqdl2qk6jzsmjv8;1;14,1;42,4;2024-09-29T20:42:40.093Z;2024-09-29T20:42:42Z;[{'id': 5255409595, 'qualifierId': 140, 'value': '4.4'}, {'id': 5255409597, 'qualifierId': 141, 'value': '52.8'}, {'id': 5255409593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255409601, 'qualifierId': 213, 'value': '2.53'}, {'id': 5255409599, 'qualifierId': 212, 'value': '12.4'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;12,4;;;2,53;52,8;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;4,4;52,8;;;;;;;0;0;81;8;Chicago Fire II;4868;DC;1,0
2728436465;693;1;2;81;10;5b4ccd62yeeqdl2qk6jzsmjv8;1;9,9;56,9;2024-09-29T20:42:42.013Z;2024-09-29T20:42:47Z;[{'id': 5255410047, 'qualifierId': 141, 'value': '91.2'}, {'id': 5255410051, 'qualifierId': 212, 'value': '30.9'}, {'id': 5255410055, 'qualifierId': 213, 'value': '0.86'}, {'id': 5255410043, 'qualifierId': 140, 'value': '29.2'}, {'id': 5255410041, 'qualifierId': 56, 'value': 'Back'}];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;30,9;;;0,86;91,2;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;29,2;91,2;;;;;;;0;0;81;10;Chicago Fire II;4870;GK;1,0
2728436573;694;1;2;81;16;5b4ccd62yeeqdl2qk6jzsmjv8;1;38,7;87,4;2024-09-29T20:42:47.597Z;2024-09-29T20:42:55Z;[{'id': 5255410631, 'qualifierId': 213, 'value': '6.12'}, {'id': 5255410623, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255410625, 'qualifierId': 140, 'value': '63.5'}, {'id': 5255410629, 'qualifierId': 212, 'value': '26.4'}, {'id': 5255410627, 'qualifierId': 141, 'value': '80.9'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;26,4;;;6,12;80,9;63,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;63,5;80,9;;;;;;;0;0;81;16;Chicago Fire II;4876;Sub;1,0
2728436589;695;1;2;81;24;5b4ccd62yeeqdl2qk6jzsmjv8;0;55,6;75,7;2024-09-29T20:42:55.613Z;2024-09-29T20:42:56Z;[{'id': 5255410761, 'qualifierId': 141, 'value': '83.3'}, {'id': 5255410763, 'qualifierId': 212, 'value': '16.5'}, {'id': 5255410765, 'qualifierId': 213, 'value': '0.32'}, {'id': 5255410757, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255410759, 'qualifierId': 140, 'value': '70.5'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;16,5;;;0,32;83,3;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;70,5;83,3;;;;;;;0;0;81;24;Chicago Fire II;4884;FW;1,0
2728436687;781;49;2;81;31;8o8m08he36u0j4w08aj2iodn8;1;37,5;29,1;2024-09-29T20:43:02.808Z;2024-09-29T20:43:02Z;[];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;81;31;Columbus Crew II;4891;DL;1,0
2728436701;782;1;2;81;31;8o8m08he36u0j4w08aj2iodn8;1;37,5;29,1;2024-09-29T20:43:03.191Z;2024-09-29T20:43:04Z;[{'id': 5255411295, 'qualifierId': 213, 'value': '5.44'}, {'id': 5255411285, 'qualifierId': 140, 'value': '42.2'}, {'id': 5255411293, 'qualifierId': 212, 'value': '7.4'}, {'id': 5255411289, 'qualifierId': 141, 'value': '20.9'}, {'id': 5255411281, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;7,4;;;5,44;20,9;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;42,2;20,9;;;;;;;0;0;81;31;Columbus Crew II;4891;DL;1,0
2728436713;783;1;2;81;32;8o8m08he36u0j4w08aj2iodn8;1;42,2;20,9;2024-09-29T20:43:04.071Z;2024-09-29T20:43:05Z;[{'id': 5255411357, 'qualifierId': 212, 'value': '11.6'}, {'id': 5255411361, 'qualifierId': 213, 'value': '2.46'}, {'id': 5255411349, 'qualifierId': 140, 'value': '33.6'}, {'id': 5255411353, 'qualifierId': 141, 'value': '31.6'}, {'id': 5255411347, 'qualifierId': 56, 'value': 'Back'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;11,6;;;2,46;31,6;33,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;33,6;31,6;;;;;;;0;0;81;32;Columbus Crew II;4892;FWR;1,0
2728436721;784;1;2;81;33;8o8m08he36u0j4w08aj2iodn8;1;32,9;31,6;2024-09-29T20:43:05.127Z;2024-09-29T20:43:07Z;[{'id': 5255411425, 'qualifierId': 212, 'value': '13.4'}, {'id': 5255411417, 'qualifierId': 140, 'value': '34.3'}, {'id': 5255411413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255411431, 'qualifierId': 213, 'value': '1.46'}, {'id': 5255411421, 'qualifierId': 141, 'value': '51.2'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;13,4;;;1,46;51,2;34,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,3;51,2;;;;;;;0;0;81;33;Columbus Crew II;4893;DL;1,0
2728436775;785;1;2;81;35;8o8m08he36u0j4w08aj2iodn8;1;34,5;50,4;2024-09-29T20:43:07.047Z;2024-09-29T20:43:11Z;[{'id': 5255411731, 'qualifierId': 141, 'value': '72.3'}, {'id': 5255411735, 'qualifierId': 213, 'value': '1.84'}, {'id': 5255411733, 'qualifierId': 212, 'value': '15.4'}, {'id': 5255411729, 'qualifierId': 140, 'value': '30.6'}, {'id': 5255411727, 'qualifierId': 56, 'value': 'Back'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;15,4;;;1,84;72,3;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;30,6;72,3;;;;;;;0;0;81;35;Columbus Crew II;4895;Sub;1,0
2728436813;786;1;2;81;39;8o8m08he36u0j4w08aj2iodn8;1;32,4;74,1;2024-09-29T20:43:11.111Z;2024-09-29T20:43:15Z;[{'id': 5255411963, 'qualifierId': 213, 'value': '4.13'}, {'id': 5255411955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255411961, 'qualifierId': 212, 'value': '7.1'}, {'id': 5255411957, 'qualifierId': 140, 'value': '28.7'}, {'id': 5255411959, 'qualifierId': 141, 'value': '65.4'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;7,1;;;4,13;65,4;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;28,7;65,4;;;;;;;0;0;81;39;Columbus Crew II;4899;DC;1,0
2728436869;787;1;2;81;43;8o8m08he36u0j4w08aj2iodn8;1;31,5;63,6;2024-09-29T20:43:14.888Z;2024-09-29T20:43:19Z;[{'id': 5255412293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255412299, 'qualifierId': 212, 'value': '16.7'}, {'id': 5255412295, 'qualifierId': 140, 'value': '46.3'}, {'id': 5255412297, 'qualifierId': 141, 'value': '54.5'}, {'id': 5255412301, 'qualifierId': 213, 'value': '5.90'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;16,7;;;5,9;54,5;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;46,3;54,5;;;;;;;0;0;81;43;Columbus Crew II;4903;DC;1,0
2728436885;788;50;2;81;47;8o8m08he36u0j4w08aj2iodn8;1;49,6;56,8;2024-09-29T20:43:18.685Z;2024-10-03T06:55:42Z;[{'id': 5255412457, 'qualifierId': 233, 'value': '696'}, {'id': 5255412369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255412373, 'qualifierId': 286}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;ew08ihuj1ikwwghnwohn43kk;Dispossessed;;;;;;;;;;;;;;;;;;;696,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;81;47;Columbus Crew II;4907;FW;1,0
2728436871;696;7;2;81;47;5b4ccd62yeeqdl2qk6jzsmjv8;0;50,4;43,2;2024-09-29T20:43:18.686Z;2024-10-03T12:51:00Z;[{'id': 5255412413, 'qualifierId': 233, 'value': '788'}, {'id': 5255412305, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255412307, 'qualifierId': 285}, {'id': 5262412307, 'qualifierId': 384}];6yy07mnoy3tybp2wpvmq2ghec;A. Su;;;ew08ihuj1ikwwghnwohn43kk;Tackle;;;;;;;;;;;;;;;;;;;788,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;81;47;Chicago Fire II;4907;Sub;1,0
2728436951;789;1;2;81;49;8o8m08he36u0j4w08aj2iodn8;0;64,0;65,5;2024-09-29T20:43:21.048Z;2024-09-29T20:43:26Z;[{'id': 5255412793, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255412795, 'qualifierId': 140, 'value': '84.8'}, {'id': 5255412799, 'qualifierId': 212, 'value': '23.9'}, {'id': 5255412801, 'qualifierId': 213, 'value': '5.86'}, {'id': 5255412797, 'qualifierId': 141, 'value': '51.2'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ew08ihuj1ikwwghnwohn43kk;Pass;;;;;;;;;;23,9;;;5,86;51,2;84,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;84,8;51,2;;;;;;;0;0;81;49;Columbus Crew II;4909;Sub;1,0
2728436937;697;49;2;81;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;13,9;57,5;2024-09-29T20:43:22.557Z;2024-09-29T20:43:22Z;[];9bn2zid7u305xii6alm8a58us;S. Lapkes;;;ew08ihuj1ikwwghnwohn43kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;81;50;Chicago Fire II;4910;GK;1,0
