id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Resume;value_TeamFormation;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Angle;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_Chipped;value_HeadPass;value_IntendedTackleTarget;value_OutOfBoxCentre;value_GoalmouthZ;value_RelatedEventId;value_BlockedY;value_GoalmouthY;value_LowCentre;value_RegularPlay;value_BlockedX;value_RightFooted;value_IndividualPlay;value_Assisted;value_Diving;value_Collected;value_Hands;value_KeeperThrow;value_DeletedEventType;value_BlockedPass;value_Assist;value_Blocked;value_GkY;value_LowLeft;value_GkX;value_DefBlock;value_Direct;value_ShirtPull/Holding;value_Foul;value_FreeKickTaken;value_Head;value_Injury;value_InjuredPlayerId;value_NotVisible;value_AttemptedTackle;value_Shove/Push;value_Cross;value_IntentionalAssist;value_LeftFooted;value_BoxLeft;value_FirstTouch;value_ParriedDanger;value_SmallBoxLeft;value_BigChance;value_NotAssisted;value_ParriedSafe;value_Stooping;value_CloseLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_LowRight;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_BoxCentre;value_FromCorner;value_Volley;value_BoxRight;value_Feet;value_SmallBoxCentre;value_ThrowInSetPiece;value_OverArm;value_OutOfPlay;value_InSwinger;value_CloseHigh;value_High;value_Unchallenged;value_GoalShotTimestamp;value_GoalShotGameClock;value_Overrun;value_HighRight;value_HighClaim;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_Standing;value_GkChallenge;value_Minutes;value_GkHoof;value_FlickOn;value_EndType;value_FastBreak;value_KeeperTouched;value_OverhitCross;value_HighCentre;value_Tactical;value_YellowCard;value_TimeWasting;value_Simulation;value_Strong;value_SetPiece;value_ThroughBall;value_PullBack;value_HighLeft;value_SwitchOfPlay;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704525795;647;61;2;79;41;ew2zirzye0sw1txr2m33nr25y;1;77,1;75,8;2024-07-29T03:45:06.277Z;2024-07-29T03:45:06Z;[{'id': 5124061909, 'qualifierId': 56, 'value': 'Center'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;79;41;Ventura County;4781;FWL;1,0
2704525799;648;1;2;79;43;ew2zirzye0sw1txr2m33nr25y;1;71,7;50,6;2024-07-29T03:45:07.583Z;2024-07-29T03:45:09Z;[{'id': 5124061935, 'qualifierId': 141, 'value': '21.7'}, {'id': 5124061931, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124061933, 'qualifierId': 140, 'value': '71.3'}, {'id': 5124061939, 'qualifierId': 213, 'value': '4.69'}, {'id': 5124061937, 'qualifierId': 212, 'value': '19.7'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;21,7;;19,7;71,3;;4,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;71,3;21,7;;;;;;;0;0;79;43;Ventura County;4783;MC;1,0
2704525809;649;1;2;79;44;ew2zirzye0sw1txr2m33nr25y;1;71,3;21,7;2024-07-29T03:45:09.248Z;2024-07-29T03:45:13Z;[{'id': 5124061983, 'qualifierId': 212, 'value': '15.8'}, {'id': 5124061985, 'qualifierId': 213, 'value': '5.63'}, {'id': 5124061979, 'qualifierId': 140, 'value': '83.3'}, {'id': 5124061981, 'qualifierId': 141, 'value': '7.6'}, {'id': 5124061977, 'qualifierId': 56, 'value': 'Right'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;7,6;;15,8;83,3;;5,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;83,3;7,6;;;;;;;0;0;79;44;Ventura County;4784;Sub;1,0
2704525813;650;1;2;79;49;ew2zirzye0sw1txr2m33nr25y;1;74,7;14,5;2024-07-29T03:45:13.790Z;2024-07-29T03:45:16Z;[{'id': 5124062005, 'qualifierId': 213, 'value': '2.32'}, {'id': 5124062001, 'qualifierId': 141, 'value': '46.7'}, {'id': 5124062003, 'qualifierId': 212, 'value': '30.0'}, {'id': 5124061997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124061999, 'qualifierId': 140, 'value': '55.2'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;46,7;;30,0;55,2;;2,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;55,2;46,7;;;;;;;0;0;79;49;Ventura County;4789;FWR;1,0
2704525811;779;83;2;79;49;8ijkk62897so5r3bq0wgwx4bu;0;26,3;72,7;2024-07-29T03:45:14.421Z;2024-07-29T04:01:50Z;[{'id': 5124071933, 'qualifierId': 399, 'value': '79z5vt08ga8prn33vi2a260kq'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;ed8nywqwwu0zwv8e1g7cgopas;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;79;49;The Town;4789;DML;1,0
2704525817;651;1;2;79;51;ew2zirzye0sw1txr2m33nr25y;1;54,5;47,0;2024-07-29T03:45:16.320Z;2024-07-29T03:45:18Z;[{'id': 5124062023, 'qualifierId': 212, 'value': '13.1'}, {'id': 5124062017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5124062021, 'qualifierId': 141, 'value': '27.7'}, {'id': 5124062025, 'qualifierId': 213, 'value': '4.70'}, {'id': 5124062019, 'qualifierId': 140, 'value': '54.3'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;27,7;;13,1;54,3;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;54,3;27,7;;;;;;;0;0;79;51;Ventura County;4791;DC;1,0
2704525825;652;1;2;79;53;ew2zirzye0sw1txr2m33nr25y;1;54,3;27,7;2024-07-29T03:45:18.464Z;2024-07-29T03:45:20Z;[{'id': 5124062075, 'qualifierId': 213, 'value': '5.62'}, {'id': 5124062071, 'qualifierId': 141, 'value': '18.7'}, {'id': 5124062067, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124062073, 'qualifierId': 212, 'value': '9.9'}, {'id': 5124062069, 'qualifierId': 140, 'value': '61.7'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;18,7;;9,9;61,7;;5,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;61,7;18,7;;;;;;;0;0;79;53;Ventura County;4793;DL;1,0
2704525829;653;1;2;79;56;ew2zirzye0sw1txr2m33nr25y;1;61,7;18,7;2024-07-29T03:45:20.799Z;2024-07-29T03:45:22Z;[{'id': 5124062109, 'qualifierId': 141, 'value': '4.9'}, {'id': 5124062113, 'qualifierId': 213, 'value': '5.70'}, {'id': 5124062107, 'qualifierId': 140, 'value': '75.2'}, {'id': 5124062111, 'qualifierId': 212, 'value': '17.0'}, {'id': 5124062105, 'qualifierId': 56, 'value': 'Right'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;4,9;;17,0;75,2;;5,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;75,2;4,9;;;;;;;0;0;79;56;Ventura County;4796;MC;1,0
2704525839;654;1;2;79;58;ew2zirzye0sw1txr2m33nr25y;1;75,2;4,9;2024-07-29T03:45:22.719Z;2024-07-29T03:45:29Z;[{'id': 5124062173, 'qualifierId': 212, 'value': '10.5'}, {'id': 5124062169, 'qualifierId': 140, 'value': '82.0'}, {'id': 5124062167, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124062175, 'qualifierId': 213, 'value': '0.83'}, {'id': 5124062171, 'qualifierId': 141, 'value': '16.3'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;16,3;;10,5;82,0;;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;82,0;16,3;;;;;;;0;0;79;58;Ventura County;4798;Sub;1,0
2704525847;655;1;2;80;4;ew2zirzye0sw1txr2m33nr25y;0;90,7;3,1;2024-07-29T03:45:29.279Z;2024-07-29T03:45:31Z;[{'id': 5124062215, 'qualifierId': 213, 'value': '3.12'}, {'id': 5124062211, 'qualifierId': 141, 'value': '3.5'}, {'id': 5124062209, 'qualifierId': 140, 'value': '79.3'}, {'id': 5124062207, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124062213, 'qualifierId': 212, 'value': '12.0'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;3,5;;12,0;79,3;;3,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;79,3;3,5;;;;;;;0;0;80;4;Ventura County;4804;MC;1,0
2704525849;656;5;2;80;5;ew2zirzye0sw1txr2m33nr25y;0;75,4;-1,1;2024-07-29T03:45:30.021Z;2024-07-29T04:15:38Z;[{'id': 5124062221, 'qualifierId': 56, 'value': 'Right'}, {'id': 5124062223, 'qualifierId': 347}, {'id': 5124062627, 'qualifierId': 233, 'value': '780'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;ed8nywqwwu0zwv8e1g7cgopas;Out;;;;;;;;;;;;;;;;;;780,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;80;5;Ventura County;4805;Sub;1,0
2704525909;780;5;2;80;5;8ijkk62897so5r3bq0wgwx4bu;1;24,6;101,1;2024-07-29T03:45:30.021Z;2024-07-29T03:46:12Z;[{'id': 5124062615, 'qualifierId': 347}, {'id': 5124062623, 'qualifierId': 233, 'value': '656'}, {'id': 5124062613, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;ed8nywqwwu0zwv8e1g7cgopas;Out;;;;;;;;;;;;;;;;;;656,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;80;5;The Town;4805;DML;1,0
2704526027;663;18;2;80;30;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:55.277Z;2024-07-29T03:52:59Z;[{'id': 5124063371, 'qualifierId': 42}, {'id': 5124063375, 'qualifierId': 59, 'value': '52'}, {'id': 5124063373, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5124063397, 'qualifierId': 55, 'value': '664'}];cac9hjmdwt1gsz0qt3f6d4b2s;J. Donnery;;;ed8nywqwwu0zwv8e1g7cgopas;Player off;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;664,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;664,0;7b0z3s1wde3iu6vjvfbio6m8k;0;0;80;30;Ventura County;4830;FW;1,0
2704526029;664;19;2;80;30;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:55.278Z;2024-07-29T03:52:59Z;[{'id': 5124063389, 'qualifierId': 293, 'value': '3'}, {'id': 5124063393, 'qualifierId': 55, 'value': '663'}, {'id': 5124063379, 'qualifierId': 42}, {'id': 5124063383, 'qualifierId': 145, 'value': '9'}, {'id': 5124063387, 'qualifierId': 292, 'value': '9'}, {'id': 5124063385, 'qualifierId': 59, 'value': '96'}, {'id': 5124063391, 'qualifierId': 44, 'value': 'Forward'}];7b0z3s1wde3iu6vjvfbio6m8k;T. Allen;;;ed8nywqwwu0zwv8e1g7cgopas;Player on;;;;96,0;;;;;;;;;;;;;;;;;;;;;;;;663,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,0;9,0;3,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;663,0;cac9hjmdwt1gsz0qt3f6d4b2s;0;0;80;30;Ventura County;4830;Sub;1,0
2704526031;665;18;2;80;31;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:55.796Z;2024-07-29T03:53:04Z;[{'id': 5124063421, 'qualifierId': 59, 'value': '38'}, {'id': 5124063441, 'qualifierId': 55, 'value': '666'}, {'id': 5124063419, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5124063417, 'qualifierId': 42}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;ed8nywqwwu0zwv8e1g7cgopas;Player off;;;;38,0;;;;;;;;;;;;;;;;;;;;;;;;666,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;666,0;4nzrv75trp05nqos781kk62hg;0;0;80;31;Ventura County;4831;MC;1,0
2704526033;666;19;2;80;31;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:55.797Z;2024-07-29T03:53:04Z;[{'id': 5124063433, 'qualifierId': 293, 'value': '3'}, {'id': 5124063427, 'qualifierId': 145, 'value': '4'}, {'id': 5124063423, 'qualifierId': 42}, {'id': 5124063435, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5124063431, 'qualifierId': 292, 'value': '7'}, {'id': 5124063437, 'qualifierId': 55, 'value': '665'}, {'id': 5124063429, 'qualifierId': 59, 'value': '58'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;ed8nywqwwu0zwv8e1g7cgopas;Player on;;;;58,0;;;;;;;;;;;;;;;;;;;;;;;;665,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;7,0;3,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;665,0;1on6mxrbdqnh12s4h1y0vb3mc;0;0;80;31;Ventura County;4831;Sub;1,0
2704526041;667;18;2;80;32;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:57.251Z;2024-07-29T03:53:10Z;[{'id': 5124063485, 'qualifierId': 42}, {'id': 5124063509, 'qualifierId': 55, 'value': '668'}, {'id': 5124063489, 'qualifierId': 59, 'value': '71'}, {'id': 5124063487, 'qualifierId': 44, 'value': 'Forward'}];7jtxek694d60c5udhyv0zsjro;R. Lynch;;;ed8nywqwwu0zwv8e1g7cgopas;Player off;;;;71,0;;;;;;;;;;;;;;;;;;;;;;;;668,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;668,0;79vuqfgilwa4eyqmowr5me42c;0;0;80;32;Ventura County;4832;FWL;1,0
2704526043;668;19;2;80;32;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-07-29T03:45:57.252Z;2024-07-29T03:53:10Z;[{'id': 5124063497, 'qualifierId': 59, 'value': '56'}, {'id': 5124063491, 'qualifierId': 42}, {'id': 5124063503, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5124063495, 'qualifierId': 145, 'value': '11'}, {'id': 5124063499, 'qualifierId': 292, 'value': '8'}, {'id': 5124063501, 'qualifierId': 293, 'value': '1'}, {'id': 5124063505, 'qualifierId': 55, 'value': '667'}];79vuqfgilwa4eyqmowr5me42c;R. Tsunehara;;;ed8nywqwwu0zwv8e1g7cgopas;Player on;;;;56,0;;;;;;;;;;;;;;;;;;;;;;;;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,0;8,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;667,0;7jtxek694d60c5udhyv0zsjro;0;0;80;32;Ventura County;4832;Sub;1,0
2704525919;781;1;2;81;3;8ijkk62897so5r3bq0wgwx4bu;1;14,4;100,0;2024-07-29T03:46:27.605Z;2024-07-29T03:46:29Z;[{'id': 5124062737, 'qualifierId': 140, 'value': '28.4'}, {'id': 5124062735, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124062743, 'qualifierId': 213, 'value': '5.60'}, {'id': 5124062739, 'qualifierId': 141, 'value': '83.9'}, {'id': 5124062741, 'qualifierId': 212, 'value': '19.0'}, {'id': 5124062733, 'qualifierId': 107}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;83,9;;19,0;28,4;;5,6;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;28,4;83,9;;;;;;;0;0;81;3;The Town;4863;DML;1,0
2704525921;782;50;2;81;5;8ijkk62897so5r3bq0wgwx4bu;1;30,6;79,5;2024-07-29T03:46:29.718Z;2024-07-29T03:46:33Z;[{'id': 5124062791, 'qualifierId': 233, 'value': '657'}, {'id': 5124062747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5124062749, 'qualifierId': 285}];4283da2hccprbybkv4nvmos2c;J. Corona;;;ed8nywqwwu0zwv8e1g7cgopas;Dispossessed;;;;;;;;;;;;;;;;;;657,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;81;5;The Town;4865;Sub;1,0
2704525925;657;7;2;81;5;ew2zirzye0sw1txr2m33nr25y;1;69,4;20,5;2024-07-29T03:46:29.719Z;2024-07-29T03:46:33Z;[{'id': 5124062771, 'qualifierId': 233, 'value': '782'}, {'id': 5124062765, 'qualifierId': 286}, {'id': 5124062763, 'qualifierId': 56, 'value': 'Right'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Tackle;;;;;;;;;;;;;;;;;;782,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;81;5;Ventura County;4865;FWR;1,0
2704525927;658;50;2;81;6;ew2zirzye0sw1txr2m33nr25y;1;70,6;24,6;2024-07-29T03:46:30.948Z;2024-07-29T03:46:33Z;[{'id': 5124062799, 'qualifierId': 233, 'value': '783'}, {'id': 5124062769, 'qualifierId': 286}, {'id': 5124062767, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Dispossessed;;;;;;;;;;;;;;;;;;783,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;81;6;Ventura County;4866;MC;1,0
2704525923;783;7;2;81;6;8ijkk62897so5r3bq0wgwx4bu;0;29,4;75,4;2024-07-29T03:46:30.949Z;2024-07-29T03:46:33Z;[{'id': 5124062757, 'qualifierId': 285}, {'id': 5124062787, 'qualifierId': 233, 'value': '658'}, {'id': 5124062755, 'qualifierId': 56, 'value': 'Back'}];4283da2hccprbybkv4nvmos2c;J. Corona;;;ed8nywqwwu0zwv8e1g7cgopas;Tackle;;;;;;;;;;;;;;;;;;658,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;81;6;The Town;4866;Sub;1,0
2704525931;659;61;2;81;8;ew2zirzye0sw1txr2m33nr25y;1;72,1;24,7;2024-07-29T03:46:33.280Z;2024-07-29T03:46:33Z;[{'id': 5124062803, 'qualifierId': 56, 'value': 'Center'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;81;8;Ventura County;4868;MC;1,0
2704525935;660;61;2;81;10;ew2zirzye0sw1txr2m33nr25y;0;70,4;26,5;2024-07-29T03:46:34.639Z;2024-07-29T03:46:39Z;[{'id': 5124062817, 'qualifierId': 56, 'value': 'Center'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;ed8nywqwwu0zwv8e1g7cgopas;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;81;10;Ventura County;4870;FWR;1,0
2704525937;784;49;2;81;10;8ijkk62897so5r3bq0wgwx4bu;1;34,5;72,9;2024-07-29T03:46:34.805Z;2024-07-29T03:46:34Z;[];4283da2hccprbybkv4nvmos2c;J. Corona;;;ed8nywqwwu0zwv8e1g7cgopas;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;81;10;The Town;4870;Sub;1,0
2704525955;785;1;2;81;12;8ijkk62897so5r3bq0wgwx4bu;1;32,8;56,9;2024-07-29T03:46:36.805Z;2024-07-29T03:46:45Z;[{'id': 5124062939, 'qualifierId': 212, 'value': '28.1'}, {'id': 5124062937, 'qualifierId': 141, 'value': '16.7'}, {'id': 5124062941, 'qualifierId': 213, 'value': '4.95'}, {'id': 5124062935, 'qualifierId': 140, 'value': '39.1'}, {'id': 5124062933, 'qualifierId': 56, 'value': 'Back'}];4283da2hccprbybkv4nvmos2c;J. Corona;;;ed8nywqwwu0zwv8e1g7cgopas;Pass;;;;;;;;;;16,7;;28,1;39,1;;4,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;39,1;16,7;;;;;;;0;0;81;12;The Town;4872;Sub;1,0
