id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Zone;value_Angle;value_Length;value_KickOff;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_Offensive;value_OutOfPlay;value_IntendedTackleTarget;value_TouchTypePass;value_Chipped;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_HeadPass;value_SwitchOfPlay;value_DeletedEventType;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_NotVisible;value_ShirtPull/Holding;value_LayOff;value_TakeOnSpace;value_BlockedPass;value_IntentionalAssist;value_Assist;value_GoalmouthY;value_GkX;value_GoalmouthZ;value_Blocked;value_GkY;value_BlockedY;value_BlockedX;value_LowRight;value_RegularPlay;value_SixYardBlocked;value_FirstTouch;value_Assisted;value_BoxCentre;value_DefBlock;value_LeftFooted;value_LastLine;value_FastBreak;value_NotAssisted;value_ParriedSafe;value_LowGkIntervention;value_Hands;value_Diving;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_IndividualPlay;value_BoxLeft;value_LowCentre;value_BlockedCross;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive1V1;value_Shove/Push;value_KeeperThrow;value_VideoCoverageLost;value_TouchTypeControl;value_OutOfBoxCentre;value_CloseRight;value_BigChance;value_SetPiece;value_Overrun;value_FlickOn;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_HighCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_Collected;value_PlayersCaughtOffside;value_Indirect;value_HighGkIntervention;value_Minutes;value_EndType;value_Standing;value_MediumGkIntervention;value_OtherObstacle;value_Deflection;value_Weak;value_Feet;value_ThroughBall;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_DrivenCross;value_Straight;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_FollowsShotRebound;value_GoalDisallowed;value_PullBack;value_ParriedDanger;value_RedCard;value_SeriousFoul;value_FloatedCross;value_MisHit;value_HighRight;value_HighLeft;value_NotPastGoalLine;value_CloseLeft;value_35Right;value_GkHoof;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700357103;374;15;1;44;44;d0c07im4a6oj8qa7f1zlt3pqs;1;77,2;72,3;2024-07-12T00:50:57.686Z;2024-07-16T03:50:24Z;[{'id': 5101000543, 'qualifierId': 233, 'value': '382'}, {'id': 5101000399, 'qualifierId': 72}, {'id': 5101000539, 'qualifierId': 230, 'value': '98.8'}, {'id': 5101000533, 'qualifierId': 215}, {'id': 5101000287, 'qualifierId': 56, 'value': 'Center'}, {'id': 5101000541, 'qualifierId': 231, 'value': '51.1'}, {'id': 5101000285, 'qualifierId': 18}, {'id': 5101000403, 'qualifierId': 82}, {'id': 5101000531, 'qualifierId': 103, 'value': '19'}, {'id': 5101000525, 'qualifierId': 55, 'value': '373'}, {'id': 5101000537, 'qualifierId': 147, 'value': '70.8'}, {'id': 5101000521, 'qualifierId': 76}, {'id': 5101000535, 'qualifierId': 146, 'value': '79.0'}, {'id': 5101000523, 'qualifierId': 29}, {'id': 5101000283, 'qualifierId': 22}, {'id': 5101000529, 'qualifierId': 102, 'value': '53.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dzj0cfmo3nsbmujxbseqt711w;Attempt Saved;;;;;;;;;;;;;;;;;;;382,0;;;;;;;;;;;;;;;;;;;;;373,0;;;;;;;;;;53,1;98,8;19,0;1,0;51,1;70,8;79,0;;1,0;;;1,0;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;79,0;70,8;53,1;19;373,0;7nxqbiq6fics5w3qnwhz249as;0;0;44;44;Houston Dynamo II;2684;DC;1,0
2700357117;382;10;1;44;44;7pmw399vh2v44cjle4fkklp1w;1;20,2;30,0;2024-07-12T00:50:57.786Z;2024-07-12T00:51:08Z;[{'id': 5101000355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101000549, 'qualifierId': 233, 'value': '374'}, {'id': 5101000353, 'qualifierId': 94}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Save;;;;;;;;;;;;;;;;;;;374,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;44;44;Austin II;2684;AMC;1,0
2700357125;375;5;1;44;45;d0c07im4a6oj8qa7f1zlt3pqs;1;90,6;101,2;2024-07-12T00:50:58.935Z;2024-07-12T00:51:03Z;[{'id': 5101000395, 'qualifierId': 56, 'value': 'Left'}, {'id': 5101000397, 'qualifierId': 347}, {'id': 5101000405, 'qualifierId': 233, 'value': '383'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dzj0cfmo3nsbmujxbseqt711w;Out;;;;;;;;;;;;;;;;;;1,0;383,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;44;45;Houston Dynamo II;2685;DC;1,0
2700357121;383;5;1;44;45;7pmw399vh2v44cjle4fkklp1w;0;9,4;-1,2;2024-07-12T00:50:58.935Z;2024-07-12T01:04:19Z;[{'id': 5101000423, 'qualifierId': 233, 'value': '375'}, {'id': 5101000377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101000379, 'qualifierId': 347}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Out;;;;;;;;;;;;;;;;;;1,0;375,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;44;45;Austin II;2685;AMC;1,0
2700357153;384;70;1;44;59;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-07-12T00:51:12.288Z;2024-07-12T00:51:17Z;[{'id': 5101000619, 'qualifierId': 277, 'value': '1'}];;;;;dzj0cfmo3nsbmujxbseqt711w;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;44;59;Austin II;2699;;
2700357161;376;1;1;45;3;d0c07im4a6oj8qa7f1zlt3pqs;1;90,0;100,0;2024-07-12T00:51:16.375Z;2024-07-12T00:51:18Z;[{'id': 5101000661, 'qualifierId': 56, 'value': 'Left'}, {'id': 5101000663, 'qualifierId': 140, 'value': '94.2'}, {'id': 5101000667, 'qualifierId': 212, 'value': '13.1'}, {'id': 5101000659, 'qualifierId': 107}, {'id': 5101000669, 'qualifierId': 213, 'value': '5.05'}, {'id': 5101000665, 'qualifierId': 141, 'value': '83.3'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;94,2;83,3;;5,05;13,1;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;94,2;83,3;;;;;;;0;0;45;3;Houston Dynamo II;2703;DC;1,0
2700357181;377;1;1;45;4;d0c07im4a6oj8qa7f1zlt3pqs;1;94,2;83,3;2024-07-12T00:51:17.974Z;2024-07-12T00:51:21Z;[{'id': 5101000767, 'qualifierId': 168}, {'id': 5101000783, 'qualifierId': 212, 'value': '10.9'}, {'id': 5101000765, 'qualifierId': 3}, {'id': 5101000787, 'qualifierId': 213, 'value': '4.89'}, {'id': 5101000771, 'qualifierId': 56, 'value': 'Center'}, {'id': 5101000779, 'qualifierId': 141, 'value': '67.5'}, {'id': 5101000775, 'qualifierId': 140, 'value': '96.0'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;96,0;67,5;;4,89;10,9;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;96,0;67,5;;;;;;;0;0;45;4;Houston Dynamo II;2704;FW;1,0
2700357189;385;83;1;45;7;7pmw399vh2v44cjle4fkklp1w;0;4,7;22,8;2024-07-12T00:51:20.461Z;2024-07-12T01:04:46Z;[{'id': 5101009327, 'qualifierId': 399, 'value': 'ov91zkisppven9tp72gfbjf8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;7;Austin II;2707;DL;1,0
2700357215;379;2;1;45;8;d0c07im4a6oj8qa7f1zlt3pqs;1;95,6;82,6;2024-07-12T00:51:21.254Z;2024-07-16T03:50:50Z;[{'id': 5101000929, 'qualifierId': 56, 'value': 'Left'}, {'id': 5101000927, 'qualifierId': 7, 'value': '641bsr9un81t6sds51fhvijh0'}, {'id': 5101000921, 'qualifierId': 141, 'value': '93.6'}, {'id': 5101000919, 'qualifierId': 140, 'value': '97.3'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;dzj0cfmo3nsbmujxbseqt711w;Offside Pass;;;;;;;;;;97,3;93,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;97,3;93,6;;;;;;;0;0;45;8;Houston Dynamo II;2708;MC;1,0
2700357199;386;55;1;45;8;7pmw399vh2v44cjle4fkklp1w;1;3,6;12,6;2024-07-12T00:51:21.255Z;2024-07-12T01:05:19Z;[];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dzj0cfmo3nsbmujxbseqt711w;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;45;8;Austin II;2708;DL;1,0
2700357187;378;43;1;45;8;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-07-12T00:51:21.750Z;2024-07-12T00:51:51Z;[{'id': 5101000803, 'qualifierId': 213, 'value': '3.14'}, {'id': 5101001261, 'qualifierId': 144, 'value': '1'}, {'id': 5101000799, 'qualifierId': 141, 'value': '77.0'}, {'id': 5101000795, 'qualifierId': 56, 'value': 'Center'}, {'id': 5101000801, 'qualifierId': 212, 'value': '2.1'}, {'id': 5101000797, 'qualifierId': 140, 'value': '95.0'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;dzj0cfmo3nsbmujxbseqt711w;Deleted event;;;;;;;;;;95,0;77,0;;3,14;2,1;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;95,0;77,0;;;;;;;0;0;45;8;Houston Dynamo II;2708;MC;1,0
2700357277;387;1;1;45;41;7pmw399vh2v44cjle4fkklp1w;0;9,2;18,2;2024-07-12T00:51:54.973Z;2024-07-12T00:51:59Z;[{'id': 5101001313, 'qualifierId': 241}, {'id': 5101001321, 'qualifierId': 212, 'value': '55.3'}, {'id': 5101001317, 'qualifierId': 140, 'value': '61.8'}, {'id': 5101001319, 'qualifierId': 141, 'value': '21.0'}, {'id': 5101001315, 'qualifierId': 56, 'value': 'Right'}, {'id': 5101001325, 'qualifierId': 1}, {'id': 5101001311, 'qualifierId': 157}, {'id': 5101001323, 'qualifierId': 213, 'value': '0.03'}, {'id': 5101001309, 'qualifierId': 5}];3my8ymhvy1bysbllwpoj3qctm;N. Hansen;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;61,8;21,0;;0,03;55,3;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;61,8;21,0;;;;;;;0;0;45;41;Austin II;2741;GK;1,0
2700357299;380;1;1;45;46;d0c07im4a6oj8qa7f1zlt3pqs;1;38,7;78,5;2024-07-12T00:51:59.999Z;2024-07-12T00:52:02Z;[{'id': 5101001459, 'qualifierId': 212, 'value': '7.3'}, {'id': 5101001455, 'qualifierId': 140, 'value': '42.8'}, {'id': 5101001457, 'qualifierId': 141, 'value': '69.8'}, {'id': 5101001453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101001451, 'qualifierId': 3}, {'id': 5101001461, 'qualifierId': 213, 'value': '5.34'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;42,8;69,8;;5,34;7,3;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;42,8;69,8;;;;;;;0;0;45;46;Houston Dynamo II;2746;DC;1,0
2700357307;381;1;1;45;49;d0c07im4a6oj8qa7f1zlt3pqs;1;42,8;69,8;2024-07-12T00:52:02.095Z;2024-07-16T03:51:07Z;[{'id': 5101001511, 'qualifierId': 212, 'value': '14.7'}, {'id': 5101001507, 'qualifierId': 140, 'value': '56.8'}, {'id': 5101001505, 'qualifierId': 56, 'value': 'Center'}, {'id': 5106087321, 'qualifierId': 155}, {'id': 5101001509, 'qualifierId': 141, 'value': '70.8'}, {'id': 5101001513, 'qualifierId': 213, 'value': '0.05'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;56,8;70,8;;0,05;14,7;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,8;70,8;;;;;;;0;0;45;49;Houston Dynamo II;2749;MC;1,0
2700357309;382;61;1;45;50;d0c07im4a6oj8qa7f1zlt3pqs;0;56,4;71,6;2024-07-12T00:52:03.758Z;2024-07-12T00:52:18Z;[{'id': 5101001519, 'qualifierId': 56, 'value': 'Center'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;dzj0cfmo3nsbmujxbseqt711w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;45;50;Houston Dynamo II;2750;FW;1,0
2700357323;388;1;1;45;51;7pmw399vh2v44cjle4fkklp1w;1;40,7;19,2;2024-07-12T00:52:04.877Z;2024-07-12T00:52:06Z;[{'id': 5101001571, 'qualifierId': 213, 'value': '5.54'}, {'id': 5101001563, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101001567, 'qualifierId': 141, 'value': '7.9'}, {'id': 5101001565, 'qualifierId': 140, 'value': '48.7'}, {'id': 5101001569, 'qualifierId': 212, 'value': '11.4'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;48,7;7,9;;5,54;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;48,7;7,9;;;;;;;0;0;45;51;Austin II;2751;DR;1,0
2700357335;389;1;1;45;53;7pmw399vh2v44cjle4fkklp1w;1;48,2;7,7;2024-07-12T00:52:06.686Z;2024-07-12T00:52:08Z;[{'id': 5101001621, 'qualifierId': 212, 'value': '11.6'}, {'id': 5101001623, 'qualifierId': 213, 'value': '2.99'}, {'id': 5101001617, 'qualifierId': 140, 'value': '37.3'}, {'id': 5101001615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101001619, 'qualifierId': 141, 'value': '10.3'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;37,3;10,3;;2,99;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;37,3;10,3;;;;;;;0;0;45;53;Austin II;2753;AMC;1,0
2700357345;390;1;1;45;55;7pmw399vh2v44cjle4fkklp1w;1;37,5;11,7;2024-07-12T00:52:08.525Z;2024-07-12T00:52:09Z;[{'id': 5101001669, 'qualifierId': 140, 'value': '43.4'}, {'id': 5101001675, 'qualifierId': 213, 'value': '0.62'}, {'id': 5101001667, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101001671, 'qualifierId': 141, 'value': '18.2'}, {'id': 5101001673, 'qualifierId': 212, 'value': '7.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;43,4;18,2;;0,62;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;43,4;18,2;;;;;;;0;0;45;55;Austin II;2755;DR;1,0
2700357349;391;1;1;45;56;7pmw399vh2v44cjle4fkklp1w;1;43,4;18,2;2024-07-12T00:52:09.502Z;2024-07-12T00:52:10Z;[{'id': 5101001699, 'qualifierId': 213, 'value': '3.78'}, {'id': 5101001695, 'qualifierId': 141, 'value': '10.7'}, {'id': 5101001697, 'qualifierId': 212, 'value': '8.5'}, {'id': 5101001693, 'qualifierId': 140, 'value': '36.9'}, {'id': 5101001703, 'qualifierId': 156}, {'id': 5101001691, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;36,9;10,7;;3,78;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;36,9;10,7;;;;;;;0;0;45;56;Austin II;2756;MC;1,0
2700357361;392;1;1;45;57;7pmw399vh2v44cjle4fkklp1w;1;37,2;11,1;2024-07-12T00:52:10.925Z;2024-07-12T00:52:12Z;[{'id': 5101001773, 'qualifierId': 140, 'value': '42.5'}, {'id': 5101001775, 'qualifierId': 141, 'value': '33.4'}, {'id': 5101001779, 'qualifierId': 213, 'value': '1.22'}, {'id': 5101001777, 'qualifierId': 212, 'value': '16.2'}, {'id': 5101001771, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;42,5;33,4;;1,22;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;42,5;33,4;;;;;;;0;0;45;57;Austin II;2757;DR;1,0
2700357395;393;1;1;45;59;7pmw399vh2v44cjle4fkklp1w;1;42,4;33,4;2024-07-12T00:52:12.205Z;2024-07-12T00:52:18Z;[{'id': 5101001923, 'qualifierId': 56, 'value': 'Right'}, {'id': 5101001929, 'qualifierId': 212, 'value': '24.3'}, {'id': 5101001931, 'qualifierId': 213, 'value': '5.48'}, {'id': 5101001925, 'qualifierId': 140, 'value': '58.4'}, {'id': 5101001927, 'qualifierId': 141, 'value': '7.6'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;58,4;7,6;;5,48;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;58,4;7,6;;;;;;;0;0;45;59;Austin II;2759;MC;1,0
2700357405;394;1;1;46;5;7pmw399vh2v44cjle4fkklp1w;1;64,8;20,7;2024-07-12T00:52:18.205Z;2024-07-12T00:52:19Z;[{'id': 5101001963, 'qualifierId': 141, 'value': '27.1'}, {'id': 5101001961, 'qualifierId': 140, 'value': '58.1'}, {'id': 5101001959, 'qualifierId': 56, 'value': 'Center'}, {'id': 5101001967, 'qualifierId': 213, 'value': '2.59'}, {'id': 5101001965, 'qualifierId': 212, 'value': '8.3'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;58,1;27,1;;2,59;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;58,1;27,1;;;;;;;0;0;46;5;Austin II;2765;AMC;1,0
2700357413;395;1;1;46;6;7pmw399vh2v44cjle4fkklp1w;1;60,3;27,0;2024-07-12T00:52:19.629Z;2024-07-12T00:52:21Z;[{'id': 5101002027, 'qualifierId': 212, 'value': '8.3'}, {'id': 5101002029, 'qualifierId': 213, 'value': '3.66'}, {'id': 5101002025, 'qualifierId': 141, 'value': '20.9'}, {'id': 5101002023, 'qualifierId': 140, 'value': '53.4'}, {'id': 5101002021, 'qualifierId': 56, 'value': 'Right'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;53,4;20,9;;3,66;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;53,4;20,9;;;;;;;0;0;46;6;Austin II;2766;MC;1,0
2700357419;396;1;1;46;8;7pmw399vh2v44cjle4fkklp1w;1;53,4;20,9;2024-07-12T00:52:21.293Z;2024-07-12T00:52:23Z;[{'id': 5101002041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5101002043, 'qualifierId': 140, 'value': '39.1'}, {'id': 5101002045, 'qualifierId': 141, 'value': '33.7'}, {'id': 5101002049, 'qualifierId': 213, 'value': '2.62'}, {'id': 5101002047, 'qualifierId': 212, 'value': '17.4'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;dzj0cfmo3nsbmujxbseqt711w;Pass;;;;;;;;;;39,1;33,7;;2,62;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;39,1;33,7;;;;;;;0;0;46;8;Austin II;2768;DR;1,0
