id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Resume;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_DirectionOfPlay;value_VideoCoverageLost;value_NotVisible;value_Zone;value_PassEndX;value_Length;value_Angle;value_PassEndY;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Chipped;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Direct;value_Shove/Push;value_Foul;value_IntendedTackleTarget;value_GoalmouthZ;value_GkY;value_High;value_IndividualPlay;value_NotAssisted;value_GoalmouthY;value_OutOfBoxCentre;value_LeftFooted;value_RegularPlay;value_GkX;value_HeadPass;value_AttemptedTackle;value_Cross;value_Head;value_TempBlocked;value_BoxLeft;value_PullBack;value_Left;value_Assist;value_CornerTaken;value_InSwinger;value_IntentionalAssist;value_Assisted;value_FromCorner;value_BlockedY;value_BlockedX;value_RelatedEventId;value_FirstTouch;value_BoxCentre;value_Blocked;value_LowCentre;value_DefBlock;value_RightFooted;value_FantasyAssistType;value_BigChance;value_FantasyAssistId;value_GoalShotTimestamp;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowLeft;value_GoalShotGameClock;value_BoxRight;value_Volley;value_KickOff;value_KeeperThrow;value_Hands;value_ParriedSafe;value_Diving;value_OutOfPlay;value_LayOff;value_Right;value_RefereeDelay;value_DrinksBreak;value_Overrun;value_LowRight;value_HighRight;value_SwerveLeft;value_Standing;value_Caught;value_2NdAssist;value_2NdRelatedEventId;value_HighLeft;value_2NdAssisted;value_SwitchOfPlay;value_SetPiece;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_FlickOn;value_GkHoof;value_YellowCard;value_RecklessOffence;value_Unchallenged;value_FastBreak;value_ParriedDanger;value_TacticalFoul;value_OutSwinger;value_ShirtPull/Holding;value_HitLeftPost;value_HitWoodwork;value_SwerveRight;value_Collected;value_Injury;value_InjuredPlayerId;value_GkChallenge;value_CloseHigh;value_AerialFoul;value_CloseRight;value_ThroughBall;value_CaptainChange;value_PersistentInfringement;value_TempMissed;value_Penalty;value_PenaltyTakerId;value_RedCard;value_ProfessionalFoulLastMan;value_Saved;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Handball;value_TimeWasting;value_Dissent;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704424395;713;4;2;88;54;29nx7yxy1rdqv2oobqn5pjf8p;0;55,5;49,2;2024-07-28T20:51:25.476Z;2024-07-28T20:57:36Z;[{'id': 5123510967, 'qualifierId': 233, 'value': '601'}, {'id': 5123494529, 'qualifierId': 265}, {'id': 5123494531, 'qualifierId': 285}, {'id': 5123494523, 'qualifierId': 13}, {'id': 5123494527, 'qualifierId': 152}, {'id': 5123494525, 'qualifierId': 56, 'value': 'Center'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;1,0;601,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;88;54;New York RB II;5334;Sub;1,0
2704424679;602;1;2;89;24;4g68p0t2f5jzhzfr67i2rj1ex;1;37,8;54,5;2024-07-28T20:51:56.258Z;2024-07-28T20:53:21Z;[{'id': 5123496187, 'qualifierId': 157}, {'id': 5123496199, 'qualifierId': 213, 'value': '6.12'}, {'id': 5123496189, 'qualifierId': 152}, {'id': 5123496197, 'qualifierId': 212, 'value': '58.7'}, {'id': 5123496201, 'qualifierId': 1}, {'id': 5123496185, 'qualifierId': 5}, {'id': 5123496193, 'qualifierId': 140, 'value': '93.0'}, {'id': 5123496191, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123496195, 'qualifierId': 141, 'value': '40.6'}];bvtvko74cyeqe297mp6shrf2s;A. Stokes;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;93,0;58,7;6,12;40,6;1,0;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;93,0;40,6;;;;;;;;0;89;24;Toronto II;5364;GK;1,0
2704424675;714;4;2;89;31;29nx7yxy1rdqv2oobqn5pjf8p;1;7,5;57,6;2024-07-28T20:52:02.532Z;2024-07-28T20:52:06Z;[{'id': 5123496243, 'qualifierId': 152}, {'id': 5123496241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123496245, 'qualifierId': 285}, {'id': 5123496237, 'qualifierId': 13}, {'id': 5123496387, 'qualifierId': 233, 'value': '603'}, {'id': 5123496239, 'qualifierId': 264}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;1,0;603,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;89;31;New York RB II;5371;GK;1,0
2704424683;603;4;2;89;31;4g68p0t2f5jzhzfr67i2rj1ex;0;92,5;42,4;2024-07-28T20:52:02.533Z;2024-07-28T20:52:07Z;[{'id': 5123496365, 'qualifierId': 264}, {'id': 5123496363, 'qualifierId': 13}, {'id': 5123496413, 'qualifierId': 233, 'value': '714'}, {'id': 5123496369, 'qualifierId': 152}, {'id': 5123496371, 'qualifierId': 286}, {'id': 5123496367, 'qualifierId': 56, 'value': 'Center'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;eazl16iuxl3g63mt5c3tsk844;Foul;;;;;;;;;;;;;;;;;;;714,0;1,0;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;89;31;Toronto II;5371;Sub;1,0
2704425107;715;1;2;90;17;29nx7yxy1rdqv2oobqn5pjf8p;1;11,6;56,9;2024-07-28T20:52:49.173Z;2024-07-28T20:52:55Z;[{'id': 5123498777, 'qualifierId': 140, 'value': '65.2'}, {'id': 5123498785, 'qualifierId': 212, 'value': '57.6'}, {'id': 5123498779, 'qualifierId': 141, 'value': '75.2'}, {'id': 5123498793, 'qualifierId': 1}, {'id': 5123498775, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123498769, 'qualifierId': 5}, {'id': 5123498771, 'qualifierId': 157}, {'id': 5123498773, 'qualifierId': 152}, {'id': 5123498789, 'qualifierId': 213, 'value': '0.22'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;65,2;57,6;0,22;75,2;1,0;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;65,2;75,2;;;;;;;;0;90;17;New York RB II;5417;GK;1,0
2704425119;716;1;2;90;24;29nx7yxy1rdqv2oobqn5pjf8p;1;65,2;75,7;2024-07-28T20:52:55.492Z;2024-07-28T20:52:57Z;[{'id': 5123498877, 'qualifierId': 140, 'value': '58.1'}, {'id': 5123498881, 'qualifierId': 212, 'value': '8.9'}, {'id': 5123498883, 'qualifierId': 213, 'value': '2.57'}, {'id': 5123498879, 'qualifierId': 141, 'value': '82.8'}, {'id': 5123498875, 'qualifierId': 56, 'value': 'Left'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;58,1;8,9;2,57;82,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;58,1;82,8;;;;;;;;0;90;24;New York RB II;5424;Sub;1,0
2704425123;717;1;2;90;26;29nx7yxy1rdqv2oobqn5pjf8p;1;58,0;82,9;2024-07-28T20:52:57.732Z;2024-07-28T20:52:59Z;[{'id': 5123498937, 'qualifierId': 141, 'value': '93.3'}, {'id': 5123498939, 'qualifierId': 212, 'value': '12.9'}, {'id': 5123498941, 'qualifierId': 213, 'value': '2.56'}, {'id': 5123498933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123498935, 'qualifierId': 140, 'value': '47.7'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;47,7;12,9;2,56;93,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;47,7;93,3;;;;;;;;0;90;26;New York RB II;5426;MC;1,0
2704425127;718;1;2;90;27;29nx7yxy1rdqv2oobqn5pjf8p;1;47,7;93,3;2024-07-28T20:52:58.900Z;2024-07-28T20:52:59Z;[{'id': 5123498971, 'qualifierId': 141, 'value': '88.5'}, {'id': 5123498973, 'qualifierId': 212, 'value': '17.2'}, {'id': 5123498969, 'qualifierId': 140, 'value': '63.8'}, {'id': 5123498975, 'qualifierId': 213, 'value': '6.09'}, {'id': 5123498967, 'qualifierId': 56, 'value': 'Left'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;63,8;17,2;6,09;88,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;63,8;88,5;;;;;;;;0;90;27;New York RB II;5427;FWL;1,0
2704425133;719;1;2;90;28;29nx7yxy1rdqv2oobqn5pjf8p;1;63,8;88,5;2024-07-28T20:52:59.859Z;2024-07-28T20:53:00Z;[{'id': 5123498979, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123498981, 'qualifierId': 140, 'value': '58.9'}, {'id': 5123498983, 'qualifierId': 141, 'value': '85.2'}, {'id': 5123498985, 'qualifierId': 212, 'value': '5.6'}, {'id': 5123498987, 'qualifierId': 213, 'value': '3.55'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;58,9;5,6;3,55;85,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;58,9;85,2;;;;;;;;0;90;28;New York RB II;5428;Sub;1,0
2704425139;720;1;2;90;29;29nx7yxy1rdqv2oobqn5pjf8p;1;58,9;85,2;2024-07-28T20:53:00.755Z;2024-07-28T20:53:02Z;[{'id': 5123499047, 'qualifierId': 213, 'value': '0.24'}, {'id': 5123499039, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123499043, 'qualifierId': 141, 'value': '88.6'}, {'id': 5123499041, 'qualifierId': 140, 'value': '67.8'}, {'id': 5123499045, 'qualifierId': 212, 'value': '9.6'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;67,8;9,6;0,24;88,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;67,8;88,6;;;;;;;;0;90;29;New York RB II;5429;MC;1,0
2704425147;721;1;2;90;30;29nx7yxy1rdqv2oobqn5pjf8p;1;67,8;88,6;2024-07-28T20:53:02.132Z;2024-07-28T20:53:03Z;[{'id': 5123499115, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123499121, 'qualifierId': 212, 'value': '5.5'}, {'id': 5123499123, 'qualifierId': 213, 'value': '1.30'}, {'id': 5123499117, 'qualifierId': 140, 'value': '69.2'}, {'id': 5123499119, 'qualifierId': 141, 'value': '96.4'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;69,2;5,5;1,3;96,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;69,2;96,4;;;;;;;;0;90;30;New York RB II;5430;Sub;1,0
2704425161;722;1;2;90;31;29nx7yxy1rdqv2oobqn5pjf8p;1;69,2;96,4;2024-07-28T20:53:03.139Z;2024-07-28T20:53:05Z;[{'id': 5123499229, 'qualifierId': 140, 'value': '55.6'}, {'id': 5123499233, 'qualifierId': 141, 'value': '97.3'}, {'id': 5123499237, 'qualifierId': 213, 'value': '3.10'}, {'id': 5123499235, 'qualifierId': 212, 'value': '14.3'}, {'id': 5123499225, 'qualifierId': 56, 'value': 'Left'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;55,6;14,3;3,1;97,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;55,6;97,3;;;;;;;;0;90;31;New York RB II;5431;DML;1,0
2704425177;723;1;2;90;33;29nx7yxy1rdqv2oobqn5pjf8p;0;55,6;97,3;2024-07-28T20:53:04.869Z;2024-07-28T20:53:49Z;[{'id': 5123499337, 'qualifierId': 141, 'value': '87.3'}, {'id': 5123499339, 'qualifierId': 212, 'value': '16.2'}, {'id': 5123499341, 'qualifierId': 213, 'value': '5.85'}, {'id': 5123499331, 'qualifierId': 155}, {'id': 5123499333, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123499335, 'qualifierId': 140, 'value': '69.6'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;69,6;16,2;5,85;87,3;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;69,6;87,3;;;;;;;;0;90;33;New York RB II;5433;FWL;1,0
2704425181;604;44;2;90;34;4g68p0t2f5jzhzfr67i2rj1ex;1;35,9;12,7;2024-07-28T20:53:06.395Z;2024-07-28T20:58:14Z;[{'id': 5123499349, 'qualifierId': 285}, {'id': 5123499347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123512431, 'qualifierId': 233, 'value': '770'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;1,0;770,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;90;34;Toronto II;5434;DR;1,0
2704427433;770;44;2;90;35;29nx7yxy1rdqv2oobqn5pjf8p;0;64,1;87,3;2024-07-28T20:53:06.396Z;2024-07-28T20:58:15Z;[{'id': 5123512413, 'qualifierId': 286}, {'id': 5123512411, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123512489, 'qualifierId': 233, 'value': '604'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eazl16iuxl3g63mt5c3tsk844;Aerial;;;;;;;;;;;;;;;;;;;604,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;90;35;New York RB II;5435;Sub;1,0
2704425183;724;61;2;90;36;29nx7yxy1rdqv2oobqn5pjf8p;1;69,6;87,3;2024-07-28T20:53:07.623Z;2024-07-28T20:53:08Z;[{'id': 5123499359, 'qualifierId': 56, 'value': 'Left'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eazl16iuxl3g63mt5c3tsk844;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;90;36;New York RB II;5436;Sub;1,0
2704425187;605;61;2;90;36;4g68p0t2f5jzhzfr67i2rj1ex;1;37,3;15,4;2024-07-28T20:53:07.820Z;2024-07-28T20:53:08Z;[{'id': 5123499371, 'qualifierId': 56, 'value': 'Back'}];59kitnlge8bjsxmhy850bsutw;J. Gutierrez;;;eazl16iuxl3g63mt5c3tsk844;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;90;36;Toronto II;5436;DR;1,0
2704425205;606;1;2;90;37;4g68p0t2f5jzhzfr67i2rj1ex;0;33,9;11,6;2024-07-28T20:53:08.920Z;2024-07-28T21:01:43Z;[{'id': 5123499479, 'qualifierId': 141, 'value': '15.1'}, {'id': 5123499481, 'qualifierId': 212, 'value': '6.5'}, {'id': 5123499483, 'qualifierId': 213, 'value': '0.37'}, {'id': 5123499475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123499477, 'qualifierId': 140, 'value': '39.7'}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;39,7;6,5;0,37;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;39,7;15,1;;;;;;;;0;90;37;Toronto II;5437;Sub;1,0
2704425211;725;1;2;90;37;29nx7yxy1rdqv2oobqn5pjf8p;1;65,3;87,1;2024-07-28T20:53:08.964Z;2024-07-28T20:58:37Z;[{'id': 5123499519, 'qualifierId': 141, 'value': '97.2'}, {'id': 5123499525, 'qualifierId': 212, 'value': '9.3'}, {'id': 5123499529, 'qualifierId': 213, 'value': '0.83'}, {'id': 5123499511, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123499515, 'qualifierId': 140, 'value': '71.3'}];bje8wvncnbbx5w0l08uno88ru;M. Catavolo;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;71,3;9,3;0,83;97,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;71,3;97,2;;;;;;;;0;90;37;New York RB II;5437;Sub;1,0
2704425247;726;1;2;90;39;29nx7yxy1rdqv2oobqn5pjf8p;1;71,3;97,2;2024-07-28T20:53:11.125Z;2024-07-28T20:53:15Z;[{'id': 5123499727, 'qualifierId': 212, 'value': '23.1'}, {'id': 5123499729, 'qualifierId': 213, 'value': '4.32'}, {'id': 5123499723, 'qualifierId': 140, 'value': '63.0'}, {'id': 5123499721, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123499725, 'qualifierId': 141, 'value': '65.8'}, {'id': 5123499719, 'qualifierId': 155}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;63,0;23,1;4,32;65,8;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;63,0;65,8;;;;;;;;0;90;39;New York RB II;5439;DML;1,0
2704425261;727;1;2;90;44;29nx7yxy1rdqv2oobqn5pjf8p;1;61,3;59,3;2024-07-28T20:53:15.668Z;2024-07-28T20:53:17Z;[{'id': 5123499811, 'qualifierId': 140, 'value': '51.3'}, {'id': 5123499813, 'qualifierId': 141, 'value': '48.8'}, {'id': 5123499809, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123499815, 'qualifierId': 212, 'value': '12.7'}, {'id': 5123499817, 'qualifierId': 213, 'value': '3.74'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;51,3;12,7;3,74;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;51,3;48,8;;;;;;;;0;90;44;New York RB II;5444;MC;1,0
2704425275;728;1;2;90;45;29nx7yxy1rdqv2oobqn5pjf8p;1;51,3;48,8;2024-07-28T20:53:16.948Z;2024-07-28T20:53:18Z;[{'id': 5123499907, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123499911, 'qualifierId': 141, 'value': '52.6'}, {'id': 5123499913, 'qualifierId': 212, 'value': '6.1'}, {'id': 5123499909, 'qualifierId': 140, 'value': '56.6'}, {'id': 5123499915, 'qualifierId': 213, 'value': '0.43'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;56,6;6,1;0,43;52,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;56,6;52,6;;;;;;;;0;90;45;New York RB II;5445;DC;1,0
2704425291;729;1;2;90;47;29nx7yxy1rdqv2oobqn5pjf8p;1;56,1;55,9;2024-07-28T20:53:18.804Z;2024-07-28T20:53:21Z;[{'id': 5123499999, 'qualifierId': 213, 'value': '1.61'}, {'id': 5123499993, 'qualifierId': 140, 'value': '55.5'}, {'id': 5123499991, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123499997, 'qualifierId': 212, 'value': '14.5'}, {'id': 5123499995, 'qualifierId': 141, 'value': '77.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;55,5;14,5;1,61;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;55,5;77,2;;;;;;;;0;90;47;New York RB II;5447;MC;1,0
2704425303;730;1;2;90;49;29nx7yxy1rdqv2oobqn5pjf8p;1;55,5;77,2;2024-07-28T20:53:21.203Z;2024-07-28T20:53:22Z;[{'id': 5123500039, 'qualifierId': 140, 'value': '66.1'}, {'id': 5123500037, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123500045, 'qualifierId': 213, 'value': '6.08'}, {'id': 5123500041, 'qualifierId': 141, 'value': '73.9'}, {'id': 5123500043, 'qualifierId': 212, 'value': '11.4'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;eazl16iuxl3g63mt5c3tsk844;Pass;;;;;;;;;;;;;66,1;11,4;6,08;73,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;66,1;73,9;;;;;;;;0;90;49;New York RB II;5449;FWL;1,0
