id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_PlayerPosition;value_TeamFormation;value_Resume;value_JerseyNumber;value_TeamPlayerFormation;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_LongBall;value_Chipped;value_Launch;value_HeadPass;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_BlockedPass;value_Defensive;value_TakeOnOvertake;value_GoalmouthZ;value_RegularPlay;value_BlockedY;value_GkY;value_LeftFooted;value_BlockedX;value_NotAssisted;value_Blocked;value_LowCentre;value_GoalmouthY;value_OutOfBoxCentre;value_IndividualPlay;value_GkX;value_DefBlock;value_DeletedEventType;value_TouchTypeClearance;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_IntendedTackleTarget;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_NotVisible;value_ThroughBall;value_OutSwinger;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_TakeOnSpace;value_HighGkIntervention;value_Left;value_Head;value_SetPiece;value_SwerveLeft;value_High;value_Assisted;value_RelatedEventId;value_FirstTouch;value_BoxRight;value_Assist;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_SoloRun;value_BigChance;value_GoalShotGameClock;value_GoalShotTimestamp;value_SmallBoxLeft;value_FollowsADribble;value_LowRight;value_Overrun;value_LowGkIntervention;value_GkKickFromHands;value_MisHit;value_HighRight;value_FreeKick;value_Weak;value_Hands;value_Collected;value_Standing;value_SwitchOfPlay;value_CloseRight;value_Defensive1V1;value_DrinksBreak;value_RefereeDelay;value_CornerTaken;value_TouchTypeControl;value_IntentionalAssist;value_LowLeft;value_BoxCentre;value_Stooping;value_OtherObstacle;value_OtherReason;value_BallHitsReferee;value_LayOff;value_Right;value_Shove/Push;value_Minutes;value_PersistentInfringement;value_YellowCard;value_BoxLeft;value_SixYardBlocked;value_FromCorner;value_SavedOffLine;value_LastLine;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HitWoodwork;value_Volley;value_HitLeftPost;value_BlockedCross;value_SwerveRight;value_CloseRightAndHigh;value_CloseLeft;value_PullBack;value_Strong;value_RecklessOffence;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistType;value_Injury;value_InjuredPlayerId;value_TacticalFoul;value_TimeWasting;value_GkHoof;value_Unchallenged;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680272115;651;4;2;65;57;bd0378yx50xpdcgwkt9p9bmz8;0;33,4;93,0;2024-04-28T21:32:17.388Z;2024-05-03T15:46:28Z;[{'id': 4991137547, 'qualifierId': 13}, {'id': 4991137551, 'qualifierId': 152}, {'id': 4991137555, 'qualifierId': 285}, {'id': 4991137549, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998680731, 'qualifierId': 294}, {'id': 4991137799, 'qualifierId': 233, 'value': '523'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Foul;;;;;;;;;;;;;;;;;;;;;523,0;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;65;57;Philadelphia Union II;3957;DC;1,0
2680272259;524;1;2;66;9;1zgjjyruyufrkh4xjvryqsb1i;1;68,2;5,2;2024-04-28T21:32:28.441Z;2024-04-28T21:32:32Z;[{'id': 4991138369, 'qualifierId': 141, 'value': '32.4'}, {'id': 4991138363, 'qualifierId': 152}, {'id': 4991138367, 'qualifierId': 140, 'value': '38.3'}, {'id': 4991138373, 'qualifierId': 213, 'value': '2.61'}, {'id': 4991138375, 'qualifierId': 1}, {'id': 4991138371, 'qualifierId': 212, 'value': '36.4'}, {'id': 4991138365, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991138361, 'qualifierId': 5}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;36,4;;2,61;32,4;38,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;38,3;32,4;;;;;;;0;0;66;9;Cincinnati II;3969;AMC;1,0
2680272323;525;1;2;66;12;1zgjjyruyufrkh4xjvryqsb1i;1;38,4;32,4;2024-04-28T21:32:32.313Z;2024-04-28T21:32:37Z;[{'id': 4991138745, 'qualifierId': 196}, {'id': 4991138747, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991138749, 'qualifierId': 140, 'value': '34.3'}, {'id': 4991138751, 'qualifierId': 141, 'value': '97.2'}, {'id': 4991138755, 'qualifierId': 213, 'value': '1.67'}, {'id': 4991138753, 'qualifierId': 212, 'value': '44.3'}, {'id': 4991138757, 'qualifierId': 1}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;44,3;;1,67;97,2;34,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;34,3;97,2;;;;;;;0;0;66;12;Cincinnati II;3972;DL;1,0
2680272329;526;1;2;66;18;1zgjjyruyufrkh4xjvryqsb1i;0;33,0;97,1;2024-04-28T21:32:37.705Z;2024-04-28T21:32:38Z;[{'id': 4991138785, 'qualifierId': 140, 'value': '42.4'}, {'id': 4991138789, 'qualifierId': 212, 'value': '10.3'}, {'id': 4991138791, 'qualifierId': 213, 'value': '0.29'}, {'id': 4991138787, 'qualifierId': 141, 'value': '100.0'}, {'id': 4991138783, 'qualifierId': 56, 'value': 'Back'}];5aszabja459117mqykvfpajh0;C. Rojas;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;10,3;;0,29;100,0;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;42,4;100,0;;;;;;;0;0;66;18;Cincinnati II;3978;Sub;1,0
2680272331;527;5;2;66;19;1zgjjyruyufrkh4xjvryqsb1i;0;45,5;101,7;2024-04-28T21:32:38.511Z;2024-04-28T21:33:04Z;[{'id': 4991138797, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991138799, 'qualifierId': 347}, {'id': 4991140091, 'qualifierId': 233, 'value': '652'}];5aszabja459117mqykvfpajh0;C. Rojas;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;652,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;66;19;Cincinnati II;3979;Sub;1,0
2680272549;652;5;2;66;19;bd0378yx50xpdcgwkt9p9bmz8;1;54,5;-1,7;2024-04-28T21:32:38.511Z;2024-04-28T21:59:52Z;[{'id': 4991140083, 'qualifierId': 233, 'value': '527'}, {'id': 4991140051, 'qualifierId': 347}, {'id': 4991140049, 'qualifierId': 56, 'value': 'Right'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Out;;;;;;;;;;;;;;;;;;;;;527,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;66;19;Philadelphia Union II;3979;DC;1,0
2680272643;653;1;2;66;43;bd0378yx50xpdcgwkt9p9bmz8;1;51,6;0,0;2024-04-28T21:33:03.118Z;2024-04-28T21:33:11Z;[{'id': 4991140461, 'qualifierId': 212, 'value': '33.0'}, {'id': 4991140465, 'qualifierId': 1}, {'id': 4991140463, 'qualifierId': 213, 'value': '0.55'}, {'id': 4991140459, 'qualifierId': 141, 'value': '23.4'}, {'id': 4991140457, 'qualifierId': 140, 'value': '78.4'}, {'id': 4991140453, 'qualifierId': 107}, {'id': 4991140455, 'qualifierId': 56, 'value': 'Center'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;33,0;;0,55;23,4;78,4;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;78,4;23,4;;;;;;;0;0;66;43;Philadelphia Union II;4003;DMR;1,0
2680272647;654;3;2;66;48;bd0378yx50xpdcgwkt9p9bmz8;0;75,4;24,1;2024-04-28T21:33:08.054Z;2024-05-03T15:47:12Z;[{'id': 4998682007, 'qualifierId': 465}, {'id': 4991141197, 'qualifierId': 286}, {'id': 4991141251, 'qualifierId': 211}, {'id': 4991140473, 'qualifierId': 56, 'value': 'Center'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;cha4ml3i0szuhl7b9n5fm8sus;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;66;48;Philadelphia Union II;4008;AMC;1,0
2680272635;528;49;2;66;51;1zgjjyruyufrkh4xjvryqsb1i;1;20,0;62,6;2024-04-28T21:33:10.618Z;2024-04-28T21:33:10Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cha4ml3i0szuhl7b9n5fm8sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;66;51;Cincinnati II;4011;DMC;1,0
2680272745;529;3;2;66;53;1zgjjyruyufrkh4xjvryqsb1i;1;27,4;63,0;2024-04-28T21:33:13.114Z;2024-05-03T15:47:28Z;[{'id': 4991140955, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998682597, 'qualifierId': 464}, {'id': 4991140957, 'qualifierId': 285}, {'id': 4991140965, 'qualifierId': 233, 'value': '655'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cha4ml3i0szuhl7b9n5fm8sus;Take On;;;;;;;;;;;;;;;;;;;;;655,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;66;53;Cincinnati II;4013;DMC;1,0
2680272677;655;45;2;66;53;bd0378yx50xpdcgwkt9p9bmz8;0;72,6;37,0;2024-04-28T21:33:13.114Z;2024-04-28T21:33:19Z;[{'id': 4991140643, 'qualifierId': 286}, {'id': 4991140983, 'qualifierId': 233, 'value': '529'}, {'id': 4991140641, 'qualifierId': 56, 'value': 'Center'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cha4ml3i0szuhl7b9n5fm8sus;Challenge;;;;;;;;;;;;;;;;;;;;;529,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;66;53;Philadelphia Union II;4013;FW;1,0
2680272767;530;1;2;66;59;1zgjjyruyufrkh4xjvryqsb1i;1;42,6;33,6;2024-04-28T21:33:18.745Z;2024-05-03T15:47:39Z;[{'id': 4991141097, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991141103, 'qualifierId': 212, 'value': '14.5'}, {'id': 4991141099, 'qualifierId': 140, 'value': '35.9'}, {'id': 4991141105, 'qualifierId': 213, 'value': '4.20'}, {'id': 4991141101, 'qualifierId': 141, 'value': '15.0'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;14,5;;4,2;15,0;35,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;35,9;15,0;;;;;;;0;0;66;59;Cincinnati II;4019;DMC;1,0
2680272797;531;1;2;67;1;1zgjjyruyufrkh4xjvryqsb1i;1;37,0;16,1;2024-04-28T21:33:21.193Z;2024-04-28T21:33:24Z;[{'id': 4991141283, 'qualifierId': 140, 'value': '21.7'}, {'id': 4991141287, 'qualifierId': 212, 'value': '19.7'}, {'id': 4991141281, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991141285, 'qualifierId': 141, 'value': '32.8'}, {'id': 4991141289, 'qualifierId': 213, 'value': '2.53'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;19,7;;2,53;32,8;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;21,7;32,8;;;;;;;0;0;67;1;Cincinnati II;4021;Sub;1,0
2680272823;532;1;2;67;5;1zgjjyruyufrkh4xjvryqsb1i;1;20,5;33,0;2024-04-28T21:33:24.584Z;2024-04-28T21:33:28Z;[{'id': 4991141429, 'qualifierId': 213, 'value': '1.89'}, {'id': 4991141421, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991141425, 'qualifierId': 141, 'value': '56.7'}, {'id': 4991141423, 'qualifierId': 140, 'value': '15.5'}, {'id': 4991141427, 'qualifierId': 212, 'value': '16.9'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;16,9;;1,89;56,7;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;15,5;56,7;;;;;;;0;0;67;5;Cincinnati II;4025;DL;1,0
2680272845;533;1;2;67;8;1zgjjyruyufrkh4xjvryqsb1i;1;15,6;56,9;2024-04-28T21:33:27.946Z;2024-04-28T21:33:30Z;[{'id': 4991141573, 'qualifierId': 213, 'value': '0.73'}, {'id': 4991141567, 'qualifierId': 140, 'value': '41.2'}, {'id': 4991141563, 'qualifierId': 155}, {'id': 4991141565, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991141575, 'qualifierId': 1}, {'id': 4991141571, 'qualifierId': 212, 'value': '36.0'}, {'id': 4991141569, 'qualifierId': 141, 'value': '92.1'}];2y9o7d8tm1f8fnp6jewxzifis;A. Rick;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;36,0;;0,73;92,1;41,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;41,2;92,1;;;;;;;0;0;67;8;Cincinnati II;4028;GK;1,0
2680272857;534;1;2;67;10;1zgjjyruyufrkh4xjvryqsb1i;0;42,0;89,6;2024-04-28T21:33:29.978Z;2024-04-28T21:33:30Z;[{'id': 4991141639, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991141643, 'qualifierId': 141, 'value': '94.1'}, {'id': 4991141647, 'qualifierId': 213, 'value': '0.36'}, {'id': 4991141637, 'qualifierId': 3}, {'id': 4991141645, 'qualifierId': 212, 'value': '8.6'}, {'id': 4991141641, 'qualifierId': 140, 'value': '49.7'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;8,6;;0,36;94,1;49,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;49,7;94,1;;;;;;;0;0;67;10;Cincinnati II;4030;DC;1,0
2680272889;656;1;2;67;11;bd0378yx50xpdcgwkt9p9bmz8;1;51,8;3,5;2024-04-28T21:33:31.167Z;2024-04-28T21:33:42Z;[{'id': 4991141827, 'qualifierId': 3}, {'id': 4991141835, 'qualifierId': 212, 'value': '10.4'}, {'id': 4991141831, 'qualifierId': 140, 'value': '61.7'}, {'id': 4991141837, 'qualifierId': 213, 'value': '0.09'}, {'id': 4991141829, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991141833, 'qualifierId': 141, 'value': '4.9'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;10,4;;0,09;4,9;61,7;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;61,7;4,9;;;;;;;0;0;67;11;Philadelphia Union II;4031;DMR;1,0
2680272965;657;4;2;67;17;bd0378yx50xpdcgwkt9p9bmz8;1;58,5;6,0;2024-04-28T21:33:36.664Z;2024-04-28T21:33:40Z;[{'id': 4991142363, 'qualifierId': 233, 'value': '535'}, {'id': 4991142361, 'qualifierId': 286}, {'id': 4991142349, 'qualifierId': 13}, {'id': 4991142351, 'qualifierId': 295}, {'id': 4991142353, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991142357, 'qualifierId': 152}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;cha4ml3i0szuhl7b9n5fm8sus;Foul;;;;;;;;;;;;;;;;;;;;;535,0;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;67;17;Philadelphia Union II;4037;AMC;1,0
2680272937;535;4;2;67;17;1zgjjyruyufrkh4xjvryqsb1i;0;41,5;94,0;2024-04-28T21:33:36.665Z;2024-04-28T21:34:32Z;[{'id': 4991142299, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991142303, 'qualifierId': 285}, {'id': 4991142295, 'qualifierId': 13}, {'id': 4991142399, 'qualifierId': 233, 'value': '657'}, {'id': 4991142301, 'qualifierId': 152}, {'id': 4991142297, 'qualifierId': 295}];5aszabja459117mqykvfpajh0;C. Rojas;;;cha4ml3i0szuhl7b9n5fm8sus;Foul;;;;;;;;;;;;;;;;;;;;;657,0;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;0;0;67;17;Cincinnati II;4037;Sub;1,0
2680273097;658;1;2;67;29;bd0378yx50xpdcgwkt9p9bmz8;1;60,8;5,3;2024-04-28T21:33:48.511Z;2024-04-28T21:33:49Z;[{'id': 4991142999, 'qualifierId': 213, 'value': '0.97'}, {'id': 4991142987, 'qualifierId': 5}, {'id': 4991142995, 'qualifierId': 141, 'value': '14.6'}, {'id': 4991142989, 'qualifierId': 152}, {'id': 4991142991, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991142993, 'qualifierId': 140, 'value': '64.9'}, {'id': 4991142997, 'qualifierId': 212, 'value': '7.7'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;7,7;;0,97;14,6;64,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;64,9;14,6;;;;;;;0;0;67;29;Philadelphia Union II;4049;DMC;1,0
2680273115;659;1;2;67;29;bd0378yx50xpdcgwkt9p9bmz8;1;64,9;14,6;2024-04-28T21:33:49.343Z;2024-04-28T21:33:50Z;[{'id': 4991143095, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991143097, 'qualifierId': 140, 'value': '57.1'}, {'id': 4991143099, 'qualifierId': 141, 'value': '7.4'}, {'id': 4991143101, 'qualifierId': 212, 'value': '9.5'}, {'id': 4991143103, 'qualifierId': 213, 'value': '3.68'}];aw9qtyjb4wdifiixi139m96cq;G. Valenzuela;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;9,5;;3,68;7,4;57,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;57,1;7,4;;;;;;;0;0;67;29;Philadelphia Union II;4049;AMC;1,0
2680273137;660;1;2;67;31;bd0378yx50xpdcgwkt9p9bmz8;1;57,0;7,4;2024-04-28T21:33:50.494Z;2024-04-28T21:33:52Z;[{'id': 4991143217, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991143227, 'qualifierId': 212, 'value': '24.8'}, {'id': 4991143229, 'qualifierId': 213, 'value': '2.20'}, {'id': 4991143219, 'qualifierId': 140, 'value': '43.1'}, {'id': 4991143221, 'qualifierId': 141, 'value': '36.9'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;24,8;;2,2;36,9;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;43,1;36,9;;;;;;;0;0;67;31;Philadelphia Union II;4051;DMC;1,0
2680273155;661;1;2;67;33;bd0378yx50xpdcgwkt9p9bmz8;1;43,1;36,9;2024-04-28T21:33:52.783Z;2024-04-28T21:33:55Z;[{'id': 4991143311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991143315, 'qualifierId': 141, 'value': '65.4'}, {'id': 4991143319, 'qualifierId': 213, 'value': '1.52'}, {'id': 4991143317, 'qualifierId': 212, 'value': '19.4'}, {'id': 4991143313, 'qualifierId': 140, 'value': '44.0'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cha4ml3i0szuhl7b9n5fm8sus;Pass;;;;;;;;;;19,4;;1,52;65,4;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;44,0;65,4;;;;;;;0;0;67;33;Philadelphia Union II;4053;DC;1,0
