id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_Captain;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Length;value_KickOff;value_PassEndX;value_Angle;value_LongBall;value_Chipped;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TakeOnOvertake;value_PullBack;value_BlockedPass;value_Left;value_IntentionalAssist;value_CornerTaken;value_LeftFooted;value_Cross;value_FromCorner;value_OutSwinger;value_Assist;value_BigChance;value_GoalShotGameClock;value_FirstTouch;value_LowRight;value_Assisted;value_Head;value_SmallBoxCentre;value_RelatedEventId;value_GoalmouthZ;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GkX;value_GoalmouthY;value_GkY;value_GoalShotTimestamp;value_TouchTypePass;value_InSwinger;value_RightFooted;value_DeletedEventType;value_Overrun;value_Defensive1V1;value_AttemptedTackle;value_Foul;value_Direct;value_SwerveLeft;value_Blocked;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_BlockedY;value_FreeKick;value_DefBlock;value_HighRight;value_BoxCentre;value_SetPiece;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_SwitchOfPlay;value_FreeKickTaken;value_LayOff;value_Shove/Push;value_LowCentre;value_IndividualPlay;value_RegularPlay;value_MediumGkIntervention;value_Hands;value_Standing;value_Collected;value_KeeperThrow;value_NotVisible;value_HighGkIntervention;value_HighClaim;value_ShirtPull/Holding;value_FlickOn;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_TouchTypeControl;value_BlockedCross;value_RecklessOffence;value_ThroughBall;value_Right;value_FastBreak;value_LowGkIntervention;value_High;value_GkHoof;value_LowLeft;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_OverArm;value_Minutes;value_EndType;value_SixYardBlocked;value_Volley;value_Diving;value_ParriedSafe;value_CloseLeft;value_BoxLeft;value_BoxRight;value_HitWoodwork;value_HitBar;value_GkKickFromHands;value_HighCentre;value_Tactical;value_Deflection;value_CaptainChange;value_LeadingToAttempt;value_CloseHigh;value_RelatedError1Id;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2665864351;529;15;2;50;48;2nnef9tr9g7m2s6n873qif95g;1;89,0;36,3;2024-03-31T20:17:14.370Z;2024-04-05T15:39:11Z;[{'id': 4913371085, 'qualifierId': 72}, {'id': 4913371475, 'qualifierId': 231, 'value': '46.9'}, {'id': 4913371467, 'qualifierId': 100}, {'id': 4913371453, 'qualifierId': 29}, {'id': 4913355281, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355277, 'qualifierId': 22}, {'id': 4913371465, 'qualifierId': 328}, {'id': 4923121037, 'qualifierId': 78}, {'id': 4913371089, 'qualifierId': 82}, {'id': 4913371473, 'qualifierId': 230, 'value': '98.8'}, {'id': 4913371455, 'qualifierId': 154}, {'id': 4913355279, 'qualifierId': 63}, {'id': 4913371461, 'qualifierId': 102, 'value': '50.0'}, {'id': 4913371471, 'qualifierId': 147, 'value': '46.0'}, {'id': 4913371469, 'qualifierId': 146, 'value': '96.8'}, {'id': 4913371463, 'qualifierId': 103, 'value': '19'}, {'id': 4913371457, 'qualifierId': 55, 'value': '528'}, {'id': 4913371515, 'qualifierId': 233, 'value': '501'}];ew25ktcp76pmryz5psl1ctlka;Y. Subah;;;by2psb16dtg877c99ibz4rllg;Attempt Saved;;;;;;;;;;;;;;;;;;;;501,0;;;;;;;;;;;;1,0;;1,0;;;;;;;1,0;;1,0;;;528,0;19,0;;;98,8;50,0;46,9;;;;;;;;;;;;1,0;96,8;;;46,0;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;96,8;46,0;50,0;19;528,0;8p0k65b4c26ssfk0zh43lme7e;0;0;50;48;New England II;3048;FW;1,0
2665864345;501;10;2;50;48;csntc7hucmo21gknxc5y0kc4q;1;3,6;56,1;2024-03-31T20:17:14.470Z;2024-04-05T15:39:13Z;[{'id': 4913355235, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913355233, 'qualifierId': 94}, {'id': 4913371561, 'qualifierId': 233, 'value': '529'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;by2psb16dtg877c99ibz4rllg;Save;;;;;;;;;;;;;;;;;;;;529,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;50;48;Carolina Core;3048;DL;1,0
2665864379;502;12;2;50;49;csntc7hucmo21gknxc5y0kc4q;1;6,7;46,4;2024-03-31T20:17:15.635Z;2024-04-05T15:39:19Z;[{'id': 4913355465, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913355469, 'qualifierId': 141, 'value': '48.2'}, {'id': 4913355471, 'qualifierId': 212, 'value': '33.3'}, {'id': 4913355473, 'qualifierId': 213, 'value': '0.04'}, {'id': 4913355467, 'qualifierId': 140, 'value': '38.4'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;by2psb16dtg877c99ibz4rllg;Clearance;;;;;;;;;;;48,2;33,3;;38,4;0,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;38,4;48,2;;;;;;;0;0;50;49;Carolina Core;3049;DR;1,0
2665864385;530;1;2;50;53;2nnef9tr9g7m2s6n873qif95g;0;58,3;55,8;2024-03-31T20:17:18.857Z;2024-03-31T20:17:23Z;[{'id': 4913355503, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355509, 'qualifierId': 212, 'value': '12.0'}, {'id': 4913355505, 'qualifierId': 140, 'value': '68.7'}, {'id': 4913355511, 'qualifierId': 213, 'value': '0.43'}, {'id': 4913355501, 'qualifierId': 3}, {'id': 4913355507, 'qualifierId': 141, 'value': '63.1'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;63,1;12,0;;68,7;0,43;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;68,7;63,1;;;;;;;0;0;50;53;New England II;3053;DC;1,0
2665864381;503;44;2;50;55;csntc7hucmo21gknxc5y0kc4q;1;27,6;37,4;2024-03-31T20:17:21.492Z;2024-03-31T20:17:25Z;[{'id': 4913355653, 'qualifierId': 233, 'value': '531'}, {'id': 4913355483, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913355485, 'qualifierId': 285}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;by2psb16dtg877c99ibz4rllg;Aerial;;;;;;;;;;;;;;;;;;;;531,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;50;55;Carolina Core;3055;DC;1,0
2665864389;531;44;2;50;55;2nnef9tr9g7m2s6n873qif95g;0;72,4;62,6;2024-03-31T20:17:21.493Z;2024-03-31T20:17:25Z;[{'id': 4913355521, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355523, 'qualifierId': 286}, {'id': 4913355663, 'qualifierId': 233, 'value': '503'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;by2psb16dtg877c99ibz4rllg;Aerial;;;;;;;;;;;;;;;;;;;;503,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;50;55;New England II;3055;DMC;1,0
2665864397;504;1;2;50;56;csntc7hucmo21gknxc5y0kc4q;0;27,2;37,7;2024-03-31T20:17:21.859Z;2024-03-31T20:17:23Z;[{'id': 4913355541, 'qualifierId': 140, 'value': '31.1'}, {'id': 4913355545, 'qualifierId': 212, 'value': '15.2'}, {'id': 4913355543, 'qualifierId': 141, 'value': '59.3'}, {'id': 4913355535, 'qualifierId': 3}, {'id': 4913355547, 'qualifierId': 213, 'value': '1.30'}, {'id': 4913355537, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;59,3;15,2;;31,1;1,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;31,1;59,3;;;;;;;0;0;50;56;Carolina Core;3056;DC;1,0
2665864421;532;1;2;50;58;2nnef9tr9g7m2s6n873qif95g;0;68,2;30,9;2024-03-31T20:17:23.977Z;2024-03-31T20:17:26Z;[{'id': 4913355707, 'qualifierId': 236}, {'id': 4913355671, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355677, 'qualifierId': 212, 'value': '3.9'}, {'id': 4913355673, 'qualifierId': 140, 'value': '69.4'}, {'id': 4913355675, 'qualifierId': 141, 'value': '36.4'}, {'id': 4913355679, 'qualifierId': 213, 'value': '1.25'}, {'id': 4913355709, 'qualifierId': 233, 'value': '505'}, {'id': 4913355713, 'qualifierId': 286}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;36,4;3,9;;69,4;1,25;;;;;505,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;69,4;36,4;;;;;;;0;0;50;58;New England II;3058;FW;1,0
2665864407;505;74;2;50;58;csntc7hucmo21gknxc5y0kc4q;1;30,9;60,2;2024-03-31T20:17:23.978Z;2024-03-31T20:17:27Z;[{'id': 4913355755, 'qualifierId': 233, 'value': '532'}, {'id': 4913355615, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913355619, 'qualifierId': 285}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;by2psb16dtg877c99ibz4rllg;Blocked Pass;;;;;;;;;;;;;;;;;;;;532,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;50;58;Carolina Core;3058;Sub;1,0
2665864451;533;1;2;51;1;2nnef9tr9g7m2s6n873qif95g;1;64,8;44,9;2024-03-31T20:17:26.809Z;2024-03-31T20:17:28Z;[{'id': 4913355877, 'qualifierId': 213, 'value': '5.60'}, {'id': 4913355869, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355871, 'qualifierId': 140, 'value': '73.5'}, {'id': 4913355875, 'qualifierId': 212, 'value': '11.8'}, {'id': 4913355873, 'qualifierId': 141, 'value': '34.0'}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;34,0;11,8;;73,5;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;73,5;34,0;;;;;;;0;0;51;1;New England II;3061;DMC;1,0
2665864461;534;1;2;51;2;2nnef9tr9g7m2s6n873qif95g;1;73,5;34,3;2024-03-31T20:17:27.833Z;2024-03-31T20:17:29Z;[{'id': 4913355947, 'qualifierId': 140, 'value': '65.9'}, {'id': 4913355951, 'qualifierId': 212, 'value': '8.1'}, {'id': 4913355949, 'qualifierId': 141, 'value': '32.1'}, {'id': 4913355945, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355953, 'qualifierId': 213, 'value': '3.33'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;32,1;8,1;;65,9;3,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;65,9;32,1;;;;;;;0;0;51;2;New England II;3062;AMC;1,0
2665864471;535;1;2;51;2;2nnef9tr9g7m2s6n873qif95g;1;65,9;32,1;2024-03-31T20:17:27.985Z;2024-03-31T20:17:50Z;[{'id': 4913355993, 'qualifierId': 212, 'value': '11.3'}, {'id': 4913355995, 'qualifierId': 213, 'value': '1.85'}, {'id': 4913355989, 'qualifierId': 140, 'value': '62.9'}, {'id': 4913355987, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913355991, 'qualifierId': 141, 'value': '48.1'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;48,1;11,3;;62,9;1,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;62,9;48,1;;;;;;;0;0;51;2;New England II;3062;DMR;1,0
2665864483;536;1;2;51;3;2nnef9tr9g7m2s6n873qif95g;1;63,2;47,9;2024-03-31T20:17:28.817Z;2024-03-31T20:17:52Z;[{'id': 4913356083, 'qualifierId': 141, 'value': '35.8'}, {'id': 4913356085, 'qualifierId': 212, 'value': '12.3'}, {'id': 4913356079, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913356087, 'qualifierId': 213, 'value': '5.55'}, {'id': 4913356081, 'qualifierId': 140, 'value': '71.9'}];5jxj5s38o1nx0xbnapwl58bo4;J. Orejuela;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;35,8;12,3;;71,9;5,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;71,9;35,8;;;;;;;0;0;51;3;New England II;3063;DMC;1,0
2665864489;537;1;2;51;3;2nnef9tr9g7m2s6n873qif95g;0;72,1;35,8;2024-03-31T20:17:29.474Z;2024-03-31T20:18:14Z;[{'id': 4913356129, 'qualifierId': 212, 'value': '6.6'}, {'id': 4913356123, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913356125, 'qualifierId': 140, 'value': '66.0'}, {'id': 4913356131, 'qualifierId': 213, 'value': '3.36'}, {'id': 4913356127, 'qualifierId': 141, 'value': '33.7'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;33,7;6,6;;66,0;3,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;66,0;33,7;;;;;;;0;0;51;3;New England II;3063;AMC;1,0
2665864491;506;49;2;51;5;csntc7hucmo21gknxc5y0kc4q;1;35,4;69,3;2024-03-31T20:17:30.931Z;2024-03-31T20:17:32Z;[];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;by2psb16dtg877c99ibz4rllg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;51;5;Carolina Core;3065;FWL;1,0
2665864549;507;3;2;51;12;csntc7hucmo21gknxc5y0kc4q;0;45,5;88,4;2024-03-31T20:17:38.132Z;2024-04-05T15:39:59Z;[{'id': 4923122335, 'qualifierId': 465}, {'id': 4913356453, 'qualifierId': 211}, {'id': 4913356443, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913356445, 'qualifierId': 286}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;by2psb16dtg877c99ibz4rllg;Take On;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;51;12;Carolina Core;3072;FWL;1,0
2665864557;538;4;2;51;13;2nnef9tr9g7m2s6n873qif95g;1;42,8;8,0;2024-03-31T20:17:39.354Z;2024-03-31T20:17:44Z;[{'id': 4913356717, 'qualifierId': 233, 'value': '508'}, {'id': 4913356591, 'qualifierId': 152}, {'id': 4913356587, 'qualifierId': 13}, {'id': 4913356589, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913356595, 'qualifierId': 286}, {'id': 4913356593, 'qualifierId': 265}, {'id': 4913356791, 'qualifierId': 295}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;by2psb16dtg877c99ibz4rllg;Foul;;;;;;;;;;;;;;;;;;;;508,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;51;13;New England II;3073;DC;1,0
2665864567;508;4;2;51;13;csntc7hucmo21gknxc5y0kc4q;0;57,2;92,0;2024-03-31T20:17:39.355Z;2024-03-31T20:17:43Z;[{'id': 4913356727, 'qualifierId': 233, 'value': '538'}, {'id': 4913356689, 'qualifierId': 265}, {'id': 4913356685, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913356683, 'qualifierId': 295}, {'id': 4913356687, 'qualifierId': 152}, {'id': 4913356681, 'qualifierId': 13}, {'id': 4913356691, 'qualifierId': 285}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;by2psb16dtg877c99ibz4rllg;Foul;;;;;;;;;;;;;;;;;;;;538,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;51;13;Carolina Core;3073;FWL;1,0
2667664147;975;1;2;51;25;2nnef9tr9g7m2s6n873qif95g;1;34,5;5,2;2024-03-31T20:17:51.349Z;2024-04-05T15:40:32Z;[{'id': 4923122877, 'qualifierId': 5}, {'id': 4923122885, 'qualifierId': 141, 'value': '6.6'}, {'id': 4923122889, 'qualifierId': 213, 'value': '2.99'}, {'id': 4923122883, 'qualifierId': 140, 'value': '28.5'}, {'id': 4923122881, 'qualifierId': 56, 'value': 'Back'}, {'id': 4923122887, 'qualifierId': 212, 'value': '6.4'}, {'id': 4923122879, 'qualifierId': 152}];11ppoeb5n4q657bwbg4cdxck;J. White;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;6,6;6,4;;28,5;2,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;28,5;6,6;;;;;;;0;0;51;25;New England II;3085;DMR;1,0
2665864713;539;1;2;51;28;2nnef9tr9g7m2s6n873qif95g;1;38,4;6,1;2024-03-31T20:17:54.122Z;2024-04-05T15:40:35Z;[{'id': 4913357469, 'qualifierId': 141, 'value': '20.1'}, {'id': 4913357465, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913357471, 'qualifierId': 212, 'value': '13.5'}, {'id': 4913357467, 'qualifierId': 140, 'value': '29.3'}, {'id': 4913357473, 'qualifierId': 213, 'value': '2.36'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;20,1;13,5;;29,3;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;29,3;20,1;;;;;;;0;0;51;28;New England II;3088;DC;1,0
2665864723;540;1;2;51;30;2nnef9tr9g7m2s6n873qif95g;1;35,6;17,0;2024-03-31T20:17:55.786Z;2024-03-31T20:17:57Z;[{'id': 4913357553, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913357559, 'qualifierId': 212, 'value': '11.1'}, {'id': 4913357555, 'qualifierId': 140, 'value': '44.0'}, {'id': 4913357561, 'qualifierId': 213, 'value': '5.63'}, {'id': 4913357557, 'qualifierId': 141, 'value': '7.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;7,1;11,1;;44,0;5,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,0;7,1;;;;;;;0;0;51;30;New England II;3090;DC;1,0
2665864747;541;1;2;51;31;2nnef9tr9g7m2s6n873qif95g;0;42,6;6,8;2024-03-31T20:17:57.626Z;2024-03-31T20:17:59Z;[{'id': 4913357661, 'qualifierId': 140, 'value': '32.7'}, {'id': 4913357665, 'qualifierId': 212, 'value': '10.7'}, {'id': 4913357663, 'qualifierId': 141, 'value': '10.3'}, {'id': 4913357659, 'qualifierId': 56, 'value': 'Back'}, {'id': 4913357667, 'qualifierId': 213, 'value': '2.92'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;10,3;10,7;;32,7;2,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;32,7;10,3;;;;;;;0;0;51;31;New England II;3091;DMR;1,0
2665864765;509;1;2;51;33;csntc7hucmo21gknxc5y0kc4q;1;63,2;93,3;2024-03-31T20:17:59.573Z;2024-03-31T20:18:01Z;[{'id': 4913357781, 'qualifierId': 141, 'value': '83.6'}, {'id': 4913357777, 'qualifierId': 56, 'value': 'Left'}, {'id': 4913357783, 'qualifierId': 212, 'value': '8.4'}, {'id': 4913357785, 'qualifierId': 213, 'value': '4.05'}, {'id': 4913357779, 'qualifierId': 140, 'value': '58.3'}];bnspew1iw2jxr1s3a5oubp4ic;A. Bjelajac;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;83,6;8,4;;58,3;4,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;58,3;83,6;;;;;;;0;0;51;33;Carolina Core;3093;FW;1,0
2665864771;510;49;2;51;35;csntc7hucmo21gknxc5y0kc4q;1;57,7;85,0;2024-03-31T20:18:00.869Z;2024-03-31T20:18:01Z;[];69ypla76c710iv0yegix1maz8;Marcos Dias;;;by2psb16dtg877c99ibz4rllg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;51;35;Carolina Core;3095;MC;1,0
2665864789;511;1;2;51;35;csntc7hucmo21gknxc5y0kc4q;1;58,9;86,2;2024-03-31T20:18:01.621Z;2024-03-31T20:18:04Z;[{'id': 4913357961, 'qualifierId': 56, 'value': 'Center'}, {'id': 4913357963, 'qualifierId': 140, 'value': '54.5'}, {'id': 4913357969, 'qualifierId': 213, 'value': '4.34'}, {'id': 4913357965, 'qualifierId': 141, 'value': '69.0'}, {'id': 4913357967, 'qualifierId': 212, 'value': '12.6'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;by2psb16dtg877c99ibz4rllg;Pass;;;;;;;;;;;69,0;12,6;;54,5;4,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;54,5;69,0;;;;;;;0;0;51;35;Carolina Core;3095;MC;1,0
