id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_Angle;value_Zone;value_KickOff;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_Launch;value_DeletedEventType;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_IntendedTackleTarget;value_SwitchOfPlay;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TouchTypeClearance;value_Cross;value_LeftFooted;value_OutSwinger;value_Assist;value_BoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LowCentre;value_RelatedEventId;value_RegularPlay;value_GoalmouthY;value_BlockedX;value_LowGkIntervention;value_Hands;value_Stooping;value_ParriedSafe;value_NotVisible;value_KeeperThrow;value_Left;value_CornerTaken;value_RightFooted;value_InSwinger;value_OverhitCross;value_NextEventGoalKick;value_Injury;value_InjuredPlayerId;value_GoalKick;value_High;value_Head;value_IntentionalAssist;value_BigChance;value_SmallBoxCentre;value_FirstTouch;value_GkY;value_GkX;value_HighGkIntervention;value_OutOfPlay;value_AttemptedTackle;value_Right;value_NotPastGoalLine;value_FromCorner;value_Volley;value_MediumGkIntervention;value_BlockedCross;value_ShirtPull/Holding;value_Blocked;value_SixYardBlocked;value_DefBlock;value_HitWoodwork;value_NotAssisted;value_HitBar;value_LowLeft;value_Diving;value_ParriedDanger;value_Feet;value_TakeOnSpace;value_OutOfBoxCentre;value_Low;value_YellowCard;value_RecklessOffence;value_Overrun;value_Deflection;value_Collected;value_GkHoof;value_LayOff;value_ThroughBall;value_1On1;value_GkYTimeOfGoal;value_KeeperTouched;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_IndividualPlay;value_FollowsADribble;value_RefereeDelay;value_DrinksBreak;value_BoxRight;value_LowRight;value_TimeWasting;value_OverArm;value_BoxLeft;value_FastBreak;value_HighClaim;value_GkKickFromHands;value_SmallBoxLeft;value_Sliding;value_OtherBodyPart;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_ThrowInSetPiece;value_Standing;value_FreeKick;value_OutOfBoxDeepLeft;value_HitLeftPost;value_Dissent;value_SetPiece;value_HighLeft;value_BoxDeepLeft;value_Reaching;value_Handball;value_TacticalFoul;value_ByWall;value_PullBack;value_SecondYellow;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699937699;669;27;2;74;41;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-08T00:40:50.007Z;2024-07-08T00:41:01Z;[{'id': 5098740451, 'qualifierId': 233, 'value': '732'}, {'id': 5098740443, 'qualifierId': 201}, {'id': 5098740445, 'qualifierId': 246}];;;;;dxlrw6fhkrl54dop1ktez6zv8;Start delay;;;;;;;;;;;;;;;;;;;;;732,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;74;41;Cincinnati II;4481;;
2699937687;732;27;2;74;41;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-08T00:40:50.007Z;2024-07-08T00:41:00Z;[{'id': 5098740377, 'qualifierId': 201}, {'id': 5098740379, 'qualifierId': 246}, {'id': 5098740447, 'qualifierId': 233, 'value': '669'}];;;;;dxlrw6fhkrl54dop1ktez6zv8;Start delay;;;;;;;;;;;;;;;;;;;;;669,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;74;41;New York City II;4481;;
2699937673;667;18;2;74;42;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-08T00:40:50.298Z;2024-07-08T00:40:51Z;[{'id': 5098740307, 'qualifierId': 59, 'value': '77'}, {'id': 5098740305, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5098740327, 'qualifierId': 55, 'value': '668'}, {'id': 5098740303, 'qualifierId': 42}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;dxlrw6fhkrl54dop1ktez6zv8;Player off;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;668,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;668,0;4h2k5kwclhlgjk2koqin5r2fo;;0;74;42;Cincinnati II;4482;AML;1,0
2699937675;668;19;2;74;42;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-08T00:40:50.299Z;2024-07-08T00:40:51Z;[{'id': 5098740313, 'qualifierId': 145, 'value': '11'}, {'id': 5098740323, 'qualifierId': 55, 'value': '667'}, {'id': 5098740321, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5098740315, 'qualifierId': 59, 'value': '64'}, {'id': 5098740319, 'qualifierId': 293, 'value': '1'}, {'id': 5098740317, 'qualifierId': 292, 'value': '8'}, {'id': 5098740309, 'qualifierId': 42}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;dxlrw6fhkrl54dop1ktez6zv8;Player on;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8,0;1,0;11,0;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;667,0;3ei1s8oyub83owfxxbsygmsmi;;0;74;42;Cincinnati II;4482;Sub;1,0
2699937985;733;18;2;76;20;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-08T00:42:28.312Z;2024-07-08T00:42:29Z;[{'id': 5098742109, 'qualifierId': 59, 'value': '35'}, {'id': 5098742107, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5098742105, 'qualifierId': 42}, {'id': 5098742129, 'qualifierId': 55, 'value': '734'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;dxlrw6fhkrl54dop1ktez6zv8;Player off;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;734,0;bpr7u1cp7bzt1w2t1tsmru73e;;0;76;20;New York City II;4580;FW;1,0
2699937987;734;19;2;76;20;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-08T00:42:28.313Z;2024-07-08T00:42:29Z;[{'id': 5098742125, 'qualifierId': 55, 'value': '733'}, {'id': 5098742117, 'qualifierId': 59, 'value': '43'}, {'id': 5098742119, 'qualifierId': 292, 'value': '9'}, {'id': 5098742115, 'qualifierId': 145, 'value': '10'}, {'id': 5098742121, 'qualifierId': 293, 'value': '2'}, {'id': 5098742123, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5098742111, 'qualifierId': 42}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;dxlrw6fhkrl54dop1ktez6zv8;Player on;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;2,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;733,0;b94wogguhbhpo2mal3pfpo26s;;0;76;20;New York City II;4580;Sub;1,0
2699938057;670;28;2;76;41;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-07-08T00:42:49.937Z;2024-07-08T00:59:18Z;[{'id': 5098761379, 'qualifierId': 233, 'value': '735'}, {'id': 5098742513, 'qualifierId': 55, 'value': '669'}];;;;;dxlrw6fhkrl54dop1ktez6zv8;End delay;;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;;;;;;;;;;;;;;;;;;;669,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;669,0;;;0;76;41;Cincinnati II;4601;;
2699938073;735;28;2;76;41;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-08T00:42:49.937Z;2024-07-08T00:59:18Z;[{'id': 5098761375, 'qualifierId': 233, 'value': '670'}, {'id': 5098742605, 'qualifierId': 55, 'value': '732'}];;;;;dxlrw6fhkrl54dop1ktez6zv8;End delay;;;;;;;;;;;;;;;;;;;;;670,0;;;;;;;;;;;;;;;;;;;;;;;;;;732,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;732,0;;;0;76;41;New York City II;4601;;
2699938081;671;1;2;76;48;6ddsx316t3j0z6nolrky9k4r8;0;37,5;81,3;2024-07-08T00:42:57.146Z;2024-07-08T00:42:58Z;[{'id': 5098742655, 'qualifierId': 141, 'value': '59.6'}, {'id': 5098742659, 'qualifierId': 213, 'value': '5.94'}, {'id': 5098742661, 'qualifierId': 1}, {'id': 5098742657, 'qualifierId': 212, 'value': '44.1'}, {'id': 5098742647, 'qualifierId': 155}, {'id': 5098742651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098742653, 'qualifierId': 140, 'value': '77.1'}, {'id': 5098742649, 'qualifierId': 152}, {'id': 5098742645, 'qualifierId': 5}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;77,1;5,94;;;44,1;59,6;1,0;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;77,1;59,6;;;;;;;;0;76;48;Cincinnati II;4608;DC;1,0
2699938089;736;1;2;76;50;bd0378yx50xpdcgwkt9p9bmz8;0;26,5;35,2;2024-07-08T00:42:58.174Z;2024-07-08T00:42:59Z;[{'id': 5098742683, 'qualifierId': 141, 'value': '18.4'}, {'id': 5098742677, 'qualifierId': 3}, {'id': 5098742679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098742681, 'qualifierId': 140, 'value': '31.2'}, {'id': 5098742685, 'qualifierId': 212, 'value': '12.4'}, {'id': 5098742687, 'qualifierId': 213, 'value': '5.12'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;31,2;5,12;;;12,4;18,4;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;31,2;18,4;;;;;;;;0;76;50;New York City II;4610;DC;1,0
2699938101;672;1;2;76;52;6ddsx316t3j0z6nolrky9k4r8;1;73,7;68,4;2024-07-08T00:43:00.826Z;2024-07-08T00:43:02Z;[{'id': 5098742727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098742729, 'qualifierId': 140, 'value': '76.2'}, {'id': 5098742733, 'qualifierId': 212, 'value': '4.5'}, {'id': 5098742731, 'qualifierId': 141, 'value': '63.0'}, {'id': 5098742735, 'qualifierId': 213, 'value': '5.33'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;76,2;5,33;;;4,5;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;76,2;63,0;;;;;;;;0;76;52;Cincinnati II;4612;Sub;1,0
2699938111;673;1;2;76;54;6ddsx316t3j0z6nolrky9k4r8;1;76,0;64,2;2024-07-08T00:43:02.682Z;2024-07-08T00:43:05Z;[{'id': 5098742793, 'qualifierId': 140, 'value': '73.3'}, {'id': 5098742791, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098742795, 'qualifierId': 141, 'value': '70.2'}, {'id': 5098742797, 'qualifierId': 212, 'value': '5.0'}, {'id': 5098742799, 'qualifierId': 213, 'value': '2.18'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;73,3;2,18;;;5,0;70,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;73,3;70,2;;;;;;;;0;76;54;Cincinnati II;4614;FW;1,0
2699938113;674;1;2;76;57;6ddsx316t3j0z6nolrky9k4r8;1;70,6;70,8;2024-07-08T00:43:05.786Z;2024-07-08T00:43:07Z;[{'id': 5098742807, 'qualifierId': 141, 'value': '73.8'}, {'id': 5098742809, 'qualifierId': 212, 'value': '5.9'}, {'id': 5098742805, 'qualifierId': 140, 'value': '65.3'}, {'id': 5098742811, 'qualifierId': 213, 'value': '2.79'}, {'id': 5098742803, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;65,3;2,79;;;5,9;73,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;65,3;73,8;;;;;;;;0;76;57;Cincinnati II;4617;MC;1,0
2699938115;675;1;2;76;59;6ddsx316t3j0z6nolrky9k4r8;1;65,9;73,4;2024-07-08T00:43:07.386Z;2024-07-08T00:43:09Z;[{'id': 5098742827, 'qualifierId': 213, 'value': '1.08'}, {'id': 5098742823, 'qualifierId': 141, 'value': '93.2'}, {'id': 5098742819, 'qualifierId': 56, 'value': 'Left'}, {'id': 5098742825, 'qualifierId': 212, 'value': '15.2'}, {'id': 5098742821, 'qualifierId': 140, 'value': '72.7'}];2676930j149yvanqev61emh62;J. Rozhansky;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;72,7;1,08;;;15,2;93,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;72,7;93,2;;;;;;;;0;76;59;Cincinnati II;4619;MC;1,0
2699938121;676;1;2;77;1;6ddsx316t3j0z6nolrky9k4r8;1;72,7;93,2;2024-07-08T00:43:09.722Z;2024-07-08T00:43:12Z;[{'id': 5098742883, 'qualifierId': 213, 'value': '3.52'}, {'id': 5098742877, 'qualifierId': 140, 'value': '63.2'}, {'id': 5098742879, 'qualifierId': 141, 'value': '87.3'}, {'id': 5098742881, 'qualifierId': 212, 'value': '10.8'}, {'id': 5098742875, 'qualifierId': 56, 'value': 'Left'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;63,2;3,52;;;10,8;87,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;63,2;87,3;;;;;;;;0;77;1;Cincinnati II;4621;DC;1,0
2699938131;677;1;2;77;4;6ddsx316t3j0z6nolrky9k4r8;1;60,2;88,1;2024-07-08T00:43:12.634Z;2024-07-08T00:43:14Z;[{'id': 5098742933, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098742945, 'qualifierId': 212, 'value': '13.7'}, {'id': 5098742941, 'qualifierId': 141, 'value': '79.5'}, {'id': 5098742937, 'qualifierId': 140, 'value': '48.4'}, {'id': 5098742949, 'qualifierId': 213, 'value': '3.58'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;48,4;3,58;;;13,7;79,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;48,4;79,5;;;;;;;;0;77;4;Cincinnati II;4624;MC;1,0
2699938137;678;1;2;77;6;6ddsx316t3j0z6nolrky9k4r8;1;48,4;79,5;2024-07-08T00:43:14.522Z;2024-07-08T00:43:17Z;[{'id': 5098742985, 'qualifierId': 212, 'value': '14.2'}, {'id': 5098742981, 'qualifierId': 140, 'value': '60.3'}, {'id': 5098742979, 'qualifierId': 56, 'value': 'Center'}, {'id': 5098742983, 'qualifierId': 141, 'value': '69.6'}, {'id': 5098742987, 'qualifierId': 213, 'value': '5.79'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;60,3;5,79;;;14,2;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;60,3;69,6;;;;;;;;0;77;6;Cincinnati II;4626;DC;1,0
2699938143;679;1;2;77;8;6ddsx316t3j0z6nolrky9k4r8;1;58,9;73,7;2024-07-08T00:43:17.050Z;2024-07-08T00:43:18Z;[{'id': 5098743023, 'qualifierId': 140, 'value': '47.1'}, {'id': 5098743021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098743027, 'qualifierId': 212, 'value': '13.9'}, {'id': 5098743029, 'qualifierId': 213, 'value': '2.67'}, {'id': 5098743025, 'qualifierId': 141, 'value': '83.0'}];2676930j149yvanqev61emh62;J. Rozhansky;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;47,1;2,67;;;13,9;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;47,1;83,0;;;;;;;;0;77;8;Cincinnati II;4628;MC;1,0
2699938169;680;1;2;77;10;6ddsx316t3j0z6nolrky9k4r8;1;46,3;81,8;2024-07-08T00:43:18.778Z;2024-07-08T00:43:24Z;[{'id': 5098743155, 'qualifierId': 1}, {'id': 5098743145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5098743153, 'qualifierId': 213, 'value': '4.74'}, {'id': 5098743149, 'qualifierId': 141, 'value': '31.6'}, {'id': 5098743147, 'qualifierId': 140, 'value': '47.1'}, {'id': 5098743151, 'qualifierId': 212, 'value': '34.1'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;47,1;4,74;;;34,1;31,6;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;47,1;31,6;;;;;;;;0;77;10;Cincinnati II;4630;DC;1,0
2699938181;681;1;2;77;16;6ddsx316t3j0z6nolrky9k4r8;1;61,9;22,9;2024-07-08T00:43:24.411Z;2024-07-08T00:43:28Z;[{'id': 5098743243, 'qualifierId': 56, 'value': 'Right'}, {'id': 5098743245, 'qualifierId': 140, 'value': '71.0'}, {'id': 5098743249, 'qualifierId': 212, 'value': '14.8'}, {'id': 5098743247, 'qualifierId': 141, 'value': '6.2'}, {'id': 5098743251, 'qualifierId': 213, 'value': '5.41'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;71,0;5,41;;;14,8;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;71,0;6,2;;;;;;;;0;77;16;Cincinnati II;4636;DL;1,0
2699938185;682;1;2;77;20;6ddsx316t3j0z6nolrky9k4r8;1;76,7;29,8;2024-07-08T00:43:28.762Z;2024-07-08T00:43:30Z;[{'id': 5098743269, 'qualifierId': 140, 'value': '79.5'}, {'id': 5098743273, 'qualifierId': 212, 'value': '5.6'}, {'id': 5098743275, 'qualifierId': 213, 'value': '1.02'}, {'id': 5098743271, 'qualifierId': 141, 'value': '36.8'}, {'id': 5098743267, 'qualifierId': 56, 'value': 'Center'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;79,5;1,02;;;5,6;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;79,5;36,8;;;;;;;;0;77;20;Cincinnati II;4640;AMR;1,0
2699938189;683;1;2;77;22;6ddsx316t3j0z6nolrky9k4r8;0;77,9;35,2;2024-07-08T00:43:30.650Z;2024-07-08T00:43:31Z;[{'id': 5098743305, 'qualifierId': 213, 'value': '5.03'}, {'id': 5098743301, 'qualifierId': 141, 'value': '21.1'}, {'id': 5098743295, 'qualifierId': 155}, {'id': 5098743303, 'qualifierId': 212, 'value': '10.1'}, {'id': 5098743299, 'qualifierId': 140, 'value': '80.9'}, {'id': 5098743297, 'qualifierId': 56, 'value': 'Right'}];1d20nyyvmp0doobj6heejkowk;T. Calheira;;;dxlrw6fhkrl54dop1ktez6zv8;Pass;;;;;;;;;;80,9;5,03;;;10,1;21,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;80,9;21,1;;;;;;;;0;77;22;Cincinnati II;4642;FW;1,0
2699938191;737;43;2;77;23;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-08T00:43:31.531Z;2024-07-13T10:16:33Z;[{'id': 5102227135, 'qualifierId': 144, 'value': '61'}, {'id': 5098743307, 'qualifierId': 56, 'value': 'Back'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dxlrw6fhkrl54dop1ktez6zv8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;77;23;New York City II;4643;DC;1,0
