id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_KickOff;value_Length;value_PassEndX;value_Angle;value_Chipped;value_LongBall;value_Cross;value_RightFooted;value_OutSwinger;value_Assist;value_IntentionalAssist;value_GkX;value_FirstTouch;value_BlockedY;value_GkY;value_Blocked;value_RegularPlay;value_BoxCentre;value_Assisted;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_GoalmouthY;value_OppositeRelatedEventId;value_RelatedEventId;value_LeftFooted;value_DefBlock;value_IndividualPlay;value_OutOfBoxCentre;value_SwerveLeft;value_LowRight;value_Diving;value_MediumGkIntervention;value_Caught;value_Hands;value_KeeperThrow;value_NotVisible;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_CloseRight;value_NextEventGoalKick;value_GoalKick;value_Low;value_Launch;value_Defensive;value_TakeOnSpace;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_Offensive;value_FreeKickTaken;value_BlockedPass;value_InSwinger;value_TouchTypePass;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_BigChance;value_SixYardBlocked;value_Head;value_HeadPass;value_LowCentre;value_LowGkIntervention;value_ShirtPull/Holding;value_ThroughBall;value_OutOfPlay;value_RecklessOffence;value_YellowCard;value_HighGkIntervention;value_GkKickFromHands;value_Shove/Push;value_TouchTypeControl;value_Strong;value_CloseLeft;value_LastLine;value_Left;value_CornerTaken;value_Right;value_BlockedCross;value_HighRight;value_FlickOn;value_BoxLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Overrun;value_FloatedCross;value_Straight;value_Volley;value_SmallBoxLeft;value_High;value_TacticalFoul;value_Unchallenged;value_Minutes;value_EndType;value_FromCorner;value_HighLeft;value_Dissent;value_OverhitCross;value_Injury;value_InjuredPlayerId;value_LeadingToAttempt;value_NotAssisted;value_RelatedError1Id;value_Collected;value_OverArm;value_IncorrectOutOfPlayDecision;value_Handball;value_Indirect;value_HighClaim;value_ParriedSafe;value_Penalty;value_PenaltyTakerId;value_Scored;value_GoalShotTimestamp;value_CausingPlayer;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkYTimeOfGoal;value_SecondYellow;value_Sliding;value_ParriedDanger;value_LeadingToGoal;value_BoxRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2676722715;750;12;2;93;33;iiolvosiuokkrl5iuoxcjo4p;1;9,8;46,9;2024-04-21T22:24:50.433Z;2024-04-21T22:32:42Z;[{'id': 4971935787, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971935791, 'qualifierId': 141, 'value': '64.8'}, {'id': 4971935795, 'qualifierId': 213, 'value': '1.33'}, {'id': 4971935789, 'qualifierId': 140, 'value': '12.6'}, {'id': 4971935793, 'qualifierId': 212, 'value': '12.5'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;cccanrqwn5rgfeyw06cqf3f2s;Clearance;;;;;;;;;;64,8;;;12,5;12,6;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;12,6;64,8;;;;;;;;0;93;33;North Texas;5613;Sub;1,0
2676722707;780;15;2;93;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;88,9;39,7;2024-04-21T22:24:51.988Z;2024-04-26T15:18:16Z;[{'id': 4971936191, 'qualifierId': 458}, {'id': 4971936197, 'qualifierId': 230, 'value': '98.9'}, {'id': 4971936199, 'qualifierId': 231, 'value': '47.7'}, {'id': 4971936195, 'qualifierId': 147, 'value': '43.0'}, {'id': 4980247645, 'qualifierId': 80}, {'id': 4971951325, 'qualifierId': 233, 'value': '751'}, {'id': 4971936193, 'qualifierId': 146, 'value': '94.0'}, {'id': 4971936187, 'qualifierId': 102, 'value': '46.9'}, {'id': 4971935747, 'qualifierId': 17}, {'id': 4971936045, 'qualifierId': 20}, {'id': 4971936049, 'qualifierId': 82}, {'id': 4971935749, 'qualifierId': 56, 'value': 'Center'}, {'id': 4971935745, 'qualifierId': 22}, {'id': 4971936189, 'qualifierId': 103, 'value': '19'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Attempt Saved;;;;;;;;;;;;;;;;;;;1,0;;;;98,9;;43,0;47,7;1,0;1,0;1,0;;;94,0;19,0;46,9;751,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;94,0;43,0;46,9;19;;;;0;93;34;Colorado Rapids II;5614;;1,0
2676722719;751;10;2;93;34;iiolvosiuokkrl5iuoxcjo4p;1;9,9;56,9;2024-04-21T22:24:52.088Z;2024-04-21T22:32:40Z;[{'id': 4971951309, 'qualifierId': 94}, {'id': 4971951337, 'qualifierId': 233, 'value': '780'}, {'id': 4971951311, 'qualifierId': 56, 'value': 'Back'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;cccanrqwn5rgfeyw06cqf3f2s;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;93;34;North Texas;5614;Sub;1,0
2676722777;752;5;2;93;41;iiolvosiuokkrl5iuoxcjo4p;0;33,0;101,8;2024-04-21T22:24:58.456Z;2024-04-21T22:43:39Z;[{'id': 4971936089, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971950471, 'qualifierId': 233, 'value': '781'}, {'id': 4971936091, 'qualifierId': 347}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;781,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;93;41;North Texas;5621;GK;1,0
2676722889;781;5;2;93;41;99l7fsj6ykgbyqcb9zqqu9dgq;1;67,0;-1,8;2024-04-21T22:24:58.456Z;2024-04-21T22:32:12Z;[{'id': 4971936703, 'qualifierId': 347}, {'id': 4971950449, 'qualifierId': 233, 'value': '752'}, {'id': 4971936701, 'qualifierId': 56, 'value': 'Right'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;93;41;Colorado Rapids II;5621;;1,0
2676722903;782;1;2;93;47;99l7fsj6ykgbyqcb9zqqu9dgq;1;63,0;0,0;2024-04-21T22:25:04.973Z;2024-04-21T22:32:25Z;[{'id': 4971936791, 'qualifierId': 213, 'value': '0.82'}, {'id': 4971937067, 'qualifierId': 189}, {'id': 4971936781, 'qualifierId': 107}, {'id': 4971936787, 'qualifierId': 141, 'value': '8.2'}, {'id': 4971936789, 'qualifierId': 212, 'value': '9.3'}, {'id': 4971936785, 'qualifierId': 140, 'value': '69.0'}, {'id': 4971936783, 'qualifierId': 56, 'value': 'Right'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;8,2;;;9,3;69,0;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;69,0;8,2;;;;;;;;0;93;47;Colorado Rapids II;5627;;1,0
2676722905;783;61;2;93;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;69,0;8,0;2024-04-21T22:25:05.718Z;2024-04-21T22:32:27Z;[{'id': 4971936799, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971937121, 'qualifierId': 189}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;93;48;Colorado Rapids II;5628;;1,0
2676722883;753;5;2;93;57;iiolvosiuokkrl5iuoxcjo4p;1;32,2;101,6;2024-04-21T22:25:14.771Z;2024-04-21T22:32:31Z;[{'id': 4971936677, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971951185, 'qualifierId': 233, 'value': '784'}, {'id': 4971936679, 'qualifierId': 347}, {'id': 4971937159, 'qualifierId': 189}];1o5qnb5ktq4u6t11lj3fqntg;A. Beaudry;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;784,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;93;57;North Texas;5637;GK;1,0
2676722909;784;5;2;93;57;99l7fsj6ykgbyqcb9zqqu9dgq;0;67,8;-1,6;2024-04-21T22:25:14.771Z;2024-04-21T22:43:39Z;[{'id': 4971936811, 'qualifierId': 56, 'value': 'Right'}, {'id': 4971951209, 'qualifierId': 233, 'value': '753'}, {'id': 4971936813, 'qualifierId': 347}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;753,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;93;57;Colorado Rapids II;5637;;1,0
2676722899;754;1;2;94;0;iiolvosiuokkrl5iuoxcjo4p;1;30,9;100,0;2024-04-21T22:25:17.946Z;2024-04-21T22:32:35Z;[{'id': 4971936759, 'qualifierId': 213, 'value': '3.92'}, {'id': 4971936755, 'qualifierId': 141, 'value': '89.9'}, {'id': 4971936749, 'qualifierId': 107}, {'id': 4971936753, 'qualifierId': 140, 'value': '23.3'}, {'id': 4971936751, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971936757, 'qualifierId': 212, 'value': '11.2'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;89,9;;;11,2;23,3;3,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;23,3;89,9;;;;;;;;0;94;0;North Texas;5640;Sub;1,0
2676722955;755;1;2;94;1;iiolvosiuokkrl5iuoxcjo4p;0;23,8;89,9;2024-04-21T22:25:19.109Z;2024-04-21T22:25:25Z;[{'id': 4971937015, 'qualifierId': 141, 'value': '100.0'}, {'id': 4971937009, 'qualifierId': 157}, {'id': 4971937019, 'qualifierId': 213, 'value': '0.12'}, {'id': 4971937013, 'qualifierId': 140, 'value': '80.7'}, {'id': 4971937017, 'qualifierId': 212, 'value': '60.2'}, {'id': 4971937011, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971937021, 'qualifierId': 1}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;100,0;;;60,2;80,7;0,12;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;80,7;100,0;;;;;;;;0;94;1;North Texas;5641;DC;1,0
2676722961;785;56;2;94;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,3;5,0;2024-04-21T22:25:24.958Z;2024-04-21T22:32:32Z;[{'id': 4971937039, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;cccanrqwn5rgfeyw06cqf3f2s;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;94;7;Colorado Rapids II;5647;;1,0
2676722959;756;5;2;94;8;iiolvosiuokkrl5iuoxcjo4p;0;80,1;101,4;2024-04-21T22:25:25.647Z;2024-04-21T22:25:29Z;[{'id': 4971937035, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971937115, 'qualifierId': 233, 'value': '786'}, {'id': 4971937037, 'qualifierId': 347}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;786,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;94;8;North Texas;5648;DC;1,0
2676722965;786;5;2;94;8;99l7fsj6ykgbyqcb9zqqu9dgq;1;19,9;-1,4;2024-04-21T22:25:25.647Z;2024-04-21T22:43:39Z;[{'id': 4971937091, 'qualifierId': 233, 'value': '756'}, {'id': 4971937063, 'qualifierId': 347}, {'id': 4971937061, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;cccanrqwn5rgfeyw06cqf3f2s;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;94;8;Colorado Rapids II;5648;;1,0
2676723043;787;1;2;94;25;99l7fsj6ykgbyqcb9zqqu9dgq;0;23,6;0,0;2024-04-21T22:25:43.031Z;2024-04-21T22:25:45Z;[{'id': 4971937551, 'qualifierId': 141, 'value': '12.0'}, {'id': 4971937547, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971937555, 'qualifierId': 213, 'value': '0.48'}, {'id': 4971937553, 'qualifierId': 212, 'value': '20.3'}, {'id': 4971937545, 'qualifierId': 107}, {'id': 4971937549, 'qualifierId': 140, 'value': '40.7'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;12,0;;;20,3;40,7;0,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;40,7;12,0;;;;;;;;0;94;25;Colorado Rapids II;5665;;1,0
2676723053;757;61;2;94;31;iiolvosiuokkrl5iuoxcjo4p;1;60,8;80,9;2024-04-21T22:25:48.386Z;2024-04-21T22:25:48Z;[{'id': 4971937617, 'qualifierId': 56, 'value': 'Left'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;cccanrqwn5rgfeyw06cqf3f2s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;94;31;North Texas;5671;Sub;1,0
2676723067;758;1;2;94;31;iiolvosiuokkrl5iuoxcjo4p;0;60,2;69,7;2024-04-21T22:25:48.940Z;2024-04-21T22:46:07Z;[{'id': 4971937683, 'qualifierId': 212, 'value': '12.7'}, {'id': 4971937679, 'qualifierId': 140, 'value': '71.6'}, {'id': 4971937675, 'qualifierId': 157}, {'id': 4971937685, 'qualifierId': 213, 'value': '0.34'}, {'id': 4971937681, 'qualifierId': 141, 'value': '76.0'}, {'id': 4971937687, 'qualifierId': 1}, {'id': 4971937677, 'qualifierId': 56, 'value': 'Center'}];1ss7pdaxmlk0sijax5brwpkyy;L. Batiste;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;76,0;;;12,7;71,6;0,34;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;71,6;76,0;;;;;;;;0;94;31;North Texas;5671;Sub;1,0
2676723059;788;44;2;94;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;29,3;19,0;2024-04-21T22:25:49.254Z;2024-04-21T22:25:52Z;[{'id': 4971937637, 'qualifierId': 285}, {'id': 4971937635, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971937767, 'qualifierId': 233, 'value': '759'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;cccanrqwn5rgfeyw06cqf3f2s;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;94;31;Colorado Rapids II;5671;;1,0
2676723069;759;44;2;94;31;iiolvosiuokkrl5iuoxcjo4p;0;70,7;81,0;2024-04-21T22:25:49.255Z;2024-04-21T22:25:52Z;[{'id': 4971937703, 'qualifierId': 56, 'value': 'Left'}, {'id': 4971937771, 'qualifierId': 233, 'value': '788'}, {'id': 4971937707, 'qualifierId': 286}];28kg6zbpgbb8zrnhidogpxi0a;A. Díaz;;cccanrqwn5rgfeyw06cqf3f2s;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;788,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;94;31;North Texas;5671;Sub;1,0
2676723061;789;1;2;94;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,3;13,5;2024-04-21T22:25:49.590Z;2024-04-26T15:19:19Z;[{'id': 4971937651, 'qualifierId': 140, 'value': '36.5'}, {'id': 4971937657, 'qualifierId': 213, 'value': '5.60'}, {'id': 4971937655, 'qualifierId': 212, 'value': '11.1'}, {'id': 4971937653, 'qualifierId': 141, 'value': '3.1'}, {'id': 4971937647, 'qualifierId': 3}, {'id': 4971937649, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;3,1;;;11,1;36,5;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;36,5;3,1;;;;;;;;0;94;32;Colorado Rapids II;5672;;1,0
2678267479;864;49;2;94;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;25,1;10,1;2024-04-21T22:25:49.813Z;2024-04-26T15:19:33Z;[];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;94;32;Colorado Rapids II;5672;;1,0
2678267477;863;1;2;94;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,7;8,7;2024-04-21T22:25:50.174Z;2024-04-26T15:19:33Z;[{'id': 4980250281, 'qualifierId': 56, 'value': 'Back'}, {'id': 4980250287, 'qualifierId': 212, 'value': '10.1'}, {'id': 4980250283, 'qualifierId': 140, 'value': '25.1'}, {'id': 4980250289, 'qualifierId': 213, 'value': '3.05'}, {'id': 4980250285, 'qualifierId': 141, 'value': '10.1'}];fgue58g7u6f2c53ggb0r2oa2;M. Henry-Scott;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;10,1;;;10,1;25,1;3,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;25,1;10,1;;;;;;;;0;94;32;Colorado Rapids II;5672;;1,0
2676723071;790;1;2;94;34;99l7fsj6ykgbyqcb9zqqu9dgq;0;27,3;6,4;2024-04-21T22:25:51.959Z;2024-04-21T22:25:52Z;[{'id': 4971937721, 'qualifierId': 157}, {'id': 4971937733, 'qualifierId': 1}, {'id': 4971937727, 'qualifierId': 141, 'value': '8.5'}, {'id': 4971937731, 'qualifierId': 213, 'value': '0.27'}, {'id': 4971937723, 'qualifierId': 56, 'value': 'Back'}, {'id': 4971937729, 'qualifierId': 212, 'value': '5.4'}, {'id': 4971937725, 'qualifierId': 140, 'value': '32.3'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;cccanrqwn5rgfeyw06cqf3f2s;Pass;;;;;;;;;;8,5;;;5,4;32,3;0,27;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;32,3;8,5;;;;;;;;0;94;34;Colorado Rapids II;5674;;1,0
2676723087;760;61;2;94;36;iiolvosiuokkrl5iuoxcjo4p;1;70,1;88,3;2024-04-21T22:25:53.668Z;2024-04-21T22:46:16Z;[{'id': 4971937847, 'qualifierId': 56, 'value': 'Left'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;cccanrqwn5rgfeyw06cqf3f2s;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;94;36;North Texas;5676;Sub;1,0
2676723109;761;83;2;94;39;iiolvosiuokkrl5iuoxcjo4p;0;46,2;77,5;2024-04-21T22:25:56.347Z;2024-04-21T22:41:23Z;[{'id': 4971971103, 'qualifierId': 399, 'value': '19ckwd2oz9uyfjznuq2c41btg'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;cccanrqwn5rgfeyw06cqf3f2s;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;home;;;;;;;;;;0;94;39;North Texas;5679;DC;1,0
2676723113;791;3;2;94;39;99l7fsj6ykgbyqcb9zqqu9dgq;0;50,2;25,2;2024-04-21T22:25:56.566Z;2024-04-26T15:19:59Z;[{'id': 4971938095, 'qualifierId': 233, 'value': '762'}, {'id': 4971937959, 'qualifierId': 56, 'value': 'Center'}, {'id': 4980250921, 'qualifierId': 465}, {'id': 4971937961, 'qualifierId': 286}];19ckwd2oz9uyfjznuq2c41btg;T. Scott;;cccanrqwn5rgfeyw06cqf3f2s;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;762,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;94;39;Colorado Rapids II;5679;;1,0
